,station_id,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,num_bikes_available,num_docks_available,is_installed,num_docks_disabled,station_status,eightd_has_available_keys,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
39,47,2020-08-12 21:45:43+00:00,0,0,47,3,16,True,0,active,True,True,True,2020-08-12 21:48:30,2020
40,48,2020-08-12 21:14:38+00:00,0,0,48,5,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
41,49,2020-08-12 21:41:45+00:00,0,0,49,14,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
42,50,2020-08-12 21:41:50+00:00,0,0,50,1,14,True,0,active,True,True,True,2020-08-12 21:48:30,2020
43,51,2020-08-12 21:39:59+00:00,0,0,51,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
44,52,2020-08-12 21:47:33+00:00,0,1,52,10,12,True,0,active,True,True,True,2020-08-12 21:48:30,2020
45,53,2020-08-12 21:43:33+00:00,0,1,53,4,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
46,54,2020-08-12 21:17:15+00:00,0,0,54,8,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
47,55,2020-08-12 21:47:12+00:00,0,0,55,12,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
48,56,2020-08-12 21:20:57+00:00,0,1,56,6,11,True,0,active,True,True,True,2020-08-12 21:48:30,2020
49,57,2020-08-12 21:46:26+00:00,0,1,57,10,3,True,0,active,True,True,True,2020-08-12 21:48:30,2020
50,58,2020-08-12 21:38:07+00:00,0,2,58,16,1,True,0,active,True,True,True,2020-08-12 21:48:30,2020
51,59,2020-08-12 21:36:16+00:00,0,0,59,2,17,True,0,active,True,True,True,2020-08-12 21:48:30,2020
52,60,2020-08-12 21:47:28+00:00,0,1,60,13,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
53,61,2020-08-12 21:43:56+00:00,0,1,61,11,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
54,63,2020-08-12 21:45:59+00:00,0,0,63,3,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
55,64,2020-08-12 21:24:28+00:00,0,0,64,7,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
56,65,2020-08-12 18:57:19+00:00,0,0,65,1,22,True,0,active,False,True,True,2020-08-12 21:48:30,2020
57,66,2020-08-12 21:43:58+00:00,0,1,66,9,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
58,67,2020-08-12 21:39:16+00:00,0,0,67,2,25,True,0,active,True,True,True,2020-08-12 21:48:30,2020
59,68,2020-08-12 21:48:13+00:00,0,2,68,7,10,True,0,active,True,True,True,2020-08-12 21:48:30,2020
60,69,2020-08-12 21:43:44+00:00,0,0,69,3,16,True,0,active,True,True,True,2020-08-12 21:48:30,2020
61,70,2020-08-12 21:47:40+00:00,0,0,70,17,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
62,71,2020-08-12 21:47:57+00:00,0,0,71,22,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
63,72,2020-08-12 21:47:42+00:00,0,0,72,9,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
64,73,2020-08-12 21:46:25+00:00,0,2,73,6,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
65,74,2020-08-12 21:47:29+00:00,0,2,74,8,9,True,0,active,True,True,True,2020-08-12 21:48:30,2020
66,75,2020-08-12 21:48:19+00:00,0,0,75,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
67,76,2020-08-12 21:47:28+00:00,0,0,76,11,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
68,77,2020-08-12 21:19:28+00:00,0,1,77,11,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
69,78,2020-08-12 21:47:09+00:00,0,0,78,14,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
70,79,2020-08-12 21:15:40+00:00,0,1,79,3,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
71,80,2020-08-12 21:45:33+00:00,0,0,80,18,17,True,0,active,False,True,True,2020-08-12 21:48:30,2020
72,81,2020-08-12 21:44:58+00:00,0,0,81,15,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
73,82,2020-08-12 21:40:48+00:00,0,0,82,2,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
74,84,2020-08-12 21:45:43+00:00,0,0,84,5,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
75,85,2020-08-12 21:41:54+00:00,0,0,85,3,16,True,0,active,False,True,True,2020-08-12 21:48:30,2020
76,86,2020-08-12 21:48:01+00:00,0,0,86,5,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
77,87,2020-08-12 21:35:04+00:00,0,0,87,10,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
78,89,2020-08-12 21:47:07+00:00,0,0,89,10,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
79,90,2020-08-12 21:44:10+00:00,0,1,90,17,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
80,91,2020-08-12 21:39:47+00:00,0,0,91,0,19,True,0,active,False,True,True,2020-08-12 21:48:30,2020
81,92,2020-08-12 21:04:15+00:00,0,1,92,8,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
82,93,2020-08-12 20:56:06+00:00,0,2,93,12,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
83,94,2020-08-12 21:24:28+00:00,0,0,94,3,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
84,95,2020-08-12 21:47:32+00:00,0,0,95,7,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
85,96,2020-08-12 21:43:07+00:00,0,0,96,9,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
86,97,2020-08-12 21:44:00+00:00,0,1,97,7,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
87,98,2020-08-12 21:42:22+00:00,0,0,98,16,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
88,99,2020-08-12 21:47:18+00:00,0,0,99,5,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
89,100,2020-08-12 21:45:24+00:00,0,0,100,23,2,True,0,active,True,True,True,2020-08-12 21:48:30,2020
90,101,2020-08-12 20:07:01+00:00,0,0,101,10,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
91,102,2020-08-12 21:14:59+00:00,0,0,102,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
92,103,2020-08-12 21:15:32+00:00,0,0,103,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
93,104,2020-08-12 21:36:27+00:00,0,0,104,8,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
94,105,2020-08-12 21:47:53+00:00,0,0,105,19,0,True,0,active,False,True,True,2020-08-12 21:48:30,2020
95,106,2020-08-12 15:08:22+00:00,0,1,106,3,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
96,107,2020-08-12 21:47:23+00:00,0,0,107,5,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
97,108,2020-08-12 21:45:47+00:00,0,0,108,7,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
98,109,2020-08-12 20:31:51+00:00,0,0,109,8,27,True,0,active,False,True,True,2020-08-12 21:48:30,2020
99,110,2020-08-12 21:41:16+00:00,0,0,110,1,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
100,111,2020-08-12 18:04:12+00:00,0,0,111,8,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
101,112,2020-08-12 19:40:38+00:00,0,0,112,13,2,True,0,active,False,True,True,2020-08-12 21:48:30,2020
102,113,2020-08-12 21:43:37+00:00,0,0,113,9,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
103,114,2020-08-12 21:48:01+00:00,0,1,114,4,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
104,115,2020-08-12 21:35:22+00:00,0,3,115,11,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
105,116,2020-08-12 21:47:38+00:00,0,0,116,8,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
106,117,2020-08-12 21:21:21+00:00,0,0,117,11,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
107,118,2020-08-12 20:58:36+00:00,0,1,118,15,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
108,119,2020-08-12 21:37:51+00:00,0,0,119,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
109,120,2020-08-12 21:43:52+00:00,0,0,120,11,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
110,121,2020-08-12 21:42:28+00:00,0,0,121,3,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
111,122,2020-08-12 21:44:04+00:00,0,0,122,7,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
112,124,2020-08-12 21:35:40+00:00,0,0,124,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
113,125,2020-08-12 21:44:53+00:00,0,0,125,5,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
114,126,2020-08-12 19:50:45+00:00,0,0,126,8,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
115,128,2020-08-12 21:44:01+00:00,0,0,128,6,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
116,129,2020-08-12 21:16:55+00:00,0,0,129,12,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
117,130,2020-08-12 21:13:11+00:00,0,0,130,14,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
118,131,2020-08-12 21:46:28+00:00,0,0,131,10,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
119,133,2020-08-12 21:21:29+00:00,0,1,133,8,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
120,135,2020-08-12 20:54:15+00:00,0,0,135,4,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
121,136,2020-08-12 21:36:12+00:00,0,1,136,1,17,True,0,active,False,True,True,2020-08-12 21:48:30,2020
122,137,2020-08-12 21:26:02+00:00,0,0,137,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
123,138,2020-08-12 21:28:48+00:00,0,1,138,11,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
124,139,2020-08-12 21:47:12+00:00,0,0,139,6,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
125,140,2020-08-12 21:07:51+00:00,0,0,140,12,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
126,141,2020-08-12 21:13:23+00:00,0,0,141,11,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
127,142,2020-08-12 21:48:16+00:00,0,1,142,14,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
128,143,2020-08-12 21:24:36+00:00,0,0,143,17,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
129,144,2020-08-12 21:25:59+00:00,0,1,144,12,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
130,145,2020-08-12 21:06:29+00:00,0,0,145,15,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
131,146,2020-08-12 21:47:27+00:00,0,0,146,14,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
132,149,2020-08-12 21:34:55+00:00,0,0,149,4,14,True,0,active,True,True,True,2020-08-12 21:48:30,2020
133,150,2020-08-12 21:14:36+00:00,0,0,150,14,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
134,151,2020-08-12 21:44:30+00:00,0,1,151,15,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
135,152,2020-08-12 21:18:01+00:00,0,0,152,2,13,True,0,active,True,True,True,2020-08-12 21:48:30,2020
136,156,2020-08-12 21:34:27+00:00,0,0,156,4,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
137,157,2020-08-12 21:48:26+00:00,0,3,157,8,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
138,159,2020-08-12 21:24:12+00:00,0,0,159,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
139,160,2020-08-12 21:43:59+00:00,0,0,160,2,12,True,0,active,True,True,True,2020-08-12 21:48:30,2020
140,161,2020-08-12 21:48:05+00:00,0,1,161,11,11,True,0,active,True,True,True,2020-08-12 21:48:30,2020
141,162,2020-08-12 21:33:01+00:00,0,0,162,5,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
142,163,2020-08-12 21:41:11+00:00,0,0,163,13,6,True,0,active,True,True,True,2020-08-12 21:48:30,2020
143,167,2020-08-12 20:07:44+00:00,0,0,167,1,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
144,169,2020-08-12 21:47:36+00:00,0,0,169,9,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
145,170,2020-08-12 20:08:48+00:00,0,1,170,2,11,True,0,active,True,True,True,2020-08-12 21:48:30,2020
146,171,2020-08-12 15:34:14+00:00,0,0,171,7,16,True,0,active,True,True,True,2020-08-12 21:48:30,2020
147,173,2020-08-12 18:31:55+00:00,0,0,173,8,6,True,0,active,True,True,True,2020-08-12 21:48:30,2020
148,174,2020-08-12 21:34:54+00:00,0,1,174,0,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
149,175,2020-08-12 21:23:12+00:00,0,0,175,1,16,True,0,active,True,True,True,2020-08-12 21:48:30,2020
150,176,2020-08-12 21:42:08+00:00,0,0,176,10,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
151,177,2020-08-12 21:36:35+00:00,0,1,177,6,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
152,178,2020-08-12 21:47:54+00:00,0,0,178,1,18,True,0,active,False,True,True,2020-08-12 21:48:30,2020
153,179,2020-08-12 21:47:34+00:00,0,0,179,15,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
154,180,2020-08-12 21:46:20+00:00,0,1,180,11,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
155,181,2020-08-12 21:13:11+00:00,0,0,181,7,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
156,182,2020-08-12 20:49:37+00:00,0,0,182,1,18,True,0,active,True,True,True,2020-08-12 21:48:30,2020
157,183,2020-08-12 21:39:12+00:00,0,0,183,1,18,True,0,active,False,True,True,2020-08-12 21:48:30,2020
158,184,2020-08-12 21:45:58+00:00,0,0,184,8,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
159,185,2020-08-12 21:36:48+00:00,0,0,185,4,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
160,186,2020-08-12 21:28:13+00:00,0,0,186,4,11,True,0,active,True,True,True,2020-08-12 21:48:30,2020
161,187,2020-08-12 20:32:21+00:00,0,0,187,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
162,188,2020-08-12 21:10:14+00:00,0,1,188,14,0,True,0,active,False,True,True,2020-08-12 21:48:30,2020
163,189,2020-08-12 21:47:26+00:00,0,1,189,11,11,True,0,active,True,True,True,2020-08-12 21:48:30,2020
164,190,2020-08-12 21:48:20+00:00,0,0,190,15,22,True,0,active,True,True,True,2020-08-12 21:48:30,2020
165,191,2020-08-12 21:45:01+00:00,0,0,191,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
166,192,2020-08-12 21:27:26+00:00,0,1,192,8,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
167,193,2020-08-12 21:47:09+00:00,0,2,193,7,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
168,194,2020-08-12 20:15:49+00:00,0,0,194,2,17,True,0,active,False,True,True,2020-08-12 21:48:30,2020
169,195,2020-08-12 21:21:32+00:00,0,0,195,10,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
170,196,2020-08-12 21:06:46+00:00,0,0,196,2,8,True,0,active,True,True,True,2020-08-12 21:48:30,2020
171,197,2020-08-12 21:42:21+00:00,0,0,197,7,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
172,199,2020-08-12 19:48:41+00:00,0,0,199,3,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
173,200,2020-08-12 21:47:08+00:00,0,1,200,12,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
174,201,2020-08-12 12:04:48+00:00,0,0,201,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
175,202,2020-08-12 20:11:14+00:00,0,0,202,3,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
176,203,2020-08-12 08:43:55+00:00,0,0,203,1,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
177,204,2020-08-12 12:58:21+00:00,0,0,204,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
178,205,2020-08-12 18:58:44+00:00,0,0,205,4,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
179,206,2020-08-12 21:43:25+00:00,0,1,206,0,22,True,0,active,True,True,True,2020-08-12 21:48:30,2020
180,208,2020-08-12 21:45:00+00:00,0,1,208,4,10,True,0,active,True,True,True,2020-08-12 21:48:30,2020
181,209,2020-08-12 19:30:28+00:00,0,0,209,4,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
182,210,2020-08-12 21:31:14+00:00,0,0,210,1,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
183,211,2020-08-12 20:53:36+00:00,0,0,211,5,14,True,0,active,False,True,True,2020-08-12 21:48:30,2020
184,212,2020-08-12 21:27:01+00:00,0,0,212,30,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
185,213,2020-08-12 18:15:14+00:00,0,0,213,5,11,True,0,active,True,True,True,2020-08-12 21:48:30,2020
186,214,2020-08-12 20:46:31+00:00,0,0,214,2,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
187,215,2020-08-12 21:26:53+00:00,0,1,215,6,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
188,216,2020-08-12 21:12:33+00:00,0,1,216,18,0,True,0,active,False,True,True,2020-08-12 21:48:30,2020
189,217,2020-08-12 21:12:57+00:00,0,0,217,15,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
190,218,2020-08-12 21:33:57+00:00,0,0,218,15,0,True,0,active,False,True,True,2020-08-12 21:48:30,2020
191,219,2020-08-12 20:23:38+00:00,0,1,219,5,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
192,221,2020-08-12 21:34:47+00:00,0,0,221,7,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
193,222,2020-08-12 21:42:57+00:00,0,0,222,9,5,True,0,active,True,True,True,2020-08-12 21:48:30,2020
194,224,2020-08-12 20:10:39+00:00,0,1,224,15,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
195,225,2020-08-12 21:33:43+00:00,0,0,225,2,17,True,0,active,False,True,True,2020-08-12 21:48:30,2020
196,226,2020-08-12 21:36:28+00:00,0,0,226,7,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
197,227,2020-08-12 21:22:10+00:00,0,3,227,8,8,True,0,active,False,True,True,2020-08-12 21:48:30,2020
198,228,2020-08-12 21:05:28+00:00,0,0,228,2,17,True,0,active,False,True,True,2020-08-12 21:48:30,2020
199,232,2020-08-12 08:08:09+00:00,0,0,232,8,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
200,233,2020-08-12 18:16:55+00:00,0,0,233,6,9,True,0,active,False,False,False,2020-08-12 21:48:30,2020
201,234,2020-08-12 21:07:05+00:00,0,0,234,2,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
202,235,2020-08-12 21:43:55+00:00,0,0,235,3,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
203,236,2020-08-12 21:43:05+00:00,0,0,236,13,2,True,0,active,False,True,True,2020-08-12 21:48:30,2020
204,239,2020-08-12 21:38:43+00:00,0,0,239,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
205,255,2020-08-12 08:53:35+00:00,0,0,255,8,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
206,258,2020-08-12 08:54:13+00:00,0,0,258,10,5,True,0,active,False,True,True,2020-08-12 21:48:30,2020
207,259,2020-08-12 08:53:25+00:00,0,0,259,15,0,True,0,active,False,True,True,2020-08-12 21:48:30,2020
208,260,2020-08-12 20:35:39+00:00,0,0,260,12,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
209,271,2020-08-12 21:41:30+00:00,0,0,271,3,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
210,272,2020-08-12 20:00:47+00:00,0,1,272,6,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
211,273,2020-08-12 21:36:34+00:00,0,0,273,16,24,True,0,active,False,True,True,2020-08-12 21:48:30,2020
212,279,2020-08-12 21:39:41+00:00,0,0,279,19,0,True,0,active,False,True,True,2020-08-12 21:48:30,2020
213,280,2020-08-12 21:25:53+00:00,0,0,280,7,12,True,0,active,False,True,True,2020-08-12 21:48:30,2020
214,282,2020-08-12 21:47:15+00:00,0,1,282,4,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
215,296,2020-08-12 21:29:43+00:00,0,0,296,6,17,True,0,active,False,True,True,2020-08-12 21:48:30,2020
216,318,2020-08-12 21:35:41+00:00,0,0,318,9,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
217,319,2020-08-12 20:39:26+00:00,0,0,319,2,23,True,0,active,False,True,True,2020-08-12 21:48:30,2020
218,327,2020-08-12 21:35:26+00:00,0,0,327,0,15,True,0,active,False,True,True,2020-08-12 21:48:30,2020
219,328,2020-08-12 21:27:55+00:00,0,1,328,7,7,True,0,active,False,True,True,2020-08-12 21:48:30,2020
220,329,2020-08-12 21:11:12+00:00,0,0,329,5,10,True,0,active,False,True,True,2020-08-12 21:48:30,2020
221,330,2020-08-12 21:21:27+00:00,0,0,330,9,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
222,331,2020-08-12 21:43:57+00:00,0,0,331,12,3,True,0,active,False,True,True,2020-08-12 21:48:30,2020
223,332,2020-08-12 21:42:54+00:00,0,1,332,8,6,True,0,active,False,True,True,2020-08-12 21:48:30,2020
224,333,2020-08-12 20:44:25+00:00,0,0,333,21,4,True,0,active,False,True,True,2020-08-12 21:48:30,2020
225,334,2020-08-12 21:13:26+00:00,0,2,334,15,2,True,0,active,False,True,True,2020-08-12 21:48:30,2020
226,335,2020-08-12 21:47:06+00:00,0,0,335,6,13,True,0,active,False,True,True,2020-08-12 21:48:30,2020
227,336,2020-08-12 21:01:46+00:00,0,0,336,6,9,True,0,active,False,True,True,2020-08-12 21:48:30,2020
228,337,2020-08-12 21:18:14+00:00,0,0,337,14,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
229,338,2020-08-12 21:20:26+00:00,0,1,338,3,11,True,0,active,False,True,True,2020-08-12 21:48:30,2020
230,339,2020-08-12 20:59:27+00:00,0,0,339,13,2,True,0,active,False,True,True,2020-08-12 21:48:30,2020
231,340,2020-08-12 08:52:43+00:00,0,0,340,18,1,True,0,active,False,True,True,2020-08-12 21:48:30,2020
232,341,2020-08-12 20:57:28+00:00,0,1,341,8,6,True,0,active,True,True,True,2020-08-12 21:48:30,2020
