,is_renting,num_bikes_disabled,station_id,last_reported,num_ebikes_available,num_docks_disabled,is_returning,legacy_id,num_docks_available,station_status,eightd_has_available_keys,num_bikes_available,is_installed,timestamp_of_data_read_request,year_station_last_reported
33,True,1,40,2020-08-13 00:01:40+00:00,0,0,True,40,9,active,False,9,True,2020-08-13 00:11:40,2020
34,True,0,41,2020-08-13 00:10:03+00:00,0,0,True,41,17,active,True,10,True,2020-08-13 00:11:40,2020
35,True,0,42,2020-08-13 00:02:07+00:00,0,0,True,42,16,active,False,7,True,2020-08-13 00:11:40,2020
36,True,0,43,2020-08-13 00:04:45+00:00,0,0,True,43,3,active,True,12,True,2020-08-13 00:11:40,2020
37,True,0,44,2020-08-13 00:00:34+00:00,0,0,True,44,13,active,False,10,True,2020-08-13 00:11:40,2020
38,True,2,46,2020-08-13 00:08:40+00:00,0,0,True,46,6,active,False,11,True,2020-08-13 00:11:40,2020
39,True,0,47,2020-08-13 00:10:45+00:00,0,0,True,47,8,active,True,11,True,2020-08-13 00:11:40,2020
40,True,0,48,2020-08-12 23:26:29+00:00,0,0,True,48,19,active,False,0,True,2020-08-13 00:11:40,2020
41,True,0,49,2020-08-12 23:19:14+00:00,0,0,True,49,8,active,False,10,True,2020-08-13 00:11:40,2020
42,True,0,50,2020-08-13 00:00:12+00:00,0,0,True,50,13,active,True,2,True,2020-08-13 00:11:40,2020
43,True,0,51,2020-08-12 23:36:37+00:00,0,0,True,51,12,active,False,3,True,2020-08-13 00:11:40,2020
44,True,0,52,2020-08-13 00:08:26+00:00,0,0,True,52,12,active,True,11,True,2020-08-13 00:11:40,2020
45,True,1,53,2020-08-13 00:11:20+00:00,0,0,True,53,1,active,False,17,True,2020-08-13 00:11:40,2020
46,True,0,54,2020-08-12 23:57:51+00:00,0,0,True,54,9,active,False,6,True,2020-08-13 00:11:40,2020
47,True,1,55,2020-08-13 00:11:17+00:00,0,0,True,55,3,active,False,11,True,2020-08-13 00:11:40,2020
48,True,1,56,2020-08-12 23:39:12+00:00,0,0,True,56,13,active,True,4,True,2020-08-13 00:11:40,2020
49,True,1,57,2020-08-13 00:08:44+00:00,0,0,True,57,3,active,True,10,True,2020-08-13 00:11:40,2020
50,True,1,58,2020-08-13 00:10:00+00:00,0,0,True,58,9,active,True,9,True,2020-08-13 00:11:40,2020
51,True,0,59,2020-08-13 00:05:57+00:00,0,0,True,59,17,active,True,2,True,2020-08-13 00:11:40,2020
52,True,0,60,2020-08-13 00:07:40+00:00,0,0,True,60,7,active,False,12,True,2020-08-13 00:11:40,2020
53,True,0,61,2020-08-13 00:09:04+00:00,0,0,True,61,19,active,False,0,True,2020-08-13 00:11:40,2020
54,True,0,63,2020-08-12 23:39:28+00:00,0,0,True,63,11,active,False,4,True,2020-08-13 00:11:40,2020
55,True,0,64,2020-08-13 00:04:21+00:00,0,0,True,64,4,active,False,15,True,2020-08-13 00:11:40,2020
56,True,0,65,2020-08-12 22:07:17+00:00,0,0,True,65,23,active,False,0,True,2020-08-13 00:11:40,2020
57,True,1,66,2020-08-13 00:04:21+00:00,0,0,True,66,1,active,False,13,True,2020-08-13 00:11:40,2020
58,True,1,67,2020-08-13 00:05:41+00:00,0,0,True,67,23,active,True,3,True,2020-08-13 00:11:40,2020
59,True,2,68,2020-08-13 00:07:26+00:00,0,0,True,68,8,active,True,9,True,2020-08-13 00:11:40,2020
60,True,0,69,2020-08-13 00:06:43+00:00,0,0,True,69,12,active,True,7,True,2020-08-13 00:11:40,2020
61,True,0,70,2020-08-12 23:36:15+00:00,0,0,True,70,4,active,False,19,True,2020-08-13 00:11:40,2020
62,True,0,71,2020-08-13 00:06:18+00:00,0,0,True,71,1,active,False,22,True,2020-08-13 00:11:40,2020
63,True,0,72,2020-08-13 00:08:08+00:00,0,0,True,72,16,active,False,7,True,2020-08-13 00:11:40,2020
64,True,1,73,2020-08-13 00:08:35+00:00,0,0,True,73,11,active,False,3,True,2020-08-13 00:11:40,2020
65,True,1,74,2020-08-13 00:09:26+00:00,0,0,True,74,1,active,True,17,True,2020-08-13 00:11:40,2020
66,True,0,75,2020-08-12 23:46:21+00:00,0,0,True,75,4,active,False,11,True,2020-08-13 00:11:40,2020
67,True,0,76,2020-08-13 00:11:13+00:00,0,0,True,76,1,active,False,16,True,2020-08-13 00:11:40,2020
68,True,1,77,2020-08-13 00:05:10+00:00,0,0,True,77,6,active,False,8,True,2020-08-13 00:11:40,2020
69,True,0,78,2020-08-13 00:10:24+00:00,0,0,True,78,4,active,False,15,True,2020-08-13 00:11:40,2020
70,True,3,79,2020-08-13 00:05:56+00:00,0,0,True,79,5,active,False,11,True,2020-08-13 00:11:40,2020
71,True,0,80,2020-08-12 23:58:46+00:00,0,0,True,80,35,active,False,0,True,2020-08-13 00:11:40,2020
72,True,1,81,2020-08-13 00:04:34+00:00,0,0,True,81,6,active,False,12,True,2020-08-13 00:11:40,2020
73,True,0,82,2020-08-12 23:44:32+00:00,0,0,True,82,11,active,False,4,True,2020-08-13 00:11:40,2020
74,True,0,84,2020-08-13 00:02:32+00:00,0,0,True,84,12,active,False,3,True,2020-08-13 00:11:40,2020
75,True,0,85,2020-08-13 00:03:50+00:00,0,0,True,85,18,active,False,1,True,2020-08-13 00:11:40,2020
76,True,0,86,2020-08-13 00:04:14+00:00,0,0,True,86,12,active,False,7,True,2020-08-13 00:11:40,2020
77,True,0,87,2020-08-13 00:04:04+00:00,0,0,True,87,3,active,False,12,True,2020-08-13 00:11:40,2020
78,True,0,89,2020-08-13 00:10:28+00:00,0,0,True,89,8,active,False,11,True,2020-08-13 00:11:40,2020
79,True,0,90,2020-08-13 00:02:56+00:00,0,0,True,90,12,active,False,7,True,2020-08-13 00:11:40,2020
80,True,0,91,2020-08-13 00:08:03+00:00,0,0,True,91,18,active,False,1,True,2020-08-13 00:11:40,2020
81,True,1,92,2020-08-13 00:00:27+00:00,0,0,True,92,10,active,False,8,True,2020-08-13 00:11:40,2020
82,True,2,93,2020-08-13 00:04:43+00:00,0,0,True,93,3,active,False,10,True,2020-08-13 00:11:40,2020
83,True,0,94,2020-08-12 23:58:58+00:00,0,0,True,94,6,active,False,5,True,2020-08-13 00:11:40,2020
84,True,0,95,2020-08-13 00:04:44+00:00,0,0,True,95,12,active,False,3,True,2020-08-13 00:11:40,2020
85,True,1,96,2020-08-13 00:01:30+00:00,0,0,True,96,6,active,False,12,True,2020-08-13 00:11:40,2020
86,True,1,97,2020-08-13 00:11:23+00:00,0,0,True,97,3,active,False,15,True,2020-08-13 00:11:40,2020
87,True,1,98,2020-08-13 00:07:16+00:00,0,0,True,98,10,active,False,12,True,2020-08-13 00:11:40,2020
88,True,1,99,2020-08-12 23:54:39+00:00,0,0,True,99,8,active,False,6,True,2020-08-13 00:11:40,2020
89,True,0,100,2020-08-12 23:54:54+00:00,0,0,True,100,0,active,True,25,True,2020-08-13 00:11:40,2020
90,True,0,101,2020-08-12 23:13:52+00:00,0,0,True,101,3,active,False,12,True,2020-08-13 00:11:40,2020
91,True,0,102,2020-08-13 00:11:19+00:00,0,0,True,102,12,active,False,3,True,2020-08-13 00:11:40,2020
92,True,0,103,2020-08-12 23:58:11+00:00,0,0,True,103,3,active,False,12,True,2020-08-13 00:11:40,2020
93,True,0,104,2020-08-12 23:31:33+00:00,0,0,True,104,9,active,False,10,True,2020-08-13 00:11:40,2020
94,True,1,105,2020-08-13 00:07:11+00:00,0,0,True,105,3,active,False,15,True,2020-08-13 00:11:40,2020
95,True,1,106,2020-08-12 23:24:22+00:00,0,0,True,106,12,active,False,2,True,2020-08-13 00:11:40,2020
96,True,0,107,2020-08-13 00:09:14+00:00,0,0,True,107,16,active,False,3,True,2020-08-13 00:11:40,2020
97,True,0,108,2020-08-13 00:08:02+00:00,0,0,True,108,13,active,False,4,True,2020-08-13 00:11:40,2020
98,True,0,109,2020-08-13 00:00:16+00:00,0,0,True,109,33,active,False,2,True,2020-08-13 00:11:40,2020
99,True,0,110,2020-08-12 23:54:01+00:00,0,0,True,110,14,active,False,1,True,2020-08-13 00:11:40,2020
100,True,0,111,2020-08-12 23:47:07+00:00,0,0,True,111,7,active,False,8,True,2020-08-13 00:11:40,2020
101,True,0,112,2020-08-12 23:52:57+00:00,0,0,True,112,2,active,False,13,True,2020-08-13 00:11:40,2020
102,True,0,113,2020-08-13 00:02:14+00:00,0,0,True,113,9,active,False,6,True,2020-08-13 00:11:40,2020
103,True,1,114,2020-08-13 00:02:33+00:00,0,0,True,114,8,active,False,6,True,2020-08-13 00:11:40,2020
104,True,5,115,2020-08-12 23:53:56+00:00,0,0,True,115,0,active,False,14,True,2020-08-13 00:11:40,2020
105,True,0,116,2020-08-13 00:04:09+00:00,0,0,True,116,11,active,False,12,True,2020-08-13 00:11:40,2020
106,True,0,117,2020-08-12 23:55:34+00:00,0,0,True,117,12,active,False,7,True,2020-08-13 00:11:40,2020
107,True,1,118,2020-08-13 00:10:59+00:00,0,0,True,118,11,active,False,7,True,2020-08-13 00:11:40,2020
108,True,0,119,2020-08-13 00:10:27+00:00,0,0,True,119,7,active,False,8,True,2020-08-13 00:11:40,2020
109,True,2,120,2020-08-13 00:09:40+00:00,0,0,True,120,3,active,False,10,True,2020-08-13 00:11:40,2020
110,True,0,121,2020-08-13 00:06:24+00:00,0,0,True,121,13,active,False,4,True,2020-08-13 00:11:40,2020
111,True,0,122,2020-08-13 00:05:26+00:00,0,0,True,122,8,active,False,7,True,2020-08-13 00:11:40,2020
112,True,1,124,2020-08-12 23:51:37+00:00,0,0,True,124,10,active,False,4,True,2020-08-13 00:11:40,2020
113,True,0,125,2020-08-13 00:09:55+00:00,0,0,True,125,3,active,False,12,True,2020-08-13 00:11:40,2020
114,True,0,126,2020-08-12 23:19:18+00:00,0,0,True,126,7,active,False,8,True,2020-08-13 00:11:40,2020
115,True,0,128,2020-08-12 23:25:17+00:00,0,0,True,128,14,active,False,5,True,2020-08-13 00:11:40,2020
116,True,0,129,2020-08-12 22:37:48+00:00,0,0,True,129,6,active,False,13,True,2020-08-13 00:11:40,2020
117,True,0,130,2020-08-12 23:31:39+00:00,0,0,True,130,3,active,False,12,True,2020-08-13 00:11:40,2020
118,True,0,131,2020-08-12 23:46:00+00:00,0,0,True,131,9,active,False,9,True,2020-08-13 00:11:40,2020
119,True,1,133,2020-08-12 22:51:13+00:00,0,0,True,133,9,active,False,13,True,2020-08-13 00:11:40,2020
120,True,0,135,2020-08-12 22:05:32+00:00,0,0,True,135,15,active,False,2,True,2020-08-13 00:11:40,2020
121,True,1,136,2020-08-12 22:08:54+00:00,0,0,True,136,14,active,False,4,True,2020-08-13 00:11:40,2020
122,True,0,137,2020-08-12 23:47:47+00:00,0,0,True,137,7,active,False,8,True,2020-08-13 00:11:40,2020
123,True,1,138,2020-08-12 22:44:36+00:00,0,0,True,138,6,active,False,8,True,2020-08-13 00:11:40,2020
124,True,0,139,2020-08-12 23:57:37+00:00,0,0,True,139,0,active,False,19,True,2020-08-13 00:11:40,2020
125,True,0,140,2020-08-12 23:50:57+00:00,0,0,True,140,4,active,False,13,True,2020-08-13 00:11:40,2020
126,True,0,141,2020-08-13 00:04:15+00:00,0,0,True,141,11,active,False,4,True,2020-08-13 00:11:40,2020
127,True,1,142,2020-08-12 23:05:16+00:00,0,0,True,142,9,active,False,13,True,2020-08-13 00:11:40,2020
128,True,2,143,2020-08-13 00:11:19+00:00,0,0,True,143,7,active,False,14,True,2020-08-13 00:11:40,2020
129,True,1,144,2020-08-13 00:04:16+00:00,0,0,True,144,6,active,False,12,True,2020-08-13 00:11:40,2020
130,True,0,145,2020-08-12 23:52:56+00:00,0,0,True,145,2,active,False,17,True,2020-08-13 00:11:40,2020
131,True,0,146,2020-08-13 00:06:10+00:00,0,0,True,146,15,active,False,4,True,2020-08-13 00:11:40,2020
132,True,0,149,2020-08-13 00:06:48+00:00,0,0,True,149,16,active,True,2,True,2020-08-13 00:11:40,2020
133,True,0,150,2020-08-12 23:51:31+00:00,0,0,True,150,2,active,False,17,True,2020-08-13 00:11:40,2020
134,True,1,151,2020-08-12 23:20:45+00:00,0,0,True,151,9,active,False,9,True,2020-08-13 00:11:40,2020
135,True,0,152,2020-08-13 00:08:05+00:00,0,0,True,152,14,active,True,1,True,2020-08-13 00:11:40,2020
136,True,0,156,2020-08-12 22:59:57+00:00,0,0,True,156,11,active,False,4,True,2020-08-13 00:11:40,2020
137,True,1,157,2020-08-13 00:09:13+00:00,0,0,True,157,7,active,False,7,True,2020-08-13 00:11:40,2020
138,True,0,159,2020-08-12 23:28:49+00:00,0,0,True,159,8,active,False,7,True,2020-08-13 00:11:40,2020
139,True,0,160,2020-08-13 00:10:50+00:00,0,0,True,160,13,active,True,1,True,2020-08-13 00:11:40,2020
140,True,2,161,2020-08-13 00:08:18+00:00,0,0,True,161,4,active,True,17,True,2020-08-13 00:11:40,2020
141,True,0,162,2020-08-13 00:02:16+00:00,0,0,True,162,12,active,False,3,True,2020-08-13 00:11:40,2020
142,True,0,163,2020-08-13 00:08:59+00:00,0,0,True,163,8,active,True,11,True,2020-08-13 00:11:40,2020
143,True,0,167,2020-08-12 23:56:48+00:00,0,0,True,167,11,active,False,4,True,2020-08-13 00:11:40,2020
144,True,0,169,2020-08-12 23:05:10+00:00,0,0,True,169,16,active,False,3,True,2020-08-13 00:11:40,2020
145,True,1,170,2020-08-12 23:30:14+00:00,0,0,True,170,9,active,True,4,True,2020-08-13 00:11:40,2020
146,True,0,171,2020-08-12 23:58:34+00:00,0,0,True,171,13,active,True,10,True,2020-08-13 00:11:40,2020
147,True,0,173,2020-08-12 22:29:02+00:00,0,0,True,173,5,active,True,9,True,2020-08-13 00:11:40,2020
148,True,1,174,2020-08-12 23:39:18+00:00,0,0,True,174,13,active,False,1,True,2020-08-13 00:11:40,2020
149,True,1,175,2020-08-13 00:01:47+00:00,0,0,True,175,15,active,True,1,True,2020-08-13 00:11:40,2020
150,True,0,176,2020-08-13 00:09:37+00:00,0,0,True,176,3,active,False,12,True,2020-08-13 00:11:40,2020
151,True,1,177,2020-08-12 23:52:25+00:00,0,0,True,177,10,active,False,8,True,2020-08-13 00:11:40,2020
152,True,0,178,2020-08-13 00:10:32+00:00,0,0,True,178,16,active,False,3,True,2020-08-13 00:11:40,2020
153,True,0,179,2020-08-13 00:07:05+00:00,0,0,True,179,13,active,False,12,True,2020-08-13 00:11:40,2020
154,True,2,180,2020-08-12 23:53:33+00:00,0,0,True,180,9,active,False,8,True,2020-08-13 00:11:40,2020
155,True,0,181,2020-08-12 23:02:31+00:00,0,0,True,181,9,active,False,10,True,2020-08-13 00:11:40,2020
156,True,0,182,2020-08-12 23:42:13+00:00,0,0,True,182,18,active,True,1,True,2020-08-13 00:11:40,2020
157,True,1,183,2020-08-13 00:08:14+00:00,0,0,True,183,18,active,False,0,True,2020-08-13 00:11:40,2020
158,True,0,184,2020-08-13 00:11:20+00:00,0,0,True,184,9,active,False,10,True,2020-08-13 00:11:40,2020
159,True,0,185,2020-08-13 00:05:49+00:00,0,0,True,185,12,active,False,3,True,2020-08-13 00:11:40,2020
160,True,0,186,2020-08-12 23:57:53+00:00,0,0,True,186,10,active,True,5,True,2020-08-13 00:11:40,2020
161,True,0,187,2020-08-12 23:58:45+00:00,0,0,True,187,9,active,False,6,True,2020-08-13 00:11:40,2020
162,True,1,188,2020-08-13 00:00:20+00:00,0,0,True,188,0,active,False,14,True,2020-08-13 00:11:40,2020
163,True,0,189,2020-08-13 00:06:21+00:00,0,0,True,189,11,active,True,12,True,2020-08-13 00:11:40,2020
164,True,2,190,2020-08-13 00:06:04+00:00,0,0,True,190,25,active,True,10,True,2020-08-13 00:11:40,2020
165,True,0,191,2020-08-12 23:35:49+00:00,0,0,True,191,10,active,False,5,True,2020-08-13 00:11:40,2020
166,True,0,192,2020-08-13 00:07:36+00:00,0,0,True,192,18,active,False,1,True,2020-08-13 00:11:40,2020
167,True,2,193,2020-08-12 23:49:49+00:00,0,0,True,193,8,active,False,5,True,2020-08-13 00:11:40,2020
168,True,0,194,2020-08-12 23:35:25+00:00,0,0,True,194,18,active,False,1,True,2020-08-13 00:11:40,2020
169,True,0,195,2020-08-13 00:05:32+00:00,0,0,True,195,11,active,False,12,True,2020-08-13 00:11:40,2020
170,True,0,196,2020-08-12 21:06:46+00:00,0,0,True,196,8,active,True,2,True,2020-08-13 00:11:40,2020
171,True,0,197,2020-08-12 22:24:17+00:00,0,0,True,197,9,active,False,6,True,2020-08-13 00:11:40,2020
172,True,0,199,2020-08-12 22:23:22+00:00,0,0,True,199,10,active,False,5,True,2020-08-13 00:11:40,2020
173,True,1,200,2020-08-12 23:49:42+00:00,0,0,True,200,5,active,False,13,True,2020-08-13 00:11:40,2020
174,True,0,201,2020-08-12 12:04:48+00:00,0,0,True,201,15,active,False,0,True,2020-08-13 00:11:40,2020
175,True,0,202,2020-08-12 23:37:00+00:00,0,0,True,202,10,active,False,5,True,2020-08-13 00:11:40,2020
176,True,0,203,2020-08-12 22:21:20+00:00,0,0,True,203,14,active,False,1,True,2020-08-13 00:11:40,2020
177,True,1,204,2020-08-12 23:45:02+00:00,0,0,True,204,13,active,False,1,True,2020-08-13 00:11:40,2020
178,True,0,205,2020-08-12 23:26:28+00:00,0,0,True,205,11,active,False,4,True,2020-08-13 00:11:40,2020
179,True,1,206,2020-08-13 00:09:00+00:00,0,0,True,206,20,active,True,2,True,2020-08-13 00:11:40,2020
180,True,1,208,2020-08-13 00:00:28+00:00,0,0,True,208,11,active,True,3,True,2020-08-13 00:11:40,2020
181,True,0,209,2020-08-12 19:30:28+00:00,0,0,True,209,11,active,False,4,True,2020-08-13 00:11:40,2020
182,True,0,210,2020-08-12 21:31:14+00:00,0,0,True,210,14,active,False,1,True,2020-08-13 00:11:40,2020
183,True,0,211,2020-08-13 00:06:15+00:00,0,0,True,211,15,active,False,4,True,2020-08-13 00:11:40,2020
184,True,0,212,2020-08-12 23:55:42+00:00,0,0,True,212,3,active,False,30,True,2020-08-13 00:11:40,2020
185,True,0,213,2020-08-13 00:01:30+00:00,0,0,True,213,13,active,True,3,True,2020-08-13 00:11:40,2020
186,True,0,214,2020-08-12 22:22:55+00:00,0,0,True,214,14,active,False,1,True,2020-08-13 00:11:40,2020
187,True,1,215,2020-08-12 23:24:33+00:00,0,0,True,215,6,active,False,8,True,2020-08-13 00:11:40,2020
188,True,1,216,2020-08-12 21:12:33+00:00,0,0,True,216,0,active,False,18,True,2020-08-13 00:11:40,2020
189,True,0,217,2020-08-12 23:53:19+00:00,0,0,True,217,6,active,False,13,True,2020-08-13 00:11:40,2020
190,True,0,218,2020-08-13 00:03:21+00:00,0,0,True,218,3,active,False,12,True,2020-08-13 00:11:40,2020
191,True,1,219,2020-08-12 23:57:55+00:00,0,0,True,219,9,active,False,5,True,2020-08-13 00:11:40,2020
192,True,0,221,2020-08-13 00:01:33+00:00,0,0,True,221,9,active,False,10,True,2020-08-13 00:11:40,2020
193,True,0,222,2020-08-12 23:58:24+00:00,0,0,True,222,11,active,True,3,True,2020-08-13 00:11:40,2020
194,True,2,224,2020-08-13 00:10:22+00:00,0,0,True,224,2,active,False,13,True,2020-08-13 00:11:40,2020
195,True,0,225,2020-08-13 00:00:17+00:00,0,0,True,225,12,active,False,7,True,2020-08-13 00:11:40,2020
196,True,0,226,2020-08-12 23:41:30+00:00,0,0,True,226,14,active,False,1,True,2020-08-13 00:11:40,2020
197,True,3,227,2020-08-13 00:07:28+00:00,0,0,True,227,6,active,False,10,True,2020-08-13 00:11:40,2020
198,True,1,228,2020-08-12 23:31:20+00:00,0,0,True,228,17,active,False,1,True,2020-08-13 00:11:40,2020
199,True,0,232,2020-08-13 00:10:48+00:00,0,0,True,232,4,active,False,7,True,2020-08-13 00:11:40,2020
200,False,0,233,2020-08-12 18:16:55+00:00,0,0,False,233,9,active,False,6,True,2020-08-13 00:11:40,2020
201,True,0,234,2020-08-12 22:27:28+00:00,0,0,True,234,14,active,False,1,True,2020-08-13 00:11:40,2020
202,True,0,235,2020-08-12 22:29:13+00:00,0,0,True,235,10,active,False,5,True,2020-08-13 00:11:40,2020
203,True,0,236,2020-08-12 23:23:57+00:00,0,0,True,236,3,active,False,12,True,2020-08-13 00:11:40,2020
204,True,0,239,2020-08-12 23:44:07+00:00,0,0,True,239,7,active,False,8,True,2020-08-13 00:11:40,2020
205,True,0,255,2020-08-12 21:50:25+00:00,0,0,True,255,6,active,False,9,True,2020-08-13 00:11:40,2020
206,True,0,258,2020-08-12 23:37:43+00:00,0,0,True,258,6,active,False,9,True,2020-08-13 00:11:40,2020
207,True,0,259,2020-08-12 08:53:25+00:00,0,0,True,259,0,active,False,15,True,2020-08-13 00:11:40,2020
208,False,0,260,2020-08-12 20:35:39+00:00,0,0,False,260,3,active,False,12,True,2020-08-13 00:11:40,2020
209,True,0,271,2020-08-12 22:03:53+00:00,0,0,True,271,11,active,False,4,True,2020-08-13 00:11:40,2020
210,True,1,272,2020-08-12 23:45:57+00:00,0,0,True,272,13,active,False,5,True,2020-08-13 00:11:40,2020
211,True,0,273,2020-08-12 23:57:39+00:00,0,0,True,273,27,active,False,13,True,2020-08-13 00:11:40,2020
212,True,0,279,2020-08-12 23:43:57+00:00,0,0,True,279,1,active,False,18,True,2020-08-13 00:11:40,2020
213,True,0,280,2020-08-13 00:09:04+00:00,0,0,True,280,12,active,False,7,True,2020-08-13 00:11:40,2020
214,True,1,282,2020-08-13 00:07:29+00:00,0,0,True,282,6,active,False,8,True,2020-08-13 00:11:40,2020
215,True,0,296,2020-08-13 00:07:38+00:00,0,0,True,296,17,active,False,6,True,2020-08-13 00:11:40,2020
216,True,0,318,2020-08-13 00:07:51+00:00,0,0,True,318,18,active,False,1,True,2020-08-13 00:11:40,2020
217,True,0,319,2020-08-12 23:49:52+00:00,0,0,True,319,25,active,False,0,True,2020-08-13 00:11:40,2020
218,True,0,327,2020-08-13 00:07:19+00:00,0,0,True,327,8,active,False,7,True,2020-08-13 00:11:40,2020
219,True,1,328,2020-08-13 00:08:07+00:00,0,0,True,328,3,active,False,11,True,2020-08-13 00:11:40,2020
220,True,0,329,2020-08-12 23:29:10+00:00,0,0,True,329,9,active,False,6,True,2020-08-13 00:11:40,2020
221,True,0,330,2020-08-13 00:04:12+00:00,0,0,True,330,7,active,False,8,True,2020-08-13 00:11:40,2020
222,True,0,331,2020-08-13 00:03:36+00:00,0,0,True,331,15,active,False,0,True,2020-08-13 00:11:40,2020
223,True,1,332,2020-08-13 00:07:40+00:00,0,0,True,332,12,active,False,2,True,2020-08-13 00:11:40,2020
224,True,0,333,2020-08-12 20:44:25+00:00,0,0,True,333,4,active,False,21,True,2020-08-13 00:11:40,2020
225,True,2,334,2020-08-13 00:00:48+00:00,0,0,True,334,4,active,False,13,True,2020-08-13 00:11:40,2020
226,True,0,335,2020-08-13 00:11:05+00:00,0,0,True,335,8,active,False,11,True,2020-08-13 00:11:40,2020
227,True,0,336,2020-08-12 23:37:27+00:00,0,0,True,336,11,active,False,4,True,2020-08-13 00:11:40,2020
228,True,0,337,2020-08-12 22:00:39+00:00,0,0,True,337,0,active,False,15,True,2020-08-13 00:11:40,2020
229,True,1,338,2020-08-13 00:01:34+00:00,0,0,True,338,5,active,False,9,True,2020-08-13 00:11:40,2020
230,True,0,339,2020-08-12 22:36:05+00:00,0,0,True,339,1,active,False,14,True,2020-08-13 00:11:40,2020
231,True,0,340,2020-08-12 08:52:43+00:00,0,0,True,340,1,active,False,18,True,2020-08-13 00:11:40,2020
232,True,1,341,2020-08-13 00:05:27+00:00,0,0,True,341,4,active,True,10,True,2020-08-13 00:11:40,2020
