,station_status,eightd_has_available_keys,is_returning,num_ebikes_available,last_reported,is_installed,num_docks_available,legacy_id,num_docks_disabled,is_renting,num_bikes_available,num_bikes_disabled,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
156,active,True,True,0,2020-08-21 15:27:37+00:00,True,14,182,0,True,5,0,182,,,2020-08-21 15:41:15,2020
157,active,False,True,0,2020-08-21 14:02:41+00:00,True,15,183,0,True,4,0,183,,,2020-08-21 15:41:15,2020
158,active,False,True,0,2020-08-21 15:37:21+00:00,True,14,184,0,True,5,0,184,,,2020-08-21 15:41:15,2020
159,active,False,True,0,2020-08-21 15:23:16+00:00,True,15,185,0,True,0,0,185,,,2020-08-21 15:41:15,2020
160,active,True,True,0,2020-08-21 15:40:04+00:00,True,13,186,0,True,2,0,186,,,2020-08-21 15:41:15,2020
161,active,False,True,0,2020-08-21 14:58:43+00:00,True,11,187,0,True,3,1,187,,,2020-08-21 15:41:15,2020
162,active,False,True,0,2020-08-21 13:54:38+00:00,True,5,188,0,True,10,0,188,,,2020-08-21 15:41:15,2020
163,active,True,True,0,2020-08-21 15:40:26+00:00,True,9,189,0,True,13,1,189,,,2020-08-21 15:41:15,2020
164,active,True,True,0,2020-08-21 15:27:27+00:00,True,26,190,0,True,11,0,190,,,2020-08-21 15:41:15,2020
165,active,False,True,0,2020-08-21 13:44:13+00:00,True,15,191,0,True,0,0,191,,,2020-08-21 15:41:15,2020
166,active,False,True,0,2020-08-21 15:10:51+00:00,True,9,192,0,True,10,0,192,,,2020-08-21 15:41:15,2020
167,active,True,True,0,2020-08-21 14:36:31+00:00,True,12,193,0,True,3,0,193,,,2020-08-21 15:41:15,2020
168,active,False,True,0,2020-08-21 15:13:06+00:00,True,17,194,0,True,2,0,194,,,2020-08-21 15:41:15,2020
169,active,False,True,0,2020-08-21 15:36:42+00:00,True,18,195,0,True,5,0,195,,,2020-08-21 15:41:15,2020
170,active,False,True,0,2020-08-21 13:55:16+00:00,True,8,196,0,True,2,0,196,,,2020-08-21 15:41:15,2020
171,active,False,True,0,2020-08-21 11:21:11+00:00,True,9,197,0,True,6,0,197,,,2020-08-21 15:41:15,2020
172,active,False,True,0,2020-08-21 14:20:44+00:00,True,8,199,0,True,7,0,199,,,2020-08-21 15:41:15,2020
173,active,False,True,0,2020-08-21 15:16:38+00:00,True,5,200,0,True,14,0,200,,,2020-08-21 15:41:15,2020
174,active,False,True,0,2020-08-21 12:22:54+00:00,True,13,201,0,True,2,0,201,,,2020-08-21 15:41:15,2020
175,active,False,True,0,2020-08-21 14:21:31+00:00,True,13,202,0,True,2,0,202,,,2020-08-21 15:41:15,2020
176,active,False,True,0,2020-08-21 12:45:21+00:00,True,9,203,0,True,6,0,203,,,2020-08-21 15:41:15,2020
177,active,False,True,0,2020-08-21 12:44:46+00:00,True,10,204,0,True,4,1,204,,,2020-08-21 15:41:15,2020
178,active,False,True,0,2020-08-21 14:36:28+00:00,True,13,205,0,True,2,0,205,,,2020-08-21 15:41:15,2020
179,active,True,False,0,2020-08-21 13:45:09+00:00,True,22,206,0,False,1,0,206,,,2020-08-21 15:41:15,2020
180,active,True,True,0,2020-08-21 15:12:16+00:00,True,0,208,0,True,14,1,208,,,2020-08-21 15:41:15,2020
181,active,False,True,0,2020-08-21 14:42:32+00:00,True,7,209,0,True,7,1,209,,,2020-08-21 15:41:15,2020
182,active,False,True,0,2020-08-21 09:07:17+00:00,True,12,210,0,True,2,1,210,,,2020-08-21 15:41:15,2020
183,active,False,True,0,2020-08-21 08:52:25+00:00,True,9,211,0,True,10,0,211,,,2020-08-21 15:41:15,2020
184,active,False,True,0,2020-08-21 14:07:19+00:00,True,24,212,0,True,8,1,212,,,2020-08-21 15:41:15,2020
185,active,True,True,0,2020-08-21 10:23:52+00:00,True,13,213,0,True,3,0,213,,,2020-08-21 15:41:15,2020
186,active,False,True,0,2020-08-21 14:45:02+00:00,True,11,214,0,True,4,0,214,,,2020-08-21 15:41:15,2020
