,num_docks_available,station_id,is_installed,last_reported,num_bikes_disabled,station_status,num_ebikes_available,legacy_id,is_returning,num_docks_disabled,eightd_has_available_keys,num_bikes_available,is_renting,timestamp_of_data_read_request,year_station_last_reported
111,12,122,True,2020-08-12 17:31:05+00:00,0,active,0,122,True,0,False,3,True,2020-08-12 18:55:00,2020
112,7,124,True,2020-08-12 17:55:36+00:00,0,active,0,124,True,0,False,8,True,2020-08-12 18:55:00,2020
113,15,125,True,2020-08-12 18:45:56+00:00,0,active,0,125,True,0,False,0,True,2020-08-12 18:55:00,2020
114,8,126,True,2020-08-12 14:49:41+00:00,0,active,0,126,True,0,False,7,True,2020-08-12 18:55:00,2020
115,14,128,True,2020-08-12 18:25:15+00:00,0,active,0,128,True,0,False,5,True,2020-08-12 18:55:00,2020
116,11,129,True,2020-08-12 17:20:34+00:00,0,active,0,129,True,0,False,8,True,2020-08-12 18:55:00,2020
117,2,130,True,2020-08-12 12:08:02+00:00,0,active,0,130,True,0,False,13,True,2020-08-12 18:55:00,2020
118,10,131,True,2020-08-12 18:53:23+00:00,0,active,0,131,True,0,False,8,True,2020-08-12 18:55:00,2020
119,14,133,True,2020-08-12 18:38:50+00:00,0,active,0,133,True,0,False,9,True,2020-08-12 18:55:00,2020
120,12,135,True,2020-08-12 18:50:50+00:00,0,active,0,135,True,0,False,5,True,2020-08-12 18:55:00,2020
121,14,136,True,2020-08-12 18:07:59+00:00,0,active,0,136,True,0,False,5,True,2020-08-12 18:55:00,2020
122,8,137,True,2020-08-12 17:41:31+00:00,0,active,0,137,True,0,False,7,True,2020-08-12 18:55:00,2020
123,0,138,True,2020-08-12 18:08:10+00:00,1,active,0,138,True,0,False,14,True,2020-08-12 18:55:00,2020
124,18,139,True,2020-08-12 18:54:41+00:00,0,active,0,139,True,0,False,1,True,2020-08-12 18:55:00,2020
125,3,140,True,2020-08-12 18:25:36+00:00,0,active,0,140,True,0,False,14,True,2020-08-12 18:55:00,2020
126,0,141,True,2020-08-12 18:52:14+00:00,1,active,0,141,True,0,False,14,True,2020-08-12 18:55:00,2020
127,10,142,True,2020-08-12 18:51:54+00:00,1,active,0,142,True,0,False,12,True,2020-08-12 18:55:00,2020
128,2,143,True,2020-08-12 17:48:34+00:00,1,active,0,143,True,0,False,20,True,2020-08-12 18:55:00,2020
129,0,144,True,2020-08-12 17:30:15+00:00,1,active,0,144,True,0,False,18,True,2020-08-12 18:55:00,2020
130,5,145,True,2020-08-12 16:03:53+00:00,0,active,0,145,True,0,False,14,True,2020-08-12 18:55:00,2020
131,10,146,True,2020-08-12 18:52:56+00:00,0,active,0,146,True,0,False,9,True,2020-08-12 18:55:00,2020
132,10,149,True,2020-08-12 18:35:01+00:00,0,active,0,149,True,0,True,8,True,2020-08-12 18:55:00,2020
133,5,150,True,2020-08-12 17:35:14+00:00,0,active,0,150,True,0,False,14,True,2020-08-12 18:55:00,2020
134,7,151,True,2020-08-12 18:08:12+00:00,0,active,0,151,True,0,False,12,True,2020-08-12 18:55:00,2020
135,12,152,True,2020-08-12 18:47:41+00:00,0,active,0,152,True,0,True,3,True,2020-08-12 18:55:00,2020
136,10,156,True,2020-08-12 18:47:11+00:00,0,active,0,156,True,0,False,5,True,2020-08-12 18:55:00,2020
137,1,157,True,2020-08-12 18:44:15+00:00,1,active,0,157,True,0,False,13,True,2020-08-12 18:55:00,2020
138,10,159,True,2020-08-12 18:34:10+00:00,0,active,0,159,True,0,False,5,True,2020-08-12 18:55:00,2020
139,10,160,True,2020-08-12 18:24:14+00:00,0,active,0,160,True,0,True,4,True,2020-08-12 18:55:00,2020
140,18,161,True,2020-08-12 18:38:12+00:00,1,active,0,161,True,0,True,4,True,2020-08-12 18:55:00,2020
141,9,162,True,2020-08-12 16:49:41+00:00,0,active,0,162,True,0,False,6,True,2020-08-12 18:55:00,2020
142,7,163,True,2020-08-12 17:57:38+00:00,0,active,0,163,True,0,True,12,True,2020-08-12 18:55:00,2020
143,13,167,True,2020-08-12 18:41:53+00:00,0,active,0,167,True,0,False,2,True,2020-08-12 18:55:00,2020
144,7,169,True,2020-08-12 18:45:53+00:00,0,active,0,169,True,0,False,12,True,2020-08-12 18:55:00,2020
145,13,170,True,2020-08-12 13:33:24+00:00,1,active,0,170,True,0,True,0,True,2020-08-12 18:55:00,2020
146,16,171,True,2020-08-12 15:34:14+00:00,0,active,0,171,True,0,True,7,True,2020-08-12 18:55:00,2020
147,6,173,True,2020-08-12 18:31:55+00:00,0,active,0,173,True,0,True,8,True,2020-08-12 18:55:00,2020
148,10,174,True,2020-08-12 17:59:09+00:00,1,active,0,174,True,0,False,4,True,2020-08-12 18:55:00,2020
149,12,175,True,2020-08-12 18:51:00+00:00,0,active,0,175,True,0,True,5,True,2020-08-12 18:55:00,2020
150,6,176,True,2020-08-12 18:17:23+00:00,0,active,0,176,True,0,False,9,True,2020-08-12 18:55:00,2020
151,19,177,True,2020-08-12 18:54:03+00:00,0,active,0,177,True,0,False,0,True,2020-08-12 18:55:00,2020
152,15,178,True,2020-08-12 18:53:31+00:00,0,active,0,178,True,0,False,4,True,2020-08-12 18:55:00,2020
153,8,179,True,2020-08-12 18:48:00+00:00,0,active,0,179,True,0,False,17,True,2020-08-12 18:55:00,2020
154,3,180,True,2020-08-12 17:59:42+00:00,1,active,0,180,True,0,False,15,True,2020-08-12 18:55:00,2020
155,13,181,True,2020-08-12 18:47:39+00:00,0,active,0,181,True,0,False,6,True,2020-08-12 18:55:00,2020
156,17,182,True,2020-08-12 18:36:24+00:00,0,active,0,182,True,0,True,2,True,2020-08-12 18:55:00,2020
157,13,183,True,2020-08-12 18:41:28+00:00,0,active,0,183,True,0,False,6,True,2020-08-12 18:55:00,2020
158,8,184,True,2020-08-12 18:51:59+00:00,0,active,0,184,True,0,False,11,True,2020-08-12 18:55:00,2020
159,8,185,True,2020-08-12 18:33:54+00:00,0,active,0,185,True,0,False,7,True,2020-08-12 18:55:00,2020
160,7,186,True,2020-08-12 18:54:18+00:00,0,active,0,186,True,0,True,8,True,2020-08-12 18:55:00,2020
161,8,187,True,2020-08-12 17:39:51+00:00,0,active,0,187,True,0,False,7,True,2020-08-12 18:55:00,2020
162,0,188,True,2020-08-12 13:30:54+00:00,0,active,0,188,True,0,False,15,True,2020-08-12 18:55:00,2020
163,6,189,True,2020-08-12 18:50:36+00:00,0,active,0,189,True,0,True,17,True,2020-08-12 18:55:00,2020
164,27,190,True,2020-08-12 18:44:51+00:00,1,active,0,190,True,0,True,9,True,2020-08-12 18:55:00,2020
165,11,191,True,2020-08-12 17:01:46+00:00,0,active,0,191,True,0,False,4,True,2020-08-12 18:55:00,2020
166,8,192,True,2020-08-12 18:52:30+00:00,0,active,0,192,True,0,False,11,True,2020-08-12 18:55:00,2020
167,10,193,True,2020-08-12 18:34:09+00:00,2,active,0,193,True,0,False,3,True,2020-08-12 18:55:00,2020
168,17,194,True,2020-08-12 17:43:20+00:00,0,active,0,194,True,0,False,2,True,2020-08-12 18:55:00,2020
169,16,195,True,2020-08-12 18:23:29+00:00,0,active,0,195,True,0,False,7,True,2020-08-12 18:55:00,2020
170,10,196,True,2020-08-12 18:10:07+00:00,0,active,0,196,True,0,True,0,True,2020-08-12 18:55:00,2020
171,9,197,True,2020-08-12 18:44:49+00:00,0,active,0,197,True,0,False,6,True,2020-08-12 18:55:00,2020
172,13,199,True,2020-08-12 16:56:33+00:00,0,active,0,199,True,0,False,2,True,2020-08-12 18:55:00,2020
173,2,200,True,2020-08-12 17:15:20+00:00,1,active,0,200,True,0,False,16,True,2020-08-12 18:55:00,2020
174,15,201,True,2020-08-12 12:04:48+00:00,0,active,0,201,True,0,False,0,True,2020-08-12 18:55:00,2020
175,10,202,True,2020-08-12 08:28:22+00:00,0,active,0,202,True,0,False,5,True,2020-08-12 18:55:00,2020
176,14,203,True,2020-08-12 08:43:55+00:00,0,active,0,203,True,0,False,1,True,2020-08-12 18:55:00,2020
177,15,204,True,2020-08-12 12:58:21+00:00,0,active,0,204,True,0,False,0,True,2020-08-12 18:55:00,2020
178,13,205,True,2020-08-12 14:46:58+00:00,0,active,0,205,True,0,False,2,True,2020-08-12 18:55:00,2020
179,16,206,True,2020-08-12 16:58:50+00:00,1,active,0,206,True,0,True,6,True,2020-08-12 18:55:00,2020
180,11,208,True,2020-08-12 18:02:28+00:00,1,active,0,208,True,0,True,3,True,2020-08-12 18:55:00,2020
181,10,209,True,2020-08-12 17:41:40+00:00,0,active,0,209,True,0,False,5,True,2020-08-12 18:55:00,2020
182,14,210,True,2020-08-12 12:40:11+00:00,0,active,0,210,True,0,False,1,True,2020-08-12 18:55:00,2020
183,13,211,True,2020-08-12 17:00:36+00:00,0,active,0,211,True,0,False,6,True,2020-08-12 18:55:00,2020
184,2,212,True,2020-08-12 18:28:16+00:00,1,active,0,212,True,0,False,30,True,2020-08-12 18:55:00,2020
185,11,213,True,2020-08-12 18:15:14+00:00,0,active,0,213,True,0,True,5,True,2020-08-12 18:55:00,2020
186,13,214,True,2020-08-12 17:45:52+00:00,0,active,0,214,True,0,False,2,True,2020-08-12 18:55:00,2020
187,9,215,True,2020-08-12 18:29:46+00:00,1,active,0,215,True,0,False,5,True,2020-08-12 18:55:00,2020
188,1,216,True,2020-08-12 16:28:35+00:00,1,active,0,216,True,0,False,17,True,2020-08-12 18:55:00,2020
189,4,217,True,2020-08-12 18:00:15+00:00,0,active,0,217,True,0,False,15,True,2020-08-12 18:55:00,2020
190,7,218,True,2020-08-12 18:22:08+00:00,1,active,0,218,True,0,False,7,True,2020-08-12 18:55:00,2020
191,7,219,True,2020-08-12 12:16:03+00:00,2,active,0,219,True,0,False,6,True,2020-08-12 18:55:00,2020
192,13,221,True,2020-08-12 18:20:51+00:00,0,active,0,221,True,0,False,6,True,2020-08-12 18:55:00,2020
193,12,222,True,2020-08-12 18:49:31+00:00,0,active,0,222,True,0,True,2,True,2020-08-12 18:55:00,2020
194,2,224,True,2020-08-12 14:08:37+00:00,1,active,0,224,True,0,False,14,True,2020-08-12 18:55:00,2020
195,17,225,True,2020-08-12 18:03:36+00:00,0,active,0,225,True,0,False,2,True,2020-08-12 18:55:00,2020
196,14,226,True,2020-08-12 16:34:46+00:00,0,active,0,226,True,0,False,1,True,2020-08-12 18:55:00,2020
197,4,227,True,2020-08-12 18:50:01+00:00,3,active,0,227,True,0,False,12,True,2020-08-12 18:55:00,2020
198,16,228,True,2020-08-12 18:31:45+00:00,0,active,0,228,True,0,False,3,True,2020-08-12 18:55:00,2020
199,3,232,True,2020-08-12 08:08:09+00:00,0,active,0,232,True,0,False,8,True,2020-08-12 18:55:00,2020
200,9,233,True,2020-08-12 18:16:55+00:00,0,active,0,233,False,0,False,6,False,2020-08-12 18:55:00,2020
201,14,234,True,2020-08-12 17:15:32+00:00,0,active,0,234,True,0,False,1,True,2020-08-12 18:55:00,2020
202,11,235,True,2020-08-12 18:39:20+00:00,0,active,0,235,True,0,False,4,True,2020-08-12 18:55:00,2020
203,7,236,True,2020-08-12 18:41:52+00:00,0,active,0,236,True,0,False,8,True,2020-08-12 18:55:00,2020
204,11,239,True,2020-08-12 17:42:23+00:00,0,active,0,239,True,0,False,4,True,2020-08-12 18:55:00,2020
205,7,255,True,2020-08-12 08:53:35+00:00,0,active,0,255,True,0,False,8,True,2020-08-12 18:55:00,2020
206,5,258,True,2020-08-12 08:54:13+00:00,0,active,0,258,True,0,False,10,True,2020-08-12 18:55:00,2020
207,0,259,True,2020-08-12 08:53:25+00:00,0,active,0,259,True,0,False,15,True,2020-08-12 18:55:00,2020
208,5,260,True,2020-08-12 17:27:23+00:00,0,active,0,260,True,0,False,10,True,2020-08-12 18:55:00,2020
209,10,271,True,2020-08-12 18:50:36+00:00,0,active,0,271,True,0,False,5,True,2020-08-12 18:55:00,2020
210,14,272,True,2020-08-12 18:48:33+00:00,1,active,0,272,True,0,False,4,True,2020-08-12 18:55:00,2020
211,21,273,True,2020-08-12 18:52:30+00:00,0,active,0,273,True,0,False,19,True,2020-08-12 18:55:00,2020
212,3,279,True,2020-08-12 18:49:01+00:00,0,active,0,279,True,0,False,16,True,2020-08-12 18:55:00,2020
213,10,280,True,2020-08-12 17:42:44+00:00,0,active,0,280,True,0,False,9,True,2020-08-12 18:55:00,2020
214,10,282,True,2020-08-12 17:12:16+00:00,0,active,0,282,True,0,False,5,True,2020-08-12 18:55:00,2020
215,11,296,True,2020-08-12 18:47:52+00:00,0,active,0,296,True,0,False,12,True,2020-08-12 18:55:00,2020
216,3,318,True,2020-08-12 18:41:57+00:00,0,active,0,318,True,0,False,16,True,2020-08-12 18:55:00,2020
217,22,319,True,2020-08-12 18:43:57+00:00,0,active,0,319,True,0,False,3,True,2020-08-12 18:55:00,2020
218,11,327,True,2020-08-12 17:20:58+00:00,0,active,0,327,True,0,False,4,True,2020-08-12 18:55:00,2020
219,6,328,True,2020-08-12 18:39:30+00:00,1,active,0,328,True,0,False,8,True,2020-08-12 18:55:00,2020
220,9,329,True,2020-08-12 18:45:13+00:00,0,active,0,329,True,0,False,6,True,2020-08-12 18:55:00,2020
221,7,330,True,2020-08-12 18:25:53+00:00,0,active,0,330,True,0,False,8,True,2020-08-12 18:55:00,2020
222,0,331,True,2020-08-12 18:52:29+00:00,0,active,0,331,True,0,False,15,True,2020-08-12 18:55:00,2020
223,12,332,True,2020-08-12 18:46:01+00:00,1,active,0,332,True,0,False,2,True,2020-08-12 18:55:00,2020
224,4,333,True,2020-08-12 17:55:38+00:00,0,active,0,333,True,0,False,21,True,2020-08-12 18:55:00,2020
225,1,334,True,2020-08-12 17:25:29+00:00,2,active,0,334,True,0,False,16,True,2020-08-12 18:55:00,2020
226,14,335,True,2020-08-12 18:48:51+00:00,0,active,0,335,True,0,False,5,True,2020-08-12 18:55:00,2020
227,7,336,True,2020-08-12 18:17:17+00:00,0,active,0,336,True,0,False,8,True,2020-08-12 18:55:00,2020
228,0,337,True,2020-08-12 13:06:03+00:00,0,active,0,337,True,0,False,15,True,2020-08-12 18:55:00,2020
229,14,338,True,2020-08-12 18:09:30+00:00,1,active,0,338,True,0,False,0,True,2020-08-12 18:55:00,2020
230,1,339,True,2020-08-12 17:49:47+00:00,0,active,0,339,True,0,False,14,True,2020-08-12 18:55:00,2020
231,1,340,True,2020-08-12 08:52:43+00:00,0,active,0,340,True,0,False,18,True,2020-08-12 18:55:00,2020
232,7,341,True,2020-08-12 13:49:12+00:00,1,active,0,341,True,0,True,7,True,2020-08-12 18:55:00,2020
