,station_status,num_bikes_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,last_reported,legacy_id,num_docks_available,is_returning,is_renting,num_docks_disabled,num_bikes_available,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
218,active,0,False,0,True,2020-08-18 19:05:08+00:00,327,12,True,True,0,3,327,,,2020-08-18 19:14:30,2020
219,active,0,False,0,True,2020-08-18 18:50:42+00:00,328,12,True,True,0,3,328,,,2020-08-18 19:14:30,2020
220,active,1,False,0,True,2020-08-18 19:13:49+00:00,329,0,True,True,0,14,329,,,2020-08-18 19:14:30,2020
221,active,1,False,0,True,2020-08-18 17:29:41+00:00,330,12,True,True,0,2,330,,,2020-08-18 19:14:30,2020
222,active,0,False,0,True,2020-08-18 19:13:52+00:00,331,1,True,True,0,14,331,,,2020-08-18 19:14:30,2020
223,active,1,False,0,True,2020-08-18 19:00:53+00:00,332,10,True,True,0,4,332,,,2020-08-18 19:14:30,2020
224,active,0,False,0,True,2020-08-18 19:01:00+00:00,333,1,True,True,0,24,333,,,2020-08-18 19:14:30,2020
225,active,0,False,0,True,2020-08-18 18:55:20+00:00,334,1,True,True,0,18,334,,,2020-08-18 19:14:30,2020
226,active,0,False,0,True,2020-08-18 18:59:48+00:00,335,13,True,True,0,6,335,,,2020-08-18 19:14:30,2020
227,active,0,False,0,True,2020-08-18 08:33:19+00:00,336,11,True,True,0,4,336,,,2020-08-18 19:14:30,2020
228,active,0,False,0,True,2020-08-18 16:03:33+00:00,337,2,True,True,0,13,337,,,2020-08-18 19:14:30,2020
229,active,0,False,0,True,2020-08-18 18:22:25+00:00,338,13,True,True,0,2,338,,,2020-08-18 19:14:30,2020
230,active,0,False,0,True,2020-08-18 15:42:46+00:00,339,8,True,True,0,7,339,,,2020-08-18 19:14:30,2020
231,active,0,False,0,True,2020-08-18 17:52:46+00:00,340,0,True,True,0,19,340,,,2020-08-18 19:14:30,2020
232,active,0,True,0,True,2020-08-18 08:32:50+00:00,341,3,True,True,0,12,341,,,2020-08-18 19:14:30,2020
233,active,0,False,0,True,2020-08-18 19:07:52+00:00,342,11,True,True,0,4,342,,,2020-08-18 19:14:30,2020
234,active,1,False,0,True,2020-08-18 11:13:56+00:00,343,11,True,True,0,3,343,,,2020-08-18 19:14:30,2020
235,active,0,False,0,True,2020-08-18 19:06:45+00:00,344,16,True,True,0,3,344,,,2020-08-18 19:14:30,2020
236,active,2,False,0,True,2020-08-18 18:59:45+00:00,345,8,True,True,0,9,345,,,2020-08-18 19:14:30,2020
237,active,0,False,0,True,2020-08-18 18:50:44+00:00,346,10,True,True,0,5,346,,,2020-08-18 19:14:30,2020
238,active,0,False,0,True,2020-08-18 12:28:24+00:00,347,11,True,True,0,4,347,,,2020-08-18 19:14:30,2020
239,active,0,False,0,True,2020-08-18 15:37:06+00:00,348,12,True,True,0,3,348,,,2020-08-18 19:14:30,2020
240,active,0,False,0,True,2020-08-18 08:32:49+00:00,349,12,True,True,0,5,349,,,2020-08-18 19:14:30,2020
241,active,0,False,0,True,2020-08-18 13:56:30+00:00,350,1,True,True,0,16,350,,,2020-08-18 19:14:30,2020
242,active,0,False,0,True,2020-08-18 17:40:09+00:00,351,5,True,True,0,10,351,,,2020-08-18 19:14:30,2020
243,active,0,False,0,True,2020-08-18 19:10:52+00:00,352,11,True,True,0,4,352,,,2020-08-18 19:14:30,2020
244,active,0,True,0,True,2020-08-18 08:34:23+00:00,353,6,True,True,0,9,353,,,2020-08-18 19:14:30,2020
245,active,0,False,0,True,2020-08-18 19:07:18+00:00,354,13,True,True,0,2,354,,,2020-08-18 19:14:30,2020
246,active,0,False,0,True,2020-08-18 18:55:26+00:00,355,1,True,True,0,16,355,,,2020-08-18 19:14:30,2020
247,active,0,False,0,True,2020-08-18 18:54:49+00:00,356,16,True,True,0,7,356,,,2020-08-18 19:14:30,2020
248,active,0,False,0,True,2020-08-18 19:08:48+00:00,357,9,True,True,0,6,357,,,2020-08-18 19:14:30,2020
249,active,0,False,0,True,2020-08-18 18:19:41+00:00,358,3,True,True,0,16,358,,,2020-08-18 19:14:30,2020
250,active,2,False,0,True,2020-08-18 19:13:33+00:00,359,11,True,True,0,2,359,,,2020-08-18 19:14:30,2020
251,active,1,False,0,True,2020-08-18 18:13:15+00:00,360,11,True,True,0,3,360,,,2020-08-18 19:14:30,2020
252,active,1,False,0,True,2020-08-18 19:13:01+00:00,361,14,True,True,0,4,361,,,2020-08-18 19:14:30,2020
253,active,0,False,0,True,2020-08-18 17:04:10+00:00,362,4,True,True,0,15,362,,,2020-08-18 19:14:30,2020
254,active,0,False,0,True,2020-08-18 19:12:47+00:00,363,16,True,True,0,3,363,,,2020-08-18 19:14:30,2020
255,active,1,False,0,True,2020-08-18 19:11:30+00:00,364,9,True,True,0,9,364,,,2020-08-18 19:14:30,2020
