,is_renting,is_returning,num_docks_disabled,is_installed,num_bikes_available,last_reported,station_status,num_ebikes_available,legacy_id,num_bikes_disabled,eightd_has_available_keys,num_docks_available,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,True,True,0,True,0,2020-08-08 00:25:02+00:00,active,0,3,0,False,15,3,,,2020-08-08 00:25:35,2020
1,True,True,0,True,12,2020-08-08 00:22:46+00:00,active,0,4,2,False,5,4,,,2020-08-08 00:25:35,2020
2,True,True,0,True,10,2020-08-08 00:09:59+00:00,active,0,5,1,False,4,5,,,2020-08-08 00:25:35,2020
3,True,True,0,True,0,2020-08-08 00:12:01+00:00,active,0,6,1,False,14,6,,,2020-08-08 00:25:35,2020
4,True,True,0,True,14,2020-08-07 23:55:23+00:00,active,0,7,0,False,1,7,,,2020-08-08 00:25:35,2020
5,True,True,0,True,5,2020-08-07 23:45:30+00:00,active,0,8,0,False,14,8,,,2020-08-08 00:25:35,2020
6,True,True,0,True,3,2020-08-08 00:21:41+00:00,active,0,9,1,False,11,9,,,2020-08-08 00:25:35,2020
7,True,True,0,True,5,2020-08-08 00:16:07+00:00,active,0,10,1,False,5,10,,,2020-08-08 00:25:35,2020
8,True,True,0,True,0,2020-08-08 00:13:16+00:00,active,0,11,1,False,14,11,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'off_dock_count': 2, 'active': True, 'region': 'BOS', 'valet_revision': 81, 'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",2020-08-08 00:25:35,2020
9,True,True,0,True,5,2020-08-08 00:16:59+00:00,active,0,12,1,True,12,12,,,2020-08-08 00:25:35,2020
10,True,True,0,True,0,2020-08-07 23:36:01+00:00,active,0,13,0,False,19,13,,,2020-08-08 00:25:35,2020
11,True,True,0,True,0,2020-08-07 23:52:50+00:00,active,0,14,1,False,24,14,,,2020-08-08 00:25:35,2020
12,True,True,0,True,11,2020-08-07 23:57:48+00:00,active,0,15,1,False,3,15,,,2020-08-08 00:25:35,2020
13,True,True,0,True,4,2020-08-07 23:57:41+00:00,active,0,16,0,True,15,16,,,2020-08-08 00:25:35,2020
14,True,True,0,True,2,2020-08-08 00:14:43+00:00,active,0,17,1,False,12,17,,,2020-08-08 00:25:35,2020
15,True,True,0,True,10,2020-08-08 00:17:41+00:00,active,0,19,1,False,4,19,,,2020-08-08 00:25:35,2020
16,True,True,1,True,1,2020-08-07 23:41:11+00:00,active,0,20,1,True,20,20,,,2020-08-08 00:25:35,2020
17,True,True,0,True,5,2020-08-08 00:12:53+00:00,active,0,21,1,True,12,21,,,2020-08-08 00:25:35,2020
18,True,True,0,True,15,2020-08-08 00:23:54+00:00,active,0,22,1,True,31,22,,,2020-08-08 00:25:35,2020
19,True,True,0,True,6,2020-08-08 00:13:20+00:00,active,0,23,0,False,15,23,,,2020-08-08 00:25:35,2020
20,True,True,0,True,18,2020-08-08 00:17:08+00:00,active,0,24,1,False,0,24,,,2020-08-08 00:25:35,2020
21,True,True,0,True,13,2020-08-08 00:08:59+00:00,active,0,25,0,False,2,25,,,2020-08-08 00:25:35,2020
22,True,True,0,True,11,2020-08-07 23:54:56+00:00,active,0,26,1,False,3,26,,,2020-08-08 00:25:35,2020
23,True,True,0,True,5,2020-08-08 00:08:48+00:00,active,0,27,2,False,16,27,,,2020-08-08 00:25:35,2020
24,True,True,0,True,8,2020-08-07 21:20:19+00:00,active,0,29,2,False,5,29,,,2020-08-08 00:25:35,2020
25,True,True,0,True,8,2020-08-08 00:24:49+00:00,active,0,30,0,False,7,30,,,2020-08-08 00:25:35,2020
26,True,True,0,True,19,2020-08-08 00:24:02+00:00,active,0,31,0,True,0,31,,,2020-08-08 00:25:35,2020
27,True,True,0,True,2,2020-08-08 00:14:32+00:00,active,0,32,0,False,13,32,,,2020-08-08 00:25:35,2020
28,True,True,0,True,24,2020-08-08 00:18:47+00:00,active,0,33,0,False,3,33,,,2020-08-08 00:25:35,2020
29,True,True,0,True,12,2020-08-07 23:38:46+00:00,active,0,35,0,False,11,35,,,2020-08-08 00:25:35,2020
30,True,True,0,True,22,2020-08-07 23:19:02+00:00,active,0,36,0,True,11,36,,,2020-08-08 00:25:35,2020
31,True,True,0,True,4,2020-08-07 22:05:58+00:00,active,0,37,0,True,11,37,,,2020-08-08 00:25:35,2020
32,True,True,0,True,2,2020-08-08 00:03:17+00:00,active,0,39,0,False,21,39,,,2020-08-08 00:25:35,2020
33,True,True,0,True,9,2020-08-08 00:24:09+00:00,active,0,40,1,False,9,40,,,2020-08-08 00:25:35,2020
34,True,True,0,True,14,2020-08-08 00:23:46+00:00,active,0,41,1,True,12,41,,,2020-08-08 00:25:35,2020
35,True,True,0,True,19,2020-08-08 00:21:29+00:00,active,0,42,2,False,2,42,,,2020-08-08 00:25:35,2020
36,True,True,0,True,3,2020-08-08 00:12:42+00:00,active,0,43,0,True,12,43,,,2020-08-08 00:25:35,2020
37,True,True,0,True,16,2020-08-08 00:25:19+00:00,active,0,44,0,False,7,44,,,2020-08-08 00:25:35,2020
38,True,True,0,True,13,2020-08-08 00:25:21+00:00,active,0,46,0,False,6,46,,,2020-08-08 00:25:35,2020
39,True,True,0,True,9,2020-08-08 00:22:39+00:00,active,0,47,1,True,9,47,,,2020-08-08 00:25:35,2020
40,True,True,0,True,9,2020-08-08 00:12:58+00:00,active,0,48,0,False,10,48,,,2020-08-08 00:25:35,2020
41,True,True,0,True,7,2020-08-08 00:13:25+00:00,active,0,49,0,False,11,49,,,2020-08-08 00:25:35,2020
42,True,True,0,True,11,2020-08-08 00:25:22+00:00,active,0,50,1,True,3,50,,,2020-08-08 00:25:35,2020
43,True,True,0,True,5,2020-08-08 00:11:51+00:00,active,0,51,0,False,10,51,,,2020-08-08 00:25:35,2020
44,True,True,0,True,9,2020-08-08 00:20:36+00:00,active,0,52,0,True,14,52,,,2020-08-08 00:25:35,2020
45,True,True,0,True,15,2020-08-08 00:24:56+00:00,active,0,53,1,False,3,53,,,2020-08-08 00:25:35,2020
46,True,True,0,True,5,2020-08-08 00:09:02+00:00,active,0,54,0,False,10,54,,,2020-08-08 00:25:35,2020
47,True,True,0,True,12,2020-08-08 00:16:17+00:00,active,0,55,1,False,2,55,,,2020-08-08 00:25:35,2020
48,True,True,0,True,7,2020-08-07 23:38:34+00:00,active,0,56,0,True,11,56,,,2020-08-08 00:25:35,2020
49,True,True,0,True,6,2020-08-08 00:23:49+00:00,active,0,57,1,True,7,57,,,2020-08-08 00:25:35,2020
50,True,True,0,True,10,2020-08-08 00:23:26+00:00,active,0,58,2,True,7,58,,,2020-08-08 00:25:35,2020
51,True,True,0,True,5,2020-08-08 00:05:05+00:00,active,0,59,0,True,14,59,,,2020-08-08 00:25:35,2020
52,True,True,0,True,4,2020-08-08 00:23:20+00:00,active,0,60,1,False,14,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'off_dock_count': 4, 'active': True, 'region': 'BOS', 'valet_revision': 69, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",2020-08-08 00:25:35,2020
53,True,True,0,True,5,2020-08-08 00:22:56+00:00,active,0,61,0,False,14,61,,,2020-08-08 00:25:35,2020
54,True,True,0,True,3,2020-08-07 23:45:09+00:00,active,0,63,1,False,11,63,,,2020-08-08 00:25:35,2020
55,True,True,0,True,14,2020-08-08 00:23:15+00:00,active,0,64,1,False,4,64,,,2020-08-08 00:25:35,2020
56,True,True,0,True,3,2020-08-08 00:21:51+00:00,active,0,65,0,False,20,65,,,2020-08-08 00:25:35,2020
57,True,True,0,True,1,2020-08-08 00:12:40+00:00,active,0,66,0,False,14,66,,,2020-08-08 00:25:35,2020
58,True,True,0,True,10,2020-08-08 00:24:46+00:00,active,0,67,0,True,17,67,,,2020-08-08 00:25:35,2020
59,True,True,0,True,15,2020-08-08 00:24:34+00:00,active,0,68,0,True,4,68,,,2020-08-08 00:25:35,2020
60,True,True,0,True,13,2020-08-08 00:21:06+00:00,active,0,69,0,False,6,69,,,2020-08-08 00:25:35,2020
61,True,True,0,True,20,2020-08-08 00:19:42+00:00,active,0,70,1,False,2,70,,,2020-08-08 00:25:35,2020
62,True,True,0,True,22,2020-08-08 00:18:46+00:00,active,0,71,0,False,1,71,,,2020-08-08 00:25:35,2020
63,True,True,0,True,4,2020-08-08 00:04:45+00:00,active,0,72,0,False,19,72,,,2020-08-08 00:25:35,2020
64,True,True,0,True,10,2020-08-08 00:24:46+00:00,active,0,73,1,False,4,73,,,2020-08-08 00:25:35,2020
65,True,True,0,True,7,2020-08-08 00:23:30+00:00,active,0,74,3,True,9,74,,,2020-08-08 00:25:35,2020
66,True,True,0,True,10,2020-08-08 00:20:39+00:00,active,0,75,0,False,5,75,,,2020-08-08 00:25:35,2020
67,True,True,0,True,17,2020-08-08 00:22:10+00:00,active,0,76,0,False,0,76,,,2020-08-08 00:25:35,2020
68,True,True,0,True,6,2020-08-08 00:16:37+00:00,active,0,77,0,False,9,77,,,2020-08-08 00:25:35,2020
69,True,True,0,True,17,2020-08-08 00:04:29+00:00,active,0,78,2,False,0,78,,,2020-08-08 00:25:35,2020
70,True,True,0,True,4,2020-08-08 00:19:22+00:00,active,0,79,1,False,14,79,,,2020-08-08 00:25:35,2020
71,True,True,0,True,1,2020-08-08 00:14:53+00:00,active,0,80,1,False,33,80,,,2020-08-08 00:25:35,2020
72,True,True,0,True,11,2020-08-08 00:24:31+00:00,active,0,81,0,False,8,81,,,2020-08-08 00:25:35,2020
73,True,True,0,True,4,2020-08-08 00:08:32+00:00,active,0,82,0,False,11,82,,,2020-08-08 00:25:35,2020
74,True,True,0,True,7,2020-08-08 00:00:07+00:00,active,0,84,0,False,8,84,,,2020-08-08 00:25:35,2020
75,True,True,0,True,5,2020-08-07 23:31:00+00:00,active,0,85,0,False,14,85,,,2020-08-08 00:25:35,2020
76,True,True,0,True,6,2020-08-08 00:24:04+00:00,active,0,86,0,False,13,86,,,2020-08-08 00:25:35,2020
77,True,True,0,True,10,2020-08-08 00:23:14+00:00,active,0,87,1,False,4,87,,,2020-08-08 00:25:35,2020
78,True,True,0,True,18,2020-08-08 00:23:32+00:00,active,0,89,0,False,1,89,,,2020-08-08 00:25:35,2020
79,True,True,0,True,8,2020-08-08 00:21:54+00:00,active,0,90,1,False,10,90,,,2020-08-08 00:25:35,2020
80,True,True,0,True,3,2020-08-08 00:20:14+00:00,active,0,91,1,False,15,91,,,2020-08-08 00:25:35,2020
81,True,True,0,True,8,2020-08-07 22:44:14+00:00,active,0,92,0,False,11,92,,,2020-08-08 00:25:35,2020
82,True,True,0,True,6,2020-08-08 00:09:49+00:00,active,0,93,1,False,8,93,,,2020-08-08 00:25:35,2020
83,True,True,0,True,2,2020-08-08 00:24:34+00:00,active,0,94,0,False,9,94,,,2020-08-08 00:25:35,2020
84,True,True,0,True,2,2020-08-08 00:20:53+00:00,active,0,95,1,False,12,95,,,2020-08-08 00:25:35,2020
85,True,True,0,True,2,2020-08-07 23:50:14+00:00,active,0,96,0,False,17,96,,,2020-08-08 00:25:35,2020
86,True,True,0,True,17,2020-08-08 00:23:38+00:00,active,0,97,1,False,1,97,,,2020-08-08 00:25:35,2020
87,True,True,0,True,6,2020-08-08 00:18:26+00:00,active,0,98,0,False,17,98,,,2020-08-08 00:25:35,2020
88,True,True,0,True,9,2020-08-08 00:15:59+00:00,active,0,99,0,False,6,99,,,2020-08-08 00:25:35,2020
89,True,True,0,True,13,2020-08-08 00:06:57+00:00,active,0,100,0,True,12,100,,,2020-08-08 00:25:35,2020
90,True,True,0,True,14,2020-08-07 22:54:42+00:00,active,0,101,0,False,1,101,,,2020-08-08 00:25:35,2020
91,True,True,0,True,9,2020-08-08 00:24:28+00:00,active,0,102,3,False,3,102,,,2020-08-08 00:25:35,2020
92,True,True,0,True,4,2020-08-08 00:05:03+00:00,active,0,103,0,False,11,103,,,2020-08-08 00:25:35,2020
93,True,True,0,True,6,2020-08-08 00:01:17+00:00,active,0,104,1,False,12,104,,,2020-08-08 00:25:35,2020
94,True,True,0,True,16,2020-08-08 00:01:12+00:00,active,0,105,1,False,2,105,,,2020-08-08 00:25:35,2020
95,True,True,0,True,6,2020-08-07 23:29:46+00:00,active,0,106,0,False,9,106,,,2020-08-08 00:25:35,2020
96,True,True,0,True,0,2020-08-08 00:08:15+00:00,active,0,107,0,False,19,107,,,2020-08-08 00:25:35,2020
97,True,True,0,True,4,2020-08-07 23:28:31+00:00,active,0,108,0,False,13,108,,,2020-08-08 00:25:35,2020
98,True,True,0,True,13,2020-08-07 21:51:42+00:00,active,0,109,0,False,22,109,,,2020-08-08 00:25:35,2020
99,True,True,0,True,5,2020-08-07 23:46:27+00:00,active,0,110,0,False,10,110,,,2020-08-08 00:25:35,2020
100,True,True,0,True,4,2020-08-08 00:15:35+00:00,active,0,111,0,False,11,111,,,2020-08-08 00:25:35,2020
101,True,True,0,True,3,2020-08-08 00:15:41+00:00,active,0,112,0,False,12,112,,,2020-08-08 00:25:35,2020
102,True,True,0,True,3,2020-08-08 00:14:37+00:00,active,0,113,0,False,12,113,,,2020-08-08 00:25:35,2020
103,True,True,0,True,6,2020-08-07 23:40:00+00:00,active,0,114,0,False,9,114,,,2020-08-08 00:25:35,2020
104,True,True,0,True,16,2020-08-07 23:52:46+00:00,active,0,115,1,False,2,115,,,2020-08-08 00:25:35,2020
105,True,True,0,True,18,2020-08-08 00:20:19+00:00,active,0,116,0,False,5,116,,,2020-08-08 00:25:35,2020
106,True,True,0,True,12,2020-08-07 23:40:12+00:00,active,0,117,0,False,7,117,,,2020-08-08 00:25:35,2020
107,True,True,0,True,13,2020-08-08 00:23:22+00:00,active,0,118,0,False,6,118,,,2020-08-08 00:25:35,2020
108,True,True,0,True,8,2020-08-08 00:23:13+00:00,active,0,119,0,False,7,119,,,2020-08-08 00:25:35,2020
109,True,True,0,True,15,2020-08-07 23:38:23+00:00,active,0,120,0,False,0,120,,,2020-08-08 00:25:35,2020
110,True,True,0,True,7,2020-08-08 00:17:33+00:00,active,0,121,0,False,10,121,,,2020-08-08 00:25:35,2020
111,True,True,0,True,14,2020-08-08 00:12:24+00:00,active,0,122,0,False,1,122,,,2020-08-08 00:25:35,2020
112,True,True,0,True,4,2020-08-07 21:48:48+00:00,active,0,124,0,False,11,124,,,2020-08-08 00:25:35,2020
113,True,True,0,True,3,2020-08-08 00:21:08+00:00,active,0,125,0,False,12,125,,,2020-08-08 00:25:35,2020
114,True,True,0,True,8,2020-08-07 20:53:53+00:00,active,0,126,0,False,7,126,,,2020-08-08 00:25:35,2020
115,True,True,0,True,16,2020-08-07 23:40:23+00:00,active,0,128,1,False,2,128,,,2020-08-08 00:25:35,2020
116,True,True,0,True,12,2020-08-08 00:16:17+00:00,active,0,129,0,False,7,129,,,2020-08-08 00:25:35,2020
117,True,True,0,True,11,2020-08-07 22:54:10+00:00,active,0,130,0,False,4,130,,,2020-08-08 00:25:35,2020
118,True,True,0,True,6,2020-08-08 00:09:39+00:00,active,0,131,0,False,12,131,,,2020-08-08 00:25:35,2020
119,True,True,0,True,9,2020-08-08 00:16:20+00:00,active,0,133,2,False,12,133,,,2020-08-08 00:25:35,2020
120,True,True,0,True,7,2020-08-07 22:24:53+00:00,active,0,135,0,False,10,135,,,2020-08-08 00:25:35,2020
121,True,True,0,True,5,2020-08-08 00:10:14+00:00,active,0,136,0,False,14,136,,,2020-08-08 00:25:35,2020
122,True,True,0,True,8,2020-08-07 23:50:25+00:00,active,0,137,0,False,7,137,,,2020-08-08 00:25:35,2020
123,True,True,0,True,11,2020-08-07 23:19:19+00:00,active,0,138,1,False,3,138,,,2020-08-08 00:25:35,2020
124,True,True,0,True,15,2020-08-08 00:17:54+00:00,active,0,139,0,False,4,139,,,2020-08-08 00:25:35,2020
125,False,True,0,True,0,2020-08-07 20:57:05+00:00,active,0,140,17,False,0,140,,,2020-08-08 00:25:35,2020
126,True,True,0,True,4,2020-08-08 00:21:56+00:00,active,0,141,0,False,11,141,,,2020-08-08 00:25:35,2020
127,True,True,0,True,7,2020-08-08 00:13:32+00:00,active,0,142,0,False,16,142,,,2020-08-08 00:25:35,2020
128,True,True,0,True,8,2020-08-08 00:18:24+00:00,active,0,143,0,False,15,143,,,2020-08-08 00:25:35,2020
129,True,True,0,True,14,2020-08-07 23:01:45+00:00,active,0,144,0,False,5,144,,,2020-08-08 00:25:35,2020
130,True,True,0,True,5,2020-08-08 00:06:29+00:00,active,0,145,0,False,14,145,,,2020-08-08 00:25:35,2020
131,True,True,0,True,6,2020-08-08 00:19:29+00:00,active,0,146,2,False,11,146,,,2020-08-08 00:25:35,2020
132,True,True,0,True,12,2020-08-08 00:24:15+00:00,active,0,149,0,True,6,149,,,2020-08-08 00:25:35,2020
133,True,True,0,True,9,2020-08-08 00:21:18+00:00,active,0,150,0,False,10,150,,,2020-08-08 00:25:35,2020
134,True,True,0,True,5,2020-08-07 23:54:08+00:00,active,0,151,0,False,14,151,,,2020-08-08 00:25:35,2020
135,True,True,0,True,7,2020-08-08 00:21:56+00:00,active,0,152,1,True,7,152,,,2020-08-08 00:25:35,2020
136,True,True,0,True,2,2020-08-08 00:21:37+00:00,active,0,156,1,False,12,156,,,2020-08-08 00:25:35,2020
137,True,True,0,True,11,2020-08-08 00:24:33+00:00,active,0,157,1,False,3,157,,,2020-08-08 00:25:35,2020
138,True,True,0,True,1,2020-08-08 00:25:21+00:00,active,0,159,1,False,13,159,,,2020-08-08 00:25:35,2020
139,True,True,0,True,0,2020-08-08 00:07:34+00:00,active,0,160,0,True,14,160,,,2020-08-08 00:25:35,2020
