,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
0,3,4,0,0,11,0,True,True,True,2020-03-12 00:36:58+00:00,True,2020-03-12 00:38:42,2020
1,4,19,0,0,0,0,True,True,True,2020-03-12 00:28:53+00:00,False,2020-03-12 00:38:42,2020
2,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 00:38:42,1970
3,6,0,0,1,14,0,True,True,True,2020-03-12 00:33:59+00:00,False,2020-03-12 00:38:42,2020
4,7,8,0,0,7,0,True,True,True,2020-03-12 00:12:02+00:00,False,2020-03-12 00:38:42,2020
5,8,8,0,0,11,0,True,True,True,2020-03-12 00:36:42+00:00,False,2020-03-12 00:38:42,2020
6,9,5,0,1,9,0,True,True,True,2020-03-12 00:21:45+00:00,False,2020-03-12 00:38:42,2020
7,10,5,0,0,6,0,True,True,True,2020-03-12 00:31:44+00:00,False,2020-03-12 00:38:42,2020
8,11,2,0,1,12,0,True,True,True,2020-03-12 00:10:01+00:00,False,2020-03-12 00:38:42,2020
9,12,8,0,3,7,0,True,True,True,2020-03-11 23:48:05+00:00,True,2020-03-12 00:38:42,2020
10,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 00:38:42,1970
11,14,4,0,0,21,0,True,True,True,2020-03-12 00:34:03+00:00,False,2020-03-12 00:38:42,2020
12,15,11,0,0,4,0,True,True,True,2020-03-11 22:53:24+00:00,False,2020-03-12 00:38:42,2020
13,16,1,0,0,18,0,True,True,True,2020-03-12 00:28:08+00:00,True,2020-03-12 00:38:42,2020
14,17,3,0,0,12,0,True,True,True,2020-03-12 00:38:16+00:00,False,2020-03-12 00:38:42,2020
15,19,3,0,0,12,0,True,True,True,2020-03-11 23:53:00+00:00,False,2020-03-12 00:38:42,2020
16,20,16,0,0,7,0,True,True,True,2020-03-12 00:06:24+00:00,True,2020-03-12 00:38:42,2020
17,21,0,0,0,18,0,True,True,True,2020-03-12 00:13:01+00:00,True,2020-03-12 00:38:42,2020
