,is_installed,num_bikes_available,legacy_id,station_id,num_ebikes_available,num_bikes_disabled,is_returning,num_docks_disabled,last_reported,eightd_has_available_keys,is_renting,station_status,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
20,True,10,24,24,0,0,True,0,2020-08-06 02:39:14+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
21,True,8,25,25,0,0,True,0,2020-08-06 02:16:54+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
22,True,7,26,26,0,1,True,0,2020-08-06 02:10:52+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
23,True,18,27,27,0,2,True,0,2020-08-06 02:53:26+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
24,True,5,29,29,0,1,True,0,2020-08-06 00:15:21+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
25,True,3,30,30,0,0,True,0,2020-08-06 03:23:42+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
26,True,3,31,31,0,0,True,0,2020-08-06 02:34:32+00:00,True,True,active,16,,,2020-08-06 03:29:15,2020
27,True,1,32,32,0,2,True,0,2020-08-06 02:47:51+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
28,True,6,33,33,0,0,True,0,2020-08-06 03:23:19+00:00,False,True,active,21,,,2020-08-06 03:29:15,2020
29,True,5,35,35,0,0,True,0,2020-08-06 03:07:58+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
30,True,25,36,36,0,0,True,0,2020-08-06 02:52:57+00:00,True,True,active,8,,,2020-08-06 03:29:15,2020
31,True,12,37,37,0,0,True,0,2020-08-05 23:21:29+00:00,True,True,active,3,,,2020-08-06 03:29:15,2020
32,True,9,39,39,0,0,True,0,2020-08-06 03:05:49+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
33,True,15,40,40,0,1,True,0,2020-08-06 03:04:21+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
34,True,25,41,41,0,0,True,0,2020-08-06 03:19:15+00:00,True,True,active,2,,,2020-08-06 03:29:15,2020
35,True,10,42,42,0,1,True,0,2020-08-06 02:47:08+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
36,True,8,43,43,0,0,True,0,2020-08-06 03:12:58+00:00,True,True,active,7,,,2020-08-06 03:29:15,2020
37,True,15,44,44,0,0,True,0,2020-08-06 03:19:30+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
38,True,14,46,46,0,1,True,0,2020-08-06 03:25:14+00:00,False,True,active,4,,,2020-08-06 03:29:15,2020
39,True,10,47,47,0,0,True,0,2020-08-06 03:27:26+00:00,True,True,active,9,,,2020-08-06 03:29:15,2020
40,True,2,48,48,0,0,True,0,2020-08-06 00:15:31+00:00,False,True,active,17,,,2020-08-06 03:29:15,2020
41,True,9,49,49,0,0,True,0,2020-08-06 02:52:35+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
42,True,9,50,50,0,1,True,0,2020-08-06 01:34:28+00:00,True,True,active,5,,,2020-08-06 03:29:15,2020
43,True,4,51,51,0,1,True,0,2020-08-06 03:10:51+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
44,True,13,52,52,0,0,True,0,2020-08-06 03:04:58+00:00,True,True,active,10,,,2020-08-06 03:29:15,2020
45,True,12,53,53,0,3,True,0,2020-08-06 03:24:18+00:00,False,True,active,4,,,2020-08-06 03:29:15,2020
46,True,12,54,54,0,2,True,0,2020-08-06 02:52:47+00:00,False,True,active,1,,,2020-08-06 03:29:15,2020
47,True,8,55,55,0,1,True,0,2020-08-06 03:28:48+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
48,True,9,56,56,0,0,True,0,2020-08-06 02:38:52+00:00,True,True,active,9,,,2020-08-06 03:29:15,2020
49,True,7,57,57,0,1,True,0,2020-08-06 02:02:02+00:00,True,True,active,6,,,2020-08-06 03:29:15,2020
50,True,13,58,58,0,0,True,0,2020-08-06 03:02:09+00:00,True,True,active,6,,,2020-08-06 03:29:15,2020
51,True,7,59,59,0,0,True,0,2020-08-06 02:23:10+00:00,True,True,active,12,,,2020-08-06 03:29:15,2020
52,True,15,60,60,0,2,True,0,2020-08-06 03:27:11+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
53,True,5,61,61,0,1,True,0,2020-08-06 03:16:41+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
54,True,4,63,63,0,0,True,0,2020-08-06 02:10:56+00:00,False,True,active,11,,,2020-08-06 03:29:15,2020
55,True,1,64,64,0,0,True,0,2020-08-06 02:29:18+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
56,True,5,65,65,0,1,True,0,2020-08-06 02:08:48+00:00,False,True,active,17,,,2020-08-06 03:29:15,2020
57,True,15,66,66,0,0,True,0,2020-08-06 02:05:39+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
58,True,1,67,67,0,0,True,0,2020-08-06 03:27:18+00:00,True,True,active,26,,,2020-08-06 03:29:15,2020
59,True,10,68,68,0,1,True,0,2020-08-06 02:46:31+00:00,True,True,active,8,,,2020-08-06 03:29:15,2020
60,True,8,69,69,0,1,True,0,2020-08-06 03:15:46+00:00,True,True,active,10,,,2020-08-06 03:29:15,2020
61,True,13,70,70,0,0,True,0,2020-08-06 02:53:28+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
62,True,22,71,71,0,0,True,0,2020-08-06 02:09:35+00:00,False,True,active,1,,,2020-08-06 03:29:15,2020
63,True,1,72,72,0,0,True,0,2020-08-06 02:27:29+00:00,False,True,active,22,,,2020-08-06 03:29:15,2020
64,True,1,73,73,0,1,True,0,2020-08-06 03:15:58+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
65,True,8,74,74,0,0,True,0,2020-08-06 02:57:07+00:00,True,True,active,11,,,2020-08-06 03:29:15,2020
66,True,7,75,75,0,0,True,0,2020-08-06 03:09:24+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
67,True,17,76,76,0,0,True,0,2020-08-06 03:12:02+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
68,True,12,77,77,0,0,True,0,2020-08-06 02:24:15+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
69,True,17,78,78,0,1,True,0,2020-08-06 02:21:32+00:00,False,True,active,1,,,2020-08-06 03:29:15,2020
70,True,10,79,79,0,0,True,0,2020-08-06 02:16:57+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
71,True,1,80,80,0,0,True,0,2020-08-06 03:03:50+00:00,False,True,active,34,,,2020-08-06 03:29:15,2020
72,True,10,81,81,0,0,True,0,2020-08-06 02:33:32+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
73,True,7,82,82,0,2,True,0,2020-08-06 02:58:27+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
74,True,8,84,84,0,0,True,0,2020-08-06 03:07:15+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
75,True,1,85,85,0,0,True,0,2020-08-06 00:01:50+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
76,True,12,86,86,0,1,True,0,2020-08-06 02:17:27+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
77,True,13,87,87,0,0,True,0,2020-08-06 03:13:19+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
78,True,14,89,89,0,0,True,0,2020-08-06 02:54:33+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
79,True,14,90,90,0,1,True,0,2020-08-06 03:05:35+00:00,False,True,active,4,,,2020-08-06 03:29:15,2020
80,True,4,91,91,0,0,True,0,2020-08-06 03:21:43+00:00,False,True,active,15,,,2020-08-06 03:29:15,2020
81,True,10,92,92,0,1,True,0,2020-08-06 00:04:06+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
82,True,7,93,93,0,1,True,0,2020-08-06 02:30:36+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
83,True,5,94,94,0,1,True,0,2020-08-06 03:28:29+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
84,True,12,95,95,0,1,True,0,2020-08-06 02:44:42+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
85,True,10,96,96,0,0,True,0,2020-08-06 03:06:00+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
86,True,10,97,97,0,2,True,0,2020-08-06 03:27:09+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
87,True,14,98,98,0,2,True,0,2020-08-06 02:18:08+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
88,True,13,99,99,0,0,True,0,2020-08-06 03:07:36+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
89,True,22,100,100,0,1,True,0,2020-08-06 03:18:00+00:00,True,True,active,2,,,2020-08-06 03:29:15,2020
90,True,15,101,101,0,0,True,0,2020-08-06 01:01:36+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
91,True,13,102,102,0,0,True,0,2020-08-06 00:38:50+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
92,True,7,103,103,0,0,True,0,2020-08-06 02:25:24+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
93,True,5,104,104,0,0,True,0,2020-08-06 02:53:38+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
94,True,15,105,105,0,1,True,0,2020-08-06 02:48:50+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
95,True,6,106,106,0,0,True,0,2020-08-06 01:52:42+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
96,True,0,107,107,0,1,True,0,2020-08-06 01:46:27+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
97,True,5,108,108,0,0,True,0,2020-08-06 02:57:16+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
98,True,9,109,109,0,0,True,0,2020-08-06 01:37:39+00:00,False,True,active,26,,,2020-08-06 03:29:15,2020
99,True,7,110,110,0,0,True,0,2020-08-06 02:58:43+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
100,True,1,111,111,0,0,True,0,2020-08-06 00:34:33+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
101,True,7,112,112,0,0,True,0,2020-08-05 23:52:28+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
102,True,13,113,113,0,1,True,0,2020-08-06 03:10:06+00:00,False,True,active,1,,,2020-08-06 03:29:15,2020
103,True,12,114,114,0,1,True,0,2020-08-06 02:26:55+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
104,True,13,115,115,0,1,True,0,2020-08-06 02:40:18+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
105,True,15,116,116,0,0,True,0,2020-08-06 02:38:53+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
106,True,13,117,117,0,1,True,0,2020-08-06 03:09:46+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
107,True,15,118,118,0,1,True,0,2020-08-06 03:21:07+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
108,True,13,119,119,0,0,True,0,2020-08-06 03:14:46+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
109,True,8,120,120,0,2,True,0,2020-08-06 03:26:30+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
110,True,17,121,121,0,0,True,0,2020-08-06 03:28:45+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
111,True,8,122,122,0,0,True,0,2020-08-06 01:05:46+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
112,True,6,124,124,0,0,True,0,2020-08-06 00:27:27+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
113,True,12,125,125,0,1,True,0,2020-08-06 02:39:45+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
114,True,2,126,126,0,0,True,0,2020-08-05 23:52:34+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
115,True,14,128,128,0,0,True,0,2020-08-06 02:33:18+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
116,True,19,129,129,0,0,True,0,2020-08-06 01:57:13+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
117,True,13,130,130,0,0,True,0,2020-08-06 03:04:48+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
118,True,17,131,131,0,1,True,0,2020-08-06 01:34:45+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
119,True,13,133,133,0,1,True,0,2020-08-06 01:01:45+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
120,True,9,135,135,0,0,True,0,2020-08-06 00:12:05+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
121,True,1,136,136,0,0,True,0,2020-08-06 01:39:53+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
122,True,2,137,137,0,0,True,0,2020-08-06 01:56:59+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
123,True,3,138,138,0,0,True,0,2020-08-06 02:26:28+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
124,True,13,139,139,0,0,True,0,2020-08-06 03:24:07+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
125,True,13,140,140,0,1,True,0,2020-08-05 23:32:48+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
126,True,5,141,141,0,0,True,0,2020-08-06 02:29:56+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
127,True,10,142,142,0,3,True,0,2020-08-06 02:47:37+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
128,True,8,143,143,0,1,True,0,2020-08-06 02:46:20+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
129,True,8,144,144,0,0,True,0,2020-08-06 03:00:28+00:00,False,True,active,11,,,2020-08-06 03:29:15,2020
130,True,7,145,145,0,0,True,0,2020-08-05 23:49:58+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
131,True,10,146,146,0,1,True,0,2020-08-06 02:40:40+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
132,True,18,149,149,0,0,True,0,2020-08-06 03:14:40+00:00,True,True,active,0,,,2020-08-06 03:29:15,2020
133,True,0,150,150,0,0,True,0,2020-08-06 02:19:04+00:00,False,True,active,19,,,2020-08-06 03:29:15,2020
134,True,1,151,151,0,0,True,0,2020-08-06 03:13:15+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
135,True,12,152,152,0,0,True,0,2020-08-06 01:32:46+00:00,True,True,active,3,,,2020-08-06 03:29:15,2020
136,True,7,156,156,0,0,True,0,2020-08-05 23:18:36+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
137,True,1,157,157,0,2,True,0,2020-08-06 02:43:07+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
138,True,7,159,159,0,3,True,0,2020-08-06 01:41:22+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
139,True,4,160,160,0,0,True,0,2020-08-06 03:15:07+00:00,True,True,active,10,,,2020-08-06 03:29:15,2020
140,True,23,161,161,0,0,True,0,2020-08-06 03:19:11+00:00,True,True,active,0,,,2020-08-06 03:29:15,2020
141,True,9,162,162,0,0,True,0,2020-08-06 02:32:22+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
142,True,9,163,163,0,0,True,0,2020-08-06 02:30:45+00:00,True,True,active,10,,,2020-08-06 03:29:15,2020
143,True,7,167,167,0,1,True,0,2020-08-06 03:13:37+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
144,True,13,169,169,0,1,True,0,2020-08-06 01:33:06+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
145,True,0,170,170,0,0,True,0,2020-08-05 18:31:26+00:00,True,True,active,14,,,2020-08-06 03:29:15,2020
146,True,8,171,171,0,0,True,0,2020-08-05 22:21:58+00:00,True,True,active,15,,,2020-08-06 03:29:15,2020
147,True,7,173,173,0,0,True,0,2020-08-06 01:50:53+00:00,True,True,active,7,,,2020-08-06 03:29:15,2020
148,True,2,174,174,0,2,True,0,2020-08-06 02:08:31+00:00,False,True,active,11,,,2020-08-06 03:29:15,2020
149,True,5,175,175,0,0,True,0,2020-08-06 03:06:01+00:00,True,True,active,12,,,2020-08-06 03:29:15,2020
150,True,13,176,176,0,0,True,0,2020-08-06 02:06:46+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
151,True,6,177,177,0,0,True,0,2020-08-06 02:49:42+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
152,True,4,178,178,0,0,True,0,2020-08-06 03:13:25+00:00,False,True,active,15,,,2020-08-06 03:29:15,2020
153,True,5,179,179,0,0,True,0,2020-08-06 02:57:47+00:00,False,True,active,20,,,2020-08-06 03:29:15,2020
154,True,11,180,180,0,0,True,0,2020-08-06 00:44:11+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
155,True,19,181,181,0,0,True,0,2020-08-06 03:17:39+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
156,True,4,182,182,0,0,True,0,2020-08-06 00:45:33+00:00,True,True,active,15,,,2020-08-06 03:29:15,2020
157,True,7,183,183,0,0,True,0,2020-08-06 02:51:50+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
158,True,6,184,184,0,0,True,0,2020-08-06 03:26:54+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
159,True,5,185,185,0,0,True,0,2020-08-06 03:23:43+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
160,True,5,186,186,0,0,True,0,2020-08-06 03:08:29+00:00,True,True,active,10,,,2020-08-06 03:29:15,2020
161,True,15,187,187,0,0,True,0,2020-08-06 02:09:13+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
162,True,12,188,188,0,0,True,0,2020-08-06 02:35:04+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
163,True,0,189,189,0,1,True,0,2020-08-06 02:41:25+00:00,True,True,active,22,,,2020-08-06 03:29:15,2020
164,True,7,190,190,0,1,True,0,2020-08-06 03:28:08+00:00,True,True,active,29,,,2020-08-06 03:29:15,2020
165,True,2,191,191,0,0,True,0,2020-08-06 01:05:34+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
166,True,7,192,192,0,0,True,0,2020-08-06 03:22:07+00:00,False,True,active,12,,,2020-08-06 03:29:15,2020
167,True,1,193,193,0,1,True,0,2020-08-06 02:53:15+00:00,True,True,active,13,,,2020-08-06 03:29:15,2020
168,True,6,194,194,0,0,True,0,2020-08-06 02:54:22+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
169,True,13,195,195,0,1,True,0,2020-08-06 02:54:18+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
170,True,2,196,196,0,0,True,0,2020-08-06 01:15:01+00:00,True,True,active,8,,,2020-08-06 03:29:15,2020
171,True,0,197,197,0,0,True,0,2020-08-06 00:13:47+00:00,False,True,active,15,,,2020-08-06 03:29:15,2020
172,True,5,199,199,0,0,True,0,2020-08-05 22:16:32+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
173,True,15,200,200,0,0,True,0,2020-08-06 03:02:12+00:00,False,True,active,4,,,2020-08-06 03:29:15,2020
174,True,5,201,201,0,0,True,0,2020-08-05 16:42:59+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
175,True,8,202,202,0,0,True,0,2020-08-06 01:49:29+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
176,True,5,203,203,0,0,True,0,2020-08-05 23:08:39+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
177,True,8,204,204,0,1,True,0,2020-08-06 02:39:41+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
178,True,8,205,205,0,0,True,0,2020-08-06 01:22:06+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
179,True,0,206,206,0,0,True,0,2020-08-06 01:50:08+00:00,False,True,active,23,,,2020-08-06 03:29:15,2020
180,True,11,208,208,0,0,True,0,2020-08-06 01:06:43+00:00,True,True,active,4,,,2020-08-06 03:29:15,2020
181,True,5,209,209,0,0,True,0,2020-08-05 21:16:59+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
182,True,1,210,210,0,0,True,0,2020-08-06 00:24:36+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
183,True,12,211,211,0,0,True,0,2020-08-06 02:44:04+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
184,True,19,212,212,0,0,True,0,2020-08-06 03:07:33+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
185,True,8,213,213,0,0,True,0,2020-08-06 01:36:20+00:00,True,True,active,8,,,2020-08-06 03:29:15,2020
186,True,15,214,214,0,0,True,0,2020-08-06 02:54:24+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
187,True,9,215,215,0,1,True,0,2020-08-06 02:55:29+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
188,True,15,216,216,0,0,True,0,2020-08-06 02:16:25+00:00,False,True,active,4,,,2020-08-06 03:29:15,2020
189,True,19,217,217,0,0,True,0,2020-08-06 00:55:36+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
190,True,5,218,218,0,1,True,0,2020-08-06 03:05:11+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
191,True,13,219,219,0,0,True,0,2020-08-06 01:34:26+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
192,True,13,221,221,0,4,True,0,2020-08-06 03:06:25+00:00,False,True,active,2,,,2020-08-06 03:29:15,2020
193,True,7,222,222,0,0,True,0,2020-08-06 03:28:25+00:00,True,True,active,7,,,2020-08-06 03:29:15,2020
194,True,4,224,224,0,2,True,0,2020-08-06 01:15:23+00:00,False,True,active,11,,,2020-08-06 03:29:15,2020
195,True,6,225,225,0,0,True,0,2020-08-06 03:04:41+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
196,True,14,226,226,0,1,True,0,2020-08-06 02:25:14+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
197,True,2,227,227,0,0,True,0,2020-08-06 02:38:55+00:00,False,True,active,17,,,2020-08-06 03:29:15,2020
198,True,3,228,228,0,1,True,0,2020-08-06 02:41:38+00:00,False,True,active,15,,,2020-08-06 03:29:15,2020
199,True,3,232,232,0,0,True,0,2020-08-06 03:16:57+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
200,True,10,233,233,0,0,True,0,2020-08-06 03:10:15+00:00,False,True,active,5,,,2020-08-06 03:29:15,2020
201,True,2,234,234,0,0,True,0,2020-08-06 02:00:21+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
202,True,4,235,235,0,1,True,0,2020-08-06 00:31:59+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
203,True,9,236,236,0,0,True,0,2020-08-06 02:14:18+00:00,False,True,active,6,,,2020-08-06 03:29:15,2020
204,True,14,239,239,0,0,True,0,2020-08-06 03:16:25+00:00,False,True,active,1,,,2020-08-06 03:29:15,2020
205,True,12,255,255,0,0,True,0,2020-08-05 21:50:23+00:00,False,True,active,3,,,2020-08-06 03:29:15,2020
206,True,8,258,258,0,0,True,0,2020-08-05 22:06:52+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
207,True,0,259,259,0,0,True,0,2020-08-04 09:01:37+00:00,False,True,active,15,,,2020-08-06 03:29:15,2020
208,True,6,260,260,0,0,True,0,2020-08-06 03:07:26+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
209,True,8,271,271,0,0,True,0,2020-08-05 22:06:06+00:00,False,True,active,7,,,2020-08-06 03:29:15,2020
210,True,6,272,272,0,0,True,0,2020-08-05 19:11:19+00:00,False,True,active,13,,,2020-08-06 03:29:15,2020
211,True,20,273,273,0,1,True,0,2020-08-06 03:12:14+00:00,False,True,active,19,,,2020-08-06 03:29:15,2020
212,True,9,279,279,0,0,True,0,2020-08-06 02:03:35+00:00,False,True,active,10,,,2020-08-06 03:29:15,2020
213,True,5,280,280,0,0,True,0,2020-08-06 02:24:59+00:00,False,True,active,14,,,2020-08-06 03:29:15,2020
214,True,14,282,282,0,1,True,0,2020-08-06 02:25:26+00:00,False,True,active,0,,,2020-08-06 03:29:15,2020
215,True,15,296,296,0,0,True,0,2020-08-06 02:44:36+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
216,True,1,318,318,0,0,True,0,2020-08-06 02:18:57+00:00,False,True,active,18,,,2020-08-06 03:29:15,2020
217,True,17,319,319,0,0,True,0,2020-08-06 02:50:50+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
218,True,6,327,327,0,0,True,0,2020-08-06 02:37:38+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
219,True,6,328,328,0,0,True,0,2020-08-06 03:07:31+00:00,False,True,active,9,,,2020-08-06 03:29:15,2020
220,True,6,329,329,0,1,True,0,2020-08-06 02:27:05+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
221,True,4,330,330,0,0,True,0,2020-08-06 02:02:51+00:00,False,True,active,11,,,2020-08-06 03:29:15,2020
222,True,7,331,331,0,0,True,0,2020-08-06 03:19:53+00:00,False,True,active,8,,,2020-08-06 03:29:15,2020
