,is_returning,num_bikes_available,num_bikes_disabled,is_renting,is_installed,num_ebikes_available,legacy_id,last_reported,station_id,num_docks_available,num_docks_disabled,eightd_has_available_keys,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
12,True,8,0,True,True,0,15,2020-08-05 15:56:56+00:00,15,7,0,False,active,,,2020-08-05 16:22:10,2020
13,True,8,0,True,True,0,16,2020-08-05 15:55:01+00:00,16,11,0,True,active,,,2020-08-05 16:22:10,2020
14,True,5,0,True,True,0,17,2020-08-05 16:10:08+00:00,17,10,0,False,active,,,2020-08-05 16:22:10,2020
15,True,3,0,True,True,0,19,2020-08-05 15:48:10+00:00,19,12,0,False,active,,,2020-08-05 16:22:10,2020
16,True,14,0,True,True,0,20,2020-08-05 16:06:13+00:00,20,9,0,True,active,,,2020-08-05 16:22:10,2020
17,True,4,1,True,True,0,21,2020-08-05 16:07:15+00:00,21,13,0,True,active,,,2020-08-05 16:22:10,2020
18,True,9,2,True,True,0,22,2020-08-05 16:11:33+00:00,22,36,0,True,active,,,2020-08-05 16:22:10,2020
19,True,12,0,True,True,0,23,2020-08-05 16:20:53+00:00,23,9,0,True,active,,,2020-08-05 16:22:10,2020
20,True,11,0,True,True,0,24,2020-08-05 15:46:56+00:00,24,8,0,False,active,,,2020-08-05 16:22:10,2020
21,True,4,0,True,True,0,25,2020-08-05 16:21:53+00:00,25,11,0,False,active,,,2020-08-05 16:22:10,2020
22,True,3,2,True,True,0,26,2020-08-05 16:21:59+00:00,26,10,0,False,active,,,2020-08-05 16:22:10,2020
23,True,2,0,True,True,0,27,2020-08-05 15:30:39+00:00,27,21,0,False,active,,,2020-08-05 16:22:10,2020
24,True,13,0,True,True,0,29,2020-08-05 15:49:48+00:00,29,2,0,False,active,,,2020-08-05 16:22:10,2020
25,True,8,0,True,True,0,30,2020-08-05 16:18:41+00:00,30,7,0,False,active,,,2020-08-05 16:22:10,2020
26,True,6,0,True,True,0,31,2020-08-05 15:35:17+00:00,31,13,0,True,active,,,2020-08-05 16:22:10,2020
27,True,7,0,True,True,0,32,2020-08-05 16:20:26+00:00,32,8,0,False,active,,,2020-08-05 16:22:10,2020
28,True,13,0,True,True,0,33,2020-08-05 16:07:40+00:00,33,14,0,False,active,,,2020-08-05 16:22:10,2020
29,True,18,0,True,True,0,35,2020-08-05 16:14:13+00:00,35,5,0,False,active,,,2020-08-05 16:22:10,2020
30,True,21,0,True,True,0,36,2020-08-05 15:51:12+00:00,36,12,0,True,active,,,2020-08-05 16:22:10,2020
31,True,10,0,True,True,0,37,2020-08-05 16:14:17+00:00,37,5,0,True,active,,,2020-08-05 16:22:10,2020
32,True,14,0,True,True,0,39,2020-08-05 16:19:15+00:00,39,9,0,False,active,,,2020-08-05 16:22:10,2020
