,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,5,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-02 19:37:29+00:00,True,296,0,active,0,0,296,True,True,False,18,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 20:10:20,2020
1,14,,2020-08-02 19:40:17+00:00,True,3,1,active,0,0,3,True,True,True,0,,2020-08-02 20:10:20,2020
2,1,,2020-08-02 20:05:59+00:00,True,4,0,active,0,0,4,True,True,False,18,,2020-08-02 20:10:20,2020
3,1,,2020-08-02 20:05:21+00:00,True,5,0,active,0,0,5,True,True,False,14,,2020-08-02 20:10:20,2020
4,4,,2020-08-02 20:09:08+00:00,True,6,0,active,0,0,6,True,True,False,11,,2020-08-02 20:10:20,2020
5,3,,2020-08-02 19:55:25+00:00,True,7,0,active,0,0,7,True,True,False,12,,2020-08-02 20:10:20,2020
6,10,,2020-08-02 19:56:53+00:00,True,8,3,active,0,0,8,True,True,False,6,,2020-08-02 20:10:20,2020
7,5,,2020-08-02 19:55:13+00:00,True,9,0,active,0,0,9,True,True,False,10,,2020-08-02 20:10:20,2020
8,1,,2020-08-02 20:03:04+00:00,True,10,2,active,0,0,10,True,True,False,8,,2020-08-02 20:10:20,2020
9,12,,2020-08-02 20:06:56+00:00,True,11,3,active,0,0,11,True,True,False,0,,2020-08-02 20:10:20,2020
10,3,,2020-08-02 20:07:03+00:00,True,12,0,active,0,0,12,True,True,True,15,,2020-08-02 20:10:20,2020
11,7,,2020-08-02 19:14:44+00:00,True,13,0,active,0,0,13,True,True,False,12,,2020-08-02 20:10:20,2020
12,22,,2020-08-02 20:08:45+00:00,True,14,1,active,0,0,14,True,True,False,2,,2020-08-02 20:10:20,2020
13,8,,2020-08-02 19:25:45+00:00,True,15,1,active,0,0,15,True,True,False,6,,2020-08-02 20:10:20,2020
14,13,,2020-08-02 20:09:40+00:00,True,16,1,active,0,0,16,True,True,True,5,,2020-08-02 20:10:20,2020
15,8,,2020-08-02 19:54:23+00:00,True,17,1,active,0,0,17,True,True,False,6,,2020-08-02 20:10:20,2020
16,2,,2020-08-02 19:20:43+00:00,True,19,0,active,0,0,19,True,True,False,13,,2020-08-02 20:10:20,2020
17,17,,2020-08-02 20:04:30+00:00,True,20,0,active,0,0,20,True,True,True,6,,2020-08-02 20:10:20,2020
18,1,,2020-08-02 20:09:53+00:00,True,21,0,active,0,0,21,True,True,True,17,,2020-08-02 20:10:20,2020
19,5,,2020-08-02 20:02:34+00:00,True,22,0,active,0,0,22,True,True,True,42,,2020-08-02 20:10:20,2020
20,1,,2020-08-02 19:56:07+00:00,True,23,0,active,0,0,23,True,True,True,20,,2020-08-02 20:10:20,2020
21,12,,2020-08-02 20:09:16+00:00,True,24,3,active,0,0,24,True,True,False,4,,2020-08-02 20:10:20,2020
22,7,,2020-08-02 19:58:44+00:00,True,25,2,active,0,0,25,True,True,False,6,,2020-08-02 20:10:20,2020
23,0,,2020-08-02 20:05:14+00:00,True,26,0,active,0,0,26,True,True,False,15,,2020-08-02 20:10:20,2020
24,2,,2020-08-02 19:58:09+00:00,True,27,2,active,0,0,27,True,True,False,19,,2020-08-02 20:10:20,2020
25,7,,2020-08-02 20:06:06+00:00,True,29,0,active,0,0,29,True,True,False,8,,2020-08-02 20:10:20,2020
26,2,,2020-08-02 20:08:41+00:00,True,30,2,active,0,0,30,True,True,False,11,,2020-08-02 20:10:20,2020
27,3,,2020-08-02 19:48:35+00:00,True,31,0,active,0,0,31,True,True,True,16,,2020-08-02 20:10:20,2020
28,1,,2020-08-02 20:09:20+00:00,True,32,3,active,0,0,32,True,True,False,11,,2020-08-02 20:10:20,2020
29,2,,2020-08-02 19:54:19+00:00,True,33,1,active,0,0,33,True,True,False,24,,2020-08-02 20:10:20,2020
30,5,,2020-08-02 20:01:33+00:00,True,35,0,active,0,0,35,True,True,False,18,,2020-08-02 20:10:20,2020
31,11,,2020-08-02 19:57:21+00:00,True,36,0,active,0,0,36,True,True,True,22,,2020-08-02 20:10:20,2020
32,7,,2020-08-02 19:50:11+00:00,True,37,0,active,0,0,37,True,True,True,8,,2020-08-02 20:10:20,2020
33,15,,2020-08-02 20:06:48+00:00,True,39,1,active,0,0,39,True,True,False,7,,2020-08-02 20:10:20,2020
34,9,,2020-08-02 20:08:29+00:00,True,40,4,active,0,0,40,True,True,False,6,,2020-08-02 20:10:20,2020
35,7,,2020-08-02 20:00:24+00:00,True,41,5,active,0,0,41,True,True,True,15,,2020-08-02 20:10:20,2020
36,6,,2020-08-02 20:00:48+00:00,True,42,1,active,0,0,42,True,True,False,16,,2020-08-02 20:10:20,2020
37,3,,2020-08-02 19:39:58+00:00,True,43,0,active,0,0,43,True,True,True,12,,2020-08-02 20:10:20,2020
38,0,,2020-08-02 19:57:34+00:00,True,44,1,active,0,0,44,True,True,False,22,,2020-08-02 20:10:20,2020
39,7,,2020-08-02 20:07:48+00:00,True,46,1,active,0,0,46,True,True,False,11,,2020-08-02 20:10:20,2020
40,12,,2020-08-02 20:09:41+00:00,True,47,0,active,0,0,47,True,True,True,7,,2020-08-02 20:10:20,2020
41,4,,2020-08-02 17:49:18+00:00,True,48,0,active,0,0,48,True,True,False,15,,2020-08-02 20:10:20,2020
42,3,,2020-08-02 19:45:15+00:00,True,49,0,active,0,0,49,True,True,False,15,,2020-08-02 20:10:20,2020
43,6,,2020-08-02 20:00:01+00:00,True,50,0,active,0,0,50,True,True,True,9,,2020-08-02 20:10:20,2020
44,13,,2020-08-02 19:46:01+00:00,True,51,0,active,0,0,51,True,True,False,2,,2020-08-02 20:10:20,2020
45,14,,2020-08-02 20:03:38+00:00,True,52,1,active,0,0,52,True,True,True,8,,2020-08-02 20:10:20,2020
46,1,,2020-08-02 20:03:37+00:00,True,53,2,active,0,0,53,True,True,False,16,,2020-08-02 20:10:20,2020
47,4,,2020-08-02 19:59:39+00:00,True,54,2,active,0,0,54,True,True,False,9,,2020-08-02 20:10:20,2020
48,3,,2020-08-02 20:09:31+00:00,True,55,0,active,0,0,55,True,True,False,12,,2020-08-02 20:10:20,2020
49,4,,2020-08-02 20:04:47+00:00,True,56,0,active,0,0,56,True,True,True,14,,2020-08-02 20:10:20,2020
50,0,,2020-08-02 19:42:24+00:00,True,57,0,active,0,0,57,True,True,True,14,,2020-08-02 20:10:20,2020
51,7,,2020-08-02 20:04:54+00:00,True,58,0,active,0,0,58,True,True,True,12,,2020-08-02 20:10:20,2020
52,4,,2020-08-02 19:52:28+00:00,True,59,0,active,0,0,59,True,True,True,15,,2020-08-02 20:10:20,2020
53,4,,2020-08-02 20:09:58+00:00,True,60,0,active,0,0,60,True,True,False,15,,2020-08-02 20:10:20,2020
54,17,,2020-08-02 20:08:06+00:00,True,61,0,active,0,0,61,True,True,False,2,,2020-08-02 20:10:20,2020
55,0,,2020-08-02 15:46:18+00:00,True,63,0,active,0,0,63,True,True,False,15,,2020-08-02 20:10:20,2020
56,19,,2020-08-02 19:59:41+00:00,True,64,0,active,0,0,64,True,True,False,0,,2020-08-02 20:10:20,2020
57,20,,2020-08-02 20:10:09+00:00,True,65,0,active,0,0,65,True,True,False,3,,2020-08-02 20:10:20,2020
58,9,,2020-08-02 19:42:39+00:00,True,66,1,active,0,0,66,True,True,False,5,,2020-08-02 20:10:20,2020
59,1,,2020-08-02 20:06:40+00:00,True,67,1,active,0,0,67,True,True,False,25,,2020-08-02 20:10:20,2020
60,6,,2020-08-02 20:05:35+00:00,True,68,0,active,0,0,68,True,True,True,13,,2020-08-02 20:10:20,2020
61,1,,2020-08-02 20:06:11+00:00,True,69,0,active,0,0,69,True,True,True,18,,2020-08-02 20:10:20,2020
62,14,,2020-08-02 20:09:48+00:00,True,70,0,active,0,0,70,True,True,False,9,,2020-08-02 20:10:20,2020
63,23,,2020-08-02 19:39:09+00:00,True,71,0,active,0,0,71,True,True,False,0,,2020-08-02 20:10:20,2020
64,12,,2020-08-02 19:55:01+00:00,True,72,0,active,0,0,72,True,True,False,11,,2020-08-02 20:10:20,2020
65,13,,2020-08-02 20:00:30+00:00,True,73,0,active,0,0,73,True,True,False,2,,2020-08-02 20:10:20,2020
66,13,,2020-08-02 20:08:55+00:00,True,74,1,active,0,0,74,True,True,True,5,,2020-08-02 20:10:20,2020
67,1,,2020-08-02 19:45:54+00:00,True,75,0,active,0,0,75,True,True,False,14,,2020-08-02 20:10:20,2020
68,5,,2020-08-02 20:06:54+00:00,True,76,0,active,0,0,76,True,True,False,12,,2020-08-02 20:10:20,2020
69,4,,2020-08-02 20:09:37+00:00,True,77,0,active,0,0,77,True,True,False,11,,2020-08-02 20:10:20,2020
70,4,,2020-08-02 20:09:58+00:00,True,78,0,active,0,0,78,True,True,False,15,,2020-08-02 20:10:20,2020
71,11,,2020-08-02 19:43:45+00:00,True,79,1,active,0,0,79,True,True,False,7,,2020-08-02 20:10:20,2020
72,14,,2020-08-02 20:06:26+00:00,True,80,4,active,0,0,80,True,True,False,17,,2020-08-02 20:10:20,2020
73,8,,2020-08-02 20:06:40+00:00,True,81,0,active,0,0,81,True,True,False,11,,2020-08-02 20:10:20,2020
74,3,,2020-08-02 19:34:15+00:00,True,82,0,active,0,0,82,True,True,False,12,,2020-08-02 20:10:20,2020
75,7,,2020-08-02 20:05:11+00:00,True,84,0,active,0,0,84,True,True,False,8,,2020-08-02 20:10:20,2020
76,10,,2020-08-02 20:01:39+00:00,True,85,0,active,0,0,85,True,True,False,9,,2020-08-02 20:10:20,2020
77,15,,2020-08-02 20:06:34+00:00,True,86,0,active,0,0,86,True,True,False,4,,2020-08-02 20:10:20,2020
78,0,,2020-08-02 20:03:14+00:00,True,87,0,active,0,0,87,True,True,False,15,,2020-08-02 20:10:20,2020
79,16,,2020-08-02 20:04:42+00:00,True,89,1,active,0,0,89,True,True,False,2,,2020-08-02 20:10:20,2020
80,3,,2020-08-02 20:09:55+00:00,True,90,0,active,0,0,90,True,True,False,16,,2020-08-02 20:10:20,2020
81,6,,2020-08-02 19:48:57+00:00,True,91,0,active,0,0,91,True,True,False,13,,2020-08-02 20:10:20,2020
82,19,,2020-08-02 19:55:32+00:00,True,92,0,active,0,0,92,True,True,False,0,,2020-08-02 20:10:20,2020
83,10,,2020-08-02 19:38:01+00:00,True,93,2,active,0,0,93,True,True,False,3,,2020-08-02 20:10:20,2020
84,3,,2020-08-02 20:09:02+00:00,True,94,0,active,0,0,94,True,True,False,8,,2020-08-02 20:10:20,2020
85,2,,2020-08-02 20:08:06+00:00,True,95,0,active,0,0,95,True,True,False,13,,2020-08-02 20:10:20,2020
86,2,,2020-08-02 20:00:00+00:00,True,96,0,active,0,0,96,True,True,False,17,,2020-08-02 20:10:20,2020
87,0,,2020-08-02 20:02:51+00:00,True,97,2,active,0,0,97,True,True,False,17,,2020-08-02 20:10:20,2020
88,11,,2020-08-02 20:08:23+00:00,True,98,1,active,0,0,98,True,True,False,10,,2020-08-02 20:10:20,2020
89,14,,2020-08-02 19:54:14+00:00,True,99,0,active,0,0,99,True,True,False,1,,2020-08-02 20:10:20,2020
90,14,,2020-08-02 20:06:22+00:00,True,100,1,active,0,0,100,True,True,True,10,,2020-08-02 20:10:20,2020
91,11,,2020-08-02 19:57:41+00:00,True,101,0,active,0,0,101,True,True,False,4,,2020-08-02 20:10:20,2020
92,12,,2020-08-02 19:53:08+00:00,True,102,0,active,0,0,102,True,True,False,3,,2020-08-02 20:10:20,2020
93,3,,2020-08-02 19:45:10+00:00,True,103,1,active,0,0,103,True,True,False,11,,2020-08-02 20:10:20,2020
94,5,,2020-08-02 20:04:24+00:00,True,104,1,active,0,0,104,True,True,False,13,,2020-08-02 20:10:20,2020
95,9,,2020-08-02 20:08:48+00:00,True,105,0,active,0,0,105,True,True,False,10,,2020-08-02 20:10:20,2020
96,7,,2020-08-02 19:26:42+00:00,True,106,1,active,0,0,106,True,True,False,7,,2020-08-02 20:10:20,2020
97,0,,2020-08-02 19:50:47+00:00,True,107,0,active,0,0,107,True,True,False,19,,2020-08-02 20:10:20,2020
98,11,,2020-08-02 20:01:54+00:00,True,108,0,active,0,0,108,True,True,False,6,,2020-08-02 20:10:20,2020
99,24,,2020-08-02 19:51:14+00:00,True,109,1,active,0,0,109,True,True,False,10,,2020-08-02 20:10:20,2020
100,12,,2020-08-02 19:55:09+00:00,True,110,1,active,0,0,110,True,True,False,2,,2020-08-02 20:10:20,2020
101,2,,2020-08-02 19:56:43+00:00,True,111,0,active,0,0,111,True,True,False,13,,2020-08-02 20:10:20,2020
102,14,,2020-08-02 19:58:04+00:00,True,112,0,active,0,0,112,True,True,False,1,,2020-08-02 20:10:20,2020
103,11,,2020-08-02 20:09:06+00:00,True,113,0,active,0,0,113,True,True,False,4,,2020-08-02 20:10:20,2020
104,10,,2020-08-02 19:57:45+00:00,True,114,0,active,0,0,114,True,True,False,5,,2020-08-02 20:10:20,2020
105,17,,2020-08-02 19:45:27+00:00,True,115,0,active,0,0,115,True,True,False,2,,2020-08-02 20:10:20,2020
106,1,,2020-08-02 19:54:41+00:00,True,116,0,active,0,0,116,True,True,False,22,,2020-08-02 20:10:20,2020
107,0,,2020-08-02 18:11:27+00:00,True,117,0,active,0,0,117,True,True,False,19,,2020-08-02 20:10:20,2020
