,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,2,active,2020-08-09 22:11:22+00:00,0,True,True,3,0,3,13,True,0,2020-08-09 22:17:40,2020
1,False,5,active,2020-08-09 22:10:20+00:00,0,True,True,4,0,4,14,True,0,2020-08-09 22:17:40,2020
2,False,6,active,2020-08-09 22:15:59+00:00,0,True,True,5,1,5,8,True,0,2020-08-09 22:17:40,2020
3,False,9,active,2020-08-09 22:15:55+00:00,0,True,True,6,3,6,3,True,0,2020-08-09 22:17:40,2020
4,False,0,active,2020-08-09 22:02:16+00:00,0,True,True,7,0,7,15,True,0,2020-08-09 22:17:40,2020
5,False,10,active,2020-08-09 22:00:24+00:00,0,True,True,8,1,8,8,True,0,2020-08-09 22:17:40,2020
6,False,2,active,2020-08-09 21:48:12+00:00,0,True,True,9,2,9,11,True,0,2020-08-09 22:17:40,2020
7,False,7,active,2020-08-09 21:58:56+00:00,0,True,True,10,1,10,3,True,0,2020-08-09 22:17:40,2020
8,False,5,active,2020-08-09 22:09:36+00:00,0,True,True,11,1,11,9,True,0,2020-08-09 22:17:40,2020
9,True,13,active,2020-08-09 22:14:55+00:00,0,True,True,12,0,12,5,True,0,2020-08-09 22:17:40,2020
10,False,7,active,2020-08-09 22:16:11+00:00,0,True,True,13,0,13,12,True,0,2020-08-09 22:17:40,2020
11,False,19,active,2020-08-09 21:53:27+00:00,0,True,True,14,2,14,4,True,0,2020-08-09 22:17:40,2020
12,False,12,active,2020-08-09 22:11:00+00:00,0,True,True,15,0,15,3,True,0,2020-08-09 22:17:40,2020
13,True,4,active,2020-08-09 22:16:09+00:00,0,True,True,16,0,16,15,True,0,2020-08-09 22:17:40,2020
14,False,2,active,2020-08-09 22:11:54+00:00,0,True,True,17,0,17,13,True,0,2020-08-09 22:17:40,2020
15,False,3,active,2020-08-09 22:15:42+00:00,0,True,True,19,0,19,12,True,0,2020-08-09 22:17:40,2020
16,True,1,active,2020-08-09 22:02:54+00:00,0,True,True,20,1,20,21,True,0,2020-08-09 22:17:40,2020
17,True,4,active,2020-08-09 21:59:58+00:00,0,True,True,21,0,21,14,True,0,2020-08-09 22:17:40,2020
18,True,15,active,2020-08-09 21:44:43+00:00,0,True,True,22,0,22,32,True,0,2020-08-09 22:17:40,2020
19,False,5,active,2020-08-09 22:16:58+00:00,0,True,True,23,0,23,16,True,0,2020-08-09 22:17:40,2020
20,False,2,active,2020-08-09 21:32:32+00:00,0,True,True,24,0,24,17,True,0,2020-08-09 22:17:40,2020
21,False,4,active,2020-08-09 22:16:23+00:00,0,True,True,25,1,25,10,True,0,2020-08-09 22:17:40,2020
22,False,12,active,2020-08-09 22:16:34+00:00,0,True,True,26,2,26,1,True,0,2020-08-09 22:17:40,2020
23,False,5,active,2020-08-09 22:15:31+00:00,0,True,True,27,0,27,18,True,0,2020-08-09 22:17:40,2020
24,False,8,active,2020-08-09 22:03:43+00:00,0,True,True,29,1,29,6,True,0,2020-08-09 22:17:40,2020
25,False,0,active,2020-08-09 21:55:58+00:00,0,True,True,30,0,30,15,True,0,2020-08-09 22:17:40,2020
26,True,2,active,2020-08-09 21:59:50+00:00,0,True,True,31,0,31,17,True,0,2020-08-09 22:17:40,2020
27,False,10,active,2020-08-09 22:14:59+00:00,0,True,True,32,3,32,2,True,0,2020-08-09 22:17:40,2020
28,False,14,active,2020-08-09 21:38:52+00:00,0,True,True,33,1,33,12,True,0,2020-08-09 22:17:40,2020
29,False,13,active,2020-08-09 20:34:03+00:00,0,True,True,35,0,35,10,True,0,2020-08-09 22:17:40,2020
30,True,12,active,2020-08-09 22:10:20+00:00,0,True,True,36,0,36,21,True,0,2020-08-09 22:17:40,2020
31,True,3,active,2020-08-09 22:10:25+00:00,0,True,True,37,0,37,12,True,0,2020-08-09 22:17:40,2020
32,False,2,active,2020-08-09 22:12:58+00:00,0,True,True,39,0,39,21,True,0,2020-08-09 22:17:40,2020
33,False,2,active,2020-08-09 22:17:28+00:00,0,True,True,40,3,40,14,True,0,2020-08-09 22:17:40,2020
34,True,0,active,2020-08-09 22:16:11+00:00,0,True,True,41,1,41,26,True,0,2020-08-09 22:17:40,2020
35,False,21,active,2020-08-09 22:01:33+00:00,0,True,True,42,0,42,2,True,0,2020-08-09 22:17:40,2020
36,True,0,active,2020-08-09 21:15:53+00:00,0,True,True,43,1,43,14,True,0,2020-08-09 22:17:40,2020
37,False,2,active,2020-08-09 21:54:03+00:00,0,True,True,44,1,44,20,True,0,2020-08-09 22:17:40,2020
38,False,3,active,2020-08-09 22:14:26+00:00,0,True,True,46,1,46,15,True,0,2020-08-09 22:17:40,2020
39,True,11,active,2020-08-09 22:09:57+00:00,0,True,True,47,1,47,7,True,0,2020-08-09 22:17:40,2020
40,False,1,active,2020-08-09 22:17:21+00:00,0,True,True,48,0,48,18,True,0,2020-08-09 22:17:40,2020
41,False,17,active,2020-08-09 22:12:09+00:00,0,True,True,49,0,49,1,True,0,2020-08-09 22:17:40,2020
42,True,9,active,2020-08-09 22:08:13+00:00,0,True,True,50,0,50,6,True,0,2020-08-09 22:17:40,2020
43,False,4,active,2020-08-09 22:05:51+00:00,0,True,True,51,0,51,11,True,0,2020-08-09 22:17:40,2020
44,True,10,active,2020-08-09 22:13:35+00:00,0,True,True,52,1,52,12,True,0,2020-08-09 22:17:40,2020
45,False,16,active,2020-08-09 22:17:17+00:00,0,True,True,53,1,53,2,True,0,2020-08-09 22:17:40,2020
46,False,6,active,2020-08-09 22:06:16+00:00,0,True,True,54,0,54,9,True,0,2020-08-09 22:17:40,2020
47,False,14,active,2020-08-09 22:15:13+00:00,0,True,True,55,1,55,0,True,0,2020-08-09 22:17:40,2020
48,True,3,active,2020-08-09 21:10:16+00:00,0,True,True,56,0,56,15,True,0,2020-08-09 22:17:40,2020
49,True,11,active,2020-08-09 21:50:15+00:00,0,True,True,57,1,57,2,True,0,2020-08-09 22:17:40,2020
50,True,15,active,2020-08-09 22:16:20+00:00,0,True,True,58,3,58,1,True,0,2020-08-09 22:17:40,2020
51,True,2,active,2020-08-09 21:35:38+00:00,0,True,True,59,0,59,17,True,0,2020-08-09 22:17:40,2020
