,eightd_has_available_keys,num_bikes_disabled,num_docks_available,is_installed,is_renting,station_status,station_id,num_bikes_available,legacy_id,num_ebikes_available,is_returning,last_reported,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,14,True,True,active,3,1,3,0,True,2020-07-31 08:17:44+00:00,0,,,2020-07-31 10:16:10,2020
1,False,0,3,True,True,active,4,16,4,0,True,2020-07-31 09:53:51+00:00,0,,,2020-07-31 10:16:10,2020
2,False,1,0,True,True,active,5,14,5,0,True,2020-07-31 10:09:06+00:00,0,,,2020-07-31 10:16:10,2020
3,False,0,10,True,True,active,6,5,6,0,True,2020-07-31 10:09:38+00:00,0,,,2020-07-31 10:16:10,2020
4,False,1,4,True,True,active,7,10,7,0,True,2020-07-31 09:28:01+00:00,0,,,2020-07-31 10:16:10,2020
5,False,2,1,True,True,active,8,16,8,0,True,2020-07-31 09:13:56+00:00,0,,,2020-07-31 10:16:10,2020
6,False,0,4,True,True,active,9,11,9,0,True,2020-07-31 08:01:54+00:00,0,,,2020-07-31 10:16:10,2020
7,False,0,3,True,True,active,10,8,10,0,True,2020-07-31 09:58:31+00:00,0,,,2020-07-31 10:16:10,2020
8,False,0,8,True,True,active,11,7,11,0,True,2020-07-31 10:06:59+00:00,0,,,2020-07-31 10:16:10,2020
9,True,1,16,True,True,active,12,1,12,0,True,2020-07-31 08:52:39+00:00,0,,,2020-07-31 10:16:10,2020
10,False,0,6,True,True,active,13,13,13,0,True,2020-07-31 10:12:35+00:00,0,,,2020-07-31 10:16:10,2020
11,False,0,19,True,True,active,14,6,14,0,True,2020-07-31 10:05:22+00:00,0,,,2020-07-31 10:16:10,2020
12,False,2,2,True,True,active,15,11,15,0,True,2020-07-31 08:56:17+00:00,0,,,2020-07-31 10:16:10,2020
13,True,1,13,True,True,active,16,5,16,0,True,2020-07-31 10:11:23+00:00,0,,,2020-07-31 10:16:10,2020
14,False,0,3,True,True,active,17,12,17,0,True,2020-07-31 09:31:45+00:00,0,,,2020-07-31 10:16:10,2020
15,False,0,5,True,True,active,19,10,19,0,True,2020-07-31 10:04:12+00:00,0,,,2020-07-31 10:16:10,2020
16,True,0,18,True,True,active,20,5,20,0,True,2020-07-31 09:42:31+00:00,0,,,2020-07-31 10:16:10,2020
17,True,0,11,True,True,active,21,7,21,0,True,2020-07-31 08:56:16+00:00,0,,,2020-07-31 10:16:10,2020
18,True,1,37,True,True,active,22,9,22,0,True,2020-07-31 09:57:45+00:00,0,,,2020-07-31 10:16:10,2020
19,True,0,16,True,True,active,23,5,23,0,True,2020-07-31 08:45:55+00:00,0,,,2020-07-31 10:16:10,2020
20,False,0,10,True,True,active,24,9,24,0,True,2020-07-31 09:49:03+00:00,0,,,2020-07-31 10:16:10,2020
21,False,1,2,True,True,active,25,12,25,0,True,2020-07-31 10:09:14+00:00,0,,,2020-07-31 10:16:10,2020
22,False,2,9,True,True,active,26,4,26,0,True,2020-07-31 09:47:31+00:00,0,,,2020-07-31 10:16:10,2020
23,False,2,0,True,True,active,27,21,27,0,True,2020-07-31 10:14:59+00:00,0,,,2020-07-31 10:16:10,2020
