,num_bikes_available,legacy_id,num_docks_disabled,eightd_has_available_keys,is_renting,is_returning,station_id,last_reported,is_installed,num_bikes_disabled,num_ebikes_available,num_docks_available,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
38,10,46,0,False,True,True,46,2020-07-28 21:51:55+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
39,15,47,0,True,True,True,47,2020-07-28 21:53:33+00:00,True,0,0,4,active,,,2020-07-28 21:53:45,2020
40,4,48,0,False,True,True,48,2020-07-28 21:52:41+00:00,True,1,0,14,active,,,2020-07-28 21:53:45,2020
41,1,49,0,False,True,True,49,2020-07-28 21:44:57+00:00,True,1,0,16,active,,,2020-07-28 21:53:45,2020
42,1,50,0,True,True,True,50,2020-07-28 21:49:01+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
43,9,51,0,False,True,True,51,2020-07-28 21:39:03+00:00,True,2,0,4,active,,,2020-07-28 21:53:45,2020
44,16,52,0,True,True,True,52,2020-07-28 21:52:45+00:00,True,3,0,4,active,,,2020-07-28 21:53:45,2020
45,9,53,0,False,True,True,53,2020-07-28 21:50:53+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
46,14,54,0,False,True,True,54,2020-07-28 21:52:37+00:00,True,0,0,1,active,,,2020-07-28 21:53:45,2020
47,9,55,0,False,True,True,55,2020-07-28 21:50:29+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
48,15,56,0,True,True,True,56,2020-07-28 21:25:37+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
49,4,57,0,True,True,True,57,2020-07-28 21:09:35+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
50,3,58,0,True,True,True,58,2020-07-28 21:45:41+00:00,True,1,0,15,active,,,2020-07-28 21:53:45,2020
51,0,59,0,True,True,True,59,2020-07-28 21:46:07+00:00,True,0,0,19,active,,,2020-07-28 21:53:45,2020
52,16,60,0,False,True,True,60,2020-07-28 21:50:54+00:00,True,0,0,3,active,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'valet_revision': 59, 'region': 'BOS', 'active': True, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 8}",2020-07-28 21:53:45,2020
53,19,61,0,False,True,True,61,2020-07-28 21:42:48+00:00,True,0,0,0,active,,,2020-07-28 21:53:45,2020
54,15,63,0,False,True,True,63,2020-07-28 21:25:34+00:00,True,0,0,0,active,,,2020-07-28 21:53:45,2020
55,7,64,0,False,True,True,64,2020-07-28 21:41:50+00:00,True,0,0,12,active,,,2020-07-28 21:53:45,2020
56,9,65,0,False,True,True,65,2020-07-28 21:41:14+00:00,True,1,0,13,active,,,2020-07-28 21:53:45,2020
57,5,66,0,False,True,True,66,2020-07-28 21:53:32+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
58,17,67,0,True,True,True,67,2020-07-28 21:49:29+00:00,True,3,0,7,active,,,2020-07-28 21:53:45,2020
59,8,68,0,True,True,True,68,2020-07-28 21:40:50+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
60,7,69,0,True,True,True,69,2020-07-28 21:49:30+00:00,True,1,0,11,active,,,2020-07-28 21:53:45,2020
61,10,70,0,False,True,True,70,2020-07-28 20:58:18+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
62,15,71,0,False,True,True,71,2020-07-28 21:51:53+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
63,12,72,0,False,True,True,72,2020-07-28 21:52:32+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
64,10,73,0,False,True,True,73,2020-07-28 21:27:33+00:00,True,0,0,5,active,,,2020-07-28 21:53:45,2020
65,12,74,0,True,True,True,74,2020-07-28 21:43:56+00:00,True,1,0,6,active,,,2020-07-28 21:53:45,2020
66,4,75,0,False,True,True,75,2020-07-28 21:49:08+00:00,True,1,0,10,active,,,2020-07-28 21:53:45,2020
67,4,76,0,False,True,True,76,2020-07-28 21:48:11+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
68,7,77,0,False,True,True,77,2020-07-28 20:42:20+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
69,12,78,0,False,True,True,78,2020-07-28 21:17:22+00:00,True,1,0,6,active,,,2020-07-28 21:53:45,2020
70,4,79,0,False,True,True,79,2020-07-28 21:41:59+00:00,True,1,0,14,active,,,2020-07-28 21:53:45,2020
71,17,80,0,False,True,True,80,2020-07-28 21:37:01+00:00,True,0,0,18,active,,,2020-07-28 21:53:45,2020
72,4,81,0,False,True,True,81,2020-07-28 21:52:29+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
73,2,82,0,False,True,True,82,2020-07-28 21:42:34+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
74,2,84,0,False,True,True,84,2020-07-28 21:37:10+00:00,True,1,0,12,active,,,2020-07-28 21:53:45,2020
75,0,85,0,False,True,True,85,2020-07-28 21:50:33+00:00,True,0,0,19,active,,,2020-07-28 21:53:45,2020
76,8,86,0,False,True,True,86,2020-07-28 21:50:57+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
77,8,87,0,False,True,True,87,2020-07-28 21:23:17+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
78,4,89,0,False,True,True,89,2020-07-28 21:40:52+00:00,True,2,0,13,active,,,2020-07-28 21:53:45,2020
79,12,90,0,False,True,True,90,2020-07-28 21:44:52+00:00,True,1,0,6,active,,,2020-07-28 21:53:45,2020
80,0,91,0,False,True,True,91,2020-07-28 21:12:33+00:00,True,1,0,18,active,,,2020-07-28 21:53:45,2020
81,13,92,0,False,True,True,92,2020-07-28 21:53:34+00:00,True,1,0,5,active,,,2020-07-28 21:53:45,2020
82,8,93,0,False,True,True,93,2020-07-28 21:42:52+00:00,True,1,0,6,active,,,2020-07-28 21:53:45,2020
83,11,94,0,False,True,True,94,2020-07-28 21:48:40+00:00,True,0,0,0,active,,,2020-07-28 21:53:45,2020
84,11,95,0,False,True,True,95,2020-07-28 21:44:12+00:00,True,2,0,2,active,,,2020-07-28 21:53:45,2020
85,6,96,0,False,True,True,96,2020-07-28 21:49:11+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
86,4,97,0,False,True,True,97,2020-07-28 21:31:20+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
87,16,98,0,False,True,True,98,2020-07-28 21:47:59+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
88,9,99,0,False,True,True,99,2020-07-28 20:52:41+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
89,15,100,0,True,True,True,100,2020-07-28 21:42:51+00:00,True,2,0,8,active,,,2020-07-28 21:53:45,2020
90,1,101,0,False,True,True,101,2020-07-28 21:22:55+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
91,0,102,0,False,True,True,102,2020-07-28 21:45:00+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
92,1,103,0,False,True,True,103,2020-07-28 21:44:18+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
93,9,104,0,False,True,True,104,2020-07-28 20:55:12+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
94,16,105,0,False,True,True,105,2020-07-28 21:51:38+00:00,True,1,0,2,active,,,2020-07-28 21:53:45,2020
95,11,106,0,False,True,True,106,2020-07-28 21:23:16+00:00,True,0,0,4,active,,,2020-07-28 21:53:45,2020
96,6,107,0,False,True,True,107,2020-07-28 21:47:41+00:00,True,1,0,12,active,,,2020-07-28 21:53:45,2020
97,13,108,0,False,True,True,108,2020-07-28 20:51:54+00:00,True,0,0,4,active,,,2020-07-28 21:53:45,2020
98,22,109,0,False,True,True,109,2020-07-28 21:11:31+00:00,True,2,0,11,active,,,2020-07-28 21:53:45,2020
99,2,110,0,False,True,True,110,2020-07-28 21:51:20+00:00,True,3,0,10,active,,,2020-07-28 21:53:45,2020
100,2,111,0,False,True,True,111,2020-07-28 21:52:41+00:00,True,1,0,12,active,,,2020-07-28 21:53:45,2020
101,7,112,0,False,True,True,112,2020-07-28 21:36:18+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
102,1,113,0,False,True,True,113,2020-07-28 20:50:06+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
103,6,114,0,False,True,True,114,2020-07-28 21:11:27+00:00,True,0,0,9,active,,,2020-07-28 21:53:45,2020
104,6,115,0,False,True,True,115,2020-07-28 21:42:33+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
105,2,116,0,False,True,True,116,2020-07-28 21:52:32+00:00,True,0,0,21,active,,,2020-07-28 21:53:45,2020
106,16,117,0,False,True,True,117,2020-07-28 21:12:47+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
107,13,118,0,False,True,True,118,2020-07-28 18:52:50+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
108,12,119,0,False,True,True,119,2020-07-28 21:42:22+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
109,15,120,0,False,True,True,120,2020-07-28 21:50:18+00:00,True,0,0,0,active,,,2020-07-28 21:53:45,2020
110,6,121,0,False,True,True,121,2020-07-28 21:50:39+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
111,11,122,0,False,True,True,122,2020-07-28 21:36:19+00:00,True,0,0,4,active,,,2020-07-28 21:53:45,2020
112,4,124,0,False,True,True,124,2020-07-28 21:36:58+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
113,2,125,0,False,True,True,125,2020-07-28 21:46:47+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
114,1,126,0,False,True,True,126,2020-07-28 21:10:13+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
115,14,128,0,False,True,True,128,2020-07-28 21:29:34+00:00,True,1,0,4,active,,,2020-07-28 21:53:45,2020
116,8,129,0,False,True,True,129,2020-07-28 21:50:21+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
117,6,130,0,False,True,True,130,2020-07-28 17:28:30+00:00,True,0,0,9,active,,,2020-07-28 21:53:45,2020
118,13,131,0,False,True,True,131,2020-07-28 21:51:14+00:00,True,1,0,4,active,,,2020-07-28 21:53:45,2020
119,12,133,0,False,True,True,133,2020-07-28 21:53:23+00:00,True,1,0,10,active,,,2020-07-28 21:53:45,2020
120,7,135,0,False,True,True,135,2020-07-28 21:24:18+00:00,True,2,0,8,active,,,2020-07-28 21:53:45,2020
121,18,136,0,False,True,True,136,2020-07-28 18:00:55+00:00,True,1,0,0,active,,,2020-07-28 21:53:45,2020
122,3,137,0,False,True,True,137,2020-07-28 19:57:40+00:00,True,0,0,12,active,,,2020-07-28 21:53:45,2020
123,6,138,0,False,True,True,138,2020-07-28 21:20:05+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
124,10,139,0,False,True,True,139,2020-07-28 21:48:45+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
125,8,140,0,False,True,True,140,2020-07-28 19:18:50+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
126,3,141,0,False,True,True,141,2020-07-28 21:47:40+00:00,True,1,0,11,active,,,2020-07-28 21:53:45,2020
127,18,142,0,False,True,True,142,2020-07-28 21:30:02+00:00,True,1,0,4,active,,,2020-07-28 21:53:45,2020
128,7,143,0,False,True,True,143,2020-07-28 21:53:33+00:00,True,0,0,16,active,,,2020-07-28 21:53:45,2020
129,12,144,0,False,True,True,144,2020-07-28 21:44:03+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
130,4,145,0,False,True,True,145,2020-07-28 19:36:31+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
131,11,146,0,False,True,True,146,2020-07-28 21:43:12+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
132,15,149,0,True,True,True,149,2020-07-28 21:52:51+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
133,12,150,0,False,True,True,150,2020-07-28 18:15:42+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
134,7,151,0,False,True,True,151,2020-07-28 21:33:55+00:00,True,0,0,12,active,,,2020-07-28 21:53:45,2020
135,8,152,0,True,True,True,152,2020-07-28 21:49:10+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
136,12,156,0,False,True,True,156,2020-07-28 21:46:57+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
137,6,157,0,False,True,True,157,2020-07-28 21:32:51+00:00,True,3,0,6,active,,,2020-07-28 21:53:45,2020
138,2,159,0,False,True,True,159,2020-07-28 21:40:20+00:00,True,1,0,12,active,,,2020-07-28 21:53:45,2020
139,6,160,0,True,True,True,160,2020-07-28 21:34:45+00:00,True,1,0,7,active,,,2020-07-28 21:53:45,2020
140,14,161,0,True,True,True,161,2020-07-28 21:46:51+00:00,True,2,0,7,active,,,2020-07-28 21:53:45,2020
141,7,162,0,False,True,True,162,2020-07-28 20:36:22+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
142,3,163,0,True,True,True,163,2020-07-28 21:49:46+00:00,True,0,0,16,active,,,2020-07-28 21:53:45,2020
143,7,167,0,False,True,True,167,2020-07-28 20:55:25+00:00,True,2,0,6,active,,,2020-07-28 21:53:45,2020
144,9,169,0,False,True,True,169,2020-07-28 21:47:55+00:00,True,1,0,9,active,,,2020-07-28 21:53:45,2020
145,2,170,0,True,True,True,170,2020-07-28 21:32:52+00:00,True,0,0,12,active,,,2020-07-28 21:53:45,2020
146,6,171,0,True,True,True,171,2020-07-28 20:46:05+00:00,True,1,0,16,active,,,2020-07-28 21:53:45,2020
147,6,173,0,True,True,True,173,2020-07-28 21:28:10+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
148,6,174,0,False,True,True,174,2020-07-28 21:11:55+00:00,True,0,0,9,active,,,2020-07-28 21:53:45,2020
149,6,175,0,True,True,True,175,2020-07-28 21:51:06+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
150,13,176,0,False,True,True,176,2020-07-28 21:40:32+00:00,True,0,0,2,active,,,2020-07-28 21:53:45,2020
151,4,177,0,False,True,True,177,2020-07-28 21:51:03+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
152,9,178,0,False,True,True,178,2020-07-28 21:53:18+00:00,True,1,0,9,active,,,2020-07-28 21:53:45,2020
153,9,179,0,False,True,True,179,2020-07-28 21:51:35+00:00,True,0,0,16,active,,,2020-07-28 21:53:45,2020
154,8,180,0,False,True,True,180,2020-07-28 21:47:47+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
155,7,181,0,False,True,True,181,2020-07-28 21:47:57+00:00,True,0,0,12,active,,,2020-07-28 21:53:45,2020
156,8,182,0,True,True,True,182,2020-07-28 21:41:32+00:00,True,0,0,11,active,,,2020-07-28 21:53:45,2020
157,2,183,0,False,True,True,183,2020-07-28 21:29:37+00:00,True,0,0,17,active,,,2020-07-28 21:53:45,2020
158,9,184,0,False,True,True,184,2020-07-28 21:11:15+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
159,2,185,0,False,True,True,185,2020-07-28 21:39:03+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
160,10,186,0,True,True,True,186,2020-07-28 21:40:16+00:00,True,0,0,5,active,,,2020-07-28 21:53:45,2020
161,5,187,0,False,True,True,187,2020-07-28 21:46:38+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
162,11,188,0,False,True,True,188,2020-07-28 21:46:39+00:00,True,0,0,4,active,,,2020-07-28 21:53:45,2020
163,8,189,0,True,True,True,189,2020-07-28 21:50:09+00:00,True,1,0,14,active,,,2020-07-28 21:53:45,2020
164,24,190,0,True,True,True,190,2020-07-28 21:44:38+00:00,True,1,0,12,active,,,2020-07-28 21:53:45,2020
165,2,191,0,False,True,True,191,2020-07-28 20:55:54+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
166,6,192,0,False,True,True,192,2020-07-28 21:53:11+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
167,15,193,0,True,True,True,193,2020-07-28 21:39:38+00:00,True,0,0,0,active,,,2020-07-28 21:53:45,2020
168,12,194,0,False,True,True,194,2020-07-28 21:52:10+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
169,7,195,0,False,True,True,195,2020-07-28 21:33:37+00:00,True,0,0,16,active,,,2020-07-28 21:53:45,2020
170,0,196,0,True,True,True,196,2020-07-28 21:39:44+00:00,True,0,0,10,active,,,2020-07-28 21:53:45,2020
171,0,197,0,False,True,True,197,2020-07-28 21:23:09+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
172,3,199,0,False,True,True,199,2020-07-28 19:44:57+00:00,True,0,0,12,active,,,2020-07-28 21:53:45,2020
173,16,200,0,False,True,True,200,2020-07-28 21:44:46+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
174,1,201,0,False,True,True,201,2020-07-28 18:49:12+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
175,3,202,0,False,True,True,202,2020-07-28 14:43:09+00:00,True,1,0,11,active,,,2020-07-28 21:53:45,2020
176,2,203,0,False,True,True,203,2020-07-28 08:58:21+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
177,0,204,0,False,True,True,204,2020-07-28 21:11:55+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
178,3,205,0,False,True,True,205,2020-07-28 12:30:54+00:00,True,1,0,11,active,,,2020-07-28 21:53:45,2020
179,5,206,0,False,True,True,206,2020-07-28 21:52:37+00:00,True,0,0,18,active,,,2020-07-28 21:53:45,2020
180,10,208,0,True,True,True,208,2020-07-28 21:33:03+00:00,True,0,0,5,active,,,2020-07-28 21:53:45,2020
181,12,209,0,False,True,True,209,2020-07-28 21:38:51+00:00,True,1,0,2,active,,,2020-07-28 21:53:45,2020
182,0,210,0,False,True,True,210,2020-07-28 13:53:23+00:00,True,0,0,15,active,,,2020-07-28 21:53:45,2020
183,17,211,0,False,True,True,211,2020-07-28 21:49:17+00:00,True,1,0,1,active,,,2020-07-28 21:53:45,2020
184,4,212,0,False,True,True,212,2020-07-28 21:49:00+00:00,True,0,0,29,active,,,2020-07-28 21:53:45,2020
185,8,213,0,True,True,True,213,2020-07-28 21:46:24+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
186,9,214,0,False,True,True,214,2020-07-28 21:43:38+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
187,14,215,0,False,True,True,215,2020-07-28 17:42:05+00:00,True,1,0,0,active,,,2020-07-28 21:53:45,2020
188,15,216,0,False,True,True,216,2020-07-28 12:48:44+00:00,True,1,0,3,active,,,2020-07-28 21:53:45,2020
189,6,217,0,False,True,True,217,2020-07-28 21:23:26+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
190,6,218,0,False,True,True,218,2020-07-28 21:28:49+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
191,12,219,0,False,True,True,219,2020-07-28 21:23:12+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
192,2,221,0,False,True,True,221,2020-07-28 21:48:34+00:00,True,2,0,15,active,,,2020-07-28 21:53:45,2020
193,5,222,0,True,True,True,222,2020-07-28 21:47:50+00:00,True,0,0,9,active,,,2020-07-28 21:53:45,2020
194,10,224,0,False,True,True,224,2020-07-28 21:44:38+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
195,16,225,0,False,True,True,225,2020-07-28 21:45:01+00:00,True,1,0,2,active,,,2020-07-28 21:53:45,2020
196,1,226,0,False,True,True,226,2020-07-28 21:51:34+00:00,True,0,0,14,active,,,2020-07-28 21:53:45,2020
197,4,227,0,False,True,True,227,2020-07-28 21:52:16+00:00,True,1,0,14,active,,,2020-07-28 21:53:45,2020
198,6,228,0,False,True,True,228,2020-07-28 20:48:10+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
199,5,232,0,False,True,True,232,2020-07-28 21:22:00+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
200,10,233,0,False,True,True,233,2020-07-28 21:50:18+00:00,True,0,0,5,active,,,2020-07-28 21:53:45,2020
201,7,234,0,False,True,True,234,2020-07-28 21:31:16+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
202,12,235,0,False,True,True,235,2020-07-28 20:21:25+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
203,6,236,0,False,True,True,236,2020-07-28 21:26:03+00:00,True,0,0,9,active,,,2020-07-28 21:53:45,2020
204,2,239,0,False,True,True,239,2020-07-28 21:40:48+00:00,True,0,0,13,active,,,2020-07-28 21:53:45,2020
205,7,255,0,False,True,True,255,2020-07-28 16:47:53+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
206,7,258,0,False,True,True,258,2020-07-28 20:51:33+00:00,True,0,0,8,active,,,2020-07-28 21:53:45,2020
207,0,259,0,False,True,True,259,2020-07-28 11:55:38+00:00,True,1,0,14,active,,,2020-07-28 21:53:45,2020
208,13,260,0,False,False,False,260,2020-07-28 17:40:18+00:00,True,0,0,2,active,,,2020-07-28 21:53:45,2020
209,6,271,0,False,True,True,271,2020-07-28 17:01:28+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
210,12,272,0,False,True,True,272,2020-07-28 21:10:17+00:00,True,0,0,7,active,,,2020-07-28 21:53:45,2020
211,26,273,0,False,True,True,273,2020-07-28 21:50:40+00:00,True,1,0,13,active,,,2020-07-28 21:53:45,2020
212,10,279,0,False,True,True,279,2020-07-28 21:52:54+00:00,True,0,0,9,active,,,2020-07-28 21:53:45,2020
213,3,280,0,False,True,True,280,2020-07-28 21:45:06+00:00,True,0,0,16,active,,,2020-07-28 21:53:45,2020
214,13,282,0,False,True,True,282,2020-07-28 21:38:30+00:00,True,0,0,2,active,,,2020-07-28 21:53:45,2020
215,6,296,0,False,True,True,296,2020-07-28 21:50:29+00:00,True,0,0,17,active,,,2020-07-28 21:53:45,2020
216,10,318,0,False,True,True,318,2020-07-28 21:53:30+00:00,True,1,0,8,active,,,2020-07-28 21:53:45,2020
217,7,319,0,False,True,True,319,2020-07-28 21:49:34+00:00,True,0,0,18,active,,,2020-07-28 21:53:45,2020
218,12,327,0,False,True,True,327,2020-07-28 21:52:23+00:00,True,0,0,3,active,,,2020-07-28 21:53:45,2020
219,9,328,0,False,True,True,328,2020-07-28 21:36:54+00:00,True,0,0,6,active,,,2020-07-28 21:53:45,2020
