,num_docks_available,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_installed,is_renting,legacy_id,num_docks_disabled,is_returning,last_reported,num_bikes_disabled,station_status,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
49,12,2,True,0,True,True,57,0,True,2020-07-31 20:12:42+00:00,0,active,57,,,2020-07-31 20:18:30,2020
50,15,4,True,0,True,True,58,0,True,2020-07-31 20:15:00+00:00,0,active,58,,,2020-07-31 20:18:30,2020
51,11,8,True,0,True,True,59,0,True,2020-07-31 20:11:02+00:00,0,active,59,,,2020-07-31 20:18:30,2020
52,8,10,False,0,True,True,60,0,True,2020-07-31 20:16:18+00:00,1,active,60,"{'active': True, 'off_dock_capacity': 40, 'off_dock_count': 16, 'dock_blocked_count': 0, 'valet_revision': 63, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 20:18:30,2020
53,1,18,False,0,True,True,61,0,True,2020-07-31 20:16:09+00:00,0,active,61,,,2020-07-31 20:18:30,2020
54,8,7,False,0,True,True,63,0,True,2020-07-31 18:13:46+00:00,0,active,63,,,2020-07-31 20:18:30,2020
55,0,18,False,0,True,True,64,0,True,2020-07-31 19:35:31+00:00,1,active,64,,,2020-07-31 20:18:30,2020
56,18,5,False,0,True,True,65,0,True,2020-07-31 18:31:35+00:00,0,active,65,,,2020-07-31 20:18:30,2020
57,10,5,False,0,True,True,66,0,True,2020-07-31 20:13:28+00:00,0,active,66,,,2020-07-31 20:18:30,2020
58,20,5,True,0,True,True,67,0,True,2020-07-31 20:16:13+00:00,2,active,67,,,2020-07-31 20:18:30,2020
59,16,3,True,0,True,True,68,0,True,2020-07-31 20:15:12+00:00,0,active,68,,,2020-07-31 20:18:30,2020
60,18,1,True,0,True,True,69,0,True,2020-07-31 20:09:35+00:00,0,active,69,,,2020-07-31 20:18:30,2020
61,0,21,False,0,True,True,70,0,True,2020-07-31 20:01:07+00:00,2,active,70,,,2020-07-31 20:18:30,2020
62,8,15,False,0,True,True,71,0,True,2020-07-31 20:18:05+00:00,0,active,71,,,2020-07-31 20:18:30,2020
63,20,3,False,0,True,True,72,0,True,2020-07-31 20:17:36+00:00,0,active,72,,,2020-07-31 20:18:30,2020
64,1,13,False,0,True,True,73,0,True,2020-07-31 20:11:42+00:00,1,active,73,,,2020-07-31 20:18:30,2020
65,1,18,True,0,True,True,74,0,True,2020-07-31 20:09:19+00:00,0,active,74,,,2020-07-31 20:18:30,2020
66,12,3,False,0,True,True,75,0,True,2020-07-31 20:17:11+00:00,0,active,75,,,2020-07-31 20:18:30,2020
67,15,2,False,0,True,True,76,0,True,2020-07-31 20:12:10+00:00,0,active,76,,,2020-07-31 20:18:30,2020
68,8,7,False,0,True,True,77,0,True,2020-07-31 19:05:03+00:00,0,active,77,,,2020-07-31 20:18:30,2020
69,5,13,False,0,True,True,78,0,True,2020-07-31 20:16:39+00:00,1,active,78,,,2020-07-31 20:18:30,2020
70,16,3,False,0,True,True,79,0,True,2020-07-31 20:15:01+00:00,0,active,79,,,2020-07-31 20:18:30,2020
71,4,29,False,0,True,True,80,0,True,2020-07-31 20:17:02+00:00,2,active,80,,,2020-07-31 20:18:30,2020
72,7,12,False,0,True,True,81,0,True,2020-07-31 20:14:33+00:00,0,active,81,,,2020-07-31 20:18:30,2020
73,15,0,False,0,True,True,82,0,True,2020-07-31 19:03:34+00:00,0,active,82,,,2020-07-31 20:18:30,2020
74,12,3,False,0,True,True,84,0,True,2020-07-31 20:03:44+00:00,0,active,84,,,2020-07-31 20:18:30,2020
75,10,9,False,0,True,True,85,0,True,2020-07-31 20:16:21+00:00,0,active,85,,,2020-07-31 20:18:30,2020
76,15,4,False,0,True,True,86,0,True,2020-07-31 20:03:35+00:00,0,active,86,,,2020-07-31 20:18:30,2020
77,7,8,False,0,True,True,87,0,True,2020-07-31 19:58:10+00:00,0,active,87,,,2020-07-31 20:18:30,2020
78,4,15,False,0,True,True,89,0,True,2020-07-31 20:14:46+00:00,0,active,89,,,2020-07-31 20:18:30,2020
79,16,3,False,0,True,True,90,0,True,2020-07-31 20:12:27+00:00,0,active,90,,,2020-07-31 20:18:30,2020
80,9,9,False,0,True,True,91,0,True,2020-07-31 20:15:47+00:00,1,active,91,,,2020-07-31 20:18:30,2020
81,6,13,False,0,True,True,92,0,True,2020-07-31 19:29:28+00:00,0,active,92,,,2020-07-31 20:18:30,2020
82,1,12,False,0,True,True,93,0,True,2020-07-31 19:41:47+00:00,2,active,93,,,2020-07-31 20:18:30,2020
83,6,5,False,0,True,True,94,0,True,2020-07-31 20:08:54+00:00,0,active,94,,,2020-07-31 20:18:30,2020
84,4,11,False,0,True,True,95,0,True,2020-07-31 20:13:40+00:00,0,active,95,,,2020-07-31 20:18:30,2020
85,13,6,False,0,True,True,96,0,True,2020-07-31 20:04:30+00:00,0,active,96,,,2020-07-31 20:18:30,2020
86,14,5,False,0,True,True,97,0,True,2020-07-31 20:01:47+00:00,0,active,97,,,2020-07-31 20:18:30,2020
87,17,5,False,0,True,True,98,0,True,2020-07-31 20:11:46+00:00,0,active,98,,,2020-07-31 20:18:30,2020
88,9,6,False,0,True,True,99,0,True,2020-07-31 19:24:48+00:00,0,active,99,,,2020-07-31 20:18:30,2020
89,13,11,True,0,True,True,100,0,True,2020-07-31 20:07:13+00:00,1,active,100,,,2020-07-31 20:18:30,2020
90,15,0,False,0,True,True,101,0,True,2020-07-31 13:22:41+00:00,0,active,101,,,2020-07-31 20:18:30,2020
91,14,1,False,0,True,True,102,0,True,2020-07-31 20:05:25+00:00,0,active,102,,,2020-07-31 20:18:30,2020
92,12,2,False,0,True,True,103,0,True,2020-07-31 20:17:36+00:00,1,active,103,,,2020-07-31 20:18:30,2020
93,5,14,False,0,True,True,104,0,True,2020-07-31 19:30:12+00:00,0,active,104,,,2020-07-31 20:18:30,2020
94,16,3,False,0,True,True,105,0,True,2020-07-31 20:16:27+00:00,0,active,105,,,2020-07-31 20:18:30,2020
95,9,5,False,0,True,True,106,0,True,2020-07-31 19:20:34+00:00,1,active,106,,,2020-07-31 20:18:30,2020
96,1,18,False,0,True,True,107,0,True,2020-07-31 20:15:08+00:00,0,active,107,,,2020-07-31 20:18:30,2020
97,4,13,False,0,True,True,108,0,True,2020-07-31 20:08:58+00:00,0,active,108,,,2020-07-31 20:18:30,2020
98,8,25,False,0,True,True,109,0,True,2020-07-31 18:31:32+00:00,2,active,109,,,2020-07-31 20:18:30,2020
99,3,11,False,0,True,True,110,0,True,2020-07-31 20:09:52+00:00,1,active,110,,,2020-07-31 20:18:30,2020
100,12,3,False,0,True,True,111,0,True,2020-07-31 19:19:42+00:00,0,active,111,,,2020-07-31 20:18:30,2020
101,11,4,False,0,True,True,112,0,True,2020-07-31 15:49:48+00:00,0,active,112,,,2020-07-31 20:18:30,2020
102,6,9,False,0,True,True,113,0,True,2020-07-31 20:12:01+00:00,0,active,113,,,2020-07-31 20:18:30,2020
103,12,3,False,0,True,True,114,0,True,2020-07-31 20:04:38+00:00,0,active,114,,,2020-07-31 20:18:30,2020
104,8,10,False,0,True,True,115,0,True,2020-07-31 19:50:28+00:00,1,active,115,,,2020-07-31 20:18:30,2020
105,17,6,False,0,True,True,116,0,True,2020-07-31 20:16:28+00:00,0,active,116,,,2020-07-31 20:18:30,2020
106,6,12,False,0,True,True,117,0,True,2020-07-31 19:55:49+00:00,1,active,117,,,2020-07-31 20:18:30,2020
107,12,6,False,0,True,True,118,0,True,2020-07-31 20:05:35+00:00,1,active,118,,,2020-07-31 20:18:30,2020
108,4,10,False,0,True,True,119,0,True,2020-07-31 20:11:34+00:00,1,active,119,,,2020-07-31 20:18:30,2020
109,13,1,False,0,True,True,120,0,True,2020-07-31 20:14:09+00:00,1,active,120,,,2020-07-31 20:18:30,2020
110,15,2,False,0,True,True,121,0,True,2020-07-31 20:16:23+00:00,0,active,121,,,2020-07-31 20:18:30,2020
111,8,7,False,0,True,True,122,0,True,2020-07-31 20:01:39+00:00,0,active,122,,,2020-07-31 20:18:30,2020
112,9,6,False,0,True,True,124,0,True,2020-07-31 18:32:13+00:00,0,active,124,,,2020-07-31 20:18:30,2020
113,13,2,False,0,True,True,125,0,True,2020-07-31 19:25:43+00:00,0,active,125,,,2020-07-31 20:18:30,2020
114,6,9,False,0,True,True,126,0,True,2020-07-31 20:08:45+00:00,0,active,126,,,2020-07-31 20:18:30,2020
115,7,12,False,0,True,True,128,0,True,2020-07-31 19:57:26+00:00,0,active,128,,,2020-07-31 20:18:30,2020
116,11,8,False,0,True,True,129,0,True,2020-07-31 19:33:19+00:00,0,active,129,,,2020-07-31 20:18:30,2020
117,2,13,False,0,True,True,130,0,True,2020-07-31 19:37:14+00:00,0,active,130,,,2020-07-31 20:18:30,2020
118,11,4,False,0,True,True,131,0,True,2020-07-31 19:37:51+00:00,3,active,131,,,2020-07-31 20:18:30,2020
119,11,12,False,0,True,True,133,0,True,2020-07-31 19:51:40+00:00,0,active,133,,,2020-07-31 20:18:30,2020
120,12,5,False,0,True,True,135,0,True,2020-07-31 18:48:55+00:00,0,active,135,,,2020-07-31 20:18:30,2020
121,5,14,False,0,True,True,136,0,True,2020-07-31 18:41:04+00:00,0,active,136,,,2020-07-31 20:18:30,2020
122,10,5,False,0,True,True,137,0,True,2020-07-31 19:48:44+00:00,0,active,137,,,2020-07-31 20:18:30,2020
123,4,11,False,0,True,True,138,0,True,2020-07-31 19:55:02+00:00,0,active,138,,,2020-07-31 20:18:30,2020
124,19,0,False,0,True,True,139,0,True,2020-07-31 20:05:27+00:00,0,active,139,,,2020-07-31 20:18:30,2020
125,4,13,False,0,True,True,140,0,True,2020-07-31 20:11:12+00:00,0,active,140,,,2020-07-31 20:18:30,2020
126,12,3,False,0,True,True,141,0,True,2020-07-31 19:58:39+00:00,0,active,141,,,2020-07-31 20:18:30,2020
127,4,18,False,0,True,True,142,0,True,2020-07-31 20:09:22+00:00,1,active,142,,,2020-07-31 20:18:30,2020
128,10,11,False,0,True,True,143,0,True,2020-07-31 20:07:00+00:00,2,active,143,,,2020-07-31 20:18:30,2020
129,15,4,False,0,True,True,144,0,True,2020-07-31 19:29:44+00:00,0,active,144,,,2020-07-31 20:18:30,2020
130,12,7,False,0,True,True,145,0,True,2020-07-31 20:16:16+00:00,0,active,145,,,2020-07-31 20:18:30,2020
131,1,18,False,0,True,True,146,0,True,2020-07-31 19:52:44+00:00,0,active,146,,,2020-07-31 20:18:30,2020
132,17,1,True,0,True,True,149,0,True,2020-07-31 18:56:35+00:00,0,active,149,,,2020-07-31 20:18:30,2020
133,3,15,False,0,True,True,150,0,True,2020-07-31 19:22:00+00:00,1,active,150,,,2020-07-31 20:18:30,2020
134,8,9,False,0,True,True,151,0,True,2020-07-31 20:17:24+00:00,2,active,151,,,2020-07-31 20:18:30,2020
135,6,9,True,0,True,True,152,0,True,2020-07-31 19:55:09+00:00,0,active,152,,,2020-07-31 20:18:30,2020
136,14,1,False,0,True,True,156,0,True,2020-07-31 20:13:07+00:00,0,active,156,,,2020-07-31 20:18:30,2020
137,1,13,False,0,True,True,157,0,True,2020-07-31 20:16:31+00:00,1,active,157,,,2020-07-31 20:18:30,2020
138,14,0,False,0,True,True,159,0,True,2020-07-31 20:13:55+00:00,1,active,159,,,2020-07-31 20:18:30,2020
139,5,9,True,0,True,True,160,0,True,2020-07-31 20:12:32+00:00,0,active,160,,,2020-07-31 20:18:30,2020
140,15,8,True,0,True,True,161,0,True,2020-07-31 20:15:35+00:00,0,active,161,,,2020-07-31 20:18:30,2020
141,10,5,False,0,True,True,162,0,True,2020-07-31 19:30:05+00:00,0,active,162,,,2020-07-31 20:18:30,2020
142,12,7,True,0,True,True,163,0,True,2020-07-31 18:58:06+00:00,0,active,163,,,2020-07-31 20:18:30,2020
143,0,14,False,0,True,True,167,0,True,2020-07-31 20:12:02+00:00,1,active,167,,,2020-07-31 20:18:30,2020
144,13,6,False,0,True,True,169,0,True,2020-07-31 19:40:44+00:00,0,active,169,,,2020-07-31 20:18:30,2020
145,10,4,True,0,True,True,170,0,True,2020-07-31 16:09:04+00:00,0,active,170,,,2020-07-31 20:18:30,2020
146,15,7,True,0,True,True,171,0,True,2020-07-31 20:17:15+00:00,1,active,171,,,2020-07-31 20:18:30,2020
147,6,6,True,0,True,True,173,0,True,2020-07-31 19:01:18+00:00,2,active,173,,,2020-07-31 20:18:30,2020
148,3,12,False,0,True,True,174,0,True,2020-07-31 17:21:46+00:00,0,active,174,,,2020-07-31 20:18:30,2020
149,8,9,True,0,True,True,175,0,True,2020-07-31 19:59:47+00:00,0,active,175,,,2020-07-31 20:18:30,2020
150,9,6,False,0,True,True,176,0,True,2020-07-31 19:30:04+00:00,0,active,176,,,2020-07-31 20:18:30,2020
151,9,10,False,0,True,True,177,0,True,2020-07-31 20:00:34+00:00,0,active,177,,,2020-07-31 20:18:30,2020
152,18,1,False,0,True,True,178,0,True,2020-07-31 20:09:56+00:00,0,active,178,,,2020-07-31 20:18:30,2020
153,13,11,False,0,True,True,179,0,True,2020-07-31 19:41:37+00:00,1,active,179,,,2020-07-31 20:18:30,2020
154,8,11,False,0,True,True,180,0,True,2020-07-31 20:08:58+00:00,0,active,180,,,2020-07-31 20:18:30,2020
155,14,4,False,0,True,True,181,0,True,2020-07-31 19:46:47+00:00,1,active,181,,,2020-07-31 20:18:30,2020
156,11,7,True,0,True,True,182,0,True,2020-07-31 19:43:14+00:00,1,active,182,,,2020-07-31 20:18:30,2020
157,18,1,False,0,True,True,183,0,True,2020-07-31 20:15:34+00:00,0,active,183,,,2020-07-31 20:18:30,2020
158,8,11,False,0,True,True,184,0,True,2020-07-31 20:00:04+00:00,0,active,184,,,2020-07-31 20:18:30,2020
159,15,0,False,0,True,True,185,0,True,2020-07-31 19:22:43+00:00,0,active,185,,,2020-07-31 20:18:30,2020
160,4,11,True,0,True,True,186,0,True,2020-07-31 20:01:21+00:00,0,active,186,,,2020-07-31 20:18:30,2020
161,5,10,False,0,True,True,187,0,True,2020-07-31 18:07:29+00:00,0,active,187,,,2020-07-31 20:18:30,2020
162,8,7,False,0,True,True,188,0,True,2020-07-31 19:06:47+00:00,0,active,188,,,2020-07-31 20:18:30,2020
163,15,8,True,0,True,True,189,0,True,2020-07-31 19:52:45+00:00,0,active,189,,,2020-07-31 20:18:30,2020
164,12,22,True,0,True,True,190,0,True,2020-07-31 20:10:52+00:00,3,active,190,,,2020-07-31 20:18:30,2020
165,12,3,False,0,True,True,191,0,True,2020-07-31 19:45:11+00:00,0,active,191,,,2020-07-31 20:18:30,2020
166,5,12,False,0,True,True,192,0,True,2020-07-31 19:47:41+00:00,2,active,192,,,2020-07-31 20:18:30,2020
167,7,8,True,0,True,True,193,0,True,2020-07-31 20:00:29+00:00,0,active,193,,,2020-07-31 20:18:30,2020
168,5,14,False,0,True,True,194,0,True,2020-07-31 19:33:38+00:00,0,active,194,,,2020-07-31 20:18:30,2020
169,5,18,False,0,True,True,195,0,True,2020-07-31 19:58:11+00:00,0,active,195,,,2020-07-31 20:18:30,2020
170,8,1,True,0,True,True,196,0,True,2020-07-31 19:10:47+00:00,1,active,196,,,2020-07-31 20:18:30,2020
171,12,3,False,0,True,True,197,0,True,2020-07-31 20:11:27+00:00,0,active,197,,,2020-07-31 20:18:30,2020
172,8,5,False,0,True,True,199,0,True,2020-07-31 18:45:24+00:00,2,active,199,,,2020-07-31 20:18:30,2020
173,2,17,False,0,True,True,200,0,True,2020-07-31 20:16:16+00:00,0,active,200,,,2020-07-31 20:18:30,2020
174,15,0,False,0,True,True,201,0,True,2020-07-31 08:12:47+00:00,0,active,201,,,2020-07-31 20:18:30,2020
175,14,1,False,0,True,True,202,0,True,2020-07-31 19:42:20+00:00,0,active,202,,,2020-07-31 20:18:30,2020
176,12,3,False,0,True,True,203,0,True,2020-07-31 20:11:13+00:00,0,active,203,,,2020-07-31 20:18:30,2020
177,9,6,False,0,True,True,204,0,True,2020-07-31 14:06:39+00:00,0,active,204,,,2020-07-31 20:18:30,2020
178,8,7,False,0,True,True,205,0,True,2020-07-31 17:39:13+00:00,0,active,205,,,2020-07-31 20:18:30,2020
179,2,21,False,0,True,True,206,0,True,2020-07-31 20:12:18+00:00,0,active,206,,,2020-07-31 20:18:30,2020
180,5,10,True,0,True,True,208,0,True,2020-07-31 19:23:45+00:00,0,active,208,,,2020-07-31 20:18:30,2020
181,4,10,False,0,True,True,209,0,True,2020-07-31 18:24:14+00:00,1,active,209,,,2020-07-31 20:18:30,2020
182,13,2,False,0,True,True,210,0,True,2020-07-31 12:46:10+00:00,0,active,210,,,2020-07-31 20:18:30,2020
183,1,18,False,0,True,True,211,0,True,2020-07-31 18:55:08+00:00,0,active,211,,,2020-07-31 20:18:30,2020
184,22,11,False,0,True,True,212,0,True,2020-07-31 20:12:48+00:00,0,active,212,,,2020-07-31 20:18:30,2020
185,11,5,True,0,True,True,213,0,True,2020-07-31 19:54:23+00:00,0,active,213,,,2020-07-31 20:18:30,2020
186,13,2,False,0,True,True,214,0,True,2020-07-31 19:26:57+00:00,0,active,214,,,2020-07-31 20:18:30,2020
187,2,13,False,0,True,True,215,0,True,2020-07-31 19:47:04+00:00,0,active,215,,,2020-07-31 20:18:30,2020
188,3,16,False,0,True,True,216,0,True,2020-07-31 08:26:03+00:00,0,active,216,,,2020-07-31 20:18:30,2020
189,14,5,False,0,True,True,217,0,True,2020-07-31 18:46:36+00:00,0,active,217,,,2020-07-31 20:18:30,2020
190,0,15,False,0,True,True,218,0,True,2020-07-31 20:16:33+00:00,0,active,218,,,2020-07-31 20:18:30,2020
191,4,10,False,0,True,True,219,0,True,2020-07-31 15:00:03+00:00,1,active,219,,,2020-07-31 20:18:30,2020
192,16,3,False,0,True,True,221,0,True,2020-07-31 20:15:47+00:00,0,active,221,,,2020-07-31 20:18:30,2020
193,11,2,True,0,True,True,222,0,True,2020-07-31 20:06:38+00:00,1,active,222,,,2020-07-31 20:18:30,2020
194,7,10,False,0,True,True,224,0,True,2020-07-31 18:53:01+00:00,0,active,224,,,2020-07-31 20:18:30,2020
195,11,8,False,0,True,True,225,0,True,2020-07-31 19:59:52+00:00,0,active,225,,,2020-07-31 20:18:30,2020
196,6,8,False,0,True,True,226,0,True,2020-07-31 20:12:01+00:00,1,active,226,,,2020-07-31 20:18:30,2020
197,17,2,False,0,True,True,227,0,True,2020-07-31 20:13:45+00:00,0,active,227,,,2020-07-31 20:18:30,2020
198,7,12,False,0,True,True,228,0,True,2020-07-31 20:08:03+00:00,0,active,228,,,2020-07-31 20:18:30,2020
199,7,4,False,0,True,True,232,0,True,2020-07-31 08:16:55+00:00,0,active,232,,,2020-07-31 20:18:30,2020
200,8,6,False,0,True,True,233,0,True,2020-07-31 20:17:59+00:00,1,active,233,,,2020-07-31 20:18:30,2020
201,11,4,False,0,True,True,234,0,True,2020-07-31 19:45:34+00:00,0,active,234,,,2020-07-31 20:18:30,2020
202,6,9,False,0,True,True,235,0,True,2020-07-31 18:55:04+00:00,0,active,235,,,2020-07-31 20:18:30,2020
203,8,7,False,0,True,True,236,0,True,2020-07-31 20:13:57+00:00,0,active,236,,,2020-07-31 20:18:30,2020
204,8,6,False,0,True,True,239,0,True,2020-07-31 19:48:57+00:00,1,active,239,,,2020-07-31 20:18:30,2020
205,3,12,False,0,True,True,255,0,True,2020-07-31 18:17:27+00:00,0,active,255,,,2020-07-31 20:18:30,2020
206,4,11,False,0,True,True,258,0,True,2020-07-31 19:26:15+00:00,0,active,258,,,2020-07-31 20:18:30,2020
207,15,0,False,0,True,True,259,0,True,2020-07-31 08:31:40+00:00,0,active,259,,,2020-07-31 20:18:30,2020
208,10,5,False,0,True,True,260,0,True,2020-07-31 18:13:59+00:00,0,active,260,,,2020-07-31 20:18:30,2020
209,14,1,False,0,True,True,271,0,True,2020-07-31 17:16:33+00:00,0,active,271,,,2020-07-31 20:18:30,2020
210,9,8,False,0,True,True,272,0,True,2020-07-31 17:53:17+00:00,2,active,272,,,2020-07-31 20:18:30,2020
211,14,26,False,0,True,True,273,0,True,2020-07-31 20:08:15+00:00,0,active,273,,,2020-07-31 20:18:30,2020
212,14,5,False,0,True,True,279,0,True,2020-07-31 19:50:20+00:00,0,active,279,,,2020-07-31 20:18:30,2020
213,15,3,False,0,True,True,280,0,True,2020-07-31 20:13:06+00:00,1,active,280,,,2020-07-31 20:18:30,2020
214,9,4,False,0,True,True,282,0,True,2020-07-31 19:39:04+00:00,2,active,282,,,2020-07-31 20:18:30,2020
215,5,17,False,0,True,True,296,0,True,2020-07-31 20:08:21+00:00,1,active,296,,,2020-07-31 20:18:30,2020
216,3,16,False,0,True,True,318,0,True,2020-07-31 19:53:28+00:00,0,active,318,,,2020-07-31 20:18:30,2020
217,16,9,False,0,True,True,319,0,True,2020-07-31 19:46:59+00:00,0,active,319,,,2020-07-31 20:18:30,2020
218,3,12,False,0,True,True,327,0,True,2020-07-31 19:06:12+00:00,0,active,327,,,2020-07-31 20:18:30,2020
219,10,5,False,0,True,True,328,0,True,2020-07-31 19:41:46+00:00,0,active,328,,,2020-07-31 20:18:30,2020
