,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,data_read_timestamp,year_station_last_reported
0,24,8,0,0,11,0,True,True,True,2020-03-12 21:14:14+00:00,False,[{'id': '0fd751fa-5612-4b6a-a1a9-e4f2228f7662'}],2020-03-12 21:14:57,2020
1,107,14,0,1,4,0,True,True,True,2020-03-12 21:14:46+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-12 21:14:57,2020
2,3,10,0,0,5,0,True,True,True,2020-03-12 21:14:42+00:00,True,,2020-03-12 21:14:57,2020
3,4,4,0,0,15,0,True,True,True,2020-03-12 21:11:48+00:00,False,,2020-03-12 21:14:57,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 21:14:57,1970
5,6,3,0,1,11,0,True,True,True,2020-03-12 21:13:28+00:00,False,,2020-03-12 21:14:57,2020
6,7,8,0,0,7,0,True,True,True,2020-03-12 17:46:43+00:00,False,,2020-03-12 21:14:57,2020
7,8,2,0,0,17,0,True,True,True,2020-03-12 21:11:40+00:00,False,,2020-03-12 21:14:57,2020
8,9,7,0,1,7,0,True,True,True,2020-03-12 21:04:13+00:00,False,,2020-03-12 21:14:57,2020
9,10,6,0,0,5,0,True,True,True,2020-03-12 21:13:22+00:00,False,,2020-03-12 21:14:57,2020
10,11,0,0,0,15,0,True,True,True,2020-03-12 21:13:40+00:00,False,,2020-03-12 21:14:57,2020
11,12,6,0,0,12,0,True,True,True,2020-03-12 21:14:00+00:00,True,,2020-03-12 21:14:57,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 21:14:57,1970
13,14,15,0,1,9,0,True,True,True,2020-03-12 21:13:24+00:00,False,,2020-03-12 21:14:57,2020
14,15,8,0,1,6,0,True,True,True,2020-03-12 21:13:48+00:00,False,,2020-03-12 21:14:57,2020
15,16,16,0,0,3,0,True,True,True,2020-03-12 21:12:09+00:00,True,,2020-03-12 21:14:57,2020
16,17,2,0,0,13,0,True,True,True,2020-03-12 21:01:34+00:00,False,,2020-03-12 21:14:57,2020
17,19,3,0,2,10,0,True,True,True,2020-03-12 21:10:22+00:00,False,,2020-03-12 21:14:57,2020
18,20,15,0,0,8,0,True,True,True,2020-03-12 21:12:24+00:00,True,,2020-03-12 21:14:57,2020
19,21,1,0,1,16,0,True,True,True,2020-03-12 21:14:45+00:00,True,,2020-03-12 21:14:57,2020
20,22,46,0,0,1,0,True,True,True,2020-03-12 21:11:40+00:00,True,,2020-03-12 21:14:57,2020
21,23,9,0,0,12,0,True,True,True,2020-03-12 21:10:29+00:00,True,,2020-03-12 21:14:57,2020
22,25,1,0,0,14,0,True,True,True,2020-03-12 21:10:48+00:00,False,,2020-03-12 21:14:57,2020
23,26,7,0,0,8,0,True,True,True,2020-03-12 21:12:08+00:00,False,,2020-03-12 21:14:57,2020
24,27,4,0,0,19,0,True,True,True,2020-03-12 21:09:47+00:00,False,,2020-03-12 21:14:57,2020
25,29,6,0,0,9,0,True,True,True,2020-03-12 20:19:35+00:00,False,,2020-03-12 21:14:57,2020
26,30,1,0,0,14,0,True,True,True,2020-03-12 21:05:12+00:00,False,,2020-03-12 21:14:57,2020
27,31,10,0,1,8,0,True,True,True,2020-03-12 19:23:36+00:00,False,,2020-03-12 21:14:57,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 21:14:57,1970
29,33,0,0,11,0,16,True,True,True,2020-03-12 21:11:06+00:00,True,,2020-03-12 21:14:57,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-12 21:14:57,2019
31,36,18,0,0,15,0,True,True,True,2020-03-12 21:12:42+00:00,True,,2020-03-12 21:14:57,2020
32,37,5,0,1,9,0,True,True,True,2020-03-12 21:10:19+00:00,True,,2020-03-12 21:14:57,2020
33,39,11,0,0,12,0,True,True,True,2020-03-12 21:13:02+00:00,False,,2020-03-12 21:14:57,2020
34,40,0,0,0,19,0,True,True,True,2020-03-12 21:09:50+00:00,False,,2020-03-12 21:14:57,2020
35,41,5,0,1,21,0,True,True,True,2020-03-12 20:56:24+00:00,True,,2020-03-12 21:14:57,2020
36,42,19,0,2,2,0,True,True,True,2020-03-12 21:05:50+00:00,False,,2020-03-12 21:14:57,2020
37,43,13,0,0,2,0,True,True,True,2020-03-12 21:05:57+00:00,False,,2020-03-12 21:14:57,2020
38,44,20,0,0,3,0,True,True,True,2020-03-12 19:09:40+00:00,False,,2020-03-12 21:14:57,2020
39,46,14,0,0,5,0,True,True,True,2020-03-12 21:13:27+00:00,False,,2020-03-12 21:14:57,2020
40,47,1,0,0,18,0,True,True,True,2020-03-12 21:07:20+00:00,True,,2020-03-12 21:14:57,2020
41,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-12 21:14:57,2020
42,49,7,0,0,11,0,True,True,True,2020-03-12 21:12:18+00:00,False,,2020-03-12 21:14:57,2020
43,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-12 21:14:57,1970
44,51,4,0,0,11,0,True,True,True,2020-03-12 21:06:25+00:00,False,,2020-03-12 21:14:57,2020
45,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-12 21:14:57,1970
46,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,,2020-03-12 21:14:57,2020
47,54,10,0,0,5,0,True,True,True,2020-03-12 21:12:53+00:00,False,,2020-03-12 21:14:57,2020
48,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 21:14:57,1970
49,56,4,0,0,14,0,True,True,True,2020-03-12 21:02:02+00:00,False,,2020-03-12 21:14:57,2020
50,57,6,0,0,8,0,True,True,True,2020-03-12 20:51:11+00:00,True,,2020-03-12 21:14:57,2020
51,58,1,0,0,18,0,True,True,True,2020-03-12 21:06:17+00:00,True,,2020-03-12 21:14:57,2020
52,59,13,0,0,6,0,True,True,True,2020-03-12 21:13:18+00:00,True,,2020-03-12 21:14:57,2020
53,60,3,0,1,15,0,True,True,True,2020-03-12 21:14:35+00:00,False,,2020-03-12 21:14:57,2020
54,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,,2020-03-12 21:14:57,2020
