,is_renting,num_bikes_available,eightd_has_available_keys,station_status,num_bikes_disabled,last_reported,legacy_id,is_returning,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,2,True,active,0,2020-07-26 02:46:35+00:00,3,True,0,0,13,3,True,,,2020-07-26 03:35:50,2020
1,True,19,False,active,0,2020-07-26 02:49:13+00:00,4,True,0,0,0,4,True,,,2020-07-26 03:35:50,2020
2,True,11,False,active,0,2020-07-26 03:17:04+00:00,5,True,0,0,4,5,True,,,2020-07-26 03:35:50,2020
3,True,0,False,active,2,2020-07-26 03:18:30+00:00,6,True,0,0,13,6,True,,,2020-07-26 03:35:50,2020
4,True,0,False,active,1,2020-07-26 02:30:25+00:00,7,True,0,0,14,7,True,,,2020-07-26 03:35:50,2020
5,True,14,False,active,0,2020-07-26 03:03:44+00:00,8,True,0,0,5,8,True,,,2020-07-26 03:35:50,2020
6,True,9,False,active,1,2020-07-26 03:02:30+00:00,9,True,0,0,5,9,True,,,2020-07-26 03:35:50,2020
7,True,5,False,active,0,2020-07-26 03:27:57+00:00,10,True,0,0,6,10,True,,,2020-07-26 03:35:50,2020
8,True,0,False,active,0,2020-07-26 01:08:17+00:00,11,True,0,0,15,11,True,"{'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_capacity': 50, 'valet_revision': 69, 'off_dock_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-26 03:35:50,2020
9,True,3,True,active,0,2020-07-26 03:25:39+00:00,12,True,0,0,15,12,True,,,2020-07-26 03:35:50,2020
10,True,3,False,active,1,2020-07-26 03:25:38+00:00,13,True,0,0,15,13,True,,,2020-07-26 03:35:50,2020
11,True,1,False,active,1,2020-07-26 03:32:35+00:00,14,True,0,0,23,14,True,,,2020-07-26 03:35:50,2020
12,True,10,False,active,0,2020-07-26 02:33:16+00:00,15,True,0,0,5,15,True,,,2020-07-26 03:35:50,2020
13,True,14,True,active,1,2020-07-26 03:06:35+00:00,16,True,0,0,4,16,True,,,2020-07-26 03:35:50,2020
14,True,9,False,active,1,2020-07-26 03:28:09+00:00,17,True,0,0,5,17,True,,,2020-07-26 03:35:50,2020
15,True,9,False,active,0,2020-07-26 03:35:02+00:00,19,True,0,0,6,19,True,,,2020-07-26 03:35:50,2020
16,True,6,True,active,0,2020-07-26 03:35:41+00:00,20,True,0,0,17,20,True,,,2020-07-26 03:35:50,2020
17,True,10,True,active,0,2020-07-26 03:00:06+00:00,21,True,0,0,8,21,True,,,2020-07-26 03:35:50,2020
18,True,2,True,active,1,2020-07-26 03:15:44+00:00,22,True,0,0,44,22,True,,,2020-07-26 03:35:50,2020
19,True,8,False,active,0,2020-07-26 03:29:28+00:00,23,True,0,0,13,23,True,,,2020-07-26 03:35:50,2020
20,True,0,False,active,0,2020-07-26 02:37:45+00:00,24,True,0,0,19,24,True,,,2020-07-26 03:35:50,2020
21,True,14,False,active,0,2020-07-26 03:29:31+00:00,25,True,0,0,1,25,True,,,2020-07-26 03:35:50,2020
22,True,13,False,active,0,2020-07-26 03:11:15+00:00,26,True,0,0,2,26,True,,,2020-07-26 03:35:50,2020
23,True,19,False,active,2,2020-07-26 03:31:27+00:00,27,True,0,0,2,27,True,,,2020-07-26 03:35:50,2020
24,True,12,False,active,0,2020-07-26 03:26:17+00:00,29,True,0,0,3,29,True,,,2020-07-26 03:35:50,2020
25,True,12,False,active,1,2020-07-26 02:40:13+00:00,30,True,0,0,2,30,True,,,2020-07-26 03:35:50,2020
26,True,2,True,active,0,2020-07-26 03:20:47+00:00,31,True,0,0,17,31,True,,,2020-07-26 03:35:50,2020
27,True,11,False,active,4,2020-07-26 03:25:35+00:00,32,True,0,0,0,32,True,,,2020-07-26 03:35:50,2020
28,True,4,False,active,1,2020-07-26 03:19:00+00:00,33,True,0,0,22,33,True,,,2020-07-26 03:35:50,2020
29,True,8,False,active,0,2020-07-26 02:04:31+00:00,35,True,0,0,15,35,True,,,2020-07-26 03:35:50,2020
30,True,21,True,active,0,2020-07-26 03:29:46+00:00,36,True,0,0,12,36,True,,,2020-07-26 03:35:50,2020
31,True,5,True,active,1,2020-07-26 03:29:50+00:00,37,True,0,0,9,37,True,,,2020-07-26 03:35:50,2020
32,True,10,False,active,0,2020-07-26 02:56:47+00:00,39,True,0,0,13,39,True,,,2020-07-26 03:35:50,2020
33,True,16,False,active,1,2020-07-26 03:24:15+00:00,40,True,0,0,2,40,True,,,2020-07-26 03:35:50,2020
34,True,16,True,active,1,2020-07-26 03:33:45+00:00,41,True,0,0,10,41,True,,,2020-07-26 03:35:50,2020
35,True,19,False,active,2,2020-07-26 01:23:06+00:00,42,True,0,0,2,42,True,,,2020-07-26 03:35:50,2020
36,True,0,False,active,0,2020-07-26 03:23:18+00:00,43,True,0,0,15,43,True,,,2020-07-26 03:35:50,2020
37,True,22,False,active,0,2020-07-26 03:13:39+00:00,44,True,0,0,1,44,True,,,2020-07-26 03:35:50,2020
38,True,13,False,active,0,2020-07-26 03:34:17+00:00,46,True,0,0,6,46,True,,,2020-07-26 03:35:50,2020
39,True,8,True,active,0,2020-07-26 03:23:17+00:00,47,True,0,0,11,47,True,,,2020-07-26 03:35:50,2020
40,True,4,False,active,0,2020-07-26 03:32:42+00:00,48,True,0,0,15,48,True,,,2020-07-26 03:35:50,2020
41,True,17,False,active,1,2020-07-26 03:32:47+00:00,49,True,0,0,0,49,True,,,2020-07-26 03:35:50,2020
42,True,11,True,active,1,2020-07-26 01:08:05+00:00,50,True,0,0,3,50,True,,,2020-07-26 03:35:50,2020
43,True,9,False,active,2,2020-07-26 03:16:46+00:00,51,True,0,0,4,51,True,,,2020-07-26 03:35:50,2020
44,True,6,True,active,0,2020-07-26 03:30:00+00:00,52,True,0,0,17,52,True,,,2020-07-26 03:35:50,2020
45,True,6,False,active,0,2020-07-26 03:20:10+00:00,53,True,0,0,13,53,True,,,2020-07-26 03:35:50,2020
46,True,13,False,active,0,2020-07-26 03:16:00+00:00,54,True,0,0,2,54,True,,,2020-07-26 03:35:50,2020
47,True,1,False,active,0,2020-07-26 03:18:33+00:00,55,True,0,0,14,55,True,,,2020-07-26 03:35:50,2020
48,True,14,True,active,0,2020-07-26 00:03:27+00:00,56,True,0,0,4,56,True,,,2020-07-26 03:35:50,2020
49,True,8,True,active,0,2020-07-26 03:07:01+00:00,57,True,0,0,6,57,True,,,2020-07-26 03:35:50,2020
50,True,8,True,active,2,2020-07-26 03:15:42+00:00,58,True,0,0,9,58,True,,,2020-07-26 03:35:50,2020
51,True,12,True,active,0,2020-07-26 03:21:21+00:00,59,True,0,0,7,59,True,,,2020-07-26 03:35:50,2020
52,True,8,False,active,1,2020-07-26 03:09:01+00:00,60,True,0,0,10,60,True,,,2020-07-26 03:35:50,2020
53,True,9,False,active,1,2020-07-26 03:27:10+00:00,61,True,0,0,9,61,True,,,2020-07-26 03:35:50,2020
54,True,13,False,active,0,2020-07-26 03:24:23+00:00,63,True,0,0,2,63,True,,,2020-07-26 03:35:50,2020
55,True,9,False,active,1,2020-07-26 03:27:48+00:00,64,True,0,0,9,64,True,,,2020-07-26 03:35:50,2020
56,True,10,False,active,0,2020-07-26 02:53:46+00:00,65,True,0,0,13,65,True,,,2020-07-26 03:35:50,2020
57,True,9,False,active,0,2020-07-26 03:01:22+00:00,66,True,0,0,6,66,True,,,2020-07-26 03:35:50,2020
58,True,2,True,active,0,2020-07-26 03:23:31+00:00,67,True,0,0,25,67,True,,,2020-07-26 03:35:50,2020
59,True,8,True,active,3,2020-07-26 03:13:40+00:00,68,True,0,0,8,68,True,,,2020-07-26 03:35:50,2020
60,True,18,True,active,1,2020-07-26 03:19:50+00:00,69,True,0,0,0,69,True,,,2020-07-26 03:35:50,2020
61,True,17,False,active,1,2020-07-26 03:29:06+00:00,70,True,0,0,5,70,True,,,2020-07-26 03:35:50,2020
62,True,15,False,active,0,2020-07-26 03:08:34+00:00,71,True,0,0,8,71,True,,,2020-07-26 03:35:50,2020
63,True,13,False,active,0,2020-07-26 03:25:04+00:00,72,True,0,0,10,72,True,,,2020-07-26 03:35:50,2020
