,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,0,3,True,1,3,2020-08-08 00:49:36+00:00,14,True,active,0,False,,,2020-08-08 02:38:25,2020
1,True,2,0,4,True,11,4,2020-08-08 02:31:35+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
2,True,1,0,5,True,12,5,2020-08-08 02:30:10+00:00,2,True,active,0,False,,,2020-08-08 02:38:25,2020
3,True,1,0,6,True,6,6,2020-08-08 02:32:04+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
4,True,0,0,7,True,9,7,2020-08-08 02:23:48+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
5,True,0,0,8,True,14,8,2020-08-08 02:27:33+00:00,5,True,active,0,False,,,2020-08-08 02:38:25,2020
6,True,2,0,9,True,7,9,2020-08-08 01:42:16+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
7,True,1,0,10,True,2,10,2020-08-08 01:48:56+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
8,True,1,0,11,True,0,11,2020-08-08 02:15:57+00:00,14,True,active,0,False,"{'off_dock_count': 2, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'off_dock_capacity': 50, 'valet_revision': 81, 'dock_blocked_count': 0}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-08 02:38:25,2020
9,True,0,0,12,True,2,12,2020-08-08 02:05:28+00:00,16,True,active,0,True,,,2020-08-08 02:38:25,2020
10,True,0,0,13,True,4,13,2020-08-08 01:26:46+00:00,15,True,active,0,False,,,2020-08-08 02:38:25,2020
11,True,0,0,14,True,0,14,2020-08-08 02:37:37+00:00,25,True,active,0,False,,,2020-08-08 02:38:25,2020
12,True,1,0,15,True,12,15,2020-08-08 00:59:32+00:00,2,True,active,0,False,,,2020-08-08 02:38:25,2020
13,True,0,0,16,True,14,16,2020-08-08 02:37:16+00:00,5,True,active,0,True,,,2020-08-08 02:38:25,2020
14,True,1,0,17,True,0,17,2020-08-08 02:25:49+00:00,14,True,active,0,False,,,2020-08-08 02:38:25,2020
15,True,1,0,19,True,13,19,2020-08-08 02:07:56+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
16,True,1,1,20,True,4,20,2020-08-08 02:36:41+00:00,17,True,active,0,True,,,2020-08-08 02:38:25,2020
17,True,1,0,21,True,4,21,2020-08-08 02:34:37+00:00,13,True,active,0,True,,,2020-08-08 02:38:25,2020
18,True,0,0,22,True,14,22,2020-08-08 00:53:17+00:00,33,True,active,0,True,,,2020-08-08 02:38:25,2020
19,True,0,0,23,True,4,23,2020-08-08 02:35:37+00:00,17,True,active,0,False,,,2020-08-08 02:38:25,2020
20,True,0,0,24,True,18,24,2020-08-08 02:33:18+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
21,True,0,0,25,True,11,25,2020-08-08 02:28:02+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
22,True,1,0,26,True,11,26,2020-08-08 02:05:14+00:00,3,True,active,0,False,,,2020-08-08 02:38:25,2020
23,True,2,0,27,True,10,27,2020-08-08 02:19:04+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
24,True,2,0,29,True,8,29,2020-08-07 21:20:19+00:00,5,True,active,0,False,,,2020-08-08 02:38:25,2020
25,True,0,0,30,True,4,30,2020-08-08 02:30:57+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
26,True,0,0,31,True,16,31,2020-08-08 02:07:28+00:00,3,True,active,0,True,,,2020-08-08 02:38:25,2020
27,True,0,0,32,True,4,32,2020-08-08 02:36:09+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
28,True,0,0,33,True,15,33,2020-08-08 02:34:34+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
29,True,0,0,35,True,13,35,2020-08-08 01:43:03+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
30,True,0,0,36,True,26,36,2020-08-08 02:37:07+00:00,7,True,active,0,True,,,2020-08-08 02:38:25,2020
31,True,0,0,37,True,3,37,2020-08-08 01:25:16+00:00,12,True,active,0,True,,,2020-08-08 02:38:25,2020
32,True,0,0,39,True,4,39,2020-08-08 02:36:13+00:00,19,True,active,0,False,,,2020-08-08 02:38:25,2020
33,True,4,0,40,True,11,40,2020-08-08 02:33:55+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
34,True,1,0,41,True,21,41,2020-08-08 02:19:50+00:00,5,True,active,0,True,,,2020-08-08 02:38:25,2020
35,True,2,0,42,True,15,42,2020-08-08 01:41:10+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
36,True,0,0,43,True,1,43,2020-08-08 02:35:58+00:00,14,True,active,0,True,,,2020-08-08 02:38:25,2020
37,True,0,0,44,True,13,44,2020-08-08 01:56:39+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
38,True,0,0,46,True,15,46,2020-08-08 02:17:02+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
39,True,2,0,47,True,4,47,2020-08-08 02:33:33+00:00,13,True,active,0,True,,,2020-08-08 02:38:25,2020
40,True,0,0,48,True,9,48,2020-08-08 02:06:34+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
41,True,0,0,49,True,7,49,2020-08-08 02:32:46+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
42,True,1,0,50,True,13,50,2020-08-08 02:37:15+00:00,1,True,active,0,True,,,2020-08-08 02:38:25,2020
43,True,0,0,51,True,5,51,2020-08-08 01:35:38+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
44,True,1,0,52,True,22,52,2020-08-08 02:28:59+00:00,0,True,active,0,True,,,2020-08-08 02:38:25,2020
45,True,1,0,53,True,11,53,2020-08-08 02:36:14+00:00,7,True,active,0,False,,,2020-08-08 02:38:25,2020
46,True,0,0,54,True,5,54,2020-08-08 02:26:45+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
47,True,1,0,55,True,10,55,2020-08-08 00:59:13+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
48,True,0,0,56,True,7,56,2020-08-07 23:38:34+00:00,11,True,active,0,True,,,2020-08-08 02:38:25,2020
49,True,1,0,57,True,3,57,2020-08-08 02:33:28+00:00,10,True,active,0,True,,,2020-08-08 02:38:25,2020
50,True,2,0,58,True,4,58,2020-08-08 02:36:27+00:00,13,True,active,0,True,,,2020-08-08 02:38:25,2020
51,True,0,0,59,True,4,59,2020-08-08 02:37:45+00:00,15,True,active,0,True,,,2020-08-08 02:38:25,2020
52,True,2,0,60,True,9,60,2020-08-08 02:35:06+00:00,8,True,active,0,False,"{'off_dock_count': 4, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'active': True, 'off_dock_capacity': 40, 'valet_revision': 69, 'dock_blocked_count': 0}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-08 02:38:25,2020
53,True,0,0,61,True,7,61,2020-08-08 02:37:00+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
54,True,0,0,63,True,5,63,2020-08-08 02:27:53+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
55,True,1,0,64,True,9,64,2020-08-08 02:27:11+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
56,True,0,0,65,True,10,65,2020-08-08 02:18:32+00:00,13,True,active,0,False,,,2020-08-08 02:38:25,2020
57,True,0,0,66,True,6,66,2020-08-08 02:25:18+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
58,True,0,0,67,True,0,67,2020-08-08 02:03:01+00:00,27,True,active,0,True,,,2020-08-08 02:38:25,2020
59,True,0,0,68,True,7,68,2020-08-08 02:28:23+00:00,12,True,active,0,True,,,2020-08-08 02:38:25,2020
60,True,0,0,69,True,8,69,2020-08-08 02:36:00+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
61,True,1,0,70,True,13,70,2020-08-08 02:23:37+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
62,True,0,0,71,True,23,71,2020-08-08 00:52:09+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
63,True,0,0,72,True,2,72,2020-08-08 01:43:22+00:00,21,True,active,0,False,,,2020-08-08 02:38:25,2020
64,True,0,0,73,True,8,73,2020-08-08 02:37:55+00:00,7,True,active,0,False,,,2020-08-08 02:38:25,2020
65,True,2,0,74,True,8,74,2020-08-08 02:31:33+00:00,9,True,active,0,True,,,2020-08-08 02:38:25,2020
66,True,0,0,75,True,15,75,2020-08-08 02:01:46+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
67,True,0,0,76,True,11,76,2020-08-08 02:18:20+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
68,True,0,0,77,True,8,77,2020-08-08 01:18:46+00:00,7,True,active,0,False,,,2020-08-08 02:38:25,2020
69,True,3,0,78,True,11,78,2020-08-08 02:25:31+00:00,5,True,active,0,False,,,2020-08-08 02:38:25,2020
70,True,1,0,79,True,6,79,2020-08-08 02:30:53+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
71,True,1,0,80,True,0,80,2020-08-08 02:27:54+00:00,34,True,active,0,False,,,2020-08-08 02:38:25,2020
72,True,1,0,81,True,17,81,2020-08-08 02:07:03+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
73,True,0,0,82,True,0,82,2020-08-08 02:13:42+00:00,15,True,active,0,False,,,2020-08-08 02:38:25,2020
74,True,0,0,84,True,9,84,2020-08-08 01:39:23+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
75,True,1,0,85,True,6,85,2020-08-08 01:29:39+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
76,True,0,0,86,True,11,86,2020-08-08 02:04:14+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
77,True,1,0,87,True,13,87,2020-08-08 02:25:29+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
78,True,0,0,89,True,19,89,2020-08-08 02:21:53+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
79,True,1,0,90,True,11,90,2020-08-08 02:34:13+00:00,7,True,active,0,False,,,2020-08-08 02:38:25,2020
80,True,2,0,91,True,1,91,2020-08-08 02:36:28+00:00,16,True,active,0,False,,,2020-08-08 02:38:25,2020
81,True,0,0,92,True,8,92,2020-08-07 22:44:14+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
82,True,1,0,93,True,7,93,2020-08-08 01:40:36+00:00,7,True,active,0,False,,,2020-08-08 02:38:25,2020
83,True,0,0,94,True,2,94,2020-08-08 00:24:34+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
84,True,0,0,95,True,7,95,2020-08-08 02:32:15+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
85,True,0,0,96,True,7,96,2020-08-08 02:15:45+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
86,True,1,0,97,True,18,97,2020-08-08 02:37:53+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
87,True,0,0,98,True,11,98,2020-08-08 02:34:20+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
88,True,0,0,99,True,12,99,2020-08-08 01:34:28+00:00,3,True,active,0,False,,,2020-08-08 02:38:25,2020
89,True,0,0,100,True,9,100,2020-08-08 02:25:24+00:00,16,True,active,0,True,,,2020-08-08 02:38:25,2020
90,True,0,0,101,True,14,101,2020-08-08 01:02:25+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
91,True,3,0,102,True,9,102,2020-08-08 00:24:28+00:00,3,True,active,0,False,,,2020-08-08 02:38:25,2020
92,True,0,0,103,True,7,103,2020-08-08 02:09:26+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
93,True,1,0,104,True,7,104,2020-08-08 02:31:57+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
94,True,0,0,105,True,18,105,2020-08-08 01:36:44+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
95,True,0,0,106,True,6,106,2020-08-08 02:36:07+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
96,True,0,0,107,True,0,107,2020-08-08 01:08:33+00:00,19,True,active,0,False,,,2020-08-08 02:38:25,2020
97,True,0,0,108,True,2,108,2020-08-08 02:05:32+00:00,15,True,active,0,False,,,2020-08-08 02:38:25,2020
98,True,0,0,109,True,13,109,2020-08-07 21:51:42+00:00,22,True,active,0,False,,,2020-08-08 02:38:25,2020
99,True,0,0,110,True,6,110,2020-08-08 01:29:32+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
100,True,0,0,111,True,4,111,2020-08-08 00:15:35+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
101,True,0,0,112,True,3,112,2020-08-08 02:34:05+00:00,12,True,active,0,False,,,2020-08-08 02:38:25,2020
102,True,0,0,113,True,2,113,2020-08-08 02:37:23+00:00,13,True,active,0,False,,,2020-08-08 02:38:25,2020
103,True,0,0,114,True,7,114,2020-08-08 02:23:26+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
104,True,0,0,115,True,15,115,2020-08-08 02:19:42+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
105,True,0,0,116,True,22,116,2020-08-08 02:31:24+00:00,1,True,active,0,False,,,2020-08-08 02:38:25,2020
106,True,1,0,117,True,14,117,2020-08-08 01:38:28+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
107,True,0,0,118,True,14,118,2020-08-08 01:43:02+00:00,5,True,active,0,False,,,2020-08-08 02:38:25,2020
108,True,0,0,119,True,11,119,2020-08-08 02:23:30+00:00,4,True,active,0,False,,,2020-08-08 02:38:25,2020
109,True,0,0,120,True,15,120,2020-08-08 02:26:06+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
110,True,0,0,121,True,15,121,2020-08-08 02:01:07+00:00,2,True,active,0,False,,,2020-08-08 02:38:25,2020
111,True,0,0,122,True,10,122,2020-08-08 02:30:20+00:00,5,True,active,0,False,,,2020-08-08 02:38:25,2020
112,False,1,0,124,True,2,124,2020-08-08 01:42:51+00:00,12,False,active,0,False,,,2020-08-08 02:38:25,2020
113,True,0,0,125,True,1,125,2020-08-08 02:28:05+00:00,14,True,active,0,False,,,2020-08-08 02:38:25,2020
114,True,0,0,126,True,8,126,2020-08-07 20:53:53+00:00,7,True,active,0,False,,,2020-08-08 02:38:25,2020
115,True,1,0,128,True,10,128,2020-08-08 01:13:22+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
116,True,0,0,129,True,13,129,2020-08-08 01:59:13+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
117,True,0,0,130,True,9,130,2020-08-08 02:00:39+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
118,True,1,0,131,True,9,131,2020-08-08 02:36:50+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
119,True,1,0,133,True,12,133,2020-08-08 01:35:48+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
120,True,1,0,135,True,5,135,2020-08-08 02:19:09+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
121,True,1,0,136,True,3,136,2020-08-08 02:27:50+00:00,15,True,active,0,False,,,2020-08-08 02:38:25,2020
122,True,0,0,137,True,5,137,2020-08-08 01:44:37+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
123,True,1,0,138,True,11,138,2020-08-07 23:19:19+00:00,3,True,active,0,False,,,2020-08-08 02:38:25,2020
124,True,0,0,139,True,19,139,2020-08-08 02:11:00+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
125,False,17,0,140,True,0,140,2020-08-07 20:57:05+00:00,0,True,active,0,False,,,2020-08-08 02:38:25,2020
126,True,0,0,141,True,5,141,2020-08-08 01:49:42+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
127,True,0,0,142,True,10,142,2020-08-08 01:38:37+00:00,13,True,active,0,False,,,2020-08-08 02:38:25,2020
128,True,0,0,143,True,4,143,2020-08-08 02:28:04+00:00,19,True,active,0,False,,,2020-08-08 02:38:25,2020
129,True,0,0,144,True,16,144,2020-08-08 02:31:04+00:00,3,True,active,0,False,,,2020-08-08 02:38:25,2020
130,True,0,0,145,True,8,145,2020-08-08 01:46:02+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
131,True,1,0,146,True,12,146,2020-08-08 02:02:24+00:00,6,True,active,0,False,,,2020-08-08 02:38:25,2020
132,True,0,0,149,True,14,149,2020-08-08 02:32:53+00:00,4,True,active,0,True,,,2020-08-08 02:38:25,2020
133,True,0,0,150,True,14,150,2020-08-08 02:18:42+00:00,5,True,active,0,False,,,2020-08-08 02:38:25,2020
134,True,0,0,151,True,1,151,2020-08-08 00:42:00+00:00,18,True,active,0,False,,,2020-08-08 02:38:25,2020
135,True,1,0,152,True,6,152,2020-08-08 02:29:00+00:00,8,True,active,0,True,,,2020-08-08 02:38:25,2020
136,True,1,0,156,True,3,156,2020-08-08 01:37:01+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
137,True,1,0,157,True,5,157,2020-08-08 02:10:07+00:00,9,True,active,0,False,,,2020-08-08 02:38:25,2020
138,True,1,0,159,True,3,159,2020-08-08 01:04:56+00:00,11,True,active,0,False,,,2020-08-08 02:38:25,2020
139,True,0,0,160,True,3,160,2020-08-08 02:12:46+00:00,11,True,active,0,True,,,2020-08-08 02:38:25,2020
140,True,0,0,161,True,9,161,2020-08-08 02:08:17+00:00,14,True,active,0,True,,,2020-08-08 02:38:25,2020
141,True,0,0,162,True,7,162,2020-08-07 23:02:09+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
142,True,1,0,163,True,11,163,2020-08-08 02:34:48+00:00,7,True,active,0,True,,,2020-08-08 02:38:25,2020
143,True,0,0,167,True,7,167,2020-08-08 01:56:23+00:00,8,True,active,0,False,,,2020-08-08 02:38:25,2020
144,True,0,0,169,True,9,169,2020-08-08 02:12:40+00:00,10,True,active,0,False,,,2020-08-08 02:38:25,2020
145,True,0,0,170,True,2,170,2020-08-07 23:45:14+00:00,12,True,active,0,True,,,2020-08-08 02:38:25,2020
146,True,0,0,171,True,6,171,2020-08-07 22:04:23+00:00,17,True,active,0,True,,,2020-08-08 02:38:25,2020
147,True,0,0,173,True,3,173,2020-08-08 00:51:22+00:00,11,True,active,0,True,,,2020-08-08 02:38:25,2020
148,True,0,0,174,True,1,174,2020-08-08 02:18:21+00:00,14,True,active,0,False,,,2020-08-08 02:38:25,2020
149,True,0,0,175,True,5,175,2020-08-08 02:18:00+00:00,12,True,active,0,True,,,2020-08-08 02:38:25,2020
