,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
135,151,1,0,0,18,0,True,True,True,2020-03-12 02:52:53+00:00,False,2020-03-12 07:59:06,2020
136,152,14,0,0,1,0,True,True,True,2020-03-12 03:06:50+00:00,False,2020-03-12 07:59:06,2020
137,156,2,0,0,13,0,True,True,True,2020-03-11 21:43:05+00:00,False,2020-03-12 07:59:06,2020
138,157,0,0,0,15,0,True,True,True,2020-03-12 00:11:55+00:00,False,2020-03-12 07:59:06,2020
139,159,4,0,0,11,0,True,True,True,2020-03-12 03:45:42+00:00,False,2020-03-12 07:59:06,2020
140,160,1,0,0,13,0,True,True,True,2020-03-12 06:29:03+00:00,True,2020-03-12 07:59:06,2020
141,161,13,0,0,10,0,True,True,True,2020-03-12 02:55:37+00:00,True,2020-03-12 07:59:06,2020
142,162,3,0,0,12,0,True,True,True,2020-03-11 08:14:32+00:00,False,2020-03-12 07:59:06,2020
143,163,10,0,0,9,0,True,True,True,2020-03-12 03:24:47+00:00,True,2020-03-12 07:59:06,2020
144,167,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 07:59:06,1970
145,169,16,0,1,2,0,True,True,True,2020-03-12 03:09:06+00:00,False,2020-03-12 07:59:06,2020
146,170,1,0,0,13,0,True,True,True,2020-03-12 06:01:40+00:00,True,2020-03-12 07:59:06,2020
147,171,14,0,0,9,0,True,True,True,2020-03-12 06:11:42+00:00,False,2020-03-12 07:59:06,2020
148,173,13,0,0,1,0,True,True,True,2020-03-11 21:43:12+00:00,True,2020-03-12 07:59:06,2020
149,174,7,0,0,8,0,True,True,True,2020-03-11 23:58:46+00:00,False,2020-03-12 07:59:06,2020
150,175,13,0,0,4,0,True,True,True,2020-03-12 03:54:05+00:00,True,2020-03-12 07:59:06,2020
151,176,14,0,0,1,0,True,True,True,2020-03-12 07:27:41+00:00,False,2020-03-12 07:59:06,2020
152,177,7,0,0,12,0,True,True,True,2020-03-12 07:58:01+00:00,False,2020-03-12 07:59:06,2020
153,178,19,0,0,0,0,True,True,True,2020-03-12 07:53:14+00:00,False,2020-03-12 07:59:06,2020
154,179,11,0,0,14,0,True,True,True,2020-03-12 07:27:02+00:00,False,2020-03-12 07:59:06,2020
155,180,4,0,0,15,0,True,True,True,2020-03-12 02:04:58+00:00,False,2020-03-12 07:59:06,2020
156,181,13,0,0,6,0,True,True,True,2020-03-12 02:48:56+00:00,False,2020-03-12 07:59:06,2020
157,182,7,0,0,12,0,True,True,True,2020-03-11 23:55:20+00:00,True,2020-03-12 07:59:06,2020
158,183,6,0,0,13,0,True,True,True,2020-03-11 22:59:52+00:00,False,2020-03-12 07:59:06,2020
159,184,2,0,0,17,0,True,True,True,2020-03-12 03:20:44+00:00,False,2020-03-12 07:59:06,2020
160,185,9,0,0,6,0,True,True,True,2020-03-12 03:06:21+00:00,False,2020-03-12 07:59:06,2020
161,186,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-12 07:59:06,1970
162,187,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 07:59:06,1970
163,188,15,0,0,0,0,True,True,True,2020-03-12 07:08:11+00:00,False,2020-03-12 07:59:06,2020
164,189,0,0,0,23,0,True,True,True,2020-03-12 05:26:01+00:00,True,2020-03-12 07:59:06,2020
165,190,31,0,1,5,0,True,True,True,2020-03-12 02:14:01+00:00,False,2020-03-12 07:59:06,2020
166,191,4,0,0,11,0,True,True,True,2020-03-12 02:52:04+00:00,False,2020-03-12 07:59:06,2020
167,192,0,0,0,19,0,True,True,True,2020-03-12 02:57:41+00:00,False,2020-03-12 07:59:06,2020
168,193,12,0,0,3,0,True,True,True,2020-03-12 02:53:57+00:00,False,2020-03-12 07:59:06,2020
