,is_renting,num_bikes_available,eightd_has_available_keys,station_status,num_bikes_disabled,last_reported,legacy_id,is_returning,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,12,True,active,0,2020-07-27 10:23:25+00:00,3,True,0,0,3,3,True,,,2020-07-27 10:35:00,2020
1,True,15,False,active,0,2020-07-27 10:26:17+00:00,4,True,0,0,4,4,True,,,2020-07-27 10:35:00,2020
2,True,9,False,active,0,2020-07-27 08:22:50+00:00,5,True,0,0,6,5,True,,,2020-07-27 10:35:00,2020
3,True,14,False,active,0,2020-07-27 09:45:57+00:00,6,True,0,0,1,6,True,,,2020-07-27 10:35:00,2020
4,True,8,False,active,0,2020-07-27 08:33:47+00:00,7,True,0,0,7,7,True,,,2020-07-27 10:35:00,2020
5,True,10,False,active,2,2020-07-27 09:44:19+00:00,8,True,0,0,7,8,True,,,2020-07-27 10:35:00,2020
6,True,10,False,active,1,2020-07-27 08:57:39+00:00,9,True,0,0,4,9,True,,,2020-07-27 10:35:00,2020
7,True,4,False,active,1,2020-07-27 08:02:22+00:00,10,True,0,0,6,10,True,,,2020-07-27 10:35:00,2020
8,True,15,False,active,0,2020-07-27 10:01:57+00:00,11,True,0,0,0,11,True,"{'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_capacity': 50, 'valet_revision': 69, 'off_dock_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 10:35:00,2020
9,True,12,True,active,0,2020-07-27 10:15:00+00:00,12,True,0,0,6,12,True,,,2020-07-27 10:35:00,2020
10,True,16,False,active,3,2020-07-27 10:26:06+00:00,13,True,0,0,0,13,True,,,2020-07-27 10:35:00,2020
11,True,22,False,active,1,2020-07-27 10:34:15+00:00,14,True,0,0,2,14,True,,,2020-07-27 10:35:00,2020
12,True,12,False,active,1,2020-07-27 10:34:49+00:00,15,True,0,0,2,15,True,,,2020-07-27 10:35:00,2020
13,True,13,True,active,1,2020-07-27 10:09:18+00:00,16,True,0,0,5,16,True,,,2020-07-27 10:35:00,2020
14,True,7,False,active,1,2020-07-27 10:13:57+00:00,17,True,0,0,7,17,True,,,2020-07-27 10:35:00,2020
15,True,4,False,active,2,2020-07-27 10:05:14+00:00,19,True,0,0,9,19,True,,,2020-07-27 10:35:00,2020
16,True,3,True,active,1,2020-07-27 09:42:30+00:00,20,True,0,0,19,20,True,,,2020-07-27 10:35:00,2020
17,True,7,True,active,1,2020-07-27 08:59:09+00:00,21,True,0,0,10,21,True,,,2020-07-27 10:35:00,2020
18,True,4,True,active,1,2020-07-27 10:21:46+00:00,22,True,0,0,42,22,True,,,2020-07-27 10:35:00,2020
19,True,4,False,active,0,2020-07-27 09:31:09+00:00,23,True,0,0,17,23,True,,,2020-07-27 10:35:00,2020
20,True,2,False,active,0,2020-07-27 10:22:38+00:00,24,True,0,0,17,24,True,,,2020-07-27 10:35:00,2020
21,True,13,False,active,0,2020-07-27 10:10:51+00:00,25,True,0,0,2,25,True,,,2020-07-27 10:35:00,2020
22,True,13,False,active,0,2020-07-27 10:22:22+00:00,26,True,0,0,2,26,True,,,2020-07-27 10:35:00,2020
23,True,18,False,active,3,2020-07-27 10:17:43+00:00,27,True,0,0,2,27,True,,,2020-07-27 10:35:00,2020
24,True,14,False,active,0,2020-07-27 08:28:03+00:00,29,True,0,0,1,29,True,,,2020-07-27 10:35:00,2020
25,True,9,False,active,0,2020-07-27 10:26:52+00:00,30,True,0,0,6,30,True,,,2020-07-27 10:35:00,2020
26,True,3,True,active,0,2020-07-27 10:21:51+00:00,31,True,0,0,16,31,True,,,2020-07-27 10:35:00,2020
27,True,8,False,active,5,2020-07-27 10:15:09+00:00,32,True,0,0,2,32,True,,,2020-07-27 10:35:00,2020
28,True,14,False,active,1,2020-07-27 09:42:15+00:00,33,True,0,0,12,33,True,,,2020-07-27 10:35:00,2020
29,True,3,False,active,0,2020-07-27 04:43:30+00:00,35,True,0,0,20,35,True,,,2020-07-27 10:35:00,2020
30,True,29,True,active,0,2020-07-27 10:02:33+00:00,36,True,0,0,4,36,True,,,2020-07-27 10:35:00,2020
31,True,1,True,active,0,2020-07-27 09:20:25+00:00,37,True,0,0,14,37,True,,,2020-07-27 10:35:00,2020
32,True,17,False,active,0,2020-07-27 10:34:46+00:00,39,True,0,0,6,39,True,,,2020-07-27 10:35:00,2020
33,True,8,False,active,1,2020-07-27 10:31:23+00:00,40,True,0,0,10,40,True,,,2020-07-27 10:35:00,2020
34,True,24,True,active,1,2020-07-27 09:04:44+00:00,41,True,0,0,2,41,True,,,2020-07-27 10:35:00,2020
35,True,18,False,active,2,2020-07-27 08:57:17+00:00,42,True,0,0,3,42,True,,,2020-07-27 10:35:00,2020
