,is_returning,is_installed,is_renting,num_docks_available,station_id,legacy_id,last_reported,num_docks_disabled,num_bikes_disabled,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,True,True,True,15,3,3,2020-07-29 06:09:47+00:00,0,0,active,0,0,True,,,2020-07-29 07:35:15,2020
1,True,True,True,6,4,4,2020-07-29 06:24:08+00:00,0,1,active,12,0,False,,,2020-07-29 07:35:15,2020
2,True,True,True,10,5,5,2020-07-29 06:37:49+00:00,0,0,active,5,0,False,,,2020-07-29 07:35:15,2020
3,True,True,True,10,6,6,2020-07-29 04:25:07+00:00,0,0,active,5,0,False,,,2020-07-29 07:35:15,2020
4,True,True,True,14,7,7,2020-07-29 01:18:59+00:00,0,0,active,1,0,False,,,2020-07-29 07:35:15,2020
5,True,True,True,1,8,8,2020-07-29 06:11:17+00:00,0,1,active,17,0,False,,,2020-07-29 07:35:15,2020
6,True,True,True,10,9,9,2020-07-29 06:33:09+00:00,0,1,active,4,0,False,,,2020-07-29 07:35:15,2020
7,True,True,True,2,10,10,2020-07-29 04:00:11+00:00,0,0,active,9,0,False,,,2020-07-29 07:35:15,2020
8,True,True,True,13,11,11,2020-07-29 06:13:26+00:00,0,2,active,0,0,False,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'active': True, 'valet_revision': 69, 'region': 'BOS', 'off_dock_count': 2}",2020-07-29 07:35:15,2020
9,True,True,True,15,12,12,2020-07-29 04:26:52+00:00,0,0,active,3,0,True,,,2020-07-29 07:35:15,2020
10,True,True,True,19,13,13,2020-07-29 03:20:49+00:00,0,0,active,0,0,False,,,2020-07-29 07:35:15,2020
11,True,True,True,25,14,14,2020-07-29 01:55:26+00:00,0,0,active,0,0,False,,,2020-07-29 07:35:15,2020
12,True,True,True,6,15,15,2020-07-29 04:21:32+00:00,0,0,active,9,0,False,,,2020-07-29 07:35:15,2020
13,True,True,True,8,16,16,2020-07-29 06:56:03+00:00,0,2,active,9,0,True,,,2020-07-29 07:35:15,2020
14,True,True,True,1,17,17,2020-07-29 02:53:39+00:00,0,0,active,14,0,False,,,2020-07-29 07:35:15,2020
15,True,True,True,2,19,19,2020-07-29 04:22:01+00:00,0,0,active,13,0,False,,,2020-07-29 07:35:15,2020
16,True,True,True,0,20,20,2020-07-29 05:07:04+00:00,0,0,active,23,0,True,,,2020-07-29 07:35:15,2020
17,True,True,True,11,21,21,2020-07-29 05:08:44+00:00,0,0,active,7,0,True,,,2020-07-29 07:35:15,2020
18,True,True,True,47,22,22,2020-07-29 03:20:08+00:00,0,0,active,0,0,False,,,2020-07-29 07:35:15,2020
19,True,True,True,18,23,23,2020-07-29 04:21:00+00:00,0,0,active,3,0,True,,,2020-07-29 07:35:15,2020
20,True,True,True,18,24,24,2020-07-29 01:59:15+00:00,0,0,active,1,0,False,,,2020-07-29 07:35:15,2020
21,False,True,False,0,25,25,2020-07-29 02:30:10+00:00,0,0,active,15,0,False,,,2020-07-29 07:35:15,2020
22,True,True,True,4,26,26,2020-07-29 04:15:28+00:00,0,1,active,10,0,False,,,2020-07-29 07:35:15,2020
23,True,True,True,5,27,27,2020-07-29 05:33:33+00:00,0,0,active,18,0,False,,,2020-07-29 07:35:15,2020
24,True,True,True,6,29,29,2020-07-29 01:16:11+00:00,0,0,active,9,0,False,,,2020-07-29 07:35:15,2020
25,True,True,True,13,30,30,2020-07-29 06:47:08+00:00,0,0,active,2,0,False,,,2020-07-29 07:35:15,2020
26,True,True,True,15,31,31,2020-07-29 03:45:45+00:00,0,1,active,3,0,True,,,2020-07-29 07:35:15,2020
27,True,True,True,12,32,32,2020-07-29 06:13:09+00:00,0,0,active,3,0,False,,,2020-07-29 07:35:15,2020
28,True,True,True,13,33,33,2020-07-29 05:19:17+00:00,0,0,active,14,0,False,,,2020-07-29 07:35:15,2020
29,True,True,True,20,35,35,2020-07-29 01:27:12+00:00,0,1,active,2,0,False,,,2020-07-29 07:35:15,2020
30,True,True,True,13,36,36,2020-07-29 05:12:48+00:00,0,1,active,19,0,True,,,2020-07-29 07:35:15,2020
31,True,True,True,13,37,37,2020-07-29 01:10:00+00:00,0,0,active,2,0,True,,,2020-07-29 07:35:15,2020
32,True,True,True,12,39,39,2020-07-29 04:41:07+00:00,0,1,active,10,0,False,,,2020-07-29 07:35:15,2020
33,True,True,True,1,40,40,2020-07-29 05:54:47+00:00,0,0,active,18,0,False,,,2020-07-29 07:35:15,2020
34,True,True,True,10,41,41,2020-07-29 06:29:40+00:00,0,1,active,16,0,True,,,2020-07-29 07:35:15,2020
35,True,True,True,14,42,42,2020-07-29 04:16:18+00:00,0,1,active,8,0,False,,,2020-07-29 07:35:15,2020
36,True,True,True,13,43,43,2020-07-29 01:36:20+00:00,0,0,active,2,0,True,,,2020-07-29 07:35:15,2020
37,True,True,True,7,44,44,2020-07-29 05:56:05+00:00,0,0,active,16,0,False,,,2020-07-29 07:35:15,2020
38,True,True,True,6,46,46,2020-07-29 06:19:50+00:00,0,0,active,13,0,False,,,2020-07-29 07:35:15,2020
39,True,True,True,0,47,47,2020-07-29 04:57:08+00:00,0,0,active,19,0,True,,,2020-07-29 07:35:15,2020
40,True,True,True,18,48,48,2020-07-29 02:03:41+00:00,0,1,active,0,0,False,,,2020-07-29 07:35:15,2020
41,True,True,True,15,49,49,2020-07-29 04:50:31+00:00,0,1,active,2,0,False,,,2020-07-29 07:35:15,2020
42,True,True,True,10,50,50,2020-07-29 02:38:37+00:00,0,0,active,5,0,True,,,2020-07-29 07:35:15,2020
43,True,True,True,7,51,51,2020-07-29 07:22:21+00:00,0,2,active,6,0,False,,,2020-07-29 07:35:15,2020
44,True,True,True,4,52,52,2020-07-29 03:40:30+00:00,0,0,active,19,0,True,,,2020-07-29 07:35:15,2020
45,True,True,True,10,53,53,2020-07-29 06:57:04+00:00,0,1,active,8,0,False,,,2020-07-29 07:35:15,2020
46,True,True,True,9,54,54,2020-07-29 05:07:26+00:00,0,0,active,6,0,False,,,2020-07-29 07:35:15,2020
47,True,True,True,4,55,55,2020-07-29 05:31:07+00:00,0,1,active,10,0,False,,,2020-07-29 07:35:15,2020
48,True,True,True,0,56,56,2020-07-29 01:50:13+00:00,0,0,active,18,0,True,,,2020-07-29 07:35:15,2020
49,True,True,True,7,57,57,2020-07-29 04:41:41+00:00,0,0,active,7,0,True,,,2020-07-29 07:35:15,2020
50,True,True,True,9,58,58,2020-07-29 03:44:32+00:00,0,1,active,9,0,True,,,2020-07-29 07:35:15,2020
51,True,True,True,17,59,59,2020-07-29 02:43:07+00:00,0,0,active,2,0,True,,,2020-07-29 07:35:15,2020
52,True,True,True,15,60,60,2020-07-29 05:39:43+00:00,0,0,active,4,0,False,,,2020-07-29 07:35:15,2020
53,True,True,True,19,61,61,2020-07-29 05:02:19+00:00,0,0,active,0,0,False,,,2020-07-29 07:35:15,2020
