,is_renting,is_returning,num_docks_disabled,is_installed,num_bikes_available,last_reported,station_status,num_ebikes_available,legacy_id,num_bikes_disabled,eightd_has_available_keys,num_docks_available,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
23,True,True,0,True,12,2020-08-08 03:04:20+00:00,active,0,27,2,False,9,27,,,2020-08-08 03:19:20,2020
24,True,True,0,True,6,2020-08-08 03:06:36+00:00,active,0,29,2,False,7,29,,,2020-08-08 03:19:20,2020
25,True,True,0,True,5,2020-08-08 02:52:10+00:00,active,0,30,0,False,10,30,,,2020-08-08 03:19:20,2020
26,True,True,0,True,17,2020-08-08 02:42:23+00:00,active,0,31,0,True,2,31,,,2020-08-08 03:19:20,2020
27,True,True,0,True,3,2020-08-08 03:08:09+00:00,active,0,32,0,False,12,32,,,2020-08-08 03:19:20,2020
28,True,True,0,True,10,2020-08-08 03:18:46+00:00,active,0,33,0,False,17,33,,,2020-08-08 03:19:20,2020
29,True,True,0,True,15,2020-08-08 02:50:51+00:00,active,0,35,0,False,8,35,,,2020-08-08 03:19:20,2020
30,True,True,0,True,25,2020-08-08 02:46:53+00:00,active,0,36,0,True,8,36,,,2020-08-08 03:19:20,2020
31,True,True,0,True,3,2020-08-08 01:25:16+00:00,active,0,37,0,True,12,37,,,2020-08-08 03:19:20,2020
32,True,True,0,True,6,2020-08-08 02:58:19+00:00,active,0,39,0,False,17,39,,,2020-08-08 03:19:20,2020
33,True,True,0,True,13,2020-08-08 03:07:47+00:00,active,0,40,4,False,2,40,,,2020-08-08 03:19:20,2020
34,True,True,0,True,24,2020-08-08 03:06:57+00:00,active,0,41,1,True,2,41,,,2020-08-08 03:19:20,2020
35,True,True,0,True,20,2020-08-08 03:16:45+00:00,active,0,42,2,False,1,42,,,2020-08-08 03:19:20,2020
36,True,True,0,True,1,2020-08-08 02:35:58+00:00,active,0,43,0,True,14,43,,,2020-08-08 03:19:20,2020
37,True,True,0,True,12,2020-08-08 02:55:27+00:00,active,0,44,0,False,11,44,,,2020-08-08 03:19:20,2020
38,True,True,0,True,14,2020-08-08 03:15:13+00:00,active,0,46,1,False,4,46,,,2020-08-08 03:19:20,2020
39,True,True,0,True,2,2020-08-08 03:17:44+00:00,active,0,47,2,True,15,47,,,2020-08-08 03:19:20,2020
40,True,True,0,True,9,2020-08-08 02:06:34+00:00,active,0,48,0,False,10,48,,,2020-08-08 03:19:20,2020
41,True,True,0,True,8,2020-08-08 02:56:41+00:00,active,0,49,0,False,10,49,,,2020-08-08 03:19:20,2020
42,True,True,0,True,13,2020-08-08 02:37:15+00:00,active,0,50,1,True,1,50,,,2020-08-08 03:19:20,2020
43,True,True,0,True,4,2020-08-08 02:49:55+00:00,active,0,51,1,False,10,51,,,2020-08-08 03:19:20,2020
44,True,True,0,True,21,2020-08-08 03:04:38+00:00,active,0,52,1,True,1,52,,,2020-08-08 03:19:20,2020
45,True,True,0,True,1,2020-08-08 03:17:45+00:00,active,0,53,1,False,17,53,,,2020-08-08 03:19:20,2020
46,True,True,0,True,4,2020-08-08 03:13:39+00:00,active,0,54,0,False,11,54,,,2020-08-08 03:19:20,2020
47,True,True,0,True,11,2020-08-08 03:03:06+00:00,active,0,55,1,False,3,55,,,2020-08-08 03:19:20,2020
48,True,True,0,True,7,2020-08-07 23:38:34+00:00,active,0,56,0,True,11,56,,,2020-08-08 03:19:20,2020
49,True,True,0,True,6,2020-08-08 02:53:31+00:00,active,0,57,1,True,7,57,,,2020-08-08 03:19:20,2020
50,True,True,0,True,6,2020-08-08 03:11:16+00:00,active,0,58,2,True,11,58,,,2020-08-08 03:19:20,2020
51,True,True,0,True,2,2020-08-08 03:04:21+00:00,active,0,59,0,True,17,59,,,2020-08-08 03:19:20,2020
52,True,True,0,True,8,2020-08-08 03:16:28+00:00,active,0,60,2,False,9,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'off_dock_count': 4, 'active': True, 'region': 'BOS', 'valet_revision': 69, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",2020-08-08 03:19:20,2020
53,True,True,0,True,0,2020-08-08 03:02:14+00:00,active,0,61,0,False,19,61,,,2020-08-08 03:19:20,2020
54,True,True,0,True,5,2020-08-08 02:27:53+00:00,active,0,63,0,False,10,63,,,2020-08-08 03:19:20,2020
55,True,True,0,True,3,2020-08-08 02:59:30+00:00,active,0,64,0,False,16,64,,,2020-08-08 03:19:20,2020
56,True,True,0,True,10,2020-08-08 02:18:32+00:00,active,0,65,0,False,13,65,,,2020-08-08 03:19:20,2020
57,True,True,0,True,6,2020-08-08 02:25:18+00:00,active,0,66,0,False,9,66,,,2020-08-08 03:19:20,2020
58,True,True,0,True,0,2020-08-08 02:03:01+00:00,active,0,67,0,True,27,67,,,2020-08-08 03:19:20,2020
59,True,True,0,True,9,2020-08-08 03:14:52+00:00,active,0,68,0,True,10,68,,,2020-08-08 03:19:20,2020
60,True,True,0,True,8,2020-08-08 02:36:00+00:00,active,0,69,0,False,11,69,,,2020-08-08 03:19:20,2020
61,True,True,0,True,12,2020-08-08 02:47:24+00:00,active,0,70,1,False,10,70,,,2020-08-08 03:19:20,2020
62,True,True,0,True,18,2020-08-08 02:59:12+00:00,active,0,71,0,False,5,71,,,2020-08-08 03:19:20,2020
63,True,True,0,True,0,2020-08-08 02:48:47+00:00,active,0,72,0,False,23,72,,,2020-08-08 03:19:20,2020
64,True,True,0,True,8,2020-08-08 02:37:55+00:00,active,0,73,0,False,7,73,,,2020-08-08 03:19:20,2020
65,True,True,0,True,5,2020-08-08 03:16:45+00:00,active,0,74,2,True,12,74,,,2020-08-08 03:19:20,2020
66,True,True,0,True,14,2020-08-08 03:01:47+00:00,active,0,75,0,False,1,75,,,2020-08-08 03:19:20,2020
67,True,True,0,True,11,2020-08-08 02:18:20+00:00,active,0,76,0,False,6,76,,,2020-08-08 03:19:20,2020
68,True,True,0,True,9,2020-08-08 03:04:07+00:00,active,0,77,0,False,6,77,,,2020-08-08 03:19:20,2020
69,True,True,0,True,11,2020-08-08 03:07:50+00:00,active,0,78,3,False,5,78,,,2020-08-08 03:19:20,2020
70,True,True,0,True,6,2020-08-08 02:30:53+00:00,active,0,79,1,False,12,79,,,2020-08-08 03:19:20,2020
71,True,True,0,True,0,2020-08-08 02:53:48+00:00,active,0,80,1,False,34,80,,,2020-08-08 03:19:20,2020
72,True,True,0,True,17,2020-08-08 02:07:03+00:00,active,0,81,1,False,1,81,,,2020-08-08 03:19:20,2020
73,True,True,0,True,0,2020-08-08 02:13:42+00:00,active,0,82,0,False,15,82,,,2020-08-08 03:19:20,2020
74,True,True,0,True,9,2020-08-08 01:39:23+00:00,active,0,84,0,False,6,84,,,2020-08-08 03:19:20,2020
75,True,True,0,True,5,2020-08-08 02:39:43+00:00,active,0,85,1,False,13,85,,,2020-08-08 03:19:20,2020
76,True,True,0,True,11,2020-08-08 02:04:14+00:00,active,0,86,0,False,8,86,,,2020-08-08 03:19:20,2020
77,True,True,0,True,14,2020-08-08 03:17:01+00:00,active,0,87,1,False,0,87,,,2020-08-08 03:19:20,2020
78,True,True,0,True,17,2020-08-08 03:07:59+00:00,active,0,89,0,False,2,89,,,2020-08-08 03:19:20,2020
79,True,True,0,True,13,2020-08-08 03:14:37+00:00,active,0,90,1,False,5,90,,,2020-08-08 03:19:20,2020
80,True,True,0,True,1,2020-08-08 03:18:14+00:00,active,0,91,2,False,16,91,,,2020-08-08 03:19:20,2020
81,True,True,0,True,8,2020-08-07 22:44:14+00:00,active,0,92,0,False,11,92,,,2020-08-08 03:19:20,2020
82,True,True,0,True,7,2020-08-08 02:56:21+00:00,active,0,93,1,False,7,93,,,2020-08-08 03:19:20,2020
83,True,True,0,True,6,2020-08-08 03:18:02+00:00,active,0,94,1,False,4,94,,,2020-08-08 03:19:20,2020
84,True,True,0,True,10,2020-08-08 03:17:16+00:00,active,0,95,0,False,5,95,,,2020-08-08 03:19:20,2020
85,True,True,0,True,7,2020-08-08 02:15:45+00:00,active,0,96,0,False,12,96,,,2020-08-08 03:19:20,2020
86,True,True,0,True,13,2020-08-08 03:14:34+00:00,active,0,97,1,False,5,97,,,2020-08-08 03:19:20,2020
87,True,True,0,True,11,2020-08-08 02:34:20+00:00,active,0,98,0,False,12,98,,,2020-08-08 03:19:20,2020
88,True,True,0,True,12,2020-08-08 01:34:28+00:00,active,0,99,0,False,3,99,,,2020-08-08 03:19:20,2020
89,True,True,0,True,11,2020-08-08 02:49:50+00:00,active,0,100,0,True,14,100,,,2020-08-08 03:19:20,2020
90,True,True,0,True,15,2020-08-08 02:57:24+00:00,active,0,101,0,False,0,101,,,2020-08-08 03:19:20,2020
91,True,True,0,True,9,2020-08-08 00:24:28+00:00,active,0,102,3,False,3,102,,,2020-08-08 03:19:20,2020
92,True,True,0,True,10,2020-08-08 02:59:48+00:00,active,0,103,0,False,5,103,,,2020-08-08 03:19:20,2020
93,True,True,0,True,9,2020-08-08 03:01:44+00:00,active,0,104,0,False,10,104,,,2020-08-08 03:19:20,2020
94,True,True,0,True,18,2020-08-08 01:36:44+00:00,active,0,105,0,False,1,105,,,2020-08-08 03:19:20,2020
95,True,True,0,True,6,2020-08-08 02:36:07+00:00,active,0,106,0,False,9,106,,,2020-08-08 03:19:20,2020
96,True,True,0,True,0,2020-08-08 01:08:33+00:00,active,0,107,0,False,19,107,,,2020-08-08 03:19:20,2020
97,True,True,0,True,4,2020-08-08 02:42:41+00:00,active,0,108,0,False,13,108,,,2020-08-08 03:19:20,2020
98,True,True,0,True,13,2020-08-07 21:51:42+00:00,active,0,109,0,False,22,109,,,2020-08-08 03:19:20,2020
99,True,True,0,True,6,2020-08-08 02:53:12+00:00,active,0,110,0,False,9,110,,,2020-08-08 03:19:20,2020
100,True,True,0,True,4,2020-08-08 00:15:35+00:00,active,0,111,0,False,11,111,,,2020-08-08 03:19:20,2020
101,True,True,0,True,3,2020-08-08 02:34:05+00:00,active,0,112,0,False,12,112,,,2020-08-08 03:19:20,2020
102,True,True,0,True,3,2020-08-08 02:40:22+00:00,active,0,113,0,False,12,113,,,2020-08-08 03:19:20,2020
103,True,True,0,True,8,2020-08-08 03:12:25+00:00,active,0,114,0,False,7,114,,,2020-08-08 03:19:20,2020
104,True,True,0,True,15,2020-08-08 02:19:42+00:00,active,0,115,0,False,4,115,,,2020-08-08 03:19:20,2020
105,True,True,0,True,23,2020-08-08 02:49:08+00:00,active,0,116,0,False,0,116,,,2020-08-08 03:19:20,2020
106,True,True,0,True,14,2020-08-08 01:38:28+00:00,active,0,117,1,False,4,117,,,2020-08-08 03:19:20,2020
107,True,True,0,True,15,2020-08-08 02:57:14+00:00,active,0,118,0,False,4,118,,,2020-08-08 03:19:20,2020
108,True,True,0,True,9,2020-08-08 03:06:00+00:00,active,0,119,0,False,6,119,,,2020-08-08 03:19:20,2020
109,True,True,0,True,15,2020-08-08 02:26:06+00:00,active,0,120,0,False,0,120,,,2020-08-08 03:19:20,2020
110,True,True,0,True,0,2020-08-08 03:07:40+00:00,active,0,121,0,False,17,121,,,2020-08-08 03:19:20,2020
111,True,True,0,True,12,2020-08-08 02:42:12+00:00,active,0,122,0,False,3,122,,,2020-08-08 03:19:20,2020
112,False,False,0,True,2,2020-08-08 01:42:51+00:00,active,0,124,1,False,12,124,,,2020-08-08 03:19:20,2020
113,True,True,0,True,1,2020-08-08 02:28:05+00:00,active,0,125,0,False,14,125,,,2020-08-08 03:19:20,2020
114,True,True,0,True,8,2020-08-07 20:53:53+00:00,active,0,126,0,False,7,126,,,2020-08-08 03:19:20,2020
115,True,True,0,True,10,2020-08-08 01:13:22+00:00,active,0,128,1,False,8,128,,,2020-08-08 03:19:20,2020
116,True,True,0,True,13,2020-08-08 01:59:13+00:00,active,0,129,0,False,6,129,,,2020-08-08 03:19:20,2020
117,True,True,0,True,9,2020-08-08 02:00:39+00:00,active,0,130,0,False,6,130,,,2020-08-08 03:19:20,2020
118,True,True,0,True,9,2020-08-08 03:02:47+00:00,active,0,131,1,False,8,131,,,2020-08-08 03:19:20,2020
119,True,True,0,True,12,2020-08-08 01:35:48+00:00,active,0,133,1,False,10,133,,,2020-08-08 03:19:20,2020
120,True,True,0,True,5,2020-08-08 02:19:09+00:00,active,0,135,1,False,11,135,,,2020-08-08 03:19:20,2020
121,True,True,0,True,3,2020-08-08 02:27:50+00:00,active,0,136,1,False,15,136,,,2020-08-08 03:19:20,2020
122,True,True,0,True,6,2020-08-08 02:59:21+00:00,active,0,137,0,False,9,137,,,2020-08-08 03:19:20,2020
123,True,True,0,True,10,2020-08-08 02:44:30+00:00,active,0,138,1,False,4,138,,,2020-08-08 03:19:20,2020
124,True,True,0,True,19,2020-08-08 02:11:00+00:00,active,0,139,0,False,0,139,,,2020-08-08 03:19:20,2020
125,False,True,0,True,0,2020-08-07 20:57:05+00:00,active,0,140,17,False,0,140,,,2020-08-08 03:19:20,2020
126,True,True,0,True,4,2020-08-08 03:03:57+00:00,active,0,141,0,False,11,141,,,2020-08-08 03:19:20,2020
127,True,True,0,True,10,2020-08-08 01:38:37+00:00,active,0,142,0,False,13,142,,,2020-08-08 03:19:20,2020
128,True,True,0,True,4,2020-08-08 02:28:04+00:00,active,0,143,0,False,19,143,,,2020-08-08 03:19:20,2020
129,True,True,0,True,16,2020-08-08 02:31:04+00:00,active,0,144,0,False,3,144,,,2020-08-08 03:19:20,2020
130,True,True,0,True,8,2020-08-08 01:46:02+00:00,active,0,145,0,False,11,145,,,2020-08-08 03:19:20,2020
131,True,True,0,True,16,2020-08-08 02:51:58+00:00,active,0,146,1,False,2,146,,,2020-08-08 03:19:20,2020
132,True,True,0,True,14,2020-08-08 02:32:53+00:00,active,0,149,0,True,4,149,,,2020-08-08 03:19:20,2020
133,True,True,0,True,10,2020-08-08 03:14:14+00:00,active,0,150,0,False,9,150,,,2020-08-08 03:19:20,2020
134,True,True,0,True,1,2020-08-08 00:42:00+00:00,active,0,151,0,False,18,151,,,2020-08-08 03:19:20,2020
135,True,True,0,True,6,2020-08-08 02:29:00+00:00,active,0,152,1,True,8,152,,,2020-08-08 03:19:20,2020
136,True,True,0,True,3,2020-08-08 01:37:01+00:00,active,0,156,1,False,11,156,,,2020-08-08 03:19:20,2020
137,True,True,0,True,0,2020-08-08 03:12:38+00:00,active,0,157,1,False,14,157,,,2020-08-08 03:19:20,2020
138,True,True,0,True,6,2020-08-08 03:07:41+00:00,active,0,159,1,False,8,159,,,2020-08-08 03:19:20,2020
139,True,True,0,True,3,2020-08-08 02:12:46+00:00,active,0,160,0,True,11,160,,,2020-08-08 03:19:20,2020
140,True,True,0,True,17,2020-08-08 03:12:28+00:00,active,0,161,0,True,6,161,,,2020-08-08 03:19:20,2020
141,True,True,0,True,7,2020-08-07 23:02:09+00:00,active,0,162,0,False,8,162,,,2020-08-08 03:19:20,2020
142,True,True,0,True,11,2020-08-08 02:34:48+00:00,active,0,163,1,True,7,163,,,2020-08-08 03:19:20,2020
143,True,True,0,True,7,2020-08-08 01:56:23+00:00,active,0,167,0,False,8,167,,,2020-08-08 03:19:20,2020
144,True,True,0,True,9,2020-08-08 02:12:40+00:00,active,0,169,0,False,10,169,,,2020-08-08 03:19:20,2020
145,True,True,0,True,2,2020-08-07 23:45:14+00:00,active,0,170,0,True,12,170,,,2020-08-08 03:19:20,2020
146,True,True,0,True,6,2020-08-07 22:04:23+00:00,active,0,171,0,True,17,171,,,2020-08-08 03:19:20,2020
147,True,True,0,True,4,2020-08-08 02:49:25+00:00,active,0,173,0,True,10,173,,,2020-08-08 03:19:20,2020
148,True,True,0,True,1,2020-08-08 02:18:21+00:00,active,0,174,0,False,14,174,,,2020-08-08 03:19:20,2020
149,True,True,0,True,5,2020-08-08 02:18:00+00:00,active,0,175,0,True,12,175,,,2020-08-08 03:19:20,2020
150,True,True,0,True,11,2020-08-08 02:42:32+00:00,active,0,176,0,False,4,176,,,2020-08-08 03:19:20,2020
151,True,True,0,True,0,2020-08-08 03:14:44+00:00,active,0,177,0,False,19,177,,,2020-08-08 03:19:20,2020
152,True,True,0,True,8,2020-08-08 03:10:25+00:00,active,0,178,2,False,9,178,,,2020-08-08 03:19:20,2020
153,True,True,0,True,8,2020-08-08 02:21:30+00:00,active,0,179,0,False,17,179,,,2020-08-08 03:19:20,2020
154,True,True,0,True,8,2020-08-08 01:21:39+00:00,active,0,180,0,False,11,180,,,2020-08-08 03:19:20,2020
155,True,True,0,True,15,2020-08-08 02:08:53+00:00,active,0,181,0,False,4,181,,,2020-08-08 03:19:20,2020
156,True,True,0,True,15,2020-08-08 00:19:58+00:00,active,0,182,0,True,4,182,,,2020-08-08 03:19:20,2020
157,True,True,0,True,8,2020-08-08 02:23:09+00:00,active,0,183,0,False,11,183,,,2020-08-08 03:19:20,2020
158,True,True,0,True,9,2020-08-08 03:13:46+00:00,active,0,184,1,False,9,184,,,2020-08-08 03:19:20,2020
159,True,True,0,True,10,2020-08-08 03:18:18+00:00,active,0,185,2,False,3,185,,,2020-08-08 03:19:20,2020
160,True,True,0,True,9,2020-08-08 02:10:17+00:00,active,0,186,2,True,4,186,,,2020-08-08 03:19:20,2020
161,True,True,0,True,8,2020-08-08 02:47:40+00:00,active,0,187,0,False,7,187,,,2020-08-08 03:19:20,2020
162,True,True,0,True,15,2020-08-08 00:10:08+00:00,active,0,188,0,False,0,188,,,2020-08-08 03:19:20,2020
163,True,True,0,True,0,2020-08-08 01:12:16+00:00,active,0,189,0,True,23,189,,,2020-08-08 03:19:20,2020
164,True,True,0,True,33,2020-08-08 03:09:18+00:00,active,0,190,0,True,4,190,,,2020-08-08 03:19:20,2020
165,True,True,0,True,2,2020-08-07 21:30:56+00:00,active,0,191,0,False,13,191,,,2020-08-08 03:19:20,2020
166,True,True,0,True,5,2020-08-08 02:44:20+00:00,active,0,192,1,False,13,192,,,2020-08-08 03:19:20,2020
167,True,True,0,True,3,2020-08-08 00:19:34+00:00,active,0,193,0,True,12,193,,,2020-08-08 03:19:20,2020
168,True,True,0,True,1,2020-08-08 01:09:35+00:00,active,0,194,0,False,18,194,,,2020-08-08 03:19:20,2020
169,True,True,0,True,14,2020-08-08 02:07:53+00:00,active,0,195,1,False,8,195,,,2020-08-08 03:19:20,2020
170,True,True,0,True,9,2020-08-08 02:11:36+00:00,active,0,196,0,True,1,196,,,2020-08-08 03:19:20,2020
171,True,True,0,True,3,2020-08-08 01:58:42+00:00,active,0,197,0,False,12,197,,,2020-08-08 03:19:20,2020
172,True,True,0,True,1,2020-08-07 23:35:35+00:00,active,0,199,0,False,14,199,,,2020-08-08 03:19:20,2020
173,True,True,0,True,13,2020-08-08 02:58:32+00:00,active,0,200,0,False,6,200,,,2020-08-08 03:19:20,2020
174,True,True,0,True,2,2020-08-07 18:25:17+00:00,active,0,201,0,False,13,201,,,2020-08-08 03:19:20,2020
175,True,True,0,True,7,2020-08-08 01:26:30+00:00,active,0,202,0,False,8,202,,,2020-08-08 03:19:20,2020
176,True,True,0,True,3,2020-08-07 20:34:13+00:00,active,0,203,0,False,12,203,,,2020-08-08 03:19:20,2020
177,True,True,0,True,6,2020-08-08 00:54:35+00:00,active,0,204,0,False,9,204,,,2020-08-08 03:19:20,2020
178,True,True,0,True,8,2020-08-08 02:26:11+00:00,active,0,205,0,False,7,205,,,2020-08-08 03:19:20,2020
179,True,True,0,True,0,2020-08-07 23:34:35+00:00,active,0,206,0,False,23,206,,,2020-08-08 03:19:20,2020
180,True,True,0,True,9,2020-08-07 22:48:17+00:00,active,0,208,0,True,6,208,,,2020-08-08 03:19:20,2020
181,True,True,0,True,13,2020-08-07 16:22:23+00:00,active,0,209,0,False,2,209,,,2020-08-08 03:19:20,2020
182,True,True,0,True,3,2020-08-07 21:25:33+00:00,active,0,210,0,False,12,210,,,2020-08-08 03:19:20,2020
183,True,True,0,True,8,2020-08-07 22:42:33+00:00,active,0,211,0,False,11,211,,,2020-08-08 03:19:20,2020
184,True,True,0,True,17,2020-08-08 02:47:28+00:00,active,0,212,0,False,16,212,,,2020-08-08 03:19:20,2020
185,True,True,0,True,6,2020-08-07 19:23:37+00:00,active,0,213,0,True,10,213,,,2020-08-08 03:19:20,2020
186,True,True,0,True,15,2020-08-08 03:01:52+00:00,active,0,214,0,False,0,214,,,2020-08-08 03:19:20,2020
187,True,True,0,True,9,2020-08-08 02:59:46+00:00,active,0,215,1,False,5,215,,,2020-08-08 03:19:20,2020
188,True,True,0,True,10,2020-08-08 02:39:19+00:00,active,0,216,0,False,9,216,,,2020-08-08 03:19:20,2020
189,True,True,0,True,11,2020-08-08 02:14:47+00:00,active,0,217,0,False,8,217,,,2020-08-08 03:19:20,2020
190,True,True,0,True,5,2020-08-08 03:17:32+00:00,active,0,218,0,False,10,218,,,2020-08-08 03:19:20,2020
191,True,True,0,True,10,2020-08-07 21:08:13+00:00,active,0,219,0,False,5,219,,,2020-08-08 03:19:20,2020
192,True,True,0,True,14,2020-08-08 01:10:18+00:00,active,0,221,0,False,5,221,,,2020-08-08 03:19:20,2020
193,True,True,0,True,6,2020-08-08 01:08:13+00:00,active,0,222,0,True,8,222,,,2020-08-08 03:19:20,2020
194,True,True,0,True,12,2020-08-08 03:19:07+00:00,active,0,224,0,False,5,224,,,2020-08-08 03:19:20,2020
195,True,True,0,True,4,2020-08-08 02:00:06+00:00,active,0,225,1,False,14,225,,,2020-08-08 03:19:20,2020
196,True,True,0,True,1,2020-08-08 01:54:23+00:00,active,0,226,0,False,14,226,,,2020-08-08 03:19:20,2020
197,True,True,0,True,0,2020-08-08 03:15:48+00:00,active,0,227,0,False,19,227,,,2020-08-08 03:19:20,2020
198,True,True,0,True,1,2020-08-08 03:19:09+00:00,active,0,228,0,False,18,228,,,2020-08-08 03:19:20,2020
199,True,True,0,True,2,2020-08-07 18:06:05+00:00,active,0,232,0,False,9,232,,,2020-08-08 03:19:20,2020
200,True,True,0,True,9,2020-08-08 03:17:50+00:00,active,0,233,0,False,6,233,,,2020-08-08 03:19:20,2020
201,True,True,0,True,9,2020-08-08 02:36:57+00:00,active,0,234,0,False,6,234,,,2020-08-08 03:19:20,2020
202,True,True,0,True,0,2020-08-08 02:33:22+00:00,active,0,235,1,False,14,235,,,2020-08-08 03:19:20,2020
203,True,True,0,True,9,2020-08-08 03:07:34+00:00,active,0,236,0,False,6,236,,,2020-08-08 03:19:20,2020
204,True,True,0,True,14,2020-08-08 00:42:13+00:00,active,0,239,0,False,1,239,,,2020-08-08 03:19:20,2020
205,True,True,0,True,11,2020-08-07 18:29:21+00:00,active,0,255,0,False,4,255,,,2020-08-08 03:19:20,2020
206,True,True,0,True,9,2020-08-07 23:34:42+00:00,active,0,258,0,False,6,258,,,2020-08-08 03:19:20,2020
207,True,True,0,True,13,2020-08-08 02:47:11+00:00,active,0,259,0,False,2,259,,,2020-08-08 03:19:20,2020
208,True,True,0,True,13,2020-08-08 01:42:31+00:00,active,0,260,1,False,1,260,,,2020-08-08 03:19:20,2020
209,True,True,0,True,1,2020-08-08 02:18:57+00:00,active,0,271,0,False,14,271,,,2020-08-08 03:19:20,2020
210,True,True,0,True,6,2020-08-08 02:41:48+00:00,active,0,272,0,False,13,272,,,2020-08-08 03:19:20,2020
211,True,True,0,True,21,2020-08-08 02:44:57+00:00,active,0,273,1,False,18,273,,,2020-08-08 03:19:20,2020
212,True,True,0,True,14,2020-08-08 02:45:33+00:00,active,0,279,0,False,5,279,,,2020-08-08 03:19:20,2020
213,True,True,0,True,11,2020-08-08 03:07:54+00:00,active,0,280,0,False,8,280,,,2020-08-08 03:19:20,2020
214,True,True,0,True,10,2020-08-08 02:21:09+00:00,active,0,282,1,False,4,282,,,2020-08-08 03:19:20,2020
215,True,True,0,True,7,2020-08-08 03:02:34+00:00,active,0,296,2,False,14,296,,,2020-08-08 03:19:20,2020
216,True,True,0,True,0,2020-08-08 01:39:05+00:00,active,0,318,1,False,18,318,,,2020-08-08 03:19:20,2020
217,True,True,0,True,10,2020-08-08 02:02:18+00:00,active,0,319,0,False,15,319,,,2020-08-08 03:19:20,2020
218,True,True,0,True,4,2020-08-08 03:17:31+00:00,active,0,327,0,False,11,327,,,2020-08-08 03:19:20,2020
219,True,True,0,True,15,2020-08-08 02:07:36+00:00,active,0,328,0,False,0,328,,,2020-08-08 03:19:20,2020
