,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,valet,timestamp_of_data_read_request,year_station_last_reported
76,18,85,active,0,85,True,0,2020-08-03 12:24:48+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
77,13,86,active,0,86,True,0,2020-08-03 14:44:36+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
78,4,87,active,0,87,True,0,2020-08-03 14:59:21+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
79,12,89,active,0,89,True,1,2020-08-03 14:58:35+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
80,6,90,active,0,90,True,0,2020-08-03 14:36:20+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
81,16,91,active,0,91,True,1,2020-08-03 14:53:03+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
82,19,92,active,0,92,True,0,2020-08-03 08:43:47+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
83,11,93,active,0,93,True,2,2020-08-03 14:37:20+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
84,4,94,active,0,94,True,0,2020-08-03 14:58:02+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
85,2,95,active,0,95,True,0,2020-08-03 14:54:34+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
86,4,96,active,0,96,True,0,2020-08-03 14:51:37+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
87,2,97,active,0,97,True,1,2020-08-03 14:50:15+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
88,4,98,active,0,98,True,2,2020-08-03 14:56:27+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
89,11,99,active,0,99,True,0,2020-08-03 14:23:39+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
90,18,100,active,0,100,True,1,2020-08-03 14:00:35+00:00,True,,0,True,6,True,,2020-08-03 15:01:40,2020
91,13,101,active,0,101,True,0,2020-08-03 14:54:24+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
92,12,102,active,0,102,True,0,2020-08-03 13:41:07+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
93,0,103,active,0,103,True,1,2020-08-03 14:17:15+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
94,7,104,active,0,104,True,1,2020-08-03 15:00:25+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
95,6,105,active,0,105,True,0,2020-08-03 15:01:28+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
96,6,106,active,0,106,True,0,2020-08-03 14:01:47+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
97,13,107,active,0,107,True,2,2020-08-03 15:00:54+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
98,10,108,active,0,108,True,1,2020-08-03 14:27:53+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
99,23,109,active,0,109,True,1,2020-08-03 11:27:59+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
100,6,110,active,0,110,True,1,2020-08-03 14:33:21+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
101,0,111,active,0,111,True,0,2020-08-03 14:55:39+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
102,12,112,active,0,112,True,0,2020-08-03 12:08:03+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
103,5,113,active,0,113,True,0,2020-08-03 14:42:41+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
104,12,114,active,0,114,True,0,2020-08-03 13:51:26+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
105,15,115,active,0,115,True,1,2020-08-03 14:08:24+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
106,2,116,active,0,116,True,0,2020-08-03 14:44:53+00:00,True,,0,True,21,False,,2020-08-03 15:01:40,2020
107,0,117,active,0,117,True,0,2020-08-03 14:20:07+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
108,17,118,active,0,118,True,0,2020-08-03 14:01:56+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
109,1,119,active,0,119,True,0,2020-08-03 14:22:59+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
110,4,120,active,0,120,True,2,2020-08-03 14:06:42+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
111,1,121,active,0,121,True,0,2020-08-03 14:49:52+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
112,8,122,active,0,122,True,0,2020-08-03 14:46:33+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
113,3,124,active,0,124,True,0,2020-08-03 12:13:30+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
114,0,125,active,0,125,True,0,2020-08-03 14:35:59+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
115,6,126,active,0,126,True,1,2020-08-03 14:33:52+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
116,16,128,active,0,128,True,0,2020-08-03 12:35:10+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
117,15,129,active,0,129,True,0,2020-08-03 14:51:20+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
118,15,130,active,0,130,True,0,2020-08-03 05:39:14+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
119,5,131,active,0,131,True,2,2020-08-03 13:59:30+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
120,12,133,active,0,133,True,0,2020-08-03 15:01:08+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
121,10,135,active,0,135,True,0,2020-08-03 14:00:54+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
122,18,136,active,0,136,True,0,2020-08-03 14:32:43+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
123,2,137,active,0,137,True,0,2020-08-03 13:35:50+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
124,15,138,active,0,138,True,0,2020-08-03 12:37:13+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
125,1,139,active,0,139,True,0,2020-08-03 14:50:13+00:00,True,,0,True,18,False,,2020-08-03 15:01:40,2020
126,9,140,active,0,140,True,0,2020-08-03 14:50:10+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
127,7,141,active,0,141,True,0,2020-08-03 14:41:12+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
128,9,142,active,0,142,True,0,2020-08-03 13:19:42+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
129,10,143,active,0,143,True,0,2020-08-03 14:43:20+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
130,8,144,active,0,144,True,0,2020-08-03 14:45:01+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
131,12,145,active,0,145,True,0,2020-08-03 14:23:32+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
132,7,146,active,0,146,True,1,2020-08-03 14:56:55+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
133,8,149,active,0,149,True,1,2020-08-03 14:32:38+00:00,True,,0,True,9,True,,2020-08-03 15:01:40,2020
134,2,150,active,0,150,True,0,2020-08-03 14:53:45+00:00,True,,0,True,17,False,,2020-08-03 15:01:40,2020
135,12,151,active,0,151,True,2,2020-08-03 14:50:25+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
136,2,152,active,0,152,True,0,2020-08-03 13:44:00+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
137,1,156,active,0,156,True,0,2020-08-03 14:24:05+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
138,4,157,active,0,157,True,1,2020-08-03 13:44:52+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
139,0,159,active,0,159,True,1,2020-08-03 14:08:35+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
140,14,160,active,0,160,True,0,2020-08-03 13:09:01+00:00,True,,0,True,0,True,,2020-08-03 15:01:40,2020
141,3,161,active,0,161,True,0,2020-08-03 14:39:17+00:00,True,,0,True,20,True,,2020-08-03 15:01:40,2020
142,0,162,active,0,162,True,0,2020-08-03 08:53:47+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
143,11,163,active,0,163,True,0,2020-08-03 14:34:38+00:00,True,,0,True,8,True,,2020-08-03 15:01:40,2020
144,11,167,active,0,167,True,0,2020-08-03 13:52:09+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
145,4,169,active,0,169,True,0,2020-08-03 14:07:44+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
146,2,170,active,0,170,True,0,2020-08-03 14:37:25+00:00,True,,0,True,12,True,,2020-08-03 15:01:40,2020
147,1,171,active,0,171,True,0,2020-08-03 13:40:57+00:00,True,,0,True,22,True,,2020-08-03 15:01:40,2020
148,12,173,active,0,173,True,0,2020-08-03 14:23:53+00:00,True,,0,True,2,True,,2020-08-03 15:01:40,2020
149,8,174,active,0,174,True,0,2020-08-03 14:32:07+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
150,8,175,active,0,175,True,0,2020-08-03 13:51:57+00:00,True,,0,True,9,True,,2020-08-03 15:01:40,2020
151,7,176,active,0,176,True,0,2020-08-03 14:34:34+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
152,5,177,active,0,177,True,0,2020-08-03 15:01:19+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
153,16,178,active,0,178,True,1,2020-08-03 14:47:36+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
154,13,179,active,0,179,True,0,2020-08-03 14:54:42+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
155,12,180,active,0,180,True,0,2020-08-03 14:00:39+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
156,14,181,active,0,181,True,0,2020-08-03 14:08:05+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
157,3,182,active,0,182,True,0,2020-08-03 12:43:43+00:00,True,,0,True,16,True,,2020-08-03 15:01:40,2020
158,14,183,active,0,183,True,0,2020-08-03 14:10:00+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
159,11,184,active,0,184,True,1,2020-08-03 14:44:16+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
160,3,185,active,0,185,True,0,2020-08-03 14:29:59+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
161,0,186,active,0,186,True,0,2020-08-03 14:42:18+00:00,True,,0,True,15,True,,2020-08-03 15:01:40,2020
162,13,187,active,0,187,True,0,2020-08-03 15:00:44+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
163,11,188,active,0,188,True,0,2020-08-03 09:00:08+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
164,7,189,active,0,189,True,0,2020-08-03 14:59:38+00:00,True,,0,True,16,True,,2020-08-03 15:01:40,2020
165,3,190,active,0,190,True,3,2020-08-03 14:57:31+00:00,True,,0,True,31,True,,2020-08-03 15:01:40,2020
166,3,191,active,0,191,True,0,2020-08-03 14:21:40+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
167,19,192,active,0,192,True,0,2020-08-03 13:41:35+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
168,8,193,active,0,193,True,1,2020-08-03 14:19:23+00:00,True,,0,True,6,True,,2020-08-03 15:01:40,2020
169,7,194,active,0,194,True,0,2020-08-03 12:33:54+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
170,1,195,active,0,195,True,0,2020-08-03 14:51:21+00:00,True,,0,True,22,False,,2020-08-03 15:01:40,2020
171,2,196,active,0,196,True,0,2020-08-03 14:40:55+00:00,True,,0,True,8,True,,2020-08-03 15:01:40,2020
172,2,197,active,0,197,True,0,2020-08-03 10:10:49+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
173,12,199,active,0,199,True,0,2020-08-03 09:41:59+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
174,19,200,active,0,200,True,0,2020-08-03 14:50:28+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
175,0,201,active,0,201,True,0,2020-08-03 13:51:10+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
176,3,202,active,0,202,True,0,2020-08-03 14:53:07+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
177,3,203,active,0,203,True,0,2020-08-03 14:28:01+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
178,7,204,active,0,204,True,0,2020-08-03 10:52:44+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
179,5,205,active,0,205,True,0,2020-08-03 08:45:19+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
180,10,206,active,0,206,True,0,2020-08-03 13:47:55+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
181,13,208,active,0,208,True,0,2020-08-03 14:34:36+00:00,True,,0,True,2,True,,2020-08-03 15:01:40,2020
182,8,209,active,0,209,True,0,2020-08-03 08:28:58+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
183,2,210,active,0,210,True,1,2020-08-03 12:40:37+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
184,17,211,active,0,211,True,0,2020-08-03 10:36:15+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
185,25,212,active,0,212,True,0,2020-08-03 13:18:35+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
186,2,213,active,0,213,True,0,2020-08-03 13:32:24+00:00,True,,0,True,14,True,,2020-08-03 15:01:40,2020
187,11,214,active,0,214,True,0,2020-08-03 12:43:33+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
188,12,215,active,0,215,True,0,2020-08-03 14:10:02+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
189,13,216,active,0,216,True,0,2020-08-03 08:28:46+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
190,13,217,active,0,217,True,0,2020-08-03 12:53:09+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
191,9,218,active,0,218,True,2,2020-08-03 14:52:09+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
192,8,219,active,0,219,True,0,2020-08-03 08:53:59+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
193,3,221,active,0,221,True,0,2020-08-03 15:00:09+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
194,4,222,active,0,222,True,0,2020-08-03 14:07:32+00:00,True,,0,True,10,True,,2020-08-03 15:01:40,2020
195,5,224,active,0,224,True,0,2020-08-03 12:34:25+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
196,0,225,active,0,225,True,0,2020-08-03 13:12:42+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
197,2,226,active,0,226,True,1,2020-08-03 14:47:25+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
198,2,227,active,0,227,True,1,2020-08-03 14:40:43+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
199,3,228,active,0,228,True,1,2020-08-03 15:00:27+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
200,6,232,active,0,232,True,0,2020-08-03 08:34:07+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
201,2,233,active,0,233,True,2,2020-08-03 14:55:54+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
202,3,234,active,0,234,True,0,2020-08-03 14:06:07+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
203,1,235,active,0,235,True,1,2020-08-03 13:09:50+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
204,0,236,active,0,236,True,0,2020-08-03 13:51:40+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
205,10,239,active,0,239,True,0,2020-08-03 14:12:31+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
206,11,255,active,0,255,True,0,2020-08-03 14:05:41+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
207,14,258,active,0,258,True,0,2020-08-03 10:06:51+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
208,0,259,active,0,259,True,0,2020-08-03 08:59:04+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
209,1,260,active,0,260,True,0,2020-08-03 13:03:36+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
210,9,271,active,0,271,True,0,2020-08-03 13:18:00+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
211,7,272,active,0,272,True,0,2020-08-03 12:33:21+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
212,34,273,active,0,273,True,0,2020-08-03 13:00:33+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
213,0,279,active,0,279,True,0,2020-08-03 14:46:56+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
214,6,280,active,0,280,True,0,2020-08-03 12:36:47+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
215,1,282,active,0,282,True,0,2020-08-03 14:32:49+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
216,13,318,active,0,318,True,0,2020-08-03 14:50:22+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
217,9,319,active,0,319,True,0,2020-08-03 12:32:49+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
218,1,327,active,0,327,True,0,2020-08-03 14:30:04+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
219,13,328,active,0,328,True,0,2020-08-03 14:54:31+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
