,last_reported,is_returning,num_bikes_disabled,station_id,is_renting,num_docks_disabled,num_ebikes_available,is_installed,num_bikes_available,station_status,num_docks_available,eightd_has_available_keys,legacy_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-08-05 14:56:46+00:00,True,0,3,True,0,0,True,9,active,6,True,3,,,2020-08-05 15:21:05,2020
1,2020-08-05 14:56:56+00:00,True,0,4,True,0,0,True,6,active,13,False,4,,,2020-08-05 15:21:05,2020
2,2020-08-05 15:20:23+00:00,True,0,5,True,0,0,True,6,active,9,False,5,,,2020-08-05 15:21:05,2020
3,2020-08-05 15:14:33+00:00,True,0,6,True,0,0,True,14,active,1,False,6,,,2020-08-05 15:21:05,2020
4,2020-08-05 14:58:46+00:00,True,0,7,True,0,0,True,11,active,4,False,7,,,2020-08-05 15:21:05,2020
5,2020-08-05 14:56:47+00:00,True,0,8,True,0,0,True,9,active,10,False,8,,,2020-08-05 15:21:05,2020
6,2020-08-05 15:05:04+00:00,True,0,9,True,0,0,True,2,active,13,False,9,,,2020-08-05 15:21:05,2020
7,2020-08-05 15:01:54+00:00,True,0,10,True,0,0,True,2,active,9,False,10,,,2020-08-05 15:21:05,2020
8,2020-08-05 15:20:03+00:00,True,0,11,True,0,0,True,15,active,0,False,11,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'valet_revision': 79, 'off_dock_count': 51, 'off_dock_capacity': 50}",2020-08-05 15:21:05,2020
9,2020-08-05 14:38:20+00:00,True,0,12,True,0,0,True,11,active,7,True,12,,,2020-08-05 15:21:05,2020
10,2020-08-05 15:09:07+00:00,True,0,13,True,0,0,True,18,active,1,False,13,,,2020-08-05 15:21:05,2020
11,2020-08-05 15:18:30+00:00,True,1,14,True,0,0,True,20,active,4,False,14,,,2020-08-05 15:21:05,2020
12,2020-08-05 14:44:46+00:00,True,0,15,True,0,0,True,7,active,8,False,15,,,2020-08-05 15:21:05,2020
13,2020-08-05 15:01:50+00:00,True,0,16,True,0,0,True,6,active,13,True,16,,,2020-08-05 15:21:05,2020
14,2020-08-05 13:46:43+00:00,True,0,17,True,0,0,True,2,active,13,False,17,,,2020-08-05 15:21:05,2020
15,2020-08-05 15:14:13+00:00,True,0,19,True,0,0,True,4,active,11,False,19,,,2020-08-05 15:21:05,2020
16,2020-08-05 14:15:48+00:00,True,0,20,True,0,0,True,15,active,8,True,20,,,2020-08-05 15:21:05,2020
17,2020-08-05 15:06:47+00:00,True,1,21,True,0,0,True,4,active,13,True,21,,,2020-08-05 15:21:05,2020
18,2020-08-05 15:11:48+00:00,True,2,22,True,0,0,True,10,active,35,True,22,,,2020-08-05 15:21:05,2020
19,2020-08-05 14:38:31+00:00,True,0,23,True,0,0,True,12,active,9,True,23,,,2020-08-05 15:21:05,2020
20,2020-08-05 14:52:54+00:00,True,0,24,True,0,0,True,5,active,14,False,24,,,2020-08-05 15:21:05,2020
21,2020-08-05 15:07:35+00:00,True,0,25,True,0,0,True,4,active,11,False,25,,,2020-08-05 15:21:05,2020
22,2020-08-05 15:17:26+00:00,True,1,26,True,0,0,True,7,active,7,False,26,,,2020-08-05 15:21:05,2020
23,2020-08-05 15:15:28+00:00,True,0,27,True,0,0,True,1,active,22,False,27,,,2020-08-05 15:21:05,2020
24,2020-08-05 12:44:55+00:00,True,0,29,True,0,0,True,13,active,2,False,29,,,2020-08-05 15:21:05,2020
25,2020-08-05 14:39:03+00:00,True,0,30,True,0,0,True,9,active,6,False,30,,,2020-08-05 15:21:05,2020
26,2020-08-05 15:20:32+00:00,True,0,31,True,0,0,True,5,active,14,True,31,,,2020-08-05 15:21:05,2020
27,2020-08-05 15:10:34+00:00,True,0,32,True,0,0,True,7,active,8,False,32,,,2020-08-05 15:21:05,2020
28,2020-08-05 14:17:59+00:00,True,0,33,True,0,0,True,10,active,17,False,33,,,2020-08-05 15:21:05,2020
29,2020-08-05 14:57:55+00:00,True,0,35,True,0,0,True,17,active,6,False,35,,,2020-08-05 15:21:05,2020
30,2020-08-05 15:14:13+00:00,True,0,36,True,0,0,True,18,active,15,True,36,,,2020-08-05 15:21:05,2020
31,2020-08-05 13:56:22+00:00,True,0,37,True,0,0,True,9,active,6,True,37,,,2020-08-05 15:21:05,2020
32,2020-08-05 14:45:11+00:00,True,0,39,True,0,0,True,9,active,14,False,39,,,2020-08-05 15:21:05,2020
33,2020-08-05 15:11:17+00:00,True,2,40,True,0,0,True,6,active,11,False,40,,,2020-08-05 15:21:05,2020
34,2020-08-05 14:47:32+00:00,True,0,41,True,1,0,True,0,active,26,True,41,,,2020-08-05 15:21:05,2020
35,2020-08-05 15:10:03+00:00,True,0,42,True,0,0,True,5,active,18,False,42,,,2020-08-05 15:21:05,2020
36,2020-08-05 15:19:12+00:00,True,0,43,True,0,0,True,9,active,6,True,43,,,2020-08-05 15:21:05,2020
37,2020-08-05 15:13:12+00:00,True,0,44,True,0,0,True,16,active,7,False,44,,,2020-08-05 15:21:05,2020
38,2020-08-05 15:03:22+00:00,True,0,46,True,0,0,True,6,active,13,False,46,,,2020-08-05 15:21:05,2020
39,2020-08-05 15:17:06+00:00,True,0,47,True,0,0,True,0,active,19,True,47,,,2020-08-05 15:21:05,2020
40,2020-08-05 14:19:58+00:00,True,0,48,True,0,0,True,15,active,4,False,48,,,2020-08-05 15:21:05,2020
41,2020-08-05 13:12:05+00:00,True,1,49,True,0,0,True,15,active,2,False,49,,,2020-08-05 15:21:05,2020
42,2020-08-05 14:52:43+00:00,True,1,50,True,0,0,True,13,active,1,True,50,,,2020-08-05 15:21:05,2020
43,2020-08-05 13:37:51+00:00,True,0,51,True,0,0,True,5,active,10,False,51,,,2020-08-05 15:21:05,2020
44,2020-08-05 15:00:28+00:00,True,0,52,True,0,0,True,8,active,15,True,52,,,2020-08-05 15:21:05,2020
45,2020-08-05 15:09:09+00:00,True,0,53,True,0,0,True,5,active,14,False,53,,,2020-08-05 15:21:05,2020
46,2020-08-05 15:19:36+00:00,True,0,54,True,0,0,True,11,active,4,False,54,,,2020-08-05 15:21:05,2020
47,2020-08-05 14:57:22+00:00,True,1,55,True,0,0,True,13,active,1,False,55,,,2020-08-05 15:21:05,2020
48,2020-08-05 13:59:51+00:00,True,0,56,True,0,0,True,4,active,14,True,56,,,2020-08-05 15:21:05,2020
49,2020-08-05 13:06:19+00:00,True,1,57,True,0,0,True,2,active,11,True,57,,,2020-08-05 15:21:05,2020
50,2020-08-05 15:17:06+00:00,True,0,58,True,0,0,True,3,active,16,True,58,,,2020-08-05 15:21:05,2020
51,2020-08-05 15:07:54+00:00,True,0,59,True,0,0,True,10,active,9,True,59,,,2020-08-05 15:21:05,2020
52,2020-08-05 15:16:36+00:00,True,1,60,True,0,0,True,4,active,14,False,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'valet_revision': 67, 'off_dock_count': 33, 'off_dock_capacity': 40}",2020-08-05 15:21:05,2020
53,2020-08-05 15:15:48+00:00,True,0,61,True,0,0,True,16,active,3,False,61,,,2020-08-05 15:21:05,2020
54,2020-08-05 15:13:22+00:00,True,0,63,True,0,0,True,0,active,15,False,63,,,2020-08-05 15:21:05,2020
55,2020-08-05 14:54:59+00:00,True,0,64,True,0,0,True,6,active,13,False,64,,,2020-08-05 15:21:05,2020
56,2020-08-05 13:56:53+00:00,True,1,65,True,0,0,True,5,active,17,False,65,,,2020-08-05 15:21:05,2020
57,2020-08-05 14:57:26+00:00,True,0,66,True,0,0,True,4,active,11,False,66,,,2020-08-05 15:21:05,2020
58,2020-08-05 15:08:17+00:00,True,0,67,True,0,0,True,13,active,14,True,67,,,2020-08-05 15:21:05,2020
59,2020-08-05 15:20:14+00:00,True,0,68,True,0,0,True,7,active,12,True,68,,,2020-08-05 15:21:05,2020
60,2020-08-05 15:04:33+00:00,True,0,69,True,0,0,True,8,active,11,True,69,,,2020-08-05 15:21:05,2020
61,2020-08-05 14:07:51+00:00,True,0,70,True,0,0,True,15,active,8,False,70,,,2020-08-05 15:21:05,2020
62,2020-08-05 14:48:46+00:00,True,0,71,True,0,0,True,13,active,10,False,71,,,2020-08-05 15:21:05,2020
63,2020-08-05 14:39:19+00:00,True,0,72,True,0,0,True,9,active,14,False,72,,,2020-08-05 15:21:05,2020
64,2020-08-05 15:20:12+00:00,True,0,73,True,0,0,True,9,active,6,False,73,,,2020-08-05 15:21:05,2020
65,2020-08-05 15:16:25+00:00,True,0,74,True,0,0,True,7,active,12,True,74,,,2020-08-05 15:21:05,2020
66,2020-08-05 12:46:40+00:00,True,0,75,True,0,0,True,1,active,14,False,75,,,2020-08-05 15:21:05,2020
67,2020-08-05 15:12:58+00:00,True,0,76,True,0,0,True,2,active,15,False,76,,,2020-08-05 15:21:05,2020
68,2020-08-05 13:45:11+00:00,True,0,77,True,0,0,True,1,active,14,False,77,,,2020-08-05 15:21:05,2020
69,2020-08-05 15:12:01+00:00,True,1,78,True,0,0,True,11,active,7,False,78,,,2020-08-05 15:21:05,2020
70,2020-08-05 15:01:24+00:00,True,0,79,True,0,0,True,8,active,11,False,79,,,2020-08-05 15:21:05,2020
71,2020-08-05 15:18:39+00:00,True,0,80,True,0,0,True,33,active,2,False,80,,,2020-08-05 15:21:05,2020
72,2020-08-05 15:04:33+00:00,True,0,81,True,0,0,True,6,active,13,False,81,,,2020-08-05 15:21:05,2020
73,2020-08-05 13:55:20+00:00,False,1,82,False,0,0,True,6,active,8,False,82,,,2020-08-05 15:21:05,2020
74,2020-08-05 15:13:48+00:00,True,0,84,True,0,0,True,10,active,5,False,84,,,2020-08-05 15:21:05,2020
75,2020-08-05 14:34:36+00:00,True,0,85,True,0,0,True,18,active,1,False,85,,,2020-08-05 15:21:05,2020
