,last_reported,is_renting,eightd_has_available_keys,num_bikes_available,num_docks_available,num_bikes_disabled,legacy_id,num_ebikes_available,is_installed,station_id,num_docks_disabled,station_status,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
99,2020-08-06 00:00:32+00:00,True,False,7,8,0,110,0,True,110,0,active,True,,,2020-08-06 00:22:45,2020
100,2020-08-05 22:15:58+00:00,True,False,2,13,0,111,0,True,111,0,active,True,,,2020-08-06 00:22:45,2020
101,2020-08-05 23:52:28+00:00,True,False,7,8,0,112,0,True,112,0,active,True,,,2020-08-06 00:22:45,2020
102,2020-08-05 23:53:10+00:00,True,False,13,0,2,113,0,True,113,0,active,True,,,2020-08-06 00:22:45,2020
103,2020-08-06 00:22:35+00:00,True,False,12,2,1,114,0,True,114,0,active,True,,,2020-08-06 00:22:45,2020
104,2020-08-06 00:12:38+00:00,True,False,15,3,1,115,0,True,115,0,active,True,,,2020-08-06 00:22:45,2020
105,2020-08-06 00:20:56+00:00,True,False,1,22,0,116,0,True,116,0,active,True,,,2020-08-06 00:22:45,2020
106,2020-08-05 23:52:04+00:00,True,False,14,4,1,117,0,True,117,0,active,True,,,2020-08-06 00:22:45,2020
107,2020-08-06 00:12:24+00:00,True,False,18,0,1,118,0,True,118,0,active,True,,,2020-08-06 00:22:45,2020
108,2020-08-06 00:09:30+00:00,True,False,15,0,0,119,0,True,119,0,active,True,,,2020-08-06 00:22:45,2020
109,2020-08-05 23:59:31+00:00,True,False,9,5,1,120,0,True,120,0,active,True,,,2020-08-06 00:22:45,2020
110,2020-08-05 23:35:50+00:00,True,False,4,12,1,121,0,True,121,0,active,True,,,2020-08-06 00:22:45,2020
111,2020-08-06 00:16:50+00:00,True,False,7,8,0,122,0,True,122,0,active,True,,,2020-08-06 00:22:45,2020
112,2020-08-05 23:30:15+00:00,True,False,6,9,0,124,0,True,124,0,active,True,,,2020-08-06 00:22:45,2020
113,2020-08-05 23:50:22+00:00,True,False,7,7,1,125,0,True,125,0,active,True,,,2020-08-06 00:22:45,2020
114,2020-08-05 23:52:34+00:00,True,False,2,13,0,126,0,True,126,0,active,True,,,2020-08-06 00:22:45,2020
115,2020-08-06 00:15:20+00:00,True,False,10,9,0,128,0,True,128,0,active,True,,,2020-08-06 00:22:45,2020
