,num_bikes_disabled,eightd_has_available_keys,is_installed,num_docks_available,is_renting,num_bikes_available,legacy_id,station_status,is_returning,last_reported,num_docks_disabled,station_id,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
61,0,False,True,9,True,14,70,active,True,2020-08-21 22:26:57+00:00,0,70,0,,,2020-08-21 22:29:45,2020
62,1,False,True,11,True,11,71,active,True,2020-08-21 22:17:07+00:00,0,71,0,,,2020-08-21 22:29:45,2020
63,0,False,True,17,True,6,72,active,True,2020-08-21 22:13:22+00:00,0,72,0,,,2020-08-21 22:29:45,2020
64,0,False,True,1,True,14,73,active,True,2020-08-21 22:27:31+00:00,0,73,0,,,2020-08-21 22:29:45,2020
65,0,True,True,4,True,15,74,active,True,2020-08-21 22:29:17+00:00,0,74,0,,,2020-08-21 22:29:45,2020
66,0,False,True,10,True,5,75,active,True,2020-08-21 22:26:26+00:00,0,75,0,,,2020-08-21 22:29:45,2020
67,0,False,True,11,True,6,76,active,True,2020-08-21 22:29:38+00:00,0,76,0,,,2020-08-21 22:29:45,2020
68,0,False,True,12,True,3,77,active,True,2020-08-21 21:48:44+00:00,0,77,0,,,2020-08-21 22:29:45,2020
69,0,False,True,16,True,3,78,active,True,2020-08-21 22:28:55+00:00,0,78,0,,,2020-08-21 22:29:45,2020
70,1,False,True,12,True,6,79,active,True,2020-08-21 22:29:28+00:00,0,79,0,,,2020-08-21 22:29:45,2020
71,1,False,True,28,True,6,80,active,True,2020-08-21 22:28:27+00:00,0,80,0,,,2020-08-21 22:29:45,2020
72,2,False,True,12,True,5,81,active,True,2020-08-21 22:28:26+00:00,0,81,0,,,2020-08-21 22:29:45,2020
73,0,False,True,14,True,1,82,active,True,2020-08-21 22:18:44+00:00,0,82,0,,,2020-08-21 22:29:45,2020
74,0,False,True,1,True,14,84,active,True,2020-08-21 22:24:37+00:00,0,84,0,,,2020-08-21 22:29:45,2020
75,0,False,True,19,True,0,85,active,True,2020-08-21 22:14:00+00:00,0,85,0,,,2020-08-21 22:29:45,2020
76,0,False,True,0,True,19,86,active,True,2020-08-21 22:02:13+00:00,0,86,0,,,2020-08-21 22:29:45,2020
77,0,False,True,15,True,0,87,active,True,2020-08-21 22:22:44+00:00,0,87,0,,,2020-08-21 22:29:45,2020
78,0,False,True,7,True,12,89,active,True,2020-08-21 22:26:14+00:00,0,89,0,,,2020-08-21 22:29:45,2020
79,0,False,True,13,True,6,90,active,True,2020-08-21 22:27:35+00:00,0,90,0,,,2020-08-21 22:29:45,2020
80,1,False,True,1,True,17,91,active,True,2020-08-21 22:27:35+00:00,0,91,0,,,2020-08-21 22:29:45,2020
81,1,False,True,11,True,7,92,active,True,2020-08-21 21:04:11+00:00,0,92,0,,,2020-08-21 22:29:45,2020
82,0,False,True,8,True,7,93,active,True,2020-08-21 22:17:35+00:00,0,93,0,,,2020-08-21 22:29:45,2020
83,1,False,True,1,True,9,94,active,True,2020-08-21 22:08:48+00:00,0,94,0,,,2020-08-21 22:29:45,2020
84,2,False,True,3,True,10,95,active,True,2020-08-21 22:17:35+00:00,0,95,0,,,2020-08-21 22:29:45,2020
85,1,False,True,13,True,5,96,active,True,2020-08-21 22:27:57+00:00,0,96,0,,,2020-08-21 22:29:45,2020
86,0,False,True,16,True,3,97,active,True,2020-08-21 22:28:07+00:00,0,97,0,,,2020-08-21 22:29:45,2020
87,2,False,True,17,True,4,98,active,True,2020-08-21 22:26:42+00:00,0,98,0,,,2020-08-21 22:29:45,2020
88,0,False,True,4,True,11,99,active,True,2020-08-21 22:09:27+00:00,0,99,0,,,2020-08-21 22:29:45,2020
89,1,True,True,12,True,12,100,active,True,2020-08-21 22:29:33+00:00,0,100,0,,,2020-08-21 22:29:45,2020
90,0,False,True,12,True,3,101,active,True,2020-08-21 22:15:21+00:00,0,101,0,,,2020-08-21 22:29:45,2020
91,0,False,True,12,True,3,102,active,True,2020-08-21 22:17:12+00:00,0,102,0,,,2020-08-21 22:29:45,2020
92,0,False,True,10,True,5,103,active,True,2020-08-21 22:26:34+00:00,0,103,0,,,2020-08-21 22:29:45,2020
93,0,False,True,12,True,7,104,active,True,2020-08-21 22:21:56+00:00,0,104,0,,,2020-08-21 22:29:45,2020
94,0,False,True,13,True,6,105,active,True,2020-08-21 22:28:19+00:00,0,105,0,,,2020-08-21 22:29:45,2020
95,0,False,True,13,True,2,106,active,True,2020-08-21 22:15:43+00:00,0,106,0,,,2020-08-21 22:29:45,2020
96,0,False,True,15,True,4,107,active,True,2020-08-21 22:20:56+00:00,0,107,0,,,2020-08-21 22:29:45,2020
97,1,False,True,12,True,4,108,active,True,2020-08-21 22:20:02+00:00,0,108,0,,,2020-08-21 22:29:45,2020
98,0,False,True,34,True,1,109,active,True,2020-08-21 21:30:04+00:00,0,109,0,,,2020-08-21 22:29:45,2020
99,0,False,True,14,True,1,110,active,True,2020-08-21 22:10:22+00:00,0,110,0,,,2020-08-21 22:29:45,2020
100,0,False,True,7,True,8,111,active,True,2020-08-21 20:27:12+00:00,0,111,0,,,2020-08-21 22:29:45,2020
101,0,False,True,8,True,7,112,active,True,2020-08-21 22:18:16+00:00,0,112,0,,,2020-08-21 22:29:45,2020
102,1,False,True,13,True,1,113,active,True,2020-08-21 22:11:06+00:00,0,113,0,,,2020-08-21 22:29:45,2020
103,0,False,True,11,True,4,114,active,True,2020-08-21 21:40:05+00:00,0,114,0,,,2020-08-21 22:29:45,2020
104,1,False,True,8,True,10,115,active,True,2020-08-21 22:28:21+00:00,0,115,0,,,2020-08-21 22:29:45,2020
105,1,False,True,13,True,9,116,active,True,2020-08-21 22:25:07+00:00,0,116,0,,,2020-08-21 22:29:45,2020
106,0,False,True,9,True,10,117,active,True,2020-08-21 21:58:21+00:00,0,117,0,,,2020-08-21 22:29:45,2020
107,2,False,True,3,True,14,118,active,True,2020-08-21 22:25:43+00:00,0,118,0,,,2020-08-21 22:29:45,2020
108,0,False,True,11,True,4,119,active,True,2020-08-21 22:17:58+00:00,0,119,0,,,2020-08-21 22:29:45,2020
109,2,False,True,2,True,11,120,active,True,2020-08-21 22:25:56+00:00,0,120,0,,,2020-08-21 22:29:45,2020
110,0,False,True,13,True,4,121,active,True,2020-08-21 22:19:08+00:00,0,121,0,,,2020-08-21 22:29:45,2020
111,0,False,True,9,True,6,122,active,True,2020-08-21 22:12:34+00:00,0,122,0,,,2020-08-21 22:29:45,2020
112,0,False,True,10,True,5,124,active,True,2020-08-21 21:50:12+00:00,0,124,0,,,2020-08-21 22:29:45,2020
113,2,False,True,5,True,8,125,active,True,2020-08-21 21:55:58+00:00,0,125,0,,,2020-08-21 22:29:45,2020
114,1,False,True,4,True,10,126,active,True,2020-08-21 19:54:04+00:00,0,126,0,,,2020-08-21 22:29:45,2020
115,0,False,True,19,True,0,128,active,True,2020-08-21 22:15:21+00:00,0,128,0,,,2020-08-21 22:29:45,2020
116,0,False,True,11,True,8,129,active,True,2020-08-21 21:57:19+00:00,0,129,0,,,2020-08-21 22:29:45,2020
117,0,False,True,7,True,8,130,active,True,2020-08-21 21:49:07+00:00,0,130,0,,,2020-08-21 22:29:45,2020
118,0,False,True,10,True,8,131,active,True,2020-08-21 22:22:49+00:00,0,131,0,,,2020-08-21 22:29:45,2020
119,1,False,True,16,True,6,133,active,True,2020-08-21 22:19:11+00:00,0,133,0,,,2020-08-21 22:29:45,2020
120,0,False,True,16,True,1,135,active,True,2020-08-21 20:12:19+00:00,0,135,0,,,2020-08-21 22:29:45,2020
121,0,False,True,19,True,0,136,active,True,2020-08-21 22:23:29+00:00,0,136,0,,,2020-08-21 22:29:45,2020
122,0,False,True,9,True,6,137,active,True,2020-08-21 22:08:20+00:00,0,137,0,,,2020-08-21 22:29:45,2020
123,1,False,True,9,True,5,138,active,True,2020-08-21 22:22:39+00:00,0,138,0,,,2020-08-21 22:29:45,2020
124,0,False,True,14,True,5,139,active,True,2020-08-21 22:17:45+00:00,0,139,0,,,2020-08-21 22:29:45,2020
125,0,False,True,0,True,17,140,active,True,2020-08-21 22:11:58+00:00,0,140,0,,,2020-08-21 22:29:45,2020
126,0,False,True,13,True,2,141,active,True,2020-08-21 22:11:33+00:00,0,141,0,,,2020-08-21 22:29:45,2020
127,0,False,True,11,True,12,142,active,True,2020-08-21 22:24:59+00:00,0,142,0,,,2020-08-21 22:29:45,2020
128,0,False,True,14,True,9,143,active,True,2020-08-21 22:18:48+00:00,0,143,0,,,2020-08-21 22:29:45,2020
129,0,False,True,5,True,14,144,active,True,2020-08-21 22:22:47+00:00,0,144,0,,,2020-08-21 22:29:45,2020
130,0,False,True,1,True,18,145,active,True,2020-08-21 22:22:50+00:00,0,145,0,,,2020-08-21 22:29:45,2020
131,0,False,True,5,True,14,146,active,True,2020-08-21 22:18:54+00:00,0,146,0,,,2020-08-21 22:29:45,2020
132,0,True,True,1,True,17,149,active,True,2020-08-21 21:59:56+00:00,0,149,0,,,2020-08-21 22:29:45,2020
133,1,False,True,8,True,10,150,active,True,2020-08-21 22:07:11+00:00,0,150,0,,,2020-08-21 22:29:45,2020
134,0,False,True,14,True,5,151,active,True,2020-08-21 22:22:39+00:00,0,151,0,,,2020-08-21 22:29:45,2020
135,0,True,True,7,True,8,152,active,True,2020-08-21 22:27:51+00:00,0,152,0,,,2020-08-21 22:29:45,2020
136,0,False,True,10,True,5,156,active,True,2020-08-21 22:21:43+00:00,0,156,0,,,2020-08-21 22:29:45,2020
137,0,False,True,5,True,10,157,active,True,2020-08-21 22:20:44+00:00,0,157,0,,,2020-08-21 22:29:45,2020
138,1,False,True,12,True,2,159,active,True,2020-08-21 22:12:59+00:00,0,159,0,,,2020-08-21 22:29:45,2020
139,0,True,True,9,True,5,160,active,True,2020-08-21 22:17:44+00:00,0,160,0,,,2020-08-21 22:29:45,2020
140,0,True,True,10,True,13,161,active,True,2020-08-21 22:27:23+00:00,0,161,0,,,2020-08-21 22:29:45,2020
141,0,False,True,10,True,5,162,active,True,2020-08-21 20:15:52+00:00,0,162,0,,,2020-08-21 22:29:45,2020
142,1,True,True,13,True,5,163,active,True,2020-08-21 22:05:48+00:00,0,163,0,,,2020-08-21 22:29:45,2020
143,0,False,True,0,True,15,167,active,True,2020-08-21 21:53:39+00:00,0,167,0,,,2020-08-21 22:29:45,2020
144,0,False,True,13,True,6,169,active,True,2020-08-21 22:24:44+00:00,0,169,0,,,2020-08-21 22:29:45,2020
145,0,True,True,9,True,5,170,active,True,2020-08-21 21:27:07+00:00,0,170,0,,,2020-08-21 22:29:45,2020
146,0,True,True,12,True,11,171,active,True,2020-08-21 22:18:45+00:00,0,171,0,,,2020-08-21 22:29:45,2020
147,1,True,True,3,True,10,173,active,True,2020-08-21 19:33:59+00:00,0,173,0,,,2020-08-21 22:29:45,2020
148,0,False,True,8,True,7,174,active,True,2020-08-21 21:34:45+00:00,0,174,0,,,2020-08-21 22:29:45,2020
149,0,True,True,11,True,6,175,active,True,2020-08-21 22:23:36+00:00,0,175,0,,,2020-08-21 22:29:45,2020
150,1,False,True,10,True,4,176,active,True,2020-08-21 22:20:12+00:00,0,176,0,,,2020-08-21 22:29:45,2020
151,2,False,True,15,True,2,177,active,True,2020-08-21 22:27:16+00:00,0,177,0,,,2020-08-21 22:29:45,2020
152,0,False,True,18,True,1,178,active,True,2020-08-21 22:28:42+00:00,0,178,0,,,2020-08-21 22:29:45,2020
153,0,False,True,12,True,13,179,active,True,2020-08-21 22:23:59+00:00,0,179,0,,,2020-08-21 22:29:45,2020
154,0,False,True,4,True,15,180,active,True,2020-08-21 22:14:12+00:00,0,180,0,,,2020-08-21 22:29:45,2020
155,0,False,True,17,True,2,181,active,True,2020-08-21 22:12:44+00:00,0,181,0,,,2020-08-21 22:29:45,2020
156,0,True,True,18,True,1,182,active,True,2020-08-21 22:26:59+00:00,0,182,0,,,2020-08-21 22:29:45,2020
157,0,False,True,16,True,3,183,active,True,2020-08-21 22:25:33+00:00,0,183,0,,,2020-08-21 22:29:45,2020
158,0,False,True,19,True,0,184,active,True,2020-08-21 22:28:09+00:00,0,184,0,,,2020-08-21 22:29:45,2020
159,0,False,True,11,True,4,185,active,True,2020-08-21 22:25:49+00:00,0,185,0,,,2020-08-21 22:29:45,2020
160,0,True,True,3,True,12,186,active,True,2020-08-21 22:18:48+00:00,0,186,0,,,2020-08-21 22:29:45,2020
161,1,False,True,14,True,0,187,active,True,2020-08-21 22:01:45+00:00,0,187,0,,,2020-08-21 22:29:45,2020
162,0,False,True,6,True,9,188,active,True,2020-08-21 22:14:51+00:00,0,188,0,,,2020-08-21 22:29:45,2020
163,1,True,True,19,True,3,189,active,True,2020-08-21 22:29:05+00:00,0,189,0,,,2020-08-21 22:29:45,2020
164,1,True,True,22,True,14,190,active,True,2020-08-21 22:21:00+00:00,0,190,0,,,2020-08-21 22:29:45,2020
165,0,False,True,14,True,1,191,active,True,2020-08-21 22:28:17+00:00,0,191,0,,,2020-08-21 22:29:45,2020
166,1,False,True,16,True,2,192,active,True,2020-08-21 22:20:17+00:00,0,192,0,,,2020-08-21 22:29:45,2020
167,0,True,True,12,True,3,193,active,True,2020-08-21 22:18:01+00:00,0,193,0,,,2020-08-21 22:29:45,2020
168,0,False,True,16,True,3,194,active,True,2020-08-21 21:51:37+00:00,0,194,0,,,2020-08-21 22:29:45,2020
169,0,False,True,16,True,7,195,active,True,2020-08-21 22:19:38+00:00,0,195,0,,,2020-08-21 22:29:45,2020
170,0,False,True,7,True,3,196,active,True,2020-08-21 22:02:32+00:00,0,196,0,,,2020-08-21 22:29:45,2020
171,0,False,True,8,True,7,197,active,True,2020-08-21 21:03:04+00:00,0,197,0,,,2020-08-21 22:29:45,2020
172,0,False,True,5,True,10,199,active,True,2020-08-21 20:47:53+00:00,0,199,0,,,2020-08-21 22:29:45,2020
173,0,False,True,7,True,12,200,active,True,2020-08-21 22:20:45+00:00,0,200,0,,,2020-08-21 22:29:45,2020
174,0,False,True,12,True,3,201,active,True,2020-08-21 21:24:22+00:00,0,201,0,,,2020-08-21 22:29:45,2020
175,0,False,True,11,True,4,202,active,True,2020-08-21 22:14:10+00:00,0,202,0,,,2020-08-21 22:29:45,2020
176,0,False,True,9,True,6,203,active,True,2020-08-21 12:45:21+00:00,0,203,0,,,2020-08-21 22:29:45,2020
177,1,False,True,13,True,1,204,active,True,2020-08-21 22:13:59+00:00,0,204,0,,,2020-08-21 22:29:45,2020
178,0,False,True,11,True,4,205,active,True,2020-08-21 21:43:53+00:00,0,205,0,,,2020-08-21 22:29:45,2020
179,0,False,True,22,True,1,206,active,True,2020-08-21 22:16:33+00:00,0,206,0,,,2020-08-21 22:29:45,2020
180,1,True,True,1,True,13,208,active,True,2020-08-21 21:47:45+00:00,0,208,0,,,2020-08-21 22:29:45,2020
181,0,False,True,10,True,5,209,active,True,2020-08-21 22:21:44+00:00,0,209,0,,,2020-08-21 22:29:45,2020
182,0,False,True,15,True,0,210,active,True,2020-08-21 22:22:28+00:00,0,210,0,,,2020-08-21 22:29:45,2020
183,0,False,True,7,True,12,211,active,True,2020-08-21 22:22:18+00:00,0,211,0,,,2020-08-21 22:29:45,2020
184,1,False,True,25,True,7,212,active,True,2020-08-21 21:42:53+00:00,0,212,0,,,2020-08-21 22:29:45,2020
185,0,True,True,10,True,6,213,active,True,2020-08-21 19:55:09+00:00,0,213,0,,,2020-08-21 22:29:45,2020
186,0,False,True,14,True,1,214,active,True,2020-08-21 21:55:46+00:00,0,214,0,,,2020-08-21 22:29:45,2020
187,1,False,True,7,True,7,215,active,True,2020-08-21 21:57:46+00:00,0,215,0,,,2020-08-21 22:29:45,2020
188,0,False,True,5,True,14,216,active,True,2020-08-21 06:54:34+00:00,0,216,0,,,2020-08-21 22:29:45,2020
189,1,False,True,13,True,5,217,active,True,2020-08-21 21:02:29+00:00,0,217,0,,,2020-08-21 22:29:45,2020
190,1,False,True,8,True,6,218,active,True,2020-08-21 22:21:20+00:00,0,218,0,,,2020-08-21 22:29:45,2020
191,0,False,True,9,True,6,219,active,True,2020-08-21 20:06:41+00:00,0,219,0,,,2020-08-21 22:29:45,2020
192,0,False,True,19,True,0,221,active,True,2020-08-21 22:20:11+00:00,0,221,0,,,2020-08-21 22:29:45,2020
193,1,True,True,12,True,1,222,active,True,2020-08-21 22:29:04+00:00,0,222,0,,,2020-08-21 22:29:45,2020
194,1,False,True,11,True,5,224,active,True,2020-08-21 22:02:01+00:00,0,224,0,,,2020-08-21 22:29:45,2020
195,1,False,True,7,True,11,225,active,True,2020-08-21 22:17:14+00:00,0,225,0,,,2020-08-21 22:29:45,2020
196,0,False,True,12,True,3,226,active,True,2020-08-21 22:28:23+00:00,0,226,0,,,2020-08-21 22:29:45,2020
197,0,False,True,15,True,4,227,active,True,2020-08-21 22:03:44+00:00,0,227,0,,,2020-08-21 22:29:45,2020
198,0,False,True,10,True,9,228,active,True,2020-08-21 22:16:11+00:00,0,228,0,,,2020-08-21 22:29:45,2020
199,0,False,True,10,True,1,232,active,True,2020-08-21 21:57:05+00:00,0,232,0,,,2020-08-21 22:29:45,2020
200,0,False,True,3,True,12,233,active,True,2020-08-21 22:25:31+00:00,0,233,0,,,2020-08-21 22:29:45,2020
201,0,False,True,15,True,0,234,active,True,2020-08-21 21:59:05+00:00,0,234,0,,,2020-08-21 22:29:45,2020
202,0,False,True,9,True,6,235,active,True,2020-08-21 22:06:28+00:00,0,235,0,,,2020-08-21 22:29:45,2020
203,0,False,True,2,True,13,236,active,True,2020-08-21 21:13:22+00:00,0,236,0,,,2020-08-21 22:29:45,2020
204,1,False,True,13,True,1,239,active,True,2020-08-21 22:28:54+00:00,0,239,0,,,2020-08-21 22:29:45,2020
205,0,False,True,10,True,5,255,active,True,2020-08-21 18:57:17+00:00,0,255,0,,,2020-08-21 22:29:45,2020
206,0,False,True,2,True,13,258,active,True,2020-08-21 22:21:26+00:00,0,258,0,,,2020-08-21 22:29:45,2020
207,0,False,True,7,True,8,259,active,True,2020-08-21 17:58:41+00:00,0,259,0,,,2020-08-21 22:29:45,2020
208,0,False,True,10,True,5,260,active,True,2020-08-21 22:08:19+00:00,0,260,0,,,2020-08-21 22:29:45,2020
209,0,False,True,11,True,4,271,active,True,2020-08-21 20:45:00+00:00,0,271,0,,,2020-08-21 22:29:45,2020
210,0,False,True,10,True,9,272,active,True,2020-08-21 20:22:33+00:00,0,272,0,,,2020-08-21 22:29:45,2020
211,0,False,True,12,True,28,273,active,True,2020-08-21 22:28:25+00:00,0,273,0,,,2020-08-21 22:29:45,2020
212,0,False,True,0,True,19,279,active,True,2020-08-21 22:09:37+00:00,0,279,0,,,2020-08-21 22:29:45,2020
213,0,False,True,4,True,15,280,active,True,2020-08-21 20:48:11+00:00,0,280,0,,,2020-08-21 22:29:45,2020
214,0,False,True,4,True,11,282,active,True,2020-08-21 22:29:35+00:00,0,282,0,,,2020-08-21 22:29:45,2020
215,1,False,True,14,True,8,296,active,True,2020-08-21 22:26:09+00:00,0,296,0,,,2020-08-21 22:29:45,2020
216,0,False,True,9,True,10,318,active,True,2020-08-21 22:28:16+00:00,0,318,0,,,2020-08-21 22:29:45,2020
217,0,False,True,24,True,1,319,active,True,2020-08-21 22:18:12+00:00,0,319,0,,,2020-08-21 22:29:45,2020
218,0,False,True,7,True,8,327,active,True,2020-08-21 22:13:54+00:00,0,327,0,,,2020-08-21 22:29:45,2020
219,0,False,True,8,True,7,328,active,True,2020-08-21 22:11:51+00:00,0,328,0,,,2020-08-21 22:29:45,2020
220,0,False,True,7,True,8,329,active,True,2020-08-21 22:17:34+00:00,0,329,0,,,2020-08-21 22:29:45,2020
221,0,False,True,8,True,7,330,active,True,2020-08-21 21:27:40+00:00,0,330,0,,,2020-08-21 22:29:45,2020
222,0,False,True,1,True,14,331,active,True,2020-08-21 22:02:52+00:00,0,331,0,,,2020-08-21 22:29:45,2020
