,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,timestamp,year
267,376,3,0,1,11,0,True,True,True,2020-03-11 13:23:27+00:00,2020
268,377,4,0,0,15,0,True,True,True,2020-03-11 13:09:00+00:00,2020
269,378,5,0,0,14,0,True,True,True,2020-03-11 13:07:29+00:00,2020
270,379,1,0,0,14,0,True,True,True,2020-03-11 13:18:57+00:00,2020
271,380,14,0,2,2,0,True,True,True,2020-03-11 13:23:34+00:00,2020
272,381,1,0,0,18,0,True,True,True,2020-03-11 13:19:03+00:00,2020
273,384,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
274,385,13,0,0,2,0,True,True,True,2020-03-11 13:17:14+00:00,2020
275,386,1,0,0,18,0,True,True,True,2020-03-11 13:20:49+00:00,2020
276,387,10,0,1,4,0,True,True,True,2020-03-11 08:59:22+00:00,2020
277,388,0,0,0,3,0,False,False,False,2020-03-11 08:53:54+00:00,2020
278,389,6,0,0,8,0,True,True,True,2020-03-11 12:18:14+00:00,2020
279,390,14,0,0,1,0,True,True,True,2020-03-11 08:59:15+00:00,2020
280,391,10,0,0,5,0,True,True,True,2020-03-11 08:59:09+00:00,2020
281,392,1,0,0,14,0,True,True,True,2020-03-11 10:09:21+00:00,2020
282,393,3,0,0,12,0,True,True,True,2020-03-11 08:54:05+00:00,2020
283,394,9,0,1,4,0,True,True,True,2020-03-11 08:59:28+00:00,2020
284,395,3,0,0,12,0,True,True,True,2020-03-11 08:59:04+00:00,2020
285,396,4,0,2,9,0,True,True,True,2020-03-11 08:53:39+00:00,2020
286,397,4,0,1,10,0,True,True,True,2020-03-11 11:41:59+00:00,2020
287,398,15,0,0,4,0,True,True,True,2020-03-11 13:19:31+00:00,2020
288,399,3,0,0,12,0,True,True,True,2020-03-11 13:19:50+00:00,2020
289,400,13,0,1,13,0,True,True,True,2020-03-11 12:58:24+00:00,2020
290,401,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
291,402,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
292,403,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
293,404,1,0,1,14,0,True,True,True,2020-03-11 13:12:13+00:00,2020
294,405,18,0,0,1,0,True,True,True,2020-03-11 12:06:09+00:00,2020
295,406,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
296,407,3,0,1,15,0,True,True,True,2020-03-11 12:27:09+00:00,2020
297,408,6,0,0,9,0,True,True,True,2020-03-11 13:17:04+00:00,2020
298,409,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
299,410,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
300,411,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
301,412,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
302,413,3,0,1,15,0,True,True,True,2020-03-11 13:06:38+00:00,2020
303,414,2,0,0,21,0,True,True,True,2020-03-11 12:41:07+00:00,2020
304,415,17,0,0,2,0,True,True,True,2020-03-11 13:10:49+00:00,2020
305,416,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
306,417,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
307,419,4,0,0,11,0,True,True,True,2020-03-11 11:50:13+00:00,2020
308,420,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
309,421,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
310,422,12,0,0,3,0,True,True,True,2020-03-10 08:59:25+00:00,2020
311,423,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
312,424,9,0,0,10,0,True,True,True,2020-03-11 12:10:35+00:00,2020
313,425,2,0,0,14,0,True,True,True,2020-03-11 11:51:50+00:00,2020
314,426,25,0,2,0,0,True,True,True,2020-03-11 13:04:28+00:00,2020
315,427,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
316,428,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
317,430,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
318,431,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
319,432,2,0,0,17,0,True,True,True,2020-03-11 11:01:28+00:00,2020
320,433,4,0,0,15,0,True,True,True,2020-03-11 12:09:45+00:00,2020
321,434,6,0,1,12,0,True,True,True,2020-03-11 09:00:16+00:00,2020
322,435,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
323,436,8,0,3,4,0,True,True,True,2020-03-10 12:19:21+00:00,2020
324,437,6,0,0,13,0,True,True,True,2020-03-11 13:16:17+00:00,2020
325,440,1,0,0,16,0,True,True,True,2020-03-11 12:53:17+00:00,2020
326,441,5,0,0,14,0,True,True,True,2020-03-11 13:11:24+00:00,2020
327,442,4,0,0,11,0,True,True,True,2020-03-11 13:05:04+00:00,2020
328,443,12,0,0,7,0,True,True,True,2020-03-11 10:37:51+00:00,2020
329,445,14,0,0,5,0,True,True,True,2020-03-11 13:21:09+00:00,2020
330,446,6,0,0,6,0,True,True,True,2020-03-11 12:50:11+00:00,2020
