,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,5,296,active,0,296,True,0,2020-08-02 01:22:20+00:00,True,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'region': 'BOS', 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True, 'valet_revision': 3, 'off_dock_count': 0, 'off_dock_capacity': 0, 'dock_blocked_count': 0}",18,False,2020-08-02 02:16:15,2020
1,1,3,active,0,3,True,0,2020-08-02 01:20:10+00:00,True,,0,True,,14,True,2020-08-02 02:16:15,2020
2,12,4,active,0,4,True,0,2020-08-02 01:54:06+00:00,True,,0,True,,7,False,2020-08-02 02:16:15,2020
3,0,5,active,0,5,True,0,2020-08-02 02:09:02+00:00,True,,0,True,,15,False,2020-08-02 02:16:15,2020
4,12,6,active,0,6,True,0,2020-08-02 02:13:35+00:00,True,,0,True,,3,False,2020-08-02 02:16:15,2020
5,12,7,active,0,7,True,0,2020-08-02 01:15:25+00:00,True,,0,True,,3,False,2020-08-02 02:16:15,2020
6,16,8,active,0,8,True,3,2020-08-02 02:15:48+00:00,True,,0,True,,0,False,2020-08-02 02:16:15,2020
7,14,9,active,0,9,True,0,2020-08-02 01:45:33+00:00,True,,0,True,,1,False,2020-08-02 02:16:15,2020
8,3,10,active,0,10,True,1,2020-08-02 01:40:14+00:00,True,,0,True,,7,False,2020-08-02 02:16:15,2020
9,8,11,active,0,11,True,1,2020-08-02 02:09:51+00:00,True,,0,True,,6,False,2020-08-02 02:16:15,2020
10,1,12,active,0,12,True,0,2020-08-02 02:11:37+00:00,True,,0,True,,17,True,2020-08-02 02:16:15,2020
11,10,13,active,0,13,True,0,2020-08-02 01:39:01+00:00,True,,0,True,,9,False,2020-08-02 02:16:15,2020
12,0,14,active,0,14,True,1,2020-08-02 01:17:45+00:00,True,,0,True,,24,False,2020-08-02 02:16:15,2020
13,6,15,active,0,15,True,1,2020-08-02 01:58:15+00:00,True,,0,True,,8,False,2020-08-02 02:16:15,2020
14,14,16,active,0,16,True,1,2020-08-02 01:41:18+00:00,True,,0,True,,4,True,2020-08-02 02:16:15,2020
15,5,17,active,0,17,True,0,2020-08-02 02:15:21+00:00,True,,0,True,,10,False,2020-08-02 02:16:15,2020
16,5,19,active,0,19,True,0,2020-08-02 02:11:10+00:00,True,,0,True,,10,False,2020-08-02 02:16:15,2020
17,5,20,active,0,20,True,0,2020-08-02 02:13:51+00:00,True,,0,True,,18,True,2020-08-02 02:16:15,2020
18,13,21,active,0,21,True,1,2020-08-02 02:11:39+00:00,True,,0,True,,4,True,2020-08-02 02:16:15,2020
19,3,22,active,0,22,True,2,2020-08-02 02:11:18+00:00,True,,0,True,,42,True,2020-08-02 02:16:15,2020
20,7,23,active,0,23,True,1,2020-08-02 02:10:58+00:00,True,,0,True,,13,True,2020-08-02 02:16:15,2020
21,6,24,active,0,24,True,0,2020-08-02 01:48:37+00:00,True,,0,True,,13,False,2020-08-02 02:16:15,2020
22,1,25,active,0,25,True,1,2020-08-02 01:49:30+00:00,True,,0,True,,13,False,2020-08-02 02:16:15,2020
