,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
27,True,1,0,32,True,0,32,2020-08-09 00:34:58+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
28,True,1,0,33,True,12,33,2020-08-09 00:56:53+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
29,True,1,0,35,True,12,35,2020-08-09 00:58:35+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
30,True,0,0,36,True,17,36,2020-08-09 00:54:12+00:00,16,True,active,0,True,2020-08-09 01:00:30,2020
31,True,0,0,37,True,2,37,2020-08-09 00:43:58+00:00,13,True,active,0,True,2020-08-09 01:00:30,2020
32,True,0,0,39,True,11,39,2020-08-09 01:00:07+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
33,True,2,0,40,True,9,40,2020-08-09 00:56:58+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
34,True,2,0,41,True,16,41,2020-08-09 01:00:26+00:00,9,True,active,0,True,2020-08-09 01:00:30,2020
35,True,1,0,42,True,19,42,2020-08-09 00:47:08+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
36,True,0,0,43,True,9,43,2020-08-09 01:00:24+00:00,6,True,active,0,True,2020-08-09 01:00:30,2020
37,True,0,0,44,True,19,44,2020-08-09 00:28:41+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
38,True,0,0,46,True,10,46,2020-08-09 00:54:38+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
39,True,2,0,47,True,16,47,2020-08-09 00:59:27+00:00,1,True,active,0,True,2020-08-09 01:00:30,2020
40,True,0,0,48,True,5,48,2020-08-09 00:25:30+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
41,True,1,0,49,True,16,49,2020-08-09 00:49:23+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
42,True,0,0,50,True,15,50,2020-08-09 00:42:57+00:00,0,True,active,0,True,2020-08-09 01:00:30,2020
43,True,0,0,51,True,4,51,2020-08-09 00:02:10+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
44,True,1,0,52,True,0,52,2020-08-09 00:47:55+00:00,22,True,active,0,True,2020-08-09 01:00:30,2020
45,True,0,0,53,True,13,53,2020-08-09 01:00:10+00:00,6,True,active,0,False,2020-08-09 01:00:30,2020
46,True,0,0,54,True,3,54,2020-08-09 00:40:22+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
47,True,1,0,55,True,10,55,2020-08-09 00:47:24+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
48,True,0,0,56,True,6,56,2020-08-08 22:18:26+00:00,12,True,active,0,True,2020-08-09 01:00:30,2020
49,True,0,0,57,True,7,57,2020-08-09 00:49:22+00:00,7,True,active,0,True,2020-08-09 01:00:30,2020
50,True,2,0,58,True,1,58,2020-08-09 01:00:13+00:00,16,True,active,0,True,2020-08-09 01:00:30,2020
51,True,0,0,59,True,10,59,2020-08-08 23:59:53+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
52,True,0,0,60,True,8,60,2020-08-09 00:53:51+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
53,True,2,0,61,True,13,61,2020-08-09 00:52:12+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
54,True,1,0,63,True,2,63,2020-08-08 23:25:34+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
55,True,0,0,64,True,6,64,2020-08-09 00:51:16+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
56,True,0,0,65,True,6,65,2020-08-09 00:48:41+00:00,17,True,active,0,False,2020-08-09 01:00:30,2020
57,True,0,0,66,True,6,66,2020-08-09 00:55:09+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
58,True,0,0,67,True,6,67,2020-08-09 00:42:18+00:00,21,True,active,0,True,2020-08-09 01:00:30,2020
59,True,1,0,68,True,15,68,2020-08-09 00:58:53+00:00,3,True,active,0,True,2020-08-09 01:00:30,2020
60,True,0,0,69,True,3,69,2020-08-09 00:40:44+00:00,16,True,active,0,True,2020-08-09 01:00:30,2020
61,True,0,0,70,True,22,70,2020-08-09 00:52:35+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
62,True,0,0,71,True,19,71,2020-08-09 00:34:33+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
63,True,0,0,72,True,5,72,2020-08-09 00:29:39+00:00,18,True,active,0,False,2020-08-09 01:00:30,2020
64,True,0,0,73,True,15,73,2020-08-09 00:34:42+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
65,True,1,0,74,True,10,74,2020-08-09 00:42:13+00:00,8,True,active,0,True,2020-08-09 01:00:30,2020
66,True,0,0,75,True,14,75,2020-08-09 00:41:35+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
67,True,0,0,76,True,11,76,2020-08-09 00:52:25+00:00,6,True,active,0,False,2020-08-09 01:00:30,2020
68,True,0,0,77,True,4,77,2020-08-09 00:57:58+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
69,True,0,0,78,True,16,78,2020-08-09 00:54:53+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
70,True,2,0,79,True,5,79,2020-08-09 00:41:47+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
71,True,1,0,80,True,0,80,2020-08-08 22:58:33+00:00,34,True,active,0,False,2020-08-09 01:00:30,2020
72,True,1,0,81,True,3,81,2020-08-09 00:50:12+00:00,15,True,active,0,False,2020-08-09 01:00:30,2020
73,True,0,0,82,True,2,82,2020-08-08 23:21:29+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
74,True,0,0,84,True,4,84,2020-08-09 00:55:55+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
75,True,1,0,85,True,9,85,2020-08-09 00:11:44+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
76,True,0,0,86,True,10,86,2020-08-09 00:39:12+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
77,True,2,0,87,True,5,87,2020-08-09 00:59:40+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
78,True,0,0,89,True,8,89,2020-08-09 01:00:07+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
79,True,1,0,90,True,1,90,2020-08-09 00:45:27+00:00,17,True,active,0,False,2020-08-09 01:00:30,2020
80,True,2,0,91,True,8,91,2020-08-09 00:58:28+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
81,True,0,0,92,True,10,92,2020-08-08 20:49:16+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
82,True,0,0,93,True,14,93,2020-08-09 00:27:56+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
83,True,1,0,94,True,6,94,2020-08-09 00:38:16+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
84,True,0,0,95,True,7,95,2020-08-09 00:55:08+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
85,True,0,0,96,True,11,96,2020-08-09 00:38:59+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
86,True,1,0,97,True,6,97,2020-08-09 00:46:35+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
87,True,0,0,98,True,10,98,2020-08-09 00:48:06+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
88,True,0,0,99,True,4,99,2020-08-09 00:27:34+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
89,True,2,0,100,True,22,100,2020-08-09 00:59:14+00:00,1,True,active,0,True,2020-08-09 01:00:30,2020
90,True,0,0,101,True,6,101,2020-08-09 00:12:43+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
91,True,3,0,102,True,10,102,2020-08-09 00:53:00+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
92,True,0,0,103,True,1,103,2020-08-09 00:09:28+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
93,True,0,0,104,True,19,104,2020-08-08 23:50:12+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
94,True,1,0,105,True,5,105,2020-08-09 00:43:19+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
95,True,0,0,106,True,8,106,2020-08-09 00:48:25+00:00,7,True,active,0,False,2020-08-09 01:00:30,2020
96,True,0,0,107,True,5,107,2020-08-09 00:52:17+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
97,True,0,0,108,True,2,108,2020-08-09 00:21:04+00:00,15,True,active,0,False,2020-08-09 01:00:30,2020
98,True,0,0,109,True,10,109,2020-08-08 23:50:17+00:00,25,True,active,0,False,2020-08-09 01:00:30,2020
99,True,1,0,110,True,0,110,2020-08-09 00:43:28+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
100,True,0,0,111,True,2,111,2020-08-08 23:40:17+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
101,True,0,0,112,True,7,112,2020-08-09 00:27:30+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
102,True,1,0,113,True,1,113,2020-08-09 00:27:38+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
103,True,0,0,114,True,2,114,2020-08-09 00:53:52+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
104,True,0,0,115,True,19,115,2020-08-09 00:58:31+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
105,True,0,0,116,True,5,116,2020-08-09 00:33:51+00:00,18,True,active,0,False,2020-08-09 01:00:30,2020
106,True,1,0,117,True,9,117,2020-08-09 00:54:51+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
107,True,1,0,118,True,5,118,2020-08-09 00:59:03+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
108,True,0,0,119,True,11,119,2020-08-09 00:56:42+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
109,True,6,0,120,True,5,120,2020-08-09 00:47:07+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
110,True,0,0,121,True,14,121,2020-08-09 00:56:17+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
111,True,0,0,122,True,5,122,2020-08-09 00:41:53+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
112,False,0,0,124,True,10,124,2020-08-08 22:18:30+00:00,5,False,active,0,False,2020-08-09 01:00:30,2020
113,True,0,0,125,True,2,125,2020-08-09 00:44:00+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
114,True,0,0,126,True,7,126,2020-08-08 23:07:09+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
115,True,1,0,128,True,16,128,2020-08-09 00:37:40+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
116,True,0,0,129,True,8,129,2020-08-09 00:34:48+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
117,True,0,0,130,True,12,130,2020-08-08 22:55:56+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
118,True,0,0,131,True,14,131,2020-08-09 00:43:22+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
119,True,0,0,133,True,17,133,2020-08-08 23:02:57+00:00,6,True,active,0,False,2020-08-09 01:00:30,2020
120,True,1,0,135,True,2,135,2020-08-08 22:25:34+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
121,True,1,0,136,True,5,136,2020-08-09 00:28:52+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
122,True,0,0,137,True,7,137,2020-08-09 00:17:21+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
123,True,1,0,138,True,5,138,2020-08-09 00:59:10+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
124,True,0,0,139,True,7,139,2020-08-09 00:24:24+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
125,False,17,0,140,True,0,140,2020-08-08 14:27:37+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
126,True,0,0,141,True,5,141,2020-08-09 00:59:22+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
127,True,0,0,142,True,7,142,2020-08-09 00:10:02+00:00,16,True,active,0,False,2020-08-09 01:00:30,2020
128,True,0,0,143,True,8,143,2020-08-09 00:50:20+00:00,15,True,active,0,False,2020-08-09 01:00:30,2020
129,True,0,0,144,True,17,144,2020-08-09 00:57:16+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
130,True,0,0,145,True,15,145,2020-08-09 00:51:04+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
131,True,2,0,146,True,3,146,2020-08-09 00:49:32+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
132,True,0,0,149,True,18,149,2020-08-09 00:31:22+00:00,0,True,active,0,True,2020-08-09 01:00:30,2020
133,True,0,0,150,True,10,150,2020-08-08 23:08:52+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
134,True,1,0,151,True,7,151,2020-08-09 01:00:07+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
135,True,0,0,152,True,11,152,2020-08-09 00:41:09+00:00,4,True,active,0,True,2020-08-09 01:00:30,2020
136,True,1,0,156,True,4,156,2020-08-09 00:47:36+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
137,True,1,0,157,True,9,157,2020-08-09 00:54:14+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
138,True,1,0,159,True,4,159,2020-08-08 23:23:49+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
139,True,0,0,160,True,0,160,2020-08-09 00:59:10+00:00,14,True,active,0,True,2020-08-09 01:00:30,2020
140,True,1,0,161,True,12,161,2020-08-09 00:55:07+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
141,True,0,0,162,True,7,162,2020-08-08 23:58:27+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
142,True,0,0,163,True,18,163,2020-08-09 00:46:22+00:00,1,True,active,0,True,2020-08-09 01:00:30,2020
143,True,0,0,167,True,4,167,2020-08-09 00:06:50+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
144,True,0,0,169,True,17,169,2020-08-09 00:04:09+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
145,True,0,0,170,True,1,170,2020-08-08 23:31:10+00:00,13,True,active,0,True,2020-08-09 01:00:30,2020
146,True,0,0,171,True,5,171,2020-08-08 22:26:24+00:00,18,True,active,0,True,2020-08-09 01:00:30,2020
147,True,0,0,173,True,10,173,2020-08-08 22:38:07+00:00,4,True,active,0,True,2020-08-09 01:00:30,2020
148,True,0,0,174,True,3,174,2020-08-09 00:37:36+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
149,True,0,0,175,True,3,175,2020-08-09 00:40:18+00:00,14,True,active,0,True,2020-08-09 01:00:30,2020
150,True,1,0,176,True,9,176,2020-08-09 00:39:51+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
151,True,1,0,177,True,15,177,2020-08-09 00:51:05+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
152,True,1,0,178,True,9,178,2020-08-09 00:55:49+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
153,True,1,0,179,True,3,179,2020-08-09 00:47:27+00:00,21,True,active,0,False,2020-08-09 01:00:30,2020
154,True,0,0,180,True,4,180,2020-08-08 23:13:58+00:00,15,True,active,0,False,2020-08-09 01:00:30,2020
155,True,0,0,181,True,7,181,2020-08-09 00:56:54+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
156,True,0,0,182,True,9,182,2020-08-09 00:53:22+00:00,10,True,active,0,True,2020-08-09 01:00:30,2020
157,True,0,0,183,True,10,183,2020-08-08 23:55:01+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
158,True,0,0,184,True,2,184,2020-08-09 00:54:56+00:00,17,True,active,0,False,2020-08-09 01:00:30,2020
159,True,1,0,185,True,1,185,2020-08-09 00:48:59+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
160,True,2,0,186,True,7,186,2020-08-09 00:51:22+00:00,6,True,active,0,True,2020-08-09 01:00:30,2020
161,True,0,0,187,True,14,187,2020-08-08 23:20:04+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
162,True,0,0,188,True,6,188,2020-08-09 00:52:06+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
163,True,0,0,189,True,2,189,2020-08-09 01:00:16+00:00,21,True,active,0,False,2020-08-09 01:00:30,2020
164,True,3,0,190,True,13,190,2020-08-09 00:39:34+00:00,21,True,active,0,True,2020-08-09 01:00:30,2020
165,True,0,0,191,True,2,191,2020-08-08 22:20:05+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
166,True,1,0,192,True,5,192,2020-08-09 00:52:05+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
167,True,0,0,193,True,2,193,2020-08-09 00:10:21+00:00,13,True,active,0,True,2020-08-09 01:00:30,2020
168,True,0,0,194,True,3,194,2020-08-09 00:51:28+00:00,16,True,active,0,False,2020-08-09 01:00:30,2020
169,True,1,0,195,True,14,195,2020-08-09 00:49:48+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
170,True,0,0,196,True,5,196,2020-08-08 21:38:45+00:00,5,True,active,0,True,2020-08-09 01:00:30,2020
171,True,0,0,197,True,4,197,2020-08-09 00:27:48+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
172,True,0,0,199,True,1,199,2020-08-09 00:59:49+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
173,True,1,0,200,True,12,200,2020-08-09 00:53:52+00:00,6,True,active,0,False,2020-08-09 01:00:30,2020
174,True,0,0,201,True,2,201,2020-08-08 23:08:02+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
175,True,0,0,202,True,10,202,2020-08-08 23:23:08+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
176,True,1,0,203,True,1,203,2020-08-08 21:32:52+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
177,True,0,0,204,True,7,204,2020-08-08 22:15:53+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
178,True,0,0,205,True,6,205,2020-08-08 18:40:11+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
179,True,0,0,206,True,5,206,2020-08-08 23:50:29+00:00,18,True,active,0,True,2020-08-09 01:00:30,2020
180,True,0,0,208,True,4,208,2020-08-08 22:24:34+00:00,11,True,active,0,True,2020-08-09 01:00:30,2020
181,True,1,0,209,True,12,209,2020-08-08 23:08:20+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
182,True,0,0,210,True,1,210,2020-08-08 21:47:13+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
183,True,0,0,211,True,6,211,2020-08-09 00:40:16+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
184,True,0,0,212,True,24,212,2020-08-08 23:42:36+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
185,True,0,0,213,True,2,213,2020-08-08 20:56:20+00:00,14,True,active,0,True,2020-08-09 01:00:30,2020
186,True,0,0,214,True,13,214,2020-08-09 00:55:30+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
187,True,2,0,215,True,5,215,2020-08-08 23:21:32+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
188,True,0,0,216,True,12,216,2020-08-08 16:36:17+00:00,7,True,active,0,False,2020-08-09 01:00:30,2020
189,True,0,0,217,True,14,217,2020-08-09 00:59:10+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
190,True,1,0,218,True,13,218,2020-08-09 00:50:50+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
191,True,0,0,219,True,9,219,2020-08-08 23:32:14+00:00,6,True,active,0,False,2020-08-09 01:00:30,2020
192,True,1,0,221,True,17,221,2020-08-09 00:48:56+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
193,True,1,0,222,True,13,222,2020-08-08 23:43:06+00:00,0,True,active,0,True,2020-08-09 01:00:30,2020
194,True,1,0,224,True,11,224,2020-08-09 00:26:34+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
195,True,1,0,225,True,2,225,2020-08-09 00:52:21+00:00,16,True,active,0,False,2020-08-09 01:00:30,2020
196,True,0,0,226,True,1,226,2020-08-09 00:58:21+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
197,True,0,0,227,True,1,227,2020-08-09 00:19:03+00:00,18,True,active,0,False,2020-08-09 01:00:30,2020
198,True,0,0,228,True,2,228,2020-08-08 23:42:37+00:00,17,True,active,0,False,2020-08-09 01:00:30,2020
199,True,0,0,232,True,3,232,2020-08-08 18:50:24+00:00,8,True,active,0,False,2020-08-09 01:00:30,2020
200,True,1,0,233,True,0,233,2020-08-09 01:00:13+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
201,True,0,0,234,True,3,234,2020-08-08 21:59:58+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
202,True,1,0,235,True,3,235,2020-08-08 23:09:17+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
203,True,1,0,236,True,8,236,2020-08-09 00:09:48+00:00,6,True,active,0,False,2020-08-09 01:00:30,2020
204,True,1,0,239,True,4,239,2020-08-09 00:53:21+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
205,True,0,0,255,True,11,255,2020-08-08 23:27:56+00:00,4,True,active,0,False,2020-08-09 01:00:30,2020
206,True,0,0,258,True,8,258,2020-08-08 23:07:35+00:00,7,True,active,0,False,2020-08-09 01:00:30,2020
207,True,0,0,259,True,14,259,2020-08-08 22:38:42+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
208,False,0,0,260,True,12,260,2020-08-08 21:55:31+00:00,3,False,active,0,False,2020-08-09 01:00:30,2020
209,True,0,0,271,True,4,271,2020-08-08 23:44:12+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
210,True,0,0,272,True,9,272,2020-08-08 22:43:04+00:00,10,True,active,0,False,2020-08-09 01:00:30,2020
211,True,2,0,273,True,16,273,2020-08-09 00:48:03+00:00,22,True,active,0,False,2020-08-09 01:00:30,2020
212,True,0,0,279,True,17,279,2020-08-09 00:16:59+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
213,True,0,0,280,True,8,280,2020-08-08 22:33:47+00:00,11,True,active,0,False,2020-08-09 01:00:30,2020
214,True,0,0,282,True,15,282,2020-08-08 23:54:55+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
215,True,0,0,296,True,16,296,2020-08-09 00:49:48+00:00,7,True,active,0,False,2020-08-09 01:00:30,2020
216,True,1,0,318,True,5,318,2020-08-09 00:59:37+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
217,True,0,0,319,True,11,319,2020-08-09 00:23:57+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
218,True,0,0,327,True,12,327,2020-08-09 00:53:36+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
219,True,0,0,328,True,15,328,2020-08-09 00:48:45+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
220,True,0,0,329,True,10,329,2020-08-09 00:59:55+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
221,True,0,0,330,True,10,330,2020-08-09 00:49:39+00:00,5,True,active,0,False,2020-08-09 01:00:30,2020
222,True,0,0,331,True,0,331,2020-08-09 00:32:17+00:00,15,True,active,0,False,2020-08-09 01:00:30,2020
223,True,2,0,332,True,4,332,2020-08-09 01:00:23+00:00,9,True,active,0,False,2020-08-09 01:00:30,2020
224,True,0,0,333,True,22,333,2020-08-09 00:39:01+00:00,3,True,active,0,False,2020-08-09 01:00:30,2020
225,True,0,0,334,True,6,334,2020-08-09 00:43:04+00:00,13,True,active,0,False,2020-08-09 01:00:30,2020
226,True,0,0,335,True,5,335,2020-08-09 00:45:18+00:00,14,True,active,0,False,2020-08-09 01:00:30,2020
227,True,0,0,336,True,15,336,2020-08-08 23:51:58+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
228,True,0,0,337,True,15,337,2020-08-09 00:47:40+00:00,0,True,active,0,False,2020-08-09 01:00:30,2020
229,True,0,0,338,True,3,338,2020-08-09 00:19:33+00:00,12,True,active,0,False,2020-08-09 01:00:30,2020
230,True,0,0,339,True,14,339,2020-08-09 00:44:56+00:00,1,True,active,0,False,2020-08-09 01:00:30,2020
231,True,0,0,340,True,17,340,2020-08-08 23:33:58+00:00,2,True,active,0,False,2020-08-09 01:00:30,2020
232,True,0,0,341,True,4,341,2020-08-08 23:41:16+00:00,11,True,active,0,True,2020-08-09 01:00:30,2020
