,last_reported,num_bikes_available,station_id,is_installed,is_renting,num_ebikes_available,num_docks_available,legacy_id,eightd_has_available_keys,station_status,is_returning,num_bikes_disabled,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-07-29 01:21:53+00:00,2,3,True,True,0,13,3,True,active,True,0,0,,,2020-07-29 01:38:15,2020
1,2020-07-29 01:16:55+00:00,14,4,True,True,0,5,4,False,active,True,0,0,,,2020-07-29 01:38:15,2020
2,2020-07-29 01:37:10+00:00,6,5,True,True,0,9,5,False,active,True,0,0,,,2020-07-29 01:38:15,2020
3,2020-07-29 01:33:16+00:00,4,6,True,True,0,11,6,False,active,True,0,0,,,2020-07-29 01:38:15,2020
4,2020-07-29 01:18:59+00:00,1,7,True,True,0,14,7,False,active,True,0,0,,,2020-07-29 01:38:15,2020
5,2020-07-29 01:32:13+00:00,14,8,True,True,0,4,8,False,active,True,1,0,,,2020-07-29 01:38:15,2020
6,2020-07-29 01:26:58+00:00,0,9,True,True,0,14,9,False,active,True,1,0,,,2020-07-29 01:38:15,2020
7,2020-07-29 01:29:14+00:00,10,10,True,True,0,1,10,False,active,True,0,0,,,2020-07-29 01:38:15,2020
8,2020-07-29 01:34:48+00:00,9,11,True,True,0,4,11,False,active,True,2,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 69, 'dock_blocked_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 2, 'region': 'BOS', 'off_dock_capacity': 50, 'active': True}",2020-07-29 01:38:15,2020
9,2020-07-29 01:32:59+00:00,8,12,True,True,0,10,12,True,active,True,0,0,,,2020-07-29 01:38:15,2020
10,2020-07-29 00:20:47+00:00,2,13,True,True,0,17,13,False,active,True,0,0,,,2020-07-29 01:38:15,2020
11,2020-07-29 01:33:34+00:00,1,14,True,True,0,24,14,False,active,True,0,0,,,2020-07-29 01:38:15,2020
12,2020-07-29 01:30:51+00:00,8,15,True,True,0,7,15,False,active,True,0,0,,,2020-07-29 01:38:15,2020
13,2020-07-29 01:12:37+00:00,7,16,True,True,0,10,16,True,active,True,2,0,,,2020-07-29 01:38:15,2020
14,2020-07-29 01:25:20+00:00,4,17,True,True,0,11,17,False,active,True,0,0,,,2020-07-29 01:38:15,2020
15,2020-07-29 01:31:40+00:00,12,19,True,True,0,3,19,False,active,True,0,0,,,2020-07-29 01:38:15,2020
16,2020-07-29 01:33:30+00:00,19,20,True,True,0,4,20,True,active,True,0,0,,,2020-07-29 01:38:15,2020
17,2020-07-29 01:05:47+00:00,6,21,True,True,0,10,21,True,active,True,2,0,,,2020-07-29 01:38:15,2020
18,2020-07-29 01:34:26+00:00,2,22,True,True,0,45,22,False,active,True,0,0,,,2020-07-29 01:38:15,2020
19,2020-07-29 00:56:53+00:00,2,23,True,True,0,19,23,True,active,True,0,0,,,2020-07-29 01:38:15,2020
20,2020-07-29 01:19:22+00:00,5,24,True,True,0,14,24,False,active,True,0,0,,,2020-07-29 01:38:15,2020
21,2020-07-29 01:21:29+00:00,12,25,True,True,0,3,25,False,active,True,0,0,,,2020-07-29 01:38:15,2020
22,2020-07-29 01:34:00+00:00,11,26,True,True,0,4,26,False,active,True,0,0,,,2020-07-29 01:38:15,2020
