,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,False,11,active,2020-08-08 17:35:12+00:00,0,True,True,3,0,3,4,True,0,,,2020-08-08 17:51:25,2020
1,False,1,active,2020-08-08 17:45:02+00:00,0,True,True,4,0,4,18,True,0,,,2020-08-08 17:51:25,2020
2,False,2,active,2020-08-08 17:35:16+00:00,0,True,True,5,0,5,13,True,0,,,2020-08-08 17:51:25,2020
3,False,2,active,2020-08-08 17:48:56+00:00,0,True,True,6,1,6,12,True,0,,,2020-08-08 17:51:25,2020
4,False,0,active,2020-08-08 17:38:10+00:00,0,True,True,7,0,7,15,True,0,,,2020-08-08 17:51:25,2020
5,False,4,active,2020-08-08 17:03:43+00:00,0,True,True,8,1,8,14,True,0,,,2020-08-08 17:51:25,2020
6,False,5,active,2020-08-08 17:41:38+00:00,0,True,True,9,1,9,9,True,0,,,2020-08-08 17:51:25,2020
7,False,4,active,2020-08-08 17:37:43+00:00,0,True,True,10,1,10,6,True,0,,,2020-08-08 17:51:25,2020
8,False,7,active,2020-08-08 17:48:58+00:00,0,True,True,11,1,11,7,True,0,,,2020-08-08 17:51:25,2020
9,True,6,active,2020-08-08 17:41:57+00:00,0,True,True,12,0,12,12,True,0,,,2020-08-08 17:51:25,2020
10,False,8,active,2020-08-08 17:30:45+00:00,0,True,True,13,0,13,11,True,0,,,2020-08-08 17:51:25,2020
11,False,18,active,2020-08-08 17:42:17+00:00,0,True,True,14,0,14,7,True,0,,,2020-08-08 17:51:25,2020
12,False,11,active,2020-08-08 17:23:38+00:00,0,True,True,15,0,15,4,True,0,,,2020-08-08 17:51:25,2020
13,True,12,active,2020-08-08 17:46:09+00:00,0,True,True,16,0,16,7,True,0,,,2020-08-08 17:51:25,2020
14,False,2,active,2020-08-08 17:48:42+00:00,0,True,True,17,1,17,12,True,0,,,2020-08-08 17:51:25,2020
15,False,6,active,2020-08-08 17:46:15+00:00,0,True,True,19,0,19,9,True,0,,,2020-08-08 17:51:25,2020
