,num_bikes_available,eightd_has_available_keys,is_installed,is_returning,station_id,legacy_id,num_bikes_disabled,station_status,last_reported,is_renting,num_docks_available,num_docks_disabled,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
132,16,True,True,True,149,149,1,active,2020-08-19 00:02:52+00:00,True,1,0,0,2020-08-19 00:10:45,2020
133,12,False,True,True,150,150,1,active,2020-08-18 23:57:22+00:00,True,6,0,0,2020-08-19 00:10:45,2020
134,18,False,True,True,151,151,0,active,2020-08-18 23:26:49+00:00,True,1,0,0,2020-08-19 00:10:45,2020
135,12,True,True,True,152,152,0,active,2020-08-19 00:05:53+00:00,True,3,0,0,2020-08-19 00:10:45,2020
136,4,False,True,True,156,156,1,active,2020-08-19 00:08:30+00:00,True,10,0,0,2020-08-19 00:10:45,2020
137,11,False,True,True,157,157,2,active,2020-08-19 00:09:46+00:00,True,2,0,0,2020-08-19 00:10:45,2020
138,1,False,True,True,159,159,0,active,2020-08-18 23:45:32+00:00,True,14,0,0,2020-08-19 00:10:45,2020
139,0,True,True,True,160,160,0,active,2020-08-18 23:42:01+00:00,True,14,0,0,2020-08-19 00:10:45,2020
140,16,True,True,True,161,161,1,active,2020-08-19 00:10:20+00:00,True,6,0,0,2020-08-19 00:10:45,2020
141,6,False,True,True,162,162,0,active,2020-08-18 23:53:50+00:00,True,9,0,0,2020-08-19 00:10:45,2020
142,2,True,True,True,163,163,0,active,2020-08-19 00:03:06+00:00,True,17,0,0,2020-08-19 00:10:45,2020
143,5,False,True,True,167,167,0,active,2020-08-19 00:03:18+00:00,True,10,0,0,2020-08-19 00:10:45,2020
144,1,False,True,True,169,169,0,active,2020-08-18 23:58:31+00:00,True,18,0,0,2020-08-19 00:10:45,2020
145,0,True,True,True,170,170,0,active,2020-08-18 22:24:55+00:00,True,14,0,0,2020-08-19 00:10:45,2020
146,3,True,True,True,171,171,0,active,2020-08-18 21:29:39+00:00,True,20,0,0,2020-08-19 00:10:45,2020
147,7,True,True,True,173,173,0,active,2020-08-18 23:36:47+00:00,True,7,0,0,2020-08-19 00:10:45,2020
148,2,False,True,True,174,174,0,active,2020-08-18 23:00:10+00:00,True,13,0,0,2020-08-19 00:10:45,2020
149,6,True,True,True,175,175,1,active,2020-08-18 23:48:11+00:00,True,10,0,0,2020-08-19 00:10:45,2020
150,14,False,True,True,176,176,0,active,2020-08-19 00:10:22+00:00,True,1,0,0,2020-08-19 00:10:45,2020
151,14,False,True,True,177,177,0,active,2020-08-18 23:48:05+00:00,True,5,0,0,2020-08-19 00:10:45,2020
152,10,False,True,True,178,178,0,active,2020-08-19 00:06:02+00:00,True,9,0,0,2020-08-19 00:10:45,2020
153,17,False,True,True,179,179,0,active,2020-08-19 00:06:39+00:00,True,8,0,0,2020-08-19 00:10:45,2020
154,9,False,True,True,180,180,0,active,2020-08-18 23:42:35+00:00,True,10,0,0,2020-08-19 00:10:45,2020
155,10,False,True,True,181,181,0,active,2020-08-18 23:58:26+00:00,True,9,0,0,2020-08-19 00:10:45,2020
156,4,True,True,True,182,182,0,active,2020-08-18 23:55:10+00:00,True,15,0,0,2020-08-19 00:10:45,2020
157,8,False,True,True,183,183,0,active,2020-08-19 00:06:14+00:00,True,11,0,0,2020-08-19 00:10:45,2020
158,7,False,True,True,184,184,0,active,2020-08-18 23:39:22+00:00,True,12,0,0,2020-08-19 00:10:45,2020
159,3,False,True,True,185,185,1,active,2020-08-18 23:57:19+00:00,True,11,0,0,2020-08-19 00:10:45,2020
160,0,True,True,True,186,186,0,active,2020-08-18 23:46:20+00:00,True,15,0,0,2020-08-19 00:10:45,2020
161,9,False,True,True,187,187,0,active,2020-08-18 23:50:19+00:00,True,6,0,0,2020-08-19 00:10:45,2020
162,12,False,True,True,188,188,0,active,2020-08-19 00:06:16+00:00,True,3,0,0,2020-08-19 00:10:45,2020
163,13,True,True,True,189,189,0,active,2020-08-19 00:08:40+00:00,True,10,0,0,2020-08-19 00:10:45,2020
164,22,True,True,True,190,190,2,active,2020-08-18 23:51:06+00:00,True,13,0,0,2020-08-19 00:10:45,2020
165,3,False,True,True,191,191,0,active,2020-08-18 23:41:27+00:00,True,12,0,0,2020-08-19 00:10:45,2020
166,0,False,True,True,192,192,0,active,2020-08-18 23:56:26+00:00,True,19,0,0,2020-08-19 00:10:45,2020
167,1,True,True,True,193,193,0,active,2020-08-18 23:44:24+00:00,True,14,0,0,2020-08-19 00:10:45,2020
168,2,False,True,True,194,194,3,active,2020-08-18 21:44:37+00:00,True,14,0,0,2020-08-19 00:10:45,2020
169,9,False,True,True,195,195,1,active,2020-08-19 00:08:28+00:00,True,13,0,0,2020-08-19 00:10:45,2020
170,0,False,True,True,196,196,0,active,2020-08-18 21:20:25+00:00,True,10,0,0,2020-08-19 00:10:45,2020
171,8,False,True,True,197,197,0,active,2020-08-18 22:30:39+00:00,True,7,0,0,2020-08-19 00:10:45,2020
172,10,False,True,True,199,199,0,active,2020-08-18 23:59:53+00:00,True,5,0,0,2020-08-19 00:10:45,2020
173,17,False,True,True,200,200,0,active,2020-08-19 00:07:45+00:00,True,2,0,0,2020-08-19 00:10:45,2020
174,4,False,True,True,201,201,0,active,2020-08-18 22:29:02+00:00,True,11,0,0,2020-08-19 00:10:45,2020
175,2,False,True,True,202,202,0,active,2020-08-18 23:32:32+00:00,True,13,0,0,2020-08-19 00:10:45,2020
176,6,False,True,True,203,203,1,active,2020-08-18 22:44:51+00:00,True,8,0,0,2020-08-19 00:10:45,2020
177,2,False,True,True,204,204,0,active,2020-08-18 21:52:14+00:00,True,13,0,0,2020-08-19 00:10:45,2020
178,4,False,True,True,205,205,0,active,2020-08-18 23:29:38+00:00,True,11,0,0,2020-08-19 00:10:45,2020
179,6,True,True,True,206,206,1,active,2020-08-18 23:57:14+00:00,True,16,0,0,2020-08-19 00:10:45,2020
180,11,True,True,True,208,208,0,active,2020-08-18 22:57:27+00:00,True,4,0,0,2020-08-19 00:10:45,2020
181,13,False,True,True,209,209,1,active,2020-08-18 23:44:00+00:00,True,1,0,0,2020-08-19 00:10:45,2020
182,4,False,True,True,210,210,1,active,2020-08-18 23:40:04+00:00,True,10,0,0,2020-08-19 00:10:45,2020
183,5,False,True,True,211,211,0,active,2020-08-18 23:21:42+00:00,True,14,0,0,2020-08-19 00:10:45,2020
184,3,False,True,True,212,212,0,active,2020-08-19 00:01:20+00:00,True,30,0,0,2020-08-19 00:10:45,2020
185,0,True,True,True,213,213,0,active,2020-08-18 21:21:10+00:00,True,16,0,0,2020-08-19 00:10:45,2020
186,9,False,True,True,214,214,0,active,2020-08-19 00:06:26+00:00,True,6,0,0,2020-08-19 00:10:45,2020
187,12,False,True,True,215,215,2,active,2020-08-18 23:53:04+00:00,True,1,0,0,2020-08-19 00:10:45,2020
188,19,False,True,True,216,216,0,active,2020-08-18 23:12:50+00:00,True,0,0,0,2020-08-19 00:10:45,2020
189,9,False,True,True,217,217,1,active,2020-08-18 23:56:43+00:00,True,9,0,0,2020-08-19 00:10:45,2020
190,12,False,True,True,218,218,3,active,2020-08-19 00:04:38+00:00,True,0,0,0,2020-08-19 00:10:45,2020
191,2,False,True,True,219,219,0,active,2020-08-18 21:48:43+00:00,True,13,0,0,2020-08-19 00:10:45,2020
192,8,False,True,True,221,221,1,active,2020-08-19 00:05:12+00:00,True,10,0,0,2020-08-19 00:10:45,2020
193,4,True,True,True,222,222,0,active,2020-08-18 23:39:03+00:00,True,10,0,0,2020-08-19 00:10:45,2020
194,12,False,True,True,224,224,1,active,2020-08-18 23:06:42+00:00,True,4,0,0,2020-08-19 00:10:45,2020
195,8,False,True,True,225,225,1,active,2020-08-18 23:38:27+00:00,True,10,0,0,2020-08-19 00:10:45,2020
196,1,False,True,True,226,226,1,active,2020-08-19 00:08:08+00:00,True,13,0,0,2020-08-19 00:10:45,2020
197,5,False,True,True,227,227,0,active,2020-08-19 00:07:33+00:00,True,14,0,0,2020-08-19 00:10:45,2020
198,5,False,True,True,228,228,0,active,2020-08-18 23:30:52+00:00,True,14,0,0,2020-08-19 00:10:45,2020
199,2,False,True,True,232,232,0,active,2020-08-18 23:08:38+00:00,True,9,0,0,2020-08-19 00:10:45,2020
200,2,False,True,True,233,233,0,active,2020-08-19 00:00:44+00:00,True,13,0,0,2020-08-19 00:10:45,2020
201,2,False,True,True,234,234,0,active,2020-08-18 23:57:46+00:00,True,13,0,0,2020-08-19 00:10:45,2020
202,3,False,True,True,235,235,0,active,2020-08-18 22:57:39+00:00,True,12,0,0,2020-08-19 00:10:45,2020
203,10,False,True,True,236,236,0,active,2020-08-19 00:00:19+00:00,True,5,0,0,2020-08-19 00:10:45,2020
204,9,False,True,True,239,239,1,active,2020-08-18 23:53:58+00:00,True,5,0,0,2020-08-19 00:10:45,2020
205,6,False,True,True,255,255,1,active,2020-08-18 22:20:19+00:00,True,8,0,0,2020-08-19 00:10:45,2020
206,8,False,True,True,258,258,0,active,2020-08-19 00:03:23+00:00,True,7,0,0,2020-08-19 00:10:45,2020
207,10,False,True,True,259,259,0,active,2020-08-18 17:28:18+00:00,True,5,0,0,2020-08-19 00:10:45,2020
208,5,False,True,True,260,260,0,active,2020-08-18 21:49:05+00:00,True,10,0,0,2020-08-19 00:10:45,2020
209,12,False,True,True,271,271,0,active,2020-08-18 23:11:53+00:00,True,3,0,0,2020-08-19 00:10:45,2020
210,12,False,True,True,272,272,0,active,2020-08-18 21:45:45+00:00,True,7,0,0,2020-08-19 00:10:45,2020
211,24,False,True,True,273,273,0,active,2020-08-19 00:05:55+00:00,True,16,0,0,2020-08-19 00:10:45,2020
212,16,False,True,True,279,279,0,active,2020-08-19 00:09:19+00:00,True,3,0,0,2020-08-19 00:10:45,2020
213,14,False,True,True,280,280,0,active,2020-08-18 22:54:33+00:00,True,5,0,0,2020-08-19 00:10:45,2020
214,13,False,True,True,282,282,0,active,2020-08-18 23:45:53+00:00,True,2,0,0,2020-08-19 00:10:45,2020
215,20,False,True,True,296,296,1,active,2020-08-19 00:06:11+00:00,True,2,0,0,2020-08-19 00:10:45,2020
216,1,False,True,True,318,318,0,active,2020-08-19 00:09:47+00:00,True,18,0,0,2020-08-19 00:10:45,2020
217,9,False,True,True,319,319,0,active,2020-08-19 00:09:37+00:00,True,16,0,0,2020-08-19 00:10:45,2020
218,1,False,True,True,327,327,0,active,2020-08-18 23:52:25+00:00,True,14,0,0,2020-08-19 00:10:45,2020
219,6,False,True,True,328,328,0,active,2020-08-19 00:07:46+00:00,True,9,0,0,2020-08-19 00:10:45,2020
220,11,False,True,True,329,329,1,active,2020-08-19 00:06:13+00:00,True,3,0,0,2020-08-19 00:10:45,2020
221,1,False,True,True,330,330,0,active,2020-08-18 23:25:25+00:00,True,14,0,0,2020-08-19 00:10:45,2020
222,3,False,True,True,331,331,0,active,2020-08-19 00:03:37+00:00,True,12,0,0,2020-08-19 00:10:45,2020
223,7,False,True,True,332,332,1,active,2020-08-19 00:09:00+00:00,True,7,0,0,2020-08-19 00:10:45,2020
224,22,False,True,True,333,333,0,active,2020-08-18 23:28:08+00:00,True,3,0,0,2020-08-19 00:10:45,2020
225,17,False,True,True,334,334,0,active,2020-08-18 23:22:45+00:00,True,2,0,0,2020-08-19 00:10:45,2020
226,1,False,True,True,335,335,0,active,2020-08-18 23:50:08+00:00,True,18,0,0,2020-08-19 00:10:45,2020
227,3,False,True,True,336,336,0,active,2020-08-18 21:08:08+00:00,True,12,0,0,2020-08-19 00:10:45,2020
228,13,False,True,True,337,337,0,active,2020-08-18 21:44:03+00:00,True,2,0,0,2020-08-19 00:10:45,2020
229,4,False,True,True,338,338,0,active,2020-08-19 00:10:25+00:00,True,11,0,0,2020-08-19 00:10:45,2020
230,9,False,True,True,339,339,0,active,2020-08-18 23:50:36+00:00,True,6,0,0,2020-08-19 00:10:45,2020
231,18,False,True,True,340,340,0,active,2020-08-18 19:23:25+00:00,True,1,0,0,2020-08-19 00:10:45,2020
232,11,True,True,True,341,341,0,active,2020-08-18 22:53:28+00:00,True,4,0,0,2020-08-19 00:10:45,2020
