,is_installed,station_status,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_available,valet,legacy_id,is_returning,num_docks_available,station_id,num_docks_disabled,last_reported,num_bikes_disabled,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,active,True,False,0,9,"{'dock_blocked_count': 0, 'active': True, 'off_dock_count': 0, 'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'valet_revision': 3}",296,True,14,296,0,2020-08-02 06:28:50+00:00,0,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 06:31:25,2020
1,True,active,True,True,0,4,,3,True,11,3,0,2020-08-02 04:57:49+00:00,0,,2020-08-02 06:31:25,2020
2,True,active,True,False,0,6,,4,True,13,4,0,2020-08-02 05:08:04+00:00,0,,2020-08-02 06:31:25,2020
3,True,active,True,False,0,12,,5,True,3,5,0,2020-08-02 06:21:43+00:00,0,,2020-08-02 06:31:25,2020
4,True,active,True,False,0,7,,6,True,8,6,0,2020-08-02 06:11:54+00:00,0,,2020-08-02 06:31:25,2020
5,True,active,True,False,0,2,,7,True,13,7,0,2020-08-02 05:52:40+00:00,0,,2020-08-02 06:31:25,2020
6,True,active,True,False,0,13,,8,True,3,8,0,2020-08-02 05:50:35+00:00,3,,2020-08-02 06:31:25,2020
7,True,active,True,False,0,14,,9,True,1,9,0,2020-08-02 04:45:07+00:00,0,,2020-08-02 06:31:25,2020
8,True,active,True,False,0,2,,10,True,8,10,0,2020-08-02 02:55:33+00:00,1,,2020-08-02 06:31:25,2020
9,True,active,True,False,0,0,,11,True,14,11,0,2020-08-02 05:45:34+00:00,1,,2020-08-02 06:31:25,2020
10,True,active,True,True,0,5,,12,True,13,12,0,2020-08-02 04:20:44+00:00,0,,2020-08-02 06:31:25,2020
11,True,active,True,False,0,14,,13,True,5,13,0,2020-08-02 06:04:43+00:00,0,,2020-08-02 06:31:25,2020
12,True,active,True,False,0,1,,14,True,23,14,0,2020-08-02 03:36:32+00:00,1,,2020-08-02 06:31:25,2020
13,True,active,True,False,0,8,,15,True,6,15,0,2020-08-02 05:01:59+00:00,1,,2020-08-02 06:31:25,2020
14,True,active,True,True,0,17,,16,True,1,16,0,2020-08-02 04:25:29+00:00,1,,2020-08-02 06:31:25,2020
15,True,active,True,False,0,7,,17,True,8,17,0,2020-08-02 03:51:44+00:00,0,,2020-08-02 06:31:25,2020
16,True,active,True,False,0,11,,19,True,3,19,0,2020-08-02 05:22:16+00:00,1,,2020-08-02 06:31:25,2020
17,True,active,True,True,0,0,,20,True,23,20,0,2020-08-02 05:38:40+00:00,0,,2020-08-02 06:31:25,2020
18,True,active,True,True,0,10,,21,True,8,21,0,2020-08-02 05:43:56+00:00,0,,2020-08-02 06:31:25,2020
19,True,active,True,True,0,0,,22,True,45,22,0,2020-08-02 04:41:49+00:00,2,,2020-08-02 06:31:25,2020
20,True,active,True,True,0,3,,23,True,17,23,0,2020-08-02 05:39:01+00:00,1,,2020-08-02 06:31:25,2020
21,True,active,True,False,0,0,,24,True,19,24,0,2020-08-02 05:09:41+00:00,0,,2020-08-02 06:31:25,2020
22,True,active,False,False,0,7,,25,False,6,25,0,2020-08-02 06:07:18+00:00,2,,2020-08-02 06:31:25,2020
23,True,active,True,False,0,6,,26,True,9,26,0,2020-08-02 04:48:49+00:00,0,,2020-08-02 06:31:25,2020
24,True,active,True,False,0,21,,27,True,0,27,0,2020-08-02 06:20:37+00:00,2,,2020-08-02 06:31:25,2020
25,True,active,True,False,0,7,,29,True,8,29,0,2020-08-02 01:20:41+00:00,0,,2020-08-02 06:31:25,2020
26,True,active,True,False,0,7,,30,True,5,30,0,2020-08-02 06:28:17+00:00,3,,2020-08-02 06:31:25,2020
27,True,active,True,True,0,19,,31,True,0,31,0,2020-08-02 05:27:29+00:00,0,,2020-08-02 06:31:25,2020
28,True,active,True,False,0,9,,32,True,3,32,0,2020-08-02 05:54:02+00:00,3,,2020-08-02 06:31:25,2020
29,True,active,True,False,0,16,,33,True,10,33,0,2020-08-02 05:41:54+00:00,1,,2020-08-02 06:31:25,2020
30,True,active,True,False,0,1,,35,True,22,35,0,2020-08-02 06:03:43+00:00,0,,2020-08-02 06:31:25,2020
31,True,active,True,True,0,5,,36,True,28,36,0,2020-08-02 06:16:08+00:00,0,,2020-08-02 06:31:25,2020
32,True,active,True,True,0,5,,37,True,10,37,0,2020-08-02 04:58:26+00:00,0,,2020-08-02 06:31:25,2020
33,True,active,True,False,0,20,,39,True,3,39,0,2020-08-02 06:24:50+00:00,0,,2020-08-02 06:31:25,2020
34,True,active,True,False,0,14,,40,True,5,40,0,2020-08-02 06:20:37+00:00,0,,2020-08-02 06:31:25,2020
35,True,active,True,True,0,15,,41,True,7,41,0,2020-08-02 05:54:35+00:00,5,,2020-08-02 06:31:25,2020
