,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,9,True,3,active,True,6,0,True,True,2020-08-05 16:38:03+00:00,3,0,0,,,2020-08-05 16:42:40,2020
1,7,True,4,active,False,12,0,True,True,2020-08-05 16:22:00+00:00,4,0,0,,,2020-08-05 16:42:40,2020
2,8,True,5,active,False,7,0,True,True,2020-08-05 16:27:29+00:00,5,0,0,,,2020-08-05 16:42:40,2020
3,14,True,6,active,False,1,0,True,True,2020-08-05 16:38:18+00:00,6,0,0,,,2020-08-05 16:42:40,2020
4,12,True,7,active,False,3,0,True,True,2020-08-05 15:37:44+00:00,7,0,0,,,2020-08-05 16:42:40,2020
5,2,True,8,active,False,17,0,True,True,2020-08-05 16:42:17+00:00,8,0,0,,,2020-08-05 16:42:40,2020
6,1,True,9,active,False,14,0,True,True,2020-08-05 16:09:00+00:00,9,0,0,,,2020-08-05 16:42:40,2020
7,4,True,10,active,False,7,0,True,True,2020-08-05 16:16:50+00:00,10,0,0,,,2020-08-05 16:42:40,2020
8,3,True,11,active,False,12,0,True,True,2020-08-05 16:40:37+00:00,11,0,0,"{'off_dock_count': 43, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 50, 'region': 'BOS', 'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 16:42:40,2020
9,8,True,12,active,True,10,0,True,True,2020-08-05 16:42:25+00:00,12,0,0,,,2020-08-05 16:42:40,2020
10,17,True,13,active,False,2,0,True,True,2020-08-05 16:34:20+00:00,13,0,0,,,2020-08-05 16:42:40,2020
11,19,True,14,active,False,5,0,True,True,2020-08-05 16:41:29+00:00,14,0,1,,,2020-08-05 16:42:40,2020
12,6,True,15,active,False,9,0,True,True,2020-08-05 16:39:41+00:00,15,0,0,,,2020-08-05 16:42:40,2020
13,5,True,16,active,True,14,0,True,True,2020-08-05 16:36:37+00:00,16,0,0,,,2020-08-05 16:42:40,2020
14,4,True,17,active,False,11,0,True,True,2020-08-05 16:34:15+00:00,17,0,0,,,2020-08-05 16:42:40,2020
15,3,True,19,active,False,12,0,True,True,2020-08-05 15:48:10+00:00,19,0,0,,,2020-08-05 16:42:40,2020
16,14,True,20,active,True,9,0,True,True,2020-08-05 16:06:13+00:00,20,0,0,,,2020-08-05 16:42:40,2020
17,7,True,21,active,True,10,0,True,True,2020-08-05 16:30:40+00:00,21,0,1,,,2020-08-05 16:42:40,2020
18,8,True,22,active,True,37,0,True,True,2020-08-05 16:39:36+00:00,22,0,2,,,2020-08-05 16:42:40,2020
19,12,True,23,active,True,9,0,True,True,2020-08-05 16:36:37+00:00,23,0,0,,,2020-08-05 16:42:40,2020
20,11,True,24,active,False,8,0,True,True,2020-08-05 15:46:56+00:00,24,0,0,,,2020-08-05 16:42:40,2020
21,4,True,25,active,False,11,0,True,True,2020-08-05 16:21:53+00:00,25,0,0,,,2020-08-05 16:42:40,2020
22,2,True,26,active,False,11,0,True,True,2020-08-05 16:23:04+00:00,26,0,2,,,2020-08-05 16:42:40,2020
23,2,True,27,active,False,21,0,True,True,2020-08-05 15:30:39+00:00,27,0,0,,,2020-08-05 16:42:40,2020
24,13,True,29,active,False,2,0,True,True,2020-08-05 15:49:48+00:00,29,0,0,,,2020-08-05 16:42:40,2020
25,9,True,30,active,False,6,0,True,True,2020-08-05 16:23:07+00:00,30,0,0,,,2020-08-05 16:42:40,2020
26,6,True,31,active,True,13,0,True,True,2020-08-05 15:35:17+00:00,31,0,0,,,2020-08-05 16:42:40,2020
27,9,True,32,active,False,6,0,True,True,2020-08-05 16:41:17+00:00,32,0,0,,,2020-08-05 16:42:40,2020
28,12,True,33,active,False,15,0,True,True,2020-08-05 16:38:56+00:00,33,0,0,,,2020-08-05 16:42:40,2020
29,18,True,35,active,False,5,0,True,True,2020-08-05 16:14:13+00:00,35,0,0,,,2020-08-05 16:42:40,2020
30,22,True,36,active,True,11,0,True,True,2020-08-05 16:42:19+00:00,36,0,0,,,2020-08-05 16:42:40,2020
31,10,True,37,active,True,5,0,True,True,2020-08-05 16:14:17+00:00,37,0,0,,,2020-08-05 16:42:40,2020
32,13,True,39,active,False,10,0,True,True,2020-08-05 16:41:34+00:00,39,0,0,,,2020-08-05 16:42:40,2020
33,6,True,40,active,False,12,0,True,True,2020-08-05 16:42:02+00:00,40,0,1,,,2020-08-05 16:42:40,2020
34,4,True,41,active,True,23,0,True,True,2020-08-05 16:25:26+00:00,41,0,0,,,2020-08-05 16:42:40,2020
35,5,True,42,active,False,17,0,True,True,2020-08-05 16:37:50+00:00,42,0,1,,,2020-08-05 16:42:40,2020
36,11,True,43,active,True,4,0,True,True,2020-08-05 16:30:39+00:00,43,0,0,,,2020-08-05 16:42:40,2020
37,16,True,44,active,False,7,0,True,True,2020-08-05 16:40:29+00:00,44,0,0,,,2020-08-05 16:42:40,2020
38,4,True,46,active,False,15,0,True,True,2020-08-05 16:42:00+00:00,46,0,0,,,2020-08-05 16:42:40,2020
39,4,True,47,active,True,15,0,True,True,2020-08-05 16:42:17+00:00,47,0,0,,,2020-08-05 16:42:40,2020
40,12,True,48,active,False,7,0,True,True,2020-08-05 16:13:42+00:00,48,0,0,,,2020-08-05 16:42:40,2020
41,17,True,49,active,False,0,0,True,True,2020-08-05 16:24:41+00:00,49,0,1,,,2020-08-05 16:42:40,2020
42,12,True,50,active,True,2,0,True,True,2020-08-05 16:18:45+00:00,50,0,1,,,2020-08-05 16:42:40,2020
43,6,True,51,active,False,9,0,True,True,2020-08-05 16:39:54+00:00,51,0,0,,,2020-08-05 16:42:40,2020
44,3,True,52,active,True,20,0,True,True,2020-08-05 16:38:57+00:00,52,0,0,,,2020-08-05 16:42:40,2020
45,2,True,53,active,False,17,0,True,True,2020-08-05 16:39:31+00:00,53,0,0,,,2020-08-05 16:42:40,2020
46,14,True,54,active,False,1,0,True,True,2020-08-05 16:31:26+00:00,54,0,0,,,2020-08-05 16:42:40,2020
47,11,True,55,active,False,3,0,True,True,2020-08-05 16:30:11+00:00,55,0,1,,,2020-08-05 16:42:40,2020
48,4,True,56,active,True,14,0,True,True,2020-08-05 16:19:26+00:00,56,0,0,,,2020-08-05 16:42:40,2020
49,0,True,57,active,True,13,0,True,True,2020-08-05 16:22:23+00:00,57,0,1,,,2020-08-05 16:42:40,2020
50,4,True,58,active,True,15,0,True,True,2020-08-05 16:40:24+00:00,58,0,0,,,2020-08-05 16:42:40,2020
51,9,True,59,active,True,10,0,True,True,2020-08-05 15:59:17+00:00,59,0,0,,,2020-08-05 16:42:40,2020
52,4,True,60,active,False,15,0,True,True,2020-08-05 16:37:32+00:00,60,0,0,"{'off_dock_count': 33, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 40, 'region': 'BOS', 'valet_revision': 67, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 16:42:40,2020
53,16,True,61,active,False,3,0,True,True,2020-08-05 16:36:48+00:00,61,0,0,,,2020-08-05 16:42:40,2020
54,0,True,63,active,False,15,0,True,True,2020-08-05 15:13:22+00:00,63,0,0,,,2020-08-05 16:42:40,2020
55,9,True,64,active,False,10,0,True,True,2020-08-05 16:29:40+00:00,64,0,0,,,2020-08-05 16:42:40,2020
56,3,True,65,active,False,19,0,True,True,2020-08-05 15:39:45+00:00,65,0,1,,,2020-08-05 16:42:40,2020
57,0,True,66,active,False,15,0,True,True,2020-08-05 16:42:26+00:00,66,0,0,,,2020-08-05 16:42:40,2020
58,9,True,67,active,True,18,0,True,True,2020-08-05 16:40:22+00:00,67,0,0,,,2020-08-05 16:42:40,2020
59,8,True,68,active,True,11,0,True,True,2020-08-05 16:41:43+00:00,68,0,0,,,2020-08-05 16:42:40,2020
60,9,True,69,active,True,10,0,True,True,2020-08-05 16:31:44+00:00,69,0,0,,,2020-08-05 16:42:40,2020
61,15,True,70,active,False,8,0,True,True,2020-08-05 16:29:04+00:00,70,0,0,,,2020-08-05 16:42:40,2020
62,13,True,71,active,False,10,0,True,True,2020-08-05 14:48:46+00:00,71,0,0,,,2020-08-05 16:42:40,2020
63,12,True,72,active,False,11,0,True,True,2020-08-05 16:34:31+00:00,72,0,0,,,2020-08-05 16:42:40,2020
64,5,True,73,active,False,10,0,True,True,2020-08-05 16:41:48+00:00,73,0,0,,,2020-08-05 16:42:40,2020
65,8,True,74,active,True,10,0,True,True,2020-08-05 16:42:33+00:00,74,0,1,,,2020-08-05 16:42:40,2020
66,0,True,75,active,False,14,0,True,True,2020-08-05 16:32:56+00:00,75,0,1,,,2020-08-05 16:42:40,2020
67,0,True,76,active,False,17,0,True,True,2020-08-05 16:02:52+00:00,76,0,0,,,2020-08-05 16:42:40,2020
68,0,True,77,active,False,15,0,True,True,2020-08-05 16:07:44+00:00,77,0,0,,,2020-08-05 16:42:40,2020
69,9,True,78,active,False,10,0,True,True,2020-08-05 16:35:17+00:00,78,0,0,,,2020-08-05 16:42:40,2020
70,5,True,79,active,False,14,0,True,True,2020-08-05 16:07:51+00:00,79,0,0,,,2020-08-05 16:42:40,2020
71,33,True,80,active,False,2,0,True,True,2020-08-05 16:41:22+00:00,80,0,0,,,2020-08-05 16:42:40,2020
72,10,True,81,active,False,9,0,True,True,2020-08-05 16:30:51+00:00,81,0,0,,,2020-08-05 16:42:40,2020
73,6,True,82,active,False,8,0,True,True,2020-08-05 13:55:20+00:00,82,0,1,,,2020-08-05 16:42:40,2020
74,9,True,84,active,False,6,0,True,True,2020-08-05 16:26:09+00:00,84,0,0,,,2020-08-05 16:42:40,2020
75,17,True,85,active,False,2,0,True,True,2020-08-05 16:20:25+00:00,85,0,0,,,2020-08-05 16:42:40,2020
76,3,True,86,active,False,16,0,True,True,2020-08-05 16:36:44+00:00,86,0,0,,,2020-08-05 16:42:40,2020
77,3,True,87,active,False,12,0,True,True,2020-08-05 16:41:12+00:00,87,0,0,,,2020-08-05 16:42:40,2020
78,13,True,89,active,False,6,0,True,True,2020-08-05 16:25:21+00:00,89,0,0,,,2020-08-05 16:42:40,2020
79,9,True,90,active,False,10,0,True,True,2020-08-05 16:34:47+00:00,90,0,0,,,2020-08-05 16:42:40,2020
80,16,True,91,active,False,2,0,True,True,2020-08-05 16:37:32+00:00,91,0,1,,,2020-08-05 16:42:40,2020
81,11,True,92,active,False,7,0,True,True,2020-08-05 16:18:15+00:00,92,0,1,,,2020-08-05 16:42:40,2020
82,3,True,93,active,False,11,0,True,True,2020-08-05 16:31:52+00:00,93,0,1,,,2020-08-05 16:42:40,2020
83,2,True,94,active,False,9,0,True,True,2020-08-05 16:32:16+00:00,94,0,0,,,2020-08-05 16:42:40,2020
84,7,True,95,active,False,8,0,True,True,2020-08-05 16:15:14+00:00,95,0,0,,,2020-08-05 16:42:40,2020
85,8,True,96,active,False,11,0,True,True,2020-08-05 15:44:34+00:00,96,0,0,,,2020-08-05 16:42:40,2020
86,12,True,97,active,False,7,0,True,True,2020-08-05 16:29:14+00:00,97,0,0,,,2020-08-05 16:42:40,2020
87,4,True,98,active,False,18,0,True,True,2020-08-05 16:10:28+00:00,98,0,1,,,2020-08-05 16:42:40,2020
88,11,True,99,active,False,4,0,True,True,2020-08-05 16:14:55+00:00,99,0,0,,,2020-08-05 16:42:40,2020
89,14,True,100,active,True,10,0,True,True,2020-08-05 16:14:41+00:00,100,0,1,,,2020-08-05 16:42:40,2020
90,13,True,101,active,False,2,0,True,True,2020-08-05 16:31:52+00:00,101,0,0,,,2020-08-05 16:42:40,2020
91,12,True,102,active,False,3,0,True,True,2020-08-05 16:15:49+00:00,102,0,0,,,2020-08-05 16:42:40,2020
92,1,True,103,active,False,14,0,True,True,2020-08-05 16:16:21+00:00,103,0,0,,,2020-08-05 16:42:40,2020
93,0,True,104,active,False,19,0,True,True,2020-08-05 16:10:57+00:00,104,0,0,,,2020-08-05 16:42:40,2020
94,5,True,105,active,False,13,0,True,True,2020-08-05 16:38:33+00:00,105,0,1,,,2020-08-05 16:42:40,2020
95,3,True,106,active,False,12,0,True,True,2020-08-05 16:35:37+00:00,106,0,0,,,2020-08-05 16:42:40,2020
96,8,True,107,active,False,11,0,True,True,2020-08-05 16:33:54+00:00,107,0,0,,,2020-08-05 16:42:40,2020
97,8,True,108,active,False,8,0,True,True,2020-08-05 16:33:43+00:00,108,0,1,,,2020-08-05 16:42:40,2020
98,11,True,109,active,False,23,0,True,True,2020-08-05 15:21:49+00:00,109,0,1,,,2020-08-05 16:42:40,2020
