,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,timestamp,year
126,140,12,0,0,5,0,True,True,True,2020-03-11 02:49:10+00:00,2020
127,141,0,0,0,15,0,True,True,True,2020-03-11 00:51:19+00:00,2020
128,142,5,0,0,18,0,True,True,True,2020-03-11 00:35:54+00:00,2020
129,143,1,0,1,21,0,True,True,True,2020-03-11 02:05:36+00:00,2020
130,144,1,0,0,18,0,True,True,True,2020-03-11 02:39:28+00:00,2020
131,145,4,0,1,14,0,True,True,True,2020-03-11 00:29:25+00:00,2020
132,146,10,0,0,9,0,True,True,True,2020-03-11 01:51:48+00:00,2020
133,149,5,0,1,12,0,True,True,True,2020-03-11 02:24:31+00:00,2020
134,150,18,0,1,0,0,True,True,True,2020-03-11 01:19:13+00:00,2020
135,151,3,0,0,16,0,True,True,True,2020-03-11 02:32:27+00:00,2020
136,152,7,0,0,8,0,True,True,True,2020-03-11 00:17:06+00:00,2020
137,156,3,0,0,12,0,True,True,True,2020-03-10 21:56:36+00:00,2020
138,157,0,0,1,14,0,True,True,True,2020-03-11 00:17:45+00:00,2020
139,159,2,0,0,13,0,True,True,True,2020-03-11 02:22:18+00:00,2020
140,160,0,0,0,14,0,True,True,True,2020-03-11 02:13:05+00:00,2020
141,161,22,0,0,1,0,True,True,True,2020-03-11 02:47:40+00:00,2020
142,162,3,0,0,12,0,True,True,True,2020-03-10 22:45:44+00:00,2020
143,163,13,0,0,6,0,True,True,True,2020-03-11 02:39:34+00:00,2020
144,167,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
145,169,19,0,0,0,0,True,True,True,2020-03-11 00:56:19+00:00,2020
146,170,0,0,0,14,0,True,True,True,2020-03-10 08:43:46+00:00,2020
147,171,22,0,0,1,0,True,True,True,2020-03-11 01:50:29+00:00,2020
148,173,13,0,0,1,0,True,True,True,2020-03-11 03:04:32+00:00,2020
149,174,9,0,0,6,0,True,True,True,2020-03-11 02:23:40+00:00,2020
150,175,12,0,1,4,0,True,True,True,2020-03-11 01:54:08+00:00,2020
151,176,11,0,1,3,0,True,True,True,2020-03-11 02:42:43+00:00,2020
152,177,7,0,0,12,0,True,True,True,2020-03-11 02:42:23+00:00,2020
153,178,13,0,1,5,0,True,True,True,2020-03-11 02:58:21+00:00,2020
154,179,17,0,1,7,0,True,True,True,2020-03-11 02:56:59+00:00,2020
155,180,10,0,0,9,0,True,True,True,2020-03-11 02:30:25+00:00,2020
156,181,14,0,0,5,0,True,True,True,2020-03-11 01:35:34+00:00,2020
157,182,6,0,0,13,0,True,True,True,2020-03-11 00:05:40+00:00,2020
158,183,9,0,0,10,0,True,True,True,2020-03-10 23:00:18+00:00,2020
159,184,6,0,0,13,0,True,True,True,2020-03-11 01:58:32+00:00,2020
160,185,3,0,0,12,0,True,True,True,2020-03-11 02:20:46+00:00,2020
161,186,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
162,187,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
163,188,15,0,0,0,0,True,True,True,2020-03-10 23:53:33+00:00,2020
164,189,0,0,0,23,0,True,True,True,2020-03-11 01:43:21+00:00,2020
165,190,30,0,1,6,0,True,True,True,2020-03-11 02:33:45+00:00,2020
166,191,15,0,0,0,0,True,True,True,2020-03-10 22:41:47+00:00,2020
167,192,0,0,1,18,0,True,True,True,2020-03-11 00:56:25+00:00,2020
168,193,13,0,0,2,0,True,True,True,2020-03-11 02:31:41+00:00,2020
169,194,14,0,1,4,0,True,True,True,2020-03-11 00:51:10+00:00,2020
170,195,0,0,0,23,0,True,True,True,2020-03-10 23:44:23+00:00,2020
171,196,3,0,1,6,0,True,True,True,2020-03-11 01:10:36+00:00,2020
172,197,2,0,0,13,0,True,True,True,2020-03-11 01:56:03+00:00,2020
173,199,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
174,200,16,0,0,3,0,True,True,True,2020-03-11 01:28:26+00:00,2020
175,201,2,0,0,13,0,True,True,True,2020-03-10 21:13:26+00:00,2020
176,202,1,0,0,14,0,True,True,True,2020-03-11 00:09:17+00:00,2020
177,203,1,0,0,14,0,True,True,True,2020-03-10 23:41:10+00:00,2020
178,204,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
179,205,3,0,0,12,0,True,True,True,2020-03-11 00:41:35+00:00,2020
180,206,6,0,0,17,0,True,True,True,2020-03-11 01:53:42+00:00,2020
181,208,7,0,0,8,0,True,True,True,2020-03-11 01:07:55+00:00,2020
182,209,0,0,0,15,0,True,True,True,2020-03-10 08:27:58+00:00,2020
183,210,1,0,0,14,0,True,True,True,2020-03-10 22:30:50+00:00,2020
184,211,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
185,212,9,0,0,24,0,True,True,True,2020-03-10 22:06:52+00:00,2020
186,213,1,0,0,15,0,True,True,True,2020-03-10 21:59:08+00:00,2020
187,214,3,0,1,7,0,True,True,True,2020-03-10 23:52:51+00:00,2020
188,215,5,0,0,10,0,True,True,True,2020-03-10 21:47:02+00:00,2020
189,216,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
190,217,4,0,1,14,0,True,True,True,2020-03-10 21:16:11+00:00,2020
191,218,0,0,0,15,0,True,True,True,2020-03-11 03:04:12+00:00,2020
192,219,1,0,0,14,0,True,True,True,2020-03-10 22:01:36+00:00,2020
193,221,2,0,0,17,0,True,True,True,2020-03-11 02:37:01+00:00,2020
194,222,14,0,0,0,0,True,True,True,2020-03-11 02:01:15+00:00,2020
195,224,3,0,0,14,0,True,True,True,2020-03-10 21:26:27+00:00,2020
196,225,18,0,1,0,0,True,True,True,2020-03-11 00:24:12+00:00,2020
197,226,15,0,0,0,0,True,True,True,2020-03-11 02:17:44+00:00,2020
198,227,0,0,0,3,0,False,False,False,2020-03-04 18:19:08+00:00,2020
199,228,0,0,1,18,0,True,True,True,2020-03-11 00:35:59+00:00,2020
200,232,1,0,0,10,0,True,True,True,2020-03-10 19:01:31+00:00,2020
201,233,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
202,234,8,0,0,7,0,True,True,True,2020-03-11 02:22:32+00:00,2020
203,235,3,0,0,12,0,True,True,True,2020-03-11 00:23:08+00:00,2020
204,236,13,0,0,2,0,True,True,True,2020-03-10 22:28:48+00:00,2020
205,239,15,0,0,0,0,True,True,True,2020-03-10 22:26:45+00:00,2020
206,255,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
207,258,11,0,0,4,0,True,True,True,2020-03-10 12:49:47+00:00,2020
208,259,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
209,260,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
210,271,9,0,0,6,0,True,True,True,2020-03-11 01:26:37+00:00,2020
211,272,4,0,0,15,0,True,True,True,2020-03-11 01:20:45+00:00,2020
212,273,15,0,0,25,0,True,True,True,2020-03-11 02:19:46+00:00,2020
213,279,15,0,0,4,0,True,True,True,2020-03-11 01:31:35+00:00,2020
214,280,13,0,0,6,0,True,True,True,2020-03-11 02:02:19+00:00,2020
215,282,10,0,1,4,0,True,True,True,2020-03-11 02:58:18+00:00,2020
216,296,22,0,1,0,0,True,True,True,2020-03-10 22:36:25+00:00,2020
217,318,0,0,0,19,0,True,True,True,2020-03-11 01:30:13+00:00,2020
218,319,22,0,0,3,0,True,True,True,2020-03-11 01:24:05+00:00,2020
219,327,15,0,0,0,0,True,True,True,2020-03-10 22:48:42+00:00,2020
220,328,11,0,0,4,0,True,True,True,2020-03-11 02:15:50+00:00,2020
221,329,9,0,0,6,0,True,True,True,2020-03-10 21:34:41+00:00,2020
222,330,13,0,0,2,0,True,True,True,2020-03-11 03:03:38+00:00,2020
223,331,0,0,0,15,0,True,True,True,2020-03-11 02:01:24+00:00,2020
224,332,14,0,0,1,0,True,True,True,2020-03-11 01:34:41+00:00,2020
225,333,8,0,0,17,0,True,True,True,2020-03-11 01:33:10+00:00,2020
226,334,9,0,2,8,0,True,True,True,2020-03-11 02:22:01+00:00,2020
227,335,3,0,0,16,0,True,True,True,2020-03-11 02:52:09+00:00,2020
228,336,1,0,0,14,0,True,True,True,2020-03-10 23:40:18+00:00,2020
229,337,15,0,0,0,0,True,True,True,2020-03-11 02:30:15+00:00,2020
230,338,14,0,0,1,0,True,True,True,2020-03-11 03:01:34+00:00,2020
231,339,0,0,0,3,0,False,False,False,2019-11-07 18:06:54+00:00,2019
232,340,9,0,0,10,0,True,True,True,2020-03-10 17:42:19+00:00,2020
233,341,8,0,0,7,0,True,True,True,2020-03-11 01:43:23+00:00,2020
234,342,9,0,0,6,0,True,True,True,2020-03-11 02:56:54+00:00,2020
235,343,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
236,344,7,0,0,12,0,True,True,True,2020-03-11 01:36:31+00:00,2020
237,345,0,0,1,18,0,True,True,True,2020-03-11 00:15:59+00:00,2020
238,346,14,0,1,0,0,True,True,True,2020-03-10 22:42:16+00:00,2020
239,347,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
240,348,4,0,0,11,0,True,True,True,2020-03-10 08:48:20+00:00,2020
241,349,1,0,0,16,0,True,True,True,2020-03-10 16:56:46+00:00,2020
242,350,8,0,0,9,0,True,True,True,2020-03-11 00:41:29+00:00,2020
243,351,6,0,0,9,0,True,True,True,2020-03-11 01:01:56+00:00,2020
244,352,4,0,1,10,0,True,True,True,2020-03-11 02:03:43+00:00,2020
245,353,3,0,0,12,0,True,True,True,2020-03-10 22:06:25+00:00,2020
246,354,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
247,355,5,0,0,12,0,True,True,True,2020-03-10 22:25:42+00:00,2020
248,356,14,0,0,9,0,True,True,True,2020-03-11 02:29:14+00:00,2020
249,357,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
250,358,9,0,1,9,0,True,True,True,2020-03-11 02:50:03+00:00,2020
251,359,2,0,0,13,0,True,True,True,2020-03-11 02:09:48+00:00,2020
252,360,6,0,0,9,0,True,True,True,2020-03-11 02:56:55+00:00,2020
253,361,12,0,1,6,0,True,True,True,2020-03-11 03:04:47+00:00,2020
254,362,19,0,0,0,0,True,True,True,2020-03-10 23:51:24+00:00,2020
255,363,16,0,0,3,0,True,True,True,2020-03-11 02:49:13+00:00,2020
256,364,16,0,1,2,0,True,True,True,2020-03-11 01:41:38+00:00,2020
257,365,11,0,0,8,0,True,True,True,2020-03-11 01:52:13+00:00,2020
258,366,13,0,0,2,0,True,True,True,2020-03-11 01:40:52+00:00,2020
259,367,5,0,0,14,0,True,True,True,2020-03-11 02:45:07+00:00,2020
260,368,0,0,0,15,0,False,False,False,2019-11-06 17:01:13+00:00,2019
261,369,14,0,0,1,0,True,True,True,2020-03-11 01:09:32+00:00,2020
262,370,0,0,0,19,0,True,True,True,2020-03-11 00:09:36+00:00,2020
263,371,10,0,0,9,0,True,True,True,2020-03-10 23:44:11+00:00,2020
264,372,1,0,0,18,0,True,True,True,2020-03-11 02:02:54+00:00,2020
265,373,4,0,0,11,0,True,True,True,2020-03-10 23:51:55+00:00,2020
266,374,0,0,1,18,0,True,True,True,2020-03-11 01:50:01+00:00,2020
267,376,12,0,2,1,0,True,True,True,2020-03-11 01:17:28+00:00,2020
268,377,18,0,1,0,0,True,True,True,2020-03-11 01:18:06+00:00,2020
269,378,16,0,0,3,0,True,True,True,2020-03-11 02:47:27+00:00,2020
270,379,15,0,0,0,0,True,True,True,2020-03-11 00:59:42+00:00,2020
271,380,0,0,1,17,0,True,True,True,2020-03-11 01:22:21+00:00,2020
272,381,18,0,1,0,0,True,True,True,2020-03-11 01:04:11+00:00,2020
273,384,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
274,385,6,0,0,9,0,True,True,True,2020-03-11 01:57:02+00:00,2020
275,386,18,0,0,1,0,True,True,True,2020-03-11 02:47:42+00:00,2020
276,387,10,0,1,4,0,True,True,True,2020-03-11 00:54:22+00:00,2020
277,388,0,0,0,3,0,False,False,False,2020-03-10 08:52:40+00:00,2020
278,389,7,0,0,7,0,True,True,True,2020-03-11 01:03:00+00:00,2020
279,390,12,0,0,3,0,True,True,True,2020-03-11 01:39:02+00:00,2020
280,391,10,0,0,5,0,True,True,True,2020-03-11 00:56:10+00:00,2020
281,392,2,0,0,13,0,True,True,True,2020-03-11 00:54:26+00:00,2020
282,393,3,0,0,12,0,True,True,True,2020-03-10 16:07:37+00:00,2020
283,394,9,0,1,4,0,True,True,True,2020-03-10 21:40:09+00:00,2020
284,395,4,0,0,11,0,True,True,True,2020-03-10 22:30:33+00:00,2020
285,396,4,0,2,9,0,True,True,True,2020-03-10 23:44:21+00:00,2020
286,397,3,0,1,11,0,True,True,True,2020-03-11 00:39:59+00:00,2020
287,398,9,0,0,10,0,True,True,True,2020-03-11 02:39:04+00:00,2020
288,399,2,0,0,13,0,True,True,True,2020-03-10 23:43:32+00:00,2020
289,400,12,0,1,14,0,True,True,True,2020-03-10 22:47:28+00:00,2020
290,401,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
291,402,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
292,403,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
293,404,7,0,1,8,0,True,True,True,2020-03-11 02:48:03+00:00,2020
294,405,19,0,0,0,0,True,True,True,2020-03-10 22:37:58+00:00,2020
295,406,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
296,407,8,0,1,10,0,True,True,True,2020-03-11 02:29:07+00:00,2020
297,408,12,0,0,3,0,True,True,True,2020-03-10 23:49:40+00:00,2020
298,409,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
299,410,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
300,411,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
301,412,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
302,413,12,0,1,6,0,True,True,True,2020-03-11 02:23:14+00:00,2020
303,414,0,0,0,23,0,True,True,True,2020-03-10 22:19:12+00:00,2020
304,415,0,0,0,19,0,True,True,True,2020-03-11 00:54:35+00:00,2020
305,416,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
306,417,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
307,419,5,0,0,10,0,True,True,True,2020-03-10 22:01:44+00:00,2020
308,420,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
309,421,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
310,422,12,0,0,3,0,True,True,True,2020-03-10 08:59:25+00:00,2020
311,423,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
312,424,10,0,0,9,0,True,True,True,2020-03-10 22:42:35+00:00,2020
313,425,3,0,0,13,0,True,True,True,2020-03-10 22:04:27+00:00,2020
314,426,0,0,0,27,0,True,True,True,2020-03-11 00:52:50+00:00,2020
315,427,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
316,428,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
317,430,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
318,431,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
319,432,3,0,0,16,0,True,True,True,2020-03-10 22:44:54+00:00,2020
320,433,5,0,0,14,0,True,True,True,2020-03-10 21:08:11+00:00,2020
321,434,6,0,1,12,0,True,True,True,2020-03-10 20:12:08+00:00,2020
322,435,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,1970
323,436,8,0,3,4,0,True,True,True,2020-03-10 12:19:21+00:00,2020
324,437,9,0,0,10,0,True,True,True,2020-03-11 02:24:46+00:00,2020
325,440,1,0,0,16,0,True,True,True,2020-03-11 00:40:49+00:00,2020
326,441,5,0,0,14,0,True,True,True,2020-03-11 00:54:40+00:00,2020
327,442,7,0,0,8,0,True,True,True,2020-03-10 23:27:32+00:00,2020
328,443,11,0,1,7,0,True,True,True,2020-03-10 21:52:35+00:00,2020
329,445,11,0,0,8,0,True,True,True,2020-03-11 01:18:12+00:00,2020
330,446,4,0,0,8,0,True,True,True,2020-03-11 02:02:39+00:00,2020
