,legacy_id,station_id,eightd_has_available_keys,num_bikes_available,is_returning,last_reported,station_status,is_renting,is_installed,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
47,55,55,False,1,True,2020-08-01 01:00:28+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
48,56,56,True,8,True,2020-07-31 23:54:23+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
49,57,57,True,7,True,2020-08-01 01:08:39+00:00,active,True,True,0,7,0,0,,,2020-08-01 01:14:30,2020
50,58,58,True,11,True,2020-08-01 00:59:05+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
51,59,59,False,11,True,2020-08-01 01:07:28+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
52,60,60,False,16,True,2020-08-01 01:08:48+00:00,active,True,True,2,1,0,0,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'active': True, 'off_dock_count': 2, 'dock_blocked_count': 0, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 63}",2020-08-01 01:14:30,2020
53,61,61,False,12,True,2020-08-01 01:03:29+00:00,active,True,True,0,7,0,0,,,2020-08-01 01:14:30,2020
54,63,63,False,1,True,2020-08-01 00:38:23+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
55,64,64,False,18,True,2020-08-01 00:31:59+00:00,active,True,True,1,0,0,0,,,2020-08-01 01:14:30,2020
56,65,65,False,15,True,2020-08-01 01:13:26+00:00,active,True,True,1,7,0,0,,,2020-08-01 01:14:30,2020
57,66,66,False,5,True,2020-08-01 01:12:55+00:00,active,True,True,1,9,0,0,,,2020-08-01 01:14:30,2020
58,67,67,True,5,True,2020-08-01 01:11:41+00:00,active,True,True,2,20,0,0,,,2020-08-01 01:14:30,2020
59,68,68,True,2,True,2020-08-01 01:12:21+00:00,active,True,True,0,17,0,0,,,2020-08-01 01:14:30,2020
60,69,69,True,10,True,2020-08-01 01:08:53+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
61,70,70,False,18,True,2020-08-01 00:59:06+00:00,active,True,True,1,4,0,0,,,2020-08-01 01:14:30,2020
62,71,71,False,21,True,2020-08-01 00:01:14+00:00,active,True,True,0,2,0,0,,,2020-08-01 01:14:30,2020
63,72,72,False,1,True,2020-08-01 01:12:03+00:00,active,True,True,0,22,0,0,,,2020-08-01 01:14:30,2020
64,73,73,False,15,True,2020-08-01 00:52:40+00:00,active,True,True,0,0,0,0,,,2020-08-01 01:14:30,2020
65,74,74,True,17,True,2020-08-01 01:12:51+00:00,active,True,True,1,1,0,0,,,2020-08-01 01:14:30,2020
66,75,75,False,2,True,2020-08-01 01:06:40+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
67,76,76,False,11,True,2020-08-01 01:05:01+00:00,active,True,True,1,5,0,0,,,2020-08-01 01:14:30,2020
68,77,77,False,11,True,2020-08-01 01:04:12+00:00,active,True,True,0,4,0,0,,,2020-08-01 01:14:30,2020
69,78,78,False,16,True,2020-08-01 01:05:51+00:00,active,True,True,2,1,0,0,,,2020-08-01 01:14:30,2020
70,79,79,False,11,True,2020-08-01 00:56:15+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
71,80,80,False,0,True,2020-08-01 01:10:07+00:00,active,True,True,2,33,0,0,,,2020-08-01 01:14:30,2020
72,81,81,False,1,True,2020-08-01 01:11:47+00:00,active,True,True,0,18,0,0,,,2020-08-01 01:14:30,2020
73,82,82,False,6,True,2020-07-31 23:34:40+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
74,84,84,False,4,True,2020-08-01 00:43:10+00:00,active,True,True,0,11,0,0,,,2020-08-01 01:14:30,2020
75,85,85,False,0,True,2020-08-01 00:16:04+00:00,active,True,True,0,19,0,0,,,2020-08-01 01:14:30,2020
76,86,86,False,3,True,2020-08-01 01:12:05+00:00,active,True,True,0,16,0,0,,,2020-08-01 01:14:30,2020
77,87,87,False,9,True,2020-08-01 01:12:25+00:00,active,True,True,1,5,0,0,,,2020-08-01 01:14:30,2020
78,89,89,False,19,True,2020-08-01 00:29:14+00:00,active,True,True,0,0,0,0,,,2020-08-01 01:14:30,2020
79,90,90,False,2,True,2020-08-01 01:14:26+00:00,active,True,True,0,17,0,0,,,2020-08-01 01:14:30,2020
80,91,91,False,2,True,2020-08-01 00:47:08+00:00,active,True,True,0,17,0,0,,,2020-08-01 01:14:30,2020
81,92,92,False,12,True,2020-07-31 23:47:39+00:00,active,True,True,0,7,0,0,,,2020-08-01 01:14:30,2020
82,93,93,False,6,True,2020-08-01 01:09:31+00:00,active,True,True,3,6,0,0,,,2020-08-01 01:14:30,2020
83,94,94,False,11,True,2020-08-01 00:31:51+00:00,active,True,True,0,0,0,0,,,2020-08-01 01:14:30,2020
84,95,95,False,2,True,2020-08-01 00:12:19+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
85,96,96,False,1,True,2020-08-01 01:12:19+00:00,active,True,True,0,18,0,0,,,2020-08-01 01:14:30,2020
86,97,97,False,7,True,2020-08-01 01:05:32+00:00,active,True,True,1,11,0,0,,,2020-08-01 01:14:30,2020
87,98,98,False,3,True,2020-08-01 01:14:00+00:00,active,True,True,1,18,0,0,,,2020-08-01 01:14:30,2020
88,99,99,False,4,True,2020-08-01 00:46:27+00:00,active,True,True,1,10,0,0,,,2020-08-01 01:14:30,2020
89,100,100,True,10,True,2020-08-01 01:00:18+00:00,active,True,True,3,12,0,0,,,2020-08-01 01:14:30,2020
90,101,101,False,4,True,2020-08-01 00:29:21+00:00,active,True,True,0,11,0,0,,,2020-08-01 01:14:30,2020
91,102,102,False,11,True,2020-08-01 00:33:45+00:00,active,True,True,0,4,0,0,,,2020-08-01 01:14:30,2020
92,103,103,False,1,True,2020-08-01 00:36:31+00:00,active,True,True,1,13,0,0,,,2020-08-01 01:14:30,2020
93,104,104,False,19,True,2020-07-31 23:56:56+00:00,active,True,True,0,0,0,0,,,2020-08-01 01:14:30,2020
94,105,105,False,17,True,2020-08-01 01:12:14+00:00,active,True,True,0,2,0,0,,,2020-08-01 01:14:30,2020
95,106,106,False,5,True,2020-08-01 00:37:19+00:00,active,True,True,1,9,0,0,,,2020-08-01 01:14:30,2020
96,107,107,False,1,True,2020-08-01 01:11:13+00:00,active,True,True,0,18,0,0,,,2020-08-01 01:14:30,2020
97,108,108,False,11,True,2020-08-01 01:00:15+00:00,active,True,True,0,6,0,0,,,2020-08-01 01:14:30,2020
98,109,109,False,24,True,2020-08-01 00:13:19+00:00,active,True,True,2,9,0,0,,,2020-08-01 01:14:30,2020
99,110,110,False,6,True,2020-08-01 01:02:42+00:00,active,True,True,2,7,0,0,,,2020-08-01 01:14:30,2020
100,111,111,False,1,True,2020-07-31 23:04:28+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
101,112,112,False,5,True,2020-08-01 00:37:08+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
102,113,113,False,14,True,2020-08-01 00:24:27+00:00,active,True,True,1,0,0,0,,,2020-08-01 01:14:30,2020
103,114,114,False,1,True,2020-08-01 00:35:56+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
104,115,115,False,11,True,2020-08-01 01:14:23+00:00,active,True,True,1,7,0,0,,,2020-08-01 01:14:30,2020
105,116,116,False,12,True,2020-08-01 01:11:37+00:00,active,True,True,0,11,0,0,,,2020-08-01 01:14:30,2020
106,117,117,False,1,True,2020-08-01 00:00:35+00:00,active,True,True,1,17,0,0,,,2020-08-01 01:14:30,2020
107,118,118,False,16,True,2020-08-01 01:00:46+00:00,active,True,True,1,2,0,0,,,2020-08-01 01:14:30,2020
108,119,119,False,13,True,2020-08-01 00:49:44+00:00,active,True,True,1,1,0,0,,,2020-08-01 01:14:30,2020
109,120,120,False,11,True,2020-08-01 01:07:54+00:00,active,True,True,2,2,0,0,,,2020-08-01 01:14:30,2020
110,121,121,False,11,True,2020-08-01 01:09:02+00:00,active,True,True,0,6,0,0,,,2020-08-01 01:14:30,2020
111,122,122,False,15,True,2020-08-01 01:03:23+00:00,active,True,True,0,0,0,0,,,2020-08-01 01:14:30,2020
112,124,124,False,7,True,2020-08-01 01:13:27+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
113,125,125,False,8,True,2020-08-01 00:56:37+00:00,active,True,True,0,7,0,0,,,2020-08-01 01:14:30,2020
114,126,126,False,12,True,2020-08-01 01:11:37+00:00,active,True,True,1,2,0,0,,,2020-08-01 01:14:30,2020
115,128,128,False,14,True,2020-08-01 01:04:32+00:00,active,True,True,0,5,0,0,,,2020-08-01 01:14:30,2020
116,129,129,False,10,True,2020-08-01 00:51:41+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
117,130,130,False,12,True,2020-07-31 22:34:07+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
118,131,131,False,3,True,2020-08-01 01:08:18+00:00,active,True,True,4,11,0,0,,,2020-08-01 01:14:30,2020
119,133,133,False,11,True,2020-08-01 00:55:51+00:00,active,True,True,1,11,0,0,,,2020-08-01 01:14:30,2020
120,135,135,False,3,True,2020-07-31 23:18:05+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
121,136,136,False,18,True,2020-08-01 00:55:06+00:00,active,True,True,0,1,0,0,,,2020-08-01 01:14:30,2020
122,137,137,False,6,True,2020-07-31 23:09:02+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
123,138,138,False,12,True,2020-08-01 00:42:38+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
124,139,139,False,17,True,2020-08-01 01:09:05+00:00,active,True,True,0,2,0,0,,,2020-08-01 01:14:30,2020
125,140,140,False,5,True,2020-08-01 00:54:07+00:00,active,True,True,2,10,0,0,,,2020-08-01 01:14:30,2020
126,141,141,False,1,True,2020-08-01 01:13:49+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
127,142,142,False,13,True,2020-07-31 23:50:49+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
128,143,143,False,12,True,2020-08-01 00:59:25+00:00,active,True,True,1,10,0,0,,,2020-08-01 01:14:30,2020
129,144,144,False,1,True,2020-08-01 01:01:13+00:00,active,True,True,0,18,0,0,,,2020-08-01 01:14:30,2020
130,145,145,False,10,True,2020-08-01 00:19:58+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
131,146,146,False,14,True,2020-08-01 00:38:49+00:00,active,True,True,1,4,0,0,,,2020-08-01 01:14:30,2020
132,149,149,True,3,True,2020-08-01 01:13:11+00:00,active,True,True,0,15,0,0,,,2020-08-01 01:14:30,2020
133,150,150,False,11,True,2020-08-01 00:53:12+00:00,active,True,True,1,7,0,0,,,2020-08-01 01:14:30,2020
134,151,151,False,6,True,2020-08-01 01:04:08+00:00,active,True,True,2,11,0,0,,,2020-08-01 01:14:30,2020
135,152,152,True,7,True,2020-08-01 01:13:23+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
136,156,156,False,1,True,2020-08-01 00:44:43+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
137,157,157,False,7,True,2020-08-01 01:13:29+00:00,active,True,True,1,7,0,0,,,2020-08-01 01:14:30,2020
138,159,159,False,3,True,2020-08-01 01:05:10+00:00,active,True,True,1,11,0,0,,,2020-08-01 01:14:30,2020
139,160,160,True,0,True,2020-08-01 00:01:06+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
140,161,161,True,13,True,2020-08-01 01:07:15+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
141,162,162,False,5,True,2020-08-01 00:50:29+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
142,163,163,True,18,True,2020-08-01 01:10:09+00:00,active,True,True,0,1,0,0,,,2020-08-01 01:14:30,2020
143,167,167,False,1,True,2020-08-01 01:13:02+00:00,active,True,True,1,13,0,0,,,2020-08-01 01:14:30,2020
144,169,169,False,3,True,2020-08-01 00:55:39+00:00,active,True,True,0,16,0,0,,,2020-08-01 01:14:30,2020
145,170,170,True,4,True,2020-07-31 22:06:37+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
146,171,171,True,7,True,2020-08-01 00:37:20+00:00,active,True,True,0,16,0,0,,,2020-08-01 01:14:30,2020
147,173,173,True,6,True,2020-08-01 00:23:42+00:00,active,True,True,2,6,0,0,,,2020-08-01 01:14:30,2020
148,174,174,False,8,True,2020-07-31 22:41:56+00:00,active,True,True,0,7,0,0,,,2020-08-01 01:14:30,2020
149,175,175,True,3,True,2020-08-01 01:10:10+00:00,active,True,True,1,13,0,0,,,2020-08-01 01:14:30,2020
150,176,176,False,7,True,2020-08-01 00:48:17+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
151,177,177,False,12,True,2020-08-01 00:57:20+00:00,active,True,True,0,7,0,0,,,2020-08-01 01:14:30,2020
152,178,178,False,5,True,2020-08-01 01:09:21+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
153,179,179,False,5,True,2020-08-01 01:13:12+00:00,active,True,True,2,18,0,0,,,2020-08-01 01:14:30,2020
154,180,180,False,9,True,2020-08-01 00:07:53+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
155,181,181,False,6,True,2020-08-01 00:10:48+00:00,active,True,True,1,12,0,0,,,2020-08-01 01:14:30,2020
156,182,182,True,3,True,2020-08-01 00:52:34+00:00,active,True,True,2,14,0,0,,,2020-08-01 01:14:30,2020
157,183,183,False,6,True,2020-08-01 00:54:36+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
158,184,184,False,2,True,2020-08-01 00:56:31+00:00,active,True,True,0,17,0,0,,,2020-08-01 01:14:30,2020
159,185,185,False,14,True,2020-08-01 01:03:32+00:00,active,True,True,0,1,0,0,,,2020-08-01 01:14:30,2020
160,186,186,True,15,True,2020-08-01 01:01:54+00:00,active,True,True,0,0,0,0,,,2020-08-01 01:14:30,2020
161,187,187,False,14,True,2020-08-01 00:12:13+00:00,active,True,True,0,1,0,0,,,2020-08-01 01:14:30,2020
162,188,188,False,3,True,2020-08-01 00:22:44+00:00,active,True,True,0,12,0,0,,,2020-08-01 01:14:30,2020
163,189,189,True,1,True,2020-08-01 01:00:44+00:00,active,True,True,0,22,0,0,,,2020-08-01 01:14:30,2020
164,190,190,True,25,True,2020-08-01 01:13:22+00:00,active,True,True,3,9,0,0,,,2020-08-01 01:14:30,2020
165,191,191,False,2,True,2020-07-31 20:45:59+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
166,192,192,False,11,True,2020-07-31 23:55:30+00:00,active,True,True,2,6,0,0,,,2020-08-01 01:14:30,2020
167,193,193,True,5,True,2020-08-01 00:57:08+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
168,194,194,False,14,True,2020-08-01 00:47:41+00:00,active,True,True,0,5,0,0,,,2020-08-01 01:14:30,2020
169,195,195,False,14,True,2020-08-01 01:10:52+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
170,196,196,True,0,True,2020-07-31 22:18:01+00:00,active,True,True,1,9,0,0,,,2020-08-01 01:14:30,2020
171,197,197,False,3,True,2020-08-01 00:15:01+00:00,active,True,True,0,12,0,0,,,2020-08-01 01:14:30,2020
172,199,199,False,9,True,2020-08-01 00:35:33+00:00,active,True,True,2,4,0,0,,,2020-08-01 01:14:30,2020
173,200,200,False,13,True,2020-08-01 00:42:39+00:00,active,True,True,0,6,0,0,,,2020-08-01 01:14:30,2020
174,201,201,False,0,True,2020-08-01 00:25:07+00:00,active,True,True,0,15,0,0,,,2020-08-01 01:14:30,2020
175,202,202,False,1,True,2020-08-01 00:06:34+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
176,203,203,False,6,True,2020-07-31 22:34:17+00:00,active,True,True,0,9,0,0,,,2020-08-01 01:14:30,2020
177,204,204,False,5,True,2020-07-31 23:20:00+00:00,active,True,True,0,10,0,0,,,2020-08-01 01:14:30,2020
178,205,205,False,7,True,2020-07-31 17:39:13+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
179,206,206,False,10,True,2020-08-01 00:58:08+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
180,208,208,True,12,True,2020-07-31 23:39:16+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
181,209,209,False,9,True,2020-07-31 23:54:16+00:00,active,True,True,1,5,0,0,,,2020-08-01 01:14:30,2020
182,210,210,False,2,True,2020-07-31 22:27:56+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
183,211,211,False,17,True,2020-08-01 00:22:59+00:00,active,True,True,1,1,0,0,,,2020-08-01 01:14:30,2020
184,212,212,False,19,True,2020-08-01 01:08:46+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
185,213,213,True,5,True,2020-08-01 00:39:13+00:00,active,True,True,0,11,0,0,,,2020-08-01 01:14:30,2020
186,214,214,False,2,True,2020-08-01 00:55:32+00:00,active,True,True,0,13,0,0,,,2020-08-01 01:14:30,2020
187,215,215,False,10,True,2020-08-01 01:14:08+00:00,active,True,True,0,5,0,0,,,2020-08-01 01:14:30,2020
188,216,216,False,16,True,2020-07-31 23:43:21+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
189,217,217,False,3,True,2020-07-31 23:31:21+00:00,active,True,True,0,16,0,0,,,2020-08-01 01:14:30,2020
190,218,218,False,12,True,2020-08-01 01:10:49+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
191,219,219,False,10,True,2020-08-01 00:17:23+00:00,active,True,True,1,4,0,0,,,2020-08-01 01:14:30,2020
192,221,221,False,3,True,2020-08-01 01:08:52+00:00,active,True,True,0,16,0,0,,,2020-08-01 01:14:30,2020
193,222,222,True,2,True,2020-08-01 01:10:02+00:00,active,True,True,0,12,0,0,,,2020-08-01 01:14:30,2020
194,224,224,False,10,True,2020-08-01 00:20:33+00:00,active,True,True,2,5,0,0,,,2020-08-01 01:14:30,2020
195,225,225,False,14,True,2020-08-01 01:12:18+00:00,active,True,True,0,5,0,0,,,2020-08-01 01:14:30,2020
196,226,226,False,1,True,2020-08-01 00:59:06+00:00,active,True,True,1,13,0,0,,,2020-08-01 01:14:30,2020
197,227,227,False,7,True,2020-08-01 00:49:48+00:00,active,True,True,0,12,0,0,,,2020-08-01 01:14:30,2020
198,228,228,False,7,True,2020-08-01 00:58:05+00:00,active,True,True,0,12,0,0,,,2020-08-01 01:14:30,2020
199,232,232,False,3,True,2020-07-31 23:23:50+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
200,233,233,False,10,True,2020-08-01 01:09:27+00:00,active,True,True,2,3,0,0,,,2020-08-01 01:14:30,2020
201,234,234,False,7,True,2020-08-01 00:38:08+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
202,235,235,False,9,True,2020-08-01 00:19:28+00:00,active,True,True,0,6,0,0,,,2020-08-01 01:14:30,2020
203,236,236,False,9,True,2020-08-01 00:04:52+00:00,active,True,True,0,6,0,0,,,2020-08-01 01:14:30,2020
204,239,239,False,8,True,2020-08-01 01:14:17+00:00,active,True,True,1,6,0,0,,,2020-08-01 01:14:30,2020
205,255,255,False,12,True,2020-07-31 21:41:07+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
206,258,258,False,12,True,2020-08-01 00:47:42+00:00,active,True,True,0,3,0,0,,,2020-08-01 01:14:30,2020
207,259,259,False,0,True,2020-07-31 08:31:40+00:00,active,True,True,0,15,0,0,,,2020-08-01 01:14:30,2020
208,260,260,False,7,True,2020-08-01 00:41:35+00:00,active,True,True,0,8,0,0,,,2020-08-01 01:14:30,2020
209,271,271,False,0,True,2020-07-31 21:22:43+00:00,active,True,True,0,15,0,0,,,2020-08-01 01:14:30,2020
210,272,272,False,7,True,2020-07-31 22:36:37+00:00,active,True,True,2,10,0,0,,,2020-08-01 01:14:30,2020
211,273,273,False,24,True,2020-08-01 00:55:20+00:00,active,True,True,0,16,0,0,,,2020-08-01 01:14:30,2020
212,279,279,False,4,True,2020-08-01 00:43:40+00:00,active,True,True,0,15,0,0,,,2020-08-01 01:14:30,2020
213,280,280,False,2,True,2020-07-31 23:55:15+00:00,active,True,True,1,16,0,0,,,2020-08-01 01:14:30,2020
214,282,282,False,5,True,2020-08-01 00:48:31+00:00,active,True,True,3,7,0,0,,,2020-08-01 01:14:30,2020
215,296,296,False,19,True,2020-08-01 00:57:49+00:00,active,True,True,0,4,0,0,,,2020-08-01 01:14:30,2020
216,318,318,False,2,True,2020-08-01 00:46:12+00:00,active,True,True,0,17,0,0,,,2020-08-01 01:14:30,2020
217,319,319,False,6,True,2020-08-01 00:36:43+00:00,active,True,True,0,19,0,0,,,2020-08-01 01:14:30,2020
218,327,327,False,1,True,2020-07-31 23:44:50+00:00,active,True,True,0,14,0,0,,,2020-08-01 01:14:30,2020
219,328,328,False,11,True,2020-08-01 00:48:45+00:00,active,True,True,0,4,0,0,,,2020-08-01 01:14:30,2020
