,num_ebikes_available,is_installed,num_docks_disabled,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_bikes_available,legacy_id,num_docks_available,station_id,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
26,0,True,0,True,2020-07-29 20:12:20+00:00,1,True,active,7,31,11,31,True,,,2020-07-29 20:47:55,2020
27,0,True,0,True,2020-07-29 20:45:33+00:00,1,False,active,2,32,12,32,True,,,2020-07-29 20:47:55,2020
28,0,True,0,True,2020-07-29 20:47:13+00:00,0,False,active,18,33,9,33,True,,,2020-07-29 20:47:55,2020
29,0,True,0,True,2020-07-29 20:47:50+00:00,0,False,active,8,35,15,35,True,,,2020-07-29 20:47:55,2020
30,0,True,0,True,2020-07-29 19:56:48+00:00,0,True,active,19,36,14,36,True,,,2020-07-29 20:47:55,2020
31,0,True,0,True,2020-07-29 20:33:32+00:00,0,True,active,3,37,12,37,True,,,2020-07-29 20:47:55,2020
32,0,True,0,True,2020-07-29 20:46:09+00:00,1,False,active,18,39,4,39,True,,,2020-07-29 20:47:55,2020
33,0,True,0,True,2020-07-29 20:41:33+00:00,0,False,active,7,40,12,40,True,,,2020-07-29 20:47:55,2020
34,0,True,0,True,2020-07-29 20:46:31+00:00,1,True,active,8,41,18,41,True,,,2020-07-29 20:47:55,2020
35,0,True,0,True,2020-07-29 20:25:52+00:00,1,False,active,21,42,1,42,True,,,2020-07-29 20:47:55,2020
36,0,True,0,True,2020-07-29 20:39:27+00:00,0,True,active,8,43,7,43,True,,,2020-07-29 20:47:55,2020
37,0,True,0,True,2020-07-29 20:42:19+00:00,0,False,active,16,44,7,44,True,,,2020-07-29 20:47:55,2020
38,0,True,0,True,2020-07-29 20:41:27+00:00,2,False,active,11,46,6,46,True,,,2020-07-29 20:47:55,2020
39,0,True,0,True,2020-07-29 20:45:48+00:00,1,True,active,5,47,13,47,True,,,2020-07-29 20:47:55,2020
40,0,True,0,True,2020-07-29 20:45:42+00:00,0,False,active,17,48,2,48,True,,,2020-07-29 20:47:55,2020
41,0,True,0,True,2020-07-29 20:12:17+00:00,0,False,active,7,49,11,49,True,,,2020-07-29 20:47:55,2020
42,0,True,0,True,2020-07-29 20:36:32+00:00,1,True,active,13,50,1,50,True,,,2020-07-29 20:47:55,2020
43,0,True,0,True,2020-07-29 20:19:18+00:00,2,False,active,6,51,7,51,True,,,2020-07-29 20:47:55,2020
44,0,True,0,True,2020-07-29 20:47:11+00:00,0,True,active,10,52,13,52,True,,,2020-07-29 20:47:55,2020
45,0,True,0,True,2020-07-29 20:34:40+00:00,0,False,active,1,53,18,53,True,,,2020-07-29 20:47:55,2020
46,0,True,0,True,2020-07-29 20:47:29+00:00,0,False,active,2,54,13,54,True,,,2020-07-29 20:47:55,2020
47,0,True,0,True,2020-07-29 20:44:58+00:00,0,False,active,5,55,10,55,True,,,2020-07-29 20:47:55,2020
48,0,True,0,True,2020-07-29 18:31:43+00:00,0,True,active,12,56,6,56,True,,,2020-07-29 20:47:55,2020
49,0,True,0,True,2020-07-29 20:38:18+00:00,0,True,active,3,57,11,57,True,,,2020-07-29 20:47:55,2020
50,0,True,0,True,2020-07-29 20:41:10+00:00,1,True,active,4,58,14,58,True,,,2020-07-29 20:47:55,2020
51,0,True,0,True,2020-07-29 20:42:05+00:00,0,True,active,6,59,13,59,True,,,2020-07-29 20:47:55,2020
52,0,True,0,True,2020-07-29 20:47:38+00:00,1,False,active,12,60,6,60,True,"{'dock_blocked_count': 0, 'off_dock_count': 20, 'active': True, 'region': 'BOS', 'valet_revision': 61, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-29 20:47:55,2020
53,0,True,0,True,2020-07-29 20:47:03+00:00,1,False,active,4,61,14,61,True,,,2020-07-29 20:47:55,2020
54,0,True,0,True,2020-07-29 19:23:59+00:00,0,False,active,15,63,0,63,True,,,2020-07-29 20:47:55,2020
55,0,True,0,True,2020-07-29 20:16:26+00:00,2,False,active,13,64,4,64,True,,,2020-07-29 20:47:55,2020
56,0,True,0,True,2020-07-29 20:35:30+00:00,1,False,active,10,65,12,65,True,,,2020-07-29 20:47:55,2020
57,0,True,0,True,2020-07-29 20:43:32+00:00,0,False,active,6,66,9,66,True,,,2020-07-29 20:47:55,2020
58,0,True,0,True,2020-07-29 20:41:35+00:00,2,True,active,9,67,16,67,True,,,2020-07-29 20:47:55,2020
59,0,True,0,True,2020-07-29 20:35:38+00:00,1,True,active,0,68,18,68,True,,,2020-07-29 20:47:55,2020
60,0,True,0,True,2020-07-29 20:36:39+00:00,0,True,active,7,69,12,69,True,,,2020-07-29 20:47:55,2020
61,0,True,0,True,2020-07-29 20:40:56+00:00,0,False,active,5,70,18,70,True,,,2020-07-29 20:47:55,2020
62,0,True,0,True,2020-07-29 20:45:20+00:00,0,False,active,19,71,4,71,True,,,2020-07-29 20:47:55,2020
63,0,True,0,True,2020-07-29 20:34:01+00:00,0,False,active,11,72,12,72,True,,,2020-07-29 20:47:55,2020
64,0,True,0,True,2020-07-29 20:35:57+00:00,1,False,active,7,73,7,73,True,,,2020-07-29 20:47:55,2020
65,0,True,0,True,2020-07-29 20:23:01+00:00,2,True,active,15,74,2,74,True,,,2020-07-29 20:47:55,2020
66,0,True,0,True,2020-07-29 20:40:15+00:00,0,False,active,6,75,9,75,True,,,2020-07-29 20:47:55,2020
67,0,True,0,True,2020-07-29 20:43:00+00:00,1,False,active,4,76,12,76,True,,,2020-07-29 20:47:55,2020
68,0,True,0,True,2020-07-29 20:34:35+00:00,0,False,active,4,77,11,77,True,,,2020-07-29 20:47:55,2020
69,0,True,0,True,2020-07-29 20:37:37+00:00,0,False,active,13,78,6,78,True,,,2020-07-29 20:47:55,2020
70,0,True,0,True,2020-07-29 20:16:42+00:00,0,False,active,6,79,13,79,True,,,2020-07-29 20:47:55,2020
71,0,True,0,True,2020-07-29 20:43:03+00:00,1,False,active,30,80,4,80,True,,,2020-07-29 20:47:55,2020
72,0,True,0,True,2020-07-29 20:42:17+00:00,0,False,active,4,81,15,81,True,,,2020-07-29 20:47:55,2020
73,0,True,0,True,2020-07-29 18:58:10+00:00,0,False,active,1,82,14,82,True,,,2020-07-29 20:47:55,2020
74,0,True,0,True,2020-07-29 20:46:14+00:00,1,False,active,10,84,4,84,True,,,2020-07-29 20:47:55,2020
75,0,True,0,True,2020-07-29 20:35:30+00:00,1,False,active,8,85,10,85,True,,,2020-07-29 20:47:55,2020
76,0,True,0,True,2020-07-29 20:26:22+00:00,2,False,active,2,86,15,86,True,,,2020-07-29 20:47:55,2020
77,0,True,0,True,2020-07-29 20:30:50+00:00,1,False,active,2,87,12,87,True,,,2020-07-29 20:47:55,2020
78,0,True,0,True,2020-07-29 20:22:33+00:00,0,False,active,12,89,7,89,True,,,2020-07-29 20:47:55,2020
79,0,True,0,True,2020-07-29 20:11:49+00:00,0,False,active,9,90,10,90,True,,,2020-07-29 20:47:55,2020
80,0,True,0,True,2020-07-29 20:45:06+00:00,2,False,active,8,91,9,91,True,,,2020-07-29 20:47:55,2020
81,0,True,0,True,2020-07-29 20:00:23+00:00,0,False,active,10,92,9,92,True,,,2020-07-29 20:47:55,2020
82,0,True,0,True,2020-07-29 19:11:23+00:00,3,False,active,2,93,10,93,True,,,2020-07-29 20:47:55,2020
83,0,True,0,True,2020-07-29 20:28:03+00:00,0,False,active,10,94,1,94,True,,,2020-07-29 20:47:55,2020
84,0,True,0,True,2020-07-29 20:40:32+00:00,1,False,active,5,95,9,95,True,,,2020-07-29 20:47:55,2020
85,0,True,0,True,2020-07-29 20:25:35+00:00,0,False,active,3,96,16,96,True,,,2020-07-29 20:47:55,2020
86,0,True,0,True,2020-07-29 20:23:00+00:00,1,False,active,8,97,10,97,True,,,2020-07-29 20:47:55,2020
87,0,True,0,True,2020-07-29 20:36:29+00:00,0,False,active,9,98,13,98,True,,,2020-07-29 20:47:55,2020
88,0,True,0,True,2020-07-29 20:42:42+00:00,0,False,active,10,99,5,99,True,,,2020-07-29 20:47:55,2020
89,0,True,0,True,2020-07-29 20:47:35+00:00,2,True,active,14,100,9,100,True,,,2020-07-29 20:47:55,2020
90,0,True,0,True,2020-07-29 18:19:25+00:00,0,False,active,1,101,14,101,True,,,2020-07-29 20:47:55,2020
91,0,True,0,True,2020-07-29 18:07:51+00:00,0,False,active,0,102,15,102,True,,,2020-07-29 20:47:55,2020
92,0,True,0,True,2020-07-29 20:41:39+00:00,0,False,active,2,103,13,103,True,,,2020-07-29 20:47:55,2020
93,0,True,0,True,2020-07-29 20:40:14+00:00,1,False,active,10,104,8,104,True,,,2020-07-29 20:47:55,2020
94,0,True,0,True,2020-07-29 20:45:27+00:00,1,False,active,12,105,6,105,True,,,2020-07-29 20:47:55,2020
95,0,True,0,True,2020-07-29 12:13:40+00:00,0,False,active,11,106,4,106,True,,,2020-07-29 20:47:55,2020
96,0,True,0,True,2020-07-29 20:43:37+00:00,1,False,active,7,107,11,107,True,,,2020-07-29 20:47:55,2020
97,0,True,0,True,2020-07-29 20:24:14+00:00,1,False,active,16,108,0,108,True,,,2020-07-29 20:47:55,2020
98,0,True,0,True,2020-07-29 18:46:27+00:00,2,False,active,21,109,12,109,True,,,2020-07-29 20:47:55,2020
99,0,True,0,True,2020-07-29 20:28:47+00:00,0,False,active,4,110,11,110,True,,,2020-07-29 20:47:55,2020
100,0,True,0,True,2020-07-29 20:18:00+00:00,0,False,active,5,111,10,111,True,,,2020-07-29 20:47:55,2020
101,0,True,0,True,2020-07-29 20:01:51+00:00,0,False,active,7,112,8,112,True,,,2020-07-29 20:47:55,2020
102,0,True,0,True,2020-07-29 20:15:28+00:00,0,False,active,2,113,13,113,True,,,2020-07-29 20:47:55,2020
103,0,True,0,True,2020-07-29 19:42:18+00:00,0,False,active,7,114,8,114,True,,,2020-07-29 20:47:55,2020
104,0,True,0,True,2020-07-29 20:35:28+00:00,1,False,active,10,115,8,115,True,,,2020-07-29 20:47:55,2020
105,0,True,0,True,2020-07-29 20:30:02+00:00,0,False,active,1,116,22,116,True,,,2020-07-29 20:47:55,2020
106,0,True,0,True,2020-07-29 20:34:16+00:00,0,False,active,18,117,1,117,True,,,2020-07-29 20:47:55,2020
107,0,True,0,True,2020-07-29 19:40:24+00:00,0,False,active,6,118,13,118,True,,,2020-07-29 20:47:55,2020
108,0,True,0,True,2020-07-29 20:39:14+00:00,0,False,active,6,119,9,119,True,,,2020-07-29 20:47:55,2020
109,0,True,0,True,2020-07-29 20:46:44+00:00,0,False,active,6,120,9,120,True,,,2020-07-29 20:47:55,2020
110,0,True,0,True,2020-07-29 20:29:07+00:00,2,False,active,0,121,15,121,True,,,2020-07-29 20:47:55,2020
111,0,True,0,True,2020-07-29 19:52:56+00:00,0,False,active,5,122,10,122,True,,,2020-07-29 20:47:55,2020
112,0,True,0,True,2020-07-29 18:12:32+00:00,0,False,active,3,124,12,124,True,,,2020-07-29 20:47:55,2020
113,0,True,0,True,2020-07-29 20:23:27+00:00,0,False,active,4,125,11,125,True,,,2020-07-29 20:47:55,2020
114,0,True,0,True,2020-07-29 17:01:49+00:00,0,False,active,1,126,14,126,True,,,2020-07-29 20:47:55,2020
115,0,True,0,True,2020-07-29 20:21:46+00:00,0,False,active,15,128,4,128,True,,,2020-07-29 20:47:55,2020
116,0,True,0,True,2020-07-29 20:39:54+00:00,0,False,active,8,129,11,129,True,,,2020-07-29 20:47:55,2020
117,0,True,0,True,2020-07-29 17:49:53+00:00,0,False,active,7,130,8,130,True,,,2020-07-29 20:47:55,2020
118,0,True,0,True,2020-07-29 20:26:39+00:00,1,False,active,11,131,6,131,True,,,2020-07-29 20:47:55,2020
119,0,True,0,True,2020-07-29 19:51:35+00:00,0,False,active,6,133,17,133,True,,,2020-07-29 20:47:55,2020
120,0,True,0,True,2020-07-29 20:25:08+00:00,0,False,active,6,135,11,135,True,,,2020-07-29 20:47:55,2020
121,0,True,0,True,2020-07-29 20:00:48+00:00,0,False,active,18,136,1,136,True,,,2020-07-29 20:47:55,2020
122,0,True,0,True,2020-07-29 19:46:24+00:00,0,False,active,3,137,12,137,True,,,2020-07-29 20:47:55,2020
123,0,True,0,True,2020-07-29 20:24:13+00:00,0,False,active,9,138,6,138,True,,,2020-07-29 20:47:55,2020
124,0,True,0,True,2020-07-29 20:19:07+00:00,0,False,active,5,139,14,139,True,,,2020-07-29 20:47:55,2020
125,0,True,0,True,2020-07-29 20:37:09+00:00,0,False,active,5,140,12,140,True,,,2020-07-29 20:47:55,2020
126,0,True,0,True,2020-07-29 20:46:33+00:00,1,False,active,3,141,11,141,True,,,2020-07-29 20:47:55,2020
127,0,True,0,True,2020-07-29 20:18:10+00:00,1,False,active,16,142,6,142,True,,,2020-07-29 20:47:55,2020
128,0,True,0,True,2020-07-29 20:46:22+00:00,0,False,active,3,143,20,143,True,,,2020-07-29 20:47:55,2020
129,0,True,0,True,2020-07-29 20:40:23+00:00,0,False,active,9,144,10,144,True,,,2020-07-29 20:47:55,2020
130,0,True,0,True,2020-07-29 18:39:30+00:00,0,False,active,11,145,8,145,True,,,2020-07-29 20:47:55,2020
131,0,True,0,True,2020-07-29 20:39:13+00:00,0,False,active,13,146,6,146,True,,,2020-07-29 20:47:55,2020
132,0,True,0,True,2020-07-29 20:47:24+00:00,0,True,active,4,149,14,149,True,,,2020-07-29 20:47:55,2020
133,0,True,0,True,2020-07-29 20:33:21+00:00,0,False,active,14,150,5,150,True,,,2020-07-29 20:47:55,2020
134,0,True,0,True,2020-07-29 20:46:09+00:00,1,False,active,8,151,10,151,True,,,2020-07-29 20:47:55,2020
135,0,True,0,True,2020-07-29 20:47:33+00:00,0,True,active,11,152,4,152,True,,,2020-07-29 20:47:55,2020
136,0,True,0,True,2020-07-29 20:16:34+00:00,0,False,active,5,156,10,156,True,,,2020-07-29 20:47:55,2020
137,0,True,0,True,2020-07-29 20:43:29+00:00,1,False,active,4,157,10,157,True,,,2020-07-29 20:47:55,2020
138,0,True,0,True,2020-07-29 20:47:09+00:00,2,False,active,3,159,10,159,True,,,2020-07-29 20:47:55,2020
139,0,True,0,True,2020-07-29 20:26:28+00:00,0,True,active,4,160,10,160,True,,,2020-07-29 20:47:55,2020
140,0,True,0,True,2020-07-29 20:45:32+00:00,0,True,active,18,161,5,161,True,,,2020-07-29 20:47:55,2020
141,0,True,0,True,2020-07-29 19:38:03+00:00,0,False,active,3,162,12,162,True,,,2020-07-29 20:47:55,2020
142,0,True,0,True,2020-07-29 20:30:50+00:00,0,True,active,8,163,11,163,True,,,2020-07-29 20:47:55,2020
143,0,True,0,True,2020-07-29 20:38:21+00:00,2,False,active,11,167,2,167,True,,,2020-07-29 20:47:55,2020
144,0,True,0,True,2020-07-29 19:53:08+00:00,0,False,active,9,169,10,169,True,,,2020-07-29 20:47:55,2020
145,0,True,0,True,2020-07-29 20:02:03+00:00,0,True,active,1,170,13,170,True,,,2020-07-29 20:47:55,2020
146,0,True,0,True,2020-07-29 20:42:51+00:00,1,True,active,7,171,15,171,True,,,2020-07-29 20:47:55,2020
147,0,True,0,True,2020-07-29 19:50:01+00:00,2,True,active,5,173,7,173,True,,,2020-07-29 20:47:55,2020
148,0,True,0,True,2020-07-29 17:37:54+00:00,0,False,active,8,174,7,174,True,,,2020-07-29 20:47:55,2020
149,0,True,0,True,2020-07-29 20:41:07+00:00,0,True,active,2,175,15,175,True,,,2020-07-29 20:47:55,2020
150,0,True,0,True,2020-07-29 20:10:02+00:00,0,False,active,7,176,8,176,True,,,2020-07-29 20:47:55,2020
151,0,True,0,True,2020-07-29 20:41:16+00:00,0,False,active,5,177,14,177,True,,,2020-07-29 20:47:55,2020
152,0,True,0,True,2020-07-29 20:47:38+00:00,1,False,active,3,178,15,178,True,,,2020-07-29 20:47:55,2020
153,0,True,0,True,2020-07-29 20:46:17+00:00,0,False,active,15,179,10,179,True,,,2020-07-29 20:47:55,2020
154,0,True,0,True,2020-07-29 17:11:09+00:00,0,False,active,10,180,9,180,True,,,2020-07-29 20:47:55,2020
155,0,True,0,True,2020-07-29 18:36:09+00:00,0,False,active,7,181,12,181,True,,,2020-07-29 20:47:55,2020
156,0,True,0,True,2020-07-29 20:13:30+00:00,0,True,active,5,182,14,182,True,,,2020-07-29 20:47:55,2020
157,0,True,0,True,2020-07-29 20:11:19+00:00,0,False,active,9,183,10,183,True,,,2020-07-29 20:47:55,2020
158,0,True,0,True,2020-07-29 20:45:00+00:00,0,False,active,14,184,5,184,True,,,2020-07-29 20:47:55,2020
159,0,True,0,True,2020-07-29 20:43:53+00:00,1,False,active,3,185,11,185,True,,,2020-07-29 20:47:55,2020
160,0,True,0,True,2020-07-29 19:21:59+00:00,0,True,active,11,186,4,186,True,,,2020-07-29 20:47:55,2020
161,0,True,0,True,2020-07-29 15:08:20+00:00,0,False,active,9,187,6,187,True,,,2020-07-29 20:47:55,2020
162,0,True,0,True,2020-07-29 20:35:25+00:00,0,False,active,11,188,4,188,True,,,2020-07-29 20:47:55,2020
163,0,True,0,True,2020-07-29 20:44:35+00:00,1,True,active,11,189,11,189,True,,,2020-07-29 20:47:55,2020
164,0,True,0,True,2020-07-29 20:33:49+00:00,1,True,active,22,190,14,190,True,,,2020-07-29 20:47:55,2020
165,0,True,0,True,2020-07-29 19:58:36+00:00,0,False,active,2,191,13,191,True,,,2020-07-29 20:47:55,2020
166,0,True,0,True,2020-07-29 20:13:25+00:00,0,False,active,13,192,6,192,True,,,2020-07-29 20:47:55,2020
167,0,True,0,True,2020-07-29 20:40:04+00:00,0,True,active,12,193,3,193,True,,,2020-07-29 20:47:55,2020
168,0,True,0,True,2020-07-29 18:11:48+00:00,0,False,active,14,194,5,194,True,,,2020-07-29 20:47:55,2020
169,0,True,0,True,2020-07-29 20:29:07+00:00,1,False,active,12,195,10,195,True,,,2020-07-29 20:47:55,2020
170,0,True,0,True,2020-07-29 14:01:29+00:00,0,True,active,0,196,10,196,True,,,2020-07-29 20:47:55,2020
171,0,True,0,True,2020-07-29 20:36:11+00:00,0,False,active,1,197,14,197,True,,,2020-07-29 20:47:55,2020
172,0,True,0,True,2020-07-29 16:57:39+00:00,0,False,active,7,199,8,199,True,,,2020-07-29 20:47:55,2020
173,0,True,0,True,2020-07-29 20:45:58+00:00,0,False,active,13,200,6,200,True,,,2020-07-29 20:47:55,2020
174,0,True,0,True,2020-07-29 12:09:09+00:00,0,False,active,0,201,15,201,True,,,2020-07-29 20:47:55,2020
175,0,True,0,True,2020-07-29 18:19:18+00:00,1,False,active,3,202,11,202,True,,,2020-07-29 20:47:55,2020
176,0,True,0,True,2020-07-29 20:08:28+00:00,0,False,active,3,203,12,203,True,,,2020-07-29 20:47:55,2020
177,0,True,0,True,2020-07-29 20:09:46+00:00,0,False,active,2,204,13,204,True,,,2020-07-29 20:47:55,2020
178,0,True,0,True,2020-07-29 18:59:24+00:00,1,False,active,4,205,10,205,True,,,2020-07-29 20:47:55,2020
179,0,True,0,True,2020-07-29 20:13:15+00:00,0,False,active,7,206,16,206,True,,,2020-07-29 20:47:55,2020
180,0,True,0,True,2020-07-29 20:41:04+00:00,0,True,active,13,208,2,208,True,,,2020-07-29 20:47:55,2020
181,0,True,0,True,2020-07-29 19:43:00+00:00,1,False,active,12,209,2,209,True,,,2020-07-29 20:47:55,2020
182,0,True,0,True,2020-07-29 20:45:48+00:00,0,False,active,1,210,14,210,True,,,2020-07-29 20:47:55,2020
183,0,True,0,True,2020-07-29 20:24:52+00:00,1,False,active,14,211,4,211,True,,,2020-07-29 20:47:55,2020
184,0,True,0,True,2020-07-29 20:17:21+00:00,0,False,active,7,212,26,212,True,,,2020-07-29 20:47:55,2020
185,0,True,0,True,2020-07-29 20:31:56+00:00,0,True,active,9,213,7,213,True,,,2020-07-29 20:47:55,2020
186,0,True,0,True,2020-07-29 20:43:39+00:00,0,False,active,12,214,3,214,True,,,2020-07-29 20:47:55,2020
187,0,True,0,True,2020-07-29 16:16:33+00:00,0,False,active,12,215,3,215,True,,,2020-07-29 20:47:55,2020
188,0,True,0,True,2020-07-29 20:43:27+00:00,1,False,active,17,216,1,216,True,,,2020-07-29 20:47:55,2020
189,0,True,0,True,2020-07-29 20:22:04+00:00,0,False,active,4,217,15,217,True,,,2020-07-29 20:47:55,2020
190,0,True,0,True,2020-07-29 20:18:12+00:00,0,False,active,5,218,10,218,True,,,2020-07-29 20:47:55,2020
191,0,True,0,True,2020-07-29 17:58:44+00:00,0,False,active,9,219,6,219,True,,,2020-07-29 20:47:55,2020
192,0,True,0,True,2020-07-29 20:43:36+00:00,0,False,active,5,221,14,221,True,,,2020-07-29 20:47:55,2020
193,0,True,0,True,2020-07-29 20:37:26+00:00,0,True,active,4,222,10,222,True,,,2020-07-29 20:47:55,2020
194,0,True,0,True,2020-07-29 19:52:23+00:00,0,False,active,8,224,9,224,True,,,2020-07-29 20:47:55,2020
195,0,True,0,True,2020-07-29 20:41:48+00:00,1,False,active,8,225,10,225,True,,,2020-07-29 20:47:55,2020
196,0,True,0,True,2020-07-29 20:46:03+00:00,0,False,active,4,226,11,226,True,,,2020-07-29 20:47:55,2020
197,0,True,0,True,2020-07-29 20:25:14+00:00,0,False,active,9,227,10,227,True,,,2020-07-29 20:47:55,2020
198,0,True,0,True,2020-07-29 17:26:31+00:00,0,False,active,6,228,13,228,True,,,2020-07-29 20:47:55,2020
199,0,True,0,True,2020-07-29 17:44:10+00:00,0,False,active,3,232,8,232,True,,,2020-07-29 20:47:55,2020
200,0,True,0,True,2020-07-29 20:32:59+00:00,1,False,active,4,233,10,233,True,,,2020-07-29 20:47:55,2020
201,0,True,0,True,2020-07-29 15:34:57+00:00,0,False,active,4,234,11,234,True,,,2020-07-29 20:47:55,2020
202,0,True,0,True,2020-07-29 18:35:55+00:00,0,False,active,10,235,5,235,True,,,2020-07-29 20:47:55,2020
203,0,True,0,True,2020-07-29 20:47:13+00:00,1,False,active,7,236,7,236,True,,,2020-07-29 20:47:55,2020
204,0,True,0,True,2020-07-29 20:39:10+00:00,0,False,active,3,239,12,239,True,,,2020-07-29 20:47:55,2020
205,0,True,0,True,2020-07-29 17:50:43+00:00,0,False,active,11,255,4,255,True,,,2020-07-29 20:47:55,2020
206,0,True,0,True,2020-07-29 12:20:53+00:00,0,False,active,8,258,7,258,True,,,2020-07-29 20:47:55,2020
207,0,True,0,True,2020-07-29 10:42:10+00:00,0,False,active,0,259,15,259,True,,,2020-07-29 20:47:55,2020
208,0,True,0,True,2020-07-29 20:34:03+00:00,3,False,active,12,260,0,260,True,,,2020-07-29 20:47:55,2020
209,0,True,0,True,2020-07-29 17:00:13+00:00,1,False,active,0,271,14,271,True,,,2020-07-29 20:47:55,2020
210,0,True,0,True,2020-07-29 20:09:56+00:00,2,False,active,12,272,5,272,True,,,2020-07-29 20:47:55,2020
211,0,True,0,True,2020-07-29 19:35:44+00:00,1,False,active,30,273,9,273,True,,,2020-07-29 20:47:55,2020
212,0,True,0,True,2020-07-29 19:25:09+00:00,0,False,active,9,279,10,279,True,,,2020-07-29 20:47:55,2020
213,0,True,0,True,2020-07-29 20:05:28+00:00,0,False,active,3,280,16,280,True,,,2020-07-29 20:47:55,2020
214,0,True,0,True,2020-07-29 20:46:02+00:00,1,False,active,8,282,6,282,True,,,2020-07-29 20:47:55,2020
215,0,True,0,True,2020-07-29 20:26:49+00:00,0,False,active,1,296,22,296,True,,,2020-07-29 20:47:55,2020
216,0,True,0,True,2020-07-29 20:38:38+00:00,1,False,active,13,318,5,318,True,,,2020-07-29 20:47:55,2020
217,0,True,0,True,2020-07-29 20:47:14+00:00,0,False,active,10,319,15,319,True,,,2020-07-29 20:47:55,2020
218,0,True,0,True,2020-07-29 17:33:43+00:00,0,False,active,11,327,4,327,True,,,2020-07-29 20:47:55,2020
219,0,True,0,True,2020-07-29 20:34:01+00:00,0,False,active,8,328,7,328,True,,,2020-07-29 20:47:55,2020
