,num_docks_available,is_returning,num_bikes_disabled,num_bikes_available,last_reported,legacy_id,num_docks_disabled,eightd_has_available_keys,station_status,num_ebikes_available,is_installed,station_id,is_renting,timestamp_of_data_read_request,year_station_last_reported
35,13,True,4,6,2020-08-11 02:07:52+00:00,42,0,False,active,0,True,42,True,2020-08-11 02:33:10,2020
36,10,True,0,5,2020-08-11 01:53:25+00:00,43,0,True,active,0,True,43,True,2020-08-11 02:33:10,2020
37,15,True,1,7,2020-08-11 00:54:12+00:00,44,0,False,active,0,True,44,True,2020-08-11 02:33:10,2020
38,7,True,0,12,2020-08-11 02:29:04+00:00,46,0,False,active,0,True,46,True,2020-08-11 02:33:10,2020
39,6,True,1,12,2020-08-11 02:32:29+00:00,47,0,True,active,0,True,47,True,2020-08-11 02:33:10,2020
40,17,True,0,2,2020-08-11 01:05:37+00:00,48,0,False,active,0,True,48,True,2020-08-11 02:33:10,2020
41,3,True,1,14,2020-08-11 02:14:57+00:00,49,0,False,active,0,True,49,True,2020-08-11 02:33:10,2020
42,9,True,0,6,2020-08-11 01:19:33+00:00,50,0,True,active,0,True,50,True,2020-08-11 02:33:10,2020
43,11,True,1,3,2020-08-11 01:21:12+00:00,51,0,False,active,0,True,51,True,2020-08-11 02:33:10,2020
44,5,True,0,18,2020-08-11 02:10:29+00:00,52,0,True,active,0,True,52,True,2020-08-11 02:33:10,2020
45,3,True,0,16,2020-08-11 02:07:05+00:00,53,0,False,active,0,True,53,True,2020-08-11 02:33:10,2020
46,11,True,0,4,2020-08-11 02:19:01+00:00,54,0,False,active,0,True,54,True,2020-08-11 02:33:10,2020
47,6,True,1,8,2020-08-11 02:24:07+00:00,55,0,False,active,0,True,55,True,2020-08-11 02:33:10,2020
48,11,True,1,6,2020-08-11 00:48:04+00:00,56,0,True,active,0,True,56,True,2020-08-11 02:33:10,2020
49,10,True,0,4,2020-08-11 02:29:43+00:00,57,0,True,active,0,True,57,True,2020-08-11 02:33:10,2020
50,4,True,4,11,2020-08-11 02:17:27+00:00,58,0,True,active,0,True,58,True,2020-08-11 02:33:10,2020
51,14,True,0,5,2020-08-11 02:11:16+00:00,59,0,True,active,0,True,59,True,2020-08-11 02:33:10,2020
52,17,True,0,2,2020-08-11 02:31:49+00:00,60,0,False,active,0,True,60,True,2020-08-11 02:33:10,2020
53,15,True,1,3,2020-08-11 02:29:58+00:00,61,0,False,active,0,True,61,True,2020-08-11 02:33:10,2020
54,9,True,2,4,2020-08-10 22:55:41+00:00,63,0,False,active,0,True,63,True,2020-08-11 02:33:10,2020
55,16,True,0,3,2020-08-11 02:17:45+00:00,64,0,False,active,0,True,64,True,2020-08-11 02:33:10,2020
56,19,True,0,4,2020-08-10 23:13:48+00:00,65,0,False,active,0,True,65,True,2020-08-11 02:33:10,2020
57,0,True,0,15,2020-08-11 01:31:27+00:00,66,0,False,active,0,True,66,True,2020-08-11 02:33:10,2020
58,23,True,0,4,2020-08-11 02:22:18+00:00,67,0,True,active,0,True,67,True,2020-08-11 02:33:10,2020
59,7,True,0,12,2020-08-11 02:09:53+00:00,68,0,True,active,0,True,68,True,2020-08-11 02:33:10,2020
60,10,True,1,8,2020-08-11 02:15:22+00:00,69,0,True,active,0,True,69,True,2020-08-11 02:33:10,2020
61,2,True,0,21,2020-08-11 01:00:24+00:00,70,0,False,active,0,True,70,True,2020-08-11 02:33:10,2020
62,0,True,0,23,2020-08-11 01:41:32+00:00,71,0,False,active,0,True,71,True,2020-08-11 02:33:10,2020
63,23,True,0,0,2020-08-11 00:52:03+00:00,72,0,False,active,0,True,72,True,2020-08-11 02:33:10,2020
64,15,True,0,0,2020-08-11 02:20:43+00:00,73,0,False,active,0,True,73,True,2020-08-11 02:33:10,2020
65,18,True,0,1,2020-08-11 02:24:57+00:00,74,0,True,active,0,True,74,True,2020-08-11 02:33:10,2020
66,14,True,0,1,2020-08-11 01:59:45+00:00,75,0,False,active,0,True,75,True,2020-08-11 02:33:10,2020
67,12,True,0,5,2020-08-11 02:23:55+00:00,76,0,False,active,0,True,76,True,2020-08-11 02:33:10,2020
68,9,True,1,5,2020-08-11 01:56:46+00:00,77,0,False,active,0,True,77,True,2020-08-11 02:33:10,2020
69,16,True,0,3,2020-08-11 01:40:07+00:00,78,0,False,active,0,True,78,True,2020-08-11 02:33:10,2020
70,2,True,3,14,2020-08-11 02:11:23+00:00,79,0,False,active,0,True,79,True,2020-08-11 02:33:10,2020
71,29,True,0,6,2020-08-11 02:17:57+00:00,80,0,False,active,0,True,80,True,2020-08-11 02:33:10,2020
72,13,True,0,6,2020-08-11 02:10:10+00:00,81,0,False,active,0,True,81,True,2020-08-11 02:33:10,2020
73,14,True,0,1,2020-08-11 01:05:23+00:00,82,0,False,active,0,True,82,True,2020-08-11 02:33:10,2020
74,8,True,1,6,2020-08-11 02:09:39+00:00,84,0,False,active,0,True,84,True,2020-08-11 02:33:10,2020
75,19,True,0,0,2020-08-11 00:49:00+00:00,85,0,False,active,0,True,85,True,2020-08-11 02:33:10,2020
76,13,True,0,6,2020-08-11 02:30:25+00:00,86,0,False,active,0,True,86,True,2020-08-11 02:33:10,2020
77,4,True,0,11,2020-08-11 02:20:11+00:00,87,0,False,active,0,True,87,True,2020-08-11 02:33:10,2020
78,12,True,0,7,2020-08-11 01:29:47+00:00,89,0,False,active,0,True,89,True,2020-08-11 02:33:10,2020
79,0,True,1,18,2020-08-11 01:15:28+00:00,90,0,False,active,0,True,90,True,2020-08-11 02:33:10,2020
80,15,True,1,3,2020-08-11 01:55:48+00:00,91,0,False,active,0,True,91,True,2020-08-11 02:33:10,2020
81,10,True,0,9,2020-08-11 00:43:16+00:00,92,0,False,active,0,True,92,True,2020-08-11 02:33:10,2020
82,2,True,1,12,2020-08-11 02:00:31+00:00,93,0,False,active,0,True,93,True,2020-08-11 02:33:10,2020
83,7,True,0,4,2020-08-11 02:24:15+00:00,94,0,False,active,0,True,94,True,2020-08-11 02:33:10,2020
84,7,True,2,6,2020-08-11 02:27:12+00:00,95,0,False,active,0,True,95,True,2020-08-11 02:33:10,2020
85,1,True,0,18,2020-08-11 01:31:26+00:00,96,0,False,active,0,True,96,True,2020-08-11 02:33:10,2020
86,3,True,0,16,2020-08-11 01:44:25+00:00,97,0,False,active,0,True,97,True,2020-08-11 02:33:10,2020
87,14,True,0,9,2020-08-11 02:25:35+00:00,98,0,False,active,0,True,98,True,2020-08-11 02:33:10,2020
88,7,True,0,8,2020-08-11 01:57:00+00:00,99,0,False,active,0,True,99,True,2020-08-11 02:33:10,2020
89,11,True,1,13,2020-08-11 02:20:18+00:00,100,0,True,active,0,True,100,True,2020-08-11 02:33:10,2020
90,0,True,1,14,2020-08-11 00:41:43+00:00,101,0,False,active,0,True,101,True,2020-08-11 02:33:10,2020
91,13,True,0,2,2020-08-11 00:30:14+00:00,102,0,False,active,0,True,102,True,2020-08-11 02:33:10,2020
92,4,True,0,11,2020-08-11 02:03:25+00:00,103,0,False,active,0,True,103,True,2020-08-11 02:33:10,2020
93,10,True,0,9,2020-08-11 02:28:50+00:00,104,0,False,active,0,True,104,True,2020-08-11 02:33:10,2020
94,7,True,2,10,2020-08-11 02:24:51+00:00,105,0,False,active,0,True,105,True,2020-08-11 02:33:10,2020
95,8,True,1,6,2020-08-10 23:29:51+00:00,106,0,False,active,0,True,106,True,2020-08-11 02:33:10,2020
96,9,True,2,8,2020-08-11 02:14:31+00:00,107,0,False,active,0,True,107,True,2020-08-11 02:33:10,2020
97,12,True,0,5,2020-08-11 01:52:03+00:00,108,0,False,active,0,True,108,True,2020-08-11 02:33:10,2020
98,26,True,1,8,2020-08-11 01:24:03+00:00,109,0,False,active,0,True,109,True,2020-08-11 02:33:10,2020
99,12,True,0,3,2020-08-11 01:24:13+00:00,110,0,False,active,0,True,110,True,2020-08-11 02:33:10,2020
100,7,True,0,8,2020-08-11 00:36:25+00:00,111,0,False,active,0,True,111,True,2020-08-11 02:33:10,2020
101,6,True,0,9,2020-08-11 00:23:13+00:00,112,0,False,active,0,True,112,True,2020-08-11 02:33:10,2020
102,3,True,1,11,2020-08-11 02:02:06+00:00,113,0,False,active,0,True,113,True,2020-08-11 02:33:10,2020
103,11,True,1,3,2020-08-11 02:15:25+00:00,114,0,False,active,0,True,114,True,2020-08-11 02:33:10,2020
104,7,True,0,12,2020-08-11 02:16:22+00:00,115,0,False,active,0,True,115,True,2020-08-11 02:33:10,2020
105,4,True,0,19,2020-08-11 01:42:12+00:00,116,0,False,active,0,True,116,True,2020-08-11 02:33:10,2020
106,7,True,0,12,2020-08-11 01:34:16+00:00,117,0,False,active,0,True,117,True,2020-08-11 02:33:10,2020
107,0,True,1,18,2020-08-11 02:22:40+00:00,118,0,False,active,0,True,118,True,2020-08-11 02:33:10,2020
108,13,True,0,2,2020-08-11 02:00:37+00:00,119,0,False,active,0,True,119,True,2020-08-11 02:33:10,2020
109,1,True,5,9,2020-08-11 02:14:14+00:00,120,0,False,active,0,True,120,True,2020-08-11 02:33:10,2020
110,9,True,0,8,2020-08-11 02:28:38+00:00,121,0,False,active,0,True,121,True,2020-08-11 02:33:10,2020
111,4,True,0,11,2020-08-11 01:13:59+00:00,122,0,False,active,0,True,122,True,2020-08-11 02:33:10,2020
112,4,True,0,11,2020-08-11 00:41:14+00:00,124,0,False,active,0,True,124,True,2020-08-11 02:33:10,2020
113,10,True,0,5,2020-08-11 02:02:19+00:00,125,0,False,active,0,True,125,True,2020-08-11 02:33:10,2020
114,10,True,0,5,2020-08-11 00:01:29+00:00,126,0,False,active,0,True,126,True,2020-08-11 02:33:10,2020
115,7,True,0,12,2020-08-10 23:00:26+00:00,128,0,False,active,0,True,128,True,2020-08-11 02:33:10,2020
116,6,True,0,13,2020-08-11 02:03:09+00:00,129,0,False,active,0,True,129,True,2020-08-11 02:33:10,2020
117,3,True,0,12,2020-08-11 02:12:28+00:00,130,0,False,active,0,True,130,True,2020-08-11 02:33:10,2020
118,0,True,0,18,2020-08-11 02:24:42+00:00,131,0,False,active,0,True,131,True,2020-08-11 02:33:10,2020
119,4,True,1,18,2020-08-11 02:10:17+00:00,133,0,False,active,0,True,133,True,2020-08-11 02:33:10,2020
120,12,True,1,4,2020-08-11 00:11:39+00:00,135,0,False,active,0,True,135,True,2020-08-11 02:33:10,2020
121,12,True,1,6,2020-08-11 00:39:52+00:00,136,0,False,active,0,True,136,True,2020-08-11 02:33:10,2020
122,3,True,0,12,2020-08-11 02:03:19+00:00,137,0,False,active,0,True,137,True,2020-08-11 02:33:10,2020
123,1,True,2,12,2020-08-11 00:52:25+00:00,138,0,False,active,0,True,138,True,2020-08-11 02:33:10,2020
124,13,True,1,5,2020-08-11 02:29:20+00:00,139,0,False,active,0,True,139,True,2020-08-11 02:33:10,2020
125,4,True,1,12,2020-08-11 00:22:55+00:00,140,0,False,active,0,True,140,True,2020-08-11 02:33:10,2020
126,8,True,0,7,2020-08-11 02:21:36+00:00,141,0,False,active,0,True,141,True,2020-08-11 02:33:10,2020
127,6,True,0,17,2020-08-11 00:54:24+00:00,142,0,False,active,0,True,142,True,2020-08-11 02:33:10,2020
128,6,True,0,17,2020-08-11 02:30:40+00:00,143,0,False,active,0,True,143,True,2020-08-11 02:33:10,2020
129,5,True,0,14,2020-08-11 00:35:41+00:00,144,0,False,active,0,True,144,True,2020-08-11 02:33:10,2020
130,2,True,0,17,2020-08-11 01:47:51+00:00,145,0,False,active,0,True,145,True,2020-08-11 02:33:10,2020
131,14,True,2,3,2020-08-11 00:54:41+00:00,146,0,False,active,0,True,146,True,2020-08-11 02:33:10,2020
132,3,True,0,15,2020-08-11 02:19:11+00:00,149,0,True,active,0,True,149,True,2020-08-11 02:33:10,2020
133,6,True,1,12,2020-08-11 01:58:50+00:00,150,0,False,active,0,True,150,True,2020-08-11 02:33:10,2020
134,16,True,0,3,2020-08-11 00:26:50+00:00,151,0,False,active,0,True,151,True,2020-08-11 02:33:10,2020
135,1,True,0,14,2020-08-11 00:37:13+00:00,152,0,True,active,0,True,152,True,2020-08-11 02:33:10,2020
136,12,True,0,3,2020-08-11 02:14:15+00:00,156,0,False,active,0,True,156,True,2020-08-11 02:33:10,2020
137,13,True,0,2,2020-08-11 02:26:08+00:00,157,0,False,active,0,True,157,True,2020-08-11 02:33:10,2020
138,8,True,1,6,2020-08-11 01:46:14+00:00,159,0,False,active,0,True,159,True,2020-08-11 02:33:10,2020
139,11,True,0,3,2020-08-11 02:23:39+00:00,160,0,True,active,0,True,160,True,2020-08-11 02:33:10,2020
140,8,True,2,13,2020-08-11 02:28:31+00:00,161,0,True,active,0,True,161,True,2020-08-11 02:33:10,2020
141,9,True,0,6,2020-08-11 00:33:12+00:00,162,0,False,active,0,True,162,True,2020-08-11 02:33:10,2020
142,9,True,0,10,2020-08-11 02:14:44+00:00,163,0,True,active,0,True,163,True,2020-08-11 02:33:10,2020
143,10,True,0,5,2020-08-10 23:28:48+00:00,167,0,False,active,0,True,167,True,2020-08-11 02:33:10,2020
144,4,True,0,15,2020-08-11 00:20:45+00:00,169,0,False,active,0,True,169,True,2020-08-11 02:33:10,2020
145,11,True,0,3,2020-08-11 00:26:00+00:00,170,0,True,active,0,True,170,True,2020-08-11 02:33:10,2020
146,18,True,0,5,2020-08-11 01:27:24+00:00,171,0,True,active,0,True,171,True,2020-08-11 02:33:10,2020
147,4,True,0,10,2020-08-11 00:24:09+00:00,173,0,True,active,0,True,173,True,2020-08-11 02:33:10,2020
148,12,True,0,3,2020-08-11 01:32:32+00:00,174,0,False,active,0,True,174,True,2020-08-11 02:33:10,2020
149,16,True,0,1,2020-08-11 01:38:46+00:00,175,0,True,active,0,True,175,True,2020-08-11 02:33:10,2020
150,0,True,0,15,2020-08-11 02:11:23+00:00,176,0,False,active,0,True,176,True,2020-08-11 02:33:10,2020
151,18,True,0,1,2020-08-11 02:00:35+00:00,177,0,False,active,0,True,177,True,2020-08-11 02:33:10,2020
152,14,True,0,5,2020-08-11 02:29:58+00:00,178,0,False,active,0,True,178,True,2020-08-11 02:33:10,2020
153,10,True,0,15,2020-08-11 02:14:48+00:00,179,0,False,active,0,True,179,True,2020-08-11 02:33:10,2020
154,4,True,0,15,2020-08-11 00:13:05+00:00,180,0,False,active,0,True,180,True,2020-08-11 02:33:10,2020
155,4,True,0,15,2020-08-11 00:24:18+00:00,181,0,False,active,0,True,181,True,2020-08-11 02:33:10,2020
156,13,True,0,6,2020-08-11 00:42:30+00:00,182,0,True,active,0,True,182,True,2020-08-11 02:33:10,2020
157,18,True,0,1,2020-08-11 00:09:31+00:00,183,0,False,active,0,True,183,True,2020-08-11 02:33:10,2020
158,7,True,1,11,2020-08-11 02:15:47+00:00,184,0,False,active,0,True,184,True,2020-08-11 02:33:10,2020
159,9,True,0,6,2020-08-11 02:23:54+00:00,185,0,False,active,0,True,185,True,2020-08-11 02:33:10,2020
160,0,True,2,13,2020-08-11 02:26:12+00:00,186,0,True,active,0,True,186,True,2020-08-11 02:33:10,2020
161,2,True,0,13,2020-08-11 00:24:38+00:00,187,0,False,active,0,True,187,True,2020-08-11 02:33:10,2020
162,5,True,0,10,2020-08-11 02:14:30+00:00,188,0,False,active,0,True,188,True,2020-08-11 02:33:10,2020
163,14,True,1,8,2020-08-11 02:23:50+00:00,189,0,True,active,0,True,189,True,2020-08-11 02:33:10,2020
164,14,True,2,21,2020-08-11 02:20:45+00:00,190,0,True,active,0,True,190,True,2020-08-11 02:33:10,2020
165,12,True,0,3,2020-08-11 02:19:08+00:00,191,0,False,active,0,True,191,True,2020-08-11 02:33:10,2020
166,11,True,0,8,2020-08-11 02:21:50+00:00,192,0,False,active,0,True,192,True,2020-08-11 02:33:10,2020
167,9,True,0,6,2020-08-11 01:49:48+00:00,193,0,True,active,0,True,193,True,2020-08-11 02:33:10,2020
168,18,True,0,1,2020-08-11 01:56:45+00:00,194,0,False,active,0,True,194,True,2020-08-11 02:33:10,2020
169,8,True,0,15,2020-08-11 02:04:44+00:00,195,0,False,active,0,True,195,True,2020-08-11 02:33:10,2020
170,8,True,0,2,2020-08-11 00:01:56+00:00,196,0,True,active,0,True,196,True,2020-08-11 02:33:10,2020
171,14,True,0,1,2020-08-11 00:47:31+00:00,197,0,False,active,0,True,197,True,2020-08-11 02:33:10,2020
172,13,True,0,2,2020-08-11 01:55:51+00:00,199,0,False,active,0,True,199,True,2020-08-11 02:33:10,2020
173,5,True,2,12,2020-08-11 00:51:33+00:00,200,0,False,active,0,True,200,True,2020-08-11 02:33:10,2020
174,13,True,0,2,2020-08-10 18:33:21+00:00,201,0,False,active,0,True,201,True,2020-08-11 02:33:10,2020
175,11,True,0,4,2020-08-11 02:12:05+00:00,202,0,False,active,0,True,202,True,2020-08-11 02:33:10,2020
176,11,True,1,3,2020-08-11 01:16:49+00:00,203,0,False,active,0,True,203,True,2020-08-11 02:33:10,2020
177,12,True,0,3,2020-08-11 01:31:16+00:00,204,0,False,active,0,True,204,True,2020-08-11 02:33:10,2020
178,12,True,0,3,2020-08-10 22:51:51+00:00,205,0,False,active,0,True,205,True,2020-08-11 02:33:10,2020
179,19,True,0,4,2020-08-11 02:10:53+00:00,206,0,True,active,0,True,206,True,2020-08-11 02:33:10,2020
180,11,True,0,4,2020-08-11 01:06:25+00:00,208,0,True,active,0,True,208,True,2020-08-11 02:33:10,2020
181,7,True,0,8,2020-08-10 22:38:44+00:00,209,0,False,active,0,True,209,True,2020-08-11 02:33:10,2020
182,11,True,0,4,2020-08-10 23:11:11+00:00,210,0,False,active,0,True,210,True,2020-08-11 02:33:10,2020
183,14,True,0,5,2020-08-11 00:57:00+00:00,211,0,False,active,0,True,211,True,2020-08-11 02:33:10,2020
184,4,True,0,29,2020-08-11 00:39:40+00:00,212,0,False,active,0,True,212,True,2020-08-11 02:33:10,2020
185,12,True,0,4,2020-08-11 02:18:20+00:00,213,0,True,active,0,True,213,True,2020-08-11 02:33:10,2020
186,7,True,0,8,2020-08-11 00:34:50+00:00,214,0,False,active,0,True,214,True,2020-08-11 02:33:10,2020
187,7,True,0,8,2020-08-11 02:05:49+00:00,215,0,False,active,0,True,215,True,2020-08-11 02:33:10,2020
188,2,True,1,16,2020-08-10 23:27:09+00:00,216,0,False,active,0,True,216,True,2020-08-11 02:33:10,2020
189,7,True,0,12,2020-08-11 01:12:43+00:00,217,0,False,active,0,True,217,True,2020-08-11 02:33:10,2020
190,12,True,1,2,2020-08-11 01:41:01+00:00,218,0,False,active,0,True,218,True,2020-08-11 02:33:10,2020
191,9,True,0,6,2020-08-11 02:31:39+00:00,219,0,False,active,0,True,219,True,2020-08-11 02:33:10,2020
192,8,True,0,11,2020-08-11 01:51:47+00:00,221,0,False,active,0,True,221,True,2020-08-11 02:33:10,2020
193,7,True,0,7,2020-08-11 00:49:02+00:00,222,0,True,active,0,True,222,True,2020-08-11 02:33:10,2020
194,9,True,0,8,2020-08-11 02:24:48+00:00,224,0,False,active,0,True,224,True,2020-08-11 02:33:10,2020
195,7,True,0,12,2020-08-11 01:56:23+00:00,225,0,False,active,0,True,225,True,2020-08-11 02:33:10,2020
196,12,True,0,3,2020-08-11 02:08:59+00:00,226,0,False,active,0,True,226,True,2020-08-11 02:33:10,2020
197,12,True,0,7,2020-08-11 02:31:18+00:00,227,0,False,active,0,True,227,True,2020-08-11 02:33:10,2020
198,8,True,0,11,2020-08-11 01:13:02+00:00,228,0,False,active,0,True,228,True,2020-08-11 02:33:10,2020
199,3,True,0,8,2020-08-11 01:22:39+00:00,232,0,False,active,0,True,232,True,2020-08-11 02:33:10,2020
200,8,True,1,6,2020-08-11 02:23:34+00:00,233,0,False,active,0,True,233,True,2020-08-11 02:33:10,2020
201,13,True,0,2,2020-08-11 01:44:48+00:00,234,0,False,active,0,True,234,True,2020-08-11 02:33:10,2020
202,10,True,0,5,2020-08-10 20:46:12+00:00,235,0,False,active,0,True,235,True,2020-08-11 02:33:10,2020
203,4,True,0,11,2020-08-11 01:08:14+00:00,236,0,False,active,0,True,236,True,2020-08-11 02:33:10,2020
204,4,True,0,11,2020-08-11 01:32:03+00:00,239,0,False,active,0,True,239,True,2020-08-11 02:33:10,2020
205,4,True,0,11,2020-08-11 01:54:59+00:00,255,0,False,active,0,True,255,True,2020-08-11 02:33:10,2020
206,5,True,1,9,2020-08-11 00:02:39+00:00,258,0,False,active,0,True,258,True,2020-08-11 02:33:10,2020
207,0,True,0,15,2020-08-11 01:07:45+00:00,259,0,False,active,0,True,259,True,2020-08-11 02:33:10,2020
208,0,True,0,15,2020-08-11 02:13:44+00:00,260,0,False,active,0,True,260,True,2020-08-11 02:33:10,2020
209,8,True,0,7,2020-08-11 01:38:56+00:00,271,0,False,active,0,True,271,True,2020-08-11 02:33:10,2020
210,12,True,1,6,2020-08-10 23:07:58+00:00,272,0,False,active,0,True,272,True,2020-08-11 02:33:10,2020
211,14,True,5,21,2020-08-11 02:23:22+00:00,273,0,False,active,0,True,273,True,2020-08-11 02:33:10,2020
212,3,True,0,16,2020-08-11 02:02:36+00:00,279,0,False,active,0,True,279,True,2020-08-11 02:33:10,2020
213,10,True,0,9,2020-08-11 00:34:06+00:00,280,0,False,active,0,True,280,True,2020-08-11 02:33:10,2020
214,0,True,2,13,2020-08-11 00:17:01+00:00,282,0,False,active,0,True,282,True,2020-08-11 02:33:10,2020
215,10,True,1,12,2020-08-11 01:12:14+00:00,296,0,False,active,0,True,296,True,2020-08-11 02:33:10,2020
216,12,True,0,7,2020-08-11 01:36:25+00:00,318,0,False,active,0,True,318,True,2020-08-11 02:33:10,2020
217,20,True,0,5,2020-08-10 23:16:00+00:00,319,0,False,active,0,True,319,True,2020-08-11 02:33:10,2020
218,0,True,0,15,2020-08-11 01:53:42+00:00,327,0,False,active,0,True,327,True,2020-08-11 02:33:10,2020
219,11,True,0,4,2020-08-11 01:46:32+00:00,328,0,False,active,0,True,328,True,2020-08-11 02:33:10,2020
220,10,True,0,5,2020-08-11 02:08:33+00:00,329,0,False,active,0,True,329,True,2020-08-11 02:33:10,2020
221,6,True,0,9,2020-08-11 01:55:30+00:00,330,0,False,active,0,True,330,True,2020-08-11 02:33:10,2020
222,7,True,0,8,2020-08-11 02:17:27+00:00,331,0,False,active,0,True,331,True,2020-08-11 02:33:10,2020
223,0,True,1,14,2020-08-11 01:42:39+00:00,332,0,False,active,0,True,332,True,2020-08-11 02:33:10,2020
224,4,True,0,21,2020-08-11 01:46:52+00:00,333,0,False,active,0,True,333,True,2020-08-11 02:33:10,2020
225,2,True,0,17,2020-08-11 00:16:52+00:00,334,0,False,active,0,True,334,True,2020-08-11 02:33:10,2020
226,6,True,0,13,2020-08-11 02:30:04+00:00,335,0,False,active,0,True,335,True,2020-08-11 02:33:10,2020
227,1,True,2,12,2020-08-11 01:17:58+00:00,336,0,False,active,0,True,336,True,2020-08-11 02:33:10,2020
228,1,True,0,14,2020-08-11 01:26:03+00:00,337,0,False,active,0,True,337,True,2020-08-11 02:33:10,2020
229,12,True,0,3,2020-08-11 01:37:14+00:00,338,0,False,active,0,True,338,True,2020-08-11 02:33:10,2020
230,6,True,0,9,2020-08-11 01:31:00+00:00,339,0,False,active,0,True,339,True,2020-08-11 02:33:10,2020
231,1,True,0,18,2020-08-10 11:22:16+00:00,340,0,False,active,0,True,340,True,2020-08-11 02:33:10,2020
232,9,True,0,6,2020-08-11 01:18:14+00:00,341,0,True,active,0,True,341,True,2020-08-11 02:33:10,2020
