,num_docks_available,legacy_id,num_bikes_available,is_installed,is_returning,station_status,num_docks_disabled,is_renting,eightd_has_available_keys,last_reported,station_id,num_bikes_disabled,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
26,17,31,2,True,True,active,0,True,True,2020-08-13 03:16:23+00:00,31,0,0,2020-08-13 08:11:45,2020
27,11,32,4,True,True,active,0,True,False,2020-08-13 07:51:57+00:00,32,0,0,2020-08-13 08:11:45,2020
28,17,33,10,True,True,active,0,True,False,2020-08-13 04:27:11+00:00,33,0,0,2020-08-13 08:11:45,2020
29,15,35,8,True,True,active,0,True,False,2020-08-13 05:19:01+00:00,35,0,0,2020-08-13 08:11:45,2020
30,31,36,2,True,True,active,0,True,True,2020-08-13 04:56:59+00:00,36,0,0,2020-08-13 08:11:45,2020
31,10,37,5,True,True,active,0,True,True,2020-08-13 03:39:24+00:00,37,0,0,2020-08-13 08:11:45,2020
32,3,39,20,True,True,active,0,True,False,2020-08-13 04:53:24+00:00,39,0,0,2020-08-13 08:11:45,2020
33,4,40,13,True,True,active,0,True,False,2020-08-13 05:58:00+00:00,40,2,0,2020-08-13 08:11:45,2020
34,9,41,18,True,True,active,0,True,True,2020-08-13 06:16:43+00:00,41,0,0,2020-08-13 08:11:45,2020
35,10,42,12,True,True,active,0,True,False,2020-08-13 08:06:47+00:00,42,1,0,2020-08-13 08:11:45,2020
36,5,43,10,True,True,active,0,True,True,2020-08-13 04:22:39+00:00,43,0,0,2020-08-13 08:11:45,2020
37,19,44,4,True,True,active,0,True,False,2020-08-13 07:15:51+00:00,44,0,0,2020-08-13 08:11:45,2020
38,2,46,17,True,True,active,0,True,False,2020-08-13 08:09:34+00:00,46,0,0,2020-08-13 08:11:45,2020
39,3,47,16,True,True,active,0,True,True,2020-08-13 08:04:03+00:00,47,0,0,2020-08-13 08:11:45,2020
40,19,48,0,True,True,active,0,True,False,2020-08-13 04:03:53+00:00,48,0,0,2020-08-13 08:11:45,2020
41,10,49,8,True,True,active,0,True,False,2020-08-13 04:30:45+00:00,49,0,0,2020-08-13 08:11:45,2020
42,15,50,0,True,True,active,0,True,True,2020-08-13 03:25:11+00:00,50,0,0,2020-08-13 08:11:45,2020
43,13,51,2,True,True,active,0,True,False,2020-08-13 07:44:00+00:00,51,0,0,2020-08-13 08:11:45,2020
44,1,52,22,True,True,active,0,True,True,2020-08-13 04:48:38+00:00,52,0,0,2020-08-13 08:11:45,2020
45,8,53,10,True,True,active,0,True,False,2020-08-13 07:52:31+00:00,53,1,0,2020-08-13 08:11:45,2020
46,9,54,6,True,True,active,0,True,False,2020-08-13 04:02:05+00:00,54,0,0,2020-08-13 08:11:45,2020
47,8,55,7,True,True,active,0,True,False,2020-08-13 05:36:06+00:00,55,0,0,2020-08-13 08:11:45,2020
48,11,56,6,True,True,active,0,True,True,2020-08-13 03:17:02+00:00,56,1,0,2020-08-13 08:11:45,2020
49,0,57,13,True,True,active,0,True,True,2020-08-13 03:16:33+00:00,57,1,0,2020-08-13 08:11:45,2020
50,12,58,6,True,True,active,0,True,True,2020-08-13 04:01:30+00:00,58,1,0,2020-08-13 08:11:45,2020
51,18,59,1,True,True,active,0,True,True,2020-08-13 04:39:51+00:00,59,0,0,2020-08-13 08:11:45,2020
52,16,60,3,True,True,active,0,True,False,2020-08-13 06:37:55+00:00,60,0,0,2020-08-13 08:11:45,2020
53,15,61,4,True,True,active,0,True,False,2020-08-13 05:32:01+00:00,61,0,0,2020-08-13 08:11:45,2020
54,11,63,4,True,True,active,0,True,False,2020-08-13 03:22:10+00:00,63,0,0,2020-08-13 08:11:45,2020
55,6,64,13,True,True,active,0,True,False,2020-08-13 04:04:08+00:00,64,0,0,2020-08-13 08:11:45,2020
56,22,65,1,True,True,active,0,True,False,2020-08-13 03:15:46+00:00,65,0,0,2020-08-13 08:11:45,2020
57,0,66,14,True,True,active,0,True,False,2020-08-13 03:15:13+00:00,66,1,0,2020-08-13 08:11:45,2020
58,27,67,0,True,True,active,0,True,True,2020-08-13 06:15:11+00:00,67,0,0,2020-08-13 08:11:45,2020
59,15,68,3,True,True,active,0,True,True,2020-08-13 06:15:13+00:00,68,1,0,2020-08-13 08:11:45,2020
60,7,69,12,True,True,active,0,True,True,2020-08-13 08:10:12+00:00,69,0,0,2020-08-13 08:11:45,2020
61,13,70,9,True,True,active,0,True,False,2020-08-13 06:34:47+00:00,70,1,0,2020-08-13 08:11:45,2020
62,1,71,22,True,True,active,0,True,False,2020-08-13 05:00:53+00:00,71,0,0,2020-08-13 08:11:45,2020
63,21,72,2,True,True,active,0,True,False,2020-08-13 04:00:37+00:00,72,0,0,2020-08-13 08:11:45,2020
64,14,73,0,True,True,active,0,True,False,2020-08-13 03:32:01+00:00,73,1,0,2020-08-13 08:11:45,2020
65,12,74,4,True,True,active,0,True,True,2020-08-13 06:04:27+00:00,74,3,0,2020-08-13 08:11:45,2020
66,3,75,12,True,True,active,0,True,False,2020-08-13 03:39:40+00:00,75,0,0,2020-08-13 08:11:45,2020
67,0,76,17,True,True,active,0,True,False,2020-08-13 04:23:47+00:00,76,0,0,2020-08-13 08:11:45,2020
68,1,77,13,True,True,active,0,True,False,2020-08-13 03:15:35+00:00,77,1,0,2020-08-13 08:11:45,2020
69,4,78,15,True,True,active,0,True,False,2020-08-13 07:31:08+00:00,78,0,0,2020-08-13 08:11:45,2020
70,6,79,11,True,True,active,0,True,False,2020-08-13 03:17:14+00:00,79,2,0,2020-08-13 08:11:45,2020
71,34,80,1,True,True,active,0,True,False,2020-08-13 03:59:19+00:00,80,0,0,2020-08-13 08:11:45,2020
72,6,81,11,True,True,active,0,True,False,2020-08-13 07:04:11+00:00,81,2,0,2020-08-13 08:11:45,2020
73,11,82,4,True,True,active,0,True,False,2020-08-13 07:27:48+00:00,82,0,0,2020-08-13 08:11:45,2020
74,12,84,3,True,True,active,0,True,False,2020-08-13 05:34:39+00:00,84,0,0,2020-08-13 08:11:45,2020
75,19,85,0,True,True,active,0,True,False,2020-08-13 08:08:32+00:00,85,0,0,2020-08-13 08:11:45,2020
76,17,86,2,True,True,active,0,True,False,2020-08-13 04:34:57+00:00,86,0,0,2020-08-13 08:11:45,2020
77,0,87,15,True,True,active,0,True,False,2020-08-13 04:24:36+00:00,87,0,0,2020-08-13 08:11:45,2020
78,8,89,10,True,True,active,0,True,False,2020-08-13 06:58:36+00:00,89,1,0,2020-08-13 08:11:45,2020
79,7,90,12,True,True,active,0,True,False,2020-08-13 04:08:59+00:00,90,0,0,2020-08-13 08:11:45,2020
80,16,91,2,True,True,active,0,True,False,2020-08-13 05:33:03+00:00,91,1,0,2020-08-13 08:11:45,2020
81,10,92,8,True,True,active,0,True,False,2020-08-13 03:16:38+00:00,92,1,0,2020-08-13 08:11:45,2020
82,0,93,13,True,True,active,0,True,False,2020-08-13 03:15:19+00:00,93,2,0,2020-08-13 08:11:45,2020
83,7,94,4,True,True,active,0,True,False,2020-08-13 04:47:36+00:00,94,0,0,2020-08-13 08:11:45,2020
84,9,95,6,True,True,active,0,True,False,2020-08-13 04:38:06+00:00,95,0,0,2020-08-13 08:11:45,2020
85,5,96,14,True,True,active,0,True,False,2020-08-13 04:20:25+00:00,96,0,0,2020-08-13 08:11:45,2020
86,3,97,15,True,True,active,0,True,False,2020-08-13 05:51:19+00:00,97,1,0,2020-08-13 08:11:45,2020
87,13,98,9,True,True,active,0,True,False,2020-08-13 03:15:45+00:00,98,1,0,2020-08-13 08:11:45,2020
88,5,99,9,True,True,active,0,True,False,2020-08-13 06:47:47+00:00,99,1,0,2020-08-13 08:11:45,2020
89,2,100,22,True,True,active,0,True,True,2020-08-13 07:09:32+00:00,100,1,0,2020-08-13 08:11:45,2020
90,2,101,13,True,True,active,0,True,False,2020-08-13 03:17:09+00:00,101,0,0,2020-08-13 08:11:45,2020
91,6,102,9,True,True,active,0,True,False,2020-08-13 03:37:27+00:00,102,0,0,2020-08-13 08:11:45,2020
92,0,103,15,True,True,active,0,True,False,2020-08-13 03:15:49+00:00,103,0,0,2020-08-13 08:11:45,2020
93,12,104,7,True,True,active,0,True,False,2020-08-13 03:39:02+00:00,104,0,0,2020-08-13 08:11:45,2020
94,0,105,18,True,True,active,0,True,False,2020-08-13 03:16:18+00:00,105,1,0,2020-08-13 08:11:45,2020
95,12,106,2,True,True,active,0,True,False,2020-08-13 04:03:18+00:00,106,1,0,2020-08-13 08:11:45,2020
96,19,107,0,True,True,active,0,True,False,2020-08-13 06:21:12+00:00,107,0,0,2020-08-13 08:11:45,2020
97,17,108,0,True,True,active,0,True,False,2020-08-13 04:18:32+00:00,108,0,0,2020-08-13 08:11:45,2020
98,32,109,3,True,True,active,0,True,False,2020-08-13 04:29:09+00:00,109,0,0,2020-08-13 08:11:45,2020
99,13,110,2,True,True,active,0,True,False,2020-08-13 04:49:10+00:00,110,0,0,2020-08-13 08:11:45,2020
100,9,111,6,True,True,active,0,True,False,2020-08-13 03:15:19+00:00,111,0,0,2020-08-13 08:11:45,2020
101,0,112,15,True,True,active,0,True,False,2020-08-13 03:15:20+00:00,112,0,0,2020-08-13 08:11:45,2020
102,2,113,13,True,True,active,0,True,False,2020-08-13 03:26:00+00:00,113,0,0,2020-08-13 08:11:45,2020
103,7,114,7,True,True,active,0,True,False,2020-08-13 03:24:42+00:00,114,1,0,2020-08-13 08:11:45,2020
104,3,115,12,True,True,active,0,True,False,2020-08-13 05:14:26+00:00,115,4,0,2020-08-13 08:11:45,2020
105,3,116,20,True,True,active,0,True,False,2020-08-13 04:05:41+00:00,116,0,0,2020-08-13 08:11:45,2020
106,12,117,7,True,True,active,0,True,False,2020-08-13 06:38:24+00:00,117,0,0,2020-08-13 08:11:45,2020
107,8,118,10,True,True,active,0,True,False,2020-08-13 05:35:18+00:00,118,1,0,2020-08-13 08:11:45,2020
108,0,119,15,True,True,active,0,True,False,2020-08-13 03:21:13+00:00,119,0,0,2020-08-13 08:11:45,2020
109,13,120,1,True,True,active,0,True,False,2020-08-13 06:03:37+00:00,120,1,0,2020-08-13 08:11:45,2020
110,14,121,3,True,True,active,0,True,False,2020-08-13 03:21:09+00:00,121,0,0,2020-08-13 08:11:45,2020
111,5,122,10,True,True,active,0,True,False,2020-08-13 06:41:55+00:00,122,0,0,2020-08-13 08:11:45,2020
112,8,124,6,True,True,active,0,True,False,2020-08-13 03:16:16+00:00,124,1,0,2020-08-13 08:11:45,2020
113,2,125,13,True,True,active,0,True,False,2020-08-13 04:02:17+00:00,125,0,0,2020-08-13 08:11:45,2020
114,7,126,7,True,True,active,0,True,False,2020-08-13 03:35:17+00:00,126,1,0,2020-08-13 08:11:45,2020
115,14,128,4,True,True,active,0,True,False,2020-08-13 07:03:41+00:00,128,1,0,2020-08-13 08:11:45,2020
116,5,129,14,True,True,active,0,True,False,2020-08-13 08:09:42+00:00,129,0,0,2020-08-13 08:11:45,2020
117,3,130,12,True,True,active,0,True,False,2020-08-13 04:03:05+00:00,130,0,0,2020-08-13 08:11:45,2020
118,3,131,15,True,True,active,0,True,False,2020-08-13 04:12:34+00:00,131,0,0,2020-08-13 08:11:45,2020
119,11,133,12,True,True,active,0,True,False,2020-08-13 06:06:24+00:00,133,0,0,2020-08-13 08:11:45,2020
120,15,135,2,True,True,active,0,True,False,2020-08-13 03:23:50+00:00,135,0,0,2020-08-13 08:11:45,2020
121,14,136,4,True,True,active,0,True,False,2020-08-13 03:24:14+00:00,136,1,0,2020-08-13 08:11:45,2020
122,4,137,11,True,True,active,0,True,False,2020-08-13 03:23:15+00:00,137,0,0,2020-08-13 08:11:45,2020
123,2,138,12,True,True,active,0,True,False,2020-08-13 03:34:24+00:00,138,1,0,2020-08-13 08:11:45,2020
124,2,139,17,True,True,active,0,True,False,2020-08-13 05:13:58+00:00,139,0,0,2020-08-13 08:11:45,2020
125,4,140,13,True,True,active,0,True,False,2020-08-13 06:38:34+00:00,140,0,0,2020-08-13 08:11:45,2020
126,9,141,6,True,True,active,0,True,False,2020-08-13 05:38:12+00:00,141,0,0,2020-08-13 08:11:45,2020
127,11,142,11,True,True,active,0,True,False,2020-08-13 03:23:31+00:00,142,1,0,2020-08-13 08:11:45,2020
128,3,143,16,True,True,active,0,True,False,2020-08-13 05:56:05+00:00,143,4,0,2020-08-13 08:11:45,2020
129,8,144,10,True,True,active,0,True,False,2020-08-13 03:23:40+00:00,144,1,0,2020-08-13 08:11:45,2020
130,1,145,18,True,True,active,0,True,False,2020-08-13 03:40:14+00:00,145,0,0,2020-08-13 08:11:45,2020
131,6,146,12,True,True,active,0,True,False,2020-08-13 03:24:37+00:00,146,1,0,2020-08-13 08:11:45,2020
132,7,149,11,True,True,active,0,True,True,2020-08-13 06:37:45+00:00,149,0,0,2020-08-13 08:11:45,2020
133,4,150,15,True,True,active,0,True,False,2020-08-13 03:24:08+00:00,150,0,0,2020-08-13 08:11:45,2020
134,14,151,5,True,True,active,0,True,False,2020-08-13 03:53:22+00:00,151,0,0,2020-08-13 08:11:45,2020
135,10,152,5,True,True,active,0,True,True,2020-08-13 03:54:15+00:00,152,0,0,2020-08-13 08:11:45,2020
136,9,156,6,True,True,active,0,True,False,2020-08-13 04:36:52+00:00,156,0,0,2020-08-13 08:11:45,2020
137,13,157,1,True,True,active,0,True,False,2020-08-13 05:22:27+00:00,157,1,0,2020-08-13 08:11:45,2020
138,0,159,15,True,True,active,0,True,False,2020-08-13 04:31:04+00:00,159,0,0,2020-08-13 08:11:45,2020
139,7,160,7,True,True,active,0,True,True,2020-08-13 05:13:52+00:00,160,0,0,2020-08-13 08:11:45,2020
140,0,161,21,True,True,active,0,True,True,2020-08-13 06:35:11+00:00,161,2,0,2020-08-13 08:11:45,2020
141,11,162,4,True,True,active,0,True,False,2020-08-13 03:24:31+00:00,162,0,0,2020-08-13 08:11:45,2020
142,10,163,9,True,True,active,0,True,True,2020-08-13 08:09:04+00:00,163,0,0,2020-08-13 08:11:45,2020
143,10,167,5,True,True,active,0,True,False,2020-08-13 04:04:32+00:00,167,0,0,2020-08-13 08:11:45,2020
144,5,169,14,True,True,active,0,True,False,2020-08-13 02:45:56+00:00,169,0,0,2020-08-13 08:11:45,2020
145,10,170,4,True,True,active,0,True,True,2020-08-13 06:20:39+00:00,170,0,0,2020-08-13 08:11:45,2020
146,13,171,10,True,True,active,0,True,True,2020-08-12 23:58:34+00:00,171,0,0,2020-08-13 08:11:45,2020
147,5,173,9,True,True,active,0,True,True,2020-08-13 03:24:57+00:00,173,0,0,2020-08-13 08:11:45,2020
148,8,174,6,True,True,active,0,True,False,2020-08-13 05:03:39+00:00,174,1,0,2020-08-13 08:11:45,2020
149,6,175,10,True,True,active,0,True,True,2020-08-13 06:50:36+00:00,175,1,0,2020-08-13 08:11:45,2020
150,1,176,14,True,True,active,0,True,False,2020-08-13 03:23:48+00:00,176,0,0,2020-08-13 08:11:45,2020
151,15,177,4,True,True,active,0,True,False,2020-08-13 05:40:35+00:00,177,0,0,2020-08-13 08:11:45,2020
152,15,178,4,True,True,active,0,True,False,2020-08-13 06:47:38+00:00,178,0,0,2020-08-13 08:11:45,2020
153,11,179,14,True,True,active,0,True,False,2020-08-13 06:27:52+00:00,179,0,0,2020-08-13 08:11:45,2020
154,12,180,7,True,True,active,0,True,False,2020-08-13 03:43:23+00:00,180,0,0,2020-08-13 08:11:45,2020
155,7,181,12,True,True,active,0,True,False,2020-08-13 03:24:55+00:00,181,0,0,2020-08-13 08:11:45,2020
156,18,182,1,True,True,active,0,True,True,2020-08-13 03:24:10+00:00,182,0,0,2020-08-13 08:11:45,2020
157,15,183,3,True,True,active,0,True,False,2020-08-13 04:05:18+00:00,183,1,0,2020-08-13 08:11:45,2020
158,8,184,11,True,True,active,0,True,False,2020-08-13 03:23:51+00:00,184,0,0,2020-08-13 08:11:45,2020
159,7,185,8,True,True,active,0,True,False,2020-08-13 05:16:23+00:00,185,0,0,2020-08-13 08:11:45,2020
160,9,186,6,True,True,active,0,True,True,2020-08-13 06:35:41+00:00,186,0,0,2020-08-13 08:11:45,2020
161,8,187,7,True,True,active,0,True,False,2020-08-13 03:24:24+00:00,187,0,0,2020-08-13 08:11:45,2020
162,0,188,14,True,True,active,0,True,False,2020-08-13 03:24:30+00:00,188,1,0,2020-08-13 08:11:45,2020
163,23,189,0,True,True,active,0,True,True,2020-08-13 03:24:02+00:00,189,0,0,2020-08-13 08:11:45,2020
164,26,190,10,True,True,active,0,True,True,2020-08-13 03:58:36+00:00,190,1,0,2020-08-13 08:11:45,2020
165,8,191,7,True,True,active,0,True,False,2020-08-13 05:21:44+00:00,191,0,0,2020-08-13 08:11:45,2020
166,19,192,0,True,True,active,0,True,False,2020-08-13 03:24:20+00:00,192,0,0,2020-08-13 08:11:45,2020
167,12,193,3,True,True,active,0,True,True,2020-08-13 05:41:59+00:00,193,0,0,2020-08-13 08:11:45,2020
168,17,194,2,True,True,active,0,True,False,2020-08-13 04:34:42+00:00,194,0,0,2020-08-13 08:11:45,2020
169,8,195,15,True,True,active,0,True,False,2020-08-13 03:21:44+00:00,195,0,0,2020-08-13 08:11:45,2020
170,9,196,1,True,True,active,0,True,True,2020-08-13 07:50:55+00:00,196,0,0,2020-08-13 08:11:45,2020
171,9,197,5,True,True,active,0,True,False,2020-08-13 03:23:40+00:00,197,1,0,2020-08-13 08:11:45,2020
172,11,199,4,True,True,active,0,True,False,2020-08-13 04:03:08+00:00,199,0,0,2020-08-13 08:11:45,2020
173,3,200,15,True,True,active,0,True,False,2020-08-13 05:18:34+00:00,200,1,0,2020-08-13 08:11:45,2020
174,15,201,0,True,True,active,0,True,False,2020-08-13 03:24:32+00:00,201,0,0,2020-08-13 08:11:45,2020
175,10,202,5,True,True,active,0,True,False,2020-08-13 03:24:58+00:00,202,0,0,2020-08-13 08:11:45,2020
176,14,203,1,True,True,active,0,True,False,2020-08-13 03:23:40+00:00,203,0,0,2020-08-13 08:11:45,2020
177,14,204,0,True,True,active,0,True,False,2020-08-13 04:10:02+00:00,204,1,0,2020-08-13 08:11:45,2020
178,13,205,2,True,True,active,0,True,False,2020-08-13 03:23:54+00:00,205,0,0,2020-08-13 08:11:45,2020
179,22,206,0,True,True,active,0,True,True,2020-08-13 04:00:20+00:00,206,1,0,2020-08-13 08:11:45,2020
180,8,208,6,True,True,active,0,True,True,2020-08-13 05:58:12+00:00,208,1,0,2020-08-13 08:11:45,2020
181,10,209,5,True,True,active,0,True,False,2020-08-13 04:02:38+00:00,209,0,0,2020-08-13 08:11:45,2020
182,12,210,3,True,True,active,0,True,False,2020-08-13 04:34:35+00:00,210,0,0,2020-08-13 08:11:45,2020
183,15,211,4,True,True,active,0,True,False,2020-08-13 04:03:01+00:00,211,0,0,2020-08-13 08:11:45,2020
184,2,212,31,True,True,active,0,True,False,2020-08-13 03:56:57+00:00,212,0,0,2020-08-13 08:11:45,2020
185,13,213,3,True,True,active,0,True,True,2020-08-13 03:28:10+00:00,213,0,0,2020-08-13 08:11:45,2020
186,11,214,4,True,True,active,0,True,False,2020-08-13 03:58:45+00:00,214,0,0,2020-08-13 08:11:45,2020
187,9,215,5,True,True,active,0,True,False,2020-08-13 04:14:07+00:00,215,1,0,2020-08-13 08:11:45,2020
188,0,216,18,True,True,active,0,True,False,2020-08-13 04:04:19+00:00,216,1,0,2020-08-13 08:11:45,2020
189,7,217,12,True,True,active,0,True,False,2020-08-13 05:03:57+00:00,217,0,0,2020-08-13 08:11:45,2020
190,14,218,1,True,True,active,0,True,False,2020-08-13 07:07:11+00:00,218,0,0,2020-08-13 08:11:45,2020
191,8,219,6,True,True,active,0,True,False,2020-08-13 03:29:42+00:00,219,1,0,2020-08-13 08:11:45,2020
192,4,221,15,True,True,active,0,True,False,2020-08-13 03:24:30+00:00,221,0,0,2020-08-13 08:11:45,2020
193,6,222,8,True,True,active,0,True,True,2020-08-13 03:23:22+00:00,222,0,0,2020-08-13 08:11:45,2020
194,1,224,14,True,True,active,0,True,False,2020-08-13 07:35:27+00:00,224,2,0,2020-08-13 08:11:45,2020
195,4,225,14,True,True,active,0,True,False,2020-08-13 05:17:09+00:00,225,1,0,2020-08-13 08:11:45,2020
196,11,226,4,True,True,active,0,True,False,2020-08-13 04:47:21+00:00,226,0,0,2020-08-13 08:11:45,2020
197,6,227,10,True,True,active,0,True,False,2020-08-13 06:14:17+00:00,227,3,0,2020-08-13 08:11:45,2020
198,17,228,1,True,True,active,0,True,False,2020-08-13 03:23:32+00:00,228,1,0,2020-08-13 08:11:45,2020
199,4,232,7,True,True,active,0,True,False,2020-08-13 03:23:26+00:00,232,0,0,2020-08-13 08:11:45,2020
200,9,233,6,True,False,active,0,False,False,2020-08-12 18:16:55+00:00,233,0,0,2020-08-13 08:11:45,2020
201,10,234,5,True,True,active,0,True,False,2020-08-13 03:23:49+00:00,234,0,0,2020-08-13 08:11:45,2020
202,5,235,10,True,True,active,0,True,False,2020-08-13 03:23:39+00:00,235,0,0,2020-08-13 08:11:45,2020
203,4,236,11,True,True,active,0,True,False,2020-08-13 03:24:05+00:00,236,0,0,2020-08-13 08:11:45,2020
204,2,239,13,True,True,active,0,True,False,2020-08-13 03:23:57+00:00,239,0,0,2020-08-13 08:11:45,2020
205,6,255,9,True,True,active,0,True,False,2020-08-13 04:03:35+00:00,255,0,0,2020-08-13 08:11:45,2020
206,5,258,10,True,True,active,0,True,False,2020-08-13 03:24:46+00:00,258,0,0,2020-08-13 08:11:45,2020
207,1,259,14,True,True,active,0,True,False,2020-08-13 04:03:59+00:00,259,0,0,2020-08-13 08:11:45,2020
208,3,260,12,True,False,active,0,False,False,2020-08-12 20:35:39+00:00,260,0,0,2020-08-13 08:11:45,2020
209,12,271,3,True,True,active,0,True,False,2020-08-13 04:27:56+00:00,271,0,0,2020-08-13 08:11:45,2020
210,13,272,5,True,True,active,0,True,False,2020-08-13 06:47:02+00:00,272,1,0,2020-08-13 08:11:45,2020
211,25,273,15,True,True,active,0,True,False,2020-08-13 03:46:05+00:00,273,0,0,2020-08-13 08:11:45,2020
212,1,279,18,True,True,active,0,True,False,2020-08-13 03:24:03+00:00,279,0,0,2020-08-13 08:11:45,2020
213,11,280,8,True,True,active,0,True,False,2020-08-13 03:45:58+00:00,280,0,0,2020-08-13 08:11:45,2020
214,4,282,10,True,True,active,0,True,False,2020-08-13 03:23:49+00:00,282,1,0,2020-08-13 08:11:45,2020
215,8,296,15,True,True,active,0,True,False,2020-08-13 05:11:00+00:00,296,0,0,2020-08-13 08:11:45,2020
216,16,318,3,True,True,active,0,True,False,2020-08-13 04:58:28+00:00,318,0,0,2020-08-13 08:11:45,2020
217,23,319,2,True,True,active,0,True,False,2020-08-13 04:19:05+00:00,319,0,0,2020-08-13 08:11:45,2020
218,6,327,9,True,True,active,0,True,False,2020-08-13 03:22:42+00:00,327,0,0,2020-08-13 08:11:45,2020
219,3,328,11,True,True,active,0,True,False,2020-08-13 03:55:30+00:00,328,1,0,2020-08-13 08:11:45,2020
220,7,329,8,True,True,active,0,True,False,2020-08-13 04:16:03+00:00,329,0,0,2020-08-13 08:11:45,2020
221,10,330,5,True,True,active,0,True,False,2020-08-13 05:13:50+00:00,330,0,0,2020-08-13 08:11:45,2020
222,11,331,3,True,True,active,0,True,False,2020-08-13 07:36:51+00:00,331,1,0,2020-08-13 08:11:45,2020
223,0,332,14,True,True,active,0,True,False,2020-08-13 03:28:16+00:00,332,1,0,2020-08-13 08:11:45,2020
224,5,333,20,True,True,active,0,True,False,2020-08-13 06:48:44+00:00,333,0,0,2020-08-13 08:11:45,2020
225,1,334,16,True,True,active,0,True,False,2020-08-13 03:37:19+00:00,334,2,0,2020-08-13 08:11:45,2020
226,3,335,16,True,True,active,0,True,False,2020-08-13 06:17:57+00:00,335,0,0,2020-08-13 08:11:45,2020
227,11,336,4,True,True,active,0,True,False,2020-08-13 03:25:37+00:00,336,0,0,2020-08-13 08:11:45,2020
228,0,337,15,True,True,active,0,True,False,2020-08-13 03:25:15+00:00,337,0,0,2020-08-13 08:11:45,2020
229,1,338,13,True,True,active,0,True,False,2020-08-13 05:42:18+00:00,338,1,0,2020-08-13 08:11:45,2020
230,0,339,15,True,True,active,0,True,False,2020-08-13 03:25:16+00:00,339,0,0,2020-08-13 08:11:45,2020
231,1,340,18,True,True,active,0,True,False,2020-08-13 03:25:14+00:00,340,0,0,2020-08-13 08:11:45,2020
232,3,341,11,True,True,active,0,True,True,2020-08-13 03:47:05+00:00,341,1,0,2020-08-13 08:11:45,2020
