,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,3,8,0,0,7,0,True,True,True,2020-03-25 23:12:19+00:00,True,2020-03-26 00:21:36,2020
1,4,19,0,0,0,0,True,True,True,2020-03-25 22:07:54+00:00,False,2020-03-26 00:21:36,2020
2,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-26 00:21:36,1970
3,6,7,0,0,8,0,True,True,True,2020-03-25 23:49:53+00:00,False,2020-03-26 00:21:36,2020
4,7,1,0,0,14,0,True,True,True,2020-03-25 22:07:33+00:00,False,2020-03-26 00:21:36,2020
5,8,6,0,1,12,0,True,True,True,2020-03-25 22:43:26+00:00,False,2020-03-26 00:21:36,2020
6,9,15,0,0,0,0,True,True,True,2020-03-25 15:45:09+00:00,False,2020-03-26 00:21:36,2020
7,10,3,0,0,8,0,True,True,True,2020-03-25 21:42:36+00:00,False,2020-03-26 00:21:36,2020
8,11,4,0,0,11,0,True,True,True,2020-03-26 00:03:06+00:00,False,2020-03-26 00:21:36,2020
9,12,3,0,0,15,0,True,True,True,2020-03-25 22:42:26+00:00,True,2020-03-26 00:21:36,2020
10,13,0,0,3,0,0,False,False,False,2020-03-25 16:32:37+00:00,False,2020-03-26 00:21:36,2020
11,14,11,0,0,14,0,True,True,True,2020-03-25 23:29:14+00:00,False,2020-03-26 00:21:36,2020
12,15,6,0,1,8,0,True,True,True,2020-03-25 21:03:00+00:00,False,2020-03-26 00:21:36,2020
13,16,1,0,0,18,0,True,True,True,2020-03-25 23:42:02+00:00,True,2020-03-26 00:21:36,2020
14,17,3,0,0,12,0,True,True,True,2020-03-25 23:07:51+00:00,False,2020-03-26 00:21:36,2020
15,19,5,0,0,10,0,True,True,True,2020-03-25 23:54:08+00:00,False,2020-03-26 00:21:36,2020
16,20,12,0,0,11,0,True,True,True,2020-03-25 23:52:54+00:00,True,2020-03-26 00:21:36,2020
17,21,8,0,0,10,0,True,True,True,2020-03-26 00:02:10+00:00,True,2020-03-26 00:21:36,2020
18,22,15,0,0,32,0,True,True,True,2020-03-25 23:34:22+00:00,True,2020-03-26 00:21:36,2020
19,23,10,0,1,10,0,True,True,True,2020-03-25 22:01:06+00:00,True,2020-03-26 00:21:36,2020
20,24,12,0,0,7,0,True,True,True,2020-03-25 22:32:30+00:00,False,2020-03-26 00:21:36,2020
21,25,11,0,1,3,0,True,True,True,2020-03-25 22:40:56+00:00,False,2020-03-26 00:21:36,2020
22,26,13,0,0,2,0,True,True,True,2020-03-26 00:03:16+00:00,False,2020-03-26 00:21:36,2020
23,27,11,0,1,11,0,True,True,True,2020-03-26 00:02:02+00:00,False,2020-03-26 00:21:36,2020
24,29,4,0,0,11,0,True,True,True,2020-03-25 20:54:03+00:00,False,2020-03-26 00:21:36,2020
25,30,10,0,1,4,0,True,True,True,2020-03-26 00:09:53+00:00,False,2020-03-26 00:21:36,2020
26,31,11,0,0,8,0,True,True,True,2020-03-25 21:46:40+00:00,False,2020-03-26 00:21:36,2020
27,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-26 00:21:36,1970
28,33,16,0,0,11,0,True,True,True,2020-03-25 23:58:37+00:00,True,2020-03-26 00:21:36,2020
29,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,2020-03-26 00:21:36,2019
30,36,8,0,1,24,0,True,True,True,2020-03-26 00:20:13+00:00,True,2020-03-26 00:21:36,2020
31,37,8,0,1,6,0,True,True,True,2020-03-25 18:38:26+00:00,True,2020-03-26 00:21:36,2020
32,39,12,0,0,11,0,True,True,True,2020-03-26 00:05:29+00:00,False,2020-03-26 00:21:36,2020
33,40,5,0,0,14,0,True,True,True,2020-03-25 22:57:39+00:00,False,2020-03-26 00:21:36,2020
34,41,25,0,1,1,0,True,True,True,2020-03-25 23:52:02+00:00,False,2020-03-26 00:21:36,2020
35,42,21,0,1,1,0,True,True,True,2020-03-25 22:46:18+00:00,False,2020-03-26 00:21:36,2020
36,43,5,0,0,10,0,True,True,True,2020-03-25 22:56:45+00:00,False,2020-03-26 00:21:36,2020
37,44,12,0,0,11,0,True,True,True,2020-03-25 20:30:47+00:00,False,2020-03-26 00:21:36,2020
38,46,17,0,1,1,0,True,True,True,2020-03-25 23:55:05+00:00,False,2020-03-26 00:21:36,2020
39,47,10,0,1,8,0,True,True,True,2020-03-25 23:36:43+00:00,True,2020-03-26 00:21:36,2020
40,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,2020-03-26 00:21:36,2020
41,49,10,0,1,7,0,True,True,True,2020-03-25 22:09:41+00:00,False,2020-03-26 00:21:36,2020
