,legacy_id,num_bikes_available,num_bikes_disabled,is_returning,num_docks_disabled,is_installed,is_renting,eightd_has_available_keys,station_id,station_status,num_ebikes_available,last_reported,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
216,318,5,1,True,0,True,True,False,318,active,0,2020-08-20 21:43:56+00:00,13,,,2020-08-20 21:51:25,2020
217,319,5,0,True,0,True,True,False,319,active,0,2020-08-20 21:05:20+00:00,20,,,2020-08-20 21:51:25,2020
218,327,7,0,True,0,True,True,False,327,active,0,2020-08-20 21:31:03+00:00,8,,,2020-08-20 21:51:25,2020
219,328,5,0,True,0,True,True,False,328,active,0,2020-08-20 21:21:40+00:00,10,,,2020-08-20 21:51:25,2020
220,329,6,1,True,0,True,True,False,329,active,0,2020-08-20 21:27:24+00:00,8,,,2020-08-20 21:51:25,2020
221,330,3,0,True,0,True,True,False,330,active,0,2020-08-20 21:48:55+00:00,12,,,2020-08-20 21:51:25,2020
222,331,11,0,True,0,True,True,False,331,active,0,2020-08-20 21:50:37+00:00,4,,,2020-08-20 21:51:25,2020
223,332,15,0,True,0,True,True,False,332,active,0,2020-08-20 21:19:42+00:00,0,,,2020-08-20 21:51:25,2020
224,333,16,0,True,0,True,True,False,333,active,0,2020-08-20 21:48:18+00:00,9,,,2020-08-20 21:51:25,2020
225,334,17,0,True,0,True,True,False,334,active,0,2020-08-20 21:51:17+00:00,2,,,2020-08-20 21:51:25,2020
226,335,3,0,True,0,True,True,False,335,active,0,2020-08-20 21:43:37+00:00,16,,,2020-08-20 21:51:25,2020
227,336,3,0,True,0,True,True,False,336,active,0,2020-08-20 21:34:57+00:00,12,,,2020-08-20 21:51:25,2020
228,337,13,0,True,0,True,True,False,337,active,0,2020-08-20 11:47:32+00:00,2,,,2020-08-20 21:51:25,2020
229,338,9,0,True,0,True,True,False,338,active,0,2020-08-20 21:47:48+00:00,6,,,2020-08-20 21:51:25,2020
230,339,15,0,True,0,True,True,False,339,active,0,2020-08-20 15:22:04+00:00,0,,,2020-08-20 21:51:25,2020
231,340,14,0,True,0,True,True,False,340,active,0,2020-08-20 08:51:25+00:00,5,,,2020-08-20 21:51:25,2020
232,341,12,0,True,0,True,True,True,341,active,0,2020-08-20 10:20:54+00:00,3,,,2020-08-20 21:51:25,2020
233,342,1,2,True,0,True,True,False,342,active,0,2020-08-20 21:45:21+00:00,12,,,2020-08-20 21:51:25,2020
234,343,3,0,True,0,True,True,False,343,active,0,2020-08-20 05:26:24+00:00,12,,,2020-08-20 21:51:25,2020
235,344,3,1,True,0,True,True,False,344,active,0,2020-08-20 21:50:08+00:00,15,,,2020-08-20 21:51:25,2020
236,345,12,0,True,0,True,True,False,345,active,0,2020-08-20 21:20:48+00:00,7,,,2020-08-20 21:51:25,2020
237,346,1,0,True,0,True,True,False,346,active,0,2020-08-20 21:37:49+00:00,14,,,2020-08-20 21:51:25,2020
238,347,10,0,True,0,True,True,False,347,active,0,2020-08-20 11:58:38+00:00,5,,,2020-08-20 21:51:25,2020
239,348,5,0,True,0,True,True,False,348,active,0,2020-08-20 21:25:37+00:00,10,,,2020-08-20 21:51:25,2020
240,349,6,0,True,0,True,True,False,349,active,0,2020-08-20 14:18:20+00:00,11,,,2020-08-20 21:51:25,2020
241,350,12,0,True,0,True,True,False,350,active,0,2020-08-20 20:26:19+00:00,5,,,2020-08-20 21:51:25,2020
242,351,13,0,True,0,True,True,False,351,active,0,2020-08-20 20:59:42+00:00,2,,,2020-08-20 21:51:25,2020
243,352,10,0,True,0,True,True,False,352,active,0,2020-08-20 21:41:50+00:00,5,,,2020-08-20 21:51:25,2020
244,353,7,0,True,0,True,True,True,353,active,0,2020-08-20 21:10:55+00:00,8,,,2020-08-20 21:51:25,2020
245,354,0,0,True,0,True,True,False,354,active,0,2020-08-20 21:31:38+00:00,15,,,2020-08-20 21:51:25,2020
246,355,15,0,True,0,True,True,False,355,active,0,2020-08-20 21:49:42+00:00,2,,,2020-08-20 21:51:25,2020
247,356,8,1,True,0,True,True,False,356,active,0,2020-08-20 21:47:45+00:00,14,,,2020-08-20 21:51:25,2020
248,357,11,0,True,0,True,True,False,357,active,0,2020-08-20 21:44:28+00:00,4,,,2020-08-20 21:51:25,2020
249,358,9,0,True,0,True,True,False,358,active,0,2020-08-20 21:46:49+00:00,10,,,2020-08-20 21:51:25,2020
250,359,1,0,True,0,True,True,False,359,active,0,2020-08-20 21:30:18+00:00,14,,,2020-08-20 21:51:25,2020
251,360,0,0,True,0,True,True,False,360,active,0,2020-08-20 21:51:07+00:00,15,,,2020-08-20 21:51:25,2020
252,361,12,1,True,0,True,True,False,361,active,0,2020-08-20 21:49:32+00:00,6,,,2020-08-20 21:51:25,2020
253,362,13,3,True,0,True,True,False,362,active,0,2020-08-20 21:50:00+00:00,3,,,2020-08-20 21:51:25,2020
254,363,17,0,True,0,True,True,False,363,active,0,2020-08-20 21:51:18+00:00,2,,,2020-08-20 21:51:25,2020
255,364,2,1,True,0,True,True,False,364,active,0,2020-08-20 21:40:56+00:00,16,,,2020-08-20 21:51:25,2020
256,365,12,0,True,0,True,True,False,365,active,0,2020-08-20 21:44:42+00:00,7,,,2020-08-20 21:51:25,2020
257,366,0,0,True,0,False,True,False,366,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 21:51:25,1970
258,367,16,0,True,0,True,True,False,367,active,0,2020-08-20 19:08:17+00:00,3,,,2020-08-20 21:51:25,2020
259,368,5,0,True,0,True,True,False,368,active,0,2020-08-20 19:33:42+00:00,10,,,2020-08-20 21:51:25,2020
260,369,7,0,True,0,True,True,False,369,active,0,2020-08-20 21:49:24+00:00,8,,,2020-08-20 21:51:25,2020
261,370,7,0,True,0,True,True,False,370,active,0,2020-08-20 21:50:40+00:00,12,,,2020-08-20 21:51:25,2020
262,371,2,0,True,0,True,True,False,371,active,0,2020-08-20 18:04:37+00:00,17,,,2020-08-20 21:51:25,2020
263,372,0,1,True,0,True,True,False,372,active,0,2020-08-20 21:30:19+00:00,18,,,2020-08-20 21:51:25,2020
264,373,7,0,True,0,True,True,False,373,active,0,2020-08-20 12:11:08+00:00,8,,,2020-08-20 21:51:25,2020
265,374,4,0,True,0,True,True,False,374,active,0,2020-08-20 21:49:02+00:00,15,,,2020-08-20 21:51:25,2020
266,376,4,0,True,0,True,True,False,376,active,0,2020-08-20 21:35:59+00:00,11,,,2020-08-20 21:51:25,2020
267,377,6,0,True,0,True,True,False,377,active,0,2020-08-20 21:40:21+00:00,13,,,2020-08-20 21:51:25,2020
268,378,3,0,True,0,True,True,False,378,active,0,2020-08-20 21:50:45+00:00,16,,,2020-08-20 21:51:25,2020
269,379,10,0,True,0,True,True,False,379,active,0,2020-08-20 21:39:48+00:00,5,,,2020-08-20 21:51:25,2020
270,380,10,0,True,0,True,True,False,380,active,0,2020-08-20 21:41:33+00:00,8,,,2020-08-20 21:51:25,2020
271,381,10,0,True,0,True,True,False,381,active,0,2020-08-20 21:47:39+00:00,9,,,2020-08-20 21:51:25,2020
272,384,9,0,True,0,True,True,True,384,active,0,2020-08-20 21:48:03+00:00,10,,,2020-08-20 21:51:25,2020
273,385,3,0,True,1,True,True,False,385,active,0,2020-08-20 21:41:02+00:00,11,,,2020-08-20 21:51:25,2020
274,386,3,0,True,0,True,True,False,386,active,0,2020-08-20 21:48:17+00:00,16,,,2020-08-20 21:51:25,2020
275,387,11,0,True,0,True,True,False,387,active,0,2020-08-20 17:27:45+00:00,4,,,2020-08-20 21:51:25,2020
276,388,8,0,True,0,True,True,False,388,active,0,2020-08-20 09:01:03+00:00,3,,,2020-08-20 21:51:25,2020
277,389,5,0,True,0,True,True,False,389,active,0,2020-08-20 08:55:40+00:00,9,,,2020-08-20 21:51:25,2020
278,390,8,0,True,0,True,True,False,390,active,0,2020-08-20 20:12:46+00:00,7,,,2020-08-20 21:51:25,2020
279,391,13,0,True,0,True,True,False,391,active,0,2020-08-20 20:02:27+00:00,2,,,2020-08-20 21:51:25,2020
280,392,6,0,True,0,True,True,False,392,active,0,2020-08-20 20:19:47+00:00,9,,,2020-08-20 21:51:25,2020
281,393,9,0,True,0,True,True,False,393,active,0,2020-08-20 21:49:24+00:00,6,,,2020-08-20 21:51:25,2020
282,394,0,0,True,0,True,True,False,394,active,0,2020-08-20 09:00:38+00:00,14,,,2020-08-20 21:51:25,2020
283,395,12,0,True,0,True,True,False,395,active,0,2020-08-20 21:36:00+00:00,3,,,2020-08-20 21:51:25,2020
284,396,13,0,True,0,True,True,False,396,active,0,2020-08-20 08:56:31+00:00,2,,,2020-08-20 21:51:25,2020
285,397,11,0,True,0,True,True,False,397,active,0,2020-08-20 20:38:13+00:00,4,,,2020-08-20 21:51:25,2020
286,398,16,0,True,0,True,True,False,398,active,0,2020-08-20 21:39:12+00:00,3,,,2020-08-20 21:51:25,2020
287,399,12,0,True,0,True,True,False,399,active,0,2020-08-20 21:02:49+00:00,3,,,2020-08-20 21:51:25,2020
288,400,20,0,True,0,True,True,False,400,active,0,2020-08-20 21:31:30+00:00,7,,,2020-08-20 21:51:25,2020
289,401,10,0,True,0,True,True,False,401,active,0,2020-08-20 21:17:41+00:00,5,,,2020-08-20 21:51:25,2020
290,402,2,0,True,0,True,True,False,402,active,0,2020-08-20 21:30:10+00:00,13,,,2020-08-20 21:51:25,2020
291,403,6,1,True,0,True,True,False,403,active,0,2020-08-20 21:29:20+00:00,8,,,2020-08-20 21:51:25,2020
292,404,4,0,True,0,True,True,False,404,active,0,2020-08-20 21:43:47+00:00,12,,,2020-08-20 21:51:25,2020
293,405,15,0,True,0,True,True,False,405,active,0,2020-08-20 21:37:42+00:00,4,,,2020-08-20 21:51:25,2020
294,406,15,0,True,0,True,True,False,406,active,0,2020-08-20 21:43:22+00:00,4,,,2020-08-20 21:51:25,2020
295,407,4,0,True,0,True,True,False,407,active,0,2020-08-20 20:02:43+00:00,15,,,2020-08-20 21:51:25,2020
296,408,9,0,True,0,True,True,False,408,active,0,2020-08-20 21:04:22+00:00,6,,,2020-08-20 21:51:25,2020
297,409,14,0,True,0,True,True,False,409,active,0,2020-08-20 21:33:12+00:00,5,,,2020-08-20 21:51:25,2020
298,410,4,0,True,0,True,True,False,410,active,0,2020-08-20 21:40:53+00:00,15,,,2020-08-20 21:51:25,2020
299,411,3,0,True,0,True,True,False,411,active,0,2020-08-20 17:29:01+00:00,12,,,2020-08-20 21:51:25,2020
300,412,10,0,True,0,True,True,False,412,active,0,2020-08-20 21:47:38+00:00,9,,,2020-08-20 21:51:25,2020
301,413,7,0,True,0,True,True,False,413,active,0,2020-08-20 21:48:04+00:00,12,,,2020-08-20 21:51:25,2020
302,414,4,0,True,0,True,True,False,414,active,0,2020-08-20 20:10:58+00:00,19,,,2020-08-20 21:51:25,2020
303,415,12,0,True,0,True,True,False,415,active,0,2020-08-20 21:49:24+00:00,7,,,2020-08-20 21:51:25,2020
304,416,3,0,True,0,True,True,False,416,active,0,2020-08-20 21:44:54+00:00,12,,,2020-08-20 21:51:25,2020
305,417,9,0,True,0,True,True,False,417,active,0,2020-08-20 21:47:58+00:00,10,,,2020-08-20 21:51:25,2020
306,419,9,0,True,0,True,True,False,419,active,0,2020-08-20 21:43:06+00:00,6,,,2020-08-20 21:51:25,2020
307,420,0,0,False,0,False,False,False,420,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 21:51:25,1970
308,421,7,0,True,0,True,True,False,421,active,0,2020-08-20 20:43:59+00:00,12,,,2020-08-20 21:51:25,2020
309,422,4,0,True,0,True,True,False,422,active,0,2020-08-20 21:44:43+00:00,11,,,2020-08-20 21:51:25,2020
310,423,12,0,True,0,True,True,False,423,active,0,2020-08-20 21:38:37+00:00,7,,,2020-08-20 21:51:25,2020
311,424,4,0,True,0,True,True,False,424,active,0,2020-08-20 21:37:18+00:00,15,,,2020-08-20 21:51:25,2020
312,425,1,0,True,0,True,True,False,425,active,0,2020-08-20 20:59:24+00:00,15,,,2020-08-20 21:51:25,2020
313,426,16,0,True,0,True,True,False,426,active,0,2020-08-20 21:48:02+00:00,11,,,2020-08-20 21:51:25,2020
314,427,0,0,True,0,True,True,False,427,active,0,2020-08-20 16:52:50+00:00,19,,,2020-08-20 21:51:25,2020
315,428,6,0,True,0,True,True,False,428,active,0,2020-08-20 21:43:04+00:00,13,,,2020-08-20 21:51:25,2020
316,430,16,0,True,0,True,True,False,430,active,0,2020-08-20 09:01:11+00:00,3,,,2020-08-20 21:51:25,2020
317,431,1,0,True,0,True,True,False,431,active,0,2020-08-20 17:16:57+00:00,14,,,2020-08-20 21:51:25,2020
318,432,4,0,True,0,True,True,False,432,active,0,2020-08-20 09:00:41+00:00,15,,,2020-08-20 21:51:25,2020
319,433,4,0,True,0,True,True,False,433,active,0,2020-08-20 08:54:48+00:00,15,,,2020-08-20 21:51:25,2020
320,434,2,0,True,0,True,True,False,434,active,0,2020-08-20 11:19:27+00:00,17,,,2020-08-20 21:51:25,2020
321,435,8,0,True,0,True,True,False,435,active,0,2020-08-20 21:21:21+00:00,7,,,2020-08-20 21:51:25,2020
322,436,5,0,True,0,True,True,False,436,active,0,2020-08-20 21:41:36+00:00,10,,,2020-08-20 21:51:25,2020
323,437,6,0,True,0,True,True,False,437,active,0,2020-08-20 21:44:12+00:00,13,,,2020-08-20 21:51:25,2020
324,440,9,0,True,0,True,True,False,440,active,0,2020-08-20 21:46:31+00:00,8,,,2020-08-20 21:51:25,2020
325,441,18,0,True,0,True,True,False,441,active,0,2020-08-20 21:38:10+00:00,1,,,2020-08-20 21:51:25,2020
326,442,15,0,True,0,True,True,False,442,active,0,2020-08-20 16:42:16+00:00,0,,,2020-08-20 21:51:25,2020
327,443,3,1,True,0,True,True,False,443,active,0,2020-08-20 21:50:51+00:00,15,,,2020-08-20 21:51:25,2020
328,445,7,1,True,0,True,True,False,445,active,0,2020-08-20 21:19:29+00:00,11,,,2020-08-20 21:51:25,2020
329,446,1,0,True,0,True,True,False,446,active,0,2020-08-20 21:50:11+00:00,11,,,2020-08-20 21:51:25,2020
330,447,5,0,True,0,True,True,False,447,active,0,2020-08-20 20:26:46+00:00,14,,,2020-08-20 21:51:25,2020
331,448,6,0,True,0,True,True,False,448,active,0,2020-08-20 19:37:36+00:00,5,,,2020-08-20 21:51:25,2020
332,449,0,0,True,0,False,True,False,449,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 21:51:25,1970
333,450,8,0,True,0,True,True,False,450,active,0,2020-08-20 20:29:11+00:00,7,,,2020-08-20 21:51:25,2020
334,451,8,0,True,0,True,True,False,451,active,0,2020-08-20 21:33:49+00:00,7,,,2020-08-20 21:51:25,2020
335,452,9,0,True,0,True,True,False,452,active,0,2020-08-20 21:41:45+00:00,6,,,2020-08-20 21:51:25,2020
336,453,8,0,True,0,True,True,False,453,active,0,2020-08-20 21:00:32+00:00,7,,,2020-08-20 21:51:25,2020
337,454,12,0,True,0,True,True,False,454,active,0,2020-08-20 21:42:47+00:00,3,,,2020-08-20 21:51:25,2020
338,455,6,0,True,0,True,True,False,455,active,0,2020-08-20 17:59:05+00:00,6,,,2020-08-20 21:51:25,2020
339,456,0,0,True,0,True,True,False,456,active,0,2020-08-20 21:24:24+00:00,19,,,2020-08-20 21:51:25,2020
340,457,10,0,True,0,True,True,False,457,active,0,2020-08-20 13:37:55+00:00,1,,,2020-08-20 21:51:25,2020
341,458,5,3,True,0,True,True,False,458,active,0,2020-08-20 21:36:33+00:00,3,,,2020-08-20 21:51:25,2020
342,459,7,0,True,0,True,True,False,459,active,0,2020-08-20 21:46:10+00:00,16,,,2020-08-20 21:51:25,2020
