,num_ebikes_available,station_status,num_docks_disabled,is_installed,num_bikes_available,station_id,legacy_id,num_bikes_disabled,num_docks_available,is_returning,eightd_has_available_keys,is_renting,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
117,0,active,0,True,10,130,130,0,5,True,False,True,2020-07-30 08:51:09+00:00,,,2020-07-30 15:13:00,2020
118,0,active,0,True,10,131,131,2,6,True,False,True,2020-07-30 14:50:39+00:00,,,2020-07-30 15:13:00,2020
119,0,active,0,True,12,133,133,0,11,True,False,True,2020-07-30 14:55:33+00:00,,,2020-07-30 15:13:00,2020
120,0,active,0,True,9,135,135,1,7,True,False,True,2020-07-30 12:52:56+00:00,,,2020-07-30 15:13:00,2020
121,0,active,0,True,16,136,136,0,3,True,False,True,2020-07-30 14:48:30+00:00,,,2020-07-30 15:13:00,2020
122,0,active,0,True,10,137,137,0,5,True,False,True,2020-07-30 14:55:58+00:00,,,2020-07-30 15:13:00,2020
123,0,active,0,True,11,138,138,0,4,True,False,True,2020-07-30 14:09:30+00:00,,,2020-07-30 15:13:00,2020
124,0,active,0,True,2,139,139,0,17,True,False,True,2020-07-30 14:58:53+00:00,,,2020-07-30 15:13:00,2020
125,0,active,0,True,8,140,140,0,9,True,False,True,2020-07-30 11:41:40+00:00,,,2020-07-30 15:13:00,2020
126,0,active,0,True,8,141,141,0,7,True,False,True,2020-07-30 15:09:59+00:00,,,2020-07-30 15:13:00,2020
127,0,active,0,True,16,142,142,1,6,True,False,True,2020-07-30 12:21:38+00:00,,,2020-07-30 15:13:00,2020
128,0,active,0,True,8,143,143,0,15,True,False,True,2020-07-30 14:57:53+00:00,,,2020-07-30 15:13:00,2020
129,0,active,0,True,5,144,144,0,14,True,False,True,2020-07-30 14:57:00+00:00,,,2020-07-30 15:13:00,2020
130,0,active,0,True,7,145,145,0,12,True,False,True,2020-07-30 14:39:35+00:00,,,2020-07-30 15:13:00,2020
131,0,active,0,True,11,146,146,1,7,True,False,True,2020-07-30 13:44:56+00:00,,,2020-07-30 15:13:00,2020
132,0,active,0,True,9,149,149,0,9,True,True,True,2020-07-30 15:05:07+00:00,,,2020-07-30 15:13:00,2020
133,0,active,0,True,11,150,150,0,8,True,False,True,2020-07-30 15:06:22+00:00,,,2020-07-30 15:13:00,2020
134,0,active,0,True,10,151,151,1,8,True,False,True,2020-07-30 14:59:22+00:00,,,2020-07-30 15:13:00,2020
135,0,active,0,True,12,152,152,0,3,True,True,True,2020-07-30 15:06:11+00:00,,,2020-07-30 15:13:00,2020
136,0,active,0,True,2,156,156,0,13,True,False,True,2020-07-30 15:02:25+00:00,,,2020-07-30 15:13:00,2020
137,0,active,0,True,4,157,157,1,10,True,False,True,2020-07-30 15:00:23+00:00,,,2020-07-30 15:13:00,2020
138,0,active,0,True,5,159,159,1,9,True,False,True,2020-07-30 15:01:12+00:00,,,2020-07-30 15:13:00,2020
139,0,active,0,True,1,160,160,0,13,True,True,True,2020-07-30 15:11:39+00:00,,,2020-07-30 15:13:00,2020
140,0,active,0,True,1,161,161,0,22,True,True,True,2020-07-30 14:59:37+00:00,,,2020-07-30 15:13:00,2020
141,0,active,0,True,1,162,162,0,14,True,False,True,2020-07-30 08:36:26+00:00,,,2020-07-30 15:13:00,2020
142,0,active,0,True,6,163,163,0,13,True,True,True,2020-07-30 14:30:45+00:00,,,2020-07-30 15:13:00,2020
