,num_docks_available,num_ebikes_available,num_docks_disabled,num_bikes_available,eightd_has_available_keys,num_bikes_disabled,is_renting,is_returning,station_status,legacy_id,station_id,is_installed,last_reported,timestamp_of_data_read_request,year_station_last_reported
29,6,0,0,17,False,0,True,True,active,35,35,True,2020-08-12 21:17:00+00:00,2020-08-12 21:17:50,2020
30,24,0,0,9,True,0,True,True,active,36,36,True,2020-08-12 21:16:00+00:00,2020-08-12 21:17:50,2020
31,14,0,0,1,True,0,True,True,active,37,37,True,2020-08-12 20:57:30+00:00,2020-08-12 21:17:50,2020
32,16,0,0,5,False,2,True,True,active,39,39,True,2020-08-12 21:11:50+00:00,2020-08-12 21:17:50,2020
33,13,0,0,5,False,1,True,True,active,40,40,True,2020-08-12 21:16:40+00:00,2020-08-12 21:17:50,2020
34,22,0,0,5,True,0,True,True,active,41,41,True,2020-08-12 20:52:14+00:00,2020-08-12 21:17:50,2020
35,14,0,0,9,False,0,True,True,active,42,42,True,2020-08-12 21:16:21+00:00,2020-08-12 21:17:50,2020
36,4,0,0,11,True,0,True,True,active,43,43,True,2020-08-12 21:14:26+00:00,2020-08-12 21:17:50,2020
37,17,0,0,6,False,0,True,True,active,44,44,True,2020-08-12 20:21:27+00:00,2020-08-12 21:17:50,2020
38,11,0,0,6,False,2,True,True,active,46,46,True,2020-08-12 21:14:57+00:00,2020-08-12 21:17:50,2020
39,15,0,0,4,True,0,True,True,active,47,47,True,2020-08-12 21:16:05+00:00,2020-08-12 21:17:50,2020
40,14,0,0,5,False,0,True,True,active,48,48,True,2020-08-12 21:14:38+00:00,2020-08-12 21:17:50,2020
41,5,0,0,13,False,0,True,True,active,49,49,True,2020-08-12 21:12:24+00:00,2020-08-12 21:17:50,2020
42,13,0,0,2,True,0,True,True,active,50,50,True,2020-08-12 21:11:18+00:00,2020-08-12 21:17:50,2020
43,9,0,0,6,False,0,True,True,active,51,51,True,2020-08-12 21:09:51+00:00,2020-08-12 21:17:50,2020
44,12,0,0,11,True,0,True,True,active,52,52,True,2020-08-12 21:17:11+00:00,2020-08-12 21:17:50,2020
45,16,0,0,3,False,0,True,True,active,53,53,True,2020-08-12 21:15:22+00:00,2020-08-12 21:17:50,2020
46,7,0,0,8,False,0,True,True,active,54,54,True,2020-08-12 21:17:15+00:00,2020-08-12 21:17:50,2020
47,3,0,0,12,False,0,True,True,active,55,55,True,2020-08-12 21:09:17+00:00,2020-08-12 21:17:50,2020
48,10,0,0,7,True,1,True,True,active,56,56,True,2020-08-12 20:51:28+00:00,2020-08-12 21:17:50,2020
49,2,0,0,12,True,0,True,True,active,57,57,True,2020-08-12 21:06:02+00:00,2020-08-12 21:17:50,2020
50,4,0,0,13,True,2,True,True,active,58,58,True,2020-08-12 21:02:43+00:00,2020-08-12 21:17:50,2020
51,15,0,0,4,True,0,True,True,active,59,59,True,2020-08-12 20:49:42+00:00,2020-08-12 21:17:50,2020
52,4,0,0,15,False,0,True,True,active,60,60,True,2020-08-12 21:17:11+00:00,2020-08-12 21:17:50,2020
53,8,0,0,10,False,1,True,True,active,61,61,True,2020-08-12 21:16:50+00:00,2020-08-12 21:17:50,2020
54,14,0,0,1,False,0,True,True,active,63,63,True,2020-08-12 21:02:59+00:00,2020-08-12 21:17:50,2020
55,11,0,0,8,False,0,True,True,active,64,64,True,2020-08-12 21:17:42+00:00,2020-08-12 21:17:50,2020
56,22,0,0,1,False,0,True,True,active,65,65,True,2020-08-12 18:57:19+00:00,2020-08-12 21:17:50,2020
57,12,0,0,2,False,1,True,True,active,66,66,True,2020-08-12 21:17:00+00:00,2020-08-12 21:17:50,2020
58,24,0,0,3,True,0,True,True,active,67,67,True,2020-08-12 20:59:42+00:00,2020-08-12 21:17:50,2020
59,9,0,0,9,True,1,True,True,active,68,68,True,2020-08-12 21:17:07+00:00,2020-08-12 21:17:50,2020
60,15,0,0,4,True,0,True,True,active,69,69,True,2020-08-12 21:13:47+00:00,2020-08-12 21:17:50,2020
61,7,0,0,16,False,0,True,True,active,70,70,True,2020-08-12 21:06:49+00:00,2020-08-12 21:17:50,2020
62,3,0,0,20,False,0,True,True,active,71,71,True,2020-08-12 21:01:53+00:00,2020-08-12 21:17:50,2020
63,10,0,0,13,False,0,True,True,active,72,72,True,2020-08-12 21:09:43+00:00,2020-08-12 21:17:50,2020
64,8,0,0,6,False,1,True,True,active,73,73,True,2020-08-12 20:59:34+00:00,2020-08-12 21:17:50,2020
65,6,0,0,11,True,2,True,True,active,74,74,True,2020-08-12 21:16:08+00:00,2020-08-12 21:17:50,2020
66,15,0,0,0,False,0,True,True,active,75,75,True,2020-08-12 21:07:02+00:00,2020-08-12 21:17:50,2020
67,4,0,0,13,False,0,True,True,active,76,76,True,2020-08-12 21:16:09+00:00,2020-08-12 21:17:50,2020
68,4,0,0,10,False,1,True,True,active,77,77,True,2020-08-12 21:06:45+00:00,2020-08-12 21:17:50,2020
69,6,0,0,13,False,0,True,True,active,78,78,True,2020-08-12 21:14:24+00:00,2020-08-12 21:17:50,2020
70,15,0,0,3,False,1,True,True,active,79,79,True,2020-08-12 21:15:40+00:00,2020-08-12 21:17:50,2020
71,13,0,0,22,False,0,True,True,active,80,80,True,2020-08-12 21:17:20+00:00,2020-08-12 21:17:50,2020
72,2,0,0,17,False,0,True,True,active,81,81,True,2020-08-12 21:00:44+00:00,2020-08-12 21:17:50,2020
73,10,0,0,5,False,0,True,True,active,82,82,True,2020-08-12 21:14:06+00:00,2020-08-12 21:17:50,2020
74,9,0,0,6,False,0,True,True,active,84,84,True,2020-08-12 20:59:37+00:00,2020-08-12 21:17:50,2020
75,14,0,0,4,False,1,True,True,active,85,85,True,2020-08-12 21:15:37+00:00,2020-08-12 21:17:50,2020
76,11,0,0,8,False,0,True,True,active,86,86,True,2020-08-12 20:59:50+00:00,2020-08-12 21:17:50,2020
77,8,0,0,7,False,0,True,True,active,87,87,True,2020-08-12 21:08:44+00:00,2020-08-12 21:17:50,2020
78,9,0,0,9,False,1,True,True,active,89,89,True,2020-08-12 21:17:44+00:00,2020-08-12 21:17:50,2020
79,4,0,0,14,False,1,True,True,active,90,90,True,2020-08-12 21:15:31+00:00,2020-08-12 21:17:50,2020
80,18,0,0,1,False,0,True,True,active,91,91,True,2020-08-12 21:11:19+00:00,2020-08-12 21:17:50,2020
81,10,0,0,8,False,1,True,True,active,92,92,True,2020-08-12 21:04:15+00:00,2020-08-12 21:17:50,2020
82,1,0,0,12,False,2,True,True,active,93,93,True,2020-08-12 20:56:06+00:00,2020-08-12 21:17:50,2020
83,6,0,0,5,False,0,True,True,active,94,94,True,2020-08-12 21:16:56+00:00,2020-08-12 21:17:50,2020
84,9,0,0,6,False,0,True,True,active,95,95,True,2020-08-12 20:56:41+00:00,2020-08-12 21:17:50,2020
85,12,0,0,7,False,0,True,True,active,96,96,True,2020-08-12 21:13:09+00:00,2020-08-12 21:17:50,2020
86,13,0,0,5,False,1,True,True,active,97,97,True,2020-08-12 21:17:13+00:00,2020-08-12 21:17:50,2020
87,4,0,0,19,False,0,True,True,active,98,98,True,2020-08-12 21:10:29+00:00,2020-08-12 21:17:50,2020
88,11,0,0,4,False,0,True,True,active,99,99,True,2020-08-12 20:06:16+00:00,2020-08-12 21:17:50,2020
89,4,0,0,21,True,0,True,True,active,100,100,True,2020-08-12 21:17:17+00:00,2020-08-12 21:17:50,2020
90,5,0,0,10,False,0,True,True,active,101,101,True,2020-08-12 20:07:01+00:00,2020-08-12 21:17:50,2020
91,15,0,0,0,False,0,True,True,active,102,102,True,2020-08-12 21:14:59+00:00,2020-08-12 21:17:50,2020
92,15,0,0,0,False,0,True,True,active,103,103,True,2020-08-12 21:15:32+00:00,2020-08-12 21:17:50,2020
93,12,0,0,7,False,0,True,True,active,104,104,True,2020-08-12 21:07:58+00:00,2020-08-12 21:17:50,2020
94,6,0,0,13,False,0,True,True,active,105,105,True,2020-08-12 21:05:57+00:00,2020-08-12 21:17:50,2020
95,11,0,0,3,False,1,True,True,active,106,106,True,2020-08-12 15:08:22+00:00,2020-08-12 21:17:50,2020
96,8,0,0,10,False,1,True,True,active,107,107,True,2020-08-12 21:12:55+00:00,2020-08-12 21:17:50,2020
97,9,0,0,8,False,0,True,True,active,108,108,True,2020-08-12 21:17:38+00:00,2020-08-12 21:17:50,2020
98,27,0,0,8,False,0,True,True,active,109,109,True,2020-08-12 20:31:51+00:00,2020-08-12 21:17:50,2020
99,10,0,0,5,False,0,True,True,active,110,110,True,2020-08-12 21:03:29+00:00,2020-08-12 21:17:50,2020
100,7,0,0,8,False,0,True,True,active,111,111,True,2020-08-12 18:04:12+00:00,2020-08-12 21:17:50,2020
101,2,0,0,13,False,0,True,True,active,112,112,True,2020-08-12 19:40:38+00:00,2020-08-12 21:17:50,2020
102,6,0,0,9,False,0,True,True,active,113,113,True,2020-08-12 21:04:11+00:00,2020-08-12 21:17:50,2020
103,11,0,0,3,False,1,True,True,active,114,114,True,2020-08-12 20:49:09+00:00,2020-08-12 21:17:50,2020
104,4,0,0,12,False,3,True,True,active,115,115,True,2020-08-12 20:53:55+00:00,2020-08-12 21:17:50,2020
105,13,0,0,10,False,0,True,True,active,116,116,True,2020-08-12 21:11:08+00:00,2020-08-12 21:17:50,2020
106,9,0,0,10,False,0,True,True,active,117,117,True,2020-08-12 21:08:17+00:00,2020-08-12 21:17:50,2020
107,3,0,0,15,False,1,True,True,active,118,118,True,2020-08-12 20:58:36+00:00,2020-08-12 21:17:50,2020
108,13,0,0,2,False,0,True,True,active,119,119,True,2020-08-12 21:12:37+00:00,2020-08-12 21:17:50,2020
109,3,0,0,12,False,0,True,True,active,120,120,True,2020-08-12 21:11:42+00:00,2020-08-12 21:17:50,2020
110,11,0,0,6,False,0,True,True,active,121,121,True,2020-08-12 21:17:40+00:00,2020-08-12 21:17:50,2020
111,11,0,0,4,False,0,True,True,active,122,122,True,2020-08-12 20:36:28+00:00,2020-08-12 21:17:50,2020
112,7,0,0,8,False,0,True,True,active,124,124,True,2020-08-12 20:52:40+00:00,2020-08-12 21:17:50,2020
113,9,0,0,6,False,0,True,True,active,125,125,True,2020-08-12 21:13:44+00:00,2020-08-12 21:17:50,2020
114,7,0,0,8,False,0,True,True,active,126,126,True,2020-08-12 19:50:45+00:00,2020-08-12 21:17:50,2020
115,14,0,0,5,False,0,True,True,active,128,128,True,2020-08-12 20:52:59+00:00,2020-08-12 21:17:50,2020
116,7,0,0,12,False,0,True,True,active,129,129,True,2020-08-12 21:16:55+00:00,2020-08-12 21:17:50,2020
117,1,0,0,14,False,0,True,True,active,130,130,True,2020-08-12 21:13:11+00:00,2020-08-12 21:17:50,2020
118,8,0,0,10,False,0,True,True,active,131,131,True,2020-08-12 21:05:50+00:00,2020-08-12 21:17:50,2020
119,15,0,0,8,False,0,True,True,active,133,133,True,2020-08-12 21:15:17+00:00,2020-08-12 21:17:50,2020
120,13,0,0,4,False,0,True,True,active,135,135,True,2020-08-12 20:54:15+00:00,2020-08-12 21:17:50,2020
121,16,0,0,3,False,0,True,True,active,136,136,True,2020-08-12 21:15:07+00:00,2020-08-12 21:17:50,2020
122,7,0,0,8,False,0,True,True,active,137,137,True,2020-08-12 19:48:31+00:00,2020-08-12 21:17:50,2020
123,4,0,0,10,False,1,True,True,active,138,138,True,2020-08-12 21:11:30+00:00,2020-08-12 21:17:50,2020
124,12,0,0,7,False,0,True,True,active,139,139,True,2020-08-12 20:57:35+00:00,2020-08-12 21:17:50,2020
125,5,0,0,12,False,0,True,True,active,140,140,True,2020-08-12 21:07:51+00:00,2020-08-12 21:17:50,2020
126,4,0,0,11,False,0,True,True,active,141,141,True,2020-08-12 21:13:23+00:00,2020-08-12 21:17:50,2020
127,8,0,0,14,False,1,True,True,active,142,142,True,2020-08-12 21:10:50+00:00,2020-08-12 21:17:50,2020
128,7,0,0,16,False,0,True,True,active,143,143,True,2020-08-12 21:17:03+00:00,2020-08-12 21:17:50,2020
129,5,0,0,13,False,1,True,True,active,144,144,True,2020-08-12 20:21:17+00:00,2020-08-12 21:17:50,2020
130,4,0,0,15,False,0,True,True,active,145,145,True,2020-08-12 21:06:29+00:00,2020-08-12 21:17:50,2020
131,14,0,0,5,False,0,True,True,active,146,146,True,2020-08-12 20:55:37+00:00,2020-08-12 21:17:50,2020
132,17,0,0,1,True,0,True,True,active,149,149,True,2020-08-12 21:11:35+00:00,2020-08-12 21:17:50,2020
133,5,0,0,14,False,0,True,True,active,150,150,True,2020-08-12 21:14:36+00:00,2020-08-12 21:17:50,2020
134,1,0,0,18,False,0,True,True,active,151,151,True,2020-08-12 21:10:33+00:00,2020-08-12 21:17:50,2020
135,12,0,0,3,True,0,True,True,active,152,152,True,2020-08-12 21:03:57+00:00,2020-08-12 21:17:50,2020
136,10,0,0,5,False,0,True,True,active,156,156,True,2020-08-12 20:14:46+00:00,2020-08-12 21:17:50,2020
137,5,0,0,8,False,2,True,True,active,157,157,True,2020-08-12 21:14:18+00:00,2020-08-12 21:17:50,2020
138,8,0,0,7,False,0,True,True,active,159,159,True,2020-08-12 21:02:04+00:00,2020-08-12 21:17:50,2020
139,12,0,0,2,True,0,True,True,active,160,160,True,2020-08-12 21:08:03+00:00,2020-08-12 21:17:50,2020
140,14,0,0,8,True,1,True,True,active,161,161,True,2020-08-12 21:15:32+00:00,2020-08-12 21:17:50,2020
141,9,0,0,6,False,0,True,True,active,162,162,True,2020-08-12 16:49:41+00:00,2020-08-12 21:17:50,2020
142,6,0,0,13,True,0,True,True,active,163,163,True,2020-08-12 20:46:57+00:00,2020-08-12 21:17:50,2020
143,14,0,0,1,False,0,True,True,active,167,167,True,2020-08-12 20:07:44+00:00,2020-08-12 21:17:50,2020
144,8,0,0,11,False,0,True,True,active,169,169,True,2020-08-12 21:04:44+00:00,2020-08-12 21:17:50,2020
145,11,0,0,2,True,1,True,True,active,170,170,True,2020-08-12 20:08:48+00:00,2020-08-12 21:17:50,2020
146,16,0,0,7,True,0,True,True,active,171,171,True,2020-08-12 15:34:14+00:00,2020-08-12 21:17:50,2020
147,6,0,0,8,True,0,True,True,active,173,173,True,2020-08-12 18:31:55+00:00,2020-08-12 21:17:50,2020
148,12,0,0,2,False,1,True,True,active,174,174,True,2020-08-12 20:57:28+00:00,2020-08-12 21:17:50,2020
149,14,0,0,3,True,0,True,True,active,175,175,True,2020-08-12 20:59:10+00:00,2020-08-12 21:17:50,2020
150,7,0,0,8,False,0,True,True,active,176,176,True,2020-08-12 21:02:05+00:00,2020-08-12 21:17:50,2020
151,11,0,0,8,False,0,True,True,active,177,177,True,2020-08-12 21:16:34+00:00,2020-08-12 21:17:50,2020
152,17,0,0,2,False,0,True,True,active,178,178,True,2020-08-12 21:17:12+00:00,2020-08-12 21:17:50,2020
153,4,0,0,21,False,0,True,True,active,179,179,True,2020-08-12 21:12:55+00:00,2020-08-12 21:17:50,2020
154,3,0,0,15,False,1,True,True,active,180,180,True,2020-08-12 20:14:51+00:00,2020-08-12 21:17:50,2020
155,12,0,0,7,False,0,True,True,active,181,181,True,2020-08-12 21:13:11+00:00,2020-08-12 21:17:50,2020
156,18,0,0,1,True,0,True,True,active,182,182,True,2020-08-12 20:49:37+00:00,2020-08-12 21:17:50,2020
157,15,0,0,4,False,0,True,True,active,183,183,True,2020-08-12 20:56:33+00:00,2020-08-12 21:17:50,2020
158,9,0,0,10,False,0,True,True,active,184,184,True,2020-08-12 21:13:03+00:00,2020-08-12 21:17:50,2020
159,11,0,0,4,False,0,True,True,active,185,185,True,2020-08-12 21:03:46+00:00,2020-08-12 21:17:50,2020
160,12,0,0,3,True,0,True,True,active,186,186,True,2020-08-12 21:14:20+00:00,2020-08-12 21:17:50,2020
161,9,0,0,6,False,0,True,True,active,187,187,True,2020-08-12 20:32:21+00:00,2020-08-12 21:17:50,2020
162,0,0,0,14,False,1,True,True,active,188,188,True,2020-08-12 21:10:14+00:00,2020-08-12 21:17:50,2020
163,11,0,0,12,True,0,True,True,active,189,189,True,2020-08-12 21:17:16+00:00,2020-08-12 21:17:50,2020
164,18,0,0,19,True,0,True,True,active,190,190,True,2020-08-12 21:14:20+00:00,2020-08-12 21:17:50,2020
165,9,0,0,6,False,0,True,True,active,191,191,True,2020-08-12 20:38:15+00:00,2020-08-12 21:17:50,2020
166,7,0,0,12,False,0,True,True,active,192,192,True,2020-08-12 21:10:02+00:00,2020-08-12 21:17:50,2020
167,9,0,0,4,False,2,True,True,active,193,193,True,2020-08-12 20:43:45+00:00,2020-08-12 21:17:50,2020
168,17,0,0,2,False,0,True,True,active,194,194,True,2020-08-12 20:15:49+00:00,2020-08-12 21:17:50,2020
169,14,0,0,9,False,0,True,True,active,195,195,True,2020-08-12 21:15:44+00:00,2020-08-12 21:17:50,2020
170,8,0,0,2,True,0,True,True,active,196,196,True,2020-08-12 21:06:46+00:00,2020-08-12 21:17:50,2020
171,9,0,0,6,False,0,True,True,active,197,197,True,2020-08-12 18:44:49+00:00,2020-08-12 21:17:50,2020
172,12,0,0,3,False,0,True,True,active,199,199,True,2020-08-12 19:48:41+00:00,2020-08-12 21:17:50,2020
173,5,0,0,13,False,1,True,True,active,200,200,True,2020-08-12 21:11:06+00:00,2020-08-12 21:17:50,2020
174,15,0,0,0,False,0,True,True,active,201,201,True,2020-08-12 12:04:48+00:00,2020-08-12 21:17:50,2020
175,12,0,0,3,False,0,True,True,active,202,202,True,2020-08-12 20:11:14+00:00,2020-08-12 21:17:50,2020
176,14,0,0,1,False,0,True,True,active,203,203,True,2020-08-12 08:43:55+00:00,2020-08-12 21:17:50,2020
177,15,0,0,0,False,0,True,True,active,204,204,True,2020-08-12 12:58:21+00:00,2020-08-12 21:17:50,2020
178,11,0,0,4,False,0,True,True,active,205,205,True,2020-08-12 18:58:44+00:00,2020-08-12 21:17:50,2020
179,20,0,0,2,True,1,True,True,active,206,206,True,2020-08-12 20:56:13+00:00,2020-08-12 21:17:50,2020
180,11,0,0,3,True,1,True,True,active,208,208,True,2020-08-12 21:16:11+00:00,2020-08-12 21:17:50,2020
181,11,0,0,4,False,0,True,True,active,209,209,True,2020-08-12 19:30:28+00:00,2020-08-12 21:17:50,2020
182,15,0,0,0,False,0,True,True,active,210,210,True,2020-08-12 20:42:34+00:00,2020-08-12 21:17:50,2020
183,14,0,0,5,False,0,True,True,active,211,211,True,2020-08-12 20:53:36+00:00,2020-08-12 21:17:50,2020
184,3,0,0,30,False,0,True,True,active,212,212,True,2020-08-12 20:25:15+00:00,2020-08-12 21:17:50,2020
185,11,0,0,5,True,0,True,True,active,213,213,True,2020-08-12 18:15:14+00:00,2020-08-12 21:17:50,2020
186,13,0,0,2,False,0,True,True,active,214,214,True,2020-08-12 20:46:31+00:00,2020-08-12 21:17:50,2020
187,9,0,0,5,False,1,True,True,active,215,215,True,2020-08-12 19:57:00+00:00,2020-08-12 21:17:50,2020
188,0,0,0,18,False,1,True,True,active,216,216,True,2020-08-12 21:12:33+00:00,2020-08-12 21:17:50,2020
189,4,0,0,15,False,0,True,True,active,217,217,True,2020-08-12 21:12:57+00:00,2020-08-12 21:17:50,2020
190,3,0,0,12,False,0,True,True,active,218,218,True,2020-08-12 21:16:36+00:00,2020-08-12 21:17:50,2020
191,9,0,0,5,False,1,True,True,active,219,219,True,2020-08-12 20:23:38+00:00,2020-08-12 21:17:50,2020
192,12,0,0,7,False,0,True,True,active,221,221,True,2020-08-12 20:40:13+00:00,2020-08-12 21:17:50,2020
193,12,0,0,2,True,0,True,True,active,222,222,True,2020-08-12 21:15:15+00:00,2020-08-12 21:17:50,2020
194,1,0,0,15,False,1,True,True,active,224,224,True,2020-08-12 20:10:39+00:00,2020-08-12 21:17:50,2020
195,19,0,0,0,False,0,True,True,active,225,225,True,2020-08-12 21:15:09+00:00,2020-08-12 21:17:50,2020
196,13,0,0,2,False,0,True,True,active,226,226,True,2020-08-12 21:10:38+00:00,2020-08-12 21:17:50,2020
197,7,0,0,9,False,3,True,True,active,227,227,True,2020-08-12 20:56:17+00:00,2020-08-12 21:17:50,2020
198,17,0,0,2,False,0,True,True,active,228,228,True,2020-08-12 21:05:28+00:00,2020-08-12 21:17:50,2020
199,3,0,0,8,False,0,True,True,active,232,232,True,2020-08-12 08:08:09+00:00,2020-08-12 21:17:50,2020
200,9,0,0,6,False,0,False,False,active,233,233,True,2020-08-12 18:16:55+00:00,2020-08-12 21:17:50,2020
201,13,0,0,2,False,0,True,True,active,234,234,True,2020-08-12 21:07:05+00:00,2020-08-12 21:17:50,2020
202,11,0,0,4,False,0,True,True,active,235,235,True,2020-08-12 20:41:00+00:00,2020-08-12 21:17:50,2020
203,4,0,0,11,False,0,True,True,active,236,236,True,2020-08-12 20:59:46+00:00,2020-08-12 21:17:50,2020
204,13,0,0,2,False,0,True,True,active,239,239,True,2020-08-12 20:56:47+00:00,2020-08-12 21:17:50,2020
205,7,0,0,8,False,0,True,True,active,255,255,True,2020-08-12 08:53:35+00:00,2020-08-12 21:17:50,2020
206,5,0,0,10,False,0,True,True,active,258,258,True,2020-08-12 08:54:13+00:00,2020-08-12 21:17:50,2020
207,0,0,0,15,False,0,True,True,active,259,259,True,2020-08-12 08:53:25+00:00,2020-08-12 21:17:50,2020
208,3,0,0,12,False,0,True,True,active,260,260,True,2020-08-12 20:35:39+00:00,2020-08-12 21:17:50,2020
209,11,0,0,4,False,0,True,True,active,271,271,True,2020-08-12 19:54:39+00:00,2020-08-12 21:17:50,2020
210,12,0,0,6,False,1,True,True,active,272,272,True,2020-08-12 20:00:47+00:00,2020-08-12 21:17:50,2020
211,24,0,0,16,False,0,True,True,active,273,273,True,2020-08-12 21:07:24+00:00,2020-08-12 21:17:50,2020
212,3,0,0,16,False,0,True,True,active,279,279,True,2020-08-12 21:06:58+00:00,2020-08-12 21:17:50,2020
213,11,0,0,8,False,0,True,True,active,280,280,True,2020-08-12 20:48:48+00:00,2020-08-12 21:17:50,2020
214,9,0,0,5,False,1,True,True,active,282,282,True,2020-08-12 21:15:00+00:00,2020-08-12 21:17:50,2020
215,14,0,0,9,False,0,True,True,active,296,296,True,2020-08-12 21:12:42+00:00,2020-08-12 21:17:50,2020
216,8,0,0,11,False,0,True,True,active,318,318,True,2020-08-12 21:16:37+00:00,2020-08-12 21:17:50,2020
217,23,0,0,2,False,0,True,True,active,319,319,True,2020-08-12 20:39:26+00:00,2020-08-12 21:17:50,2020
218,14,0,0,1,False,0,True,True,active,327,327,True,2020-08-12 21:15:33+00:00,2020-08-12 21:17:50,2020
219,6,0,0,8,False,1,True,True,active,328,328,True,2020-08-12 20:08:28+00:00,2020-08-12 21:17:50,2020
220,10,0,0,5,False,0,True,True,active,329,329,True,2020-08-12 21:11:12+00:00,2020-08-12 21:17:50,2020
221,5,0,0,10,False,0,True,True,active,330,330,True,2020-08-12 21:15:25+00:00,2020-08-12 21:17:50,2020
222,5,0,0,10,False,0,True,True,active,331,331,True,2020-08-12 21:00:40+00:00,2020-08-12 21:17:50,2020
223,11,0,0,3,False,1,True,True,active,332,332,True,2020-08-12 21:16:55+00:00,2020-08-12 21:17:50,2020
224,4,0,0,21,False,0,True,True,active,333,333,True,2020-08-12 20:44:25+00:00,2020-08-12 21:17:50,2020
225,2,0,0,15,False,2,True,True,active,334,334,True,2020-08-12 21:13:26+00:00,2020-08-12 21:17:50,2020
226,12,0,0,7,False,0,True,True,active,335,335,True,2020-08-12 20:52:41+00:00,2020-08-12 21:17:50,2020
227,9,0,0,6,False,0,True,True,active,336,336,True,2020-08-12 21:01:46+00:00,2020-08-12 21:17:50,2020
228,0,0,0,15,False,0,True,True,active,337,337,True,2020-08-12 13:06:03+00:00,2020-08-12 21:17:50,2020
229,12,0,0,2,False,1,True,True,active,338,338,True,2020-08-12 20:32:55+00:00,2020-08-12 21:17:50,2020
230,2,0,0,13,False,0,True,True,active,339,339,True,2020-08-12 20:59:27+00:00,2020-08-12 21:17:50,2020
231,1,0,0,18,False,0,True,True,active,340,340,True,2020-08-12 08:52:43+00:00,2020-08-12 21:17:50,2020
232,6,0,0,8,True,1,True,True,active,341,341,True,2020-08-12 20:57:28+00:00,2020-08-12 21:17:50,2020
