,is_installed,station_status,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_available,valet,legacy_id,is_returning,num_docks_available,station_id,num_docks_disabled,last_reported,num_bikes_disabled,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,active,True,False,0,15,"{'dock_blocked_count': 0, 'active': True, 'off_dock_count': 0, 'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'valet_revision': 3}",296,True,8,296,0,2020-08-03 08:55:08+00:00,0,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-03 09:03:55,2020
1,True,active,True,True,0,9,,3,True,6,3,0,2020-08-03 08:48:54+00:00,0,,2020-08-03 09:03:55,2020
2,True,active,True,False,0,8,,4,True,11,4,0,2020-08-03 08:33:50+00:00,0,,2020-08-03 09:03:55,2020
3,True,active,True,False,0,11,,5,True,4,5,0,2020-08-03 08:54:08+00:00,0,,2020-08-03 09:03:55,2020
4,True,active,True,False,0,2,,6,True,13,6,0,2020-08-03 08:08:56+00:00,0,,2020-08-03 09:03:55,2020
5,True,active,True,False,0,7,,7,True,7,7,0,2020-08-03 08:58:56+00:00,1,,2020-08-03 09:03:55,2020
6,True,active,True,False,0,16,,8,True,0,8,0,2020-08-03 08:03:42+00:00,3,,2020-08-03 09:03:55,2020
7,True,active,True,False,0,10,,9,True,5,9,0,2020-08-03 08:13:44+00:00,0,,2020-08-03 09:03:55,2020
8,True,active,True,False,0,1,,10,True,9,10,0,2020-08-03 08:23:57+00:00,1,,2020-08-03 09:03:55,2020
9,True,active,True,False,0,3,,11,True,11,11,0,2020-08-03 09:00:25+00:00,1,,2020-08-03 09:03:55,2020
10,True,active,True,True,0,6,,12,True,12,12,0,2020-08-03 08:21:54+00:00,0,,2020-08-03 09:03:55,2020
11,True,active,True,False,0,13,,13,True,6,13,0,2020-08-03 08:54:47+00:00,0,,2020-08-03 09:03:55,2020
12,True,active,True,False,0,6,,14,True,17,14,0,2020-08-03 08:55:41+00:00,2,,2020-08-03 09:03:55,2020
