,num_bikes_available,legacy_id,num_docks_disabled,eightd_has_available_keys,is_renting,is_returning,station_id,last_reported,is_installed,num_bikes_disabled,num_ebikes_available,num_docks_available,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
22,10,26,0,False,True,True,26,2020-07-28 23:22:13+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
23,8,27,0,False,True,True,27,2020-07-28 23:51:51+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
24,9,29,0,False,True,True,29,2020-07-28 23:20:39+00:00,True,0,0,6,active,,,2020-07-28 23:56:15,2020
25,0,30,0,False,True,True,30,2020-07-28 23:36:47+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
26,5,31,0,True,True,True,31,2020-07-28 23:02:32+00:00,True,1,0,13,active,,,2020-07-28 23:56:15,2020
27,1,32,0,False,True,True,32,2020-07-28 23:51:11+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
28,12,33,0,False,True,True,33,2020-07-28 23:54:07+00:00,True,2,0,13,active,,,2020-07-28 23:56:15,2020
29,0,35,0,False,True,True,35,2020-07-28 23:11:12+00:00,True,1,0,22,active,,,2020-07-28 23:56:15,2020
30,26,36,0,True,True,True,36,2020-07-28 23:54:17+00:00,True,1,0,6,active,,,2020-07-28 23:56:15,2020
31,1,37,0,True,True,True,37,2020-07-28 23:27:31+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
32,5,39,0,False,True,True,39,2020-07-28 23:54:52+00:00,True,1,0,17,active,,,2020-07-28 23:56:15,2020
33,17,40,0,False,True,True,40,2020-07-28 23:50:35+00:00,True,1,0,1,active,,,2020-07-28 23:56:15,2020
34,15,41,0,True,True,True,41,2020-07-28 23:52:39+00:00,True,1,0,11,active,,,2020-07-28 23:56:15,2020
35,11,42,0,False,True,True,42,2020-07-28 23:56:00+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
36,4,43,0,True,True,True,43,2020-07-28 23:40:52+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
37,4,44,0,False,True,True,44,2020-07-28 23:09:42+00:00,True,0,0,19,active,,,2020-07-28 23:56:15,2020
38,9,46,0,False,True,True,46,2020-07-28 23:54:42+00:00,True,1,0,9,active,,,2020-07-28 23:56:15,2020
39,19,47,0,True,True,True,47,2020-07-28 23:50:07+00:00,True,0,0,0,active,,,2020-07-28 23:56:15,2020
40,0,48,0,False,True,True,48,2020-07-28 22:44:42+00:00,True,1,0,18,active,,,2020-07-28 23:56:15,2020
41,2,49,0,False,True,True,49,2020-07-28 23:34:47+00:00,True,1,0,15,active,,,2020-07-28 23:56:15,2020
42,0,50,0,True,True,True,50,2020-07-28 23:24:59+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
43,5,51,0,False,True,True,51,2020-07-28 23:48:15+00:00,True,2,0,8,active,,,2020-07-28 23:56:15,2020
44,18,52,0,True,True,True,52,2020-07-28 23:48:52+00:00,True,3,0,2,active,,,2020-07-28 23:56:15,2020
45,18,53,0,False,True,True,53,2020-07-28 23:55:04+00:00,True,1,0,0,active,,,2020-07-28 23:56:15,2020
46,7,54,0,False,True,True,54,2020-07-28 23:55:11+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
47,14,55,0,False,True,True,55,2020-07-28 23:46:00+00:00,True,0,0,1,active,,,2020-07-28 23:56:15,2020
48,15,56,0,True,True,True,56,2020-07-28 23:04:00+00:00,True,0,0,3,active,,,2020-07-28 23:56:15,2020
49,2,57,0,True,True,True,57,2020-07-28 23:53:18+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
50,4,58,0,True,True,True,58,2020-07-28 23:51:51+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
51,0,59,0,True,True,True,59,2020-07-28 23:23:08+00:00,True,0,0,19,active,,,2020-07-28 23:56:15,2020
52,0,60,0,False,True,True,60,2020-07-28 23:47:03+00:00,True,0,0,19,active,,,2020-07-28 23:56:15,2020
53,2,61,0,False,True,True,61,2020-07-28 23:51:44+00:00,True,0,0,17,active,,,2020-07-28 23:56:15,2020
54,15,63,0,False,True,True,63,2020-07-28 21:25:34+00:00,True,0,0,0,active,,,2020-07-28 23:56:15,2020
55,8,64,0,False,True,True,64,2020-07-28 23:52:56+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
56,10,65,0,False,True,True,65,2020-07-28 23:13:35+00:00,True,1,0,12,active,,,2020-07-28 23:56:15,2020
57,6,66,0,False,True,True,66,2020-07-28 23:55:57+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
58,15,67,0,True,True,True,67,2020-07-28 23:46:11+00:00,True,2,0,10,active,,,2020-07-28 23:56:15,2020
59,13,68,0,True,True,True,68,2020-07-28 23:55:34+00:00,True,0,0,6,active,,,2020-07-28 23:56:15,2020
60,7,69,0,True,True,True,69,2020-07-28 23:47:05+00:00,True,4,0,8,active,,,2020-07-28 23:56:15,2020
61,13,70,0,False,True,True,70,2020-07-28 23:54:30+00:00,True,2,0,8,active,,,2020-07-28 23:56:15,2020
62,15,71,0,False,True,True,71,2020-07-28 22:29:54+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
63,15,72,0,False,True,True,72,2020-07-28 23:48:41+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
64,7,73,0,False,True,True,73,2020-07-28 23:50:38+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
65,9,74,0,True,True,True,74,2020-07-28 23:55:45+00:00,True,0,0,10,active,,,2020-07-28 23:56:15,2020
66,3,75,0,False,True,True,75,2020-07-28 23:20:32+00:00,True,2,0,10,active,,,2020-07-28 23:56:15,2020
67,9,76,0,False,True,True,76,2020-07-28 23:55:41+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
68,6,77,0,False,True,True,77,2020-07-28 23:46:29+00:00,True,1,0,8,active,,,2020-07-28 23:56:15,2020
69,13,78,0,False,True,True,78,2020-07-28 23:40:00+00:00,True,0,0,6,active,,,2020-07-28 23:56:15,2020
70,8,79,0,False,True,True,79,2020-07-28 23:44:08+00:00,True,1,0,10,active,,,2020-07-28 23:56:15,2020
71,7,80,0,False,True,True,80,2020-07-28 23:52:50+00:00,True,0,0,28,active,,,2020-07-28 23:56:15,2020
72,3,81,0,False,True,True,81,2020-07-28 23:50:08+00:00,True,0,0,16,active,,,2020-07-28 23:56:15,2020
73,0,82,0,False,True,True,82,2020-07-28 23:23:21+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
74,1,84,0,False,True,True,84,2020-07-28 23:09:28+00:00,True,1,0,13,active,,,2020-07-28 23:56:15,2020
75,0,85,0,False,True,True,85,2020-07-28 23:45:50+00:00,True,0,0,19,active,,,2020-07-28 23:56:15,2020
76,9,86,0,False,True,True,86,2020-07-28 23:49:26+00:00,True,0,0,10,active,,,2020-07-28 23:56:15,2020
77,14,87,0,False,True,True,87,2020-07-28 23:45:17+00:00,True,0,0,1,active,,,2020-07-28 23:56:15,2020
78,5,89,0,False,True,True,89,2020-07-28 23:37:08+00:00,True,2,0,12,active,,,2020-07-28 23:56:15,2020
79,12,90,0,False,True,True,90,2020-07-28 23:49:15+00:00,True,0,0,7,active,,,2020-07-28 23:56:15,2020
80,3,91,0,False,True,True,91,2020-07-28 23:34:50+00:00,True,2,0,14,active,,,2020-07-28 23:56:15,2020
81,12,92,0,False,True,True,92,2020-07-28 23:26:20+00:00,True,1,0,6,active,,,2020-07-28 23:56:15,2020
82,5,93,0,False,True,True,93,2020-07-28 23:49:20+00:00,True,1,0,9,active,,,2020-07-28 23:56:15,2020
83,9,94,0,False,True,True,94,2020-07-28 23:54:49+00:00,True,0,0,2,active,,,2020-07-28 23:56:15,2020
84,7,95,0,False,True,True,95,2020-07-28 23:53:48+00:00,True,2,0,6,active,,,2020-07-28 23:56:15,2020
85,4,96,0,False,True,True,96,2020-07-28 23:55:32+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
86,0,97,0,False,True,True,97,2020-07-28 23:49:28+00:00,True,0,0,19,active,,,2020-07-28 23:56:15,2020
87,18,98,0,False,True,True,98,2020-07-28 23:54:50+00:00,True,0,0,4,active,,,2020-07-28 23:56:15,2020
88,10,99,0,False,True,True,99,2020-07-28 23:04:56+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
89,15,100,0,True,True,True,100,2020-07-28 23:48:56+00:00,True,2,0,8,active,,,2020-07-28 23:56:15,2020
90,1,101,0,False,True,True,101,2020-07-28 23:46:49+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
91,1,102,0,False,True,True,102,2020-07-28 23:48:30+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
92,2,103,0,False,True,True,103,2020-07-28 23:53:28+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
93,9,104,0,False,True,True,104,2020-07-28 23:07:56+00:00,True,1,0,9,active,,,2020-07-28 23:56:15,2020
94,14,105,0,False,True,True,105,2020-07-28 23:46:40+00:00,True,1,0,4,active,,,2020-07-28 23:56:15,2020
95,11,106,0,False,True,True,106,2020-07-28 21:23:16+00:00,True,0,0,4,active,,,2020-07-28 23:56:15,2020
96,3,107,0,False,True,True,107,2020-07-28 23:54:45+00:00,True,1,0,15,active,,,2020-07-28 23:56:15,2020
97,14,108,0,False,True,True,108,2020-07-28 23:33:15+00:00,True,0,0,3,active,,,2020-07-28 23:56:15,2020
98,22,109,0,False,True,True,109,2020-07-28 21:11:31+00:00,True,2,0,11,active,,,2020-07-28 23:56:15,2020
99,1,110,0,False,True,True,110,2020-07-28 22:40:16+00:00,True,3,0,11,active,,,2020-07-28 23:56:15,2020
100,0,111,0,False,True,True,111,2020-07-28 22:57:47+00:00,True,1,0,14,active,,,2020-07-28 23:56:15,2020
101,6,112,0,False,True,True,112,2020-07-28 23:31:07+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
102,4,113,0,False,True,True,113,2020-07-28 23:11:08+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
103,3,114,0,False,True,True,114,2020-07-28 23:30:06+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
104,10,115,0,False,True,True,115,2020-07-28 23:53:30+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
105,13,116,0,False,True,True,116,2020-07-28 23:47:13+00:00,True,0,0,10,active,,,2020-07-28 23:56:15,2020
106,19,117,0,False,True,True,117,2020-07-28 23:55:19+00:00,True,0,0,0,active,,,2020-07-28 23:56:15,2020
107,12,118,0,False,True,True,118,2020-07-28 23:17:26+00:00,True,0,0,7,active,,,2020-07-28 23:56:15,2020
108,10,119,0,False,True,True,119,2020-07-28 23:38:05+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
109,5,120,0,False,True,True,120,2020-07-28 23:48:59+00:00,True,1,0,9,active,,,2020-07-28 23:56:15,2020
110,9,121,0,False,True,True,121,2020-07-28 23:53:43+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
111,10,122,0,False,True,True,122,2020-07-28 23:38:39+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
112,2,124,0,False,True,True,124,2020-07-28 22:29:08+00:00,True,1,0,12,active,,,2020-07-28 23:56:15,2020
113,2,125,0,False,True,True,125,2020-07-28 23:54:10+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
114,2,126,0,False,True,True,126,2020-07-28 22:42:29+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
115,18,128,0,False,True,True,128,2020-07-28 23:37:12+00:00,True,1,0,0,active,,,2020-07-28 23:56:15,2020
116,9,129,0,False,True,True,129,2020-07-28 23:20:13+00:00,True,0,0,10,active,,,2020-07-28 23:56:15,2020
117,7,130,0,False,True,True,130,2020-07-28 22:45:44+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
118,17,131,0,False,True,True,131,2020-07-28 22:49:46+00:00,True,1,0,0,active,,,2020-07-28 23:56:15,2020
119,13,133,0,False,True,True,133,2020-07-28 22:44:38+00:00,True,1,0,9,active,,,2020-07-28 23:56:15,2020
120,7,135,0,False,True,True,135,2020-07-28 21:24:18+00:00,True,2,0,8,active,,,2020-07-28 23:56:15,2020
121,11,136,0,False,True,True,136,2020-07-28 23:29:36+00:00,True,2,0,6,active,,,2020-07-28 23:56:15,2020
122,2,137,0,False,True,True,137,2020-07-28 23:04:02+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
123,7,138,0,False,True,True,138,2020-07-28 23:26:35+00:00,True,1,0,7,active,,,2020-07-28 23:56:15,2020
124,7,139,0,False,True,True,139,2020-07-28 23:50:17+00:00,True,1,0,11,active,,,2020-07-28 23:56:15,2020
125,3,140,0,False,True,True,140,2020-07-28 23:49:26+00:00,True,1,0,13,active,,,2020-07-28 23:56:15,2020
126,7,141,0,False,True,True,141,2020-07-28 23:55:57+00:00,True,1,0,7,active,,,2020-07-28 23:56:15,2020
127,20,142,0,False,True,True,142,2020-07-28 23:55:44+00:00,True,0,0,3,active,,,2020-07-28 23:56:15,2020
128,6,143,0,False,True,True,143,2020-07-28 23:50:10+00:00,True,2,0,15,active,,,2020-07-28 23:56:15,2020
129,10,144,0,False,True,True,144,2020-07-28 23:55:03+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
130,8,145,0,False,True,True,145,2020-07-28 23:50:26+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
131,5,146,0,False,True,True,146,2020-07-28 23:46:39+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
132,13,149,0,True,True,True,149,2020-07-28 23:54:15+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
133,14,150,0,False,True,True,150,2020-07-28 23:10:02+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
134,7,151,0,False,True,True,151,2020-07-28 23:55:41+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
135,11,152,0,True,True,True,152,2020-07-28 23:21:41+00:00,True,0,0,4,active,,,2020-07-28 23:56:15,2020
136,10,156,0,False,True,True,156,2020-07-28 23:45:48+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
137,6,157,0,False,True,True,157,2020-07-28 23:45:47+00:00,True,3,0,6,active,,,2020-07-28 23:56:15,2020
138,1,159,0,False,True,True,159,2020-07-28 23:16:08+00:00,True,1,0,13,active,,,2020-07-28 23:56:15,2020
139,6,160,0,True,True,True,160,2020-07-28 23:40:35+00:00,True,1,0,7,active,,,2020-07-28 23:56:15,2020
140,19,161,0,True,True,True,161,2020-07-28 23:50:08+00:00,True,2,0,2,active,,,2020-07-28 23:56:15,2020
141,7,162,0,False,True,True,162,2020-07-28 22:58:07+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
142,3,163,0,True,True,True,163,2020-07-28 23:40:58+00:00,True,0,0,16,active,,,2020-07-28 23:56:15,2020
143,8,167,0,False,True,True,167,2020-07-28 23:42:40+00:00,True,2,0,5,active,,,2020-07-28 23:56:15,2020
144,10,169,0,False,True,True,169,2020-07-28 22:52:46+00:00,True,1,0,8,active,,,2020-07-28 23:56:15,2020
145,2,170,0,True,True,True,170,2020-07-28 21:32:52+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
146,7,171,0,True,True,True,171,2020-07-28 23:52:46+00:00,True,1,0,15,active,,,2020-07-28 23:56:15,2020
147,5,173,0,True,True,True,173,2020-07-28 23:10:56+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
148,6,174,0,False,True,True,174,2020-07-28 23:55:06+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
149,3,175,0,True,True,True,175,2020-07-28 23:33:53+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
150,15,176,0,False,True,True,176,2020-07-28 23:52:30+00:00,True,0,0,0,active,,,2020-07-28 23:56:15,2020
151,8,177,0,False,True,True,177,2020-07-28 23:52:05+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
152,0,178,0,False,True,True,178,2020-07-28 23:45:57+00:00,True,1,0,18,active,,,2020-07-28 23:56:15,2020
153,8,179,0,False,True,True,179,2020-07-28 23:53:00+00:00,True,0,0,17,active,,,2020-07-28 23:56:15,2020
154,7,180,0,False,True,True,180,2020-07-28 23:55:48+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
155,8,181,0,False,True,True,181,2020-07-28 22:29:24+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
156,8,182,0,True,True,True,182,2020-07-28 22:46:14+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
157,3,183,0,False,True,True,183,2020-07-28 23:40:42+00:00,True,0,0,16,active,,,2020-07-28 23:56:15,2020
158,6,184,0,False,True,True,184,2020-07-28 23:21:57+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
159,4,185,0,False,True,True,185,2020-07-28 23:53:21+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
160,9,186,0,True,True,True,186,2020-07-28 23:44:45+00:00,True,0,0,6,active,,,2020-07-28 23:56:15,2020
161,7,187,0,False,True,True,187,2020-07-28 23:54:38+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
162,9,188,0,False,True,True,188,2020-07-28 23:08:18+00:00,True,0,0,6,active,,,2020-07-28 23:56:15,2020
163,3,189,0,True,True,True,189,2020-07-28 23:52:01+00:00,True,1,0,19,active,,,2020-07-28 23:56:15,2020
164,18,190,0,True,True,True,190,2020-07-28 23:52:29+00:00,True,1,0,18,active,,,2020-07-28 23:56:15,2020
165,3,191,0,False,True,True,191,2020-07-28 22:58:09+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
166,2,192,0,False,True,True,192,2020-07-28 23:35:10+00:00,True,0,0,17,active,,,2020-07-28 23:56:15,2020
167,15,193,0,True,True,True,193,2020-07-28 21:39:38+00:00,True,0,0,0,active,,,2020-07-28 23:56:15,2020
168,12,194,0,False,True,True,194,2020-07-28 21:52:10+00:00,True,0,0,7,active,,,2020-07-28 23:56:15,2020
169,12,195,0,False,True,True,195,2020-07-28 23:35:39+00:00,True,1,0,10,active,,,2020-07-28 23:56:15,2020
170,0,196,0,True,True,True,196,2020-07-28 21:39:44+00:00,True,0,0,10,active,,,2020-07-28 23:56:15,2020
171,2,197,0,False,True,True,197,2020-07-28 23:27:30+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
172,2,199,0,False,True,True,199,2020-07-28 23:54:20+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
173,18,200,0,False,True,True,200,2020-07-28 23:50:51+00:00,True,0,0,1,active,,,2020-07-28 23:56:15,2020
174,1,201,0,False,True,True,201,2020-07-28 18:49:12+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
175,2,202,0,False,True,True,202,2020-07-28 23:36:31+00:00,True,1,0,12,active,,,2020-07-28 23:56:15,2020
176,2,203,0,False,True,True,203,2020-07-28 08:58:21+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
177,1,204,0,False,True,True,204,2020-07-28 23:39:08+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
178,2,205,0,False,True,True,205,2020-07-28 23:26:15+00:00,True,1,0,12,active,,,2020-07-28 23:56:15,2020
179,1,206,0,False,True,True,206,2020-07-28 23:34:57+00:00,True,0,0,22,active,,,2020-07-28 23:56:15,2020
180,11,208,0,True,True,True,208,2020-07-28 23:29:08+00:00,True,0,0,4,active,,,2020-07-28 23:56:15,2020
181,13,209,0,False,True,True,209,2020-07-28 23:37:42+00:00,True,1,0,1,active,,,2020-07-28 23:56:15,2020
182,0,210,0,False,True,True,210,2020-07-28 13:53:23+00:00,True,0,0,15,active,,,2020-07-28 23:56:15,2020
183,15,211,0,False,True,True,211,2020-07-28 23:55:14+00:00,True,1,0,3,active,,,2020-07-28 23:56:15,2020
184,2,212,0,False,True,True,212,2020-07-28 23:35:22+00:00,True,0,0,31,active,,,2020-07-28 23:56:15,2020
185,8,213,0,True,True,True,213,2020-07-28 22:22:34+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
186,8,214,0,False,True,True,214,2020-07-28 23:37:18+00:00,True,0,0,7,active,,,2020-07-28 23:56:15,2020
187,14,215,0,False,True,True,215,2020-07-28 23:38:00+00:00,True,1,0,0,active,,,2020-07-28 23:56:15,2020
188,15,216,0,False,True,True,216,2020-07-28 12:48:44+00:00,True,1,0,3,active,,,2020-07-28 23:56:15,2020
189,7,217,0,False,True,True,217,2020-07-28 23:56:01+00:00,True,0,0,12,active,,,2020-07-28 23:56:15,2020
190,7,218,0,False,True,True,218,2020-07-28 23:54:53+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
191,14,219,0,False,True,True,219,2020-07-28 23:33:41+00:00,True,0,0,1,active,,,2020-07-28 23:56:15,2020
192,6,221,0,False,True,True,221,2020-07-28 23:51:15+00:00,True,2,0,11,active,,,2020-07-28 23:56:15,2020
193,3,222,0,True,True,True,222,2020-07-28 23:53:16+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
194,8,224,0,False,True,True,224,2020-07-28 23:37:28+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
195,13,225,0,False,True,True,225,2020-07-28 23:29:47+00:00,True,1,0,5,active,,,2020-07-28 23:56:15,2020
196,2,226,0,False,True,True,226,2020-07-28 23:47:40+00:00,True,0,0,13,active,,,2020-07-28 23:56:15,2020
197,6,227,0,False,True,True,227,2020-07-28 23:55:23+00:00,True,1,0,12,active,,,2020-07-28 23:56:15,2020
198,1,228,0,False,True,True,228,2020-07-28 23:44:46+00:00,True,0,0,18,active,,,2020-07-28 23:56:15,2020
199,5,232,0,False,True,True,232,2020-07-28 21:22:00+00:00,True,0,0,6,active,,,2020-07-28 23:56:15,2020
200,12,233,0,False,True,True,233,2020-07-28 23:48:52+00:00,True,0,0,3,active,,,2020-07-28 23:56:15,2020
201,6,234,0,False,True,True,234,2020-07-28 23:41:21+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
202,14,235,0,False,True,True,235,2020-07-28 22:08:31+00:00,True,0,0,1,active,,,2020-07-28 23:56:15,2020
203,8,236,0,False,True,True,236,2020-07-28 23:02:08+00:00,True,0,0,7,active,,,2020-07-28 23:56:15,2020
204,4,239,0,False,True,True,239,2020-07-28 23:53:42+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
205,7,255,0,False,True,True,255,2020-07-28 16:47:53+00:00,True,0,0,8,active,,,2020-07-28 23:56:15,2020
206,6,258,0,False,True,True,258,2020-07-28 23:21:30+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
207,1,259,0,False,True,True,259,2020-07-28 22:00:07+00:00,True,1,0,13,active,,,2020-07-28 23:56:15,2020
208,13,260,0,False,False,False,260,2020-07-28 17:40:18+00:00,True,0,0,2,active,,,2020-07-28 23:56:15,2020
209,5,271,0,False,True,True,271,2020-07-28 23:45:38+00:00,True,1,0,9,active,,,2020-07-28 23:56:15,2020
210,10,272,0,False,True,True,272,2020-07-28 23:51:07+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
211,24,273,0,False,True,True,273,2020-07-28 23:42:28+00:00,True,1,0,15,active,,,2020-07-28 23:56:15,2020
212,8,279,0,False,True,True,279,2020-07-28 23:37:12+00:00,True,0,0,11,active,,,2020-07-28 23:56:15,2020
213,10,280,0,False,True,True,280,2020-07-28 23:43:27+00:00,True,0,0,9,active,,,2020-07-28 23:56:15,2020
214,11,282,0,False,True,True,282,2020-07-28 23:51:37+00:00,True,0,0,4,active,,,2020-07-28 23:56:15,2020
215,5,296,0,False,True,True,296,2020-07-28 23:54:33+00:00,True,0,0,18,active,,,2020-07-28 23:56:15,2020
216,6,318,0,False,True,True,318,2020-07-28 23:53:40+00:00,True,1,0,12,active,,,2020-07-28 23:56:15,2020
217,11,319,0,False,True,True,319,2020-07-28 23:42:23+00:00,True,0,0,14,active,,,2020-07-28 23:56:15,2020
218,13,327,0,False,True,True,327,2020-07-28 23:49:42+00:00,True,0,0,2,active,,,2020-07-28 23:56:15,2020
219,10,328,0,False,True,True,328,2020-07-28 23:47:19+00:00,True,0,0,5,active,,,2020-07-28 23:56:15,2020
220,11,329,0,False,True,True,329,2020-07-28 23:36:44+00:00,True,0,0,4,active,,,2020-07-28 23:56:15,2020
221,5,330,0,False,True,True,330,2020-07-28 23:49:50+00:00,True,0,0,10,active,,,2020-07-28 23:56:15,2020
222,2,331,0,False,True,True,331,2020-07-28 23:48:34+00:00,True,2,0,11,active,,,2020-07-28 23:56:15,2020
