,num_ebikes_available,is_installed,num_docks_disabled,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_bikes_available,legacy_id,num_docks_available,station_id,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,0,True,0,True,2020-07-29 18:16:18+00:00,0,True,active,6,3,9,3,True,,,2020-07-29 18:25:00,2020
1,0,True,0,True,2020-07-29 18:24:12+00:00,0,False,active,9,4,10,4,True,,,2020-07-29 18:25:00,2020
2,0,True,0,True,2020-07-29 18:18:22+00:00,0,False,active,7,5,8,5,True,,,2020-07-29 18:25:00,2020
3,0,True,0,True,2020-07-29 18:15:34+00:00,0,False,active,12,6,3,6,True,,,2020-07-29 18:25:00,2020
4,0,True,0,True,2020-07-29 18:19:18+00:00,0,False,active,5,7,10,7,True,,,2020-07-29 18:25:00,2020
5,0,True,0,True,2020-07-29 18:24:04+00:00,1,False,active,7,8,11,8,True,,,2020-07-29 18:25:00,2020
6,0,True,0,True,2020-07-29 18:21:10+00:00,2,False,active,5,9,8,9,True,,,2020-07-29 18:25:00,2020
7,0,True,0,True,2020-07-29 17:52:13+00:00,1,False,active,3,10,7,10,True,,,2020-07-29 18:25:00,2020
8,0,True,0,True,2020-07-29 18:21:39+00:00,2,False,active,13,11,0,11,True,"{'dock_blocked_count': 0, 'off_dock_count': 50, 'active': True, 'region': 'BOS', 'valet_revision': 69, 'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-29 18:25:00,2020
9,0,True,0,True,2020-07-29 18:21:11+00:00,1,True,active,9,12,8,12,True,,,2020-07-29 18:25:00,2020
10,0,True,0,True,2020-07-29 18:14:02+00:00,0,False,active,12,13,7,13,True,,,2020-07-29 18:25:00,2020
11,0,True,0,True,2020-07-29 18:20:10+00:00,0,False,active,19,14,6,14,True,,,2020-07-29 18:25:00,2020
12,0,True,0,True,2020-07-29 18:03:05+00:00,0,False,active,8,15,7,15,True,,,2020-07-29 18:25:00,2020
13,0,True,0,True,2020-07-29 18:21:41+00:00,1,True,active,7,16,11,16,True,,,2020-07-29 18:25:00,2020
14,0,True,0,True,2020-07-29 18:08:58+00:00,0,False,active,14,17,1,17,True,,,2020-07-29 18:25:00,2020
15,0,True,0,True,2020-07-29 18:02:56+00:00,0,False,active,5,19,10,19,True,,,2020-07-29 18:25:00,2020
16,0,True,0,True,2020-07-29 18:19:10+00:00,1,True,active,7,20,15,20,True,,,2020-07-29 18:25:00,2020
17,0,True,0,True,2020-07-29 17:58:07+00:00,0,False,active,6,21,12,21,True,,,2020-07-29 18:25:00,2020
18,0,True,0,True,2020-07-29 18:21:58+00:00,0,True,active,6,22,41,22,True,,,2020-07-29 18:25:00,2020
19,0,True,0,True,2020-07-29 17:57:47+00:00,0,True,active,9,23,12,23,True,,,2020-07-29 18:25:00,2020
20,0,True,0,True,2020-07-29 17:01:42+00:00,1,False,active,8,24,10,24,True,,,2020-07-29 18:25:00,2020
21,0,True,0,True,2020-07-29 18:12:37+00:00,0,False,active,5,25,10,25,True,,,2020-07-29 18:25:00,2020
