,num_bikes_available,num_ebikes_available,num_docks_available,num_docks_disabled,is_renting,eightd_has_available_keys,legacy_id,is_returning,station_status,last_reported,num_bikes_disabled,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,4,0,11,0,True,True,3,True,active,2020-07-31 13:00:08+00:00,0,3,True,,,2020-07-31 13:09:35,2020
1,10,0,9,0,True,False,4,True,active,2020-07-31 13:05:56+00:00,0,4,True,,,2020-07-31 13:09:35,2020
2,7,0,8,0,True,False,5,True,active,2020-07-31 12:47:56+00:00,0,5,True,,,2020-07-31 13:09:35,2020
3,6,0,9,0,True,False,6,True,active,2020-07-31 13:08:15+00:00,0,6,True,,,2020-07-31 13:09:35,2020
4,12,0,2,0,True,False,7,True,active,2020-07-31 13:08:14+00:00,1,7,True,,,2020-07-31 13:09:35,2020
5,8,0,9,0,True,False,8,True,active,2020-07-31 13:08:43+00:00,2,8,True,,,2020-07-31 13:09:35,2020
6,13,0,2,0,True,False,9,True,active,2020-07-31 12:57:08+00:00,0,9,True,,,2020-07-31 13:09:35,2020
7,8,0,3,0,True,False,10,True,active,2020-07-31 12:26:49+00:00,0,10,True,,,2020-07-31 13:09:35,2020
8,6,0,9,0,True,False,11,True,active,2020-07-31 13:05:18+00:00,0,11,True,"{'dock_blocked_count': 0, 'off_dock_count': 57, 'active': True, 'valet_revision': 75, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 13:09:35,2020
9,2,0,14,0,True,True,12,True,active,2020-07-31 13:02:55+00:00,2,12,True,,,2020-07-31 13:09:35,2020
10,9,0,10,0,True,False,13,True,active,2020-07-31 13:08:43+00:00,0,13,True,,,2020-07-31 13:09:35,2020
11,8,0,17,0,True,False,14,True,active,2020-07-31 13:01:38+00:00,0,14,True,,,2020-07-31 13:09:35,2020
12,9,0,4,0,True,False,15,True,active,2020-07-31 13:07:47+00:00,2,15,True,,,2020-07-31 13:09:35,2020
13,1,0,17,0,True,True,16,True,active,2020-07-31 12:58:09+00:00,1,16,True,,,2020-07-31 13:09:35,2020
14,10,0,5,0,True,False,17,True,active,2020-07-31 13:05:13+00:00,0,17,True,,,2020-07-31 13:09:35,2020
15,7,0,8,0,True,False,19,True,active,2020-07-31 12:55:27+00:00,0,19,True,,,2020-07-31 13:09:35,2020
16,11,0,12,0,True,True,20,True,active,2020-07-31 12:58:05+00:00,0,20,True,,,2020-07-31 13:09:35,2020
17,8,0,10,0,True,True,21,True,active,2020-07-31 12:45:14+00:00,0,21,True,,,2020-07-31 13:09:35,2020
18,7,0,39,0,True,True,22,True,active,2020-07-31 12:52:59+00:00,1,22,True,,,2020-07-31 13:09:35,2020
19,9,0,12,0,True,True,23,True,active,2020-07-31 13:07:39+00:00,0,23,True,,,2020-07-31 13:09:35,2020
20,9,0,10,0,True,False,24,True,active,2020-07-31 13:00:11+00:00,0,24,True,,,2020-07-31 13:09:35,2020
21,6,0,8,0,True,False,25,True,active,2020-07-31 12:38:18+00:00,1,25,True,,,2020-07-31 13:09:35,2020
22,1,0,11,0,True,False,26,True,active,2020-07-31 13:04:13+00:00,3,26,True,,,2020-07-31 13:09:35,2020
23,11,0,10,0,True,False,27,True,active,2020-07-31 13:02:14+00:00,2,27,True,,,2020-07-31 13:09:35,2020
24,6,0,9,0,True,False,29,True,active,2020-07-31 08:32:25+00:00,0,29,True,,,2020-07-31 13:09:35,2020
25,14,0,1,0,True,False,30,True,active,2020-07-31 12:58:45+00:00,0,30,True,,,2020-07-31 13:09:35,2020
26,17,0,1,0,True,True,31,True,active,2020-07-31 12:58:33+00:00,1,31,True,,,2020-07-31 13:09:35,2020
27,1,0,12,0,True,False,32,True,active,2020-07-31 13:04:51+00:00,2,32,True,,,2020-07-31 13:09:35,2020
28,20,0,7,0,True,False,33,True,active,2020-07-31 13:09:28+00:00,0,33,True,,,2020-07-31 13:09:35,2020
29,16,0,7,0,True,False,35,True,active,2020-07-31 12:57:49+00:00,0,35,True,,,2020-07-31 13:09:35,2020
30,5,0,28,0,True,True,36,True,active,2020-07-31 12:51:02+00:00,0,36,True,,,2020-07-31 13:09:35,2020
31,1,0,14,0,True,True,37,True,active,2020-07-31 08:51:14+00:00,0,37,True,,,2020-07-31 13:09:35,2020
32,18,0,4,0,True,False,39,True,active,2020-07-31 13:04:00+00:00,1,39,True,,,2020-07-31 13:09:35,2020
33,12,0,7,0,True,False,40,True,active,2020-07-31 12:52:02+00:00,0,40,True,,,2020-07-31 13:09:35,2020
34,23,0,3,0,True,True,41,True,active,2020-07-31 13:02:22+00:00,1,41,True,,,2020-07-31 13:09:35,2020
35,11,0,11,0,True,False,42,True,active,2020-07-31 12:52:01+00:00,1,42,True,,,2020-07-31 13:09:35,2020
36,6,0,9,0,True,True,43,True,active,2020-07-31 13:00:06+00:00,0,43,True,,,2020-07-31 13:09:35,2020
37,21,0,2,0,True,False,44,True,active,2020-07-31 12:30:55+00:00,0,44,True,,,2020-07-31 13:09:35,2020
38,7,0,12,0,True,False,46,True,active,2020-07-31 13:06:56+00:00,0,46,True,,,2020-07-31 13:09:35,2020
39,3,0,16,0,True,True,47,True,active,2020-07-31 12:56:55+00:00,0,47,True,,,2020-07-31 13:09:35,2020
40,10,0,9,0,True,False,48,True,active,2020-07-31 13:06:57+00:00,0,48,True,,,2020-07-31 13:09:35,2020
41,4,0,14,0,True,False,49,True,active,2020-07-31 13:02:23+00:00,0,49,True,,,2020-07-31 13:09:35,2020
42,6,0,9,0,True,True,50,True,active,2020-07-31 12:24:33+00:00,0,50,True,,,2020-07-31 13:09:35,2020
43,3,0,11,0,True,False,51,True,active,2020-07-31 12:30:04+00:00,1,51,True,,,2020-07-31 13:09:35,2020
44,2,0,20,0,True,True,52,True,active,2020-07-31 13:07:20+00:00,1,52,True,,,2020-07-31 13:09:35,2020
45,1,0,18,0,True,False,53,True,active,2020-07-31 13:05:57+00:00,0,53,True,,,2020-07-31 13:09:35,2020
46,0,0,15,0,True,False,54,True,active,2020-07-31 11:42:41+00:00,0,54,True,,,2020-07-31 13:09:35,2020
47,11,0,4,0,False,False,55,False,active,2020-07-31 06:56:01+00:00,0,55,True,,,2020-07-31 13:09:35,2020
48,8,0,10,0,True,True,56,True,active,2020-07-31 12:57:28+00:00,0,56,True,,,2020-07-31 13:09:35,2020
49,9,0,5,0,True,True,57,True,active,2020-07-31 13:03:13+00:00,0,57,True,,,2020-07-31 13:09:35,2020
50,5,0,14,0,True,True,58,True,active,2020-07-31 12:46:36+00:00,0,58,True,,,2020-07-31 13:09:35,2020
51,13,0,6,0,True,True,59,True,active,2020-07-31 12:48:09+00:00,0,59,True,,,2020-07-31 13:09:35,2020
52,3,0,16,0,True,False,60,True,active,2020-07-31 13:09:25+00:00,0,60,True,"{'dock_blocked_count': 0, 'off_dock_count': 10, 'active': True, 'valet_revision': 63, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 40}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 13:09:35,2020
53,4,0,15,0,True,False,61,True,active,2020-07-31 13:03:31+00:00,0,61,True,,,2020-07-31 13:09:35,2020
54,9,0,6,0,True,False,63,True,active,2020-07-31 11:35:43+00:00,0,63,True,,,2020-07-31 13:09:35,2020
55,13,0,5,0,True,False,64,True,active,2020-07-31 12:56:48+00:00,1,64,True,,,2020-07-31 13:09:35,2020
56,6,0,17,0,True,False,65,True,active,2020-07-31 12:55:24+00:00,0,65,True,,,2020-07-31 13:09:35,2020
57,2,0,13,0,True,False,66,True,active,2020-07-31 13:07:32+00:00,0,66,True,,,2020-07-31 13:09:35,2020
58,5,0,21,0,True,True,67,True,active,2020-07-31 13:07:28+00:00,1,67,True,,,2020-07-31 13:09:35,2020
59,11,0,7,0,True,True,68,True,active,2020-07-31 13:05:20+00:00,1,68,True,,,2020-07-31 13:09:35,2020
60,6,0,13,0,True,True,69,True,active,2020-07-31 13:05:11+00:00,0,69,True,,,2020-07-31 13:09:35,2020
61,15,0,8,0,True,False,70,True,active,2020-07-31 13:05:48+00:00,0,70,True,,,2020-07-31 13:09:35,2020
62,19,0,4,0,True,False,71,True,active,2020-07-31 12:46:08+00:00,0,71,True,,,2020-07-31 13:09:35,2020
63,1,0,22,0,True,False,72,True,active,2020-07-31 12:28:44+00:00,0,72,True,,,2020-07-31 13:09:35,2020
64,12,0,3,0,True,False,73,True,active,2020-07-31 13:01:52+00:00,0,73,True,,,2020-07-31 13:09:35,2020
65,2,0,17,0,True,True,74,True,active,2020-07-31 13:08:56+00:00,0,74,True,,,2020-07-31 13:09:35,2020
66,6,0,9,0,True,False,75,True,active,2020-07-31 12:52:27+00:00,0,75,True,,,2020-07-31 13:09:35,2020
67,12,0,5,0,True,False,76,True,active,2020-07-31 13:04:15+00:00,0,76,True,,,2020-07-31 13:09:35,2020
68,0,0,15,0,True,False,77,True,active,2020-07-31 13:04:55+00:00,0,77,True,,,2020-07-31 13:09:35,2020
69,10,0,8,0,True,False,78,True,active,2020-07-31 13:08:28+00:00,1,78,True,,,2020-07-31 13:09:35,2020
70,2,0,17,0,True,False,79,True,active,2020-07-31 12:23:31+00:00,0,79,True,,,2020-07-31 13:09:35,2020
71,13,0,22,0,True,False,80,True,active,2020-07-31 13:05:35+00:00,0,80,True,,,2020-07-31 13:09:35,2020
72,11,0,8,0,True,False,81,True,active,2020-07-31 13:01:40+00:00,0,81,True,,,2020-07-31 13:09:35,2020
73,5,0,10,0,True,False,82,True,active,2020-07-31 12:46:07+00:00,0,82,True,,,2020-07-31 13:09:35,2020
74,5,0,10,0,True,False,84,True,active,2020-07-31 13:09:06+00:00,0,84,True,,,2020-07-31 13:09:35,2020
75,17,0,2,0,True,False,85,True,active,2020-07-31 13:08:21+00:00,0,85,True,,,2020-07-31 13:09:35,2020
76,11,0,8,0,True,False,86,True,active,2020-07-31 12:25:13+00:00,0,86,True,,,2020-07-31 13:09:35,2020
77,5,0,10,0,True,False,87,True,active,2020-07-31 13:08:15+00:00,0,87,True,,,2020-07-31 13:09:35,2020
78,13,0,6,0,True,False,89,True,active,2020-07-31 12:35:31+00:00,0,89,True,,,2020-07-31 13:09:35,2020
79,6,0,13,0,True,False,90,True,active,2020-07-31 12:57:26+00:00,0,90,True,,,2020-07-31 13:09:35,2020
80,6,0,12,0,True,False,91,True,active,2020-07-31 13:08:33+00:00,1,91,True,,,2020-07-31 13:09:35,2020
81,13,0,5,0,True,False,92,True,active,2020-07-31 12:45:18+00:00,1,92,True,,,2020-07-31 13:09:35,2020
82,10,0,3,0,True,False,93,True,active,2020-07-31 12:37:19+00:00,2,93,True,,,2020-07-31 13:09:35,2020
83,6,0,5,0,True,False,94,True,active,2020-07-31 12:41:49+00:00,0,94,True,,,2020-07-31 13:09:35,2020
84,10,0,4,0,True,False,95,True,active,2020-07-31 13:03:43+00:00,1,95,True,,,2020-07-31 13:09:35,2020
85,10,0,9,0,True,False,96,True,active,2020-07-31 12:38:15+00:00,0,96,True,,,2020-07-31 13:09:35,2020
86,11,0,8,0,True,False,97,True,active,2020-07-31 12:54:59+00:00,0,97,True,,,2020-07-31 13:09:35,2020
87,7,0,15,0,True,False,98,True,active,2020-07-31 12:48:58+00:00,0,98,True,,,2020-07-31 13:09:35,2020
88,12,0,3,0,True,False,99,True,active,2020-07-31 12:48:07+00:00,0,99,True,,,2020-07-31 13:09:35,2020
89,13,0,11,0,True,True,100,True,active,2020-07-31 12:52:09+00:00,1,100,True,,,2020-07-31 13:09:35,2020
90,1,0,14,0,True,False,101,True,active,2020-07-31 12:41:50+00:00,0,101,True,,,2020-07-31 13:09:35,2020
