,is_installed,eightd_has_available_keys,is_renting,station_status,legacy_id,is_returning,num_bikes_disabled,num_docks_available,num_docks_disabled,num_bikes_available,station_id,num_ebikes_available,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
111,True,False,True,active,122,True,1,2,0,12,122,0,2020-07-31 11:59:56+00:00,,,2020-07-31 12:39:00,2020
112,True,False,True,active,124,True,0,10,0,5,124,0,2020-07-31 08:06:05+00:00,,,2020-07-31 12:39:00,2020
113,True,False,True,active,125,True,0,14,0,1,125,0,2020-07-31 12:38:23+00:00,,,2020-07-31 12:39:00,2020
114,True,False,True,active,126,True,1,6,0,8,126,0,2020-07-31 12:13:26+00:00,,,2020-07-31 12:39:00,2020
115,True,False,True,active,128,True,0,5,0,14,128,0,2020-07-31 12:21:11+00:00,,,2020-07-31 12:39:00,2020
116,True,False,True,active,129,True,0,8,0,11,129,0,2020-07-31 11:16:15+00:00,,,2020-07-31 12:39:00,2020
117,True,False,True,active,130,True,0,2,0,13,130,0,2020-07-31 08:56:24+00:00,,,2020-07-31 12:39:00,2020
118,True,False,True,active,131,True,3,6,0,9,131,0,2020-07-31 12:14:48+00:00,,,2020-07-31 12:39:00,2020
119,True,False,True,active,133,True,0,7,0,16,133,0,2020-07-31 12:21:53+00:00,,,2020-07-31 12:39:00,2020
120,True,False,True,active,135,True,0,14,0,3,135,0,2020-07-31 12:16:13+00:00,,,2020-07-31 12:39:00,2020
121,True,False,True,active,136,True,0,5,0,14,136,0,2020-07-31 12:27:11+00:00,,,2020-07-31 12:39:00,2020
122,True,False,True,active,137,True,0,6,0,9,137,0,2020-07-31 12:22:30+00:00,,,2020-07-31 12:39:00,2020
123,True,False,True,active,138,True,1,3,0,11,138,0,2020-07-31 12:15:47+00:00,,,2020-07-31 12:39:00,2020
124,True,False,True,active,139,True,1,5,0,13,139,0,2020-07-31 12:23:34+00:00,,,2020-07-31 12:39:00,2020
125,True,False,True,active,140,True,0,13,0,4,140,0,2020-07-31 12:33:23+00:00,,,2020-07-31 12:39:00,2020
126,True,False,True,active,141,True,1,9,0,5,141,0,2020-07-31 10:18:18+00:00,,,2020-07-31 12:39:00,2020
127,True,False,True,active,142,True,1,4,0,18,142,0,2020-07-31 12:26:17+00:00,,,2020-07-31 12:39:00,2020
128,True,False,True,active,143,True,1,4,0,18,143,0,2020-07-31 11:59:25+00:00,,,2020-07-31 12:39:00,2020
129,True,False,True,active,144,True,0,14,0,5,144,0,2020-07-31 08:46:26+00:00,,,2020-07-31 12:39:00,2020
130,True,False,True,active,145,True,0,10,0,9,145,0,2020-07-31 11:49:30+00:00,,,2020-07-31 12:39:00,2020
131,True,False,True,active,146,True,0,6,0,13,146,0,2020-07-31 12:24:53+00:00,,,2020-07-31 12:39:00,2020
132,True,True,True,active,149,True,0,17,0,1,149,0,2020-07-31 12:28:37+00:00,,,2020-07-31 12:39:00,2020
133,True,False,True,active,150,True,1,1,0,17,150,0,2020-07-31 11:55:58+00:00,,,2020-07-31 12:39:00,2020
134,True,False,True,active,151,True,2,10,0,7,151,0,2020-07-31 12:14:23+00:00,,,2020-07-31 12:39:00,2020
135,True,True,True,active,152,True,0,1,0,14,152,0,2020-07-31 12:26:08+00:00,,,2020-07-31 12:39:00,2020
136,True,False,True,active,156,True,0,11,0,4,156,0,2020-07-31 12:11:32+00:00,,,2020-07-31 12:39:00,2020
137,True,False,True,active,157,True,1,9,0,5,157,0,2020-07-31 12:22:27+00:00,,,2020-07-31 12:39:00,2020
138,True,False,True,active,159,True,1,9,0,5,159,0,2020-07-31 12:30:53+00:00,,,2020-07-31 12:39:00,2020
139,True,True,True,active,160,True,0,5,0,9,160,0,2020-07-31 12:00:22+00:00,,,2020-07-31 12:39:00,2020
140,True,True,True,active,161,True,0,15,0,8,161,0,2020-07-31 12:32:09+00:00,,,2020-07-31 12:39:00,2020
141,True,False,True,active,162,True,0,9,0,6,162,0,2020-07-31 11:31:27+00:00,,,2020-07-31 12:39:00,2020
142,True,True,True,active,163,True,0,14,0,5,163,0,2020-07-31 12:09:47+00:00,,,2020-07-31 12:39:00,2020
143,True,False,True,active,167,True,0,1,0,14,167,0,2020-07-31 10:24:38+00:00,,,2020-07-31 12:39:00,2020
144,True,False,True,active,169,True,0,11,0,8,169,0,2020-07-31 12:38:49+00:00,,,2020-07-31 12:39:00,2020
145,True,True,True,active,170,True,0,13,0,1,170,0,2020-07-31 08:17:07+00:00,,,2020-07-31 12:39:00,2020
146,True,True,True,active,171,True,0,17,0,6,171,0,2020-07-31 08:16:19+00:00,,,2020-07-31 12:39:00,2020
147,True,True,True,active,173,True,3,6,0,5,173,0,2020-07-31 12:14:50+00:00,,,2020-07-31 12:39:00,2020
148,True,False,True,active,174,True,0,2,0,13,174,0,2020-07-31 12:04:08+00:00,,,2020-07-31 12:39:00,2020
149,True,True,True,active,175,True,0,5,0,12,175,0,2020-07-31 12:35:45+00:00,,,2020-07-31 12:39:00,2020
150,True,False,True,active,176,True,0,2,0,13,176,0,2020-07-31 12:08:39+00:00,,,2020-07-31 12:39:00,2020
151,True,False,True,active,177,True,0,14,0,5,177,0,2020-07-31 12:38:04+00:00,,,2020-07-31 12:39:00,2020
152,True,False,True,active,178,True,0,8,0,11,178,0,2020-07-31 12:11:17+00:00,,,2020-07-31 12:39:00,2020
153,True,False,True,active,179,True,1,8,0,16,179,0,2020-07-31 12:38:36+00:00,,,2020-07-31 12:39:00,2020
154,True,False,True,active,180,True,0,7,0,12,180,0,2020-07-31 12:31:24+00:00,,,2020-07-31 12:39:00,2020
155,True,False,True,active,181,True,1,17,0,1,181,0,2020-07-31 12:07:14+00:00,,,2020-07-31 12:39:00,2020
156,True,True,True,active,182,True,1,9,0,9,182,0,2020-07-31 08:52:01+00:00,,,2020-07-31 12:39:00,2020
157,True,False,True,active,183,True,0,14,0,5,183,0,2020-07-31 12:17:07+00:00,,,2020-07-31 12:39:00,2020
158,True,False,True,active,184,True,0,5,0,14,184,0,2020-07-31 12:31:50+00:00,,,2020-07-31 12:39:00,2020
159,True,False,True,active,185,True,0,7,0,8,185,0,2020-07-31 12:30:12+00:00,,,2020-07-31 12:39:00,2020
160,True,True,True,active,186,True,0,6,0,9,186,0,2020-07-31 12:21:15+00:00,,,2020-07-31 12:39:00,2020
161,True,False,True,active,187,True,0,2,0,13,187,0,2020-07-31 12:01:58+00:00,,,2020-07-31 12:39:00,2020
162,True,False,True,active,188,True,0,5,0,10,188,0,2020-07-31 12:05:54+00:00,,,2020-07-31 12:39:00,2020
163,True,True,True,active,189,True,0,15,0,8,189,0,2020-07-31 12:32:10+00:00,,,2020-07-31 12:39:00,2020
164,True,True,True,active,190,True,2,11,0,24,190,0,2020-07-31 12:37:17+00:00,,,2020-07-31 12:39:00,2020
165,True,False,True,active,191,True,0,12,0,3,191,0,2020-07-31 08:21:42+00:00,,,2020-07-31 12:39:00,2020
166,True,False,True,active,192,True,1,9,0,9,192,0,2020-07-31 12:11:00+00:00,,,2020-07-31 12:39:00,2020
167,True,True,True,active,193,True,0,5,0,10,193,0,2020-07-31 11:50:07+00:00,,,2020-07-31 12:39:00,2020
168,True,False,True,active,194,True,0,4,0,15,194,0,2020-07-31 08:31:22+00:00,,,2020-07-31 12:39:00,2020
169,True,False,True,active,195,True,0,8,0,15,195,0,2020-07-31 11:06:12+00:00,,,2020-07-31 12:39:00,2020
170,True,True,True,active,196,True,1,8,0,1,196,0,2020-07-31 12:31:56+00:00,,,2020-07-31 12:39:00,2020
171,True,False,True,active,197,True,0,12,0,3,197,0,2020-07-31 11:40:17+00:00,,,2020-07-31 12:39:00,2020
172,True,False,True,active,199,True,0,7,0,8,199,0,2020-07-31 08:36:09+00:00,,,2020-07-31 12:39:00,2020
173,True,False,True,active,200,True,0,8,0,11,200,0,2020-07-31 12:34:04+00:00,,,2020-07-31 12:39:00,2020
174,True,False,True,active,201,True,0,15,0,0,201,0,2020-07-31 08:12:47+00:00,,,2020-07-31 12:39:00,2020
175,True,False,True,active,202,True,0,13,0,2,202,0,2020-07-31 08:12:10+00:00,,,2020-07-31 12:39:00,2020
176,True,False,True,active,203,True,0,8,0,7,203,0,2020-07-31 08:01:42+00:00,,,2020-07-31 12:39:00,2020
177,True,False,True,active,204,True,0,8,0,7,204,0,2020-07-31 12:36:47+00:00,,,2020-07-31 12:39:00,2020
178,True,False,True,active,205,True,0,7,0,8,205,0,2020-07-31 08:31:57+00:00,,,2020-07-31 12:39:00,2020
179,True,False,True,active,206,True,0,17,0,6,206,0,2020-07-31 12:26:39+00:00,,,2020-07-31 12:39:00,2020
180,True,True,True,active,208,True,0,3,0,12,208,0,2020-07-31 04:01:54+00:00,,,2020-07-31 12:39:00,2020
181,True,False,True,active,209,True,1,2,0,12,209,0,2020-07-31 08:20:52+00:00,,,2020-07-31 12:39:00,2020
182,True,False,True,active,210,True,0,12,0,3,210,0,2020-07-31 08:52:43+00:00,,,2020-07-31 12:39:00,2020
183,True,False,True,active,211,True,1,1,0,17,211,0,2020-07-31 08:06:57+00:00,,,2020-07-31 12:39:00,2020
184,True,False,True,active,212,True,0,20,0,13,212,0,2020-07-31 10:33:07+00:00,,,2020-07-31 12:39:00,2020
185,True,True,True,active,213,True,0,13,0,3,213,0,2020-07-31 04:40:28+00:00,,,2020-07-31 12:39:00,2020
186,True,False,True,active,214,True,0,10,0,5,214,0,2020-07-31 11:24:37+00:00,,,2020-07-31 12:39:00,2020
187,True,False,True,active,215,True,0,1,0,14,215,0,2020-07-31 08:57:51+00:00,,,2020-07-31 12:39:00,2020
188,True,False,True,active,216,True,0,3,0,16,216,0,2020-07-31 08:26:03+00:00,,,2020-07-31 12:39:00,2020
189,True,False,True,active,217,True,0,16,0,3,217,0,2020-07-31 08:28:50+00:00,,,2020-07-31 12:39:00,2020
190,True,False,True,active,218,True,0,8,0,7,218,0,2020-07-31 12:29:46+00:00,,,2020-07-31 12:39:00,2020
191,True,False,True,active,219,True,1,6,0,8,219,0,2020-07-31 08:46:14+00:00,,,2020-07-31 12:39:00,2020
192,True,False,True,active,221,True,0,12,0,7,221,0,2020-07-31 12:22:51+00:00,,,2020-07-31 12:39:00,2020
193,True,True,True,active,222,True,0,11,0,3,222,0,2020-07-31 12:19:16+00:00,,,2020-07-31 12:39:00,2020
194,True,False,True,active,224,True,0,4,0,13,224,0,2020-07-31 11:00:52+00:00,,,2020-07-31 12:39:00,2020
195,True,False,True,active,225,True,0,1,0,18,225,0,2020-07-31 11:01:53+00:00,,,2020-07-31 12:39:00,2020
196,True,False,True,active,226,True,0,4,0,11,226,0,2020-07-31 12:38:04+00:00,,,2020-07-31 12:39:00,2020
197,True,False,True,active,227,True,1,10,0,8,227,0,2020-07-31 12:00:13+00:00,,,2020-07-31 12:39:00,2020
198,True,False,True,active,228,True,0,15,0,4,228,0,2020-07-31 12:10:57+00:00,,,2020-07-31 12:39:00,2020
199,True,False,True,active,232,True,0,7,0,4,232,0,2020-07-31 08:16:55+00:00,,,2020-07-31 12:39:00,2020
200,True,False,True,active,233,True,1,13,0,1,233,0,2020-07-31 08:27:33+00:00,,,2020-07-31 12:39:00,2020
201,True,False,True,active,234,True,0,6,0,9,234,0,2020-07-31 12:19:26+00:00,,,2020-07-31 12:39:00,2020
202,True,False,True,active,235,True,0,5,0,10,235,0,2020-07-31 09:23:29+00:00,,,2020-07-31 12:39:00,2020
203,True,False,True,active,236,True,0,6,0,9,236,0,2020-07-31 11:24:33+00:00,,,2020-07-31 12:39:00,2020
204,True,False,True,active,239,True,1,9,0,5,239,0,2020-07-31 12:07:07+00:00,,,2020-07-31 12:39:00,2020
205,True,False,True,active,255,True,0,2,0,13,255,0,2020-07-31 08:32:06+00:00,,,2020-07-31 12:39:00,2020
206,True,False,True,active,258,True,0,5,0,10,258,0,2020-07-31 11:35:57+00:00,,,2020-07-31 12:39:00,2020
207,True,False,True,active,259,True,0,15,0,0,259,0,2020-07-31 08:31:40+00:00,,,2020-07-31 12:39:00,2020
208,True,False,True,active,260,True,0,11,0,4,260,0,2020-07-31 08:36:20+00:00,,,2020-07-31 12:39:00,2020
209,True,False,True,active,271,True,0,15,0,0,271,0,2020-07-31 09:52:39+00:00,,,2020-07-31 12:39:00,2020
210,True,False,True,active,272,True,2,10,0,7,272,0,2020-07-31 12:24:46+00:00,,,2020-07-31 12:39:00,2020
211,True,False,True,active,273,True,0,14,0,26,273,0,2020-07-31 12:05:30+00:00,,,2020-07-31 12:39:00,2020
212,True,False,True,active,279,True,0,12,0,7,279,0,2020-07-31 08:42:26+00:00,,,2020-07-31 12:39:00,2020
213,True,False,True,active,280,True,1,12,0,6,280,0,2020-07-31 12:29:03+00:00,,,2020-07-31 12:39:00,2020
214,True,False,True,active,282,True,2,0,0,13,282,0,2020-07-31 12:31:57+00:00,,,2020-07-31 12:39:00,2020
215,True,False,True,active,296,True,1,6,0,16,296,0,2020-07-31 11:25:29+00:00,,,2020-07-31 12:39:00,2020
216,True,False,True,active,318,True,0,12,0,7,318,0,2020-07-31 12:29:41+00:00,,,2020-07-31 12:39:00,2020
217,True,False,True,active,319,True,0,15,0,10,319,0,2020-07-31 11:30:38+00:00,,,2020-07-31 12:39:00,2020
218,True,False,True,active,327,True,0,2,0,13,327,0,2020-07-31 12:37:57+00:00,,,2020-07-31 12:39:00,2020
219,True,False,True,active,328,True,0,3,0,12,328,0,2020-07-31 12:18:09+00:00,,,2020-07-31 12:39:00,2020
