,eightd_has_available_keys,num_bikes_disabled,num_docks_available,is_installed,is_renting,station_status,station_id,num_bikes_available,legacy_id,num_ebikes_available,is_returning,last_reported,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,12,True,True,active,3,3,3,0,True,2020-07-31 15:48:38+00:00,0,,,2020-07-31 16:13:15,2020
1,False,0,11,True,True,active,4,8,4,0,True,2020-07-31 16:09:20+00:00,0,,,2020-07-31 16:13:15,2020
2,False,0,9,True,True,active,5,6,5,0,True,2020-07-31 16:04:11+00:00,0,,,2020-07-31 16:13:15,2020
3,False,0,8,True,True,active,6,7,6,0,True,2020-07-31 15:57:53+00:00,0,,,2020-07-31 16:13:15,2020
4,False,1,2,True,True,active,7,12,7,0,True,2020-07-31 15:44:12+00:00,0,,,2020-07-31 16:13:15,2020
5,False,2,11,True,True,active,8,6,8,0,True,2020-07-31 15:50:03+00:00,0,,,2020-07-31 16:13:15,2020
6,False,0,2,True,True,active,9,13,9,0,True,2020-07-31 15:40:26+00:00,0,,,2020-07-31 16:13:15,2020
7,False,0,1,True,True,active,10,10,10,0,True,2020-07-31 15:54:31+00:00,0,,,2020-07-31 16:13:15,2020
8,False,0,3,True,True,active,11,12,11,0,True,2020-07-31 16:10:27+00:00,0,"{'off_dock_capacity': 50, 'active': True, 'off_dock_count': 67, 'dock_blocked_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'valet_revision': 75}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 16:13:15,2020
9,True,2,11,True,True,active,12,5,12,0,True,2020-07-31 16:09:39+00:00,0,,,2020-07-31 16:13:15,2020
10,False,0,6,True,True,active,13,13,13,0,True,2020-07-31 15:40:28+00:00,0,,,2020-07-31 16:13:15,2020
11,False,0,12,True,True,active,14,13,14,0,True,2020-07-31 16:12:51+00:00,0,,,2020-07-31 16:13:15,2020
12,False,2,5,True,True,active,15,8,15,0,True,2020-07-31 16:03:33+00:00,0,,,2020-07-31 16:13:15,2020
13,True,2,16,True,True,active,16,1,16,0,True,2020-07-31 16:03:44+00:00,0,,,2020-07-31 16:13:15,2020
14,False,0,7,True,True,active,17,8,17,0,True,2020-07-31 15:55:42+00:00,0,,,2020-07-31 16:13:15,2020
15,False,0,12,True,True,active,19,3,19,0,True,2020-07-31 16:10:05+00:00,0,,,2020-07-31 16:13:15,2020
16,True,0,3,True,True,active,20,20,20,0,True,2020-07-31 15:29:00+00:00,0,,,2020-07-31 16:13:15,2020
17,True,0,10,True,True,active,21,8,21,0,True,2020-07-31 16:10:15+00:00,0,,,2020-07-31 16:13:15,2020
18,True,1,37,True,True,active,22,9,22,0,True,2020-07-31 16:04:17+00:00,0,,,2020-07-31 16:13:15,2020
19,True,0,13,True,True,active,23,8,23,0,True,2020-07-31 15:55:27+00:00,0,,,2020-07-31 16:13:15,2020
20,False,0,5,True,True,active,24,14,24,0,True,2020-07-31 16:04:16+00:00,0,,,2020-07-31 16:13:15,2020
21,False,2,6,True,True,active,25,7,25,0,True,2020-07-31 15:34:31+00:00,0,,,2020-07-31 16:13:15,2020
