,station_id,last_reported,num_docks_disabled,eightd_has_available_keys,is_renting,num_bikes_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,legacy_id,station_status,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
25,30,2020-08-05 00:47:37+00:00,0,False,True,0,True,0,True,3,30,active,12,2020-08-05 01:22:30,2020
26,31,2020-08-05 01:09:42+00:00,0,True,True,0,True,0,True,16,31,active,3,2020-08-05 01:22:30,2020
27,32,2020-08-05 01:18:58+00:00,0,False,True,0,True,0,True,1,32,active,14,2020-08-05 01:22:30,2020
28,33,2020-08-05 01:15:28+00:00,0,False,True,0,True,0,True,25,33,active,2,2020-08-05 01:22:30,2020
29,35,2020-08-05 01:14:31+00:00,0,False,True,0,True,0,True,20,35,active,3,2020-08-05 01:22:30,2020
30,36,2020-08-05 01:05:17+00:00,0,True,True,0,True,0,True,17,36,active,16,2020-08-05 01:22:30,2020
31,37,2020-08-04 23:31:55+00:00,0,True,True,0,True,0,True,4,37,active,11,2020-08-05 01:22:30,2020
32,39,2020-08-05 01:22:00+00:00,0,False,True,2,True,0,True,18,39,active,3,2020-08-05 01:22:30,2020
33,40,2020-08-05 01:06:02+00:00,0,False,True,3,True,0,True,1,40,active,15,2020-08-05 01:22:30,2020
34,41,2020-08-05 01:11:25+00:00,1,True,True,3,True,0,True,14,41,active,9,2020-08-05 01:22:30,2020
35,42,2020-08-05 01:03:06+00:00,0,False,True,1,True,0,True,21,42,active,1,2020-08-05 01:22:30,2020
36,43,2020-08-05 00:30:56+00:00,0,True,True,0,True,0,True,7,43,active,8,2020-08-05 01:22:30,2020
37,44,2020-08-05 00:14:44+00:00,0,False,True,0,True,0,True,7,44,active,16,2020-08-05 01:22:30,2020
38,46,2020-08-05 01:06:19+00:00,0,False,True,2,True,0,True,2,46,active,15,2020-08-05 01:22:30,2020
39,47,2020-08-05 01:20:03+00:00,0,True,True,0,True,0,True,8,47,active,11,2020-08-05 01:22:30,2020
40,48,2020-08-04 22:54:45+00:00,0,False,True,0,True,0,True,15,48,active,4,2020-08-05 01:22:30,2020
41,49,2020-08-05 01:02:16+00:00,0,False,True,1,True,0,True,6,49,active,11,2020-08-05 01:22:30,2020
42,50,2020-08-04 23:34:49+00:00,0,True,True,1,True,0,True,9,50,active,5,2020-08-05 01:22:30,2020
43,51,2020-08-05 01:10:35+00:00,0,False,True,1,True,0,True,11,51,active,3,2020-08-05 01:22:30,2020
44,52,2020-08-05 01:17:32+00:00,0,True,True,1,True,0,True,9,52,active,13,2020-08-05 01:22:30,2020
45,53,2020-08-05 01:11:48+00:00,0,False,True,0,True,0,True,9,53,active,10,2020-08-05 01:22:30,2020
46,54,2020-08-05 00:28:41+00:00,0,False,True,1,True,0,True,2,54,active,12,2020-08-05 01:22:30,2020
47,55,2020-08-05 00:57:42+00:00,0,False,True,1,True,0,True,2,55,active,12,2020-08-05 01:22:30,2020
48,56,2020-08-05 00:55:11+00:00,0,True,True,0,True,0,True,11,56,active,7,2020-08-05 01:22:30,2020
49,57,2020-08-05 00:42:20+00:00,0,True,True,1,True,0,True,9,57,active,4,2020-08-05 01:22:30,2020
50,58,2020-08-05 00:35:54+00:00,0,True,True,0,True,0,True,14,58,active,5,2020-08-05 01:22:30,2020
51,59,2020-08-05 00:59:20+00:00,0,True,True,1,True,0,True,12,59,active,6,2020-08-05 01:22:30,2020
52,60,2020-08-05 01:04:42+00:00,0,False,True,1,True,0,True,10,60,active,8,2020-08-05 01:22:30,2020
53,61,2020-08-05 00:38:31+00:00,0,False,True,0,True,0,True,12,61,active,7,2020-08-05 01:22:30,2020
54,63,2020-08-04 23:07:50+00:00,0,False,True,0,True,0,True,10,63,active,5,2020-08-05 01:22:30,2020
55,64,2020-08-04 23:41:56+00:00,0,False,True,0,True,0,True,10,64,active,9,2020-08-05 01:22:30,2020
56,65,2020-08-04 16:26:16+00:00,0,False,True,1,True,0,True,16,65,active,6,2020-08-05 01:22:30,2020
57,66,2020-08-05 00:34:27+00:00,0,False,True,0,True,0,True,9,66,active,6,2020-08-05 01:22:30,2020
58,67,2020-08-05 01:16:58+00:00,0,True,True,1,True,0,True,21,67,active,5,2020-08-05 01:22:30,2020
59,68,2020-08-05 01:13:44+00:00,0,True,True,0,True,0,True,13,68,active,6,2020-08-05 01:22:30,2020
60,69,2020-08-05 00:40:56+00:00,0,True,True,0,True,0,True,7,69,active,12,2020-08-05 01:22:30,2020
61,70,2020-08-04 23:33:26+00:00,0,False,True,0,True,0,True,3,70,active,20,2020-08-05 01:22:30,2020
62,71,2020-08-05 00:48:57+00:00,0,False,True,0,True,0,True,3,71,active,20,2020-08-05 01:22:30,2020
63,72,2020-08-04 23:28:37+00:00,0,False,True,0,True,0,True,19,72,active,4,2020-08-05 01:22:30,2020
64,73,2020-08-05 00:24:03+00:00,0,False,True,0,True,0,True,9,73,active,6,2020-08-05 01:22:30,2020
65,74,2020-08-05 01:09:43+00:00,0,True,True,1,True,0,True,7,74,active,11,2020-08-05 01:22:30,2020
66,75,2020-08-05 00:03:26+00:00,0,False,True,0,True,0,True,9,75,active,6,2020-08-05 01:22:30,2020
67,76,2020-08-05 01:20:00+00:00,0,False,True,0,True,0,True,7,76,active,10,2020-08-05 01:22:30,2020
68,77,2020-08-05 00:40:13+00:00,0,False,True,0,True,0,True,6,77,active,9,2020-08-05 01:22:30,2020
69,78,2020-08-05 00:48:18+00:00,0,False,True,0,True,0,True,4,78,active,15,2020-08-05 01:22:30,2020
70,79,2020-08-05 00:34:47+00:00,0,False,True,0,True,0,True,8,79,active,11,2020-08-05 01:22:30,2020
71,80,2020-08-05 00:24:41+00:00,0,False,True,0,True,0,True,35,80,active,0,2020-08-05 01:22:30,2020
72,81,2020-08-05 01:06:25+00:00,0,False,True,1,True,0,True,6,81,active,12,2020-08-05 01:22:30,2020
73,82,2020-08-04 23:32:57+00:00,0,False,True,1,True,0,True,1,82,active,13,2020-08-05 01:22:30,2020
74,84,2020-08-05 00:53:07+00:00,0,False,True,0,True,0,True,7,84,active,8,2020-08-05 01:22:30,2020
75,85,2020-08-05 01:01:59+00:00,0,False,True,0,True,0,True,15,85,active,4,2020-08-05 01:22:30,2020
76,86,2020-08-05 01:00:20+00:00,0,False,True,0,True,0,True,12,86,active,7,2020-08-05 01:22:30,2020
77,87,2020-08-05 00:44:35+00:00,0,False,True,0,True,0,True,5,87,active,10,2020-08-05 01:22:30,2020
78,89,2020-08-05 00:56:24+00:00,0,False,True,0,True,0,True,3,89,active,16,2020-08-05 01:22:30,2020
79,90,2020-08-05 00:33:14+00:00,0,False,True,1,True,0,True,6,90,active,12,2020-08-05 01:22:30,2020
80,91,2020-08-05 00:17:26+00:00,0,False,True,0,True,0,True,14,91,active,5,2020-08-05 01:22:30,2020
81,92,2020-08-04 17:12:55+00:00,0,False,True,0,True,0,True,4,92,active,15,2020-08-05 01:22:30,2020
82,93,2020-08-04 21:18:51+00:00,0,False,True,1,True,0,True,3,93,active,11,2020-08-05 01:22:30,2020
83,94,2020-08-05 00:52:43+00:00,0,False,True,0,True,0,True,6,94,active,5,2020-08-05 01:22:30,2020
84,95,2020-08-05 00:29:39+00:00,0,False,True,0,True,0,True,1,95,active,14,2020-08-05 01:22:30,2020
85,96,2020-08-05 00:53:50+00:00,0,False,True,0,True,0,True,0,96,active,19,2020-08-05 01:22:30,2020
86,97,2020-08-05 00:57:07+00:00,0,False,True,0,True,0,True,7,97,active,12,2020-08-05 01:22:30,2020
87,98,2020-08-04 23:24:11+00:00,0,False,True,0,True,0,True,8,98,active,15,2020-08-05 01:22:30,2020
88,99,2020-08-05 00:18:25+00:00,0,False,True,0,True,0,True,11,99,active,4,2020-08-05 01:22:30,2020
89,100,2020-08-05 00:23:05+00:00,0,True,True,1,True,0,True,5,100,active,19,2020-08-05 01:22:30,2020
90,101,2020-08-05 00:32:54+00:00,0,False,True,0,True,0,True,0,101,active,15,2020-08-05 01:22:30,2020
91,102,2020-08-05 00:36:35+00:00,0,False,True,1,True,0,True,2,102,active,12,2020-08-05 01:22:30,2020
92,103,2020-08-05 01:04:12+00:00,0,False,True,1,True,0,True,5,103,active,9,2020-08-05 01:22:30,2020
93,104,2020-08-05 01:13:28+00:00,0,False,True,0,True,0,True,13,104,active,6,2020-08-05 01:22:30,2020
94,105,2020-08-05 01:10:55+00:00,0,False,True,1,True,0,True,13,105,active,5,2020-08-05 01:22:30,2020
95,106,2020-08-05 00:37:52+00:00,0,False,True,0,True,0,True,12,106,active,3,2020-08-05 01:22:30,2020
96,107,2020-08-05 01:10:45+00:00,0,False,True,0,True,0,True,19,107,active,0,2020-08-05 01:22:30,2020
97,108,2020-08-05 01:09:33+00:00,0,False,True,1,True,0,True,10,108,active,6,2020-08-05 01:22:30,2020
98,109,2020-08-04 22:40:08+00:00,0,False,True,2,True,0,True,23,109,active,10,2020-08-05 01:22:30,2020
99,110,2020-08-04 22:53:23+00:00,0,False,True,0,True,0,True,7,110,active,8,2020-08-05 01:22:30,2020
100,111,2020-08-05 00:08:46+00:00,0,False,True,0,True,0,True,12,111,active,3,2020-08-05 01:22:30,2020
101,112,2020-08-05 00:45:28+00:00,0,False,True,0,True,0,True,6,112,active,9,2020-08-05 01:22:30,2020
102,113,2020-08-04 23:32:16+00:00,0,False,True,1,True,0,True,0,113,active,14,2020-08-05 01:22:30,2020
103,114,2020-08-04 23:53:08+00:00,0,False,True,0,True,0,True,4,114,active,11,2020-08-05 01:22:30,2020
104,115,2020-08-05 01:15:54+00:00,0,False,True,0,True,0,True,2,115,active,17,2020-08-05 01:22:30,2020
105,116,2020-08-05 00:50:26+00:00,0,False,True,0,True,0,True,1,116,active,22,2020-08-05 01:22:30,2020
106,117,2020-08-05 00:21:03+00:00,0,False,True,0,True,0,True,11,117,active,8,2020-08-05 01:22:30,2020
107,118,2020-08-05 00:14:31+00:00,0,False,True,0,True,0,True,2,118,active,17,2020-08-05 01:22:30,2020
108,119,2020-08-05 01:18:00+00:00,0,False,True,0,True,0,True,11,119,active,4,2020-08-05 01:22:30,2020
109,120,2020-08-05 01:16:52+00:00,0,False,True,0,True,0,True,9,120,active,6,2020-08-05 01:22:30,2020
110,121,2020-08-05 00:16:14+00:00,0,False,True,0,True,0,True,10,121,active,7,2020-08-05 01:22:30,2020
111,122,2020-08-04 23:09:57+00:00,0,False,True,0,True,0,True,13,122,active,2,2020-08-05 01:22:30,2020
112,124,2020-08-04 21:00:19+00:00,0,False,True,0,True,0,True,14,124,active,1,2020-08-05 01:22:30,2020
113,125,2020-08-05 00:56:32+00:00,0,False,True,0,True,0,True,11,125,active,4,2020-08-05 01:22:30,2020
114,126,2020-08-05 00:44:13+00:00,0,False,True,1,True,0,True,13,126,active,1,2020-08-05 01:22:30,2020
115,128,2020-08-05 01:20:29+00:00,0,False,True,0,True,0,True,3,128,active,16,2020-08-05 01:22:30,2020
116,129,2020-08-04 22:37:04+00:00,0,False,True,0,True,0,True,2,129,active,17,2020-08-05 01:22:30,2020
117,130,2020-08-04 23:40:45+00:00,0,False,True,0,True,0,True,4,130,active,11,2020-08-05 01:22:30,2020
118,131,2020-08-05 00:49:58+00:00,0,False,True,0,True,0,True,4,131,active,14,2020-08-05 01:22:30,2020
119,133,2020-08-05 00:39:58+00:00,0,False,True,1,True,0,True,9,133,active,13,2020-08-05 01:22:30,2020
120,135,2020-08-05 00:23:42+00:00,0,False,True,0,True,0,True,6,135,active,11,2020-08-05 01:22:30,2020
121,136,2020-08-05 00:59:53+00:00,0,False,True,1,True,0,True,10,136,active,8,2020-08-05 01:22:30,2020
122,137,2020-08-05 01:17:55+00:00,0,False,True,0,True,0,True,8,137,active,7,2020-08-05 01:22:30,2020
123,138,2020-08-05 01:21:48+00:00,0,False,True,1,True,0,True,4,138,active,10,2020-08-05 01:22:30,2020
124,139,2020-08-05 01:02:55+00:00,0,False,True,0,True,0,True,9,139,active,10,2020-08-05 01:22:30,2020
125,140,2020-08-04 23:37:28+00:00,0,False,True,0,True,0,True,2,140,active,15,2020-08-05 01:22:30,2020
126,141,2020-08-05 00:56:30+00:00,0,False,True,1,True,0,True,10,141,active,4,2020-08-05 01:22:30,2020
127,142,2020-08-04 23:38:23+00:00,0,False,True,2,True,0,True,11,142,active,10,2020-08-05 01:22:30,2020
128,143,2020-08-05 00:21:14+00:00,0,False,True,0,True,0,True,12,143,active,11,2020-08-05 01:22:30,2020
129,144,2020-08-04 20:39:57+00:00,0,False,True,0,True,0,True,18,144,active,1,2020-08-05 01:22:30,2020
130,145,2020-08-05 01:02:52+00:00,0,False,True,0,True,0,True,1,145,active,18,2020-08-05 01:22:30,2020
131,146,2020-08-05 01:13:12+00:00,0,False,True,2,True,0,True,8,146,active,9,2020-08-05 01:22:30,2020
132,149,2020-08-05 00:25:54+00:00,0,True,True,0,True,0,True,13,149,active,5,2020-08-05 01:22:30,2020
133,150,2020-08-05 00:47:33+00:00,0,False,True,0,True,0,True,16,150,active,3,2020-08-05 01:22:30,2020
134,151,2020-08-04 23:46:11+00:00,0,False,True,0,True,0,True,15,151,active,4,2020-08-05 01:22:30,2020
135,152,2020-08-05 00:47:51+00:00,0,True,True,0,True,0,True,3,152,active,12,2020-08-05 01:22:30,2020
136,156,2020-08-05 00:04:32+00:00,0,False,True,0,True,0,True,10,156,active,5,2020-08-05 01:22:30,2020
137,157,2020-08-05 00:53:31+00:00,0,False,True,2,True,0,True,5,157,active,8,2020-08-05 01:22:30,2020
138,159,2020-08-05 00:25:44+00:00,0,False,True,1,True,0,True,8,159,active,6,2020-08-05 01:22:30,2020
139,160,2020-08-05 00:38:43+00:00,0,True,True,0,True,0,True,14,160,active,0,2020-08-05 01:22:30,2020
140,161,2020-08-05 01:22:21+00:00,0,True,True,0,True,0,True,12,161,active,11,2020-08-05 01:22:30,2020
141,162,2020-08-04 23:32:51+00:00,0,False,True,1,True,0,True,11,162,active,3,2020-08-05 01:22:30,2020
142,163,2020-08-04 20:19:09+00:00,0,True,True,0,True,0,True,14,163,active,5,2020-08-05 01:22:30,2020
143,167,2020-08-05 00:18:59+00:00,0,False,True,0,True,0,True,0,167,active,15,2020-08-05 01:22:30,2020
144,169,2020-08-04 21:44:42+00:00,0,False,True,0,True,0,True,3,169,active,16,2020-08-05 01:22:30,2020
145,170,2020-08-05 00:41:34+00:00,0,True,True,0,True,0,True,13,170,active,1,2020-08-05 01:22:30,2020
146,171,2020-08-04 22:20:17+00:00,0,True,True,0,True,0,True,17,171,active,6,2020-08-05 01:22:30,2020
147,173,2020-08-05 00:46:57+00:00,0,True,True,0,True,0,True,1,173,active,13,2020-08-05 01:22:30,2020
148,174,2020-08-05 00:37:38+00:00,0,False,True,0,True,0,True,5,174,active,10,2020-08-05 01:22:30,2020
149,175,2020-08-05 01:09:36+00:00,0,True,True,0,True,0,True,13,175,active,4,2020-08-05 01:22:30,2020
150,176,2020-08-05 00:45:01+00:00,0,False,True,0,True,0,True,8,176,active,7,2020-08-05 01:22:30,2020
151,177,2020-08-05 00:59:16+00:00,0,False,True,0,True,0,True,15,177,active,4,2020-08-05 01:22:30,2020
152,178,2020-08-05 01:13:19+00:00,0,False,True,0,True,0,True,2,178,active,17,2020-08-05 01:22:30,2020
153,179,2020-08-05 01:04:17+00:00,0,False,True,0,True,0,True,20,179,active,5,2020-08-05 01:22:30,2020
154,180,2020-08-04 23:16:09+00:00,0,False,True,1,True,0,True,6,180,active,12,2020-08-05 01:22:30,2020
155,181,2020-08-05 00:04:59+00:00,0,False,True,1,True,0,True,0,181,active,18,2020-08-05 01:22:30,2020
156,182,2020-08-04 23:17:26+00:00,0,True,True,2,True,0,True,13,182,active,4,2020-08-05 01:22:30,2020
157,183,2020-08-04 20:11:48+00:00,0,False,True,0,True,0,True,8,183,active,11,2020-08-05 01:22:30,2020
158,184,2020-08-05 01:02:05+00:00,0,False,True,0,True,0,True,12,184,active,7,2020-08-05 01:22:30,2020
159,185,2020-08-05 00:51:08+00:00,0,False,True,1,True,0,True,5,185,active,9,2020-08-05 01:22:30,2020
160,186,2020-08-05 00:22:54+00:00,0,True,True,0,True,0,True,6,186,active,9,2020-08-05 01:22:30,2020
161,187,2020-08-04 15:40:14+00:00,0,False,True,0,True,0,True,1,187,active,14,2020-08-05 01:22:30,2020
162,188,2020-08-05 00:31:45+00:00,0,False,True,0,True,0,True,12,188,active,3,2020-08-05 01:22:30,2020
163,189,2020-08-05 00:47:39+00:00,0,False,True,1,True,0,True,18,189,active,4,2020-08-05 01:22:30,2020
164,190,2020-08-05 00:36:45+00:00,0,True,True,1,True,0,True,22,190,active,14,2020-08-05 01:22:30,2020
165,191,2020-08-04 21:18:37+00:00,0,False,True,0,True,0,True,13,191,active,2,2020-08-05 01:22:30,2020
166,192,2020-08-05 00:13:01+00:00,0,False,True,0,True,0,True,14,192,active,5,2020-08-05 01:22:30,2020
167,193,2020-08-04 20:58:20+00:00,0,True,True,1,True,0,True,4,193,active,10,2020-08-05 01:22:30,2020
168,194,2020-08-04 22:42:14+00:00,0,False,True,0,True,0,True,13,194,active,6,2020-08-05 01:22:30,2020
169,195,2020-08-05 00:19:23+00:00,0,False,True,0,True,0,True,9,195,active,14,2020-08-05 01:22:30,2020
170,196,2020-08-05 00:22:46+00:00,0,True,True,0,True,0,True,8,196,active,2,2020-08-05 01:22:30,2020
171,197,2020-08-05 00:04:23+00:00,0,False,True,0,True,0,True,14,197,active,1,2020-08-05 01:22:30,2020
172,199,2020-08-04 22:49:17+00:00,0,False,True,0,True,0,True,1,199,active,14,2020-08-05 01:22:30,2020
173,200,2020-08-05 00:41:02+00:00,0,False,True,1,True,0,True,1,200,active,17,2020-08-05 01:22:30,2020
174,201,2020-08-04 12:17:44+00:00,0,False,True,0,True,0,True,15,201,active,0,2020-08-05 01:22:30,2020
175,202,2020-08-04 18:10:32+00:00,0,False,True,1,True,0,True,14,202,active,0,2020-08-05 01:22:30,2020
176,203,2020-08-04 08:21:44+00:00,0,False,True,0,True,0,True,9,203,active,6,2020-08-05 01:22:30,2020
177,204,2020-08-04 22:48:50+00:00,0,False,True,1,True,0,True,12,204,active,2,2020-08-05 01:22:30,2020
178,205,2020-08-04 19:24:51+00:00,0,False,True,0,True,0,True,7,205,active,8,2020-08-05 01:22:30,2020
179,206,2020-08-05 01:02:25+00:00,0,False,True,0,True,0,True,15,206,active,8,2020-08-05 01:22:30,2020
180,208,2020-08-05 00:47:59+00:00,0,True,True,0,True,0,True,4,208,active,11,2020-08-05 01:22:30,2020
181,209,2020-08-04 23:49:19+00:00,0,False,True,0,True,0,True,7,209,active,8,2020-08-05 01:22:30,2020
182,210,2020-08-04 18:57:17+00:00,0,False,True,1,True,0,True,13,210,active,1,2020-08-05 01:22:30,2020
183,211,2020-08-05 01:17:09+00:00,0,False,True,0,True,0,True,2,211,active,17,2020-08-05 01:22:30,2020
184,212,2020-08-05 00:58:03+00:00,0,False,True,0,True,0,True,11,212,active,22,2020-08-05 01:22:30,2020
185,213,2020-08-05 00:54:10+00:00,0,True,True,0,True,0,True,9,213,active,7,2020-08-05 01:22:30,2020
186,214,2020-08-04 23:30:07+00:00,0,False,True,0,True,0,True,9,214,active,6,2020-08-05 01:22:30,2020
187,215,2020-08-04 19:07:32+00:00,0,False,True,0,True,0,True,0,215,active,15,2020-08-05 01:22:30,2020
188,216,2020-08-04 18:10:19+00:00,0,False,True,0,True,0,True,7,216,active,12,2020-08-05 01:22:30,2020
189,217,2020-08-05 00:16:43+00:00,0,False,True,1,True,0,True,1,217,active,17,2020-08-05 01:22:30,2020
190,218,2020-08-05 00:40:49+00:00,0,False,True,1,True,0,True,8,218,active,6,2020-08-05 01:22:30,2020
191,219,2020-08-05 00:12:56+00:00,0,False,True,0,True,0,True,5,219,active,10,2020-08-05 01:22:30,2020
192,221,2020-08-05 01:03:16+00:00,0,False,True,0,True,0,True,7,221,active,12,2020-08-05 01:22:30,2020
193,222,2020-08-04 23:12:55+00:00,0,True,True,0,True,0,True,5,222,active,9,2020-08-05 01:22:30,2020
194,224,2020-08-04 20:31:14+00:00,0,False,True,0,True,0,True,11,224,active,6,2020-08-05 01:22:30,2020
195,225,2020-08-05 01:21:33+00:00,0,False,True,0,True,0,True,15,225,active,4,2020-08-05 01:22:30,2020
196,226,2020-08-05 00:42:44+00:00,0,False,True,0,True,0,True,3,226,active,12,2020-08-05 01:22:30,2020
197,227,2020-08-05 00:41:58+00:00,0,False,True,0,True,0,True,15,227,active,4,2020-08-05 01:22:30,2020
198,228,2020-08-05 00:40:35+00:00,0,False,True,0,True,0,True,7,228,active,12,2020-08-05 01:22:30,2020
199,232,2020-08-05 01:12:26+00:00,0,False,True,0,True,0,True,10,232,active,1,2020-08-05 01:22:30,2020
200,233,2020-08-05 01:18:44+00:00,0,False,True,0,True,0,True,11,233,active,4,2020-08-05 01:22:30,2020
201,234,2020-08-04 23:50:55+00:00,0,False,True,0,True,0,True,11,234,active,4,2020-08-05 01:22:30,2020
202,235,2020-08-04 21:47:50+00:00,0,False,True,1,True,0,True,10,235,active,4,2020-08-05 01:22:30,2020
203,236,2020-08-05 00:14:33+00:00,0,False,True,0,True,0,True,5,236,active,10,2020-08-05 01:22:30,2020
204,239,2020-08-05 00:39:10+00:00,0,False,True,0,True,0,True,3,239,active,12,2020-08-05 01:22:30,2020
205,255,2020-08-04 22:15:33+00:00,0,False,True,0,True,0,True,3,255,active,12,2020-08-05 01:22:30,2020
206,258,2020-08-04 19:25:29+00:00,0,False,True,0,True,0,True,0,258,active,15,2020-08-05 01:22:30,2020
207,259,2020-08-04 09:01:37+00:00,0,False,True,0,True,0,True,15,259,active,0,2020-08-05 01:22:30,2020
208,260,2020-08-04 20:42:30+00:00,0,False,True,0,True,0,True,13,260,active,2,2020-08-05 01:22:30,2020
209,271,2020-08-04 20:37:38+00:00,0,False,True,0,True,0,True,9,271,active,6,2020-08-05 01:22:30,2020
210,272,2020-08-04 20:21:43+00:00,0,False,True,0,True,0,True,14,272,active,5,2020-08-05 01:22:30,2020
211,273,2020-08-05 00:53:51+00:00,0,False,True,1,True,0,True,14,273,active,25,2020-08-05 01:22:30,2020
212,279,2020-08-04 23:25:53+00:00,0,False,True,0,True,0,True,14,279,active,5,2020-08-05 01:22:30,2020
213,280,2020-08-04 22:44:06+00:00,0,False,True,0,True,0,True,9,280,active,10,2020-08-05 01:22:30,2020
214,282,2020-08-05 01:17:43+00:00,0,False,True,0,True,0,True,1,282,active,14,2020-08-05 01:22:30,2020
215,296,2020-08-05 00:21:19+00:00,0,False,True,1,True,0,True,15,296,active,7,2020-08-05 01:22:30,2020
216,318,2020-08-05 01:03:06+00:00,0,False,True,0,True,0,True,16,318,active,3,2020-08-05 01:22:30,2020
217,319,2020-08-05 00:07:53+00:00,0,False,True,0,True,0,True,11,319,active,14,2020-08-05 01:22:30,2020
218,327,2020-08-04 21:18:00+00:00,0,False,True,0,True,0,True,7,327,active,8,2020-08-05 01:22:30,2020
219,328,2020-08-05 01:04:50+00:00,0,False,True,0,True,0,True,3,328,active,12,2020-08-05 01:22:30,2020
220,329,2020-08-05 01:19:33+00:00,0,False,True,0,True,0,True,6,329,active,9,2020-08-05 01:22:30,2020
221,330,2020-08-05 01:08:43+00:00,0,False,True,0,True,0,True,11,330,active,4,2020-08-05 01:22:30,2020
222,331,2020-08-05 01:20:20+00:00,0,False,True,0,True,0,True,10,331,active,5,2020-08-05 01:22:30,2020
223,332,2020-08-04 23:59:13+00:00,0,False,True,0,True,0,True,13,332,active,2,2020-08-05 01:22:30,2020
224,333,2020-08-05 00:43:37+00:00,0,False,True,0,True,0,True,6,333,active,19,2020-08-05 01:22:30,2020
225,334,2020-08-05 01:11:31+00:00,0,False,True,0,True,0,True,9,334,active,10,2020-08-05 01:22:30,2020
226,335,2020-08-05 00:59:20+00:00,0,False,True,0,True,0,True,19,335,active,0,2020-08-05 01:22:30,2020
227,336,2020-08-04 23:47:53+00:00,0,False,True,0,True,0,True,3,336,active,12,2020-08-05 01:22:30,2020
228,337,2020-08-05 01:06:43+00:00,0,False,True,0,True,0,True,2,337,active,13,2020-08-05 01:22:30,2020
229,338,2020-08-05 01:06:52+00:00,0,False,True,0,True,0,True,4,338,active,11,2020-08-05 01:22:30,2020
230,339,2020-08-05 01:17:32+00:00,0,False,True,0,True,0,True,6,339,active,9,2020-08-05 01:22:30,2020
231,340,2020-08-04 17:02:48+00:00,0,False,True,0,True,0,True,3,340,active,16,2020-08-05 01:22:30,2020
232,341,2020-08-05 00:14:54+00:00,0,True,True,0,True,0,True,9,341,active,6,2020-08-05 01:22:30,2020
