,station_id,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_renting,num_bikes_disabled,is_installed,station_status,last_reported,num_bikes_available,legacy_id,is_returning,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,5,False,0,True,0,True,active,2020-08-06 17:48:40+00:00,10,3,True,0,,,2020-08-06 18:07:45,2020
1,4,6,False,0,True,1,True,active,2020-08-06 17:14:54+00:00,12,4,True,0,,,2020-08-06 18:07:45,2020
2,5,13,False,0,True,1,True,active,2020-08-06 17:24:27+00:00,1,5,True,0,,,2020-08-06 18:07:45,2020
3,6,3,False,0,True,2,True,active,2020-08-06 17:50:42+00:00,10,6,True,0,,,2020-08-06 18:07:45,2020
4,7,9,False,0,True,0,True,active,2020-08-06 17:19:43+00:00,6,7,True,0,,,2020-08-06 18:07:45,2020
5,8,16,False,0,True,0,True,active,2020-08-06 18:01:06+00:00,3,8,True,0,,,2020-08-06 18:07:45,2020
6,9,6,False,0,True,0,True,active,2020-08-06 17:59:43+00:00,9,9,True,0,,,2020-08-06 18:07:45,2020
7,10,3,False,0,True,0,True,active,2020-08-06 18:02:11+00:00,8,10,True,0,,,2020-08-06 18:07:45,2020
8,11,4,False,0,True,2,True,active,2020-08-06 18:07:31+00:00,9,11,True,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'region': 'BOS', 'active': True, 'off_dock_count': 48, 'dock_blocked_count': 0}",2020-08-06 18:07:45,2020
9,12,0,True,0,True,0,True,active,2020-08-06 17:33:48+00:00,18,12,True,0,,,2020-08-06 18:07:45,2020
10,13,2,False,0,True,0,True,active,2020-08-06 18:00:17+00:00,17,13,True,0,,,2020-08-06 18:07:45,2020
11,14,3,False,0,True,2,True,active,2020-08-06 18:05:16+00:00,20,14,True,0,,,2020-08-06 18:07:45,2020
12,15,10,False,0,True,0,True,active,2020-08-06 17:35:41+00:00,5,15,True,0,,,2020-08-06 18:07:45,2020
