,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,5,3,active,0,3,True,0,2020-08-01 17:41:38+00:00,True,0,True,10,True,,,2020-08-01 18:36:15,2020
1,3,4,active,0,4,True,0,2020-08-01 18:33:26+00:00,True,0,True,16,False,,,2020-08-01 18:36:15,2020
2,4,5,active,0,5,True,0,2020-08-01 18:23:29+00:00,True,0,True,11,False,,,2020-08-01 18:36:15,2020
3,2,6,active,0,6,True,0,2020-08-01 18:31:40+00:00,True,0,True,13,False,,,2020-08-01 18:36:15,2020
4,10,7,active,0,7,True,1,2020-08-01 18:29:05+00:00,True,0,True,4,False,,,2020-08-01 18:36:15,2020
5,3,8,active,0,8,True,2,2020-08-01 18:22:29+00:00,True,0,True,14,False,,,2020-08-01 18:36:15,2020
6,5,9,active,0,9,True,0,2020-08-01 18:30:34+00:00,True,0,True,10,False,,,2020-08-01 18:36:15,2020
7,6,10,active,0,10,True,1,2020-08-01 18:00:59+00:00,True,0,True,4,False,,,2020-08-01 18:36:15,2020
8,7,11,active,0,11,True,2,2020-08-01 18:33:00+00:00,True,0,True,6,False,,,2020-08-01 18:36:15,2020
9,0,12,active,0,12,True,2,2020-08-01 18:18:40+00:00,True,0,True,16,True,,,2020-08-01 18:36:15,2020
10,17,13,active,0,13,True,0,2020-08-01 18:23:04+00:00,True,0,True,2,False,,,2020-08-01 18:36:15,2020
11,16,14,active,0,14,True,0,2020-08-01 18:33:20+00:00,True,0,True,9,False,,,2020-08-01 18:36:15,2020
12,2,15,active,0,15,True,1,2020-08-01 17:54:51+00:00,True,0,True,12,False,,,2020-08-01 18:36:15,2020
13,18,16,active,0,16,True,1,2020-08-01 18:23:16+00:00,True,0,True,0,True,,,2020-08-01 18:36:15,2020
14,0,17,active,0,17,True,0,2020-08-01 18:13:39+00:00,True,0,True,15,False,,,2020-08-01 18:36:15,2020
15,3,19,active,0,19,True,0,2020-08-01 18:33:27+00:00,True,0,True,12,False,,,2020-08-01 18:36:15,2020
16,11,20,active,0,20,True,0,2020-08-01 18:24:27+00:00,True,0,True,12,True,,,2020-08-01 18:36:15,2020
17,4,21,active,0,21,True,0,2020-08-01 18:35:27+00:00,True,0,True,14,True,,,2020-08-01 18:36:15,2020
18,13,22,active,0,22,True,2,2020-08-01 18:32:45+00:00,True,0,True,32,True,,,2020-08-01 18:36:15,2020
19,13,23,active,0,23,True,0,2020-08-01 18:35:20+00:00,True,0,True,8,True,,,2020-08-01 18:36:15,2020
20,9,24,active,0,24,True,0,2020-08-01 18:25:06+00:00,True,0,True,10,False,,,2020-08-01 18:36:15,2020
21,7,25,active,0,25,True,1,2020-08-01 18:33:44+00:00,True,0,True,7,False,,,2020-08-01 18:36:15,2020
22,0,26,active,0,26,True,0,2020-08-01 18:06:56+00:00,True,0,True,15,False,,,2020-08-01 18:36:15,2020
23,5,27,active,0,27,True,2,2020-08-01 18:26:42+00:00,True,0,True,16,False,,,2020-08-01 18:36:15,2020
24,7,29,active,0,29,True,0,2020-08-01 17:57:42+00:00,True,0,True,8,False,,,2020-08-01 18:36:15,2020
25,1,30,active,0,30,True,2,2020-08-01 18:30:19+00:00,True,0,True,12,False,,,2020-08-01 18:36:15,2020
26,1,31,active,0,31,True,0,2020-08-01 18:16:13+00:00,True,0,True,18,True,,,2020-08-01 18:36:15,2020
27,11,32,active,0,32,True,3,2020-08-01 18:34:29+00:00,True,0,True,1,False,,,2020-08-01 18:36:15,2020
28,9,33,active,0,33,True,1,2020-08-01 18:34:37+00:00,True,0,True,17,False,,,2020-08-01 18:36:15,2020
29,6,35,active,0,35,True,0,2020-08-01 18:20:14+00:00,True,0,True,17,False,,,2020-08-01 18:36:15,2020
30,16,36,active,0,36,True,0,2020-08-01 18:21:48+00:00,True,0,True,17,True,,,2020-08-01 18:36:15,2020
31,8,37,active,0,37,True,0,2020-08-01 18:04:55+00:00,True,0,True,7,True,,,2020-08-01 18:36:15,2020
32,5,39,active,0,39,True,0,2020-08-01 18:22:30+00:00,True,0,True,18,False,,,2020-08-01 18:36:15,2020
33,1,40,active,0,40,True,0,2020-08-01 18:34:39+00:00,True,0,True,18,False,,,2020-08-01 18:36:15,2020
34,21,41,active,0,41,True,2,2020-08-01 18:32:23+00:00,True,0,True,4,True,,,2020-08-01 18:36:15,2020
35,23,42,active,0,42,True,0,2020-08-01 18:09:59+00:00,True,0,True,0,False,,,2020-08-01 18:36:15,2020
36,6,43,active,0,43,True,4,2020-08-01 18:27:19+00:00,True,0,True,5,True,,,2020-08-01 18:36:15,2020
37,0,44,active,0,44,True,0,2020-08-01 18:13:47+00:00,True,0,True,23,False,,,2020-08-01 18:36:15,2020
38,0,46,active,0,46,True,1,2020-08-01 18:09:18+00:00,True,0,True,18,False,,,2020-08-01 18:36:15,2020
39,1,47,active,0,47,True,0,2020-08-01 18:29:34+00:00,True,0,True,18,True,,,2020-08-01 18:36:15,2020
40,6,48,active,0,48,True,0,2020-08-01 18:20:19+00:00,True,0,True,13,False,,,2020-08-01 18:36:15,2020
41,1,49,active,0,49,True,0,2020-08-01 17:50:42+00:00,True,0,True,17,False,,,2020-08-01 18:36:15,2020
42,8,50,active,0,50,True,0,2020-08-01 18:05:55+00:00,True,0,True,7,True,,,2020-08-01 18:36:15,2020
43,5,51,active,0,51,True,0,2020-08-01 17:57:24+00:00,True,0,True,10,False,,,2020-08-01 18:36:15,2020
44,6,52,active,0,52,True,1,2020-08-01 18:32:13+00:00,True,0,True,16,True,,,2020-08-01 18:36:15,2020
45,4,53,active,0,53,True,1,2020-08-01 18:35:52+00:00,True,0,True,14,False,,,2020-08-01 18:36:15,2020
46,0,54,active,0,54,True,0,2020-08-01 17:58:44+00:00,True,0,True,15,False,,,2020-08-01 18:36:15,2020
47,4,55,active,0,55,True,0,2020-08-01 18:28:19+00:00,True,0,True,11,False,,,2020-08-01 18:36:15,2020
48,10,56,active,0,56,True,0,2020-08-01 18:26:40+00:00,True,0,True,8,True,,,2020-08-01 18:36:15,2020
49,1,57,active,0,57,True,0,2020-08-01 18:29:44+00:00,True,0,True,13,True,,,2020-08-01 18:36:15,2020
50,1,58,active,0,58,True,0,2020-08-01 18:33:21+00:00,True,0,True,18,True,,,2020-08-01 18:36:15,2020
51,5,59,active,0,59,True,0,2020-08-01 18:32:57+00:00,True,0,True,14,True,,,2020-08-01 18:36:15,2020
52,1,60,active,0,60,True,2,2020-08-01 18:35:44+00:00,True,0,True,16,False,,,2020-08-01 18:36:15,2020
53,5,61,active,0,61,True,0,2020-08-01 18:33:55+00:00,True,0,True,14,False,,,2020-08-01 18:36:15,2020
54,0,63,active,0,63,True,0,2020-08-01 15:06:39+00:00,True,0,True,15,False,,,2020-08-01 18:36:15,2020
55,11,64,active,0,64,True,1,2020-08-01 18:35:09+00:00,True,0,True,7,False,,,2020-08-01 18:36:15,2020
56,21,65,active,0,65,True,0,2020-08-01 18:32:05+00:00,True,0,True,2,False,,,2020-08-01 18:36:15,2020
57,5,66,active,0,66,True,1,2020-08-01 18:28:13+00:00,True,0,True,9,False,,,2020-08-01 18:36:15,2020
58,13,67,active,0,67,True,2,2020-08-01 18:31:35+00:00,True,0,True,12,True,,,2020-08-01 18:36:15,2020
59,13,68,active,0,68,True,0,2020-08-01 18:33:35+00:00,True,0,True,6,True,,,2020-08-01 18:36:15,2020
60,13,69,active,0,69,True,0,2020-08-01 18:34:39+00:00,True,0,True,6,True,,,2020-08-01 18:36:15,2020
61,21,70,active,0,70,True,2,2020-08-01 18:28:11+00:00,True,0,True,0,False,,,2020-08-01 18:36:15,2020
62,11,71,active,0,71,True,2,2020-08-01 18:20:23+00:00,True,0,True,10,False,,,2020-08-01 18:36:15,2020
63,2,72,active,0,72,True,0,2020-08-01 18:23:13+00:00,True,0,True,21,False,,,2020-08-01 18:36:15,2020
64,12,73,active,0,73,True,2,2020-08-01 18:36:08+00:00,True,0,True,1,False,,,2020-08-01 18:36:15,2020
65,18,74,active,0,74,True,1,2020-08-01 18:21:27+00:00,True,0,True,0,True,,,2020-08-01 18:36:15,2020
66,11,75,active,0,75,True,0,2020-08-01 18:04:13+00:00,True,0,True,4,False,,,2020-08-01 18:36:15,2020
67,0,76,active,0,76,True,0,2020-08-01 18:34:43+00:00,True,0,True,17,False,,,2020-08-01 18:36:15,2020
68,0,77,active,0,77,True,1,2020-08-01 17:21:14+00:00,True,0,True,14,False,,,2020-08-01 18:36:15,2020
69,14,78,active,0,78,True,1,2020-08-01 18:11:05+00:00,True,0,True,4,False,,,2020-08-01 18:36:15,2020
70,10,79,active,0,79,True,0,2020-08-01 18:32:49+00:00,True,0,True,9,False,,,2020-08-01 18:36:15,2020
71,19,80,active,0,80,True,1,2020-08-01 17:37:09+00:00,True,0,True,15,False,,,2020-08-01 18:36:15,2020
72,15,81,active,0,81,True,1,2020-08-01 18:34:45+00:00,True,0,True,3,False,,,2020-08-01 18:36:15,2020
73,2,82,active,0,82,True,0,2020-08-01 18:04:25+00:00,False,0,False,13,False,,,2020-08-01 18:36:15,2020
74,1,84,active,0,84,True,0,2020-08-01 18:34:37+00:00,True,0,True,14,False,,,2020-08-01 18:36:15,2020
75,5,85,active,0,85,True,0,2020-08-01 18:15:20+00:00,True,0,True,14,False,,,2020-08-01 18:36:15,2020
76,11,86,active,0,86,True,0,2020-08-01 18:04:00+00:00,True,0,True,8,False,,,2020-08-01 18:36:15,2020
