,num_bikes_available,num_docks_disabled,legacy_id,eightd_has_available_keys,num_docks_available,is_installed,num_bikes_disabled,last_reported,num_ebikes_available,is_renting,is_returning,station_id,station_status,timestamp_of_data_read_request,year_station_last_reported
35,12,0,42,False,11,True,0,2020-08-12 20:11:52+00:00,0,True,True,42,active,2020-08-12 20:16:40,2020
36,10,0,43,True,5,True,0,2020-08-12 20:12:44+00:00,0,True,True,43,active,2020-08-12 20:16:40,2020
37,8,0,44,False,15,True,0,2020-08-12 20:00:54+00:00,0,True,True,44,active,2020-08-12 20:16:40,2020
38,9,0,46,False,8,True,2,2020-08-12 20:11:15+00:00,0,True,True,46,active,2020-08-12 20:16:40,2020
39,4,0,47,True,15,True,0,2020-08-12 20:12:45+00:00,0,True,True,47,active,2020-08-12 20:16:40,2020
40,8,0,48,False,11,True,0,2020-08-12 20:15:29+00:00,0,True,True,48,active,2020-08-12 20:16:40,2020
41,17,0,49,False,1,True,0,2020-08-12 18:55:24+00:00,0,True,True,49,active,2020-08-12 20:16:40,2020
42,0,0,50,True,15,True,0,2020-08-12 20:13:54+00:00,0,True,True,50,active,2020-08-12 20:16:40,2020
43,7,0,51,False,8,True,0,2020-08-12 20:04:54+00:00,0,True,True,51,active,2020-08-12 20:16:40,2020
44,13,0,52,True,10,True,0,2020-08-12 20:14:22+00:00,0,True,True,52,active,2020-08-12 20:16:40,2020
45,4,0,53,False,15,True,0,2020-08-12 19:59:23+00:00,0,True,True,53,active,2020-08-12 20:16:40,2020
46,7,0,54,False,8,True,0,2020-08-12 20:07:40+00:00,0,True,True,54,active,2020-08-12 20:16:40,2020
47,7,0,55,False,8,True,0,2020-08-12 20:01:10+00:00,0,True,True,55,active,2020-08-12 20:16:40,2020
48,8,0,56,True,9,True,1,2020-08-12 19:14:54+00:00,0,True,True,56,active,2020-08-12 20:16:40,2020
49,12,0,57,True,2,True,0,2020-08-12 20:11:07+00:00,0,True,True,57,active,2020-08-12 20:16:40,2020
50,8,0,58,True,8,True,3,2020-08-12 20:16:28+00:00,0,True,True,58,active,2020-08-12 20:16:40,2020
51,5,0,59,True,14,True,0,2020-08-12 20:04:25+00:00,0,True,True,59,active,2020-08-12 20:16:40,2020
52,6,0,60,False,13,True,0,2020-08-12 20:16:01+00:00,0,True,True,60,active,2020-08-12 20:16:40,2020
53,11,0,61,False,6,True,2,2020-08-12 20:01:05+00:00,0,True,True,61,active,2020-08-12 20:16:40,2020
54,1,0,63,False,14,True,0,2020-08-12 19:58:24+00:00,0,True,True,63,active,2020-08-12 20:16:40,2020
55,6,0,64,False,13,True,0,2020-08-12 20:14:39+00:00,0,True,True,64,active,2020-08-12 20:16:40,2020
56,1,0,65,False,22,True,0,2020-08-12 18:57:19+00:00,0,True,True,65,active,2020-08-12 20:16:40,2020
57,0,0,66,False,15,True,0,2020-08-12 19:45:17+00:00,0,True,True,66,active,2020-08-12 20:16:40,2020
58,9,0,67,True,18,True,0,2020-08-12 20:12:54+00:00,0,True,True,67,active,2020-08-12 20:16:40,2020
59,16,0,68,True,3,True,0,2020-08-12 20:04:42+00:00,0,True,True,68,active,2020-08-12 20:16:40,2020
60,0,0,69,True,19,True,0,2020-08-12 20:14:39+00:00,0,True,True,69,active,2020-08-12 20:16:40,2020
61,15,0,70,False,8,True,0,2020-08-12 20:11:52+00:00,0,True,True,70,active,2020-08-12 20:16:40,2020
62,18,0,71,False,5,True,0,2020-08-12 18:58:38+00:00,0,True,True,71,active,2020-08-12 20:16:40,2020
63,14,0,72,False,9,True,0,2020-08-12 20:06:03+00:00,0,True,True,72,active,2020-08-12 20:16:40,2020
64,8,0,73,False,6,True,1,2020-08-12 19:56:31+00:00,0,True,True,73,active,2020-08-12 20:16:40,2020
65,10,0,74,True,7,True,2,2020-08-12 20:16:11+00:00,0,True,True,74,active,2020-08-12 20:16:40,2020
66,1,0,75,False,14,True,0,2020-08-12 19:52:48+00:00,0,True,True,75,active,2020-08-12 20:16:40,2020
67,15,0,76,False,2,True,0,2020-08-12 20:02:22+00:00,0,True,True,76,active,2020-08-12 20:16:40,2020
68,9,0,77,False,5,True,1,2020-08-12 18:57:51+00:00,0,True,True,77,active,2020-08-12 20:16:40,2020
69,12,0,78,False,7,True,0,2020-08-12 20:03:18+00:00,0,True,True,78,active,2020-08-12 20:16:40,2020
70,4,0,79,False,14,True,1,2020-08-12 19:42:04+00:00,0,True,True,79,active,2020-08-12 20:16:40,2020
71,28,0,80,False,7,True,0,2020-08-12 20:16:26+00:00,0,True,True,80,active,2020-08-12 20:16:40,2020
72,16,0,81,False,3,True,0,2020-08-12 20:12:03+00:00,0,True,True,81,active,2020-08-12 20:16:40,2020
73,4,0,82,False,11,True,0,2020-08-12 19:52:42+00:00,0,True,True,82,active,2020-08-12 20:16:40,2020
74,4,0,84,False,10,True,1,2020-08-12 20:08:45+00:00,0,True,True,84,active,2020-08-12 20:16:40,2020
75,9,0,85,False,9,True,1,2020-08-12 19:58:29+00:00,0,True,True,85,active,2020-08-12 20:16:40,2020
76,5,0,86,False,14,True,0,2020-08-12 19:36:18+00:00,0,True,True,86,active,2020-08-12 20:16:40,2020
77,6,0,87,False,9,True,0,2020-08-12 20:02:30+00:00,0,True,True,87,active,2020-08-12 20:16:40,2020
78,6,0,89,False,13,True,0,2020-08-12 20:11:42+00:00,0,True,True,89,active,2020-08-12 20:16:40,2020
79,13,0,90,False,5,True,1,2020-08-12 20:04:59+00:00,0,True,True,90,active,2020-08-12 20:16:40,2020
80,9,0,91,False,10,True,0,2020-08-12 20:14:32+00:00,0,True,True,91,active,2020-08-12 20:16:40,2020
81,8,0,92,False,10,True,1,2020-08-12 18:07:58+00:00,0,True,True,92,active,2020-08-12 20:16:40,2020
82,11,0,93,False,2,True,2,2020-08-12 19:12:31+00:00,0,True,True,93,active,2020-08-12 20:16:40,2020
83,3,0,94,False,8,True,0,2020-08-12 19:26:05+00:00,0,True,True,94,active,2020-08-12 20:16:40,2020
84,8,0,95,False,7,True,0,2020-08-12 19:54:15+00:00,0,True,True,95,active,2020-08-12 20:16:40,2020
85,6,0,96,False,13,True,0,2020-08-12 20:01:23+00:00,0,True,True,96,active,2020-08-12 20:16:40,2020
86,3,0,97,False,15,True,1,2020-08-12 20:14:24+00:00,0,True,True,97,active,2020-08-12 20:16:40,2020
87,21,0,98,False,2,True,0,2020-08-12 19:57:47+00:00,0,True,True,98,active,2020-08-12 20:16:40,2020
88,4,0,99,False,11,True,0,2020-08-12 20:06:16+00:00,0,True,True,99,active,2020-08-12 20:16:40,2020
89,23,0,100,True,2,True,0,2020-08-12 20:09:24+00:00,0,True,True,100,active,2020-08-12 20:16:40,2020
90,10,0,101,False,5,True,0,2020-08-12 20:07:01+00:00,0,True,True,101,active,2020-08-12 20:16:40,2020
91,0,0,102,False,15,True,0,2020-08-12 19:24:05+00:00,0,True,True,102,active,2020-08-12 20:16:40,2020
92,1,0,103,False,14,True,0,2020-08-12 20:10:54+00:00,0,True,True,103,active,2020-08-12 20:16:40,2020
93,5,0,104,False,14,True,0,2020-08-12 17:58:26+00:00,0,True,True,104,active,2020-08-12 20:16:40,2020
94,19,0,105,False,0,True,0,2020-08-12 19:49:12+00:00,0,True,True,105,active,2020-08-12 20:16:40,2020
95,3,0,106,False,11,True,1,2020-08-12 15:08:22+00:00,0,True,True,106,active,2020-08-12 20:16:40,2020
96,19,0,107,False,0,True,0,2020-08-12 20:06:36+00:00,0,True,True,107,active,2020-08-12 20:16:40,2020
97,10,0,108,False,7,True,0,2020-08-12 20:14:50+00:00,0,True,True,108,active,2020-08-12 20:16:40,2020
98,8,0,109,False,27,True,0,2020-08-12 20:07:37+00:00,0,True,True,109,active,2020-08-12 20:16:40,2020
99,4,0,110,False,11,True,0,2020-08-12 19:40:58+00:00,0,True,True,110,active,2020-08-12 20:16:40,2020
100,8,0,111,False,7,True,0,2020-08-12 18:04:12+00:00,0,True,True,111,active,2020-08-12 20:16:40,2020
101,13,0,112,False,2,True,0,2020-08-12 19:40:38+00:00,0,True,True,112,active,2020-08-12 20:16:40,2020
102,13,0,113,False,2,True,0,2020-08-12 19:40:06+00:00,0,True,True,113,active,2020-08-12 20:16:40,2020
103,5,0,114,False,10,True,0,2020-08-12 19:40:41+00:00,0,True,True,114,active,2020-08-12 20:16:40,2020
104,12,0,115,False,4,True,3,2020-08-12 20:12:34+00:00,0,True,True,115,active,2020-08-12 20:16:40,2020
105,8,0,116,False,15,True,0,2020-08-12 19:53:11+00:00,0,True,True,116,active,2020-08-12 20:16:40,2020
106,10,0,117,False,9,True,0,2020-08-12 20:12:39+00:00,0,True,True,117,active,2020-08-12 20:16:40,2020
107,14,0,118,False,4,True,1,2020-08-12 20:07:50+00:00,0,True,True,118,active,2020-08-12 20:16:40,2020
108,6,0,119,False,9,True,0,2020-08-12 20:05:27+00:00,0,True,True,119,active,2020-08-12 20:16:40,2020
109,11,0,120,False,4,True,0,2020-08-12 19:59:31+00:00,0,True,True,120,active,2020-08-12 20:16:40,2020
110,3,0,121,False,14,True,0,2020-08-12 19:52:23+00:00,0,True,True,121,active,2020-08-12 20:16:40,2020
111,3,0,122,False,12,True,0,2020-08-12 17:31:05+00:00,0,True,True,122,active,2020-08-12 20:16:40,2020
112,9,0,124,False,6,True,0,2020-08-12 19:48:26+00:00,0,True,True,124,active,2020-08-12 20:16:40,2020
113,1,0,125,False,14,True,0,2020-08-12 19:18:35+00:00,0,True,True,125,active,2020-08-12 20:16:40,2020
114,8,0,126,False,7,True,0,2020-08-12 19:50:45+00:00,0,True,True,126,active,2020-08-12 20:16:40,2020
115,6,0,128,False,13,True,0,2020-08-12 19:41:04+00:00,0,True,True,128,active,2020-08-12 20:16:40,2020
116,10,0,129,False,9,True,0,2020-08-12 19:50:59+00:00,0,True,True,129,active,2020-08-12 20:16:40,2020
117,12,0,130,False,3,True,0,2020-08-12 19:22:33+00:00,0,True,True,130,active,2020-08-12 20:16:40,2020
118,9,0,131,False,9,True,0,2020-08-12 19:49:05+00:00,0,True,True,131,active,2020-08-12 20:16:40,2020
119,9,0,133,False,14,True,0,2020-08-12 20:15:59+00:00,0,True,True,133,active,2020-08-12 20:16:40,2020
120,5,0,135,False,12,True,0,2020-08-12 18:50:50+00:00,0,True,True,135,active,2020-08-12 20:16:40,2020
121,5,0,136,False,14,True,0,2020-08-12 18:07:59+00:00,0,True,True,136,active,2020-08-12 20:16:40,2020
122,8,0,137,False,7,True,0,2020-08-12 19:48:31+00:00,0,True,True,137,active,2020-08-12 20:16:40,2020
123,14,0,138,False,0,True,1,2020-08-12 20:11:23+00:00,0,True,True,138,active,2020-08-12 20:16:40,2020
124,2,0,139,False,17,True,0,2020-08-12 19:23:29+00:00,0,True,True,139,active,2020-08-12 20:16:40,2020
125,13,0,140,False,4,True,0,2020-08-12 20:01:05+00:00,0,True,True,140,active,2020-08-12 20:16:40,2020
126,12,0,141,False,2,True,1,2020-08-12 19:56:06+00:00,0,True,True,141,active,2020-08-12 20:16:40,2020
127,12,0,142,False,10,True,1,2020-08-12 18:51:54+00:00,0,True,True,142,active,2020-08-12 20:16:40,2020
128,18,0,143,False,5,True,0,2020-08-12 20:14:20+00:00,0,True,True,143,active,2020-08-12 20:16:40,2020
129,14,0,144,False,4,True,1,2020-08-12 19:16:45+00:00,0,True,True,144,active,2020-08-12 20:16:40,2020
130,14,0,145,False,5,True,0,2020-08-12 16:03:53+00:00,0,True,True,145,active,2020-08-12 20:16:40,2020
131,9,0,146,False,10,True,0,2020-08-12 18:52:56+00:00,0,True,True,146,active,2020-08-12 20:16:40,2020
132,8,0,149,True,10,True,0,2020-08-12 20:05:56+00:00,0,True,True,149,active,2020-08-12 20:16:40,2020
133,13,0,150,False,6,True,0,2020-08-12 20:14:27+00:00,0,True,True,150,active,2020-08-12 20:16:40,2020
134,15,0,151,False,4,True,0,2020-08-12 20:16:13+00:00,0,True,True,151,active,2020-08-12 20:16:40,2020
135,2,0,152,True,13,True,0,2020-08-12 19:59:37+00:00,0,True,True,152,active,2020-08-12 20:16:40,2020
136,5,0,156,False,10,True,0,2020-08-12 20:14:46+00:00,0,True,True,156,active,2020-08-12 20:16:40,2020
137,8,0,157,False,6,True,1,2020-08-12 20:13:36+00:00,0,True,True,157,active,2020-08-12 20:16:40,2020
138,6,0,159,False,9,True,0,2020-08-12 19:43:09+00:00,0,True,True,159,active,2020-08-12 20:16:40,2020
139,4,0,160,True,10,True,0,2020-08-12 20:16:09+00:00,0,True,True,160,active,2020-08-12 20:16:40,2020
140,5,0,161,True,17,True,1,2020-08-12 19:59:45+00:00,0,True,True,161,active,2020-08-12 20:16:40,2020
141,6,0,162,False,9,True,0,2020-08-12 16:49:41+00:00,0,True,True,162,active,2020-08-12 20:16:40,2020
142,10,0,163,True,9,True,0,2020-08-12 20:06:23+00:00,0,True,True,163,active,2020-08-12 20:16:40,2020
143,1,0,167,False,14,True,0,2020-08-12 20:07:44+00:00,0,True,True,167,active,2020-08-12 20:16:40,2020
144,11,0,169,False,8,True,0,2020-08-12 19:27:46+00:00,0,True,True,169,active,2020-08-12 20:16:40,2020
145,2,0,170,True,11,True,1,2020-08-12 20:08:48+00:00,0,True,True,170,active,2020-08-12 20:16:40,2020
146,7,0,171,True,16,True,0,2020-08-12 15:34:14+00:00,0,True,True,171,active,2020-08-12 20:16:40,2020
147,8,0,173,True,6,True,0,2020-08-12 18:31:55+00:00,0,True,True,173,active,2020-08-12 20:16:40,2020
148,4,0,174,False,10,True,1,2020-08-12 17:59:09+00:00,0,True,True,174,active,2020-08-12 20:16:40,2020
149,6,0,175,True,11,True,0,2020-08-12 20:03:37+00:00,0,True,True,175,active,2020-08-12 20:16:40,2020
150,9,0,176,False,6,True,0,2020-08-12 19:52:01+00:00,0,True,True,176,active,2020-08-12 20:16:40,2020
151,5,0,177,False,14,True,0,2020-08-12 19:23:20+00:00,0,True,True,177,active,2020-08-12 20:16:40,2020
152,4,0,178,False,15,True,0,2020-08-12 20:08:14+00:00,0,True,True,178,active,2020-08-12 20:16:40,2020
153,19,0,179,False,6,True,0,2020-08-12 20:16:01+00:00,0,True,True,179,active,2020-08-12 20:16:40,2020
154,15,0,180,False,3,True,1,2020-08-12 20:14:51+00:00,0,True,True,180,active,2020-08-12 20:16:40,2020
155,6,0,181,False,13,True,0,2020-08-12 19:42:57+00:00,0,True,True,181,active,2020-08-12 20:16:40,2020
156,2,0,182,True,17,True,0,2020-08-12 19:24:10+00:00,0,True,True,182,active,2020-08-12 20:16:40,2020
157,5,0,183,False,14,True,0,2020-08-12 19:59:41+00:00,0,True,True,183,active,2020-08-12 20:16:40,2020
158,13,0,184,False,6,True,0,2020-08-12 20:08:45+00:00,0,True,True,184,active,2020-08-12 20:16:40,2020
159,8,0,185,False,7,True,0,2020-08-12 20:12:12+00:00,0,True,True,185,active,2020-08-12 20:16:40,2020
160,4,0,186,True,11,True,0,2020-08-12 19:46:11+00:00,0,True,True,186,active,2020-08-12 20:16:40,2020
161,7,0,187,False,8,True,0,2020-08-12 20:02:36+00:00,0,True,True,187,active,2020-08-12 20:16:40,2020
162,15,0,188,False,0,True,0,2020-08-12 13:30:54+00:00,0,True,True,188,active,2020-08-12 20:16:40,2020
163,15,0,189,True,8,True,0,2020-08-12 20:03:15+00:00,0,True,True,189,active,2020-08-12 20:16:40,2020
164,14,0,190,True,23,True,0,2020-08-12 20:12:24+00:00,0,True,True,190,active,2020-08-12 20:16:40,2020
165,4,0,191,False,11,True,0,2020-08-12 17:01:46+00:00,0,True,True,191,active,2020-08-12 20:16:40,2020
166,16,0,192,False,3,True,0,2020-08-12 20:07:44+00:00,0,True,True,192,active,2020-08-12 20:16:40,2020
167,4,0,193,False,9,True,2,2020-08-12 20:03:10+00:00,0,True,True,193,active,2020-08-12 20:16:40,2020
168,2,0,194,False,17,True,0,2020-08-12 20:15:49+00:00,0,True,True,194,active,2020-08-12 20:16:40,2020
169,5,0,195,False,18,True,0,2020-08-12 20:10:48+00:00,0,True,True,195,active,2020-08-12 20:16:40,2020
170,1,0,196,True,9,True,0,2020-08-12 19:42:35+00:00,0,True,True,196,active,2020-08-12 20:16:40,2020
171,6,0,197,False,9,True,0,2020-08-12 18:44:49+00:00,0,True,True,197,active,2020-08-12 20:16:40,2020
172,3,0,199,False,12,True,0,2020-08-12 19:48:41+00:00,0,True,True,199,active,2020-08-12 20:16:40,2020
173,18,0,200,False,0,True,1,2020-08-12 19:54:52+00:00,0,True,True,200,active,2020-08-12 20:16:40,2020
174,0,0,201,False,15,True,0,2020-08-12 12:04:48+00:00,0,True,True,201,active,2020-08-12 20:16:40,2020
175,3,0,202,False,12,True,0,2020-08-12 20:11:14+00:00,0,True,True,202,active,2020-08-12 20:16:40,2020
176,1,0,203,False,14,True,0,2020-08-12 08:43:55+00:00,0,True,True,203,active,2020-08-12 20:16:40,2020
177,0,0,204,False,15,True,0,2020-08-12 12:58:21+00:00,0,True,True,204,active,2020-08-12 20:16:40,2020
178,4,0,205,False,11,True,0,2020-08-12 18:58:44+00:00,0,True,True,205,active,2020-08-12 20:16:40,2020
179,4,0,206,True,18,True,1,2020-08-12 19:43:55+00:00,0,True,True,206,active,2020-08-12 20:16:40,2020
180,2,0,208,True,12,True,1,2020-08-12 19:21:02+00:00,0,True,True,208,active,2020-08-12 20:16:40,2020
181,4,0,209,False,11,True,0,2020-08-12 19:30:28+00:00,0,True,True,209,active,2020-08-12 20:16:40,2020
182,1,0,210,False,14,True,0,2020-08-12 12:40:11+00:00,0,True,True,210,active,2020-08-12 20:16:40,2020
183,4,0,211,False,15,True,0,2020-08-12 19:55:24+00:00,0,True,True,211,active,2020-08-12 20:16:40,2020
184,31,0,212,False,2,True,0,2020-08-12 19:48:06+00:00,0,True,True,212,active,2020-08-12 20:16:40,2020
185,5,0,213,True,11,True,0,2020-08-12 18:15:14+00:00,0,True,True,213,active,2020-08-12 20:16:40,2020
186,3,0,214,False,12,True,0,2020-08-12 20:02:04+00:00,0,True,True,214,active,2020-08-12 20:16:40,2020
187,5,0,215,False,9,True,1,2020-08-12 19:57:00+00:00,0,True,True,215,active,2020-08-12 20:16:40,2020
188,17,0,216,False,1,True,1,2020-08-12 16:28:35+00:00,0,True,True,216,active,2020-08-12 20:16:40,2020
189,14,0,217,False,5,True,0,2020-08-12 20:04:58+00:00,0,True,True,217,active,2020-08-12 20:16:40,2020
190,12,0,218,False,3,True,0,2020-08-12 20:12:27+00:00,0,True,True,218,active,2020-08-12 20:16:40,2020
191,6,0,219,False,8,True,1,2020-08-12 19:50:25+00:00,0,True,True,219,active,2020-08-12 20:16:40,2020
192,7,0,221,False,12,True,0,2020-08-12 20:08:03+00:00,0,True,True,221,active,2020-08-12 20:16:40,2020
193,0,0,222,True,14,True,0,2020-08-12 19:58:50+00:00,0,True,True,222,active,2020-08-12 20:16:40,2020
194,15,0,224,False,1,True,1,2020-08-12 20:10:39+00:00,0,True,True,224,active,2020-08-12 20:16:40,2020
195,4,0,225,False,15,True,0,2020-08-12 19:52:00+00:00,0,True,True,225,active,2020-08-12 20:16:40,2020
196,2,0,226,False,12,True,1,2020-08-12 19:56:52+00:00,0,True,True,226,active,2020-08-12 20:16:40,2020
197,10,0,227,False,6,True,3,2020-08-12 19:40:06+00:00,0,True,True,227,active,2020-08-12 20:16:40,2020
198,1,0,228,False,18,True,0,2020-08-12 19:43:59+00:00,0,True,True,228,active,2020-08-12 20:16:40,2020
199,8,0,232,False,3,True,0,2020-08-12 08:08:09+00:00,0,True,True,232,active,2020-08-12 20:16:40,2020
200,6,0,233,False,9,True,0,2020-08-12 18:16:55+00:00,0,False,False,233,active,2020-08-12 20:16:40,2020
201,1,0,234,False,14,True,0,2020-08-12 17:15:32+00:00,0,True,True,234,active,2020-08-12 20:16:40,2020
202,5,0,235,False,10,True,0,2020-08-12 19:07:58+00:00,0,True,True,235,active,2020-08-12 20:16:40,2020
203,8,0,236,False,7,True,0,2020-08-12 20:14:13+00:00,0,True,True,236,active,2020-08-12 20:16:40,2020
204,4,0,239,False,11,True,0,2020-08-12 17:42:23+00:00,0,True,True,239,active,2020-08-12 20:16:40,2020
205,8,0,255,False,7,True,0,2020-08-12 08:53:35+00:00,0,True,True,255,active,2020-08-12 20:16:40,2020
206,10,0,258,False,5,True,0,2020-08-12 08:54:13+00:00,0,True,True,258,active,2020-08-12 20:16:40,2020
207,15,0,259,False,0,True,0,2020-08-12 08:53:25+00:00,0,True,True,259,active,2020-08-12 20:16:40,2020
208,11,0,260,False,4,True,0,2020-08-12 20:05:35+00:00,0,True,True,260,active,2020-08-12 20:16:40,2020
209,4,0,271,False,11,True,0,2020-08-12 19:54:39+00:00,0,True,True,271,active,2020-08-12 20:16:40,2020
210,6,0,272,False,12,True,1,2020-08-12 20:00:47+00:00,0,True,True,272,active,2020-08-12 20:16:40,2020
211,19,0,273,False,21,True,0,2020-08-12 19:46:43+00:00,0,True,True,273,active,2020-08-12 20:16:40,2020
212,17,0,279,False,2,True,0,2020-08-12 18:56:00+00:00,0,True,True,279,active,2020-08-12 20:16:40,2020
213,8,0,280,False,11,True,0,2020-08-12 20:12:45+00:00,0,True,True,280,active,2020-08-12 20:16:40,2020
214,5,0,282,False,10,True,0,2020-08-12 19:46:14+00:00,0,True,True,282,active,2020-08-12 20:16:40,2020
215,12,0,296,False,11,True,0,2020-08-12 18:47:52+00:00,0,True,True,296,active,2020-08-12 20:16:40,2020
216,13,0,318,False,6,True,0,2020-08-12 20:12:34+00:00,0,True,True,318,active,2020-08-12 20:16:40,2020
217,2,0,319,False,23,True,0,2020-08-12 19:52:57+00:00,0,True,True,319,active,2020-08-12 20:16:40,2020
218,4,0,327,False,11,True,0,2020-08-12 20:16:30+00:00,0,True,True,327,active,2020-08-12 20:16:40,2020
219,8,0,328,False,6,True,1,2020-08-12 20:08:28+00:00,0,True,True,328,active,2020-08-12 20:16:40,2020
220,6,0,329,False,9,True,0,2020-08-12 18:45:13+00:00,0,True,True,329,active,2020-08-12 20:16:40,2020
221,9,0,330,False,6,True,0,2020-08-12 20:11:52+00:00,0,True,True,330,active,2020-08-12 20:16:40,2020
222,12,0,331,False,3,True,0,2020-08-12 20:16:19+00:00,0,True,True,331,active,2020-08-12 20:16:40,2020
223,4,0,332,False,10,True,1,2020-08-12 20:11:37+00:00,0,True,True,332,active,2020-08-12 20:16:40,2020
224,20,0,333,False,5,True,0,2020-08-12 19:47:21+00:00,0,True,True,333,active,2020-08-12 20:16:40,2020
225,16,0,334,False,1,True,2,2020-08-12 17:25:29+00:00,0,True,True,334,active,2020-08-12 20:16:40,2020
226,8,0,335,False,11,True,0,2020-08-12 20:07:43+00:00,0,True,True,335,active,2020-08-12 20:16:40,2020
227,6,0,336,False,9,True,0,2020-08-12 19:35:40+00:00,0,True,True,336,active,2020-08-12 20:16:40,2020
228,15,0,337,False,0,True,0,2020-08-12 13:06:03+00:00,0,True,True,337,active,2020-08-12 20:16:40,2020
229,0,0,338,False,14,True,1,2020-08-12 20:11:13+00:00,0,True,True,338,active,2020-08-12 20:16:40,2020
230,14,0,339,False,1,True,0,2020-08-12 17:49:47+00:00,0,True,True,339,active,2020-08-12 20:16:40,2020
231,18,0,340,False,1,True,0,2020-08-12 08:52:43+00:00,0,True,True,340,active,2020-08-12 20:16:40,2020
232,7,0,341,True,7,True,1,2020-08-12 13:49:12+00:00,0,True,True,341,active,2020-08-12 20:16:40,2020
