,eightd_has_available_keys,is_returning,last_reported,num_docks_available,num_ebikes_available,station_id,station_status,is_renting,legacy_id,num_docks_disabled,num_bikes_disabled,num_bikes_available,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
304,False,True,2020-07-27 17:25:57+00:00,0,0,416,active,True,416,0,0,15,True,,,2020-07-27 17:33:50,2020
305,False,True,2020-07-27 17:02:38+00:00,8,0,417,active,True,417,0,1,10,True,,,2020-07-27 17:33:50,2020
306,False,True,2020-07-27 16:46:16+00:00,6,0,419,active,True,419,0,0,9,True,,,2020-07-27 17:33:50,2020
307,False,False,1970-01-02 00:00:00+00:00,0,0,420,out_of_service,False,420,0,0,0,False,,,2020-07-27 17:33:50,1970
308,False,True,2020-07-27 08:58:50+00:00,9,0,421,active,True,421,0,0,10,True,,,2020-07-27 17:33:50,2020
309,False,True,2020-07-27 13:16:07+00:00,0,0,422,active,True,422,0,0,15,True,,,2020-07-27 17:33:50,2020
310,False,True,2020-07-27 08:58:09+00:00,10,0,423,active,True,423,0,0,9,True,,,2020-07-27 17:33:50,2020
311,False,True,2020-07-27 14:44:28+00:00,9,0,424,active,True,424,0,0,10,True,,,2020-07-27 17:33:50,2020
312,False,True,2020-07-27 12:30:23+00:00,12,0,425,active,True,425,0,0,4,True,,,2020-07-27 17:33:50,2020
313,False,True,2020-07-27 17:20:11+00:00,15,0,426,active,True,426,0,0,12,True,,,2020-07-27 17:33:50,2020
314,False,True,2020-07-27 16:01:46+00:00,9,0,427,active,True,427,0,0,10,True,,,2020-07-27 17:33:50,2020
315,False,True,2020-07-27 17:22:35+00:00,4,0,428,active,True,428,0,0,15,True,,,2020-07-27 17:33:50,2020
316,False,True,2020-07-27 08:57:29+00:00,3,0,430,active,True,430,0,0,16,True,,,2020-07-27 17:33:50,2020
317,False,True,2020-07-27 08:58:10+00:00,15,0,431,active,True,431,0,0,0,True,,,2020-07-27 17:33:50,2020
318,False,True,2020-07-27 08:57:15+00:00,12,0,432,active,True,432,0,0,7,True,,,2020-07-27 17:33:50,2020
319,False,True,2020-07-27 14:38:02+00:00,18,0,433,active,True,433,0,0,1,True,,,2020-07-27 17:33:50,2020
320,False,True,2020-07-27 08:58:20+00:00,10,0,434,active,True,434,0,0,9,True,,,2020-07-27 17:33:50,2020
