,station_status,legacy_id,num_ebikes_available,is_renting,num_bikes_disabled,station_id,num_bikes_available,num_docks_available,is_returning,is_installed,eightd_has_available_keys,num_docks_disabled,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,active,3,0,True,0,3,2,13,True,True,True,0,2020-07-30 22:40:35+00:00,,,2020-07-30 22:42:10,2020
1,active,4,0,True,0,4,16,3,True,True,False,0,2020-07-30 22:35:33+00:00,,,2020-07-30 22:42:10,2020
2,active,5,0,True,0,5,8,7,True,True,False,0,2020-07-30 22:38:17+00:00,,,2020-07-30 22:42:10,2020
3,active,6,0,True,0,6,8,7,True,True,False,0,2020-07-30 22:41:35+00:00,,,2020-07-30 22:42:10,2020
4,active,7,0,True,1,7,12,2,True,True,False,0,2020-07-30 22:13:33+00:00,,,2020-07-30 22:42:10,2020
5,active,8,0,True,2,8,4,13,True,True,False,0,2020-07-30 22:12:00+00:00,,,2020-07-30 22:42:10,2020
6,active,9,0,True,0,9,13,2,True,True,False,0,2020-07-30 22:36:44+00:00,,,2020-07-30 22:42:10,2020
7,active,10,0,True,0,10,4,7,True,True,False,0,2020-07-30 22:42:04+00:00,,,2020-07-30 22:42:10,2020
8,active,11,0,True,0,11,13,2,True,True,False,0,2020-07-30 22:27:28+00:00,,,2020-07-30 22:42:10,2020
9,active,12,0,True,1,12,3,14,True,True,True,0,2020-07-30 22:25:55+00:00,,,2020-07-30 22:42:10,2020
10,active,13,0,True,0,13,2,17,True,True,False,0,2020-07-30 22:34:41+00:00,,,2020-07-30 22:42:10,2020
11,active,14,0,True,0,14,2,23,True,True,False,0,2020-07-30 22:23:04+00:00,,,2020-07-30 22:42:10,2020
12,active,15,0,True,1,15,10,4,True,True,False,0,2020-07-30 22:34:41+00:00,,,2020-07-30 22:42:10,2020
13,active,16,0,True,2,16,7,10,True,True,True,0,2020-07-30 22:39:26+00:00,,,2020-07-30 22:42:10,2020
14,active,17,0,True,0,17,9,6,True,True,False,0,2020-07-30 22:25:59+00:00,,,2020-07-30 22:42:10,2020
15,active,19,0,True,1,19,2,12,True,True,False,0,2020-07-30 22:12:33+00:00,,,2020-07-30 22:42:10,2020
16,active,20,0,True,0,20,7,16,True,True,True,0,2020-07-30 22:41:35+00:00,,,2020-07-30 22:42:10,2020
17,active,21,0,True,0,21,8,10,True,True,True,0,2020-07-30 22:39:51+00:00,,,2020-07-30 22:42:10,2020
18,active,22,0,True,0,22,6,41,True,True,True,0,2020-07-30 22:26:21+00:00,,,2020-07-30 22:42:10,2020
19,active,23,0,True,0,23,7,14,True,True,True,0,2020-07-30 22:30:16+00:00,,,2020-07-30 22:42:10,2020
20,active,24,0,True,0,24,17,2,True,True,False,0,2020-07-30 22:38:01+00:00,,,2020-07-30 22:42:10,2020
21,active,25,0,True,0,25,13,2,True,True,False,0,2020-07-30 22:28:51+00:00,,,2020-07-30 22:42:10,2020
22,active,26,0,True,2,26,2,11,True,True,False,0,2020-07-30 21:55:13+00:00,,,2020-07-30 22:42:10,2020
23,active,27,0,True,2,27,14,7,True,True,False,0,2020-07-30 22:41:46+00:00,,,2020-07-30 22:42:10,2020
24,active,29,0,True,0,29,9,6,True,True,False,0,2020-07-30 21:18:48+00:00,,,2020-07-30 22:42:10,2020
25,active,30,0,True,0,30,0,15,True,True,False,0,2020-07-30 22:31:44+00:00,,,2020-07-30 22:42:10,2020
26,active,31,0,True,1,31,13,5,True,True,True,0,2020-07-30 22:37:58+00:00,,,2020-07-30 22:42:10,2020
27,active,32,0,True,1,32,4,10,True,True,False,0,2020-07-30 22:35:21+00:00,,,2020-07-30 22:42:10,2020
28,active,33,0,True,0,33,20,7,True,True,False,0,2020-07-30 22:40:08+00:00,,,2020-07-30 22:42:10,2020
29,active,35,0,True,0,35,4,19,True,True,False,0,2020-07-30 22:38:19+00:00,,,2020-07-30 22:42:10,2020
30,active,36,0,True,0,36,4,29,True,True,True,0,2020-07-30 22:34:57+00:00,,,2020-07-30 22:42:10,2020
31,active,37,0,True,0,37,2,13,True,True,True,0,2020-07-30 18:12:44+00:00,,,2020-07-30 22:42:10,2020
32,active,39,0,True,0,39,5,18,True,True,False,0,2020-07-30 22:36:48+00:00,,,2020-07-30 22:42:10,2020
33,active,40,0,True,0,40,1,18,True,True,False,0,2020-07-30 22:37:58+00:00,,,2020-07-30 22:42:10,2020
34,active,41,0,True,1,41,18,8,True,True,True,0,2020-07-30 22:40:49+00:00,,,2020-07-30 22:42:10,2020
35,active,42,0,True,1,42,12,10,True,True,False,0,2020-07-30 22:15:39+00:00,,,2020-07-30 22:42:10,2020
36,active,43,0,True,0,43,2,13,True,True,True,0,2020-07-30 22:11:36+00:00,,,2020-07-30 22:42:10,2020
37,active,44,0,True,0,44,20,3,True,True,False,0,2020-07-30 22:33:43+00:00,,,2020-07-30 22:42:10,2020
38,active,46,0,True,1,46,18,0,True,True,False,0,2020-07-30 22:41:14+00:00,,,2020-07-30 22:42:10,2020
39,active,47,0,True,1,47,11,7,True,True,True,0,2020-07-30 22:37:31+00:00,,,2020-07-30 22:42:10,2020
40,active,48,0,True,0,48,7,12,True,True,False,0,2020-07-30 22:37:04+00:00,,,2020-07-30 22:42:10,2020
41,active,49,0,True,0,49,0,18,True,True,False,0,2020-07-30 22:34:56+00:00,,,2020-07-30 22:42:10,2020
