,is_returning,num_ebikes_available,is_renting,num_docks_available,station_id,station_status,is_installed,num_bikes_available,eightd_has_available_keys,num_bikes_disabled,num_docks_disabled,last_reported,legacy_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
214,True,0,True,2,282,active,True,13,False,0,0,2020-07-27 15:19:47+00:00,282,,,2020-07-27 16:42:50,2020
215,True,0,True,20,296,active,True,1,False,2,0,2020-07-27 16:26:42+00:00,296,,,2020-07-27 16:42:50,2020
216,True,0,True,3,318,active,True,16,False,0,0,2020-07-27 16:38:08+00:00,318,,,2020-07-27 16:42:50,2020
217,True,0,True,18,319,active,True,7,False,0,0,2020-07-27 16:32:51+00:00,319,,,2020-07-27 16:42:50,2020
218,True,0,True,6,327,active,True,9,False,0,0,2020-07-27 16:09:11+00:00,327,,,2020-07-27 16:42:50,2020
219,True,0,True,5,328,active,True,10,False,0,0,2020-07-27 16:36:04+00:00,328,,,2020-07-27 16:42:50,2020
220,True,0,True,4,329,active,True,11,False,0,0,2020-07-27 13:40:24+00:00,329,,,2020-07-27 16:42:50,2020
221,True,0,True,13,330,active,True,2,False,0,0,2020-07-27 16:26:46+00:00,330,,,2020-07-27 16:42:50,2020
222,True,0,True,4,331,active,True,9,False,2,0,2020-07-27 16:31:12+00:00,331,,,2020-07-27 16:42:50,2020
223,True,0,True,14,332,active,True,0,False,1,0,2020-07-27 14:56:44+00:00,332,,,2020-07-27 16:42:50,2020
224,True,0,True,3,333,active,True,22,False,0,0,2020-07-27 13:54:09+00:00,333,,,2020-07-27 16:42:50,2020
225,True,0,True,12,334,active,True,7,False,0,0,2020-07-27 16:18:21+00:00,334,,,2020-07-27 16:42:50,2020
226,True,0,True,10,335,active,True,8,False,1,0,2020-07-27 16:05:38+00:00,335,,,2020-07-27 16:42:50,2020
227,True,0,True,1,336,active,True,14,False,0,0,2020-07-27 12:18:09+00:00,336,,,2020-07-27 16:42:50,2020
228,True,0,True,5,337,active,True,10,False,0,0,2020-07-27 14:47:16+00:00,337,,,2020-07-27 16:42:50,2020
229,True,0,True,14,338,active,True,1,False,0,0,2020-07-27 16:08:49+00:00,338,,,2020-07-27 16:42:50,2020
230,True,0,True,0,339,active,True,15,False,0,0,2020-07-27 12:16:04+00:00,339,,,2020-07-27 16:42:50,2020
231,True,0,True,5,340,active,True,14,False,0,0,2020-07-27 15:19:57+00:00,340,,,2020-07-27 16:42:50,2020
232,True,0,True,10,341,active,True,5,True,0,0,2020-07-27 14:52:03+00:00,341,,,2020-07-27 16:42:50,2020
233,True,0,True,14,342,active,True,0,False,1,0,2020-07-27 16:36:51+00:00,342,,,2020-07-27 16:42:50,2020
234,True,0,True,10,343,active,True,4,False,1,0,2020-07-27 08:47:14+00:00,343,,,2020-07-27 16:42:50,2020
235,True,0,True,19,344,active,True,0,False,0,0,2020-07-27 09:48:36+00:00,344,,,2020-07-27 16:42:50,2020
236,True,0,True,13,345,active,True,4,False,2,0,2020-07-27 15:54:18+00:00,345,,,2020-07-27 16:42:50,2020
237,True,0,True,14,346,active,True,1,False,0,0,2020-07-27 16:14:55+00:00,346,,,2020-07-27 16:42:50,2020
238,True,0,True,11,347,active,True,4,False,0,0,2020-07-27 16:41:10+00:00,347,,,2020-07-27 16:42:50,2020
239,True,0,True,3,348,active,True,12,False,0,0,2020-07-27 08:53:47+00:00,348,,,2020-07-27 16:42:50,2020
240,True,0,True,17,349,active,True,0,True,0,0,2020-07-27 16:35:25+00:00,349,,,2020-07-27 16:42:50,2020
241,True,0,True,13,350,active,True,4,False,0,0,2020-07-27 09:48:12+00:00,350,,,2020-07-27 16:42:50,2020
242,True,0,True,11,351,active,True,4,False,0,0,2020-07-27 14:55:50+00:00,351,,,2020-07-27 16:42:50,2020
243,True,0,True,2,352,active,True,13,False,0,0,2020-07-27 16:06:30+00:00,352,,,2020-07-27 16:42:50,2020
244,True,0,True,3,353,active,True,12,True,0,0,2020-07-27 08:48:21+00:00,353,,,2020-07-27 16:42:50,2020
245,True,0,True,14,354,active,True,1,False,0,0,2020-07-27 16:38:49+00:00,354,,,2020-07-27 16:42:50,2020
246,True,0,True,9,355,active,True,8,False,0,0,2020-07-27 16:39:06+00:00,355,,,2020-07-27 16:42:50,2020
247,True,0,True,8,356,active,True,14,False,1,0,2020-07-27 16:39:38+00:00,356,,,2020-07-27 16:42:50,2020
248,True,0,True,14,357,active,True,1,False,0,0,2020-07-27 15:46:40+00:00,357,,,2020-07-27 16:42:50,2020
249,True,0,True,11,358,active,True,8,False,0,0,2020-07-27 13:44:14+00:00,358,,,2020-07-27 16:42:50,2020
250,True,0,True,10,359,active,True,4,False,1,0,2020-07-27 16:39:23+00:00,359,,,2020-07-27 16:42:50,2020
251,True,0,True,14,360,active,True,1,False,0,0,2020-07-27 14:37:38+00:00,360,,,2020-07-27 16:42:50,2020
252,True,0,True,12,361,active,True,6,False,1,0,2020-07-27 16:27:23+00:00,361,,,2020-07-27 16:42:50,2020
253,True,0,True,9,362,active,True,8,False,2,0,2020-07-27 16:36:57+00:00,362,,,2020-07-27 16:42:50,2020
254,True,0,True,5,363,active,True,14,False,0,0,2020-07-27 16:39:10+00:00,363,,,2020-07-27 16:42:50,2020
255,True,0,True,10,364,active,True,9,False,0,0,2020-07-27 14:46:39+00:00,364,,,2020-07-27 16:42:50,2020
256,True,0,True,7,365,active,True,12,False,0,0,2020-07-27 16:29:57+00:00,365,,,2020-07-27 16:42:50,2020
257,True,0,True,6,366,active,True,9,False,0,0,2020-07-27 16:22:55+00:00,366,,,2020-07-27 16:42:50,2020
258,True,0,True,5,367,active,True,14,False,0,0,2020-07-27 14:49:56+00:00,367,,,2020-07-27 16:42:50,2020
259,True,0,True,15,368,active,True,0,False,0,0,2020-07-27 16:15:38+00:00,368,,,2020-07-27 16:42:50,2020
260,True,0,True,13,369,active,True,2,False,0,0,2020-07-27 16:10:47+00:00,369,,,2020-07-27 16:42:50,2020
261,True,0,True,17,370,active,True,2,False,0,0,2020-07-27 16:30:47+00:00,370,,,2020-07-27 16:42:50,2020
262,True,0,True,15,371,active,True,4,False,0,0,2020-07-27 15:20:52+00:00,371,,,2020-07-27 16:42:50,2020
263,True,0,True,11,372,active,True,8,False,0,0,2020-07-27 16:35:14+00:00,372,,,2020-07-27 16:42:50,2020
264,True,0,True,10,373,active,True,5,False,0,0,2020-07-27 08:52:25+00:00,373,,,2020-07-27 16:42:50,2020
265,True,0,True,15,374,active,True,3,False,1,0,2020-07-27 16:25:52+00:00,374,,,2020-07-27 16:42:50,2020
266,True,0,True,3,376,active,True,12,False,0,0,2020-07-27 14:07:57+00:00,376,,,2020-07-27 16:42:50,2020
267,True,0,True,10,377,active,True,9,False,0,0,2020-07-27 15:18:33+00:00,377,,,2020-07-27 16:42:50,2020
268,True,0,True,19,378,active,True,0,False,0,0,2020-07-27 15:49:30+00:00,378,,,2020-07-27 16:42:50,2020
269,True,0,True,5,379,active,True,10,False,0,0,2020-07-27 16:36:55+00:00,379,,,2020-07-27 16:42:50,2020
270,True,0,True,3,380,active,True,15,False,0,0,2020-07-27 16:38:53+00:00,380,,,2020-07-27 16:42:50,2020
271,True,0,True,18,381,active,True,0,False,1,0,2020-07-27 16:36:01+00:00,381,,,2020-07-27 16:42:50,2020
272,True,0,True,1,384,active,True,18,True,0,0,2020-07-27 16:24:15+00:00,384,,,2020-07-27 16:42:50,2020
273,True,0,True,0,385,active,True,13,False,1,1,2020-07-27 13:28:00+00:00,385,,,2020-07-27 16:42:50,2020
274,True,0,True,2,386,active,True,17,False,0,0,2020-07-27 16:37:02+00:00,386,,,2020-07-27 16:42:50,2020
275,True,0,True,5,387,active,True,10,False,0,0,2020-07-27 08:59:03+00:00,387,,,2020-07-27 16:42:50,2020
276,True,0,True,8,388,active,True,3,False,0,0,2020-07-27 15:09:10+00:00,388,,,2020-07-27 16:42:50,2020
277,True,0,True,2,389,active,True,12,False,0,0,2020-07-27 16:26:56+00:00,389,,,2020-07-27 16:42:50,2020
278,True,0,True,3,390,active,True,12,False,0,0,2020-07-27 08:58:54+00:00,390,,,2020-07-27 16:42:50,2020
279,True,0,True,4,391,active,True,10,False,1,0,2020-07-27 08:57:49+00:00,391,,,2020-07-27 16:42:50,2020
280,True,0,True,4,392,active,True,11,False,0,0,2020-07-27 08:57:12+00:00,392,,,2020-07-27 16:42:50,2020
281,True,0,True,10,393,active,True,5,False,0,0,2020-07-26 08:57:56+00:00,393,,,2020-07-27 16:42:50,2020
282,True,0,True,11,394,active,True,3,False,0,0,2020-07-27 08:59:07+00:00,394,,,2020-07-27 16:42:50,2020
283,True,0,True,12,395,active,True,3,False,0,0,2020-07-27 16:15:30+00:00,395,,,2020-07-27 16:42:50,2020
284,True,0,True,7,396,active,True,8,False,0,0,2020-07-27 15:03:48+00:00,396,,,2020-07-27 16:42:50,2020
285,True,0,True,0,397,active,True,15,False,0,0,2020-07-27 10:57:52+00:00,397,,,2020-07-27 16:42:50,2020
286,True,0,True,12,398,active,True,7,False,0,0,2020-07-27 16:12:02+00:00,398,,,2020-07-27 16:42:50,2020
287,True,0,True,9,399,active,True,6,False,0,0,2020-07-27 16:15:39+00:00,399,,,2020-07-27 16:42:50,2020
288,True,0,True,22,400,active,True,5,False,0,0,2020-07-27 16:36:42+00:00,400,,,2020-07-27 16:42:50,2020
289,True,0,True,1,401,active,True,14,False,0,0,2020-07-27 16:10:59+00:00,401,,,2020-07-27 16:42:50,2020
290,True,0,True,15,402,active,True,0,False,0,0,2020-07-27 12:27:30+00:00,402,,,2020-07-27 16:42:50,2020
291,True,0,True,12,403,active,True,3,False,0,0,2020-07-27 16:38:29+00:00,403,,,2020-07-27 16:42:50,2020
292,True,0,True,8,404,active,True,8,False,0,0,2020-07-27 15:52:30+00:00,404,,,2020-07-27 16:42:50,2020
293,True,0,True,6,405,active,True,13,False,0,0,2020-07-27 13:30:19+00:00,405,,,2020-07-27 16:42:50,2020
294,True,0,True,12,406,active,True,3,False,0,0,2020-07-27 14:54:26+00:00,406,,,2020-07-27 16:42:50,2020
295,True,0,True,9,407,active,True,10,False,0,0,2020-07-27 12:31:03+00:00,407,,,2020-07-27 16:42:50,2020
296,True,0,True,2,408,active,True,13,False,0,0,2020-07-27 16:24:07+00:00,408,,,2020-07-27 16:42:50,2020
297,True,0,True,11,409,active,True,8,False,0,0,2020-07-27 16:24:30+00:00,409,,,2020-07-27 16:42:50,2020
298,True,0,True,1,410,active,True,17,False,1,0,2020-07-27 09:12:04+00:00,410,,,2020-07-27 16:42:50,2020
299,True,0,True,0,411,active,True,14,False,1,0,2020-07-27 08:59:02+00:00,411,,,2020-07-27 16:42:50,2020
300,True,0,True,5,412,active,True,14,False,0,0,2020-07-27 11:56:03+00:00,412,,,2020-07-27 16:42:50,2020
301,True,0,True,15,413,active,True,4,False,0,0,2020-07-27 16:11:41+00:00,413,,,2020-07-27 16:42:50,2020
302,True,0,True,21,414,active,True,2,False,0,0,2020-07-27 13:20:09+00:00,414,,,2020-07-27 16:42:50,2020
303,True,0,True,16,415,active,True,3,False,0,0,2020-07-27 16:28:26+00:00,415,,,2020-07-27 16:42:50,2020
304,True,0,True,2,416,active,True,13,False,0,0,2020-07-27 16:40:04+00:00,416,,,2020-07-27 16:42:50,2020
305,True,0,True,10,417,active,True,9,False,0,0,2020-07-27 16:35:18+00:00,417,,,2020-07-27 16:42:50,2020
306,True,0,True,5,419,active,True,10,False,0,0,2020-07-27 15:22:58+00:00,419,,,2020-07-27 16:42:50,2020
307,False,0,False,0,420,out_of_service,False,0,False,0,0,1970-01-02 00:00:00+00:00,420,,,2020-07-27 16:42:50,1970
308,True,0,True,9,421,active,True,10,False,0,0,2020-07-27 08:58:50+00:00,421,,,2020-07-27 16:42:50,2020
309,True,0,True,0,422,active,True,15,False,0,0,2020-07-27 13:16:07+00:00,422,,,2020-07-27 16:42:50,2020
310,True,0,True,10,423,active,True,9,False,0,0,2020-07-27 08:58:09+00:00,423,,,2020-07-27 16:42:50,2020
311,True,0,True,9,424,active,True,10,False,0,0,2020-07-27 14:44:28+00:00,424,,,2020-07-27 16:42:50,2020
312,True,0,True,12,425,active,True,4,False,0,0,2020-07-27 12:30:23+00:00,425,,,2020-07-27 16:42:50,2020
313,True,0,True,15,426,active,True,12,False,0,0,2020-07-27 16:34:20+00:00,426,,,2020-07-27 16:42:50,2020
314,True,0,True,9,427,active,True,10,False,0,0,2020-07-27 16:01:46+00:00,427,,,2020-07-27 16:42:50,2020
315,True,0,True,1,428,active,True,18,False,0,0,2020-07-27 15:54:28+00:00,428,,,2020-07-27 16:42:50,2020
316,True,0,True,3,430,active,True,16,False,0,0,2020-07-27 08:57:29+00:00,430,,,2020-07-27 16:42:50,2020
317,True,0,True,15,431,active,True,0,False,0,0,2020-07-27 08:58:10+00:00,431,,,2020-07-27 16:42:50,2020
318,True,0,True,12,432,active,True,7,False,0,0,2020-07-27 08:57:15+00:00,432,,,2020-07-27 16:42:50,2020
319,True,0,True,18,433,active,True,1,False,0,0,2020-07-27 14:38:02+00:00,433,,,2020-07-27 16:42:50,2020
320,True,0,True,10,434,active,True,9,False,0,0,2020-07-27 08:58:20+00:00,434,,,2020-07-27 16:42:50,2020
321,True,0,True,6,435,active,True,8,False,1,0,2020-07-27 11:52:47+00:00,435,,,2020-07-27 16:42:50,2020
322,True,0,True,8,436,active,True,7,False,0,0,2020-07-27 16:37:35+00:00,436,,,2020-07-27 16:42:50,2020
323,True,0,True,3,437,active,True,15,False,1,0,2020-07-27 16:42:41+00:00,437,,,2020-07-27 16:42:50,2020
324,True,0,True,2,440,active,True,15,False,0,0,2020-07-27 15:45:29+00:00,440,,,2020-07-27 16:42:50,2020
325,True,0,True,5,441,active,True,14,False,0,0,2020-07-27 15:18:25+00:00,441,,,2020-07-27 16:42:50,2020
326,True,0,True,9,442,active,True,6,False,0,0,2020-07-27 14:54:05+00:00,442,,,2020-07-27 16:42:50,2020
327,True,0,True,16,443,active,True,3,False,0,0,2020-07-27 08:57:52+00:00,443,,,2020-07-27 16:42:50,2020
328,True,0,True,7,445,active,True,12,False,0,0,2020-07-27 16:30:21+00:00,445,,,2020-07-27 16:42:50,2020
329,True,0,True,1,446,active,True,11,False,0,0,2020-07-27 15:17:38+00:00,446,,,2020-07-27 16:42:50,2020
330,True,0,True,18,447,active,True,1,False,0,0,2020-07-27 08:43:03+00:00,447,,,2020-07-27 16:42:50,2020
331,True,0,True,11,448,active,True,0,False,0,0,2020-07-26 08:57:23+00:00,448,,,2020-07-27 16:42:50,2020
332,True,0,True,0,449,out_of_service,False,0,False,0,0,1970-01-02 00:00:00+00:00,449,,,2020-07-27 16:42:50,1970
333,True,0,True,15,450,active,True,0,False,0,0,2020-07-27 10:21:38+00:00,450,,,2020-07-27 16:42:50,2020
334,True,0,True,15,451,active,True,0,False,0,0,2020-07-27 13:19:51+00:00,451,,,2020-07-27 16:42:50,2020
335,True,0,True,13,452,active,True,1,False,1,0,2020-07-27 16:30:17+00:00,452,,,2020-07-27 16:42:50,2020
336,True,0,True,9,453,active,True,5,False,1,0,2020-07-27 15:00:34+00:00,453,,,2020-07-27 16:42:50,2020
337,True,0,True,9,454,active,True,6,False,0,0,2020-07-27 16:14:43+00:00,454,,,2020-07-27 16:42:50,2020
