,last_reported,eightd_has_available_keys,station_id,is_renting,num_docks_disabled,station_status,num_bikes_available,num_bikes_disabled,is_installed,is_returning,legacy_id,num_ebikes_available,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
32,2020-08-19 02:26:13+00:00,False,39,True,0,active,5,0,True,True,39,0,18,2020-08-19 02:33:35,2020
33,2020-08-19 02:32:17+00:00,False,40,True,0,active,14,0,True,True,40,0,5,2020-08-19 02:33:35,2020
34,2020-08-19 02:22:21+00:00,True,41,True,0,active,24,1,True,True,41,0,2,2020-08-19 02:33:35,2020
35,2020-08-19 02:13:36+00:00,False,42,True,0,active,6,1,True,True,42,0,16,2020-08-19 02:33:35,2020
36,2020-08-19 00:47:38+00:00,True,43,True,0,active,3,0,True,True,43,0,12,2020-08-19 02:33:35,2020
37,2020-08-19 01:29:41+00:00,False,44,True,0,active,14,0,True,True,44,0,9,2020-08-19 02:33:35,2020
38,2020-08-19 02:33:03+00:00,False,46,True,0,active,15,0,True,True,46,0,4,2020-08-19 02:33:35,2020
39,2020-08-19 02:14:58+00:00,True,47,True,0,active,16,0,True,True,47,0,3,2020-08-19 02:33:35,2020
40,2020-08-19 00:10:07+00:00,False,48,True,0,active,4,0,True,True,48,0,15,2020-08-19 02:33:35,2020
41,2020-08-19 01:29:32+00:00,False,49,True,0,active,11,0,True,True,49,0,7,2020-08-19 02:33:35,2020
42,2020-08-19 02:11:07+00:00,True,50,True,0,active,12,1,True,True,50,0,2,2020-08-19 02:33:35,2020
43,2020-08-19 02:15:36+00:00,False,51,True,0,active,6,0,True,True,51,0,9,2020-08-19 02:33:35,2020
44,2020-08-19 02:06:22+00:00,True,52,True,0,active,7,2,True,True,52,0,14,2020-08-19 02:33:35,2020
45,2020-08-19 02:23:51+00:00,False,53,True,0,active,0,3,True,True,53,0,16,2020-08-19 02:33:35,2020
46,2020-08-19 02:31:58+00:00,False,54,True,0,active,9,1,True,True,54,0,5,2020-08-19 02:33:35,2020
47,2020-08-19 02:27:49+00:00,False,55,True,0,active,5,0,True,True,55,0,10,2020-08-19 02:33:35,2020
48,2020-08-19 01:28:31+00:00,False,56,True,0,active,7,1,True,True,56,0,10,2020-08-19 02:33:35,2020
49,2020-08-19 01:57:18+00:00,True,57,True,0,active,14,0,True,True,57,0,0,2020-08-19 02:33:35,2020
50,2020-08-19 02:14:42+00:00,True,58,True,0,active,11,2,True,True,58,0,6,2020-08-19 02:33:35,2020
51,2020-08-19 01:58:11+00:00,True,59,True,0,active,0,0,True,True,59,0,19,2020-08-19 02:33:35,2020
52,2020-08-19 02:32:42+00:00,False,60,True,0,active,3,2,True,True,60,0,14,2020-08-19 02:33:35,2020
53,2020-08-19 01:24:51+00:00,False,61,True,0,active,10,0,True,True,61,0,9,2020-08-19 02:33:35,2020
54,2020-08-19 00:24:41+00:00,False,63,True,0,active,15,0,True,True,63,0,0,2020-08-19 02:33:35,2020
55,2020-08-19 01:55:50+00:00,False,64,True,0,active,5,1,True,True,64,0,13,2020-08-19 02:33:35,2020
56,2020-08-19 02:10:43+00:00,False,65,True,0,active,3,0,True,True,65,0,20,2020-08-19 02:33:35,2020
57,2020-08-19 01:48:41+00:00,False,66,True,0,active,14,1,True,True,66,0,0,2020-08-19 02:33:35,2020
58,2020-08-19 02:27:42+00:00,True,67,True,0,active,0,0,True,True,67,0,27,2020-08-19 02:33:35,2020
59,2020-08-19 02:20:35+00:00,True,68,True,0,active,19,0,True,True,68,0,0,2020-08-19 02:33:35,2020
60,2020-08-19 02:15:57+00:00,True,69,True,0,active,18,0,True,True,69,0,1,2020-08-19 02:33:35,2020
61,2020-08-19 02:03:27+00:00,False,70,True,0,active,2,0,True,True,70,0,21,2020-08-19 02:33:35,2020
62,2020-08-19 02:12:25+00:00,False,71,True,0,active,10,0,True,True,71,0,13,2020-08-19 02:33:35,2020
63,2020-08-19 02:00:41+00:00,False,72,True,0,active,14,0,True,True,72,0,9,2020-08-19 02:33:35,2020
64,2020-08-19 01:08:26+00:00,False,73,True,0,active,7,3,True,True,73,0,5,2020-08-19 02:33:35,2020
65,2020-08-19 02:31:57+00:00,True,74,True,0,active,7,1,True,True,74,0,11,2020-08-19 02:33:35,2020
66,2020-08-19 02:26:00+00:00,False,75,True,0,active,7,1,True,True,75,0,7,2020-08-19 02:33:35,2020
67,2020-08-19 01:46:42+00:00,False,76,True,0,active,16,1,True,True,76,0,0,2020-08-19 02:33:35,2020
68,2020-08-19 00:25:17+00:00,False,77,True,0,active,8,0,True,True,77,0,7,2020-08-19 02:33:35,2020
69,2020-08-19 02:07:40+00:00,False,78,True,0,active,10,0,True,True,78,0,9,2020-08-19 02:33:35,2020
70,2020-08-19 02:33:10+00:00,False,79,True,0,active,15,2,True,True,79,0,2,2020-08-19 02:33:35,2020
71,2020-08-19 01:58:59+00:00,False,80,True,0,active,0,0,True,True,80,0,35,2020-08-19 02:33:35,2020
72,2020-08-19 02:30:15+00:00,False,81,True,0,active,5,2,True,True,81,0,12,2020-08-19 02:33:35,2020
73,2020-08-19 02:03:47+00:00,False,82,True,0,active,8,1,True,True,82,0,6,2020-08-19 02:33:35,2020
74,2020-08-19 01:24:43+00:00,False,84,True,0,active,10,1,True,True,84,0,4,2020-08-19 02:33:35,2020
75,2020-08-19 02:24:02+00:00,False,85,True,0,active,1,0,True,True,85,0,18,2020-08-19 02:33:35,2020
76,2020-08-19 02:22:03+00:00,False,86,True,0,active,14,0,True,True,86,0,5,2020-08-19 02:33:35,2020
77,2020-08-19 02:12:28+00:00,False,87,True,0,active,13,1,True,True,87,0,1,2020-08-19 02:33:35,2020
78,2020-08-19 00:39:17+00:00,False,89,True,0,active,8,0,True,True,89,0,11,2020-08-19 02:33:35,2020
79,2020-08-19 02:30:36+00:00,False,90,True,0,active,14,0,True,True,90,0,5,2020-08-19 02:33:35,2020
80,2020-08-19 01:40:27+00:00,False,91,True,0,active,3,0,True,True,91,0,16,2020-08-19 02:33:35,2020
81,2020-08-19 00:24:51+00:00,False,92,True,0,active,18,1,True,True,92,0,0,2020-08-19 02:33:35,2020
82,2020-08-19 01:20:38+00:00,False,93,True,0,active,11,2,True,True,93,0,2,2020-08-19 02:33:35,2020
83,2020-08-19 01:22:02+00:00,False,94,True,0,active,2,0,True,True,94,0,9,2020-08-19 02:33:35,2020
84,2020-08-19 02:22:44+00:00,False,95,True,0,active,1,3,True,True,95,0,11,2020-08-19 02:33:35,2020
85,2020-08-19 02:24:34+00:00,False,96,True,0,active,8,0,True,True,96,0,11,2020-08-19 02:33:35,2020
86,2020-08-19 02:30:05+00:00,False,97,True,0,active,5,2,True,True,97,0,12,2020-08-19 02:33:35,2020
87,2020-08-19 02:18:06+00:00,False,98,True,0,active,3,0,True,True,98,0,20,2020-08-19 02:33:35,2020
88,2020-08-19 01:35:46+00:00,False,99,True,0,active,10,2,True,True,99,0,3,2020-08-19 02:33:35,2020
89,2020-08-19 02:25:04+00:00,True,100,True,0,active,8,0,True,True,100,0,17,2020-08-19 02:33:35,2020
90,2020-08-19 01:22:29+00:00,False,101,True,0,active,9,0,True,True,101,0,6,2020-08-19 02:33:35,2020
91,2020-08-19 02:02:23+00:00,False,102,True,0,active,8,0,True,True,102,0,7,2020-08-19 02:33:35,2020
92,2020-08-19 01:22:37+00:00,False,103,True,0,active,13,0,True,True,103,0,2,2020-08-19 02:33:35,2020
93,2020-08-19 00:03:47+00:00,False,104,True,0,active,5,0,True,True,104,0,14,2020-08-19 02:33:35,2020
94,2020-08-19 01:52:23+00:00,False,105,True,0,active,9,0,True,True,105,0,10,2020-08-19 02:33:35,2020
95,2020-08-18 20:26:10+00:00,False,106,True,0,active,8,0,True,True,106,0,7,2020-08-19 02:33:35,2020
96,2020-08-19 02:10:02+00:00,False,107,True,0,active,0,1,True,True,107,0,18,2020-08-19 02:33:35,2020
97,2020-08-19 01:42:51+00:00,False,108,True,0,active,3,0,True,True,108,0,14,2020-08-19 02:33:35,2020
98,2020-08-18 22:32:39+00:00,False,109,True,0,active,2,2,True,True,109,0,31,2020-08-19 02:33:35,2020
99,2020-08-19 00:55:46+00:00,False,110,True,0,active,2,0,True,True,110,0,13,2020-08-19 02:33:35,2020
100,2020-08-18 22:49:12+00:00,False,111,True,0,active,2,0,True,True,111,0,13,2020-08-19 02:33:35,2020
101,2020-08-19 00:39:38+00:00,False,112,True,0,active,7,0,True,True,112,0,8,2020-08-19 02:33:35,2020
102,2020-08-19 01:14:42+00:00,False,113,True,0,active,1,1,True,True,113,0,13,2020-08-19 02:33:35,2020
103,2020-08-19 02:28:17+00:00,False,114,True,0,active,5,0,True,True,114,0,10,2020-08-19 02:33:35,2020
104,2020-08-19 02:29:47+00:00,False,115,True,0,active,16,0,True,True,115,0,3,2020-08-19 02:33:35,2020
105,2020-08-19 02:19:57+00:00,False,116,True,0,active,14,0,True,True,116,0,9,2020-08-19 02:33:35,2020
106,2020-08-18 23:39:21+00:00,False,117,True,0,active,4,1,True,True,117,0,14,2020-08-19 02:33:35,2020
107,2020-08-19 01:41:21+00:00,False,118,True,0,active,16,1,True,True,118,0,2,2020-08-19 02:33:35,2020
108,2020-08-19 02:27:51+00:00,False,119,True,0,active,12,2,True,True,119,0,1,2020-08-19 02:33:35,2020
109,2020-08-19 01:55:48+00:00,False,120,True,0,active,13,0,True,True,120,0,2,2020-08-19 02:33:35,2020
110,2020-08-19 02:17:38+00:00,False,121,True,0,active,8,2,True,True,121,0,7,2020-08-19 02:33:35,2020
111,2020-08-19 00:33:38+00:00,False,122,True,0,active,3,0,True,True,122,0,12,2020-08-19 02:33:35,2020
112,2020-08-18 21:10:49+00:00,False,124,True,0,active,1,0,True,True,124,0,14,2020-08-19 02:33:35,2020
113,2020-08-19 01:04:20+00:00,False,125,True,1,active,8,1,True,True,125,0,5,2020-08-19 02:33:35,2020
114,2020-08-19 01:27:37+00:00,False,126,True,0,active,13,1,True,True,126,0,1,2020-08-19 02:33:35,2020
115,2020-08-19 01:56:21+00:00,False,128,True,0,active,15,0,True,True,128,0,4,2020-08-19 02:33:35,2020
116,2020-08-19 02:32:44+00:00,False,129,True,0,active,13,0,True,True,129,0,6,2020-08-19 02:33:35,2020
117,2020-08-19 02:31:00+00:00,False,130,True,0,active,14,0,True,True,130,0,1,2020-08-19 02:33:35,2020
118,2020-08-19 01:56:50+00:00,False,131,True,0,active,15,0,True,True,131,0,3,2020-08-19 02:33:35,2020
119,2020-08-18 23:32:09+00:00,False,133,True,0,active,19,2,True,True,133,0,2,2020-08-19 02:33:35,2020
120,2020-08-19 01:34:13+00:00,False,135,True,0,active,1,0,True,True,135,0,16,2020-08-19 02:33:35,2020
121,2020-08-19 01:30:38+00:00,False,136,True,0,active,0,1,True,True,136,0,18,2020-08-19 02:33:35,2020
122,2020-08-19 02:18:14+00:00,False,137,True,0,active,13,0,True,True,137,0,2,2020-08-19 02:33:35,2020
123,2020-08-19 00:09:47+00:00,False,138,True,0,active,10,1,True,True,138,0,4,2020-08-19 02:33:35,2020
124,2020-08-19 02:29:57+00:00,False,139,True,0,active,18,0,True,True,139,0,1,2020-08-19 02:33:35,2020
125,2020-08-19 01:12:40+00:00,False,140,True,0,active,10,0,True,True,140,0,7,2020-08-19 02:33:35,2020
126,2020-08-19 01:24:31+00:00,False,141,True,0,active,8,0,True,True,141,0,7,2020-08-19 02:33:35,2020
127,2020-08-19 01:41:17+00:00,False,142,True,0,active,19,0,True,True,142,0,4,2020-08-19 02:33:35,2020
128,2020-08-19 02:22:09+00:00,False,143,True,0,active,6,1,True,True,143,0,16,2020-08-19 02:33:35,2020
129,2020-08-19 00:08:04+00:00,False,144,True,0,active,19,0,True,True,144,0,0,2020-08-19 02:33:35,2020
130,2020-08-19 00:56:26+00:00,False,145,True,0,active,14,0,True,True,145,0,5,2020-08-19 02:33:35,2020
131,2020-08-19 01:47:14+00:00,False,146,True,0,active,18,1,True,True,146,0,0,2020-08-19 02:33:35,2020
132,2020-08-19 00:47:00+00:00,True,149,True,0,active,13,1,True,True,149,0,4,2020-08-19 02:33:35,2020
133,2020-08-19 01:43:43+00:00,False,150,True,0,active,13,1,True,True,150,0,5,2020-08-19 02:33:35,2020
134,2020-08-19 02:22:38+00:00,False,151,True,0,active,15,0,True,True,151,0,4,2020-08-19 02:33:35,2020
135,2020-08-19 01:40:35+00:00,True,152,True,0,active,13,0,True,True,152,0,2,2020-08-19 02:33:35,2020
136,2020-08-19 02:08:26+00:00,False,156,True,0,active,6,1,True,True,156,0,8,2020-08-19 02:33:35,2020
137,2020-08-19 02:14:41+00:00,False,157,True,0,active,1,2,True,True,157,0,12,2020-08-19 02:33:35,2020
138,2020-08-19 01:41:21+00:00,False,159,True,0,active,3,0,True,True,159,0,12,2020-08-19 02:33:35,2020
139,2020-08-19 01:11:04+00:00,True,160,True,0,active,4,0,True,True,160,0,10,2020-08-19 02:33:35,2020
140,2020-08-19 01:28:37+00:00,True,161,True,0,active,22,1,True,True,161,0,0,2020-08-19 02:33:35,2020
141,2020-08-19 00:12:49+00:00,False,162,True,0,active,7,0,True,True,162,0,8,2020-08-19 02:33:35,2020
142,2020-08-19 02:12:03+00:00,True,163,True,0,active,7,0,True,True,163,0,12,2020-08-19 02:33:35,2020
143,2020-08-19 02:20:25+00:00,False,167,True,0,active,8,0,True,True,167,0,7,2020-08-19 02:33:35,2020
144,2020-08-19 02:28:05+00:00,False,169,True,0,active,8,0,True,True,169,0,11,2020-08-19 02:33:35,2020
145,2020-08-18 22:24:55+00:00,True,170,True,0,active,0,0,True,True,170,0,14,2020-08-19 02:33:35,2020
146,2020-08-19 00:23:19+00:00,True,171,True,0,active,3,0,True,True,171,0,20,2020-08-19 02:33:35,2020
147,2020-08-19 02:04:07+00:00,True,173,True,0,active,8,0,True,True,173,0,6,2020-08-19 02:33:35,2020
148,2020-08-19 01:44:06+00:00,False,174,True,0,active,3,0,True,True,174,0,12,2020-08-19 02:33:35,2020
149,2020-08-19 02:01:04+00:00,True,175,True,0,active,6,1,True,True,175,0,10,2020-08-19 02:33:35,2020
150,2020-08-19 00:52:10+00:00,False,176,True,0,active,11,0,True,True,176,0,4,2020-08-19 02:33:35,2020
151,2020-08-19 02:16:41+00:00,False,177,True,0,active,17,0,True,True,177,0,2,2020-08-19 02:33:35,2020
152,2020-08-19 02:13:43+00:00,False,178,True,0,active,8,0,True,True,178,0,11,2020-08-19 02:33:35,2020
153,2020-08-19 02:32:05+00:00,False,179,True,0,active,13,0,True,True,179,0,12,2020-08-19 02:33:35,2020
154,2020-08-19 01:11:59+00:00,False,180,True,0,active,10,0,True,True,180,0,9,2020-08-19 02:33:35,2020
155,2020-08-18 23:58:26+00:00,False,181,True,0,active,10,0,True,True,181,0,9,2020-08-19 02:33:35,2020
156,2020-08-19 02:09:08+00:00,True,182,True,0,active,4,0,True,True,182,0,15,2020-08-19 02:33:35,2020
157,2020-08-19 00:06:14+00:00,False,183,True,0,active,8,0,True,True,183,0,11,2020-08-19 02:33:35,2020
158,2020-08-19 02:27:23+00:00,False,184,True,0,active,6,0,True,True,184,0,13,2020-08-19 02:33:35,2020
159,2020-08-19 02:24:49+00:00,False,185,True,0,active,1,1,True,True,185,0,13,2020-08-19 02:33:35,2020
160,2020-08-19 00:39:06+00:00,True,186,True,0,active,1,0,True,True,186,0,14,2020-08-19 02:33:35,2020
161,2020-08-19 00:43:12+00:00,False,187,True,0,active,10,0,True,True,187,0,5,2020-08-19 02:33:35,2020
162,2020-08-19 00:29:38+00:00,False,188,True,0,active,13,0,True,True,188,0,2,2020-08-19 02:33:35,2020
163,2020-08-19 02:26:39+00:00,True,189,True,0,active,11,0,True,True,189,0,12,2020-08-19 02:33:35,2020
164,2020-08-19 02:30:21+00:00,True,190,True,0,active,17,2,True,True,190,0,18,2020-08-19 02:33:35,2020
165,2020-08-18 23:41:27+00:00,False,191,True,0,active,3,0,True,True,191,0,12,2020-08-19 02:33:35,2020
166,2020-08-18 23:56:26+00:00,False,192,True,0,active,0,0,True,True,192,0,19,2020-08-19 02:33:35,2020
167,2020-08-19 01:39:06+00:00,True,193,True,0,active,1,0,True,True,193,0,14,2020-08-19 02:33:35,2020
168,2020-08-19 02:33:22+00:00,False,194,True,0,active,0,3,True,True,194,0,16,2020-08-19 02:33:35,2020
169,2020-08-19 02:14:27+00:00,False,195,True,0,active,11,1,True,True,195,0,11,2020-08-19 02:33:35,2020
170,2020-08-19 01:13:46+00:00,False,196,True,0,active,0,0,True,True,196,0,10,2020-08-19 02:33:35,2020
171,2020-08-19 01:03:45+00:00,False,197,True,0,active,7,1,True,True,197,0,7,2020-08-19 02:33:35,2020
172,2020-08-19 01:27:28+00:00,False,199,True,0,active,11,0,True,True,199,0,4,2020-08-19 02:33:35,2020
173,2020-08-19 01:38:18+00:00,False,200,True,0,active,18,0,True,True,200,0,1,2020-08-19 02:33:35,2020
174,2020-08-19 00:54:48+00:00,False,201,True,0,active,2,0,True,True,201,0,13,2020-08-19 02:33:35,2020
175,2020-08-18 23:32:32+00:00,False,202,True,0,active,2,0,True,True,202,0,13,2020-08-19 02:33:35,2020
176,2020-08-18 22:44:51+00:00,False,203,True,0,active,6,1,True,True,203,0,8,2020-08-19 02:33:35,2020
177,2020-08-19 00:14:31+00:00,False,204,True,0,active,1,0,True,True,204,0,14,2020-08-19 02:33:35,2020
178,2020-08-18 23:29:38+00:00,False,205,True,0,active,4,0,True,True,205,0,11,2020-08-19 02:33:35,2020
179,2020-08-19 01:32:46+00:00,True,206,True,0,active,4,1,True,True,206,0,18,2020-08-19 02:33:35,2020
180,2020-08-19 02:11:44+00:00,True,208,True,0,active,12,0,True,True,208,0,3,2020-08-19 02:33:35,2020
181,2020-08-19 01:54:46+00:00,False,209,True,0,active,13,1,True,True,209,0,1,2020-08-19 02:33:35,2020
182,2020-08-19 00:52:30+00:00,False,210,True,0,active,5,1,True,True,210,0,9,2020-08-19 02:33:35,2020
183,2020-08-19 01:25:35+00:00,False,211,True,0,active,4,0,True,True,211,0,15,2020-08-19 02:33:35,2020
184,2020-08-19 02:16:48+00:00,False,212,True,0,active,5,0,True,True,212,0,28,2020-08-19 02:33:35,2020
185,2020-08-18 21:21:10+00:00,True,213,True,0,active,0,0,True,True,213,0,16,2020-08-19 02:33:35,2020
186,2020-08-19 02:01:06+00:00,False,214,True,0,active,11,0,True,True,214,0,4,2020-08-19 02:33:35,2020
187,2020-08-19 01:41:20+00:00,False,215,True,0,active,11,2,True,True,215,0,2,2020-08-19 02:33:35,2020
188,2020-08-18 23:12:50+00:00,False,216,True,0,active,19,0,True,True,216,0,0,2020-08-19 02:33:35,2020
189,2020-08-19 00:31:37+00:00,False,217,True,0,active,7,1,True,True,217,0,11,2020-08-19 02:33:35,2020
190,2020-08-19 02:23:04+00:00,False,218,True,0,active,3,3,True,True,218,0,9,2020-08-19 02:33:35,2020
191,2020-08-18 21:48:43+00:00,False,219,True,0,active,2,0,True,True,219,0,13,2020-08-19 02:33:35,2020
192,2020-08-19 00:53:43+00:00,False,221,True,0,active,12,1,True,True,221,0,6,2020-08-19 02:33:35,2020
193,2020-08-19 02:15:32+00:00,True,222,True,0,active,3,0,True,True,222,0,11,2020-08-19 02:33:35,2020
194,2020-08-18 23:06:42+00:00,False,224,True,0,active,12,1,True,True,224,0,4,2020-08-19 02:33:35,2020
195,2020-08-19 02:19:55+00:00,False,225,True,0,active,10,1,True,True,225,0,8,2020-08-19 02:33:35,2020
196,2020-08-19 02:14:35+00:00,False,226,True,0,active,7,1,True,True,226,0,7,2020-08-19 02:33:35,2020
197,2020-08-19 02:20:49+00:00,False,227,True,0,active,6,0,True,True,227,0,13,2020-08-19 02:33:35,2020
198,2020-08-19 00:26:03+00:00,False,228,True,0,active,3,0,True,True,228,0,16,2020-08-19 02:33:35,2020
199,2020-08-18 23:08:38+00:00,False,232,True,0,active,2,0,True,True,232,0,9,2020-08-19 02:33:35,2020
200,2020-08-19 02:13:24+00:00,False,233,True,0,active,4,0,True,True,233,0,11,2020-08-19 02:33:35,2020
201,2020-08-19 01:25:14+00:00,False,234,True,0,active,6,0,True,True,234,0,9,2020-08-19 02:33:35,2020
202,2020-08-19 00:23:46+00:00,False,235,True,0,active,2,0,True,True,235,0,13,2020-08-19 02:33:35,2020
203,2020-08-19 01:37:06+00:00,False,236,True,0,active,9,0,True,True,236,0,6,2020-08-19 02:33:35,2020
204,2020-08-19 01:21:05+00:00,False,239,True,0,active,9,0,True,True,239,0,6,2020-08-19 02:33:35,2020
205,2020-08-19 02:23:54+00:00,False,255,True,0,active,5,1,True,True,255,0,9,2020-08-19 02:33:35,2020
206,2020-08-19 00:03:23+00:00,False,258,True,0,active,8,0,True,True,258,0,7,2020-08-19 02:33:35,2020
207,2020-08-18 17:28:18+00:00,False,259,True,0,active,10,0,True,True,259,0,5,2020-08-19 02:33:35,2020
208,2020-08-19 02:19:57+00:00,False,260,True,0,active,5,0,True,True,260,0,10,2020-08-19 02:33:35,2020
209,2020-08-19 02:29:24+00:00,False,271,True,0,active,13,0,True,True,271,0,2,2020-08-19 02:33:35,2020
210,2020-08-19 02:29:27+00:00,False,272,True,0,active,11,0,True,True,272,0,8,2020-08-19 02:33:35,2020
211,2020-08-19 01:17:57+00:00,False,273,True,0,active,27,0,True,True,273,0,13,2020-08-19 02:33:35,2020
212,2020-08-19 01:59:31+00:00,False,279,True,0,active,17,0,True,True,279,0,2,2020-08-19 02:33:35,2020
213,2020-08-18 22:54:33+00:00,False,280,True,0,active,14,0,True,True,280,0,5,2020-08-19 02:33:35,2020
214,2020-08-19 01:12:51+00:00,False,282,True,0,active,15,0,True,True,282,0,0,2020-08-19 02:33:35,2020
215,2020-08-19 01:07:04+00:00,False,296,True,0,active,22,1,True,True,296,0,0,2020-08-19 02:33:35,2020
216,2020-08-19 01:53:12+00:00,False,318,True,0,active,0,0,True,True,318,0,19,2020-08-19 02:33:35,2020
217,2020-08-19 01:58:56+00:00,False,319,True,0,active,10,0,True,True,319,0,15,2020-08-19 02:33:35,2020
218,2020-08-18 23:52:25+00:00,False,327,True,0,active,1,0,True,True,327,0,14,2020-08-19 02:33:35,2020
219,2020-08-19 02:12:27+00:00,False,328,True,0,active,6,0,True,True,328,0,9,2020-08-19 02:33:35,2020
220,2020-08-19 01:37:07+00:00,False,329,True,0,active,8,1,True,True,329,0,6,2020-08-19 02:33:35,2020
221,2020-08-18 23:25:25+00:00,False,330,True,0,active,1,0,True,True,330,0,14,2020-08-19 02:33:35,2020
222,2020-08-19 02:19:51+00:00,False,331,True,0,active,7,0,True,True,331,0,8,2020-08-19 02:33:35,2020
223,2020-08-19 02:30:41+00:00,False,332,True,0,active,11,1,True,True,332,0,3,2020-08-19 02:33:35,2020
224,2020-08-19 00:49:02+00:00,False,333,True,0,active,24,0,True,True,333,0,1,2020-08-19 02:33:35,2020
225,2020-08-19 00:22:58+00:00,False,334,True,0,active,17,0,True,True,334,0,2,2020-08-19 02:33:35,2020
226,2020-08-19 02:15:13+00:00,False,335,True,0,active,0,0,True,True,335,0,19,2020-08-19 02:33:35,2020
227,2020-08-18 21:08:08+00:00,False,336,True,0,active,3,0,True,True,336,0,12,2020-08-19 02:33:35,2020
228,2020-08-18 21:44:03+00:00,False,337,True,0,active,13,0,True,True,337,0,2,2020-08-19 02:33:35,2020
229,2020-08-19 01:22:45+00:00,False,338,True,0,active,7,0,True,True,338,0,8,2020-08-19 02:33:35,2020
230,2020-08-19 01:01:24+00:00,False,339,False,0,active,10,0,True,False,339,0,5,2020-08-19 02:33:35,2020
231,2020-08-18 19:23:25+00:00,False,340,True,0,active,18,0,True,True,340,0,1,2020-08-19 02:33:35,2020
232,2020-08-19 00:17:17+00:00,True,341,True,0,active,12,0,True,True,341,0,3,2020-08-19 02:33:35,2020
