,is_renting,num_bikes_available,eightd_has_available_keys,station_status,num_bikes_disabled,last_reported,legacy_id,is_returning,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,1,True,active,0,2020-07-26 14:28:46+00:00,3,True,0,0,14,3,True,,,2020-07-26 14:34:35,2020
1,True,19,False,active,0,2020-07-26 14:08:08+00:00,4,True,0,0,0,4,True,,,2020-07-26 14:34:35,2020
2,True,8,False,active,0,2020-07-26 14:26:57+00:00,5,True,0,0,7,5,True,,,2020-07-26 14:34:35,2020
3,True,0,False,active,2,2020-07-26 14:31:08+00:00,6,True,0,0,13,6,True,,,2020-07-26 14:34:35,2020
4,True,4,False,active,1,2020-07-26 14:18:09+00:00,7,True,0,0,10,7,True,,,2020-07-26 14:34:35,2020
5,True,10,False,active,1,2020-07-26 14:32:34+00:00,8,True,0,0,8,8,True,,,2020-07-26 14:34:35,2020
6,True,2,False,active,1,2020-07-26 14:33:54+00:00,9,True,0,0,12,9,True,,,2020-07-26 14:34:35,2020
7,True,0,False,active,0,2020-07-26 12:14:47+00:00,10,True,0,0,11,10,True,,,2020-07-26 14:34:35,2020
8,True,15,False,active,0,2020-07-26 14:01:27+00:00,11,True,0,0,0,11,True,"{'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_capacity': 50, 'valet_revision': 69, 'off_dock_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-26 14:34:35,2020
9,True,4,True,active,0,2020-07-26 13:59:37+00:00,12,True,0,0,14,12,True,,,2020-07-26 14:34:35,2020
10,True,16,False,active,1,2020-07-26 13:42:17+00:00,13,True,0,0,2,13,True,,,2020-07-26 14:34:35,2020
11,True,14,False,active,1,2020-07-26 14:27:31+00:00,14,True,0,0,10,14,True,,,2020-07-26 14:34:35,2020
12,True,15,False,active,0,2020-07-26 13:54:04+00:00,15,True,0,0,0,15,True,,,2020-07-26 14:34:35,2020
13,True,16,True,active,1,2020-07-26 14:33:43+00:00,16,True,0,0,2,16,True,,,2020-07-26 14:34:35,2020
14,True,6,False,active,1,2020-07-26 14:31:29+00:00,17,True,0,0,8,17,True,,,2020-07-26 14:34:35,2020
15,True,6,False,active,0,2020-07-26 14:34:03+00:00,19,True,0,0,9,19,True,,,2020-07-26 14:34:35,2020
16,True,9,True,active,0,2020-07-26 14:32:40+00:00,20,True,0,0,14,20,True,,,2020-07-26 14:34:35,2020
