,num_docks_disabled,legacy_id,last_reported,eightd_has_available_keys,is_installed,num_ebikes_available,is_returning,is_renting,num_bikes_available,num_docks_available,num_bikes_disabled,station_status,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,0,3,2020-07-27 14:51:28+00:00,True,True,0,True,True,15,0,0,active,3,,,2020-07-27 15:41:30,2020
1,0,4,2020-07-27 15:15:44+00:00,False,True,0,True,True,10,9,0,active,4,,,2020-07-27 15:41:30,2020
2,0,5,2020-07-27 14:43:56+00:00,False,True,0,True,True,0,15,0,active,5,,,2020-07-27 15:41:30,2020
3,0,6,2020-07-27 14:29:13+00:00,False,True,0,True,True,12,1,2,active,6,,,2020-07-27 15:41:30,2020
4,0,7,2020-07-27 14:14:14+00:00,False,True,0,True,True,11,4,0,active,7,,,2020-07-27 15:41:30,2020
5,0,8,2020-07-27 14:14:18+00:00,False,True,0,True,True,6,12,1,active,8,,,2020-07-27 15:41:30,2020
6,0,9,2020-07-27 14:55:43+00:00,False,True,0,True,True,14,0,1,active,9,,,2020-07-27 15:41:30,2020
7,0,10,2020-07-27 15:35:34+00:00,False,True,0,True,True,6,4,1,active,10,,,2020-07-27 15:41:30,2020
8,0,11,2020-07-27 15:23:41+00:00,False,True,0,True,True,5,10,0,active,11,"{'valet_revision': 69, 'off_dock_count': 66, 'active': True, 'off_dock_capacity': 50, 'region': 'BOS', 'dock_blocked_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 15:41:30,2020
9,0,12,2020-07-27 15:23:48+00:00,True,True,0,True,True,17,1,0,active,12,,,2020-07-27 15:41:30,2020
10,0,13,2020-07-27 15:21:07+00:00,False,True,0,True,True,14,2,3,active,13,,,2020-07-27 15:41:30,2020
11,0,14,2020-07-27 15:26:37+00:00,False,True,0,True,True,19,5,1,active,14,,,2020-07-27 15:41:30,2020
12,0,15,2020-07-27 15:35:26+00:00,False,True,0,True,True,6,8,1,active,15,,,2020-07-27 15:41:30,2020
13,0,16,2020-07-27 15:40:49+00:00,True,True,0,True,True,10,8,1,active,16,,,2020-07-27 15:41:30,2020
14,0,17,2020-07-27 14:53:06+00:00,False,True,0,True,True,8,7,0,active,17,,,2020-07-27 15:41:30,2020
15,0,19,2020-07-27 15:24:00+00:00,False,True,0,True,True,2,12,1,active,19,,,2020-07-27 15:41:30,2020
16,0,20,2020-07-27 15:38:44+00:00,True,True,0,True,True,3,19,1,active,20,,,2020-07-27 15:41:30,2020
17,0,21,2020-07-27 15:37:29+00:00,True,True,0,True,True,8,9,1,active,21,,,2020-07-27 15:41:30,2020
18,0,22,2020-07-27 15:29:28+00:00,True,True,0,True,True,8,38,1,active,22,,,2020-07-27 15:41:30,2020
19,0,23,2020-07-27 15:30:23+00:00,False,True,0,True,True,13,8,0,active,23,,,2020-07-27 15:41:30,2020
20,0,24,2020-07-27 15:35:23+00:00,False,True,0,True,True,5,12,2,active,24,,,2020-07-27 15:41:30,2020
21,0,25,2020-07-27 15:12:52+00:00,False,True,0,True,True,6,9,0,active,25,,,2020-07-27 15:41:30,2020
22,0,26,2020-07-27 15:38:31+00:00,False,True,0,True,True,11,4,0,active,26,,,2020-07-27 15:41:30,2020
23,0,27,2020-07-27 14:57:42+00:00,False,True,0,True,True,18,2,3,active,27,,,2020-07-27 15:41:30,2020
24,0,29,2020-07-27 13:01:51+00:00,False,True,0,True,True,14,0,1,active,29,,,2020-07-27 15:41:30,2020
25,0,30,2020-07-27 15:41:02+00:00,False,True,0,True,True,12,3,0,active,30,,,2020-07-27 15:41:30,2020
26,0,31,2020-07-27 13:20:48+00:00,True,True,0,True,True,3,16,0,active,31,,,2020-07-27 15:41:30,2020
27,0,32,2020-07-27 15:23:25+00:00,False,True,0,True,True,3,12,0,active,32,,,2020-07-27 15:41:30,2020
28,0,33,2020-07-27 14:36:08+00:00,False,True,0,True,True,6,20,1,active,33,,,2020-07-27 15:41:30,2020
29,0,35,2020-07-27 15:23:50+00:00,False,True,0,True,True,17,6,0,active,35,,,2020-07-27 15:41:30,2020
30,0,36,2020-07-27 15:41:27+00:00,True,True,0,True,True,31,2,0,active,36,,,2020-07-27 15:41:30,2020
31,0,37,2020-07-27 09:20:25+00:00,True,True,0,True,True,1,14,0,active,37,,,2020-07-27 15:41:30,2020
32,0,39,2020-07-27 14:47:36+00:00,False,True,0,True,True,22,0,1,active,39,,,2020-07-27 15:41:30,2020
33,0,40,2020-07-27 15:28:05+00:00,False,True,0,True,True,6,13,0,active,40,,,2020-07-27 15:41:30,2020
34,0,41,2020-07-27 15:36:44+00:00,True,True,0,True,True,6,20,1,active,41,,,2020-07-27 15:41:30,2020
35,0,42,2020-07-27 14:23:22+00:00,False,True,0,True,True,19,1,3,active,42,,,2020-07-27 15:41:30,2020
36,0,43,2020-07-27 14:22:54+00:00,False,True,0,True,True,5,10,0,active,43,,,2020-07-27 15:41:30,2020
37,0,44,2020-07-27 12:39:42+00:00,False,True,0,True,True,3,20,0,active,44,,,2020-07-27 15:41:30,2020
38,0,46,2020-07-27 15:35:38+00:00,False,True,0,True,True,3,14,2,active,46,,,2020-07-27 15:41:30,2020
39,0,47,2020-07-27 15:31:58+00:00,True,True,0,True,True,6,13,0,active,47,,,2020-07-27 15:41:30,2020
40,0,48,2020-07-27 14:17:30+00:00,False,True,0,True,True,7,12,0,active,48,,,2020-07-27 15:41:30,2020
41,0,49,2020-07-27 13:44:18+00:00,False,True,0,True,True,14,4,0,active,49,,,2020-07-27 15:41:30,2020
42,0,50,2020-07-27 15:41:01+00:00,True,True,0,True,True,9,6,0,active,50,,,2020-07-27 15:41:30,2020
43,0,51,2020-07-27 13:49:29+00:00,False,True,0,False,False,10,1,4,active,51,,,2020-07-27 15:41:30,2020
44,0,52,2020-07-27 15:36:02+00:00,True,True,0,True,True,11,12,0,active,52,,,2020-07-27 15:41:30,2020
45,0,53,2020-07-27 15:40:38+00:00,False,True,0,True,True,6,11,2,active,53,,,2020-07-27 15:41:30,2020
46,0,54,2020-07-27 15:30:33+00:00,False,True,0,True,True,4,11,0,active,54,,,2020-07-27 15:41:30,2020
47,0,55,2020-07-27 15:12:49+00:00,False,True,0,True,True,3,12,0,active,55,,,2020-07-27 15:41:30,2020
48,0,56,2020-07-27 12:53:47+00:00,True,True,0,True,True,15,3,0,active,56,,,2020-07-27 15:41:30,2020
49,0,57,2020-07-27 15:33:27+00:00,True,True,0,True,True,6,8,0,active,57,,,2020-07-27 15:41:30,2020
50,0,58,2020-07-27 15:37:03+00:00,True,True,0,True,True,16,2,1,active,58,,,2020-07-27 15:41:30,2020
51,0,59,2020-07-27 15:33:02+00:00,True,True,0,True,True,4,15,0,active,59,,,2020-07-27 15:41:30,2020
52,0,60,2020-07-27 15:40:26+00:00,False,True,0,True,True,2,17,0,active,60,"{'valet_revision': 57, 'off_dock_count': 43, 'active': True, 'off_dock_capacity': 40, 'region': 'BOS', 'dock_blocked_count': 0, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 15:41:30,2020
53,0,61,2020-07-27 15:35:41+00:00,False,True,0,True,True,7,11,1,active,61,,,2020-07-27 15:41:30,2020
54,0,63,2020-07-27 13:47:44+00:00,False,True,0,True,True,14,1,0,active,63,,,2020-07-27 15:41:30,2020
55,0,64,2020-07-27 14:47:48+00:00,False,True,0,True,True,11,7,1,active,64,,,2020-07-27 15:41:30,2020
56,0,65,2020-07-27 15:31:40+00:00,False,True,0,True,True,3,18,2,active,65,,,2020-07-27 15:41:30,2020
57,0,66,2020-07-27 15:23:15+00:00,False,True,0,True,True,0,15,0,active,66,,,2020-07-27 15:41:30,2020
58,0,67,2020-07-27 15:25:58+00:00,True,True,0,True,True,15,12,0,active,67,,,2020-07-27 15:41:30,2020
59,0,68,2020-07-27 15:27:52+00:00,True,True,0,True,True,8,10,1,active,68,,,2020-07-27 15:41:30,2020
60,0,69,2020-07-27 15:30:24+00:00,True,True,0,True,True,2,15,2,active,69,,,2020-07-27 15:41:30,2020
61,0,70,2020-07-27 13:54:13+00:00,False,True,0,True,True,13,10,0,active,70,,,2020-07-27 15:41:30,2020
62,0,71,2020-07-27 15:40:43+00:00,False,True,0,True,True,6,17,0,active,71,,,2020-07-27 15:41:30,2020
