,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
229,11,True,338,active,False,4,0,True,True,2020-08-05 00:26:06+00:00,338,0,0,2020-08-05 00:31:25,2020
230,8,True,339,active,False,7,0,True,True,2020-08-04 23:46:55+00:00,339,0,0,2020-08-05 00:31:25,2020
231,16,True,340,active,False,3,0,True,True,2020-08-04 17:02:48+00:00,340,0,0,2020-08-05 00:31:25,2020
232,6,True,341,active,True,9,0,True,True,2020-08-05 00:14:54+00:00,341,0,0,2020-08-05 00:31:25,2020
233,13,True,342,active,False,2,0,True,True,2020-08-05 00:30:45+00:00,342,0,0,2020-08-05 00:31:25,2020
234,6,True,343,active,False,9,0,True,True,2020-08-04 19:00:47+00:00,343,0,0,2020-08-05 00:31:25,2020
235,3,True,344,active,False,16,0,True,True,2020-08-05 00:24:44+00:00,344,0,0,2020-08-05 00:31:25,2020
236,12,True,345,active,False,6,0,True,True,2020-08-04 21:52:16+00:00,345,0,1,2020-08-05 00:31:25,2020
237,1,True,346,active,False,14,0,True,True,2020-08-05 00:21:08+00:00,346,0,0,2020-08-05 00:31:25,2020
238,5,True,347,active,False,10,0,True,True,2020-08-04 18:55:15+00:00,347,0,0,2020-08-05 00:31:25,2020
239,12,True,348,active,False,3,0,True,True,2020-08-04 23:35:49+00:00,348,0,0,2020-08-05 00:31:25,2020
240,10,True,349,active,True,7,0,True,True,2020-08-04 01:02:05+00:00,349,0,0,2020-08-05 00:31:25,2020
241,5,True,350,active,False,12,0,True,True,2020-08-04 22:20:29+00:00,350,0,0,2020-08-05 00:31:25,2020
242,9,True,351,active,False,5,0,True,True,2020-08-05 00:06:13+00:00,351,0,1,2020-08-05 00:31:25,2020
243,8,True,352,active,False,7,0,True,True,2020-08-05 00:16:38+00:00,352,0,0,2020-08-05 00:31:25,2020
244,8,True,353,active,True,7,0,True,True,2020-08-04 18:26:56+00:00,353,0,0,2020-08-05 00:31:25,2020
245,9,True,354,active,False,6,0,True,True,2020-08-04 23:49:00+00:00,354,0,0,2020-08-05 00:31:25,2020
246,12,True,355,active,False,5,0,True,True,2020-08-04 21:38:51+00:00,355,0,0,2020-08-05 00:31:25,2020
247,9,True,356,active,False,14,0,True,True,2020-08-05 00:27:06+00:00,356,0,0,2020-08-05 00:31:25,2020
248,8,True,357,active,False,7,0,True,True,2020-08-04 23:41:51+00:00,357,0,0,2020-08-05 00:31:25,2020
249,15,True,358,active,False,4,0,True,True,2020-08-04 23:09:40+00:00,358,0,0,2020-08-05 00:31:25,2020
250,2,True,359,active,False,13,0,True,True,2020-08-05 00:31:10+00:00,359,0,0,2020-08-05 00:31:25,2020
251,2,True,360,active,False,13,0,True,True,2020-08-04 23:05:41+00:00,360,0,0,2020-08-05 00:31:25,2020
252,8,True,361,active,False,11,0,True,True,2020-08-04 23:49:30+00:00,361,0,0,2020-08-05 00:31:25,2020
253,17,True,362,active,False,2,0,True,True,2020-08-05 00:18:09+00:00,362,0,0,2020-08-05 00:31:25,2020
254,15,True,363,active,False,4,0,True,True,2020-08-05 00:31:11+00:00,363,0,0,2020-08-05 00:31:25,2020
255,5,True,364,active,False,14,0,True,True,2020-08-05 00:31:13+00:00,364,0,0,2020-08-05 00:31:25,2020
256,1,True,365,active,False,17,0,True,True,2020-08-05 00:00:58+00:00,365,0,1,2020-08-05 00:31:25,2020
257,3,True,366,active,False,12,0,True,True,2020-08-05 00:26:12+00:00,366,0,0,2020-08-05 00:31:25,2020
258,10,True,367,active,False,9,0,True,True,2020-08-04 22:36:38+00:00,367,0,0,2020-08-05 00:31:25,2020
259,1,True,368,active,False,13,0,True,True,2020-08-04 23:12:21+00:00,368,0,1,2020-08-05 00:31:25,2020
260,15,True,369,active,False,0,0,True,True,2020-08-04 23:47:24+00:00,369,0,0,2020-08-05 00:31:25,2020
261,9,True,370,active,False,10,0,True,True,2020-08-04 23:41:09+00:00,370,0,0,2020-08-05 00:31:25,2020
262,13,True,371,active,False,6,0,True,True,2020-08-04 16:52:53+00:00,371,0,0,2020-08-05 00:31:25,2020
263,7,True,372,active,False,12,0,True,True,2020-08-05 00:17:45+00:00,372,0,0,2020-08-05 00:31:25,2020
264,11,True,373,active,False,4,0,True,True,2020-08-04 23:53:01+00:00,373,0,0,2020-08-05 00:31:25,2020
265,7,True,374,active,False,12,0,True,True,2020-08-05 00:27:28+00:00,374,0,0,2020-08-05 00:31:25,2020
266,1,True,376,active,False,14,0,True,True,2020-08-05 00:01:14+00:00,376,0,0,2020-08-05 00:31:25,2020
267,4,True,377,active,False,15,0,True,True,2020-08-05 00:13:18+00:00,377,0,0,2020-08-05 00:31:25,2020
268,9,True,378,active,False,10,0,True,True,2020-08-04 23:13:09+00:00,378,0,0,2020-08-05 00:31:25,2020
269,12,True,379,active,False,3,0,True,True,2020-08-05 00:31:00+00:00,379,0,0,2020-08-05 00:31:25,2020
270,7,True,380,active,False,11,0,True,True,2020-08-05 00:21:21+00:00,380,0,0,2020-08-05 00:31:25,2020
271,9,True,381,active,False,10,0,True,True,2020-08-05 00:07:34+00:00,381,0,0,2020-08-05 00:31:25,2020
272,4,True,384,active,True,15,0,True,True,2020-08-04 23:27:33+00:00,384,0,0,2020-08-05 00:31:25,2020
273,0,True,385,active,False,13,0,True,True,2020-08-04 23:24:01+00:00,385,1,1,2020-08-05 00:31:25,2020
274,6,True,386,active,False,13,0,True,True,2020-08-05 00:30:21+00:00,386,0,0,2020-08-05 00:31:25,2020
275,9,True,387,active,False,6,0,True,True,2020-08-04 21:21:01+00:00,387,0,0,2020-08-05 00:31:25,2020
276,3,True,388,active,False,8,0,True,True,2020-08-04 23:27:59+00:00,388,0,0,2020-08-05 00:31:25,2020
277,11,True,389,active,False,3,0,True,True,2020-08-04 23:38:22+00:00,389,0,0,2020-08-05 00:31:25,2020
278,14,True,390,active,False,1,0,True,True,2020-08-04 23:50:16+00:00,390,0,0,2020-08-05 00:31:25,2020
279,15,True,391,active,False,0,0,True,True,2020-08-05 00:14:12+00:00,391,0,0,2020-08-05 00:31:25,2020
280,9,True,392,active,False,6,0,True,True,2020-08-04 22:20:08+00:00,392,0,0,2020-08-05 00:31:25,2020
281,5,True,393,active,False,10,0,True,True,2020-08-04 23:26:57+00:00,393,0,0,2020-08-05 00:31:25,2020
282,1,True,394,active,False,13,0,True,True,2020-08-04 18:37:46+00:00,394,0,0,2020-08-05 00:31:25,2020
283,10,True,395,active,False,5,0,True,True,2020-08-04 22:15:17+00:00,395,0,0,2020-08-05 00:31:25,2020
284,12,True,396,active,False,3,0,True,True,2020-08-04 08:56:09+00:00,396,0,0,2020-08-05 00:31:25,2020
285,5,True,397,active,False,10,0,True,True,2020-08-04 23:51:34+00:00,397,0,0,2020-08-05 00:31:25,2020
286,5,True,398,active,False,14,0,True,True,2020-08-04 22:23:04+00:00,398,0,0,2020-08-05 00:31:25,2020
287,13,True,399,active,False,2,0,True,True,2020-08-04 23:57:15+00:00,399,0,0,2020-08-05 00:31:25,2020
288,6,True,400,active,False,20,0,True,True,2020-08-04 22:11:32+00:00,400,0,1,2020-08-05 00:31:25,2020
289,12,True,401,active,False,3,0,True,True,2020-08-05 00:24:46+00:00,401,0,0,2020-08-05 00:31:25,2020
290,1,True,402,active,False,14,0,True,True,2020-08-05 00:22:10+00:00,402,0,0,2020-08-05 00:31:25,2020
291,14,True,403,active,False,1,0,True,True,2020-08-04 23:52:16+00:00,403,0,0,2020-08-05 00:31:25,2020
292,7,True,404,active,False,8,0,True,True,2020-08-04 22:46:39+00:00,404,0,1,2020-08-05 00:31:25,2020
293,15,True,405,active,False,4,0,True,True,2020-08-05 00:14:24+00:00,405,0,0,2020-08-05 00:31:25,2020
294,12,True,406,active,False,3,0,True,True,2020-08-04 22:48:12+00:00,406,0,0,2020-08-05 00:31:25,2020
295,5,True,407,active,False,14,0,True,True,2020-08-04 23:38:32+00:00,407,0,0,2020-08-05 00:31:25,2020
296,6,True,408,active,False,9,0,True,True,2020-08-05 00:28:27+00:00,408,0,0,2020-08-05 00:31:25,2020
297,13,True,409,active,False,6,0,True,True,2020-08-05 00:00:13+00:00,409,0,0,2020-08-05 00:31:25,2020
298,15,True,410,active,False,4,0,True,True,2020-08-04 19:17:28+00:00,410,0,0,2020-08-05 00:31:25,2020
299,13,True,411,active,False,2,0,True,True,2020-08-04 20:40:31+00:00,411,0,0,2020-08-05 00:31:25,2020
300,9,True,412,active,False,9,0,True,True,2020-08-04 23:33:33+00:00,412,0,1,2020-08-05 00:31:25,2020
301,18,True,413,active,False,1,0,True,True,2020-08-05 00:03:09+00:00,413,0,0,2020-08-05 00:31:25,2020
302,0,True,414,active,False,23,0,True,True,2020-08-05 00:03:55+00:00,414,0,0,2020-08-05 00:31:25,2020
303,11,True,415,active,False,7,0,True,True,2020-08-05 00:01:25+00:00,415,0,1,2020-08-05 00:31:25,2020
304,5,True,416,active,False,10,0,True,True,2020-08-05 00:11:22+00:00,416,0,0,2020-08-05 00:31:25,2020
305,14,True,417,active,False,5,0,True,True,2020-08-05 00:12:42+00:00,417,0,0,2020-08-05 00:31:25,2020
306,8,True,419,active,False,7,0,True,True,2020-08-04 23:30:08+00:00,419,0,0,2020-08-05 00:31:25,2020
307,0,False,420,out_of_service,False,0,0,False,False,1970-01-02 00:00:00+00:00,420,0,0,2020-08-05 00:31:25,1970
308,12,True,421,active,False,6,0,True,True,2020-08-04 12:11:15+00:00,421,0,1,2020-08-05 00:31:25,2020
309,14,True,422,active,False,1,0,True,True,2020-08-04 20:30:09+00:00,422,0,0,2020-08-05 00:31:25,2020
310,11,True,423,active,False,8,0,True,True,2020-08-05 00:27:44+00:00,423,0,0,2020-08-05 00:31:25,2020
311,6,True,424,active,False,13,0,True,True,2020-08-04 23:06:23+00:00,424,0,0,2020-08-05 00:31:25,2020
312,0,True,425,active,False,16,0,True,True,2020-08-04 10:32:00+00:00,425,0,0,2020-08-05 00:31:25,2020
313,7,True,426,active,False,20,0,True,True,2020-08-05 00:17:20+00:00,426,0,0,2020-08-05 00:31:25,2020
314,2,True,427,active,False,17,0,True,True,2020-08-04 17:25:29+00:00,427,0,0,2020-08-05 00:31:25,2020
315,13,True,428,active,False,6,0,True,True,2020-08-04 22:14:11+00:00,428,0,0,2020-08-05 00:31:25,2020
316,17,True,430,active,False,2,0,True,True,2020-08-04 14:55:40+00:00,430,0,0,2020-08-05 00:31:25,2020
317,1,True,431,active,False,14,0,True,True,2020-08-04 16:08:38+00:00,431,0,0,2020-08-05 00:31:25,2020
318,8,True,432,active,False,11,0,True,True,2020-08-04 22:51:58+00:00,432,0,0,2020-08-05 00:31:25,2020
319,0,True,433,active,False,19,0,True,True,2020-08-04 15:16:13+00:00,433,0,0,2020-08-05 00:31:25,2020
320,3,True,434,active,False,16,0,True,True,2020-08-04 22:01:08+00:00,434,0,0,2020-08-05 00:31:25,2020
321,15,True,435,active,False,0,0,True,True,2020-08-04 18:39:43+00:00,435,0,0,2020-08-05 00:31:25,2020
322,1,True,436,active,False,12,0,True,True,2020-08-04 23:29:37+00:00,436,0,2,2020-08-05 00:31:25,2020
323,17,True,437,active,False,2,0,True,True,2020-08-05 00:15:33+00:00,437,0,0,2020-08-05 00:31:25,2020
324,14,True,440,active,False,3,0,True,True,2020-08-05 00:20:40+00:00,440,0,0,2020-08-05 00:31:25,2020
325,16,True,441,active,False,2,0,True,True,2020-08-04 21:28:00+00:00,441,0,1,2020-08-05 00:31:25,2020
326,7,True,442,active,False,8,0,True,True,2020-08-04 21:57:09+00:00,442,0,0,2020-08-05 00:31:25,2020
327,3,True,443,active,False,16,0,True,True,2020-08-04 22:52:32+00:00,443,0,0,2020-08-05 00:31:25,2020
328,14,True,445,active,False,5,0,True,True,2020-08-05 00:27:19+00:00,445,0,0,2020-08-05 00:31:25,2020
329,4,True,446,active,False,8,0,True,True,2020-08-04 23:59:15+00:00,446,0,0,2020-08-05 00:31:25,2020
330,4,True,447,active,False,15,0,True,True,2020-08-04 23:27:04+00:00,447,0,0,2020-08-05 00:31:25,2020
331,2,True,448,active,False,9,0,True,True,2020-08-04 19:23:50+00:00,448,0,0,2020-08-05 00:31:25,2020
332,0,False,449,out_of_service,False,0,0,True,True,1970-01-02 00:00:00+00:00,449,0,0,2020-08-05 00:31:25,1970
333,4,True,450,active,False,11,0,True,True,2020-08-05 00:31:21+00:00,450,0,0,2020-08-05 00:31:25,2020
334,11,True,451,active,False,4,0,True,True,2020-08-04 22:56:48+00:00,451,0,0,2020-08-05 00:31:25,2020
335,10,True,452,active,False,4,0,True,True,2020-08-04 23:02:18+00:00,452,0,1,2020-08-05 00:31:25,2020
336,4,True,453,active,False,11,0,True,True,2020-08-04 23:57:40+00:00,453,0,0,2020-08-05 00:31:25,2020
337,10,True,454,active,False,5,0,True,True,2020-08-04 23:46:36+00:00,454,0,0,2020-08-05 00:31:25,2020
338,10,True,455,active,False,2,0,True,True,2020-08-04 23:38:21+00:00,455,0,0,2020-08-05 00:31:25,2020
