,last_reported,legacy_id,num_bikes_available,station_status,is_installed,eightd_has_available_keys,is_returning,num_docks_disabled,station_id,num_bikes_disabled,is_renting,num_docks_available,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-07-31 22:03:16+00:00,3,5,active,True,True,True,0,3,0,True,10,0,,,2020-07-31 22:10:45,2020
1,2020-07-31 22:08:58+00:00,4,3,active,True,False,True,0,4,0,True,16,0,,,2020-07-31 22:10:45,2020
2,2020-07-31 22:00:07+00:00,5,4,active,True,False,True,0,5,0,True,11,0,,,2020-07-31 22:10:45,2020
3,2020-07-31 22:08:15+00:00,6,0,active,True,False,True,0,6,0,True,15,0,,,2020-07-31 22:10:45,2020
4,2020-07-31 21:59:05+00:00,7,9,active,True,False,True,0,7,0,True,6,0,,,2020-07-31 22:10:45,2020
5,2020-07-31 22:08:55+00:00,8,4,active,True,False,True,0,8,2,True,13,0,,,2020-07-31 22:10:45,2020
6,2020-07-31 22:10:06+00:00,9,14,active,True,False,True,0,9,0,True,1,0,,,2020-07-31 22:10:45,2020
7,2020-07-31 22:03:34+00:00,10,10,active,True,False,True,0,10,0,True,1,0,,,2020-07-31 22:10:45,2020
8,2020-07-31 22:06:04+00:00,11,8,active,True,False,True,0,11,0,True,7,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 75, 'off_dock_capacity': 50, 'dock_blocked_count': 0, 'region': 'BOS', 'active': True, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 34}",2020-07-31 22:10:45,2020
9,2020-07-31 22:05:02+00:00,12,0,active,True,True,True,0,12,2,True,16,0,,,2020-07-31 22:10:45,2020
10,2020-07-31 22:07:15+00:00,13,3,active,True,False,True,0,13,0,True,16,0,,,2020-07-31 22:10:45,2020
11,2020-07-31 22:00:42+00:00,14,4,active,True,False,True,0,14,0,True,21,0,,,2020-07-31 22:10:45,2020
12,2020-07-31 21:49:28+00:00,15,8,active,True,False,True,0,15,1,True,6,0,,,2020-07-31 22:10:45,2020
13,2020-07-31 22:03:34+00:00,16,8,active,True,True,True,0,16,2,True,9,0,,,2020-07-31 22:10:45,2020
14,2020-07-31 22:10:35+00:00,17,8,active,True,False,True,0,17,0,True,7,0,,,2020-07-31 22:10:45,2020
15,2020-07-31 22:01:10+00:00,19,4,active,True,False,True,0,19,0,True,11,0,,,2020-07-31 22:10:45,2020
16,2020-07-31 21:58:32+00:00,20,11,active,True,True,True,0,20,0,True,12,0,,,2020-07-31 22:10:45,2020
17,2020-07-31 21:50:00+00:00,21,4,active,True,True,True,0,21,0,True,14,0,,,2020-07-31 22:10:45,2020
18,2020-07-31 22:08:30+00:00,22,18,active,True,True,True,0,22,2,True,27,0,,,2020-07-31 22:10:45,2020
19,2020-07-31 22:02:59+00:00,23,11,active,True,True,True,0,23,0,True,10,0,,,2020-07-31 22:10:45,2020
20,2020-07-31 22:04:45+00:00,24,11,active,True,False,True,0,24,0,True,8,0,,,2020-07-31 22:10:45,2020
21,2020-07-31 22:02:23+00:00,25,9,active,True,False,True,0,25,2,True,4,0,,,2020-07-31 22:10:45,2020
22,2020-07-31 22:07:25+00:00,26,10,active,True,False,True,0,26,1,True,4,0,,,2020-07-31 22:10:45,2020
23,2020-07-31 22:10:35+00:00,27,3,active,True,False,True,0,27,2,True,18,0,,,2020-07-31 22:10:45,2020
24,2020-07-31 16:37:02+00:00,29,8,active,True,False,True,0,29,0,True,7,0,,,2020-07-31 22:10:45,2020
25,2020-07-31 22:08:12+00:00,30,0,active,True,False,True,0,30,1,True,14,0,,,2020-07-31 22:10:45,2020
26,2020-07-31 22:00:46+00:00,31,19,active,True,True,True,0,31,0,True,0,0,,,2020-07-31 22:10:45,2020
27,2020-07-31 22:08:43+00:00,32,8,active,True,False,True,0,32,3,True,4,0,,,2020-07-31 22:10:45,2020
28,2020-07-31 21:36:35+00:00,33,27,active,True,False,True,0,33,0,True,0,0,,,2020-07-31 22:10:45,2020
29,2020-07-31 22:05:44+00:00,35,10,active,True,False,True,0,35,2,True,11,0,,,2020-07-31 22:10:45,2020
30,2020-07-31 22:05:00+00:00,36,14,active,True,True,True,0,36,0,True,19,0,,,2020-07-31 22:10:45,2020
31,2020-07-31 22:00:40+00:00,37,1,active,True,True,True,0,37,0,True,14,0,,,2020-07-31 22:10:45,2020
32,2020-07-31 22:04:39+00:00,39,7,active,True,False,True,0,39,0,True,16,0,,,2020-07-31 22:10:45,2020
33,2020-07-31 22:08:10+00:00,40,3,active,True,False,True,0,40,0,True,16,0,,,2020-07-31 22:10:45,2020
34,2020-07-31 22:10:28+00:00,41,3,active,True,True,True,0,41,2,True,22,0,,,2020-07-31 22:10:45,2020
35,2020-07-31 22:10:21+00:00,42,18,active,True,False,True,0,42,3,True,2,0,,,2020-07-31 22:10:45,2020
36,2020-07-31 22:08:23+00:00,43,6,active,True,True,True,0,43,0,True,9,0,,,2020-07-31 22:10:45,2020
37,2020-07-31 22:08:23+00:00,44,5,active,True,False,True,0,44,0,True,18,0,,,2020-07-31 22:10:45,2020
38,2020-07-31 22:09:55+00:00,46,11,active,True,False,True,0,46,0,True,8,0,,,2020-07-31 22:10:45,2020
39,2020-07-31 22:08:31+00:00,47,9,active,True,True,True,0,47,0,True,10,0,,,2020-07-31 22:10:45,2020
40,2020-07-31 22:04:30+00:00,48,6,active,True,False,True,0,48,0,True,13,0,,,2020-07-31 22:10:45,2020
41,2020-07-31 21:47:13+00:00,49,3,active,True,False,True,0,49,0,True,15,0,,,2020-07-31 22:10:45,2020
42,2020-07-31 21:48:35+00:00,50,4,active,True,True,True,0,50,0,True,11,0,,,2020-07-31 22:10:45,2020
43,2020-07-31 21:09:44+00:00,51,6,active,True,False,True,0,51,1,True,8,0,,,2020-07-31 22:10:45,2020
44,2020-07-31 22:02:15+00:00,52,22,active,True,True,True,0,52,1,True,0,0,,,2020-07-31 22:10:45,2020
45,2020-07-31 22:09:00+00:00,53,4,active,True,False,True,0,53,1,True,14,0,,,2020-07-31 22:10:45,2020
46,2020-07-31 22:10:25+00:00,54,8,active,True,False,True,0,54,0,True,7,0,,,2020-07-31 22:10:45,2020
47,2020-07-31 22:07:50+00:00,55,4,active,True,False,True,0,55,0,True,11,0,,,2020-07-31 22:10:45,2020
48,2020-07-31 22:10:05+00:00,56,8,active,True,True,True,0,56,0,True,10,0,,,2020-07-31 22:10:45,2020
49,2020-07-31 22:08:37+00:00,57,1,active,True,True,True,0,57,0,True,13,0,,,2020-07-31 22:10:45,2020
50,2020-07-31 22:10:18+00:00,58,3,active,True,True,True,0,58,0,True,16,0,,,2020-07-31 22:10:45,2020
51,2020-07-31 22:10:11+00:00,59,4,active,True,False,True,0,59,0,True,15,0,,,2020-07-31 22:10:45,2020
52,2020-07-31 22:09:19+00:00,60,12,active,True,False,True,0,60,0,True,7,0,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 63, 'off_dock_capacity': 40, 'dock_blocked_count': 0, 'region': 'BOS', 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 3}",2020-07-31 22:10:45,2020
53,2020-07-31 22:07:20+00:00,61,19,active,True,False,True,0,61,0,True,0,0,,,2020-07-31 22:10:45,2020
54,2020-07-31 22:09:22+00:00,63,5,active,True,False,True,0,63,0,True,10,0,,,2020-07-31 22:10:45,2020
55,2020-07-31 22:06:08+00:00,64,17,active,True,False,True,0,64,1,True,1,0,,,2020-07-31 22:10:45,2020
56,2020-07-31 21:40:52+00:00,65,6,active,True,False,True,0,65,0,True,17,0,,,2020-07-31 22:10:45,2020
57,2020-07-31 21:58:02+00:00,66,1,active,True,False,True,0,66,0,True,14,0,,,2020-07-31 22:10:45,2020
58,2020-07-31 22:02:25+00:00,67,1,active,True,True,True,0,67,2,True,24,0,,,2020-07-31 22:10:45,2020
59,2020-07-31 22:10:25+00:00,68,13,active,True,True,True,0,68,0,True,6,0,,,2020-07-31 22:10:45,2020
60,2020-07-31 22:10:30+00:00,69,5,active,True,True,True,0,69,0,True,14,0,,,2020-07-31 22:10:45,2020
61,2020-07-31 21:57:45+00:00,70,19,active,True,False,True,0,70,1,True,3,0,,,2020-07-31 22:10:45,2020
62,2020-07-31 22:03:15+00:00,71,18,active,True,False,True,0,71,0,True,5,0,,,2020-07-31 22:10:45,2020
63,2020-07-31 22:05:24+00:00,72,0,active,True,False,True,0,72,0,True,23,0,,,2020-07-31 22:10:45,2020
64,2020-07-31 22:06:37+00:00,73,11,active,True,False,True,0,73,0,True,4,0,,,2020-07-31 22:10:45,2020
65,2020-07-31 22:09:56+00:00,74,5,active,True,True,True,0,74,2,True,12,0,,,2020-07-31 22:10:45,2020
66,2020-07-31 22:05:25+00:00,75,6,active,True,False,True,0,75,0,True,9,0,,,2020-07-31 22:10:45,2020
67,2020-07-31 22:10:37+00:00,76,5,active,True,False,True,0,76,1,True,11,0,,,2020-07-31 22:10:45,2020
68,2020-07-31 21:25:33+00:00,77,7,active,True,False,True,0,77,0,True,8,0,,,2020-07-31 22:10:45,2020
69,2020-07-31 22:05:33+00:00,78,14,active,True,False,True,0,78,1,True,4,0,,,2020-07-31 22:10:45,2020
70,2020-07-31 22:10:14+00:00,79,4,active,True,False,True,0,79,0,True,15,0,,,2020-07-31 22:10:45,2020
71,2020-07-31 22:10:31+00:00,80,18,active,True,False,True,0,80,2,True,15,0,,,2020-07-31 22:10:45,2020
72,2020-07-31 22:03:27+00:00,81,10,active,True,False,True,0,81,1,True,8,0,,,2020-07-31 22:10:45,2020
73,2020-07-31 22:10:29+00:00,82,5,active,True,False,True,0,82,0,True,10,0,,,2020-07-31 22:10:45,2020
74,2020-07-31 22:05:49+00:00,84,2,active,True,False,True,0,84,0,True,13,0,,,2020-07-31 22:10:45,2020
75,2020-07-31 22:10:13+00:00,85,0,active,True,False,True,0,85,0,True,19,0,,,2020-07-31 22:10:45,2020
76,2020-07-31 22:10:27+00:00,86,2,active,True,False,True,0,86,0,True,17,0,,,2020-07-31 22:10:45,2020
77,2020-07-31 22:09:46+00:00,87,6,active,True,False,True,0,87,1,True,8,0,,,2020-07-31 22:10:45,2020
78,2020-07-31 22:10:34+00:00,89,16,active,True,False,True,0,89,0,True,3,0,,,2020-07-31 22:10:45,2020
79,2020-07-31 22:10:29+00:00,90,0,active,True,False,True,0,90,0,True,19,0,,,2020-07-31 22:10:45,2020
80,2020-07-31 22:06:14+00:00,91,5,active,True,False,True,0,91,0,True,14,0,,,2020-07-31 22:10:45,2020
81,2020-07-31 21:06:51+00:00,92,12,active,True,False,True,0,92,0,True,7,0,,,2020-07-31 22:10:45,2020
82,2020-07-31 21:08:56+00:00,93,10,active,True,False,True,0,93,3,True,2,0,,,2020-07-31 22:10:45,2020
83,2020-07-31 22:04:31+00:00,94,7,active,True,False,True,0,94,0,True,4,0,,,2020-07-31 22:10:45,2020
84,2020-07-31 22:07:40+00:00,95,6,active,True,False,True,0,95,0,True,9,0,,,2020-07-31 22:10:45,2020
85,2020-07-31 21:38:08+00:00,96,3,active,True,False,True,0,96,0,True,16,0,,,2020-07-31 22:10:45,2020
86,2020-07-31 21:16:39+00:00,97,0,active,True,False,True,0,97,0,True,19,0,,,2020-07-31 22:10:45,2020
87,2020-07-31 22:01:43+00:00,98,4,active,True,False,True,0,98,0,True,18,0,,,2020-07-31 22:10:45,2020
88,2020-07-31 22:06:53+00:00,99,5,active,True,False,True,0,99,1,True,9,0,,,2020-07-31 22:10:45,2020
89,2020-07-31 21:56:05+00:00,100,13,active,True,True,True,0,100,1,True,11,0,,,2020-07-31 22:10:45,2020
90,2020-07-31 20:37:43+00:00,101,2,active,True,False,True,0,101,0,True,13,0,,,2020-07-31 22:10:45,2020
91,2020-07-31 22:00:29+00:00,102,1,active,True,False,True,0,102,0,True,14,0,,,2020-07-31 22:10:45,2020
92,2020-07-31 22:02:08+00:00,103,0,active,True,False,True,0,103,1,True,14,0,,,2020-07-31 22:10:45,2020
93,2020-07-31 22:07:56+00:00,104,13,active,True,False,True,0,104,0,True,6,0,,,2020-07-31 22:10:45,2020
94,2020-07-31 22:06:17+00:00,105,18,active,True,False,True,0,105,0,True,1,0,,,2020-07-31 22:10:45,2020
95,2020-07-31 21:54:06+00:00,106,4,active,True,False,True,0,106,1,True,10,0,,,2020-07-31 22:10:45,2020
96,2020-07-31 22:06:49+00:00,107,12,active,True,False,True,0,107,0,True,7,0,,,2020-07-31 22:10:45,2020
97,2020-07-31 21:43:50+00:00,108,13,active,True,False,True,0,108,0,True,4,0,,,2020-07-31 22:10:45,2020
98,2020-07-31 21:15:26+00:00,109,24,active,True,False,True,0,109,2,True,9,0,,,2020-07-31 22:10:45,2020
99,2020-07-31 22:00:12+00:00,110,10,active,True,False,True,0,110,1,True,4,0,,,2020-07-31 22:10:45,2020
100,2020-07-31 21:57:00+00:00,111,3,active,True,False,True,0,111,0,True,12,0,,,2020-07-31 22:10:45,2020
101,2020-07-31 21:34:08+00:00,112,5,active,True,False,True,0,112,0,True,10,0,,,2020-07-31 22:10:45,2020
102,2020-07-31 22:05:25+00:00,113,8,active,True,False,True,0,113,1,True,6,0,,,2020-07-31 22:10:45,2020
103,2020-07-31 22:09:09+00:00,114,2,active,True,False,True,0,114,0,True,13,0,,,2020-07-31 22:10:45,2020
104,2020-07-31 22:09:28+00:00,115,18,active,True,False,True,0,115,1,True,0,0,,,2020-07-31 22:10:45,2020
