,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,15,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-03 05:13:27+00:00,True,296,0,active,0,0,296,True,True,False,8,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-03 05:39:55,2020
1,9,,2020-08-03 03:55:23+00:00,True,3,1,active,0,0,3,True,True,True,5,,2020-08-03 05:39:55,2020
2,8,,2020-08-03 05:11:36+00:00,True,4,0,active,0,0,4,True,True,False,11,,2020-08-03 05:39:55,2020
3,10,,2020-08-03 05:06:41+00:00,True,5,0,active,0,0,5,True,True,False,5,,2020-08-03 05:39:55,2020
4,2,,2020-08-03 03:41:22+00:00,True,6,0,active,0,0,6,True,True,False,13,,2020-08-03 05:39:55,2020
5,7,,2020-08-03 03:52:01+00:00,True,7,1,active,0,0,7,True,True,False,7,,2020-08-03 05:39:55,2020
6,15,,2020-08-03 05:20:50+00:00,True,8,3,active,0,0,8,True,True,False,1,,2020-08-03 05:39:55,2020
7,10,,2020-08-03 03:54:13+00:00,True,9,0,active,0,0,9,True,True,False,5,,2020-08-03 05:39:55,2020
8,1,,2020-08-03 02:59:02+00:00,True,10,1,active,0,0,10,True,True,False,9,,2020-08-03 05:39:55,2020
9,0,,2020-08-03 03:54:06+00:00,True,11,1,active,0,0,11,True,True,False,14,,2020-08-03 05:39:55,2020
10,9,,2020-08-03 05:37:26+00:00,True,12,0,active,0,0,12,True,True,True,9,,2020-08-03 05:39:55,2020
11,13,,2020-08-03 04:09:44+00:00,True,13,0,active,0,0,13,True,True,False,6,,2020-08-03 05:39:55,2020
12,6,,2020-08-03 05:14:00+00:00,True,14,2,active,0,0,14,True,True,False,17,,2020-08-03 05:39:55,2020
13,7,,2020-08-03 01:45:49+00:00,True,15,0,active,0,0,15,True,True,False,8,,2020-08-03 05:39:55,2020
14,7,,2020-08-03 05:16:42+00:00,True,16,0,active,0,0,16,True,True,True,12,,2020-08-03 05:39:55,2020
15,10,,2020-08-03 02:44:01+00:00,True,17,1,active,0,0,17,True,True,False,4,,2020-08-03 05:39:55,2020
16,4,,2020-08-03 01:48:39+00:00,True,19,0,active,0,0,19,True,True,False,11,,2020-08-03 05:39:55,2020
17,13,,2020-08-03 05:38:39+00:00,True,20,1,active,0,0,20,True,True,True,9,,2020-08-03 05:39:55,2020
18,2,,2020-08-03 03:51:34+00:00,True,21,0,active,0,0,21,True,True,True,16,,2020-08-03 05:39:55,2020
19,14,,2020-08-03 04:38:41+00:00,True,22,0,active,0,0,22,True,True,True,33,,2020-08-03 05:39:55,2020
20,0,,2020-08-03 03:20:57+00:00,True,23,0,active,0,0,23,True,True,True,21,,2020-08-03 05:39:55,2020
21,14,,2020-08-03 04:56:43+00:00,True,24,1,active,0,0,24,True,True,False,4,,2020-08-03 05:39:55,2020
22,7,,2020-08-03 01:45:58+00:00,True,25,2,active,0,0,25,True,True,False,6,,2020-08-03 05:39:55,2020
23,0,,2020-08-03 04:44:10+00:00,True,26,0,active,0,0,26,True,True,False,15,,2020-08-03 05:39:55,2020
24,16,,2020-08-03 03:59:47+00:00,True,27,1,active,0,0,27,True,True,False,6,,2020-08-03 05:39:55,2020
25,6,,2020-08-02 20:54:08+00:00,True,29,0,active,0,0,29,True,True,False,9,,2020-08-03 05:39:55,2020
26,11,,2020-08-03 05:15:53+00:00,True,30,4,active,0,0,30,True,True,False,0,,2020-08-03 05:39:55,2020
27,0,,2020-08-02 22:34:48+00:00,True,31,0,active,0,0,31,True,True,True,19,,2020-08-03 05:39:55,2020
28,9,,2020-08-03 05:27:40+00:00,True,32,4,active,0,0,32,True,True,False,2,,2020-08-03 05:39:55,2020
29,0,,2020-08-03 05:21:48+00:00,True,33,2,active,0,0,33,True,True,False,25,,2020-08-03 05:39:55,2020
30,9,,2020-08-03 00:03:51+00:00,True,35,0,active,0,0,35,True,True,False,14,,2020-08-03 05:39:55,2020
31,15,,2020-08-03 05:39:40+00:00,True,36,0,active,0,0,36,True,True,True,18,,2020-08-03 05:39:55,2020
32,11,,2020-08-03 03:38:41+00:00,True,37,0,active,0,0,37,True,True,True,4,,2020-08-03 05:39:55,2020
33,5,,2020-08-03 04:46:59+00:00,True,39,1,active,0,0,39,True,True,False,17,,2020-08-03 05:39:55,2020
34,16,,2020-08-03 04:01:06+00:00,True,40,1,active,0,0,40,True,True,False,2,,2020-08-03 05:39:55,2020
35,18,,2020-08-03 04:55:23+00:00,True,41,5,active,0,0,41,True,True,True,4,,2020-08-03 05:39:55,2020
36,7,,2020-08-03 04:11:32+00:00,True,42,1,active,0,0,42,True,True,False,15,,2020-08-03 05:39:55,2020
37,1,,2020-08-03 02:43:48+00:00,True,43,0,active,0,0,43,True,True,True,14,,2020-08-03 05:39:55,2020
38,0,,2020-08-03 03:31:48+00:00,True,44,0,active,0,0,44,True,True,False,23,,2020-08-03 05:39:55,2020
39,12,,2020-08-03 04:44:36+00:00,True,46,1,active,0,0,46,True,True,False,6,,2020-08-03 05:39:55,2020
40,14,,2020-08-03 03:56:06+00:00,True,47,0,active,0,0,47,True,True,True,5,,2020-08-03 05:39:55,2020
41,3,,2020-08-03 01:28:42+00:00,True,48,0,active,0,0,48,True,True,False,16,,2020-08-03 05:39:55,2020
42,9,,2020-08-03 04:53:05+00:00,True,49,0,active,0,0,49,True,True,False,9,,2020-08-03 05:39:55,2020
43,0,,2020-08-03 05:24:35+00:00,True,50,0,active,0,0,50,True,True,True,15,,2020-08-03 05:39:55,2020
44,15,,2020-08-03 05:20:05+00:00,True,51,0,active,0,0,51,True,True,False,0,,2020-08-03 05:39:55,2020
45,3,,2020-08-03 04:09:06+00:00,True,52,1,active,0,0,52,True,True,True,19,,2020-08-03 05:39:55,2020
46,9,,2020-08-03 05:01:25+00:00,True,53,1,active,0,0,53,True,True,False,9,,2020-08-03 05:39:55,2020
47,8,,2020-08-03 04:41:14+00:00,True,54,0,active,0,0,54,True,True,False,7,,2020-08-03 05:39:55,2020
48,10,,2020-08-03 05:17:01+00:00,True,55,0,active,0,0,55,True,True,False,5,,2020-08-03 05:39:55,2020
49,17,,2020-08-03 04:33:22+00:00,True,56,0,active,0,0,56,True,True,True,1,,2020-08-03 05:39:55,2020
50,6,,2020-08-03 01:35:07+00:00,True,57,0,active,0,0,57,True,True,True,8,,2020-08-03 05:39:55,2020
51,7,,2020-08-03 03:16:18+00:00,True,58,0,active,0,0,58,True,True,True,12,,2020-08-03 05:39:55,2020
52,11,,2020-08-03 04:06:54+00:00,True,59,0,active,0,0,59,True,True,True,8,,2020-08-03 05:39:55,2020
53,9,,2020-08-03 04:39:45+00:00,True,60,0,active,0,0,60,True,True,False,10,,2020-08-03 05:39:55,2020
54,11,,2020-08-03 03:32:24+00:00,True,61,0,active,0,0,61,True,True,False,8,,2020-08-03 05:39:55,2020
55,1,,2020-08-03 00:49:30+00:00,True,63,0,active,0,0,63,True,True,False,14,,2020-08-03 05:39:55,2020
56,14,,2020-08-03 02:52:37+00:00,True,64,0,active,0,0,64,True,True,False,5,,2020-08-03 05:39:55,2020
57,11,,2020-08-03 02:08:09+00:00,True,65,1,active,0,0,65,True,True,False,11,,2020-08-03 05:39:55,2020
58,13,,2020-08-03 04:14:29+00:00,True,66,1,active,0,0,66,True,True,False,1,,2020-08-03 05:39:55,2020
59,2,,2020-08-03 04:19:47+00:00,True,67,1,active,0,0,67,True,True,False,24,,2020-08-03 05:39:55,2020
60,4,,2020-08-03 05:38:40+00:00,True,68,0,active,0,0,68,True,True,True,15,,2020-08-03 05:39:55,2020
61,6,,2020-08-03 04:10:30+00:00,True,69,0,active,0,0,69,True,True,True,13,,2020-08-03 05:39:55,2020
62,12,,2020-08-03 02:59:36+00:00,True,70,0,active,0,0,70,True,True,False,11,,2020-08-03 05:39:55,2020
63,12,,2020-08-03 03:27:15+00:00,True,71,0,active,0,0,71,True,True,False,11,,2020-08-03 05:39:55,2020
64,3,,2020-08-03 00:13:29+00:00,True,72,0,active,0,0,72,True,True,False,20,,2020-08-03 05:39:55,2020
65,14,,2020-08-03 04:20:12+00:00,True,73,0,active,0,0,73,True,True,False,1,,2020-08-03 05:39:55,2020
66,12,,2020-08-03 04:49:16+00:00,True,74,1,active,0,0,74,True,True,True,6,,2020-08-03 05:39:55,2020
67,1,,2020-08-03 04:03:18+00:00,True,75,0,active,0,0,75,True,True,False,14,,2020-08-03 05:39:55,2020
68,7,,2020-08-03 03:30:56+00:00,True,76,0,active,0,0,76,True,True,False,10,,2020-08-03 05:39:55,2020
69,4,,2020-08-03 02:30:55+00:00,True,77,0,active,0,0,77,True,True,False,11,,2020-08-03 05:39:55,2020
70,6,,2020-08-03 03:10:12+00:00,True,78,1,active,0,0,78,True,True,False,12,,2020-08-03 05:39:55,2020
71,12,,2020-08-03 04:51:52+00:00,True,79,1,active,0,0,79,True,True,False,6,,2020-08-03 05:39:55,2020
72,0,,2020-08-03 03:32:05+00:00,True,80,0,active,0,0,80,True,True,False,35,,2020-08-03 05:39:55,2020
73,15,,2020-08-03 03:27:35+00:00,True,81,1,active,0,0,81,True,True,False,3,,2020-08-03 05:39:55,2020
74,6,,2020-08-03 03:11:13+00:00,True,82,0,active,0,0,82,True,True,False,9,,2020-08-03 05:39:55,2020
75,3,,2020-08-03 05:24:12+00:00,True,84,0,active,0,0,84,True,True,False,12,,2020-08-03 05:39:55,2020
76,10,,2020-08-03 01:32:42+00:00,True,85,0,active,0,0,85,True,True,False,9,,2020-08-03 05:39:55,2020
77,18,,2020-08-03 02:55:13+00:00,True,86,1,active,0,0,86,True,True,False,0,,2020-08-03 05:39:55,2020
78,11,,2020-08-03 04:49:33+00:00,True,87,0,active,0,0,87,True,True,False,4,,2020-08-03 05:39:55,2020
79,16,,2020-08-03 04:51:37+00:00,True,89,2,active,0,0,89,True,True,False,1,,2020-08-03 05:39:55,2020
80,7,,2020-08-03 04:16:12+00:00,True,90,1,active,0,0,90,True,True,False,11,,2020-08-03 05:39:55,2020
81,2,,2020-08-03 04:37:31+00:00,True,91,0,active,0,0,91,True,True,False,17,,2020-08-03 05:39:55,2020
82,19,,2020-08-03 00:46:12+00:00,True,92,0,active,0,0,92,True,True,False,0,,2020-08-03 05:39:55,2020
83,14,,2020-08-03 03:33:09+00:00,True,93,1,active,0,0,93,True,True,False,0,,2020-08-03 05:39:55,2020
84,6,,2020-08-02 22:14:53+00:00,True,94,1,active,0,0,94,True,True,False,4,,2020-08-03 05:39:55,2020
85,3,,2020-08-03 04:28:49+00:00,True,95,0,active,0,0,95,True,True,False,12,,2020-08-03 05:39:55,2020
86,10,,2020-08-03 04:20:29+00:00,True,96,0,active,0,0,96,True,True,False,9,,2020-08-03 05:39:55,2020
87,0,,2020-08-03 02:39:00+00:00,True,97,1,active,0,0,97,True,True,False,18,,2020-08-03 05:39:55,2020
88,11,,2020-08-03 02:38:31+00:00,True,98,1,active,0,0,98,True,True,False,10,,2020-08-03 05:39:55,2020
89,14,,2020-08-02 23:05:25+00:00,True,99,0,active,0,0,99,True,True,False,1,,2020-08-03 05:39:55,2020
90,18,,2020-08-03 04:31:18+00:00,True,100,1,active,0,0,100,True,True,True,6,,2020-08-03 05:39:55,2020
91,12,,2020-08-03 04:36:25+00:00,True,101,0,active,0,0,101,True,True,False,3,,2020-08-03 05:39:55,2020
92,13,,2020-08-03 01:42:32+00:00,True,102,0,active,0,0,102,True,True,False,2,,2020-08-03 05:39:55,2020
93,3,,2020-08-03 01:56:54+00:00,True,103,1,active,0,0,103,True,True,False,11,,2020-08-03 05:39:55,2020
94,10,,2020-08-03 03:06:47+00:00,True,104,1,active,0,0,104,True,True,False,8,,2020-08-03 05:39:55,2020
95,11,,2020-08-03 05:31:44+00:00,True,105,0,active,0,0,105,True,True,False,8,,2020-08-03 05:39:55,2020
96,8,,2020-08-03 00:28:25+00:00,True,106,0,active,0,0,106,True,True,False,7,,2020-08-03 05:39:55,2020
97,0,,2020-08-03 04:14:42+00:00,True,107,1,active,0,0,107,True,True,False,18,,2020-08-03 05:39:55,2020
98,8,,2020-08-03 04:15:28+00:00,True,108,1,active,0,0,108,True,True,False,8,,2020-08-03 05:39:55,2020
99,22,,2020-08-02 20:12:57+00:00,True,109,1,active,0,0,109,True,True,False,12,,2020-08-03 05:39:55,2020
100,4,,2020-08-03 03:08:18+00:00,True,110,0,active,0,0,110,True,True,False,11,,2020-08-03 05:39:55,2020
101,2,,2020-08-03 03:02:29+00:00,True,111,0,active,0,0,111,True,True,False,13,,2020-08-03 05:39:55,2020
102,14,,2020-08-03 02:24:45+00:00,True,112,0,active,0,0,112,True,True,False,1,,2020-08-03 05:39:55,2020
103,11,,2020-08-03 02:47:55+00:00,True,113,0,active,0,0,113,True,True,False,4,,2020-08-03 05:39:55,2020
104,11,,2020-08-03 03:38:15+00:00,True,114,0,active,0,0,114,True,True,False,4,,2020-08-03 05:39:55,2020
105,17,,2020-08-03 04:20:04+00:00,True,115,1,active,0,0,115,True,True,False,1,,2020-08-03 05:39:55,2020
106,8,,2020-08-03 02:47:28+00:00,True,116,1,active,0,0,116,True,True,False,14,,2020-08-03 05:39:55,2020
107,2,,2020-08-03 01:30:57+00:00,True,117,0,active,0,0,117,True,True,False,17,,2020-08-03 05:39:55,2020
108,16,,2020-08-03 02:37:27+00:00,True,118,1,active,0,0,118,True,True,False,2,,2020-08-03 05:39:55,2020
109,5,,2020-08-03 02:17:16+00:00,True,119,0,active,0,0,119,True,True,False,10,,2020-08-03 05:39:55,2020
110,7,,2020-08-03 02:56:04+00:00,True,120,2,active,0,0,120,True,True,False,6,,2020-08-03 05:39:55,2020
111,5,,2020-08-03 04:22:01+00:00,True,121,1,active,0,0,121,True,True,False,11,,2020-08-03 05:39:55,2020
112,8,,2020-08-03 02:24:47+00:00,True,122,0,active,0,0,122,True,True,False,7,,2020-08-03 05:39:55,2020
113,4,,2020-08-02 22:29:02+00:00,True,124,0,active,0,0,124,True,True,False,11,,2020-08-03 05:39:55,2020
114,6,,2020-08-03 00:41:20+00:00,True,125,1,active,0,0,125,True,True,False,8,,2020-08-03 05:39:55,2020
115,6,,2020-08-03 04:32:23+00:00,True,126,2,active,0,0,126,True,True,False,7,,2020-08-03 05:39:55,2020
116,18,,2020-08-03 04:41:58+00:00,True,128,0,active,0,0,128,True,True,False,1,,2020-08-03 05:39:55,2020
117,12,,2020-08-02 22:48:59+00:00,True,129,0,active,0,0,129,True,True,False,7,,2020-08-03 05:39:55,2020
118,15,,2020-08-03 05:39:14+00:00,True,130,0,active,0,0,130,True,True,False,0,,2020-08-03 05:39:55,2020
119,10,,2020-08-03 03:53:20+00:00,True,131,2,active,0,0,131,True,True,False,6,,2020-08-03 05:39:55,2020
120,20,,2020-08-03 02:21:33+00:00,True,133,0,active,0,0,133,True,True,False,3,,2020-08-03 05:39:55,2020
121,7,,2020-08-02 23:56:17+00:00,True,135,0,active,0,0,135,True,True,False,10,,2020-08-03 05:39:55,2020
122,13,,2020-08-02 22:40:47+00:00,True,136,0,active,0,0,136,True,True,False,6,,2020-08-03 05:39:55,2020
123,7,,2020-08-03 02:58:37+00:00,True,137,0,active,0,0,137,True,True,False,8,,2020-08-03 05:39:55,2020
124,12,,2020-08-02 22:18:43+00:00,True,138,0,active,0,0,138,True,True,False,3,,2020-08-03 05:39:55,2020
125,13,,2020-08-03 03:07:45+00:00,True,139,0,active,0,0,139,True,True,False,6,,2020-08-03 05:39:55,2020
126,12,,2020-08-03 02:17:04+00:00,True,140,0,active,0,0,140,True,True,False,5,,2020-08-03 05:39:55,2020
127,6,,2020-08-03 03:44:13+00:00,True,141,1,active,0,0,141,True,True,False,8,,2020-08-03 05:39:55,2020
128,8,,2020-08-03 04:01:05+00:00,True,142,0,active,0,0,142,True,True,False,15,,2020-08-03 05:39:55,2020
129,15,,2020-08-03 01:34:24+00:00,True,143,0,active,0,0,143,True,True,False,8,,2020-08-03 05:39:55,2020
130,4,,2020-08-03 00:26:26+00:00,True,144,0,active,0,0,144,True,True,False,15,,2020-08-03 05:39:55,2020
131,16,,2020-08-03 05:17:15+00:00,True,145,0,active,0,0,145,True,True,False,3,,2020-08-03 05:39:55,2020
132,11,,2020-08-03 03:05:30+00:00,True,146,1,active,0,0,146,True,True,False,7,,2020-08-03 05:39:55,2020
133,12,,2020-08-03 04:49:11+00:00,True,149,0,active,0,0,149,True,True,True,6,,2020-08-03 05:39:55,2020
134,6,,2020-08-02 23:02:34+00:00,True,150,0,active,0,0,150,True,True,False,13,,2020-08-03 05:39:55,2020
135,7,,2020-08-03 02:17:39+00:00,True,151,1,active,0,0,151,True,True,False,11,,2020-08-03 05:39:55,2020
136,3,,2020-08-03 03:20:52+00:00,True,152,0,active,0,0,152,True,True,True,12,,2020-08-03 05:39:55,2020
137,6,,2020-08-02 22:21:17+00:00,True,156,0,active,0,0,156,True,True,False,9,,2020-08-03 05:39:55,2020
138,3,,2020-08-03 03:43:25+00:00,True,157,1,active,0,0,157,True,True,False,11,,2020-08-03 05:39:55,2020
139,5,,2020-08-03 03:50:55+00:00,True,159,1,active,0,0,159,True,True,False,9,,2020-08-03 05:39:55,2020
140,7,,2020-08-03 02:58:14+00:00,True,160,0,active,0,0,160,True,True,True,7,,2020-08-03 05:39:55,2020
141,11,,2020-08-03 03:47:33+00:00,True,161,0,active,0,0,161,True,True,True,12,,2020-08-03 05:39:55,2020
142,0,,2020-08-03 02:13:28+00:00,True,162,0,active,0,0,162,True,True,False,15,,2020-08-03 05:39:55,2020
143,7,,2020-08-03 04:00:34+00:00,True,163,1,active,0,0,163,True,True,True,11,,2020-08-03 05:39:55,2020
144,15,,2020-08-03 02:39:42+00:00,True,167,0,active,0,0,167,True,True,False,0,,2020-08-03 05:39:55,2020
145,9,,2020-08-02 22:51:06+00:00,True,169,0,active,0,0,169,True,True,False,10,,2020-08-03 05:39:55,2020
146,3,,2020-08-03 00:27:23+00:00,True,170,0,active,0,0,170,True,True,True,11,,2020-08-03 05:39:55,2020
147,3,,2020-08-03 03:48:55+00:00,True,171,0,active,0,0,171,True,True,True,20,,2020-08-03 05:39:55,2020
148,14,,2020-08-03 01:17:39+00:00,True,173,0,active,0,0,173,True,True,True,0,,2020-08-03 05:39:55,2020
149,10,,2020-08-03 01:39:07+00:00,True,174,0,active,0,0,174,True,True,False,5,,2020-08-03 05:39:55,2020
150,10,,2020-08-03 05:02:57+00:00,True,175,0,active,0,0,175,True,True,True,7,,2020-08-03 05:39:55,2020
151,14,,2020-08-03 02:58:17+00:00,True,176,0,active,0,0,176,True,True,False,1,,2020-08-03 05:39:55,2020
152,1,,2020-08-03 03:06:03+00:00,True,177,0,active,0,0,177,True,True,False,18,,2020-08-03 05:39:55,2020
153,17,,2020-08-03 04:19:52+00:00,True,178,2,active,0,0,178,True,True,False,0,,2020-08-03 05:39:55,2020
154,11,,2020-08-03 04:48:21+00:00,True,179,0,active,0,0,179,True,True,False,14,,2020-08-03 05:39:55,2020
155,8,,2020-08-03 00:53:27+00:00,True,180,0,active,0,0,180,True,True,False,11,,2020-08-03 05:39:55,2020
156,14,,2020-08-02 21:19:20+00:00,True,181,1,active,0,0,181,True,True,False,4,,2020-08-03 05:39:55,2020
157,5,,2020-08-02 23:24:16+00:00,True,182,0,active,0,0,182,True,True,True,14,,2020-08-03 05:39:55,2020
158,11,,2020-08-03 02:47:39+00:00,True,183,1,active,0,0,183,True,True,False,7,,2020-08-03 05:39:55,2020
159,7,,2020-08-03 03:06:56+00:00,True,184,1,active,0,0,184,True,True,False,11,,2020-08-03 05:39:55,2020
160,4,,2020-08-03 05:04:53+00:00,True,185,0,active,0,0,185,True,True,False,11,,2020-08-03 05:39:55,2020
161,4,,2020-08-03 02:16:25+00:00,True,186,0,active,0,0,186,True,True,True,11,,2020-08-03 05:39:55,2020
162,15,,2020-08-03 04:28:00+00:00,True,187,0,active,0,0,187,True,True,False,0,,2020-08-03 05:39:55,2020
163,11,,2020-08-03 02:11:29+00:00,True,188,0,active,0,0,188,True,True,False,4,,2020-08-03 05:39:55,2020
164,1,,2020-08-03 04:35:30+00:00,True,189,0,active,0,0,189,True,True,True,22,,2020-08-03 05:39:55,2020
165,1,,2020-08-03 05:04:05+00:00,True,190,1,active,0,0,190,True,True,True,35,,2020-08-03 05:39:55,2020
166,7,,2020-08-03 05:26:05+00:00,True,191,0,active,0,0,191,True,True,False,8,,2020-08-03 05:39:55,2020
167,6,,2020-08-03 01:55:39+00:00,True,192,0,active,0,0,192,True,True,False,13,,2020-08-03 05:39:55,2020
168,8,,2020-08-03 03:41:07+00:00,True,193,2,active,0,0,193,True,True,True,5,,2020-08-03 05:39:55,2020
169,9,,2020-08-03 04:55:19+00:00,True,194,0,active,0,0,194,True,True,False,10,,2020-08-03 05:39:55,2020
170,11,,2020-08-03 04:41:59+00:00,True,195,1,active,0,0,195,True,True,False,11,,2020-08-03 05:39:55,2020
171,2,,2020-08-03 03:19:35+00:00,True,196,0,active,0,0,196,True,True,True,8,,2020-08-03 05:39:55,2020
172,3,,2020-08-03 05:03:13+00:00,True,197,0,active,0,0,197,True,True,False,12,,2020-08-03 05:39:55,2020
173,13,,2020-08-03 01:24:50+00:00,True,199,0,active,0,0,199,True,True,False,2,,2020-08-03 05:39:55,2020
174,19,,2020-08-03 01:59:45+00:00,True,200,0,active,0,0,200,True,True,False,0,,2020-08-03 05:39:55,2020
175,2,,2020-08-03 00:42:23+00:00,True,201,1,active,0,0,201,True,True,False,12,,2020-08-03 05:39:55,2020
176,3,,2020-08-02 23:14:20+00:00,True,202,0,active,0,0,202,True,True,False,12,,2020-08-03 05:39:55,2020
177,4,,2020-08-03 01:19:37+00:00,True,203,0,active,0,0,203,True,True,False,11,,2020-08-03 05:39:55,2020
178,6,,2020-08-03 04:39:21+00:00,True,204,0,active,0,0,204,True,True,False,9,,2020-08-03 05:39:55,2020
179,5,,2020-08-02 23:10:26+00:00,True,205,0,active,0,0,205,True,True,False,10,,2020-08-03 05:39:55,2020
180,11,,2020-08-03 04:41:52+00:00,True,206,0,active,0,0,206,True,True,False,12,,2020-08-03 05:39:55,2020
181,13,,2020-08-02 21:24:43+00:00,True,208,0,active,0,0,208,True,True,True,2,,2020-08-03 05:39:55,2020
182,8,,2020-08-03 04:46:38+00:00,True,209,0,active,0,0,209,True,True,False,7,,2020-08-03 05:39:55,2020
183,4,,2020-08-03 04:50:51+00:00,True,210,0,active,0,0,210,True,True,False,11,,2020-08-03 05:39:55,2020
184,16,,2020-08-03 00:59:01+00:00,True,211,0,active,0,0,211,True,True,False,3,,2020-08-03 05:39:55,2020
185,22,,2020-08-03 03:24:05+00:00,True,212,0,active,0,0,212,True,True,False,11,,2020-08-03 05:39:55,2020
186,3,,2020-08-03 04:13:10+00:00,True,213,0,active,0,0,213,True,True,True,13,,2020-08-03 05:39:55,2020
187,12,,2020-08-03 02:51:59+00:00,True,214,0,active,0,0,214,True,True,False,3,,2020-08-03 05:39:55,2020
