,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,14,296,active,0,296,True,0,2020-08-01 20:28:59+00:00,True,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'region': 'BOS', 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True, 'valet_revision': 3, 'off_dock_count': 23, 'off_dock_capacity': 0, 'dock_blocked_count': 0}",9,False,2020-08-01 20:29:10,2020
1,0,3,active,0,3,True,0,2020-08-01 20:23:09+00:00,True,,0,True,,15,True,2020-08-01 20:29:10,2020
2,3,4,active,0,4,True,0,2020-08-01 19:58:32+00:00,True,,0,True,,16,False,2020-08-01 20:29:10,2020
3,0,5,active,0,5,True,1,2020-08-01 20:11:37+00:00,True,,0,True,,14,False,2020-08-01 20:29:10,2020
4,2,6,active,0,6,True,0,2020-08-01 20:13:51+00:00,True,,0,True,,13,False,2020-08-01 20:29:10,2020
5,6,7,active,0,7,True,0,2020-08-01 20:27:27+00:00,True,,0,True,,9,False,2020-08-01 20:29:10,2020
6,4,8,active,0,8,True,2,2020-08-01 20:08:10+00:00,True,,0,True,,13,False,2020-08-01 20:29:10,2020
7,7,9,active,0,9,True,0,2020-08-01 20:08:20+00:00,True,,0,True,,8,False,2020-08-01 20:29:10,2020
8,2,10,active,0,10,True,1,2020-08-01 20:20:11+00:00,True,,0,True,,8,False,2020-08-01 20:29:10,2020
9,4,11,active,0,11,True,2,2020-08-01 20:25:04+00:00,True,,0,True,,9,False,2020-08-01 20:29:10,2020
10,1,12,active,0,12,True,2,2020-08-01 20:27:18+00:00,True,,0,True,,15,True,2020-08-01 20:29:10,2020
11,17,13,active,0,13,True,0,2020-08-01 20:24:57+00:00,True,,0,True,,2,False,2020-08-01 20:29:10,2020
12,18,14,active,0,14,True,1,2020-08-01 20:27:51+00:00,True,,0,True,,6,False,2020-08-01 20:29:10,2020
13,4,15,active,0,15,True,1,2020-08-01 20:15:53+00:00,True,,0,True,,10,False,2020-08-01 20:29:10,2020
14,11,16,active,0,16,True,1,2020-08-01 20:24:28+00:00,True,,0,True,,7,True,2020-08-01 20:29:10,2020
15,1,17,active,0,17,True,0,2020-08-01 19:30:04+00:00,True,,0,True,,14,False,2020-08-01 20:29:10,2020
16,2,19,active,0,19,True,0,2020-08-01 20:15:17+00:00,True,,0,True,,13,False,2020-08-01 20:29:10,2020
17,9,20,active,0,20,True,0,2020-08-01 20:27:00+00:00,True,,0,True,,14,True,2020-08-01 20:29:10,2020
18,7,21,active,0,21,True,0,2020-08-01 20:00:57+00:00,True,,0,True,,11,True,2020-08-01 20:29:10,2020
19,13,22,active,0,22,True,2,2020-08-01 20:04:01+00:00,True,,0,True,,32,True,2020-08-01 20:29:10,2020
20,7,23,active,0,23,True,0,2020-08-01 20:28:29+00:00,True,,0,True,,14,True,2020-08-01 20:29:10,2020
21,10,24,active,0,24,True,0,2020-08-01 20:26:42+00:00,True,,0,True,,9,False,2020-08-01 20:29:10,2020
22,1,25,active,0,25,True,1,2020-08-01 20:24:21+00:00,True,,0,True,,13,False,2020-08-01 20:29:10,2020
23,4,26,active,0,26,True,0,2020-08-01 20:25:10+00:00,True,,0,True,,11,False,2020-08-01 20:29:10,2020
24,7,27,active,0,27,True,2,2020-08-01 20:26:41+00:00,True,,0,True,,14,False,2020-08-01 20:29:10,2020
25,7,29,active,0,29,True,0,2020-08-01 17:57:42+00:00,True,,0,True,,8,False,2020-08-01 20:29:10,2020
26,1,30,active,0,30,True,2,2020-08-01 20:24:59+00:00,True,,0,True,,12,False,2020-08-01 20:29:10,2020
27,8,31,active,0,31,True,1,2020-08-01 20:26:37+00:00,True,,0,True,,10,True,2020-08-01 20:29:10,2020
28,5,32,active,0,32,True,3,2020-08-01 20:27:18+00:00,True,,0,True,,7,False,2020-08-01 20:29:10,2020
29,0,33,active,0,33,True,1,2020-08-01 20:10:59+00:00,True,,0,True,,26,False,2020-08-01 20:29:10,2020
30,2,35,active,0,35,True,0,2020-08-01 20:14:51+00:00,True,,0,True,,21,False,2020-08-01 20:29:10,2020
