,num_bikes_disabled,num_ebikes_available,station_status,num_docks_available,station_id,num_docks_disabled,is_renting,num_bikes_available,is_returning,eightd_has_available_keys,legacy_id,last_reported,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
216,1,0,active,6,318,0,True,12,True,False,318,2020-07-28 20:57:12+00:00,True,,,2020-07-28 21:02:45,2020
217,0,0,active,18,319,0,True,7,True,False,319,2020-07-28 20:42:53+00:00,True,,,2020-07-28 21:02:45,2020
218,0,0,active,5,327,0,True,10,True,False,327,2020-07-28 19:39:47+00:00,True,,,2020-07-28 21:02:45,2020
219,0,0,active,7,328,0,True,8,True,False,328,2020-07-28 20:47:16+00:00,True,,,2020-07-28 21:02:45,2020
220,0,0,active,2,329,0,True,13,True,False,329,2020-07-28 19:54:02+00:00,True,,,2020-07-28 21:02:45,2020
221,0,0,active,10,330,0,True,5,True,False,330,2020-07-28 21:00:31+00:00,True,,,2020-07-28 21:02:45,2020
222,2,0,active,10,331,0,True,3,True,False,331,2020-07-28 21:02:29+00:00,True,,,2020-07-28 21:02:45,2020
223,1,0,active,12,332,0,True,2,True,False,332,2020-07-28 20:45:08+00:00,True,,,2020-07-28 21:02:45,2020
224,0,0,active,1,333,0,True,24,True,False,333,2020-07-28 19:57:08+00:00,True,,,2020-07-28 21:02:45,2020
225,0,0,active,8,334,0,True,11,True,False,334,2020-07-28 20:07:05+00:00,True,,,2020-07-28 21:02:45,2020
226,0,0,active,11,335,0,True,8,True,False,335,2020-07-28 20:53:03+00:00,True,,,2020-07-28 21:02:45,2020
227,0,0,active,3,336,0,True,12,True,False,336,2020-07-28 19:01:35+00:00,True,,,2020-07-28 21:02:45,2020
228,1,0,active,0,337,0,True,14,True,False,337,2020-07-28 19:55:01+00:00,True,,,2020-07-28 21:02:45,2020
229,0,0,active,10,338,0,True,5,True,False,338,2020-07-28 21:02:28+00:00,True,,,2020-07-28 21:02:45,2020
230,0,0,active,1,339,0,True,14,True,False,339,2020-07-28 21:01:11+00:00,True,,,2020-07-28 21:02:45,2020
231,0,0,active,4,340,0,True,15,True,False,340,2020-07-28 12:42:54+00:00,True,,,2020-07-28 21:02:45,2020
232,0,0,active,11,341,0,True,4,True,True,341,2020-07-28 10:15:00+00:00,True,,,2020-07-28 21:02:45,2020
233,0,0,active,1,342,0,True,14,True,False,342,2020-07-28 21:00:23+00:00,True,,,2020-07-28 21:02:45,2020
234,1,0,active,9,343,0,True,5,True,False,343,2020-07-28 20:36:56+00:00,True,,,2020-07-28 21:02:45,2020
235,0,0,active,18,344,0,True,1,True,False,344,2020-07-28 20:39:21+00:00,True,,,2020-07-28 21:02:45,2020
236,1,0,active,8,345,0,True,10,True,False,345,2020-07-28 20:44:24+00:00,True,,,2020-07-28 21:02:45,2020
237,0,0,active,14,346,0,True,1,True,False,346,2020-07-28 20:55:42+00:00,True,,,2020-07-28 21:02:45,2020
238,0,0,active,12,347,0,True,3,True,False,347,2020-07-28 19:28:39+00:00,True,,,2020-07-28 21:02:45,2020
239,0,0,active,5,348,0,True,10,True,False,348,2020-07-28 20:53:24+00:00,True,,,2020-07-28 21:02:45,2020
240,0,0,active,16,349,0,True,1,True,True,349,2020-07-28 08:58:31+00:00,True,,,2020-07-28 21:02:45,2020
241,0,0,active,13,350,0,True,4,True,False,350,2020-07-28 17:10:49+00:00,True,,,2020-07-28 21:02:45,2020
242,0,0,active,12,351,0,True,3,True,False,351,2020-07-28 19:29:53+00:00,True,,,2020-07-28 21:02:45,2020
243,0,0,active,7,352,0,True,8,True,False,352,2020-07-28 20:50:59+00:00,True,,,2020-07-28 21:02:45,2020
244,0,0,active,2,353,0,True,13,True,True,353,2020-07-28 18:09:57+00:00,True,,,2020-07-28 21:02:45,2020
245,0,0,active,13,354,0,True,2,True,False,354,2020-07-28 20:16:39+00:00,True,,,2020-07-28 21:02:45,2020
246,0,0,active,10,355,0,True,7,True,False,355,2020-07-28 16:35:47+00:00,True,,,2020-07-28 21:02:45,2020
247,0,0,active,12,356,0,True,11,True,False,356,2020-07-28 20:36:50+00:00,True,,,2020-07-28 21:02:45,2020
248,0,0,active,9,357,0,True,6,True,False,357,2020-07-28 20:59:17+00:00,True,,,2020-07-28 21:02:45,2020
249,0,0,active,10,358,0,True,9,True,False,358,2020-07-28 20:40:56+00:00,True,,,2020-07-28 21:02:45,2020
250,0,0,active,9,359,0,True,6,True,False,359,2020-07-28 20:57:53+00:00,True,,,2020-07-28 21:02:45,2020
251,0,0,active,13,360,0,True,2,True,False,360,2020-07-28 18:56:29+00:00,True,,,2020-07-28 21:02:45,2020
252,1,0,active,12,361,0,True,6,True,False,361,2020-07-28 20:59:52+00:00,True,,,2020-07-28 21:02:45,2020
253,0,0,active,8,362,0,True,11,True,False,362,2020-07-28 20:31:06+00:00,True,,,2020-07-28 21:02:45,2020
254,0,0,active,8,363,0,True,11,True,False,363,2020-07-28 20:55:57+00:00,True,,,2020-07-28 21:02:45,2020
255,0,0,active,14,364,0,True,5,True,False,364,2020-07-28 20:57:25+00:00,True,,,2020-07-28 21:02:45,2020
256,0,0,active,17,365,0,True,2,True,False,365,2020-07-28 20:30:18+00:00,True,,,2020-07-28 21:02:45,2020
257,0,0,active,6,366,0,True,9,True,False,366,2020-07-28 21:00:06+00:00,True,,,2020-07-28 21:02:45,2020
258,1,0,active,3,367,0,True,15,True,False,367,2020-07-28 21:00:08+00:00,True,,,2020-07-28 21:02:45,2020
259,0,0,active,14,368,0,True,1,True,False,368,2020-07-28 14:22:59+00:00,True,,,2020-07-28 21:02:45,2020
260,0,0,active,12,369,0,True,3,True,False,369,2020-07-28 20:59:03+00:00,True,,,2020-07-28 21:02:45,2020
261,0,0,active,5,370,0,True,14,True,False,370,2020-07-28 21:00:57+00:00,True,,,2020-07-28 21:02:45,2020
262,0,0,active,12,371,0,True,7,True,False,371,2020-07-28 20:27:01+00:00,True,,,2020-07-28 21:02:45,2020
263,0,0,active,6,372,0,True,13,True,False,372,2020-07-28 20:51:41+00:00,True,,,2020-07-28 21:02:45,2020
264,0,0,active,10,373,0,True,5,True,False,373,2020-07-28 18:36:55+00:00,True,,,2020-07-28 21:02:45,2020
265,0,0,active,6,374,0,True,13,True,False,374,2020-07-28 21:01:45+00:00,True,,,2020-07-28 21:02:45,2020
266,0,0,active,10,376,0,True,5,True,False,376,2020-07-28 20:53:28+00:00,True,,,2020-07-28 21:02:45,2020
267,0,0,active,6,377,0,True,13,True,False,377,2020-07-28 20:49:05+00:00,True,,,2020-07-28 21:02:45,2020
268,0,0,active,14,378,0,True,5,True,False,378,2020-07-28 20:58:12+00:00,True,,,2020-07-28 21:02:45,2020
269,1,0,active,9,379,0,True,5,True,False,379,2020-07-28 21:00:22+00:00,True,,,2020-07-28 21:02:45,2020
270,0,0,active,12,380,0,True,6,True,False,380,2020-07-28 21:00:11+00:00,True,,,2020-07-28 21:02:45,2020
271,1,0,active,15,381,0,True,3,True,False,381,2020-07-28 21:00:12+00:00,True,,,2020-07-28 21:02:45,2020
272,0,0,active,4,384,0,True,15,True,True,384,2020-07-28 21:02:15+00:00,True,,,2020-07-28 21:02:45,2020
273,0,0,active,9,385,1,True,5,True,False,385,2020-07-28 21:00:09+00:00,True,,,2020-07-28 21:02:45,2020
274,0,0,active,3,386,0,True,16,True,False,386,2020-07-28 21:01:23+00:00,True,,,2020-07-28 21:02:45,2020
275,0,0,active,4,387,0,True,11,True,False,387,2020-07-28 10:44:32+00:00,True,,,2020-07-28 21:02:45,2020
276,0,0,active,8,388,0,True,3,True,False,388,2020-07-28 19:00:06+00:00,True,,,2020-07-28 21:02:45,2020
277,0,0,active,2,389,0,True,12,True,False,389,2020-07-28 10:19:02+00:00,True,,,2020-07-28 21:02:45,2020
278,0,0,active,0,390,0,True,15,True,False,390,2020-07-28 19:28:02+00:00,True,,,2020-07-28 21:02:45,2020
279,0,0,active,3,391,0,True,12,True,False,391,2020-07-28 20:37:36+00:00,True,,,2020-07-28 21:02:45,2020
280,0,0,active,8,392,0,True,7,True,False,392,2020-07-28 20:59:38+00:00,True,,,2020-07-28 21:02:45,2020
281,0,0,active,9,393,0,True,6,True,False,393,2020-07-28 16:21:03+00:00,True,,,2020-07-28 21:02:45,2020
282,0,0,active,14,394,0,True,0,True,False,394,2020-07-28 07:52:04+00:00,True,,,2020-07-28 21:02:45,2020
283,0,0,active,10,395,0,True,5,True,False,395,2020-07-28 19:20:39+00:00,True,,,2020-07-28 21:02:45,2020
284,0,0,active,7,396,0,True,8,True,False,396,2020-07-28 08:59:25+00:00,True,,,2020-07-28 21:02:45,2020
285,0,0,active,1,397,0,True,14,True,False,397,2020-07-28 17:02:49+00:00,True,,,2020-07-28 21:02:45,2020
286,0,0,active,15,398,0,True,4,True,False,398,2020-07-28 20:48:25+00:00,True,,,2020-07-28 21:02:45,2020
287,0,0,active,15,399,0,True,0,True,False,399,2020-07-28 20:36:12+00:00,True,,,2020-07-28 21:02:45,2020
288,0,0,active,15,400,0,True,12,True,False,400,2020-07-28 19:53:29+00:00,True,,,2020-07-28 21:02:45,2020
289,0,0,active,3,401,0,True,12,True,False,401,2020-07-28 20:22:06+00:00,True,,,2020-07-28 21:02:45,2020
290,0,0,active,11,402,0,True,4,True,False,402,2020-07-28 20:09:23+00:00,True,,,2020-07-28 21:02:45,2020
291,0,0,active,13,403,0,True,2,True,False,403,2020-07-28 20:51:28+00:00,True,,,2020-07-28 21:02:45,2020
292,0,0,active,11,404,0,True,5,True,False,404,2020-07-28 20:52:50+00:00,True,,,2020-07-28 21:02:45,2020
293,0,0,active,4,405,0,True,15,True,False,405,2020-07-28 18:13:26+00:00,True,,,2020-07-28 21:02:45,2020
294,1,0,active,11,406,0,True,3,True,False,406,2020-07-28 20:41:46+00:00,True,,,2020-07-28 21:02:45,2020
295,0,0,active,13,407,0,True,6,True,False,407,2020-07-28 18:16:37+00:00,True,,,2020-07-28 21:02:45,2020
296,0,0,active,8,408,0,True,7,True,False,408,2020-07-28 19:18:20+00:00,True,,,2020-07-28 21:02:45,2020
297,0,0,active,15,409,0,True,4,True,False,409,2020-07-28 20:40:51+00:00,True,,,2020-07-28 21:02:45,2020
298,0,0,active,2,410,0,True,17,True,False,410,2020-07-28 19:30:32+00:00,True,,,2020-07-28 21:02:45,2020
299,1,0,active,0,411,0,True,14,True,False,411,2020-07-27 08:59:02+00:00,True,,,2020-07-28 21:02:45,2020
300,0,0,active,7,412,0,True,12,True,False,412,2020-07-28 20:39:26+00:00,True,,,2020-07-28 21:02:45,2020
301,0,0,active,7,413,0,True,12,True,False,413,2020-07-28 20:40:25+00:00,True,,,2020-07-28 21:02:45,2020
302,0,0,active,20,414,0,True,3,True,False,414,2020-07-28 20:54:49+00:00,True,,,2020-07-28 21:02:45,2020
303,0,0,active,17,415,0,True,2,True,False,415,2020-07-28 20:51:32+00:00,True,,,2020-07-28 21:02:45,2020
304,0,0,active,7,416,0,True,8,True,False,416,2020-07-28 20:57:23+00:00,True,,,2020-07-28 21:02:45,2020
305,0,0,active,6,417,0,True,13,True,False,417,2020-07-28 20:56:35+00:00,True,,,2020-07-28 21:02:45,2020
306,0,0,active,6,419,0,True,9,True,False,419,2020-07-28 19:47:19+00:00,True,,,2020-07-28 21:02:45,2020
307,0,0,out_of_service,0,420,0,False,0,False,False,420,1970-01-02 00:00:00+00:00,False,,,2020-07-28 21:02:45,1970
308,0,0,active,9,421,0,True,10,True,False,421,2020-07-27 08:58:50+00:00,True,,,2020-07-28 21:02:45,2020
309,0,0,active,1,422,0,True,14,True,False,422,2020-07-28 13:43:38+00:00,True,,,2020-07-28 21:02:45,2020
310,0,0,active,10,423,0,True,9,True,False,423,2020-07-28 12:51:15+00:00,True,,,2020-07-28 21:02:45,2020
311,0,0,active,11,424,0,True,8,True,False,424,2020-07-28 20:35:56+00:00,True,,,2020-07-28 21:02:45,2020
312,0,0,active,13,425,0,True,3,True,False,425,2020-07-28 08:58:09+00:00,True,,,2020-07-28 21:02:45,2020
313,0,0,active,18,426,0,True,9,True,False,426,2020-07-28 20:56:57+00:00,True,,,2020-07-28 21:02:45,2020
314,0,0,active,10,427,0,True,9,True,False,427,2020-07-28 16:13:32+00:00,True,,,2020-07-28 21:02:45,2020
315,0,0,active,3,428,0,True,16,True,False,428,2020-07-28 20:57:56+00:00,True,,,2020-07-28 21:02:45,2020
316,0,0,active,4,430,0,True,15,True,False,430,2020-07-28 13:12:35+00:00,True,,,2020-07-28 21:02:45,2020
317,0,0,active,13,431,0,True,2,True,False,431,2020-07-28 17:06:01+00:00,True,,,2020-07-28 21:02:45,2020
318,0,0,active,12,432,0,True,7,True,False,432,2020-07-28 08:59:30+00:00,True,,,2020-07-28 21:02:45,2020
319,0,0,active,18,433,0,True,1,True,False,433,2020-07-28 08:58:29+00:00,True,,,2020-07-28 21:02:45,2020
320,0,0,active,9,434,0,True,10,True,False,434,2020-07-28 06:15:49+00:00,True,,,2020-07-28 21:02:45,2020
321,1,0,active,3,435,0,True,11,True,False,435,2020-07-28 19:33:29+00:00,True,,,2020-07-28 21:02:45,2020
322,0,0,active,9,436,0,True,6,True,False,436,2020-07-28 19:34:58+00:00,True,,,2020-07-28 21:02:45,2020
323,0,0,active,2,437,0,True,17,True,False,437,2020-07-28 20:57:59+00:00,True,,,2020-07-28 21:02:45,2020
324,0,0,active,8,440,0,True,9,True,False,440,2020-07-28 19:06:16+00:00,True,,,2020-07-28 21:02:45,2020
325,0,0,active,2,441,0,True,17,True,False,441,2020-07-28 18:47:43+00:00,True,,,2020-07-28 21:02:45,2020
326,0,0,active,8,442,0,True,7,True,False,442,2020-07-28 15:57:16+00:00,True,,,2020-07-28 21:02:45,2020
327,0,0,active,13,443,0,True,6,True,False,443,2020-07-28 20:08:56+00:00,True,,,2020-07-28 21:02:45,2020
328,0,0,active,5,445,0,True,14,True,False,445,2020-07-28 20:55:46+00:00,True,,,2020-07-28 21:02:45,2020
329,0,0,active,3,446,0,True,9,True,False,446,2020-07-28 20:58:05+00:00,True,,,2020-07-28 21:02:45,2020
330,0,0,active,17,447,0,True,2,True,False,447,2020-07-28 20:59:05+00:00,True,,,2020-07-28 21:02:45,2020
331,0,0,active,11,448,0,True,0,True,False,448,2020-07-28 08:59:00+00:00,True,,,2020-07-28 21:02:45,2020
332,0,0,out_of_service,0,449,0,True,0,True,False,449,1970-01-02 00:00:00+00:00,False,,,2020-07-28 21:02:45,1970
333,0,0,active,14,450,0,True,1,True,False,450,2020-07-28 18:42:51+00:00,True,,,2020-07-28 21:02:45,2020
334,0,0,active,12,451,0,True,3,True,False,451,2020-07-28 19:52:10+00:00,True,,,2020-07-28 21:02:45,2020
335,0,0,active,13,452,0,True,2,True,False,452,2020-07-28 20:54:29+00:00,True,,,2020-07-28 21:02:45,2020
336,0,0,active,13,453,0,True,2,True,False,453,2020-07-28 20:31:41+00:00,True,,,2020-07-28 21:02:45,2020
337,0,0,active,1,454,0,True,14,True,False,454,2020-07-28 20:55:01+00:00,True,,,2020-07-28 21:02:45,2020
