,num_bikes_disabled,num_ebikes_available,station_status,num_docks_available,station_id,num_docks_disabled,is_renting,num_bikes_available,is_returning,eightd_has_available_keys,legacy_id,last_reported,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
21,0,0,active,2,25,0,True,13,True,False,25,2020-07-28 22:09:02+00:00,True,,,2020-07-28 22:24:25,2020
22,0,0,active,7,26,0,True,8,True,False,26,2020-07-28 22:13:52+00:00,True,,,2020-07-28 22:24:25,2020
23,0,0,active,13,27,0,True,10,True,False,27,2020-07-28 22:21:07+00:00,True,,,2020-07-28 22:24:25,2020
24,1,0,active,4,29,0,True,10,True,False,29,2020-07-28 22:22:10+00:00,True,,,2020-07-28 22:24:25,2020
25,0,0,active,12,30,0,True,3,True,False,30,2020-07-28 22:19:45+00:00,True,,,2020-07-28 22:24:25,2020
26,1,0,active,12,31,0,True,6,True,True,31,2020-07-28 21:38:43+00:00,True,,,2020-07-28 22:24:25,2020
27,0,0,active,9,32,0,True,6,True,False,32,2020-07-28 22:17:41+00:00,True,,,2020-07-28 22:24:25,2020
28,2,0,active,19,33,0,True,6,True,False,33,2020-07-28 22:20:44+00:00,True,,,2020-07-28 22:24:25,2020
29,1,0,active,20,35,0,True,2,True,False,35,2020-07-28 22:17:39+00:00,True,,,2020-07-28 22:24:25,2020
30,1,0,active,8,36,0,True,24,True,True,36,2020-07-28 22:18:06+00:00,True,,,2020-07-28 22:24:25,2020
31,0,0,active,14,37,0,True,1,True,True,37,2020-07-28 20:55:56+00:00,True,,,2020-07-28 22:24:25,2020
32,1,0,active,21,39,0,True,1,True,False,39,2020-07-28 22:23:58+00:00,True,,,2020-07-28 22:24:25,2020
33,0,0,active,6,40,0,True,13,True,False,40,2020-07-28 22:11:11+00:00,True,,,2020-07-28 22:24:25,2020
34,1,0,active,15,41,0,True,11,True,True,41,2020-07-28 22:21:25+00:00,True,,,2020-07-28 22:24:25,2020
35,0,0,active,11,42,0,True,12,True,False,42,2020-07-28 22:11:11+00:00,True,,,2020-07-28 22:24:25,2020
36,0,0,active,13,43,0,True,2,True,True,43,2020-07-28 21:58:52+00:00,True,,,2020-07-28 22:24:25,2020
37,0,0,active,16,44,0,True,7,True,False,44,2020-07-28 22:16:55+00:00,True,,,2020-07-28 22:24:25,2020
38,1,0,active,8,46,0,True,10,True,False,46,2020-07-28 22:23:44+00:00,True,,,2020-07-28 22:24:25,2020
39,0,0,active,0,47,0,True,19,True,True,47,2020-07-28 22:23:25+00:00,True,,,2020-07-28 22:24:25,2020
40,1,0,active,18,48,0,True,0,True,False,48,2020-07-28 22:17:05+00:00,True,,,2020-07-28 22:24:25,2020
41,1,0,active,16,49,0,True,1,True,False,49,2020-07-28 21:44:57+00:00,True,,,2020-07-28 22:24:25,2020
42,0,0,active,15,50,0,True,0,True,True,50,2020-07-28 22:01:24+00:00,True,,,2020-07-28 22:24:25,2020
43,1,0,active,6,51,0,True,8,True,False,51,2020-07-28 22:15:18+00:00,True,,,2020-07-28 22:24:25,2020
44,3,0,active,3,52,0,True,17,True,True,52,2020-07-28 22:23:30+00:00,True,,,2020-07-28 22:24:25,2020
45,0,0,active,9,53,0,True,10,True,False,53,2020-07-28 22:21:19+00:00,True,,,2020-07-28 22:24:25,2020
46,0,0,active,3,54,0,True,12,True,False,54,2020-07-28 22:02:04+00:00,True,,,2020-07-28 22:24:25,2020
47,0,0,active,0,55,0,True,15,True,False,55,2020-07-28 22:23:47+00:00,True,,,2020-07-28 22:24:25,2020
48,0,0,active,3,56,0,True,15,True,True,56,2020-07-28 22:20:26+00:00,True,,,2020-07-28 22:24:25,2020
49,0,0,active,12,57,0,True,2,True,True,57,2020-07-28 22:14:15+00:00,True,,,2020-07-28 22:24:25,2020
50,0,0,active,12,58,0,True,7,True,True,58,2020-07-28 22:14:36+00:00,True,,,2020-07-28 22:24:25,2020
51,0,0,active,19,59,0,True,0,True,True,59,2020-07-28 22:06:16+00:00,True,,,2020-07-28 22:24:25,2020
52,0,0,active,5,60,0,True,14,True,False,60,2020-07-28 22:23:21+00:00,True,,,2020-07-28 22:24:25,2020
53,0,0,active,5,61,0,True,14,True,False,61,2020-07-28 22:22:17+00:00,True,,,2020-07-28 22:24:25,2020
54,0,0,active,0,63,0,True,15,True,False,63,2020-07-28 21:25:34+00:00,True,,,2020-07-28 22:24:25,2020
55,0,0,active,12,64,0,True,7,True,False,64,2020-07-28 21:41:50+00:00,True,,,2020-07-28 22:24:25,2020
56,1,0,active,13,65,0,True,9,True,False,65,2020-07-28 21:41:14+00:00,True,,,2020-07-28 22:24:25,2020
57,0,0,active,13,66,0,True,2,True,False,66,2020-07-28 22:20:57+00:00,True,,,2020-07-28 22:24:25,2020
58,4,0,active,8,67,0,True,15,True,True,67,2020-07-28 22:19:46+00:00,True,,,2020-07-28 22:24:25,2020
59,0,0,active,14,68,0,True,5,True,True,68,2020-07-28 22:24:06+00:00,True,,,2020-07-28 22:24:25,2020
60,2,0,active,9,69,0,True,8,True,True,69,2020-07-28 22:22:45+00:00,True,,,2020-07-28 22:24:25,2020
61,0,0,active,12,70,0,True,11,True,False,70,2020-07-28 22:18:59+00:00,True,,,2020-07-28 22:24:25,2020
62,0,0,active,9,71,0,True,14,True,False,71,2020-07-28 22:17:04+00:00,True,,,2020-07-28 22:24:25,2020
63,0,0,active,11,72,0,True,12,True,False,72,2020-07-28 22:22:28+00:00,True,,,2020-07-28 22:24:25,2020
64,0,0,active,4,73,0,True,11,True,False,73,2020-07-28 22:14:19+00:00,True,,,2020-07-28 22:24:25,2020
65,0,0,active,11,74,0,True,8,True,True,74,2020-07-28 22:21:09+00:00,True,,,2020-07-28 22:24:25,2020
66,1,0,active,8,75,0,True,6,True,False,75,2020-07-28 22:21:01+00:00,True,,,2020-07-28 22:24:25,2020
67,0,0,active,15,76,0,True,2,True,False,76,2020-07-28 22:21:24+00:00,True,,,2020-07-28 22:24:25,2020
68,0,0,active,8,77,0,True,7,True,False,77,2020-07-28 22:21:18+00:00,True,,,2020-07-28 22:24:25,2020
69,1,0,active,9,78,0,True,9,True,False,78,2020-07-28 22:21:27+00:00,True,,,2020-07-28 22:24:25,2020
70,2,0,active,14,79,0,True,3,True,False,79,2020-07-28 22:22:12+00:00,True,,,2020-07-28 22:24:25,2020
71,0,0,active,19,80,0,True,16,True,False,80,2020-07-28 22:12:15+00:00,True,,,2020-07-28 22:24:25,2020
72,0,0,active,11,81,0,True,8,True,False,81,2020-07-28 22:17:56+00:00,True,,,2020-07-28 22:24:25,2020
73,0,0,active,14,82,0,True,1,True,False,82,2020-07-28 22:17:47+00:00,True,,,2020-07-28 22:24:25,2020
74,1,0,active,10,84,0,True,4,True,False,84,2020-07-28 22:13:27+00:00,True,,,2020-07-28 22:24:25,2020
75,0,0,active,19,85,0,True,0,True,False,85,2020-07-28 21:50:33+00:00,True,,,2020-07-28 22:24:25,2020
76,0,0,active,10,86,0,True,9,True,False,86,2020-07-28 22:22:30+00:00,True,,,2020-07-28 22:24:25,2020
77,0,0,active,2,87,0,True,13,True,False,87,2020-07-28 22:13:16+00:00,True,,,2020-07-28 22:24:25,2020
78,2,0,active,14,89,0,True,3,True,False,89,2020-07-28 21:54:13+00:00,True,,,2020-07-28 22:24:25,2020
79,0,0,active,7,90,0,True,12,True,False,90,2020-07-28 22:23:00+00:00,True,,,2020-07-28 22:24:25,2020
80,1,0,active,18,91,0,True,0,True,False,91,2020-07-28 22:22:38+00:00,True,,,2020-07-28 22:24:25,2020
81,1,0,active,5,92,0,True,13,True,False,92,2020-07-28 21:53:34+00:00,True,,,2020-07-28 22:24:25,2020
82,1,0,active,6,93,0,True,8,True,False,93,2020-07-28 22:09:22+00:00,True,,,2020-07-28 22:24:25,2020
83,0,0,active,0,94,0,True,11,True,False,94,2020-07-28 22:18:59+00:00,True,,,2020-07-28 22:24:25,2020
84,2,0,active,4,95,0,True,9,True,False,95,2020-07-28 21:58:01+00:00,True,,,2020-07-28 22:24:25,2020
85,0,0,active,15,96,0,True,4,True,False,96,2020-07-28 22:21:14+00:00,True,,,2020-07-28 22:24:25,2020
86,0,0,active,16,97,0,True,3,True,False,97,2020-07-28 22:18:26+00:00,True,,,2020-07-28 22:24:25,2020
87,0,0,active,2,98,0,True,20,True,False,98,2020-07-28 22:13:40+00:00,True,,,2020-07-28 22:24:25,2020
88,0,0,active,6,99,0,True,9,True,False,99,2020-07-28 20:52:41+00:00,True,,,2020-07-28 22:24:25,2020
89,2,0,active,10,100,0,True,13,True,True,100,2020-07-28 22:16:01+00:00,True,,,2020-07-28 22:24:25,2020
90,0,0,active,14,101,0,True,1,True,False,101,2020-07-28 21:22:55+00:00,True,,,2020-07-28 22:24:25,2020
91,0,0,active,14,102,0,True,1,True,False,102,2020-07-28 22:09:08+00:00,True,,,2020-07-28 22:24:25,2020
92,0,0,active,14,103,0,True,1,True,False,103,2020-07-28 21:44:18+00:00,True,,,2020-07-28 22:24:25,2020
93,0,0,active,9,104,0,True,10,True,False,104,2020-07-28 21:57:48+00:00,True,,,2020-07-28 22:24:25,2020
94,1,0,active,1,105,0,True,17,True,False,105,2020-07-28 22:24:11+00:00,True,,,2020-07-28 22:24:25,2020
95,0,0,active,4,106,0,True,11,True,False,106,2020-07-28 21:23:16+00:00,True,,,2020-07-28 22:24:25,2020
96,1,0,active,16,107,0,True,2,True,False,107,2020-07-28 22:24:14+00:00,True,,,2020-07-28 22:24:25,2020
97,0,0,active,4,108,0,True,13,True,False,108,2020-07-28 20:51:54+00:00,True,,,2020-07-28 22:24:25,2020
98,2,0,active,11,109,0,True,22,True,False,109,2020-07-28 21:11:31+00:00,True,,,2020-07-28 22:24:25,2020
99,3,0,active,10,110,0,True,2,True,False,110,2020-07-28 22:19:47+00:00,True,,,2020-07-28 22:24:25,2020
100,1,0,active,12,111,0,True,2,True,False,111,2020-07-28 21:52:41+00:00,True,,,2020-07-28 22:24:25,2020
101,0,0,active,7,112,0,True,8,True,False,112,2020-07-28 22:21:18+00:00,True,,,2020-07-28 22:24:25,2020
102,0,0,active,10,113,0,True,5,True,False,113,2020-07-28 22:21:09+00:00,True,,,2020-07-28 22:24:25,2020
103,0,0,active,11,114,0,True,4,True,False,114,2020-07-28 22:21:07+00:00,True,,,2020-07-28 22:24:25,2020
104,0,0,active,12,115,0,True,7,True,False,115,2020-07-28 22:04:11+00:00,True,,,2020-07-28 22:24:25,2020
105,0,0,active,19,116,0,True,4,True,False,116,2020-07-28 22:20:30+00:00,True,,,2020-07-28 22:24:25,2020
106,0,0,active,2,117,0,True,17,True,False,117,2020-07-28 22:07:07+00:00,True,,,2020-07-28 22:24:25,2020
107,0,0,active,7,118,0,True,12,True,False,118,2020-07-28 21:59:21+00:00,True,,,2020-07-28 22:24:25,2020
108,1,0,active,2,119,0,True,12,True,False,119,2020-07-28 22:23:48+00:00,True,,,2020-07-28 22:24:25,2020
109,0,0,active,1,120,0,True,14,True,False,120,2020-07-28 22:11:11+00:00,True,,,2020-07-28 22:24:25,2020
110,0,0,active,7,121,0,True,10,True,False,121,2020-07-28 22:16:08+00:00,True,,,2020-07-28 22:24:25,2020
111,0,0,active,4,122,0,True,11,True,False,122,2020-07-28 21:36:19+00:00,True,,,2020-07-28 22:24:25,2020
112,0,0,active,11,124,0,True,4,True,False,124,2020-07-28 21:36:58+00:00,True,,,2020-07-28 22:24:25,2020
113,0,0,active,12,125,0,True,3,True,False,125,2020-07-28 22:16:39+00:00,True,,,2020-07-28 22:24:25,2020
114,0,0,active,15,126,0,True,0,True,False,126,2020-07-28 22:19:38+00:00,True,,,2020-07-28 22:24:25,2020
115,1,0,active,4,128,0,True,14,True,False,128,2020-07-28 21:29:34+00:00,True,,,2020-07-28 22:24:25,2020
116,0,0,active,11,129,0,True,8,True,False,129,2020-07-28 21:50:21+00:00,True,,,2020-07-28 22:24:25,2020
117,0,0,active,9,130,0,True,6,True,False,130,2020-07-28 17:28:30+00:00,True,,,2020-07-28 22:24:25,2020
118,1,0,active,3,131,0,True,14,True,False,131,2020-07-28 22:20:43+00:00,True,,,2020-07-28 22:24:25,2020
119,1,0,active,10,133,0,True,12,True,False,133,2020-07-28 22:20:23+00:00,True,,,2020-07-28 22:24:25,2020
120,2,0,active,8,135,0,True,7,True,False,135,2020-07-28 21:24:18+00:00,True,,,2020-07-28 22:24:25,2020
121,1,0,active,4,136,0,True,14,True,False,136,2020-07-28 22:06:36+00:00,True,,,2020-07-28 22:24:25,2020
122,0,0,active,14,137,0,True,1,True,False,137,2020-07-28 22:07:52+00:00,True,,,2020-07-28 22:24:25,2020
123,1,0,active,8,138,0,True,6,True,False,138,2020-07-28 21:20:05+00:00,True,,,2020-07-28 22:24:25,2020
124,1,0,active,10,139,0,True,8,True,False,139,2020-07-28 22:19:46+00:00,True,,,2020-07-28 22:24:25,2020
125,1,0,active,9,140,0,True,7,True,False,140,2020-07-28 21:57:39+00:00,True,,,2020-07-28 22:24:25,2020
126,1,0,active,12,141,0,True,2,True,False,141,2020-07-28 22:20:41+00:00,True,,,2020-07-28 22:24:25,2020
127,1,0,active,5,142,0,True,17,True,False,142,2020-07-28 22:07:55+00:00,True,,,2020-07-28 22:24:25,2020
128,1,0,active,18,143,0,True,4,True,False,143,2020-07-28 21:55:55+00:00,True,,,2020-07-28 22:24:25,2020
129,0,0,active,5,144,0,True,14,True,False,144,2020-07-28 22:23:53+00:00,True,,,2020-07-28 22:24:25,2020
130,0,0,active,13,145,0,True,6,True,False,145,2020-07-28 22:03:13+00:00,True,,,2020-07-28 22:24:25,2020
131,0,0,active,12,146,0,True,7,True,False,146,2020-07-28 22:21:09+00:00,True,,,2020-07-28 22:24:25,2020
132,0,0,active,3,149,0,True,15,True,True,149,2020-07-28 21:52:51+00:00,True,,,2020-07-28 22:24:25,2020
133,0,0,active,6,150,0,True,13,True,False,150,2020-07-28 22:24:09+00:00,True,,,2020-07-28 22:24:25,2020
134,0,0,active,12,151,0,True,7,True,False,151,2020-07-28 22:18:34+00:00,True,,,2020-07-28 22:24:25,2020
135,0,0,active,6,152,0,True,9,True,True,152,2020-07-28 22:16:43+00:00,True,,,2020-07-28 22:24:25,2020
136,0,0,active,3,156,0,True,12,True,False,156,2020-07-28 21:46:57+00:00,True,,,2020-07-28 22:24:25,2020
137,4,0,active,0,157,0,True,11,True,False,157,2020-07-28 22:22:12+00:00,True,,,2020-07-28 22:24:25,2020
138,1,0,active,13,159,0,True,1,True,False,159,2020-07-28 21:56:57+00:00,True,,,2020-07-28 22:24:25,2020
139,1,0,active,6,160,0,True,7,True,True,160,2020-07-28 22:15:40+00:00,True,,,2020-07-28 22:24:25,2020
140,2,0,active,6,161,0,True,15,True,True,161,2020-07-28 22:18:26+00:00,True,,,2020-07-28 22:24:25,2020
141,0,0,active,9,162,0,True,6,True,False,162,2020-07-28 21:56:35+00:00,True,,,2020-07-28 22:24:25,2020
142,0,0,active,17,163,0,True,2,True,True,163,2020-07-28 22:21:46+00:00,True,,,2020-07-28 22:24:25,2020
143,2,0,active,6,167,0,True,7,True,False,167,2020-07-28 20:55:25+00:00,True,,,2020-07-28 22:24:25,2020
144,1,0,active,9,169,0,True,9,True,False,169,2020-07-28 21:47:55+00:00,True,,,2020-07-28 22:24:25,2020
145,0,0,active,12,170,0,True,2,True,True,170,2020-07-28 21:32:52+00:00,True,,,2020-07-28 22:24:25,2020
146,1,0,active,16,171,0,True,6,True,True,171,2020-07-28 20:46:05+00:00,True,,,2020-07-28 22:24:25,2020
147,0,0,active,8,173,0,True,6,True,True,173,2020-07-28 21:28:10+00:00,True,,,2020-07-28 22:24:25,2020
148,0,0,active,8,174,0,True,7,True,False,174,2020-07-28 22:08:15+00:00,True,,,2020-07-28 22:24:25,2020
149,0,0,active,12,175,0,True,5,True,True,175,2020-07-28 22:23:34+00:00,True,,,2020-07-28 22:24:25,2020
150,0,0,active,0,176,0,True,15,True,False,176,2020-07-28 22:21:09+00:00,True,,,2020-07-28 22:24:25,2020
151,0,0,active,14,177,0,True,5,True,False,177,2020-07-28 22:15:38+00:00,True,,,2020-07-28 22:24:25,2020
152,1,0,active,13,178,0,True,5,True,False,178,2020-07-28 22:22:44+00:00,True,,,2020-07-28 22:24:25,2020
153,0,0,active,16,179,0,True,9,True,False,179,2020-07-28 22:17:23+00:00,True,,,2020-07-28 22:24:25,2020
154,0,0,active,12,180,0,True,7,True,False,180,2020-07-28 22:24:01+00:00,True,,,2020-07-28 22:24:25,2020
155,0,0,active,12,181,0,True,7,True,False,181,2020-07-28 21:47:57+00:00,True,,,2020-07-28 22:24:25,2020
156,0,0,active,12,182,0,True,7,True,True,182,2020-07-28 22:23:28+00:00,True,,,2020-07-28 22:24:25,2020
157,0,0,active,19,183,0,True,0,True,False,183,2020-07-28 22:19:57+00:00,True,,,2020-07-28 22:24:25,2020
158,0,0,active,12,184,0,True,7,True,False,184,2020-07-28 22:05:49+00:00,True,,,2020-07-28 22:24:25,2020
159,0,0,active,15,185,0,True,0,True,False,185,2020-07-28 22:22:37+00:00,True,,,2020-07-28 22:24:25,2020
160,0,0,active,8,186,0,True,7,True,True,186,2020-07-28 22:16:58+00:00,True,,,2020-07-28 22:24:25,2020
161,0,0,active,9,187,0,True,6,True,False,187,2020-07-28 22:21:42+00:00,True,,,2020-07-28 22:24:25,2020
162,0,0,active,4,188,0,True,11,True,False,188,2020-07-28 21:46:39+00:00,True,,,2020-07-28 22:24:25,2020
163,1,0,active,13,189,0,True,9,True,True,189,2020-07-28 21:58:43+00:00,True,,,2020-07-28 22:24:25,2020
164,1,0,active,10,190,0,True,26,True,True,190,2020-07-28 22:22:24+00:00,True,,,2020-07-28 22:24:25,2020
165,0,0,active,13,191,0,True,2,True,False,191,2020-07-28 20:55:54+00:00,True,,,2020-07-28 22:24:25,2020
166,0,0,active,17,192,0,True,2,True,False,192,2020-07-28 22:21:48+00:00,True,,,2020-07-28 22:24:25,2020
167,0,0,active,0,193,0,True,15,True,True,193,2020-07-28 21:39:38+00:00,True,,,2020-07-28 22:24:25,2020
168,0,0,active,7,194,0,True,12,True,False,194,2020-07-28 21:52:10+00:00,True,,,2020-07-28 22:24:25,2020
169,0,0,active,12,195,0,True,11,True,False,195,2020-07-28 22:23:35+00:00,True,,,2020-07-28 22:24:25,2020
170,0,0,active,10,196,0,True,0,True,True,196,2020-07-28 21:39:44+00:00,True,,,2020-07-28 22:24:25,2020
171,0,0,active,15,197,0,True,0,True,False,197,2020-07-28 21:23:09+00:00,True,,,2020-07-28 22:24:25,2020
172,0,0,active,13,199,0,True,2,True,False,199,2020-07-28 22:22:52+00:00,True,,,2020-07-28 22:24:25,2020
173,0,0,active,2,200,0,True,17,True,False,200,2020-07-28 22:14:37+00:00,True,,,2020-07-28 22:24:25,2020
174,0,0,active,14,201,0,True,1,True,False,201,2020-07-28 18:49:12+00:00,True,,,2020-07-28 22:24:25,2020
175,1,0,active,11,202,0,True,3,True,False,202,2020-07-28 14:43:09+00:00,True,,,2020-07-28 22:24:25,2020
176,0,0,active,13,203,0,True,2,True,False,203,2020-07-28 08:58:21+00:00,True,,,2020-07-28 22:24:25,2020
177,0,0,active,15,204,0,True,0,True,False,204,2020-07-28 21:11:55+00:00,True,,,2020-07-28 22:24:25,2020
178,1,0,active,11,205,0,True,3,True,False,205,2020-07-28 12:30:54+00:00,True,,,2020-07-28 22:24:25,2020
179,0,0,active,17,206,0,True,6,True,False,206,2020-07-28 22:16:55+00:00,True,,,2020-07-28 22:24:25,2020
180,0,0,active,5,208,0,True,10,True,True,208,2020-07-28 22:17:14+00:00,True,,,2020-07-28 22:24:25,2020
181,1,0,active,2,209,0,True,12,True,False,209,2020-07-28 21:38:51+00:00,True,,,2020-07-28 22:24:25,2020
182,0,0,active,15,210,0,True,0,True,False,210,2020-07-28 13:53:23+00:00,True,,,2020-07-28 22:24:25,2020
183,1,0,active,1,211,0,True,17,True,False,211,2020-07-28 22:23:37+00:00,True,,,2020-07-28 22:24:25,2020
184,0,0,active,28,212,0,True,5,True,False,212,2020-07-28 22:01:36+00:00,True,,,2020-07-28 22:24:25,2020
185,0,0,active,8,213,0,True,8,True,True,213,2020-07-28 22:22:34+00:00,True,,,2020-07-28 22:24:25,2020
186,0,0,active,6,214,0,True,9,True,False,214,2020-07-28 21:43:38+00:00,True,,,2020-07-28 22:24:25,2020
187,1,0,active,1,215,0,True,13,True,False,215,2020-07-28 22:24:11+00:00,True,,,2020-07-28 22:24:25,2020
188,1,0,active,3,216,0,True,15,True,False,216,2020-07-28 12:48:44+00:00,True,,,2020-07-28 22:24:25,2020
189,0,0,active,13,217,0,True,6,True,False,217,2020-07-28 21:23:26+00:00,True,,,2020-07-28 22:24:25,2020
190,1,0,active,6,218,0,True,8,True,False,218,2020-07-28 22:12:13+00:00,True,,,2020-07-28 22:24:25,2020
191,0,0,active,4,219,0,True,11,True,False,219,2020-07-28 22:03:07+00:00,True,,,2020-07-28 22:24:25,2020
192,2,0,active,10,221,0,True,7,True,False,221,2020-07-28 22:20:42+00:00,True,,,2020-07-28 22:24:25,2020
193,0,0,active,9,222,0,True,5,True,True,222,2020-07-28 21:47:50+00:00,True,,,2020-07-28 22:24:25,2020
194,0,0,active,7,224,0,True,10,True,False,224,2020-07-28 21:44:38+00:00,True,,,2020-07-28 22:24:25,2020
195,1,0,active,1,225,0,True,17,True,False,225,2020-07-28 22:23:28+00:00,True,,,2020-07-28 22:24:25,2020
196,0,0,active,15,226,0,True,0,True,False,226,2020-07-28 22:11:49+00:00,True,,,2020-07-28 22:24:25,2020
197,1,0,active,12,227,0,True,6,True,False,227,2020-07-28 22:13:29+00:00,True,,,2020-07-28 22:24:25,2020
198,0,0,active,15,228,0,True,4,True,False,228,2020-07-28 22:23:57+00:00,True,,,2020-07-28 22:24:25,2020
199,0,0,active,6,232,0,True,5,True,False,232,2020-07-28 21:22:00+00:00,True,,,2020-07-28 22:24:25,2020
200,0,0,active,3,233,0,True,12,True,False,233,2020-07-28 22:14:49+00:00,True,,,2020-07-28 22:24:25,2020
201,0,0,active,8,234,0,True,7,True,False,234,2020-07-28 21:31:16+00:00,True,,,2020-07-28 22:24:25,2020
202,0,0,active,1,235,0,True,14,True,False,235,2020-07-28 22:08:31+00:00,True,,,2020-07-28 22:24:25,2020
203,0,0,active,9,236,0,True,6,True,False,236,2020-07-28 21:26:03+00:00,True,,,2020-07-28 22:24:25,2020
204,0,0,active,13,239,0,True,2,True,False,239,2020-07-28 21:40:48+00:00,True,,,2020-07-28 22:24:25,2020
205,0,0,active,8,255,0,True,7,True,False,255,2020-07-28 16:47:53+00:00,True,,,2020-07-28 22:24:25,2020
206,0,0,active,8,258,0,True,7,True,False,258,2020-07-28 20:51:33+00:00,True,,,2020-07-28 22:24:25,2020
207,1,0,active,13,259,0,True,1,True,False,259,2020-07-28 22:00:07+00:00,True,,,2020-07-28 22:24:25,2020
208,0,0,active,2,260,0,False,13,False,False,260,2020-07-28 17:40:18+00:00,True,,,2020-07-28 22:24:25,2020
209,1,0,active,8,271,0,True,6,True,False,271,2020-07-28 17:01:28+00:00,True,,,2020-07-28 22:24:25,2020
210,0,0,active,7,272,0,True,12,True,False,272,2020-07-28 21:10:17+00:00,True,,,2020-07-28 22:24:25,2020
211,1,0,active,13,273,0,True,26,True,False,273,2020-07-28 22:01:54+00:00,True,,,2020-07-28 22:24:25,2020
212,0,0,active,11,279,0,True,8,True,False,279,2020-07-28 22:18:46+00:00,True,,,2020-07-28 22:24:25,2020
213,0,0,active,15,280,0,True,4,True,False,280,2020-07-28 22:06:06+00:00,True,,,2020-07-28 22:24:25,2020
214,0,0,active,0,282,0,True,15,True,False,282,2020-07-28 22:16:36+00:00,True,,,2020-07-28 22:24:25,2020
215,0,0,active,22,296,0,True,1,True,False,296,2020-07-28 22:19:24+00:00,True,,,2020-07-28 22:24:25,2020
216,1,0,active,11,318,0,True,7,True,False,318,2020-07-28 22:21:46+00:00,True,,,2020-07-28 22:24:25,2020
217,0,0,active,16,319,0,True,9,True,False,319,2020-07-28 22:19:05+00:00,True,,,2020-07-28 22:24:25,2020
218,0,0,active,4,327,0,True,11,True,False,327,2020-07-28 22:08:34+00:00,True,,,2020-07-28 22:24:25,2020
219,0,0,active,3,328,0,True,12,True,False,328,2020-07-28 22:22:59+00:00,True,,,2020-07-28 22:24:25,2020
220,0,0,active,3,329,0,True,12,True,False,329,2020-07-28 22:22:45+00:00,True,,,2020-07-28 22:24:25,2020
221,0,0,active,7,330,0,True,8,True,False,330,2020-07-28 22:22:57+00:00,True,,,2020-07-28 22:24:25,2020
222,2,0,active,4,331,0,True,9,True,False,331,2020-07-28 22:15:48+00:00,True,,,2020-07-28 22:24:25,2020
